date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-16,HT_SE,,,,,-21,
2020-05-16,HU,-29,-7,38,-24,-10,3
2020-05-16,ID,-37,-8,-43,-53,-22,15
2020-05-16,ID_AC,-18,3,-33,-48,-14,10
2020-05-16,ID_BA,-48,-36,-69,-80,-36,19
2020-05-16,ID_BB,-22,5,-37,-61,-12,12
2020-05-16,ID_BE,-25,-7,-46,-59,-16,12
2020-05-16,ID_BT,-32,-7,-33,-61,-22,16
2020-05-16,ID_GO,-31,-13,-25,-37,-19,15
2020-05-16,ID_JA,-25,-5,-29,-54,-17,11
2020-05-16,ID_JB,-53,-2,-34,-47,-22,16
2020-05-16,ID_JI,-27,-7,-42,-57,-21,15
2020-05-16,ID_JK,-54,-14,-93,-60,-33,18
2020-05-16,ID_JT,-21,-6,-39,-54,-17,14
2020-05-16,ID_KB,-39,-10,-35,-50,-17,12
2020-05-16,ID_KI,-33,-5,-31,-57,-9,11
2020-05-16,ID_KR,-35,-13,-45,-73,-19,16
2020-05-16,ID_KS,-38,-18,-48,-56,-16,16
2020-05-16,ID_KT,-38,-20,-44,-47,-11,11
2020-05-16,ID_KU,-31,0,-36,-50,-15,12
2020-05-16,ID_LA,-22,3,-35,-46,-14,11
2020-05-16,ID_MA,-32,-13,-22,-51,-16,11
2020-05-16,ID_MU,-27,6,-29,-53,-7,10
2020-05-16,ID_NB,-22,-4,-34,-56,-22,13
2020-05-16,ID_NT,-34,-17,-20,-59,-9,11
2020-05-16,ID_PA,-39,-20,-39,-52,-11,12
2020-05-16,ID_PB,-30,-13,-37,-64,-13,14
2020-05-16,ID_RI,-28,-11,-21,-56,-15,12
2020-05-16,ID_SA,-42,-19,-32,-59,-8,13
2020-05-16,ID_SB,-37,-11,-50,-54,-28,16
2020-05-16,ID_SG,-29,-6,-30,-60,-14,13
2020-05-16,ID_SN,-41,-13,-35,-66,-22,14
2020-05-16,ID_SR,-23,-4,-59,-52,1,13
2020-05-16,ID_SS,-34,-14,-27,-47,-19,13
2020-05-16,ID_ST,-24,-1,-16,-56,-6,11
2020-05-16,ID_SU,-30,-13,-40,-49,-25,14
2020-05-16,ID_YO,-49,-32,-68,-77,-26,17
2020-05-16,IE,-74,-11,-64,-49,-40,17
2020-05-16,IL,-54,-15,1,-26,-13,6
2020-05-16,IN,-77,-25,-59,-52,-41,22
2020-05-16,IN_AN,-83,,-70,-68,-28,24
2020-05-16,IN_AP,-78,-25,-59,-47,-35,23
2020-05-16,IN_AR,-62,-8,-11,-44,-4,10
2020-05-16,IN_AS,-74,-25,-24,-50,-21,16
2020-05-16,IN_BR,-70,3,-8,-44,-20,11
2020-05-16,IN_CH,-85,-63,-97,-69,-53,26
2020-05-16,IN_CT,-79,-35,-58,-67,-39,20
2020-05-16,IN_DD,-77,-34,-81,-40,-20,21
2020-05-16,IN_DL,-82,-52,-94,-72,-64,27
2020-05-16,IN_DN,-57,24,-58,-49,-18,18
2020-05-16,IN_GA,-71,-32,-73,-39,-29,14
2020-05-16,IN_GJ,-84,-45,-68,-55,-53,30
2020-05-16,IN_HP,-64,-13,-37,-21,-13,10
2020-05-16,IN_HR,-72,-22,-87,-57,-41,21
2020-05-16,IN_JH,-76,-32,-44,-53,-30,18
2020-05-16,IN_JK,26,175,296,258,127,17
2020-05-16,IN_KA,-70,-16,-71,-41,-33,18
2020-05-16,IN_KL,-72,8,-12,-32,-24,19
2020-05-16,IN_LD,,,29,,-9,
2020-05-16,IN_MH,-83,-41,-73,-66,-59,29
2020-05-16,IN_ML,-69,-42,-19,-24,-14,16
2020-05-16,IN_MN,-75,-17,-13,-22,-24,11
2020-05-16,IN_MP,-77,-29,-67,-51,-42,22
2020-05-16,IN_MZ,-74,-11,-14,15,-13,5
2020-05-16,IN_NL,-68,-38,-61,-47,-8,11
2020-05-16,IN_OR,-72,-21,-32,-47,-23,14
2020-05-16,IN_PB,-70,-15,-73,-53,-34,16
2020-05-16,IN_PY,-71,-18,-80,-39,-21,23
2020-05-16,IN_RJ,-74,-14,-73,-50,-37,18
2020-05-16,IN_SK,-61,-26,-41,-52,-11,10
2020-05-16,IN_TG,-83,-32,-69,-55,-47,24
2020-05-16,IN_TN,-73,-15,-44,-40,-35,21
2020-05-16,IN_TR,-70,-13,-9,-40,-11,12
2020-05-16,IN_UP,-74,-15,-50,-56,-37,18
2020-05-16,IN_UT,-66,-14,-53,-45,-27,17
2020-05-16,IN_WB,-82,-29,-51,-62,-42,21
2020-05-16,IQ,-29,-6,-17,-24,-12,13
2020-05-16,IT,-61,-26,-37,-53,-34,15
2020-05-16,IT_21,-66,-33,-53,-57,-32,17
2020-05-16,IT_23,-79,-41,-69,-61,-41,16
2020-05-16,IT_25,-65,-34,-30,-58,-37,17
2020-05-16,IT_34,-61,-20,-41,-59,-34,15
2020-05-16,IT_36,-60,-17,-18,-41,-32,15
2020-05-16,IT_42,-62,-27,-50,-52,-28,15
2020-05-16,IT_45,-61,-23,-38,-54,-36,16
2020-05-16,IT_52,-63,-29,-30,-49,-35,16
2020-05-16,IT_55,-63,-26,-47,-46,-33,16
2020-05-16,IT_57,-61,-24,-40,-44,-38,18
2020-05-16,IT_62,-61,-23,-36,-57,-30,14
2020-05-16,IT_65,-59,-21,-22,-56,-35,15
2020-05-16,IT_67,-58,-26,-32,-44,-35,15
2020-05-16,IT_72,-58,-19,-35,-49,-31,13
2020-05-16,IT_75,-54,-21,-22,-57,-34,13
2020-05-16,IT_77,-55,-19,-31,-51,-36,14
2020-05-16,IT_78,-58,-24,-33,-57,-35,13
2020-05-16,IT_82,-57,-19,-32,-53,-32,11
2020-05-16,IT_88,-62,-24,-38,-49,-35,13
2020-05-16,IT_TN,-56,-24,-47,-47,-30,11
2020-05-16,JM,-38,-23,-42,-33,-23,15
2020-05-16,JO,-33,-9,-32,-80,-28,10
2020-05-16,JP,-40,-12,-52,-55,-23,14
2020-05-16,JP_01,-30,-2,-2,-49,-16,9
2020-05-16,JP_02,-16,-1,10,-30,-8,5
2020-05-16,JP_03,-17,1,23,-34,-10,6
2020-05-16,JP_04,-27,-2,2,-49,-16,10
2020-05-16,JP_05,-11,2,60,-28,-8,5
2020-05-16,JP_06,-18,0,22,-37,-13,7
2020-05-16,JP_07,-24,-4,-14,-45,-15,10
2020-05-16,JP_08,-29,-10,-48,-59,-18,13
2020-05-16,JP_09,-29,-8,-45,-56,-16,12
2020-05-16,JP_10,-28,-8,-38,-58,-17,12
2020-05-16,JP_11,-41,-15,-53,-59,-27,16
2020-05-16,JP_12,-47,-19,-54,-59,-27,16
2020-05-16,JP_13,-64,-26,-65,-62,-37,19
2020-05-16,JP_14,-51,-21,-64,-59,-32,18
2020-05-16,JP_15,-20,-1,-6,-51,-12,8
2020-05-16,JP_16,-31,-2,-35,-54,-16,11
2020-05-16,JP_17,-32,-5,-44,-61,-21,13
2020-05-16,JP_18,-30,-5,-48,-52,-17,12
2020-05-16,JP_19,-32,-10,-67,-69,-21,13
2020-05-16,JP_20,-31,-7,-49,-63,-16,12
2020-05-16,JP_21,-37,-12,-68,-62,-21,14
2020-05-16,JP_22,-35,-12,-71,-65,-23,14
2020-05-16,JP_23,-37,-15,-64,-62,-24,15
2020-05-16,JP_24,-30,-14,-70,-62,-20,14
2020-05-16,JP_25,-36,-11,-68,-65,-24,14
2020-05-16,JP_26,-48,-17,-68,-66,-29,15
2020-05-16,JP_27,-50,-18,-66,-59,-28,15
2020-05-16,JP_28,-43,-11,-60,-58,-26,15
2020-05-16,JP_29,-32,-11,-67,-57,-24,13
2020-05-16,JP_30,-30,-10,-61,-58,-18,12
2020-05-16,JP_31,-22,1,-43,-49,-13,10
2020-05-16,JP_32,-28,-3,-52,-49,-13,11
2020-05-16,JP_33,-26,-5,-44,-56,-17,12
2020-05-16,JP_34,-35,-7,-43,-55,-20,13
2020-05-16,JP_35,-24,-5,-45,-49,-15,11
2020-05-16,JP_36,-27,-5,-50,-55,-14,11
2020-05-16,JP_37,-29,-6,-56,-58,-16,12
2020-05-16,JP_38,-31,-6,-52,-55,-15,12
2020-05-16,JP_39,-29,-11,-49,-50,-15,12
2020-05-16,JP_40,-33,-5,-39,-59,-22,13
2020-05-16,JP_41,-24,-5,-50,-46,-13,12
2020-05-16,JP_42,-24,-4,-42,-49,-13,10
2020-05-16,JP_43,-29,-6,-51,-51,-17,13
2020-05-16,JP_44,-27,-8,-56,-50,-16,12
2020-05-16,JP_45,-27,-6,-59,-50,-13,12
2020-05-16,JP_46,-26,-7,-52,-55,-13,11
2020-05-16,JP_47,-33,-9,-49,-59,-19,13
2020-05-16,KE,-37,-25,-22,-31,-13,18
2020-05-16,KG,-46,-32,-18,-43,-28,7
2020-05-16,KH,-25,-16,-11,-43,-20,8
2020-05-16,KR,-8,12,26,-8,-4,4
2020-05-16,KW,-87,-75,-77,-78,-74,36
2020-05-16,KZ,-30,-9,8,-8,-19,4
2020-05-16,LA,-28,-13,-13,-45,1,5
2020-05-16,LB,-63,-34,-29,-71,-42,14
2020-05-16,LI,-46,,,-9,,
2020-05-16,LK,-54,-32,-40,-47,-24,20
2020-05-16,LT,-37,7,31,-29,-7,3
2020-05-16,LU,-53,-20,43,-35,-20,10
2020-05-16,LV,-24,-3,-8,-28,-10,4
2020-05-16,LY,-16,13,6,-23,-8,6
2020-05-16,MA,-77,-50,-67,-69,-49,27
2020-05-16,MD,-31,-15,2,-40,-15,4
2020-05-16,MK,-41,-4,22,-42,-23,7
2020-05-16,ML,-14,-15,-8,-35,6,10
2020-05-16,MM,-44,-28,-18,-37,-10,14
2020-05-16,MN,-1,18,-4,1,11,3
2020-05-16,MT,-54,-12,1,-31,-30,13
2020-05-16,MU,-67,-54,-74,-71,-27,21
2020-05-16,MX,-55,-16,-49,-53,-26,16
2020-05-16,MX_AGU,-49,-6,-27,-66,-21,13
2020-05-16,MX_BCN,-53,-12,-41,-58,-28,17
2020-05-16,MX_BCS,-64,-23,-60,-74,-41,21
2020-05-16,MX_CAM,-60,-19,-56,-54,-25,17
2020-05-16,MX_CHH,-56,-15,-43,-55,-25,16
2020-05-16,MX_CHP,-53,-16,-42,-52,-19,13
2020-05-16,MX_CMX,-66,-28,-64,-58,-37,21
2020-05-16,MX_COA,-48,-6,-44,-43,-23,13
2020-05-16,MX_COL,-50,-11,-34,-58,-17,13
2020-05-16,MX_DUR,-45,-12,-40,-51,-16,12
2020-05-16,MX_GRO,-61,-25,-59,-57,-25,16
2020-05-16,MX_GUA,-51,-6,-46,-43,-20,14
2020-05-16,MX_HID,-53,-20,-44,-54,-17,17
2020-05-16,MX_JAL,-46,-5,-38,-49,-19,12
2020-05-16,MX_MEX,-50,-11,-38,-49,-25,17
2020-05-16,MX_MIC,-46,-9,-31,-44,-12,12
2020-05-16,MX_MOR,-57,-20,-55,-53,-23,18
2020-05-16,MX_NAY,-59,-24,-56,-47,-24,17
2020-05-16,MX_NLE,-50,-7,-46,-52,-28,14
2020-05-16,MX_OAX,-53,-20,-51,-50,-18,13
2020-05-16,MX_PUE,-56,-16,-47,-39,-23,16
2020-05-16,MX_QUE,-58,-16,-54,-37,-26,17
2020-05-16,MX_ROO,-70,-33,-72,-86,-51,26
2020-05-16,MX_SIN,-59,-20,-52,-62,-29,18
2020-05-16,MX_SLP,-49,-10,-52,-53,-22,13
2020-05-16,MX_SON,-53,-16,-48,-53,-24,15
2020-05-16,MX_TAB,-67,-36,-56,-66,-36,20
2020-05-16,MX_TAM,-47,-8,-44,-51,-21,13
2020-05-16,MX_TLA,-38,-7,-31,-40,-13,13
2020-05-16,MX_VER,-51,-10,-43,-50,-20,13
2020-05-16,MX_YUC,-70,-34,-64,-76,-38,24
2020-05-16,MX_ZAC,-54,-20,-51,-53,-16,14
2020-05-16,MY,-59,-18,-56,-57,-23,21
2020-05-16,MY_01,-62,-22,-62,-65,-26,22
2020-05-16,MY_02,-53,-13,-41,-70,-16,18
2020-05-16,MY_03,-46,-8,-16,-54,-6,16
2020-05-16,MY_04,-66,-19,-77,-53,-21,22
2020-05-16,MY_05,-61,-21,-64,-49,-19,22
2020-05-16,MY_06,-71,-26,-49,-53,-19,19
2020-05-16,MY_07,-58,-15,-84,-51,-21,22
2020-05-16,MY_08,-62,-24,-61,-57,-19,21
2020-05-16,MY_09,-53,-21,-62,-89,-16,17
2020-05-16,MY_10,-59,-14,-56,-59,-25,23
2020-05-16,MY_11,-50,-7,-46,-62,-11,16
2020-05-16,MY_12,-56,-18,-40,-65,-22,17
2020-05-16,MY_13,-54,-16,-30,-70,-20,18
2020-05-16,MY_14,-64,-23,-80,-64,-34,25
2020-05-16,MY_15,-61,-13,-48,-61,-19,17
2020-05-16,MY_16,-57,44,-67,-61,-21,
2020-05-16,MZ,-18,-2,-27,-20,6,9
2020-05-16,"NA",-22,-7,-18,-48,-2,10
2020-05-16,NE,-16,-5,-17,-30,4,9
2020-05-16,NG,-38,-27,-41,-33,-8,15
2020-05-16,NI,-37,-12,-29,-37,-19,13
2020-05-16,NI_AN,,,,,1,
2020-05-16,NI_AS,,,-8,,-8,
2020-05-16,NI_BO,,,,,-10,
2020-05-16,NI_CA,-33,,-38,-29,-19,
2020-05-16,NI_CI,-44,-18,-35,-32,-25,
2020-05-16,NI_CO,,-19,-22,-53,-14,
2020-05-16,NI_ES,-33,-14,-4,-42,-8,
2020-05-16,NI_GR,-54,-5,-36,,-17,
2020-05-16,NI_JI,,,,,0,
2020-05-16,NI_LE,-34,-4,-28,-36,-15,
2020-05-16,NI_MN,-39,-11,-34,-39,-25,15
2020-05-16,NI_MS,-43,-29,-40,-34,-27,
2020-05-16,NI_MT,-30,-2,-22,-22,-7,
2020-05-16,NI_NS,,,-17,,-7,
2020-05-16,NI_RI,-40,-25,-49,-49,-18,
2020-05-16,NL,-36,-5,39,-46,-6,8
2020-05-16,NL_DR,-28,-3,58,-25,0,7
2020-05-16,NL_FL,-28,-5,67,-33,-5,8
2020-05-16,NL_FR,-30,-3,122,-14,0,7
2020-05-16,NL_GE,-32,-2,55,-35,-3,8
2020-05-16,NL_GR,-37,-6,55,-38,-6,8
2020-05-16,NL_LI,-39,-6,29,-32,-6,7
2020-05-16,NL_NB,-37,-4,47,-46,-4,8
2020-05-16,NL_NH,-43,-9,9,-63,-13,9
2020-05-16,NL_OV,-32,-3,77,-46,-3,8
2020-05-16,NL_UT,-36,-6,22,-53,-5,9
2020-05-16,NL_ZE,-34,-1,44,-20,-3,8
2020-05-16,NL_ZH,-35,-5,36,-42,-7,8
2020-05-16,NO,-15,16,21,-30,-10,4
2020-05-16,NO_03,-32,14,14,-42,-18,6
2020-05-16,NO_11,-16,7,20,-33,-8,5
2020-05-16,NO_15,-14,12,-8,-26,-10,6
2020-05-16,NO_18,-4,14,60,-28,-6,1
2020-05-16,NO_30,-1,25,61,-30,-8,4
2020-05-16,NO_34,-10,11,8,-53,-8,4
2020-05-16,NO_38,-3,24,40,-17,-7,4
2020-05-16,NO_42,-6,23,26,-5,-5,4
2020-05-16,NO_46,-18,10,-27,-19,-12,6
2020-05-16,NO_50,-18,15,-8,-37,-11,5
2020-05-16,NO_54,-22,14,37,-34,-11,0
2020-05-16,NP,-73,-60,-49,-65,-40,19
2020-05-16,NZ,-31,-8,-35,-32,-12,8
2020-05-16,OM,-55,-42,-50,-66,-29,19
2020-05-16,PA,-76,-50,-70,-72,-62,34
2020-05-16,PE,-82,-49,-61,-71,-57,30
2020-05-16,PE_AMA,-86,,-42,-74,-26,
2020-05-16,PE_ANC,-84,-52,-52,-82,-50,27
2020-05-16,PE_APU,-81,-51,-50,-67,-33,
2020-05-16,PE_ARE,-84,-57,-51,-68,-55,31
2020-05-16,PE_AYA,-83,-43,-56,-89,-41,27
2020-05-16,PE_CAJ,-78,-47,-53,-74,-39,24
2020-05-16,PE_CAL,-74,-40,-55,-85,-61,30
2020-05-16,PE_CUS,-89,-69,-65,-77,-51,32
2020-05-16,PE_HUC,-81,-53,-58,-82,-42,25
2020-05-16,PE_HUV,,,-40,-68,-22,
2020-05-16,PE_ICA,-80,-47,-64,-83,-46,28
2020-05-16,PE_JUN,-84,-54,-50,-76,-46,29
2020-05-16,PE_LAL,-83,-46,-58,-73,-52,29
2020-05-16,PE_LAM,-87,-65,-62,-83,-60,31
2020-05-16,PE_LIM,-81,-55,-66,-79,-39,26
2020-05-16,PE_LMA,-82,-47,-68,-67,-63,32
2020-05-16,PE_LOR,-88,-66,-69,-81,-54,31
2020-05-16,PE_MDD,-81,-41,-62,-62,-29,
2020-05-16,PE_MOQ,-71,-54,-65,-87,-44,
2020-05-16,PE_PAS,-70,,-41,,-30,
2020-05-16,PE_PIU,-83,-61,-59,-81,-55,29
2020-05-16,PE_PUN,-73,-43,-45,-73,-37,26
2020-05-16,PE_SAM,-85,-42,-48,-78,-42,24
2020-05-16,PE_TAC,-79,-46,-64,-79,-50,29
2020-05-16,PE_TUM,-76,-37,-65,-72,-45,
2020-05-16,PE_UCA,-78,-50,-53,,-51,28
2020-05-16,PG,-3,21,-8,-23,22,2
2020-05-16,PH,-75,-38,-58,-72,-49,26
2020-05-16,PH_00,-81,-38,-88,-83,-65,30
2020-05-16,PH_01,-77,-54,-56,-63,-33,22
2020-05-16,PH_02,-70,-39,0,-51,-20,20
2020-05-16,PH_03,-78,-39,-58,-69,-46,22
2020-05-16,PH_05,-70,-34,-50,-53,-28,20
2020-05-16,PH_06,-59,-38,-47,-67,-33,21
2020-05-16,PH_07,-74,-40,-59,-70,-45,30
2020-05-16,PH_08,-53,-35,-27,-53,-15,15
2020-05-16,PH_09,-56,-37,-32,-56,-27,20
2020-05-16,PH_10,-53,-33,-45,-54,-24,20
2020-05-16,PH_11,-67,-35,-51,-56,-44,26
2020-05-16,PH_12,-46,-27,-31,-50,-17,19
2020-05-16,PH_13,-54,-33,-35,-59,-16,17
2020-05-16,PH_14,-43,-21,-18,-49,-9,17
2020-05-16,PH_15,-89,-62,-56,-65,-45,25
2020-05-16,PH_40,-74,-37,-79,-63,-49,27
2020-05-16,PH_41,-52,-39,-42,-67,-14,19
2020-05-16,PK,-53,-35,-28,-44,-30,16
2020-05-16,PK_BA,-25,-15,-11,-26,-17,13
2020-05-16,PK_GB,,,88,,15,
2020-05-16,PK_IS,-60,-43,-51,-68,-35,17
2020-05-16,PK_JK,-18,3,42,-20,-8,11
2020-05-16,PK_KP,-42,-26,-21,-40,-25,15
2020-05-16,PK_PB,-49,-32,-23,-42,-28,16
2020-05-16,PK_SD,-63,-45,-48,-50,-38,18
2020-05-16,PL,-35,-11,37,-36,-8,4
2020-05-16,PL_02,-38,-14,48,-40,-10,3
2020-05-16,PL_04,-29,-10,48,-38,-8,4
2020-05-16,PL_06,-29,-9,40,-28,-1,2
2020-05-16,PL_08,-24,-11,77,-32,-6,3
2020-05-16,PL_10,-27,-6,46,-33,-4,4
2020-05-16,PL_12,-43,-16,-4,-46,-11,5
2020-05-16,PL_14,-41,-16,3,-46,-9,4
2020-05-16,PL_16,-28,-6,101,-28,-4,3
2020-05-16,PL_18,-31,-5,59,-28,-1,3
2020-05-16,PL_20,-35,-7,64,-29,-4,3
2020-05-16,PL_22,-32,-11,17,-40,-9,6
2020-05-16,PL_24,-33,-10,100,-22,-7,5
2020-05-16,PL_26,-31,0,46,-21,-5,3
2020-05-16,PL_28,-28,-5,67,-22,-4,4
2020-05-16,PL_30,-30,-11,54,-39,-11,5
2020-05-16,PL_32,-34,-12,38,-27,-5,3
2020-05-16,PR,-50,-21,-46,-69,-33,16
2020-05-16,PT,-57,-21,-10,-52,-26,14
2020-05-16,PT_11,-61,-25,-12,-56,-31,14
2020-05-16,PT_15,-52,-17,25,-36,-26,14
2020-05-16,PT_16,-58,-27,-16,,-21,14
2020-05-16,PT_17,-58,-24,9,-24,-21,12
2020-05-16,PT_18,-55,-24,2,-8,-22,12
2020-05-16,PT_20,-57,-23,-22,-73,-22,11
2020-05-16,PT_30,-63,-33,-45,-46,-35,17
2020-05-16,PY,-51,-33,-54,-63,-25,21
2020-05-16,PY_1,-38,-24,-25,-49,-8,
2020-05-16,PY_10,-53,-33,-61,-67,-35,23
2020-05-16,PY_11,-44,-33,-44,-54,-26,22
2020-05-16,PY_12,-43,-32,-57,,-23,
2020-05-16,PY_13,-39,-31,,,-23,20
2020-05-16,PY_14,-60,-25,-56,,-19,
2020-05-16,PY_15,-44,-25,-62,,-16,
2020-05-16,PY_19,,-19,,,-8,
2020-05-16,PY_2,-34,-36,-56,-61,-7,
2020-05-16,PY_3,-55,-44,-54,-69,-14,20
2020-05-16,PY_4,-49,-33,-61,-52,-13,
2020-05-16,PY_5,-36,-32,-42,-79,-10,19
2020-05-16,PY_6,-38,-36,-61,-71,-11,
2020-05-16,PY_7,-62,-40,-65,-69,-23,21
2020-05-16,PY_8,-48,-41,-77,,-12,
2020-05-16,PY_9,-53,-42,-51,-58,-5,
2020-05-16,PY_ASU,-65,-36,-61,-81,-34,22
2020-05-16,QA,-57,-27,-44,-54,-34,23
2020-05-16,RE,-67,-63,-68,-77,-29,
2020-05-16,RO,-38,-9,13,-27,-10,1
2020-05-16,RS,-18,-11,21,-21,-18,0
2020-05-16,RU,-36,-10,-6,-32,-23,3
2020-05-16,RW,-33,-21,-10,-37,-7,10
2020-05-16,SA,-56,-29,-64,-77,-31,21
2020-05-16,SE,-19,-3,56,-26,-7,4
2020-05-16,SE_110,-24,-7,42,-33,-10,5
2020-05-16,SE_121,-18,-2,80,-32,-3,5
2020-05-16,SE_122,-6,0,,-26,-5,4
2020-05-16,SE_123,-15,1,107,-26,-5,4
2020-05-16,SE_124,-16,-4,,-20,-4,3
2020-05-16,SE_125,-13,-1,,-24,-3,4
2020-05-16,SE_211,-17,0,70,-19,-9,5
2020-05-16,SE_212,-18,-1,,-25,-11,
2020-05-16,SE_213,-5,2,67,-20,-5,5
2020-05-16,SE_214,-1,-4,,,5,
2020-05-16,SE_221,-7,1,,-14,-7,
2020-05-16,SE_224,-16,-2,17,-34,-7,6
2020-05-16,SE_231,-4,4,109,-16,-2,5
2020-05-16,SE_232,-22,-4,99,-26,-7,5
2020-05-16,SE_311,-29,-13,28,-9,0,3
2020-05-16,SE_312,-33,-10,57,-14,-12,3
2020-05-16,SE_313,-17,-3,64,-16,-5,3
2020-05-16,SE_321,-20,1,,-11,-8,2
2020-05-16,SE_331,-19,-5,81,-29,-11,2
2020-05-16,SE_332,-18,-3,52,-14,-9,1
2020-05-16,SG,-62,-16,-65,-62,-48,31
2020-05-16,SI,-26,-4,12,-18,-10,4
2020-05-16,SK,-39,4,57,-31,0,3
2020-05-16,SN,-41,-24,-31,-47,-13,15
2020-05-16,SV,-81,-64,-72,-75,-58,30
2020-05-16,SV_AH,-73,-64,-72,-65,-42,
2020-05-16,SV_CA,,,-54,,-50,
2020-05-16,SV_CH,-71,,-61,-70,-47,
2020-05-16,SV_CU,-78,,-67,-60,-53,
2020-05-16,SV_LI,-85,-68,-77,-64,-61,33
2020-05-16,SV_MO,,,-63,,-39,
2020-05-16,SV_PA,-78,-65,-55,-93,-44,
2020-05-16,SV_SA,-81,-65,-73,-79,-56,28
2020-05-16,SV_SM,-78,-60,-65,-78,-53,27
2020-05-16,SV_SO,-76,-62,-61,-80,-48,
2020-05-16,SV_SS,-83,-65,-80,-74,-65,33
2020-05-16,SV_SV,-70,,-66,,-43,
2020-05-16,SV_UN,-70,,-72,,-45,
2020-05-16,SV_US,-78,-62,-63,,-47,
2020-05-16,TG,-25,-14,-6,-28,2,14
2020-05-16,TH,-37,-2,-43,-46,-12,12
2020-05-16,TJ,-47,-38,-35,-48,-34,16
2020-05-16,TR,-79,-60,-61,-82,-56,25
2020-05-16,TT,-49,-20,-40,-68,-30,16
2020-05-16,TW,-12,1,-14,-25,1,4
2020-05-16,TZ,-28,-9,-16,-21,-10,8
2020-05-16,UA,-22,0,29,-22,-8,2
2020-05-16,UG,-62,-47,-30,-69,-33,25
2020-05-16,US,-30,-3,32,-34,-24,9
2020-05-16,US_AK,-7,13,164,-23,-16,2
2020-05-16,US_AK_02020,-15,9,160,-29,-23,3
2020-05-16,US_AK_02090,-4,10,,-59,-13,2
2020-05-16,US_AK_02110,-17,,,-29,-24,
2020-05-16,US_AK_02122,19,38,,,-7,
2020-05-16,US_AK_02170,13,21,,,-12,0
2020-05-16,US_AK_02185,,,,,-9,
2020-05-16,US_AL,-15,8,71,-4,-14,4
2020-05-16,US_AL_01001,-3,13,,,-13,
2020-05-16,US_AL_01003,-2,22,86,5,-11,3
2020-05-16,US_AL_01005,6,,,,-18,
2020-05-16,US_AL_01007,,,,,-8,
2020-05-16,US_AL_01009,4,19,,,-11,
2020-05-16,US_AL_01013,-12,,,,-18,
2020-05-16,US_AL_01015,-11,0,,,-18,3
2020-05-16,US_AL_01017,-7,9,,,-16,
2020-05-16,US_AL_01019,,,,,-5,
2020-05-16,US_AL_01021,6,30,,21,-7,
2020-05-16,US_AL_01025,0,5,,,-3,
2020-05-16,US_AL_01029,,,,-4,,
2020-05-16,US_AL_01031,-5,24,,,-5,
2020-05-16,US_AL_01033,-1,26,,13,-10,
2020-05-16,US_AL_01035,,,,5,,
2020-05-16,US_AL_01039,-4,13,,,-6,
2020-05-16,US_AL_01041,,,,,-23,
2020-05-16,US_AL_01043,-10,19,,17,-11,2
2020-05-16,US_AL_01045,-11,3,,,-12,
2020-05-16,US_AL_01047,-8,0,,,-9,
2020-05-16,US_AL_01049,14,18,,,-1,
2020-05-16,US_AL_01051,-10,7,,,-14,4
2020-05-16,US_AL_01053,-15,4,,,-21,
2020-05-16,US_AL_01055,-10,9,,-6,-14,2
2020-05-16,US_AL_01059,-8,,,,-6,
2020-05-16,US_AL_01061,,10,,,-16,
2020-05-16,US_AL_01063,,,,-21,,
2020-05-16,US_AL_01065,,,,,-18,
2020-05-16,US_AL_01067,,,,,-14,
2020-05-16,US_AL_01069,-20,1,12,-9,-15,4
2020-05-16,US_AL_01071,1,16,,,-6,
2020-05-16,US_AL_01073,-27,1,47,-20,-19,5
2020-05-16,US_AL_01077,-12,10,,,-14,2
2020-05-16,US_AL_01079,1,,,,-7,
2020-05-16,US_AL_01081,-22,5,,,-18,5
2020-05-16,US_AL_01083,-2,15,,,-8,3
2020-05-16,US_AL_01085,,,,3,,
2020-05-16,US_AL_01087,,,,-36,-29,
2020-05-16,US_AL_01089,-24,0,128,-29,-16,5
2020-05-16,US_AL_01091,,,,,0,
2020-05-16,US_AL_01093,4,,,,-18,
2020-05-16,US_AL_01095,4,19,,,-12,2
2020-05-16,US_AL_01097,-12,4,10,-6,-13,5
2020-05-16,US_AL_01099,,,,,-10,
2020-05-16,US_AL_01101,-23,0,8,25,-18,6
2020-05-16,US_AL_01103,-10,10,115,-4,-12,3
2020-05-16,US_AL_01109,-14,-8,,,-15,
2020-05-16,US_AL_01111,,,,,-12,
2020-05-16,US_AL_01113,1,28,,,-15,5
2020-05-16,US_AL_01115,-1,11,,0,-16,3
2020-05-16,US_AL_01117,-17,1,118,,-14,5
2020-05-16,US_AL_01121,-1,29,50,0,-13,3
2020-05-16,US_AL_01123,0,46,,,-12,
2020-05-16,US_AL_01125,-17,7,28,-3,-22,5
2020-05-16,US_AL_01127,5,21,,-6,-6,
2020-05-16,US_AL_01133,,,,,-12,
2020-05-16,US_AR,-16,5,8,-13,-14,6
2020-05-16,US_AR_05001,,,,,-11,
2020-05-16,US_AR_05003,,,,,-9,
2020-05-16,US_AR_05005,-3,10,,,-7,
2020-05-16,US_AR_05007,-18,3,63,-59,-17,7
2020-05-16,US_AR_05009,-3,13,,,-20,
2020-05-16,US_AR_05015,-4,,,,-14,
2020-05-16,US_AR_05019,-12,,,-14,-13,
