date,key,noaa_station,noaa_distance,minimum_temperature,maximum_temperature,rainfall,snowfall
2020-05-02,CO_15_15325,CO000080222,78.956,9.5,19.1,20,
2020-05-02,CO_15_15332,COM00080094,112.93,19.9,,8,
2020-05-02,CO_15_15362,CO000080222,164.675,9.5,19.1,20,
2020-05-02,CO_15_15367,CO000080222,115.672,9.5,19.1,20,
2020-05-02,CO_15_15368,COM00080094,128.51,19.9,,8,
2020-05-02,CO_15_15377,COM00080094,186.441,19.9,,8,
2020-05-02,CO_15_15380,CO000080222,89.747,9.5,19.1,20,
2020-05-02,CO_15_15401,CO000080222,91.866,9.5,19.1,20,
2020-05-02,CO_15_15403,COM00080094,113.586,19.9,,8,
2020-05-02,CO_15_15407,CO000080222,124.631,9.5,19.1,20,
2020-05-02,CO_15_15425,COM00080234,95.2,20.4,,130,
2020-05-02,CO_15_15442,CO000080222,95.638,9.5,19.1,20,
2020-05-02,CO_15_15455,CO000080222,124.31,9.5,19.1,20,
2020-05-02,CO_15_15464,COM00080094,158.649,19.9,,8,
2020-05-02,CO_15_15466,COM00080094,160.572,19.9,,8,
2020-05-02,CO_15_15469,COM00080091,130.484,25,,5,
2020-05-02,CO_15_15476,CO000080222,130.456,9.5,19.1,20,
2020-05-02,CO_15_15480,CO000080222,92.317,9.5,19.1,20,
2020-05-02,CO_15_15491,COM00080094,153.379,19.9,,8,
2020-05-02,CO_15_15494,CO000080222,105.757,9.5,19.1,20,
2020-05-02,CO_15_15500,CO000080222,136.291,9.5,19.1,20,
2020-05-02,CO_15_15507,CO000080222,106.476,9.5,19.1,20,
2020-05-02,CO_15_15511,CO000080222,96.641,9.5,19.1,20,
2020-05-02,CO_15_15514,COM00080234,120.862,20.4,,130,
2020-05-02,CO_15_15516,COM00080094,150.012,19.9,,8,
2020-05-02,CO_15_15518,COM00080234,160.799,20.4,,130,
2020-05-02,CO_15_15522,COM00080094,110.54,19.9,,8,
2020-05-02,CO_15_15531,CO000080222,107.915,9.5,19.1,20,
2020-05-02,CO_15_15533,COM00080094,187.028,19.9,,8,
2020-05-02,CO_15_15537,COM00080094,135.779,19.9,,8,
2020-05-02,CO_15_15542,CO000080222,154.752,9.5,19.1,20,
2020-05-02,CO_15_15550,COM00080094,174.318,19.9,,8,
2020-05-02,CO_15_15572,COM00080112,94.77,12.9,,20,
2020-05-02,CO_15_15580,CO000080222,91.093,9.5,19.1,20,
2020-05-02,CO_15_15599,CO000080222,119.174,9.5,19.1,20,
2020-05-02,CO_15_15600,CO000080222,109.566,9.5,19.1,20,
2020-05-02,CO_15_15621,CO000080222,127.274,9.5,19.1,20,
2020-05-02,CO_15_15632,CO000080222,118.782,9.5,19.1,20,
2020-05-02,CO_15_15638,CO000080222,119.018,9.5,19.1,20,
2020-05-02,CO_15_15646,CO000080222,114.633,9.5,19.1,20,
2020-05-02,CO_15_15660,COM00080234,131.536,20.4,,130,
2020-05-02,CO_15_15664,COM00080091,115.411,25,,5,
2020-05-02,CO_15_15667,COM00080234,87.769,20.4,,130,
2020-05-02,CO_15_15673,COM00080094,106.472,19.9,,8,
2020-05-02,CO_15_15676,CO000080222,102.44,9.5,19.1,20,
2020-05-02,CO_15_15681,CO000080222,106.088,9.5,19.1,20,
2020-05-02,CO_15_15686,COM00080091,113.404,25,,5,
2020-05-02,CO_15_15690,COM00080234,86.263,20.4,,130,
2020-05-02,CO_15_15693,COM00080094,141.092,19.9,,8,
2020-05-02,CO_15_15696,CO000080222,127.893,9.5,19.1,20,
2020-05-02,CO_15_15720,COM00080094,122.666,19.9,,8,
2020-05-02,CO_15_15723,COM00080094,126.31,19.9,,8,
2020-05-02,CO_15_15740,CO000080222,135.017,9.5,19.1,20,
2020-05-02,CO_15_15753,COM00080094,104.251,19.9,,8,
2020-05-02,CO_15_15755,COM00080094,135.169,19.9,,8,
2020-05-02,CO_15_15757,COM00080094,136.898,19.9,,8,
2020-05-02,CO_15_15759,COM00080094,159.41,19.9,,8,
2020-05-02,CO_15_15761,CO000080222,85.641,9.5,19.1,20,
2020-05-02,CO_15_15762,CO000080222,121.089,9.5,19.1,20,
2020-05-02,CO_15_15763,COM00080094,151.655,19.9,,8,
2020-05-02,CO_15_15764,CO000080222,126.868,9.5,19.1,20,
2020-05-02,CO_15_15774,COM00080094,113.772,19.9,,8,
2020-05-02,CO_15_15776,CO000080222,117.859,9.5,19.1,20,
2020-05-02,CO_15_15778,CO000080222,85.166,9.5,19.1,20,
2020-05-02,CO_15_15790,COM00080094,142.614,19.9,,8,
2020-05-02,CO_15_15798,CO000080222,90.961,9.5,19.1,20,
2020-05-02,CO_15_15804,CO000080222,107.984,9.5,19.1,20,
2020-05-02,CO_15_15806,COM00080094,154.753,19.9,,8,
2020-05-02,CO_15_15808,CO000080222,112.665,9.5,19.1,20,
2020-05-02,CO_15_15810,COM00080094,95.648,19.9,,8,
2020-05-02,CO_15_15814,CO000080222,143.777,9.5,19.1,20,
2020-05-02,CO_15_15816,COM00080091,125.133,25,,5,
2020-05-02,CO_15_15820,COM00080094,156.148,19.9,,8,
2020-05-02,CO_15_15822,CO000080222,160.5,9.5,19.1,20,
2020-05-02,CO_15_15832,CO000080222,117,9.5,19.1,20,
2020-05-02,CO_15_15835,CO000080222,100.74,9.5,19.1,20,
2020-05-02,CO_15_15837,CO000080222,150.122,9.5,19.1,20,
2020-05-02,CO_15_15839,COM00080094,127.138,19.9,,8,
2020-05-02,CO_15_15842,CO000080222,96.089,9.5,19.1,20,
2020-05-02,CO_15_15861,CO000080222,101.589,9.5,19.1,20,
2020-05-02,CO_15_15879,CO000080222,125.064,9.5,19.1,20,
2020-05-02,CO_15_15897,CO000080222,126.447,9.5,19.1,20,
2020-05-02,CO_17,COM00080210,38.241,19,,5,
2020-05-02,CO_17_17001,COM00080210,39.911,19,,5,
2020-05-02,CO_17_17013,COM00080112,61.936,12.9,,20,
2020-05-02,CO_17_17042,COM00080210,46.999,19,,5,
2020-05-02,CO_17_17050,COM00080210,57.981,19,,5,
2020-05-02,CO_17_17088,COM00080210,21.614,19,,5,
2020-05-02,CO_17_17174,COM00080210,23.727,19,,5,
2020-05-02,CO_17_17272,COM00080210,57.254,19,,5,
2020-05-02,CO_17_17380,CO000080222,101.309,9.5,19.1,20,
2020-05-02,CO_17_17388,COM00080210,68.647,19,,5,
2020-05-02,CO_17_17433,COM00080210,80.977,19,,5,
2020-05-02,CO_17_17442,COM00080210,75.299,19,,5,
2020-05-02,CO_17_17444,COM00080210,93.223,19,,5,
2020-05-02,CO_17_17446,COM00080210,74.644,19,,5,
2020-05-02,CO_17_17486,COM00080210,46.318,19,,5,
2020-05-02,CO_17_17495,COM00080112,88.382,12.9,,20,
2020-05-02,CO_17_17513,COM00080112,71.205,12.9,,20,
2020-05-02,CO_17_17524,COM00080210,26.352,19,,5,
2020-05-02,CO_17_17541,COM00080210,90.257,19,,5,
2020-05-02,CO_17_17614,COM00080210,67.735,19,,5,
2020-05-02,CO_17_17616,COM00080210,39.146,19,,5,
2020-05-02,CO_17_17653,COM00080210,71.845,19,,5,
2020-05-02,CO_17_17662,COM00080112,96.24,12.9,,20,
2020-05-02,CO_17_17665,COM00080210,31.305,19,,5,
2020-05-02,CO_17_17777,COM00080210,71.591,19,,5,
2020-05-02,CO_17_17867,COM00080214,102.44,,,,
2020-05-02,CO_17_17873,COM00080210,35.907,19,,5,
2020-05-02,CO_17_17877,COM00080210,31.249,19,,5,
2020-05-02,CO_18,COM00080315,152.156,23.3,,0,
2020-05-02,CO_18_18001,COM00080315,152.721,23.3,,0,
2020-05-02,CO_18_18029,COM00080315,191.656,23.3,,0,
2020-05-02,CO_18_18094,COM00080315,182.31,23.3,,0,
2020-05-02,CO_18_18150,COM00080315,186.271,23.3,,0,
2020-05-02,CO_18_18205,COM00080370,195.836,8,,,
2020-05-02,CO_18_18247,COM00080315,141.265,23.3,,0,
2020-05-02,CO_18_18256,COM00080315,153.601,23.3,,0,
2020-05-02,CO_18_18410,COM00080315,164.361,23.3,,0,
2020-05-02,CO_18_18460,COM00080315,186.236,23.3,,0,
2020-05-02,CO_18_18479,COM00080315,169.74,23.3,,0,
2020-05-02,CO_18_18592,COM00080315,116.933,23.3,,0,
2020-05-02,CO_18_18610,COM00080315,195.492,23.3,,0,
2020-05-02,CO_18_18753,COM00080315,109.594,23.3,,0,
2020-05-02,CO_18_18860,COM00080315,200.698,23.3,,0,
2020-05-02,CO_19,CO000080259,125.075,,,3,
2020-05-02,CO_19_19001,CO000080259,123.71,,,3,
2020-05-02,CO_19_19022,COM00080370,147.981,8,,,
2020-05-02,CO_19_19050,COM00080370,162.007,8,,,
2020-05-02,CO_19_19075,COM00080370,140.539,8,,,
2020-05-02,CO_19_19100,COM00080370,133.751,8,,,
2020-05-02,CO_19_19110,CO000080259,65.912,,,3,
2020-05-02,CO_19_19130,CO000080259,105.212,,,3,
2020-05-02,CO_19_19137,CO000080259,84.492,,,3,
2020-05-02,CO_19_19142,CO000080259,57.288,,,3,
2020-05-02,CO_19_19212,CO000080259,44.027,,,3,
2020-05-02,CO_19_19256,CO000080259,131.114,,,3,
2020-05-02,CO_19_19290,COM00080370,113.013,8,,,
2020-05-02,CO_19_19300,CO000080259,46.327,,,3,
2020-05-02,CO_19_19318,COM00080370,191.435,8,,,
2020-05-02,CO_19_19355,COM00080315,96.374,23.3,,0,
2020-05-02,CO_19_19364,CO000080259,86.299,,,3,
2020-05-02,CO_19_19392,CO000080259,158.426,,,3,
2020-05-02,CO_19_19397,COM00080370,161.036,8,,,
2020-05-02,CO_19_19418,CO000080259,123.841,,,3,
2020-05-02,CO_19_19450,COM00080370,118.115,8,,,
2020-05-02,CO_19_19455,CO000080259,37.487,,,3,
2020-05-02,CO_19_19473,CO000080259,92.154,,,3,
2020-05-02,CO_19_19513,CO000080259,37.307,,,3,
2020-05-02,CO_19_19517,COM00080315,82.489,23.3,,0,
2020-05-02,CO_19_19532,COM00080370,158.955,8,,,
2020-05-02,CO_19_19533,COM00080370,152.32,8,,,
2020-05-02,CO_19_19548,CO000080259,97.266,,,3,
2020-05-02,CO_19_19573,CO000080259,35.799,,,3,
2020-05-02,CO_19_19585,CO000080259,135.028,,,3,
2020-05-02,CO_19_19622,CO000080259,148.866,,,3,
2020-05-02,CO_19_19693,COM00080370,147.928,8,,,
2020-05-02,CO_19_19698,CO000080259,61.282,,,3,
2020-05-02,CO_19_19701,COM00080370,153.756,8,,,
2020-05-02,CO_19_19743,CO000080259,104.464,,,3,
2020-05-02,CO_19_19760,CO000080259,146.532,,,3,
2020-05-02,CO_19_19780,CO000080259,74.713,,,3,
2020-05-02,CO_19_19785,COM00080370,154.903,8,,,
2020-05-02,CO_19_19807,CO000080259,137.245,,,3,
2020-05-02,CO_19_19809,CO000080259,166.617,,,3,
2020-05-02,CO_19_19821,CO000080259,66.998,,,3,
2020-05-02,CO_19_19824,CO000080259,115.667,,,3,
2020-05-02,CO_19_19845,CO000080259,42.799,,,3,
2020-05-02,CO_20,COM00080036,5.376,25.3,,0,
2020-05-02,CO_20_20001,COM00080036,3.006,25.3,,0,
2020-05-02,CO_20_20011,COM00080097,128.582,23.8,,0,
2020-05-02,CO_20_20013,COM00080036,44.715,25.3,,0,
2020-05-02,CO_20_20032,COM00080036,131.203,25.3,,0,
2020-05-02,CO_20_20045,COM00080036,81.47,25.3,,0,
2020-05-02,CO_20_20060,COM00080036,86.709,25.3,,0,
2020-05-02,CO_20_20175,COM00080036,144.766,25.3,,0,
2020-05-02,CO_20_20178,COM00080036,125.46,25.3,,0,
2020-05-02,CO_20_20228,COM00080036,141.09,25.3,,0,
2020-05-02,CO_20_20238,COM00080036,83.967,25.3,,0,
2020-05-02,CO_20_20250,COM00080036,102.03,25.3,,0,
2020-05-02,CO_20_20295,COM00080097,142.453,23.8,,0,
2020-05-02,CO_20_20310,COM00080097,108.632,23.8,,0,
2020-05-02,CO_20_20383,COM00080097,161.487,23.8,,0,
2020-05-02,CO_20_20400,COM00080036,97.662,25.3,,0,
2020-05-02,CO_20_20443,COM00080036,24.691,25.3,,0,
2020-05-02,CO_20_20517,COM00080097,167.823,23.8,,0,
2020-05-02,CO_20_20550,COM00080097,152.577,23.8,,0,
2020-05-02,CO_20_20570,COM00080036,36.887,25.3,,0,
2020-05-02,CO_20_20614,COM00080097,104.522,23.8,,0,
2020-05-02,CO_20_20621,COM00080036,10.174,25.3,,0,
2020-05-02,CO_20_20710,COM00080094,73.965,19.9,,8,
2020-05-02,CO_20_20750,COM00080036,13.684,25.3,,0,
2020-05-02,CO_20_20770,COM00080094,103.515,19.9,,8,
2020-05-02,CO_20_20787,COM00080097,176.758,23.8,,0,
2020-05-02,CO_23,COM00080063,10.367,25.2,35.2,0,
2020-05-02,CO_23_23001,COM00080063,9.671,25.2,35.2,0,
2020-05-02,CO_23_23068,COM00080063,94.06,25.2,35.2,0,
2020-05-02,CO_23_23079,COM00080063,76.802,25.2,35.2,0,
2020-05-02,CO_23_23090,COM00080063,45.784,25.2,35.2,0,
2020-05-02,CO_23_23162,COM00080063,7.955,25.2,35.2,0,
2020-05-02,CO_23_23168,COM00080063,42.129,25.2,35.2,0,
2020-05-02,CO_23_23182,COM00080063,56.752,25.2,35.2,0,
2020-05-02,CO_23_23189,COM00080063,23.222,25.2,35.2,0,
2020-05-02,CO_23_23300,COM00080063,24.17,25.2,35.2,0,
2020-05-02,CO_23_23350,COM00080063,101.605,25.2,35.2,0,
2020-05-02,CO_23_23417,COM00080063,46.005,25.2,35.2,0,
2020-05-02,CO_23_23419,COM00080063,58.646,25.2,35.2,0,
2020-05-02,CO_23_23464,COM00080063,49.034,25.2,35.2,0,
2020-05-02,CO_23_23466,COM00080063,104.951,25.2,35.2,0,
2020-05-02,CO_23_23500,COM00080063,57.528,25.2,35.2,0,
2020-05-02,CO_23_23555,COM00080063,53.407,25.2,35.2,0,
2020-05-02,CO_23_23570,COM00080063,49.855,25.2,35.2,0,
2020-05-02,CO_23_23574,COM00080063,52.537,25.2,35.2,0,
2020-05-02,CO_23_23580,COM00080063,105.481,25.2,35.2,0,
2020-05-02,CO_23_23586,COM00080063,47.229,25.2,35.2,0,
2020-05-02,CO_23_23660,COM00080063,44.115,25.2,35.2,0,
2020-05-02,CO_23_23670,COM00080063,49.929,25.2,35.2,0,
2020-05-02,CO_23_23672,COM00080063,61.987,25.2,35.2,0,
2020-05-02,CO_23_23675,COM00080063,60.724,25.2,35.2,0,
2020-05-02,CO_23_23678,COM00080063,14.294,25.2,35.2,0,
2020-05-02,CO_23_23682,COM00080063,119.743,25.2,35.2,0,
2020-05-02,CO_23_23686,COM00080063,14.934,25.2,35.2,0,
2020-05-02,CO_23_23807,COM00080063,76.853,25.2,35.2,0,
2020-05-02,CO_23_23815,COM00080063,50.043,25.2,35.2,0,
2020-05-02,CO_23_23855,COM00080063,72.065,25.2,35.2,0,
2020-05-02,CO_25,CO000080222,13.447,9.5,19.1,20,
2020-05-02,CO_25_25001,COM00080214,51.764,,,,
2020-05-02,CO_25_25019,CO000080222,37.556,9.5,19.1,20,
2020-05-02,CO_25_25035,CO000080222,45.973,9.5,19.1,20,
2020-05-02,CO_25_25040,CO000080222,35.569,9.5,19.1,20,
2020-05-02,CO_25_25053,CO000080222,56.051,9.5,19.1,20,
2020-05-02,CO_25_25086,COM00080214,60.414,,,,
2020-05-02,CO_25_25095,CO000080222,47.394,9.5,19.1,20,
2020-05-02,CO_25_25099,CO000080222,21.615,9.5,19.1,20,
2020-05-02,CO_25_25120,COM00080214,87.134,,,,
2020-05-02,CO_25_25123,CO000080222,31.939,9.5,19.1,20,
2020-05-02,CO_25_25126,CO000080222,27.702,9.5,19.1,20,
2020-05-02,CO_25_25148,CO000080222,80.939,9.5,19.1,20,
2020-05-02,CO_25_25151,CO000080222,39.808,9.5,19.1,20,
2020-05-02,CO_25_25154,CO000080222,77.294,9.5,19.1,20,
2020-05-02,CO_25_25168,CO000080222,56.356,9.5,19.1,20,
2020-05-02,CO_25_25175,CO000080222,21.028,9.5,19.1,20,
2020-05-02,CO_25_25178,CO000080222,31.055,9.5,19.1,20,
2020-05-02,CO_25_25181,CO000080222,31.511,9.5,19.1,20,
2020-05-02,CO_25_25183,CO000080222,71.703,9.5,19.1,20,
2020-05-02,CO_25_25200,CO000080222,44.375,9.5,19.1,20,
2020-05-02,CO_25_25214,CO000080222,13.161,9.5,19.1,20,
2020-05-02,CO_25_25224,CO000080222,74.421,9.5,19.1,20,
2020-05-02,CO_25_25245,CO000080222,35.075,9.5,19.1,20,
2020-05-02,CO_25_25258,CO000080222,62.908,9.5,19.1,20,
2020-05-02,CO_25_25260,CO000080222,20.932,9.5,19.1,20,
2020-05-02,CO_25_25269,CO000080222,26.034,9.5,19.1,20,
2020-05-02,CO_25_25279,CO000080222,37.24,9.5,19.1,20,
2020-05-02,CO_25_25281,COM00080234,40.742,20.4,,130,
2020-05-02,CO_25_25286,CO000080222,6.84,9.5,19.1,20,
2020-05-02,CO_25_25288,CO000080222,87.588,9.5,19.1,20,
2020-05-02,CO_25_25290,CO000080222,46.933,9.5,19.1,20,
2020-05-02,CO_25_25293,COM00080234,59.325,20.4,,130,
2020-05-02,CO_25_25295,CO000080222,44.513,9.5,19.1,20,
2020-05-02,CO_25_25297,CO000080222,58.391,9.5,19.1,20,
2020-05-02,CO_25_25299,CO000080222,60.161,9.5,19.1,20,
2020-05-02,CO_25_25307,COM00080214,38.804,,,,
2020-05-02,CO_25_25312,CO000080222,30.168,9.5,19.1,20,
2020-05-02,CO_25_25317,CO000080222,91.901,9.5,19.1,20,
2020-05-02,CO_25_25320,CO000080222,64.384,9.5,19.1,20,
2020-05-02,CO_25_25322,CO000080222,35.36,9.5,19.1,20,
2020-05-02,CO_25_25324,COM00080214,39.415,,,,
2020-05-02,CO_25_25326,CO000080222,43.56,9.5,19.1,20,
2020-05-02,CO_25_25328,CO000080222,40.229,9.5,19.1,20,
2020-05-02,CO_25_25335,COM00080234,22.849,20.4,,130,
2020-05-02,CO_25_25339,COM00080234,44.209,20.4,,130,
2020-05-02,CO_25_25368,COM00080214,51.011,,,,
2020-05-02,CO_25_25372,CO000080222,54.853,9.5,19.1,20,
2020-05-02,CO_25_25377,CO000080222,20.062,9.5,19.1,20,
2020-05-02,CO_25_25386,CO000080222,35.526,9.5,19.1,20,
2020-05-02,CO_25_25394,CO000080222,78.023,9.5,19.1,20,
2020-05-02,CO_25_25398,CO000080222,61.637,9.5,19.1,20,
2020-05-02,CO_25_25402,CO000080222,39.352,9.5,19.1,20,
2020-05-02,CO_25_25407,CO000080222,83.076,9.5,19.1,20,
2020-05-02,CO_25_25426,CO000080222,73.445,9.5,19.1,20,
2020-05-02,CO_25_25430,CO000080222,13.046,9.5,19.1,20,
2020-05-02,CO_25_25436,CO000080222,75.716,9.5,19.1,20,
2020-05-02,CO_25_25438,COM00080234,47.969,20.4,,130,
2020-05-02,CO_25_25473,CO000080222,9.207,9.5,19.1,20,
2020-05-02,CO_25_25483,COM00080214,33.923,,,,
2020-05-02,CO_25_25486,CO000080222,50.622,9.5,19.1,20,
2020-05-02,CO_25_25488,COM00080214,58.317,,,,
2020-05-02,CO_25_25489,CO000080222,54.027,9.5,19.1,20,
2020-05-02,CO_25_25491,CO000080222,48.228,9.5,19.1,20,
2020-05-02,CO_25_25506,CO000080222,77.194,9.5,19.1,20,
2020-05-02,CO_25_25513,CO000080222,47.788,9.5,19.1,20,
2020-05-02,CO_25_25518,CO000080222,74.475,9.5,19.1,20,
2020-05-02,CO_25_25524,CO000080222,67.968,9.5,19.1,20,
2020-05-02,CO_25_25530,COM00080234,50.094,20.4,,130,
2020-05-02,CO_25_25535,CO000080222,46.856,9.5,19.1,20,
2020-05-02,CO_25_25572,CO000080222,101.652,9.5,19.1,20,
2020-05-02,CO_25_25580,COM00080214,54.653,,,,
2020-05-02,CO_25_25592,CO000080222,58.99,9.5,19.1,20,
2020-05-02,CO_25_25594,COM00080234,32.974,20.4,,130,
2020-05-02,CO_25_25596,CO000080222,42.753,9.5,19.1,20,
2020-05-02,CO_25_25599,CO000080222,53.623,9.5,19.1,20,
2020-05-02,CO_25_25612,COM00080214,42.995,,,,
2020-05-02,CO_25_25645,CO000080222,24.326,9.5,19.1,20,
2020-05-02,CO_25_25649,CO000080222,65.452,9.5,19.1,20,
2020-05-02,CO_25_25653,CO000080222,71.552,9.5,19.1,20,
2020-05-02,CO_25_25658,CO000080222,33.772,9.5,19.1,20,
2020-05-02,CO_25_25662,CO000080222,54.681,9.5,19.1,20,
2020-05-02,CO_25_25718,CO000080222,43.106,9.5,19.1,20,
2020-05-02,CO_25_25736,CO000080222,54.727,9.5,19.1,20,
2020-05-02,CO_25_25740,CO000080222,26.338,9.5,19.1,20,
2020-05-02,CO_25_25743,CO000080222,42.343,9.5,19.1,20,
2020-05-02,CO_25_25745,CO000080222,95.167,9.5,19.1,20,
2020-05-02,CO_25_25754,CO000080222,15.429,9.5,19.1,20,
2020-05-02,CO_25_25758,CO000080222,32.723,9.5,19.1,20,
2020-05-02,CO_25_25769,CO000080222,25.391,9.5,19.1,20,
2020-05-02,CO_25_25772,CO000080222,59.223,9.5,19.1,20,
2020-05-02,CO_25_25777,CO000080222,41.191,9.5,19.1,20,
2020-05-02,CO_25_25779,CO000080222,91.625,9.5,19.1,20,
2020-05-02,CO_25_25781,CO000080222,69.124,9.5,19.1,20,
2020-05-02,CO_25_25785,CO000080222,24.572,9.5,19.1,20,
2020-05-02,CO_25_25793,CO000080222,62.309,9.5,19.1,20,
2020-05-02,CO_25_25797,CO000080222,27.1,9.5,19.1,20,
2020-05-02,CO_25_25799,CO000080222,18.779,9.5,19.1,20,
2020-05-02,CO_25_25805,CO000080222,51.706,9.5,19.1,20,
2020-05-02,CO_25_25807,CO000080222,81.484,9.5,19.1,20,
2020-05-02,CO_25_25815,COM00080214,55.4,,,,
2020-05-02,CO_25_25817,CO000080222,39.631,9.5,19.1,20,
2020-05-02,CO_25_25823,CO000080222,72.65,9.5,19.1,20,
2020-05-02,CO_25_25839,COM00080234,64.657,20.4,,130,
2020-05-02,CO_25_25841,CO000080222,34.042,9.5,19.1,20,
2020-05-02,CO_25_25843,CO000080222,77.002,9.5,19.1,20,
2020-05-02,CO_25_25845,CO000080222,36.036,9.5,19.1,20,
2020-05-02,CO_25_25851,CO000080222,65.483,9.5,19.1,20,
2020-05-02,CO_25_25862,CO000080222,51.2,9.5,19.1,20,
2020-05-02,CO_25_25867,CO000080222,49.63,9.5,19.1,20,
2020-05-02,CO_25_25871,CO000080222,63.853,9.5,19.1,20,
2020-05-02,CO_25_25873,CO000080222,83.899,9.5,19.1,20,
2020-05-02,CO_25_25875,CO000080222,49.846,9.5,19.1,20,
2020-05-02,CO_25_25878,CO000080222,50.734,9.5,19.1,20,
2020-05-02,CO_25_25885,CO000080222,86.934,9.5,19.1,20,
2020-05-02,CO_25_25898,CO000080222,26.297,9.5,19.1,20,
2020-05-02,CO_25_25899,CO000080222,39.596,9.5,19.1,20,
2020-05-02,CO_27,COM00080144,3.012,,,0,
2020-05-02,CO_27_27001,COM00080144,1.908,,,0,
2020-05-02,CO_27_27006,COM00080084,99.386,24.6,,10,
2020-05-02,CO_27_27025,COM00080144,41.794,,,0,
2020-05-02,CO_27_27050,COM00080144,17.668,,,0,
2020-05-02,CO_27_27073,COM00080144,39.955,,,0,
2020-05-02,CO_27_27075,COM00080144,103.15,,,0,
2020-05-02,CO_27_27077,COM00080144,114.55,,,0,
2020-05-02,CO_27_27099,COM00080144,99.684,,,0,
2020-05-02,CO_27_27135,COM00080144,36.822,,,0,
2020-05-02,CO_27_27150,COM00080084,78.007,24.6,,10,
2020-05-02,CO_27_27160,COM00080144,35.79,,,0,
2020-05-02,CO_27_27205,COM00080144,66.671,,,0,
2020-05-02,CO_27_27245,COM00080144,59.734,,,0,
2020-05-02,CO_27_27250,CO000080259,134.715,,,3,
2020-05-02,CO_27_27361,COM00080144,58.91,,,0,
2020-05-02,CO_27_27372,COM00080084,140.076,24.6,,10,
2020-05-02,CO_27_27413,COM00080144,24.101,,,0,
2020-05-02,CO_27_27425,COM00080144,37.263,,,0,
2020-05-02,CO_27_27430,COM00080144,84.627,,,0,
2020-05-02,CO_27_27450,COM00080144,66.811,,,0,
2020-05-02,CO_27_27491,COM00080144,81.833,,,0,
2020-05-02,CO_27_27495,COM00080144,69.671,,,0,
2020-05-02,CO_27_27580,COM00080144,59.323,,,0,
2020-05-02,CO_27_27600,COM00080144,25.609,,,0,
2020-05-02,CO_27_27615,COM00080084,60.363,24.6,,10,
2020-05-02,CO_27_27660,COM00080210,55.559,19,,5,
2020-05-02,CO_27_27745,COM00080211,99.816,,,5,
2020-05-02,CO_27_27787,COM00080144,48.407,,,0,
2020-05-02,CO_27_27800,COM00080084,48.675,24.6,,10,
2020-05-02,CO_27_27810,COM00080144,45.577,,,0,
2020-05-02,CO_41,COM00080315,5.53,23.3,,0,
2020-05-02,CO_41_41001,COM00080315,2.605,23.3,,0,
2020-05-02,CO_41_41006,COM00080315,143.565,23.3,,0,
2020-05-02,CO_41_41013,COM00080315,93.519,23.3,,0,
2020-05-02,CO_41_41016,COM00080315,30.892,23.3,,0,
2020-05-02,CO_41_41020,COM00080315,47.667,23.3,,0,
2020-05-02,CO_41_41026,COM00080315,112.86,23.3,,0,
2020-05-02,CO_41_41078,COM00080315,35.066,23.3,,0,
2020-05-02,CO_41_41132,COM00080315,29.5,23.3,,0,
2020-05-02,CO_41_41206,COM00080315,72.257,23.3,,0,
2020-05-02,CO_41_41244,COM00080315,126.479,23.3,,0,
2020-05-02,CO_41_41298,COM00080315,91.753,23.3,,0,
2020-05-02,CO_41_41306,COM00080315,68.635,23.3,,0,
2020-05-02,CO_41_41319,COM00080315,115.004,23.3,,0,
2020-05-02,CO_41_41349,COM00080315,44.448,23.3,,0,
2020-05-02,CO_41_41357,COM00080315,50.723,23.3,,0,
2020-05-02,CO_41_41359,COM00080315,152.951,23.3,,0,
2020-05-02,CO_41_41378,COM00080315,113.209,23.3,,0,
2020-05-02,CO_41_41396,COM00080315,91.07,23.3,,0,
2020-05-02,CO_41_41483,COM00080315,72.865,23.3,,0,
2020-05-02,CO_41_41503,COM00080315,129.241,23.3,,0,
2020-05-02,CO_41_41518,COM00080315,77.067,23.3,,0,
2020-05-02,CO_41_41524,COM00080315,16.986,23.3,,0,
2020-05-02,CO_41_41530,COM00080315,165.183,23.3,,0,
2020-05-02,CO_41_41548,COM00080315,94.867,23.3,,0,
2020-05-02,CO_41_41551,COM00080315,148.152,23.3,,0,
2020-05-02,CO_41_41615,COM00080315,19.694,23.3,,0,
2020-05-02,CO_41_41660,COM00080315,135.251,23.3,,0,
2020-05-02,CO_41_41668,COM00080315,160.968,23.3,,0,
2020-05-02,CO_41_41676,COM00080315,32.569,23.3,,0,
2020-05-02,CO_41_41770,COM00080315,121.933,23.3,,0,
2020-05-02,CO_41_41791,COM00080315,110.337,23.3,,0,
2020-05-02,CO_41_41797,COM00080315,70.887,23.3,,0,
2020-05-02,CO_41_41799,COM00080315,21.594,23.3,,0,
2020-05-02,CO_41_41801,COM00080315,38.361,23.3,,0,
2020-05-02,CO_41_41807,COM00080315,130.844,23.3,,0,
2020-05-02,CO_41_41872,COM00080315,31.067,23.3,,0,
2020-05-02,CO_41_41885,COM00080315,40.349,23.3,,0,
2020-05-02,CO_44,COM00080035,3.893,26,,0,
2020-05-02,CO_44_44001,COM00080035,2.898,26,,0,
2020-05-02,CO_44_44035,COM00080035,54.542,26,,0,
2020-05-02,CO_44_44078,COM00080035,65.084,26,,0,
2020-05-02,CO_44_44090,COM00080035,50.379,26,,0,
2020-05-02,CO_44_44098,COM00080036,64.973,25.3,,0,
