key,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99
PK_KP,26896829,16776059,15709532,,,,,,,7737467,6439451,5777710,4710068,3225005,2314315,1361713,699608,176203,44051
PK_PB,101391000,,,,,,,,,,,,,,,,,,
PK_SD,55245497,,,,,,,,,,,,,,,,,,
PL,37974750,18406093,19568657,15167875,22806875,1767798,1767798,124.02348,0.865,3901858,3846833,4635659,6157552,5629483,4718684,5345383,2884049,1394544,348636
PL_02,2909997,1526113,1652877,,,,,,,319161,314659,379180,503635,460496,386033,437236,235969,114097,28524
PL_04,2090836,1027914,1107668,,,,,,,214406,211389,254752,338387,309340,259287,293756,158472,76634,19159
PL_06,2151836,1031494,1103005,,,,,,,214343,211311,254610,338219,309177,259163,293570,158365,76593,19148
PL_08,1020767,463887,495756,,,,,,,96335,94981,114472,152029,138983,116555,131990,71228,34456,8614
PL_10,2508464,1124948,1233359,,,,,,,236767,233435,281319,373677,341602,286330,324394,174999,84627,21157
PL_12,3360581,1659552,1779082,,,,,,,345234,340374,410197,544852,498112,417511,472973,255160,123377,30844
PL_14,5492000,2613077,2864821,,,,,,,549965,542228,653453,867981,793476,665087,753504,406488,196573,49143
PL_16,1010203,471185,501598,,,,,,,97675,96291,116010,154099,140949,118116,133783,72231,34903,8726
PL_18,2129284,1050864,1107938,,,,,,,216759,213707,257515,342068,312708,262118,296924,160176,77462,19365
PL_20,1193348,581961,614214,,,,,,,120097,118401,142690,189516,173257,145249,164531,88769,42932,10733
PL_22,2290070,1147097,1224600,,,,,,,238112,234762,282917,375798,343541,287954,326236,175992,85108,21277
PL_24,4617000,2187712,2355209,,,,,,,456142,449678,541799,719675,658214,551605,624783,337282,162994,40749
PL_26,1241546,620402,650939,,,,,,,127638,125843,151657,201446,184155,154357,174878,94340,45622,11405
PL_28,1437812,717205,761377,,,,,,,148482,146368,176359,234321,214167,179554,203362,109681,53030,13258
PL_30,3495470,1656356,1778847,,,,,,,344883,340032,409782,544313,497591,417078,472524,254910,123272,30818
PL_32,1698344,845901,900443,,,,,,,175325,172858,208318,276701,252952,212043,240211,129594,62674,15668
PN,50,44,47,,,,,,,11,58,0,0,0,0,22,0,0,0
PR,3195153,1519292,1675861,205193,2989960,2454337,2454337,360.22018,,393572,481121,533337,516414,494489,453562,376234,261085,123010,30752
PS,4569087,2317549,2251538,1089088,3479999,673638,,758.98455,,,,,,,,,,,
PT,10283822,4863018,5420804,3577639,6706183,2927316,4234250,112.26194,0.847,884093,1089136,1159467,1274481,1644650,1555137,1358729,1026861,567817,141954
PT_11,4196354,1713917,1920449,,,,,,,300241,369861,393728,432802,558516,528110,461390,348695,192818,48205
PT_15,438864,239780,261279,,,,,,,41393,50991,54283,59668,77000,72808,63613,48074,26583,6646
PT_16,2315171,1100925,1214246,,,,,,,191245,235605,250825,275700,355772,336411,293931,222139,122834,30709
PT_20,246746,109702,119148,,,,,,,18903,23288,24794,27253,35168,33254,29055,21958,12142,3035
PT_30,267785,116875,139864,,,,,,,21207,26127,27816,30574,39453,37306,32595,24634,13622,3405
PW,17907,14679,13757,3594,14313,,,38.928261,0.798,3217,4435,4722,4286,3960,3860,2245,1046,532,133
PY,6956071,3537050,3419021,2672175,4283896,3222199,3222199,17.508359,0.702,1451381,1396308,1386415,1172730,773996,577903,418055,222142,76072,19018
PY_1,254976,128200,123326,,,,,,,55050,52973,41085,32124,23575,19458,15199,7711,3481,870
PY_10,830943,461697,429138,,,,,,,188340,173771,164757,138342,87885,62254,44086,22439,7169,1792
PY_11,2201109,1125996,1169386,,,,,,,422654,396180,447870,394786,254317,177436,117710,59569,19888,4972
PY_12,90287,48125,46206,,,,,,,15739,17829,15154,13896,10114,8843,6944,3959,1482,371
PY_13,172169,80725,81319,,,,,,,33663,31285,30677,25519,14964,11568,8490,4180,1358,340
PY_14,234978,132601,123226,,,,,,,54091,49894,47286,39717,25234,17889,12681,6455,2064,516
PY_15,127951,86542,80010,,,,,,,33068,29435,30845,26791,16451,13388,10099,4769,1365,341
PY_16,18231,11798,10601,,,,,,,4523,3948,4163,3632,2187,1779,1348,612,166,41
PY_19,66836,35232,31649,,,,,,,13619,11770,12445,10914,6432,5257,4031,1821,474,118
PY_2,435126,231155,205667,,,,,,,96736,91526,72776,61538,41017,31736,24081,12369,4034,1009
PY_3,311273,163083,151649,,,,,,,66467,61357,58203,48875,31049,22019,15614,7960,2550,638
PY_4,227747,118154,110367,,,,,,,42673,44864,36389,31317,23275,19498,15938,9741,3861,965
PY_5,563803,290431,269753,,,,,,,118524,109372,103510,86893,55186,39143,27766,14139,4521,1130
PY_6,192031,98998,92454,,,,,,,35801,37606,30539,26264,19496,16303,13302,8124,3214,803
PY_7,616565,319423,293721,,,,,,,125958,126260,108853,88714,61933,45135,31057,18052,5746,1436
PY_8,167238,66713,63737,,,,,,,22102,24781,21097,19206,13886,12064,9437,5379,1998,500
PY_9,258957,120980,113029,,,,,,,43571,45942,37148,31996,23852,20043,16416,10052,3991,998
PY_ASU,515587,271445,309116,,,,,,,79320,87852,124068,92553,63281,54100,43804,24744,8671,2168
QA,2781677,2100297,681380,24062,2757615,693373,,239.5932,0.856,650112,550758,1734038,1924562,1052569,585694,190719,39247,11171,2793
RE,866506,449652,482025,,,,,,,137904,144487,122433,103719,122355,130405,94465,49679,20984,5246
RO,19466145,9471498,9994647,8954816,10511329,1821380,1821380,84.605985,0.811,3319366,3661503,3682804,4717021,5284978,4465012,4424414,2713688,1297041,324260
RS,6982604,3421300,3561304,3065922,3916682,1389351,1389351,79.837686,0.787,742879,801675,884359,958591,969318,871412,917278,552481,207331,51833
RU,144478050,66948582,77529468,36938703,107539347,12409738,33506382,8.8220796,0.824,18006889,14709622,15232063,24112895,19968021,18482241,18385423,8216410,4444649,1111162
RU_AD,453376,199019,238048,,,,,,,59936,45550,43623,69375,55849,53304,63658,26724,15238,3810
RU_AL,206168,97012,109445,,,,,,,39376,26614,23796,34742,28931,20362,17929,9193,4411,1103
RU_ALT,2317052,1005116,1195794,,,,,,,277831,230814,244643,344961,326451,283448,276554,131116,68074,17018
RU_AMU,798424,354618,393909,,,,,,,106307,86675,89659,127303,104375,102039,84026,29438,14964,3741
RU_ARK,1155028,489894,576210,,,,,,,134103,115401,119011,176882,158710,141597,129128,56523,27799,6950
RU_AST,1014065,469121,548721,,,,,,,141519,114900,111277,173309,142605,121171,122950,55770,27473,6868
RU_BA,4063293,1852896,2174637,,,,,,,591502,466556,395771,706689,566227,430123,502982,229072,110889,27722
RU_BEL,1549876,699923,862748,,,,,,,183462,157471,151638,254662,217281,191078,221442,106512,63300,15825
RU_BRY,1210982,518268,644319,,,,,,,139942,115284,111005,190447,157484,143480,159249,88241,45964,11491
RU_BU,984511,367624,416429,,,,,,,128269,101888,93417,130566,110503,85779,81275,31596,16608,4152
RU_CE,1478726,720464,792903,,,,,,,442166,234747,181928,257973,163659,87508,87841,31847,20558,5140
RU_CHE,3493036,1505362,1817867,,,,,,,417418,353316,362433,539227,457974,445514,440336,192475,91629,22907
RU_CHU,49348,24264,22406,,,,,,,8005,5554,5299,9485,8263,7215,2443,296,88,22
RU_CU,1223395,534071,643272,,,,,,,156544,131003,121343,211444,160671,133943,150599,64428,37894,9474
RU_DA,3111353,1621146,1771635,,,,,,,826446,511772,414781,632562,353615,226199,256578,101285,55634,13909
RU_IN,488043,171686,197837,,,,,,,112221,56895,45412,65162,35579,21530,20555,6529,4512,1128
RU_IRK,2404195,1035428,1214316,,,,,,,334939,264158,261190,377349,312645,279956,260179,98881,48358,12089
RU_IVA,1014646,419018,543380,,,,,,,99297,89396,95083,153835,130604,128079,148825,71996,36226,9057
RU_KAM,315557,140374,141029,,,,,,,38450,30582,35758,55860,41524,44470,26528,5599,2106,526
RU_KB,868174,368204,429719,,,,,,,137749,100878,93679,147608,99272,77922,86675,31359,18225,4556
RU_KC,466305,241908,284669,,,,,,,86410,62876,56329,91890,68518,49827,64910,26470,15478,3869
RU_KDA,5675462,2632306,3153490,,,,,,,730798,581888,586051,929824,756601,747196,846622,351680,204109,51027
RU_KEM,2657758,1186984,1415026,,,,,,,330520,271535,289977,413841,384851,348641,327159,148150,69869,17467
RU_KGD,994599,428253,491192,,,,,,,108282,96052,101292,161725,130821,127025,116869,51906,20378,5095
RU_KGN,845537,357634,434353,,,,,,,100777,84508,77926,124273,111567,101969,108429,49749,26231,6558
RU_KHA,1328302,582832,654404,,,,,,,153724,139554,151666,215908,167481,184989,143350,48411,25722,6431
RU_KHM,1625501,795376,812352,,,,,,,269965,194161,213576,353262,287792,177195,82072,19892,7850,1963
RU_KIR,1283238,525205,638577,,,,,,,133814,118920,117085,180309,175796,147879,158442,78343,42555,10639
RU_KK,537513,237962,278879,,,,,,,72712,59037,60186,85442,75948,63963,58810,25432,12249,3062
RU_KL,275413,135335,150942,,,,,,,50227,36686,29422,51911,43637,26598,30091,11306,5119,1280
RU_KLU,1000070,433687,539782,,,,,,,105697,93036,93441,156238,139229,132742,142064,68140,34306,8576
RU_KO,840873,362912,406890,,,,,,,108228,86754,90909,143815,124516,96808,77430,26711,11705,2926
RU_KOS,651524,263032,327320,,,,,,,67368,58215,57023,92870,85315,73078,86958,41799,22181,5545
RU_KR,618056,255109,308238,,,,,,,68647,59454,61468,96045,83919,75608,70912,30401,13514,3379
RU_KRS,1115237,443246,551877,,,,,,,115200,93613,91909,158238,139686,123836,146901,75336,40323,10081
RU_KYA,2876497,1234195,1427641,,,,,,,373061,300250,310635,463123,394545,337735,295651,114943,57514,14379
RU_LEN,1813816,3044872,3885367,,,,,,,647026,627334,718102,1141363,977091,1067695,949620,447716,283434,70858
RU_LIP,1139371,503015,622148,,,,,,,126886,105836,105300,184599,159129,145668,166716,77553,42781,10695
RU_MAG,144091,63246,66559,,,,,,,17626,13662,15634,24216,22111,22298,10644,2503,889,222
RU_ME,679094,299833,358920,,,,,,,85786,76885,66649,112363,101671,76867,78349,37407,18221,4555
RU_MO,805056,343766,423628,,,,,,,88692,76006,74637,132169,110203,94558,104915,48379,30268,7567
RU_MOS,7503385,3549449,4405176,,,,,,,824269,715567,815998,1323732,1128768,1120831,1153008,527397,276044,69011
RU_MOW,12692466,6049148,7066168,,,,,,,1242629,1040481,1439967,2445692,1903291,1932399,1715377,780808,491738,122934
RU_MUR,753557,311018,345633,,,,,,,83746,72109,82981,126561,105290,92018,64495,20103,7478,1870
RU_NEN,44110,18439,19408,,,,,,,7044,4744,4296,6913,5794,4332,3088,1047,471,118
RU_NGR,606476,,,,,,,,,,,,,,,,,,
RU_NIZ,3234752,1352921,1713377,,,,,,,334708,288471,302137,487540,429945,413690,448907,211451,119559,29890
RU_NVS,2788849,1194898,1438563,,,,,,,310007,272637,295300,427267,380582,350795,342302,151068,82802,20701
RU_OMS,1960081,845821,1012448,,,,,,,241055,208682,206899,311959,267992,227044,229305,100359,51979,12995
RU_ORE,1977720,853679,1003389,,,,,,,256026,206773,197288,317500,261380,218573,236368,102136,48819,12205
RU_ORL,747247,313524,390966,,,,,,,80670,66309,67270,112826,99362,92187,100742,51827,26638,6659
RU_PER,2599301,1097408,1321866,,,,,,,322629,260512,264884,404064,338177,317809,293995,134123,66465,16616
RU_PNZ,1331655,582977,724241,,,,,,,142374,124583,122518,212406,182204,182959,190348,86276,50840,12710
RU_PRI,1913037,858286,958714,,,,,,,221842,195333,211548,320184,247190,275748,223265,74178,38170,9542
RU_PSK,642494,257183,321589,,,,,,,61063,54604,52810,89244,79905,78809,85367,45948,24818,6204
RU_ROS,4197821,1875502,2256601,,,,,,,482361,415856,425796,670856,557424,538730,611697,260151,135386,33846
RU_RYA,1140844,473013,595977,,,,,,,110040,96768,97393,165369,144122,146325,170504,79673,47037,11759
RU_SA,970105,468941,498132,,,,,,,195278,126764,109811,179320,144272,110460,68066,21015,9670,2417
RU_SAK,488453,210694,232084,,,,,,,57495,47362,52714,77156,68354,71103,45907,15500,5750,1437
RU_SAM,3193514,1438228,1747369,,,,,,,363177,313111,346589,541930,437760,452897,425122,186387,94899,23725
RU_SAR,2462950,1052780,1288734,,,,,,,270753,236450,237214,392701,314781,319459,333794,138506,78285,19571
RU_SE,697064,310734,365016,,,,,,,106777,76970,73092,115503,78863,72095,90584,36479,20310,5077
RU_SMO,949348,403416,507985,,,,,,,95891,88323,88825,145929,132115,122576,122012,67589,38513,9628
RU_SPE,5351935,2128942,2750804,,,,,,,435364,429792,508625,817332,676517,774492,659562,310750,213850,53462
RU_STA,2803573,1306100,1546675,,,,,,,382930,318945,303515,465422,372837,338354,391810,164723,91391,22848
RU_SVE,4328942,1835585,2232783,,,,,,,489553,416425,456606,662810,570613,548525,535910,240116,118248,29562
RU_TA,3902642,1722833,2074226,,,,,,,523577,414528,386414,648014,537151,444062,477835,217490,118390,29598
RU_TAM,1033552,432001,539168,,,,,,,107189,89390,87462,153930,132785,126403,146538,72835,43710,10927
RU_TOM,1078280,486193,562672,,,,,,,135540,125106,130286,172962,150938,135087,115943,50210,26234,6559
RU_TUL,1491855,618882,794666,,,,,,,141044,120699,134001,216196,190504,200733,222589,115885,57518,14379
RU_TVE,1283873,537480,691270,,,,,,,130340,113168,112835,186994,170191,163129,186035,99083,53580,13395
RU_TY,321722,146019,163199,,,,,,,73869,47714,37961,59937,32186,28500,20504,5754,2234,559
RU_TYU,3692400,648455,759735,,,,,,,191184,170700,161737,241392,206507,165836,155702,69388,36595,9149
RU_UD,1513044,663846,799211,,,,,,,202080,163366,160641,247161,218944,179697,169741,74359,37654,9414
RU_ULY,1246618,535888,652806,,,,,,,137608,124764,113971,202255,173691,157445,158574,72876,38008,9502
RU_VGG,2521276,1136870,1365695,,,,,,,301595,251410,259936,411053,334789,326925,355705,155535,84494,21123
RU_VLA,1358416,588072,749126,,,,,,,141986,126364,130969,212322,189012,182118,202074,94140,46570,11643
RU_VLG,1176689,508362,613414,,,,,,,136937,117002,114843,181918,166181,136143,145313,75025,38731,9683
RU_VOR,2333768,1002405,1249651,,,,,,,240803,211336,208716,352975,308022,288911,342638,175215,98752,24688
RU_YAN,544444,275622,273591,,,,,,,102267,66811,70493,125304,99894,60745,18389,3422,1510,378
RU_YAR,1265684,519857,663796,,,,,,,123425,108644,118187,190692,160456,165345,176854,81965,46468,11617
RU_YEV,158381,75608,83896,,,,,,,23136,19824,19348,26575,21071,22050,17297,6250,3162,791
RU_ZAB,1072806,495458,549604,,,,,,,174288,132582,127696,168456,145371,117762,108127,43847,21546,5387
RW,12301939,6045042,6256897,10184652,2117287,1057836,1057836,498.65987,0.524,3479072,3514033,2006849,2054248,1120195,699879,479699,134761,39470,9867
SA,33699947,19395719,14304228,5444563,28255384,6906595,15933494,15.676654,0.853,6259499,5110601,5750617,7238078,6732143,3615137,1606483,549269,144227,36057
SB,652858,331948,320910,497811,155047,,,23.324687,0.546,172416,154273,116770,83050,69868,41241,23055,11464,2388,597
SC,96762,49683,47079,41907,54855,,,210.35217,0.797,16366,13670,13090,15744,16094,14570,9511,4135,1606,401
SD,41801533,20880946,20920587,27320646,14480887,5534079,5534079,,0.502,11693430,9898149,7439378,5082199,3622903,2474977,1483224,702346,164753,41188
SD_DN,1583179,,,,,,,,,,,,,,,,,,
SD_GZ,4926555,,,,,,,,,,,,,,,,,,
SD_NR,1472257,,,,,,,,,,,,,,,,,,
SE,10175214,5093124,5082090,1278923,8896291,1582968,1582968,24.981498,0.933,1226801,1162155,1299243,1341929,1284910,1287229,1103112,984919,428754,107188
SE_110,2383269,1199979,1226870,,,,,,,291141,275798,308331,318460,304929,305478,261784,233739,101751,25438
SE_121,385024,183630,182952,,,,,,,43978,41660,46574,48105,46060,46144,39543,35306,15370,3842
SE_122,298049,144994,144467,,,,,,,34726,32895,36776,37984,36370,36435,31225,27879,12137,3034
SE_123,465772,229992,229147,,,,,,,55082,52179,58333,60249,57690,57795,49527,44221,19250,4813
SE_124,304976,147608,147064,,,,,,,35350,33488,37438,38668,37025,37092,31786,28381,12355,3089
SE_125,276368,131806,131320,,,,,,,31566,29903,33430,34529,33061,33121,28383,25343,11032,2758
SE_211,363992,177659,174301,,,,,,,42224,39999,44716,46184,44223,44303,37966,33899,14757,3689
SE_212,201582,99139,97267,,,,,,,23562,22321,24953,25774,24677,24723,21186,18916,8235,2059
SE_213,245500,117790,115563,,,,,,,27994,26518,29648,30622,29320,29373,25173,22475,9784,2446
SE_214,59749,28644,28103,,,,,,,6807,6450,7209,7446,7130,7143,6122,5466,2379,595
SE_221,159512,79303,79851,,,,,,,19093,18087,20221,20885,19998,20032,17168,15329,6673,1668
SE_224,1380983,702124,706978,,,,,,,169045,160136,179026,184909,177051,177370,152000,135716,59079,14770
SE_231,334601,164137,163949,,,,,,,39359,37284,41683,43052,41224,41298,35391,31600,13756,3439
SE_232,1728573,847481,846508,,,,,,,203221,192512,215223,222292,212848,213231,182731,163152,71023,17756
SE_311,282457,138528,136228,,,,,,,32961,31224,34909,36057,34524,34585,29638,26460,11518,2880
SE_312,287789,137757,135467,,,,,,,32778,31051,34713,35853,34331,34392,29473,26314,11455,2864
SE_313,287393,139960,137632,,,,,,,33302,31547,35268,36427,34879,34942,29943,26736,11638,2910
SE_321,245081,121708,119436,,,,,,,28929,27405,30637,31644,30300,30353,26012,23226,10110,2528
SE_322,130842,63723,62531,,,,,,,15145,14349,16040,16568,15864,15893,13619,12160,5293,1323
SE_331,272044,133747,129513,,,,,,,31583,29918,33448,34545,33079,33138,28398,25354,11038,2759
SE_332,249847,122419,118552,,,,,,,28904,27383,30613,31621,30276,30335,26000,23209,10104,2526
SG,5638676,2951389,2687287,0,5638676,5791901,5791901,7952.9984,0.932,418594,487348,590120,609454,714926,716493,586479,292163,106978,26745
SH,4612,1403,1251,,,,,,,237,263,315,150,459,499,354,228,119,30
SI,2073894,1031862,1042032,942771,1131123,,,102.96366,0.896,225009,209108,221938,299952,321970,319421,295540,186295,96915,24229
SJ,3114,1726,1388,,,,,,,344,256,515,734,610,475,160,16,3,1
SK,5446771,2650490,2796281,2520439,2926332,429920,,113.28559,0.855,561296,544854,667898,850005,853683,703923,689330,391374,146423,36606
SL,7650154,3815799,3834355,4432882,3217272,1135949,1135949,105.98717,0.419,1946305,1630192,1193383,865219,589316,352435,195162,81398,9436,2359
SM,33785,15860,16942,937,32848,,,563.08333,,3084,3609,3747,3647,4671,5352,3784,2797,1689,422
SN,15854360,7724668,8129692,8372370,7481990,2978419,2978419,82.347478,0.505,4924128,3764884,2777096,2078306,1353219,815453,487544,229710,46914,11729
SO,15008154,7484064,7524090,8258837,6749317,2081624,2081624,23.923477,,3692402,2652741,1853671,1181905,775175,514657,312563,139538,27242,6811
SR,575991,289625,286366,195491,380500,,,3.69225,0.72,110089,107565,102609,88162,77943,70912,38971,18563,6260,1565
SS,10975920,5492756,5483164,8822993,2152927,368914,,,0.388,4812763,4112588,3034267,2062089,1354477,903500,521707,280023,56676,14169
ST,211028,105591,105437,57393,153635,,,219.82083,0.589,62042,52473,35541,26224,19370,11171,5815,2346,1165,291
SV,6420744,3010430,3410314,1796332,4624412,1106698,1106698,309.88147,0.674,1196383,1217788,1267717,916287,752075,593049,424033,262396,112030,28008
SV_AH,319503,170659,186298,,,,,,,71684,65737,72902,46647,33934,28561,19961,11817,4571,1143
SV_CA,214150,75960,87078,,,,,,,33042,37275,30300,16412,14261,12354,9749,6392,2602,651
SV_CH,274878,115121,129514,,,,,,,45305,58405,43152,22611,20654,19962,17332,11510,4563,1141
SV_CU,216446,148999,164148,,,,,,,60218,55161,64087,45461,32766,23104,16445,10352,4442,1111
SV_LI,842624,396785,446041,,,,,,,147232,151644,156572,114432,96254,76072,52465,31221,13547,3387
SV_MO,251447,90460,103051,,,,,,,40732,36329,37393,22907,16492,15725,12474,7758,2961,740
SV_PA,288022,190382,212590,,,,,,,70881,73051,82927,55538,40884,31426,23731,15579,7164,1791
SV_SA,523655,287317,319878,,,,,,,106939,100356,117685,87290,67328,53554,38126,23349,10054,2514
SV_SM,546022,226970,259110,,,,,,,90683,82796,96084,68059,48723,39830,29808,19420,8542,2135
SV_SO,518522,248070,283113,,,,,,,100435,105301,97533,63301,53605,46117,34067,20570,8203,2051
SV_SS,2266387,838808,993824,,,,,,,283184,312493,305492,266097,250673,182913,120901,72255,30899,7725
SV_SV,230205,86020,95529,,,,,,,32236,32104,36375,24638,17719,14657,11555,7693,3658,914
SV_UN,372271,102662,118281,,,,,,,42265,38839,46720,28807,19324,17250,13884,9129,3780,945
SV_US,464883,178074,201122,,,,,,,68325,65377,77177,52641,38852,30658,22764,14857,6836,1709
SX,40654,14923,15354,0,40654,,,1193.3529,,3867,3693,4373,3180,3805,5658,3910,1469,258,64
SY,16906283,8484551,8421732,7749502,9156781,2319545,5368378,92.067108,0.536,5691688,6727768,4556238,3206449,2566236,1929122,1263849,547354,171492,42873
SZ,1136191,555041,581150,865789,270402,,,66.057616,0.588,274339,239040,221121,170733,84169,52735,33000,16180,3744,936
TC,37665,23157,22841,2600,35065,,,39.647368,,6703,6029,6716,8648,8988,5172,2278,939,420,105
TD,15477751,7725735,7752016,11908736,3569015,1322679,1322679,12.291734,0.404,5445914,4062124,2801354,1781254,1107858,666753,436245,188635,41249,10312
TF,196,,,,,,,,,,,,,,,,,,
TG,7889094,3923401,3965693,4599184,3289910,1745744,1745744,145.04677,0.503,2381686,1960067,1504127,1158168,789184,472612,261102,109708,15938,3985
TH,69428524,33833419,35595105,34749671,34678853,10156316,13924038,135.89721,0.755,7576104,9000118,11308195,10408759,11873762,11137462,7851455,3922419,1566278,391570
TJ,9100837,4588293,4512544,6631416,2469421,872653,,65.572714,0.65,2332227,1803485,1645892,1387843,892414,687853,405292,126227,55448,13862
TK,1499,634,684,,,,,,,232,295,229,147,161,138,76,29,9,2
TL,1267972,640852,627120,880252,387720,,,85.270477,0.625,423741,343473,264740,141969,96641,79560,44900,23430,4467,1117
TM,5850908,2880944,2969964,2832249,3018659,810186,,12.450595,0.706,2174248,1642457,1653254,1573424,1140902,884801,555574,174027,66969,16742
TN,11565204,5732044,5833160,3591574,7973630,2290777,2290777,74.441323,0.735,1991586,1617167,1721186,1942966,1548328,1358393,952566,417795,157076,39269
TO,103197,51612,51585,79327,23870,,,143.32917,0.726,23970,24591,18690,11395,10485,7727,5418,2725,1190,298
TR,82319724,40601888,41717836,20462214,61857510,14750771,30339219,106.96013,0.791,12675445,13032435,12634849,12249109,10968996,8527107,5897016,3157475,1062403,265601
TT,1389858,686710,703148,650676,739182,544417,,270.92749,0.784,185093,187993,178590,244864,194013,176648,133271,67281,19944,4986
TV,11508,6057,6178,4329,7179,,,383.6,,2537,2088,2310,1858,970,1177,862,322,89,22
TW,23593794,11941474,12191836,,,,,,,2155812,2255214,3197433,3629560,3820598,3697958,3091746,1422606,689906,172477
TZ,56318348,28130445,28187903,37296263,19022085,6047600,7050867,63.579079,0.538,16814749,13848747,9167066,6866798,4645947,2459377,1554987,799290,204638,51159
UA,44622516,20665691,23956825,13675909,30946607,2956706,5403788,77.029667,0.751,4699159,4308424,4807649,7130172,6373539,5876245,5556801,3044499,1515776,378944
UA_40,448829,,,,,,,,,,,,,,,,,,
UA_43,1957801,874683,1048192,,,,,,,216766,174505,214446,310110,274643,275164,248164,132833,60995,15249
UG,42723139,21030004,21693135,32566140,10156999,2986352,2986352,213.06173,0.516,14134268,10347201,7193652,4679514,2899352,1562385,856644,419092,100016,25004
UM,300,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0
US,326687501,161644928,165042573,57967430,268720071,18819361,151340879,35.713622,0.924,42958631,44367172,47954582,46834961,42253620,43846170,40113370,25020683,10631811,2657953
US_AK,738432,424484,391530,,,,,,,115065,110916,127911,113155,102214,115945,82518,34982,10646,2662
US_AK_02013,3341,,,,,,,,,,,,,,,,,,
US_AK_02016,5702,,,,,,,,,,,,,,,,,,
US_AK_02020,294356,165947,161232,,,,,,,45463,43677,56111,47368,41034,44009,31045,13141,4265,1066
US_AK_02050,17946,,,,,,,,,,,,,,,,,,
US_AK_02060,892,,,,,,,,,,,,,,,,,,
US_AK_02068,1919,,,,,,,,,,,,,,,,,,
US_AK_02070,4997,,,,,,,,,,,,,,,,,,
US_AK_02090,99631,,,,,,,,,,,,,,,,,,
US_AK_02100,2534,,,,,,,,,,,,,,,,,,
US_AK_02105,2133,,,,,,,,,,,,,,,,,,
US_AK_02110,32756,16226,15631,,,,,,,3818,4006,4395,4318,4398,5179,3669,1469,484,121
US_AK_02122,58059,,,,,,,,,,,,,,,,,,
US_AK_02130,13709,,,,,,,,,,,,,,,,,,
US_AK_02150,13889,,,,,,,,,,,,,,,,,,
US_AK_02158,8119,,,,,,,,,,,,,,,,,,
US_AK_02164,1563,,,,,,,,,,,,,,,,,,
US_AK_02170,101095,,,,,,,,,,,,,,,,,,
US_AK_02180,9846,,,,,,,,,,,,,,,,,,
US_AK_02185,9687,,,,,,,,,,,,,,,,,,
US_AK_02188,7752,,,,,,,,,,,,,,,,,,
US_AK_02195,3221,,,,,,,,,,,,,,,,,,
US_AK_02198,6341,,,,,,,,,,,,,,,,,,
US_AK_02220,8863,,,,,,,,,,,,,,,,,,
US_AK_02230,1057,,,,,,,,,,,,,,,,,,
US_AK_02240,6839,,,,,,,,,,,,,,,,,,
US_AK_02261,9362,,,,,,,,,,,,,,,,,,
US_AK_02275,2382,,,,,,,,,,,,,,,,,,
US_AK_02282,613,,,,,,,,,,,,,,,,,,
US_AK_02290,5533,,,,,,,,,,,,,,,,,,
US_AL,4858979,2462561,2629068,,,,,,,610134,647899,688190,667002,600713,653483,632828,406311,148055,37014
US_AL_01001,55347,,,,,,,,,,,,,,,,,,
US_AL_01003,203709,,,,,,,,,,,,,,,,,,
US_AL_01005,26489,,,,,,,,,,,,,,,,,,
US_AL_01007,22583,,,,,,,,,,,,,,,,,,
US_AL_01009,57673,,,,,,,,,,,,,,,,,,
US_AL_01011,10696,5557,4784,,,,,,,1160,1216,1457,1405,1205,1428,1294,812,291,73
US_AL_01013,20154,,,,,,,,,,,,,,,,,,
US_AL_01015,115620,,,,,,,,,,,,,,,,,,
US_AL_01017,34123,,,,,,,,,,,,,,,,,,
US_AL_01019,25859,13960,14300,,,,,,,2903,3235,2626,3263,3349,3996,4803,3050,828,207
US_AL_01021,43943,,,,,,,,,,,,,,,,,,
US_AL_01023,13170,,,,,,,,,,,,,,,,,,
US_AL_01025,24675,,,,,,,,,,,,,,,,,,
US_AL_01027,13555,,,,,,,,,,,,,,,,,,
US_AL_01029,15018,7847,7985,,,,,,,1838,1997,1709,1909,1939,2035,2368,1469,454,114
US_AL_01031,51211,28071,29009,,,,,,,6885,7122,7659,7645,6599,6865,7182,4954,1735,434
US_AL_01033,54354,12716,13898,,,,,,,2816,3200,2920,3170,3161,3579,3832,2675,1009,252
