key,station,latitude,longitude,distance,measurement
FR_LRE,MP000061995,-20.3,57.5,223.852,TMAX|TMIN|PRCP
FR_MAY,MFM00067005,-12.805,45.281,16.041,TMAX|TMIN|PRCP|TAVG
FR_NAQ,FR000007510,44.8306,0.6914,100.982,TMAX|TMIN
FR_OCC,FRM00007558,44.117,3.017,75.013,TMAX|TMIN|PRCP|TAVG
FR_PAC,FRE00104112,44.5656,6.5019,74.532,TMAX|TMIN
FR_PDL,FRM00007222,47.15,-1.6089,68.278,TMAX|TMIN|PRCP
GA,GBM00064570,-1.667,13.4,237.938,TMAX|TMIN|PRCP|TAVG
GB,UKM00003257,54.3,-1.53,45.136,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG,UK000003377,53.1658,0.5239,103.468,TMAX|TMIN|PRCP
GB_ENG_E06000001,UKM00003257,54.3,-1.53,47.667,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000002,UKM00003257,54.3,-1.53,35.761,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000003,UKM00003257,54.3,-1.53,44.650,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000004,UKM00003257,54.3,-1.53,30.581,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000005,UKM00003257,54.3,-1.53,24.134,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000006,UKM00003414,52.8,-2.67,59.563,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000007,UKM00003414,52.8,-2.67,65.687,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000009,UKM00003257,54.3,-1.53,111.009,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000010,UK000003377,53.1658,0.5239,86.286,TMAX|TMIN|PRCP
GB_ENG_E06000011,UKM00003257,54.3,-1.53,79.554,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000012,UK000003377,53.1658,0.5239,59.510,TMAX|TMIN|PRCP
GB_ENG_E06000013,UK000003377,53.1658,0.5239,91.639,TMAX|TMIN|PRCP
GB_ENG_E06000014,UKM00003257,54.3,-1.53,47.053,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000015,UKM00003414,52.8,-2.67,81.553,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000016,UKM00003414,52.8,-2.67,105.182,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000017,UK000003377,53.1658,0.5239,96.527,TMAX|TMIN|PRCP
GB_ENG_E06000018,UKM00003414,52.8,-2.67,103.536,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000019,UKM00003414,52.8,-2.67,79.899,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000020,UKM00003414,52.8,-2.67,14.400,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000021,UKM00003414,52.8,-2.67,40.439,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000022,UKM00003740,51.505,-1.993,26.028,TMAX|TMIN|PRCP|TAVG
GB_ENG_E06000023,UKM00003740,51.505,-1.993,41.351,TMAX|TMIN|PRCP|TAVG
GB_ENG_E06000024,UKM00003740,51.505,-1.993,57.560,TMAX|TMIN|PRCP|TAVG
GB_ENG_E06000025,UKM00003740,51.505,-1.993,26.970,TMAX|TMIN|PRCP|TAVG
GB_ENG_E06000026,UKM00003862,50.78,-1.843,167.663,TMAX|TMIN|PRCP|TAVG
GB_ENG_E06000027,UKM00003862,50.78,-1.843,126.336,TMAX|TMIN|PRCP|TAVG
GB_ENG_E06000030,UKM00003740,51.505,-1.993,18.938,TMAX|TMIN|PRCP|TAVG
GB_ENG_E06000031,UK000003377,53.1658,0.5239,80.902,TMAX|TMIN|PRCP
GB_ENG_E06000032,UKM00003772,51.478,-0.461,46.005,TMAX|TMIN
GB_ENG_E06000033,UKW00035047,51.35,1.3667,49.740,TMAX|TMIN|TAVG
GB_ENG_E06000034,UKM00003772,51.478,-0.461,60.835,TMAX|TMIN
GB_ENG_E06000035,UKW00035047,51.35,1.3667,56.030,TMAX|TMIN|TAVG
GB_ENG_E06000036,UKM00003772,51.478,-0.461,20.943,TMAX|TMIN
GB_ENG_E06000037,UKM00003740,51.505,-1.993,47.828,TMAX|TMIN|PRCP|TAVG
GB_ENG_E06000038,UKM00003772,51.478,-0.461,35.581,TMAX|TMIN
GB_ENG_E06000039,UKM00003772,51.478,-0.461,7.716,TMAX|TMIN
GB_ENG_E06000040,UKM00003772,51.478,-0.461,14.305,TMAX|TMIN
GB_ENG_E06000041,UKM00003772,51.478,-0.461,26.973,TMAX|TMIN
GB_ENG_E06000042,UKM00003772,51.478,-0.461,65.256,TMAX|TMIN
GB_ENG_E06000043,UKM00003772,51.478,-0.461,75.453,TMAX|TMIN
GB_ENG_E06000044,UKM00003862,50.78,-1.843,54.633,TMAX|TMIN|PRCP|TAVG
GB_ENG_E06000045,UKM00003862,50.78,-1.843,35.681,TMAX|TMIN|PRCP|TAVG
GB_ENG_E06000046,UKM00003862,50.78,-1.843,42.495,TMAX|TMIN|PRCP|TAVG
GB_ENG_E06000047,UKM00003257,54.3,-1.53,51.396,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000049,UKM00003414,52.8,-2.67,50.413,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000050,UKM00003414,52.8,-2.67,48.491,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000051,UKM00003414,52.8,-2.67,11.700,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E06000052,UKM00003502,52.133,-4.567,191.331,TMAX|TMIN|PRCP|TAVG
GB_ENG_E06000054,UKM00003740,51.505,-1.993,25.822,TMAX|TMIN|PRCP|TAVG
GB_ENG_E06000055,UKM00003772,51.478,-0.461,73.016,TMAX|TMIN
GB_ENG_E06000056,UKM00003772,51.478,-0.461,61.021,TMAX|TMIN
GB_ENG_E06000057,UKM00003257,54.3,-1.53,101.013,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000001,UKM00003414,52.8,-2.67,87.947,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000002,UKM00003414,52.8,-2.67,91.597,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000003,UKM00003414,52.8,-2.67,74.103,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000004,UKM00003414,52.8,-2.67,90.343,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000005,UKM00003257,54.3,-1.53,86.364,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000006,UKM00003414,52.8,-2.67,82.053,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000007,UKM00003414,52.8,-2.67,74.725,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000008,UKM00003414,52.8,-2.67,85.825,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000009,UKM00003414,52.8,-2.67,74.650,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000010,UKM00003414,52.8,-2.67,81.645,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000011,UKM00003414,52.8,-2.67,72.095,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000012,UKM00003414,52.8,-2.67,70.541,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000013,UKM00003414,52.8,-2.67,72.920,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000014,UKM00003414,52.8,-2.67,75.009,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000015,UKM00003414,52.8,-2.67,70.217,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000016,UKM00003257,54.3,-1.53,83.525,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000017,UKM00003257,54.3,-1.53,90.390,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000018,UKM00003257,54.3,-1.53,97.358,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000019,UKM00003257,54.3,-1.53,98.272,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000021,UKM00003257,54.3,-1.53,79.143,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000022,UKM00003257,54.3,-1.53,79.235,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000023,UKM00003257,54.3,-1.53,73.539,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000024,UKM00003257,54.3,-1.53,68.490,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000025,UKM00003414,52.8,-2.67,63.060,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000026,UKM00003414,52.8,-2.67,88.806,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000027,UKM00003414,52.8,-2.67,51.777,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000028,UKM00003414,52.8,-2.67,54.907,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000029,UKM00003414,52.8,-2.67,73.615,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000030,UKM00003414,52.8,-2.67,52.153,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000031,UKM00003414,52.8,-2.67,44.411,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000032,UKM00003257,54.3,-1.53,58.367,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000033,UKM00003257,54.3,-1.53,70.633,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000034,UKM00003257,54.3,-1.53,80.615,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000035,UKM00003257,54.3,-1.53,55.721,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000036,UKM00003257,54.3,-1.53,68.658,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E08000037,UKM00003257,54.3,-1.53,72.439,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E09000001,UKM00003772,51.478,-0.461,25.881,TMAX|TMIN
GB_ENG_E09000002,UKM00003772,51.478,-0.461,37.931,TMAX|TMIN
GB_ENG_E09000003,UKM00003772,51.478,-0.461,26.869,TMAX|TMIN
GB_ENG_E09000004,UKM00003772,51.478,-0.461,42.661,TMAX|TMIN
GB_ENG_E09000005,UKM00003772,51.478,-0.461,15.361,TMAX|TMIN
GB_ENG_E09000006,UKM00003772,51.478,-0.461,34.337,TMAX|TMIN
GB_ENG_E09000007,UKM00003772,51.478,-0.461,23.904,TMAX|TMIN
GB_ENG_E09000008,UKM00003772,51.478,-0.461,27.786,TMAX|TMIN
GB_ENG_E09000009,UKM00003772,51.478,-0.461,11.232,TMAX|TMIN
GB_ENG_E09000010,UKM00003772,51.478,-0.461,32.883,TMAX|TMIN
GB_ENG_E09000011,UKM00003772,51.478,-0.461,36.474,TMAX|TMIN
GB_ENG_E09000012,UKM00003772,51.478,-0.461,28.901,TMAX|TMIN
GB_ENG_E09000013,UKM00003772,51.478,-0.461,15.755,TMAX|TMIN
GB_ENG_E09000014,UKM00003772,51.478,-0.461,27.700,TMAX|TMIN
GB_ENG_E09000015,UKM00003772,51.478,-0.461,15.177,TMAX|TMIN
GB_ENG_E09000016,UKM00003772,51.478,-0.461,46.082,TMAX|TMIN
GB_ENG_E09000017,UKM00003772,51.478,-0.461,7.372,TMAX|TMIN
GB_ENG_E09000018,UKM00003772,51.478,-0.461,6.630,TMAX|TMIN
GB_ENG_E09000019,UKM00003772,51.478,-0.461,25.827,TMAX|TMIN
GB_ENG_E09000020,UKM00003772,51.478,-0.461,18.599,TMAX|TMIN
GB_ENG_E09000021,UKM00003772,51.478,-0.461,13.289,TMAX|TMIN
GB_ENG_E09000022,UKM00003772,51.478,-0.461,23.953,TMAX|TMIN
GB_ENG_E09000023,UKM00003772,51.478,-0.461,30.758,TMAX|TMIN
GB_ENG_E09000024,UKM00003772,51.478,-0.461,20.246,TMAX|TMIN
GB_ENG_E09000025,UKM00003772,51.478,-0.461,36.278,TMAX|TMIN
GB_ENG_E09000026,UKM00003772,51.478,-0.461,38.129,TMAX|TMIN
GB_ENG_E09000027,UKM00003772,51.478,-0.461,10.060,TMAX|TMIN
GB_ENG_E09000028,UKM00003772,51.478,-0.461,26.498,TMAX|TMIN
GB_ENG_E09000029,UKM00003772,51.478,-0.461,22.551,TMAX|TMIN
GB_ENG_E09000030,UKM00003772,51.478,-0.461,31.702,TMAX|TMIN
GB_ENG_E09000031,UKM00003772,51.478,-0.461,33.423,TMAX|TMIN
GB_ENG_E09000032,UKM00003772,51.478,-0.461,18.900,TMAX|TMIN
GB_ENG_E09000033,UKM00003772,51.478,-0.461,22.529,TMAX|TMIN
GB_ENG_E10000006,UKM00003257,54.3,-1.53,113.566,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E10000015,UKM00003772,51.478,-0.461,50.270,TMAX|TMIN
GB_ENG_E10000020,UKM00003590,52.127,0.956,60.101,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E10000021,UKM00003772,51.478,-0.461,93.153,TMAX|TMIN
GB_ENG_E10000025,UKM00003740,51.505,-1.993,56.270,TMAX|TMIN|PRCP|TAVG
GB_ENG_E10000029,UKM00003590,52.127,0.956,5.337,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E10000030,UKM00003772,51.478,-0.461,25.546,TMAX|TMIN
GB_ENG_E10000031,UKM00003414,52.8,-2.67,89.954,TMAX|TMIN|PRCP|SNWD|TAVG
GB_ENG_E10000032,UKM00003772,51.478,-0.461,62.496,TMAX|TMIN
GB_ENG_E10000034,UKM00003414,52.8,-2.67,74.936,TMAX|TMIN|PRCP|SNWD|TAVG
GB_NIR,UKM00003917,54.658,-6.216,34.462,TMAX|TMIN|TAVG
GB_NIR_N09000001,UKM00003917,54.658,-6.216,6.529,TMAX|TMIN|TAVG
GB_NIR_N09000002,UKM00003917,54.658,-6.216,38.520,TMAX|TMIN|TAVG
GB_NIR_N09000003,UKM00003917,54.658,-6.216,19.781,TMAX|TMIN|TAVG
GB_NIR_N09000004,EI000003980,55.3717,-7.34,56.417,TMAX|TMIN|TAVG
GB_NIR_N09000005,EI000003980,55.3717,-7.34,49.751,TMAX|TMIN|TAVG
GB_NIR_N09000006,UKM00003917,54.658,-6.216,83.295,TMAX|TMIN|TAVG
GB_NIR_N09000007,UKM00003917,54.658,-6.216,21.696,TMAX|TMIN|TAVG
GB_NIR_N09000008,UKM00003917,54.658,-6.216,20.882,TMAX|TMIN|TAVG
GB_NIR_N09000009,UKM00003917,54.658,-6.216,29.807,TMAX|TMIN|TAVG
GB_NIR_N09000010,UKM00003917,54.658,-6.216,60.946,TMAX|TMIN|TAVG
GB_NIR_N09000011,UKM00003917,54.658,-6.216,38.796,TMAX|TMIN|TAVG
GB_SCT,UKM00003066,57.649,-3.561,112.594,TMAX|TMIN|PRCP|TAVG
GB_WLS,UKM00003502,52.133,-4.567,68.017,TMAX|TMIN|PRCP|TAVG
GD,TDM00078970,10.583,-61.35,174.049,TMAX|TMIN|PRCP|TAVG
GF,FG000081405,4.833,-52.367,116.341,TMAX|TMIN|PRCP
GG,FRE00104937,49.7253,-1.9394,54.911,TMAX|TMIN
GH,GHM00065437,7.817,-0.033,55.330,TMAX|TMIN|PRCP|TAVG
GI,GIM00008495,36.151,-5.35,1.531,TMAX|TMIN|PRCP|TAVG
GL,GLE00146908,72.7831,-56.1331,548.057,TMAX|TMIN
GM,SGM00061698,12.883,-14.967,89.674,TMAX|TMIN|TAVG
GN,GV000001832,9.57,-13.62,291.136,TMAX|TMIN|PRCP
GP,VQC00671740,17.7469,-64.7014,371.102,TMAX|TMIN|TOBS
GQ,GB000004501,-0.72,8.78,281.755,TMAX|TMIN|PRCP
GR,GR000016716,37.9,23.75,93.550,TMAX|TMIN|PRCP
GS,SXM00088903,-54.283,-36.5,16.649,TMAX|TMIN|TAVG
GT,MXM00076848,16.25,-92.133,218.044,TMAX|TMIN
GU,GQW00041415,13.4836,144.7961,1.872,TMAX|TMIN|PRCP|SNOW|SNWD
GW,SGM00061698,12.883,-14.967,98.281,TMAX|TMIN|TAVG
GY,GYW00010502,6.5,-58.25,145.563,TMAX|TMIN|PRCP
GZ,ISM00040190,31.25,34.633,33.974,TMAX|TMIN|PRCP|TAVG
HK,MCM00045011,22.15,113.592,60.066,TMAX|TMIN|PRCP|TAVG
HM,FRM00061998,-49.35,70.25,474.414,TMAX|TMIN|PRCP|TAVG
HN,HO000078720,14.05,-87.217,77.917,TMAX|TMIN|TAVG
HR,SIE00114856,45.6,15.2,44.146,TMAX|TMIN|SNWD
HT,DRM00078482,18.251,-71.12,195.696,TMAX|TMIN|PRCP|TAVG
HU,HUM00012843,47.433,19.183,50.107,TMAX|TMIN|PRCP|TAVG
ID,IDM00097120,-2.5,119.0,124.281,TMAX|TMIN
ID_AC,IDM00096015,4.25,96.117,87.028,TMAX|TMIN|PRCP|TAVG
ID_BA,IDM00097230,-8.749,115.167,33.232,TMAX|TMIN
ID_BB,IDM00096237,-2.17,106.13,4.339,TMAX|TMIN
ID_BE,IDM00096253,-3.864,102.339,12.175,TMAX|TMIN
ID_BT,IDM00096739,-6.293,106.57,42.205,TMAX|TMIN
ID_GO,IDM00097048,0.637,122.85,17.006,TMAX|TMIN
ID_JA,IDM00096195,-1.638,103.644,6.797,TMAX|TMIN
ID_JB,IDM00096751,-6.7,106.933,62.879,TMAX|TMIN|PRCP|TAVG
ID_JI,IDM00096935,-7.38,112.787,64.825,TMAX|TMIN
ID_JK,ID000096745,-6.183,106.833,3.764,TMAX|TMIN
ID_JT,IDM00096839,-6.973,110.375,71.751,TMAX|TMIN|PRCP|TAVG
ID_KB,IDM00096581,-0.151,109.404,123.059,TMAX|TMIN
ID_KI,IDM00096529,2.155,117.432,174.598,TMAX|TMIN|TAVG
ID_KR,IDM00096091,0.923,104.532,9.471,TMAX|TMIN
ID_KS,IDM00096685,-3.442,114.763,132.967,TMAX|TMIN
ID_KT,IDM00096655,-2.225,113.943,3.070,TMAX|TMIN
ID_KU,IDM00096509,3.327,117.566,122.828,TMAX|TMIN
ID_LA,IDM00096295,-5.242,105.179,25.090,TMAX|TMIN
ID_MA,IDM00097722,-3.35,128.883,88.458,TMAX|TMIN|PRCP|TAVG
ID_MU,IDM00097430,0.831,127.381,5.536,TMAX|TMIN
ID_NB,IDM00097240,-8.75,116.267,24.838,TMAX|TMIN
ID_NT,ID000097372,-10.167,123.667,9.338,TMAX|TMIN
ID_PA,IDM00097698,-2.367,140.717,18.500,TMAX|TMIN|TAVG
ID_PB,IDM00097530,-0.892,134.049,109.555,TMAX|TMIN|PRCP|TAVG
ID_RI,IDM00096109,0.461,101.445,8.064,TMAX|TMIN
ID_SA,ID000097014,1.533,124.917,32.824,TMAX|TMIN
ID_SB,ID000096163,-0.883,100.35,21.157,TMAX|TMIN
ID_SG,ID000097146,-4.1,122.433,18.265,TMAX|TMIN
ID_SN,IDM00097180,-5.062,119.554,111.901,TMAX|TMIN|PRCP|TAVG
ID_SR,IDM00097120,-2.5,119.0,23.222,TMAX|TMIN
ID_SS,IDM00096221,-2.898,104.701,97.788,TMAX|TMIN
ID_ST,IDM00097072,-0.919,119.91,121.557,TMAX|TMIN
ID_SU,ID000096073,1.55,98.883,51.715,TMAX|TMIN|PRCP
ID_YO,IDM00096839,-6.973,110.375,92.148,TMAX|TMIN|PRCP|TAVG
IE,EIM00003973,53.91,-8.818,83.823,TMAX|TMIN|TAVG
IL,ISM00040190,31.25,34.633,44.658,TMAX|TMIN|PRCP|TAVG
IM,UK000003302,53.25,-4.5331,109.562,TMAX|TMIN
IN,IN011160300,22.767,77.767,116.194,TMAX|TMIN|TAVG
IN_AN,BMM00048112,9.967,98.583,663.009,TMAX|TMIN|TAVG
IN_AP,IN001120100,15.8,78.067,102.256,TMAX|TMIN|TAVG
IN_AR,IN003020100,26.617,92.783,76.302,TMAX|TMIN|TAVG
IN_AS,IN003020100,26.617,92.783,71.958,TMAX|TMIN|TAVG
IN_BR,IN004051800,24.75,84.95,71.307,TMAX|TMIN
IN_CH,IN006011400,30.733,76.883,8.788,TMAX|TMIN|TAVG
IN_CT,IN012051400,21.467,80.2,146.662,TMAX|TMIN|TAVG
IN_DD,IN005171200,21.2,72.833,86.005,TMAX|TMIN|TAVG
IN_DL,IN022021900,28.583,77.2,9.447,TMAX|TMIN
IN_DN,IN005171200,21.2,72.833,105.256,TMAX|TMIN|TAVG
IN_GA,IN022030600,15.483,73.817,25.886,TMAX|TMIN|PRCP|TAVG
IN_GJ,IN005010600,23.067,72.633,17.425,TMAX|TMIN|TAVG
IN_HP,IN007101600,31.1,77.167,0.620,TMAX|TMIN|TAVG
IN_HR,IN006031000,29.167,75.733,57.527,TMAX|TMIN|TAVG
IN_JH,IN004122600,23.317,85.317,3.903,TMAX|TMIN|TAVG
IN_JK,IN008010200,34.083,74.833,66.659,TMAX|TMIN|TAVG
IN_KA,IN009010100,12.967,77.583,2.487,TMAX|TMIN|TAVG
IN_KL,IN010100400,8.483,76.95,3.636,TMAX|TMIN|TAVG
IN_LA,IN008010200,34.083,74.833,247.378,TMAX|TMIN|TAVG
IN_LD,IN099990101,11.117,72.733,61.685,TMAX|TMIN|TAVG
IN_MH,IN012081300,20.533,76.233,109.976,TMAX|TMIN|TAVG
IN_ML,IN014020300,25.567,91.883,0.449,TMAX|TMIN|TAVG
IN_MN,IN013010200,24.667,93.9,16.097,TMAX|TMIN
IN_MP,IN011351500,23.283,77.35,7.768,TMAX|TMIN|TAVG
IN_MZ,IN021012000,24.317,92.0,133.997,TMAX|TMIN
IN_NL,IN003080100,26.9,94.2,87.144,TMAX|TMIN
IN_OR,IN017111200,20.25,85.833,36.497,TMAX|TMIN|TAVG
IN_PB,IN018091100,30.867,75.933,45.923,TMAX|TMIN|TAVG
IN_PY,IN020020300,11.767,79.767,19.384,TMAX|TMIN|TAVG
IN_RJ,IN019010300,26.45,74.617,78.642,TMAX|TMIN|TAVG
IN_SK,IN024050100,27.05,88.267,46.794,TMAX|TMIN|TAVG
IN_TG,IN001090500,18.767,79.433,88.000,TMAX|TMIN|TAVG
IN_TN,IN020040900,13.0,80.183,13.750,TMAX|TMIN|TAVG
IN_TR,IN021010100,23.883,91.25,5.673,TMAX|TMIN
IN_UP,IN023351400,26.75,80.883,11.441,TMAX|TMIN|TAVG
IN_UT,IN023160900,30.317,78.033,2.968,TMAX|TMIN|TAVG
IN_WB,IN024140300,22.533,88.333,5.097,TMAX|TMIN
IO,MV000043555,4.2,73.533,1156.796,TMAX|TMIN|PRCP|TAVG
IQ,IZ000040665,32.17,46.05,300.374,TMAX|TMIN|PRCP|TAVG
IR,IRM00040821,31.905,54.277,120.981,TMAX|TMIN|TAVG
IS,IC000004063,65.68,-18.0794,86.866,TMAX|TMIN|TAVG
IT,ITM00016219,42.467,12.983,39.789,TMAX|TMIN|PRCP
IT_21,ITM00016061,45.033,7.733,28.111,TMAX|TMIN|TAVG
IT_23,SZ000006717,45.8667,7.1667,22.781,TMAX|TMIN
IT_25,IT000016090,45.3831,10.8667,77.368,TMAX|TMIN|PRCP
IT_34,ITM00016098,45.685,12.083,18.879,TMAX|TMIN|TAVG
IT_36,SIE00115106,45.9,13.6,43.469,TMAX|TMIN
IT_42,ITM00016153,43.95,8.167,73.345,TMAX|TMIN|PRCP
IT_45,IT000016134,44.2,10.7,65.646,TMAX|TMIN
IT_52,ITM00016158,43.684,10.393,62.536,TMAX|TMIN|PRCP
IT_55,ITM00016179,43.517,12.733,60.870,TMAX|TMIN|PRCP|TAVG
IT_57,ITM00016179,43.517,12.733,31.014,TMAX|TMIN|PRCP|TAVG
IT_62,IT000016239,41.7831,12.5831,17.075,TMAX|TMIN|PRCP|TAVG
IT_65,ITM00016219,42.467,12.983,75.250,TMAX|TMIN|PRCP
IT_67,ITM00016252,41.567,14.65,15.110,TMAX|TMIN|PRCP
IT_72,ITM00016253,41.061,14.082,68.357,TMAX|TMIN|PRCP
IT_75,ITM00016325,40.433,16.883,71.226,TMAX|TMIN|PRCP|TAVG
IT_77,ITM00016325,40.433,16.883,33.255,TMAX|TMIN|PRCP|TAVG
IT_78,ITM00016420,38.2,15.55,121.398,TMAX|TMIN|PRCP|TAVG
IT_82,ITM00016450,37.567,14.283,23.872,TMAX|TMIN
IT_88,IT000016550,39.93,9.72,55.873,TMAX|TMIN
IT_BZ,IT000160220,46.15,11.0331,45.248,TMAX|TMIN
IT_TN,IT000160220,46.15,11.0331,11.725,TMAX|TMIN
JE,FRE00104937,49.7253,-1.9394,60.805,TMAX|TMIN
JM,JM000078388,18.5,-77.917,65.164,TMAX|TMIN|PRCP|TAVG
JO,SAM00040360,31.412,37.279,77.696,TMAX|TMIN|TAVG
JP,JA000047759,35.017,135.733,24.398,TMAX|TMIN|PRCP
JP_01,JA000047413,43.217,141.783,29.884,TMAX|TMIN|PRCP
JP_02,JA000047575,40.817,140.767,2.377,TMAX|TMIN|PRCP
JP_03,JA000047584,39.7,141.167,1.304,TMAX|TMIN|PRCP
JP_04,JA000047590,38.267,140.9,10.912,TMAX|TMIN|PRCP
JP_05,JA000047582,39.717,140.1,0.279,TMAX|TMIN|PRCP
JP_06,JA000047588,38.25,140.35,27.805,TMAX|TMIN|PRCP
JP_07,JA000047597,37.133,140.217,37.019,TMAX|TMIN|PRCP
JP_08,JA000047629,36.383,140.467,23.412,TMAX|TMIN|PRCP
JP_09,JA000047615,36.55,139.867,5.829,TMAX|TMIN|PRCP
JP_10,JA000047624,36.4,139.067,5.790,TMAX|TMIN|PRCP
JP_11,JA000047626,36.15,139.383,26.840,TMAX|TMIN|PRCP
JP_12,JA000047682,35.6,140.1,2.182,TMAX|TMIN|PRCP
JP_13,JA000047662,35.683,139.767,6.796,TMAX|TMIN|PRCP
JP_14,JA000047670,35.433,139.65,1.756,TMAX|TMIN|PRCP
JP_15,JA000047604,37.917,139.05,37.092,TMAX|TMIN|PRCP
JP_16,JA000047607,36.717,137.2,4.458,TMAX|TMIN|PRCP
JP_17,JA000047605,36.583,136.633,5.800,TMAX|TMIN|PRCP
JP_18,JA000047616,36.05,136.217,8.010,TMAX|TMIN|PRCP
JP_19,JA000047638,35.667,138.55,8.225,TMAX|TMIN|PRCP
JP_20,JA000047618,36.25,137.967,11.930,TMAX|TMIN|PRCP
JP_21,JA000047632,35.4,136.767,15.204,TMAX|TMIN|PRCP
JP_22,JA000047656,34.983,138.4,10.630,TMAX|TMIN|PRCP
JP_23,JA000047636,35.167,136.967,5.677,TMAX|TMIN|PRCP
JP_24,JA000047651,34.733,136.517,0.820,TMAX|TMIN|PRCP
JP_25,JA000047759,35.017,135.733,12.424,TMAX|TMIN|PRCP
JP_26,JA000047759,35.017,135.733,2.124,TMAX|TMIN|PRCP
JP_27,JAM00047772,34.683,135.517,0.466,TMAX|TMIN|PRCP
JP_28,JA000047770,34.7,135.217,3.266,TMAX|TMIN|PRCP
JP_29,JA000047780,34.7,135.833,1.646,TMAX|TMIN|PRCP|TAVG
JP_30,JA000047777,34.233,135.167,0.776,TMAX|TMIN|PRCP
JP_31,JA000047746,35.483,134.233,2.362,TMAX|TMIN|PRCP
JP_32,JA000047741,35.45,133.067,2.410,TMAX|TMIN|PRCP
JP_33,JA000047768,34.667,133.917,1.723,TMAX|TMIN|PRCP
JP_34,JA000047765,34.4,132.467,0.772,TMAX|TMIN|PRCP
JP_35,JA000047784,34.167,131.45,2.842,TMAX|TMIN|PRCP
