key,latitude,longitude,area,elevation,population,gdp,gdp_per_capita,human_development_index,life_expectancy
ID_SB,-1,100.5,42012,1250,5131882,,,,
ID_SS,-2.75,103.833333,91592,28,10675862,,,,
ID_SU,2,99,72981,1024,13527937,,,,
ID_JK,-6.21462,106.84513,662,8,9607787,,,,
ID_YO,-7.801389,110.364444,3133.15,154,3542078,,,,
IE,53.333333,-8,84421,,6197100,,,,
IE_C,53.78,-9.05,17788,,542547,,,,
IE_L,53.347778,-6.259722,19800,,2630720,,,,
IE_M,52.25,-9,24607.52,,1246088,,,,
IE_U,54.4,-7,8275,,,,,,
IN_AP,16,79,275068,,49386799,,,,
IM,54.235,-4.525,572,,48441,,,,77.96585
IN_AR,27.06,93.37,83743,,1382611,,,,
IN_AS,26,93,78438,,31205576,,,,
IN_BR,25.37,85.13,94163,,103804637,,,,
IN_GA,15.401944,74.043333,3702,1167,1458545,,,,
IN_CT,21.27,81.6,135194,,25545198,,,,
IN,22,77,3287263,,1263200000,2597491162897.669922,82,0.362,62.179
IN_GJ,23.216667,72.683333,196024,,60383628,,,,
IL,31,35,20770,,8463400,2598500000,1229,0.894,82
IN_HR,29.193657,76.324586,44212,,27761063,,,,
IN_HP,31.103333,77.172222,55780,2319,6864602,,,,
IN_JH,23.35,85.33,79714,,32988134,,,,
IN_KA,12.970214,77.560289,191791,,61130704,,,,
IN_MP,23.25,77.417,308245,,72597565,,,,
IN_KL,8.5074,76.972,38863,,33387677,,,,
IN_MH,19.56,76.42,307713,,112372972,,,,
IN_MN,24.806681,93.941689,22327,,2388634,,,,
IN_ML,25.57,91.88,22429,,3211000,,,0.585,
IN_MZ,23.36,92.8,21081,,1097206,,,,
IN_OR,20.15,85.5,155707,,36706920,,,,
IN_NL,26.229169,94.6525,16579,,1988636,,,,
IN_PB,30.766667,75.466667,50362,,27704236,,,,
IN_RJ,26.572778,73.838889,342269,,68548437,,,,
IN_SK,27.33,88.62,7096,,611000,,,,
IN_TN,13.09,80.27,130058,,72147030,,,,
IN_TG,17.99,79.59,112077,,35193978,,,,
IN_TR,23.84,91.28,10486,,3658000,,,,
IN_UT,30.33,78.06,53566,,10086292,,,,
IN_AN,11.68,92.77,8249,,356152,,,,
IN_UP,26.85,80.91,243290,,199581477,,,,
IN_WB,22.566667,88.366667,88752,,91276115,,,,
IN_DN,20.27,73.02,491,16,342853,,,,
IN_CH,30.735278,76.791111,114,350,1055450,,,,
IN_DD,20.426944,72.85,122,,158059,,,,
IN_JK,33.5,75,42241,,12258433,,,,
IN_LA,34.143333,77.518333,59196,,274289,,,,
IN_LD,10.57,72.64,32,16,60595,,,,
IN_PY,11.93,79.83,492,16,973829,,,,
IN_DL,28.666667,77.216667,1484,200,26495000,,,,
IO,-6,71.5,,,0,,,,
IQ_AN,32.9,41.6,135000,,1483359,,,,
IQ_AR,36.183333,44.033333,12000,,1532081,,,,
IQ_BA,30.366667,47.366667,19070,,2405434,,,,
IQ_BB,32.616667,44.55,5800,,2000000,,,,
IQ_BG,33.333333,44.433333,5200,34,6702538,,,,
IQ_DA,37.05,43.15,10000,,1128700,,,,
IQ_DQ,31.233333,46.316667,12900,,1744398,,,,
IQ_DI,33.883333,45.066667,14700,,1371035,,,,
IQ_KA,32.45,43.8,5030,,1370000,,,,
IQ,33,43,437072,,7289759,1684121534.58415,231,0.548,69.183
IQ_KI,35.366667,44.133333,10500,,1325853,,,,
IQ_MA,31.9,47.033333,16070,,922890,,,,
IQ_MU,30.2,45.35,51740,,683126,,,,
IQ_NA,31.116667,43.8,28820,,1221228,,,,
IQ_NI,36,42.466667,36700,,3106948,,,,
IQ_QA,31.85,45.05,8150,,1077614,,,,
IQ_SD,34.45,43.583333,26000,,1337786,,,,
IQ_SU,35.516667,45.316667,20000,,1694895,,,,
IQ_WA,32.666667,45.75,17150,,1149059,,,,
IR_01,38.0766,46.28,45650,,3724620,,,,
IR_02,37.5528,45.0759,37437,,3080576,,,,
IR_04,32.6577,51.6692,107029,,4879312,,,,
IR_03,38.2514,48.2973,17800,,1248488,,,,
IR_05,33.6384,46.4226,20133,,557599,,,,
IR_06,28.9184,50.8382,22743,,1032949,,,,
IR_07,35.7117,51.407,18814,,12183391,,,,
IR,32,53,1648195,,21958460,511620875086,191,0.567,69.775
IR_11,36.6751,48.4845,21773,,1015734,,,,
IR_08,32.3275,50.8546,16332,,895263,,,,
IR_10,31.3273,48.694,64055,,4531720,,,,
IR_12,35.234722,53.920833,97491,,631218,,,,
IR_13,29.4924,60.8669,181785,,2534327,,,,
IR_14,29.616667,52.533333,122608,,4596658,,,,
IR_16,35.727778,46.967222,29137,,1493645,,,,
IR_17,34.3,47.066667,24641,,1945227,,,,
IR_15,29.21,57.07,180726,,2938988,,,,
IR_18,30.67,51.6,15504,,658629,,,,
IR_20,33.4871,48.3538,28294,,1754243,,,,
IR_19,37.2774,49.589,14042,,2480874,,,,
IR_22,34.618611,49.944444,29127,,1413959,,,,
IR_23,27.1884,56.2768,70697,,1578183,,,,
IR_21,36.5656,53.0588,23842,,3073943,,,,
IR_24,34.7982,48.5146,19368,,1758268,,,,
IR_25,31.8948,54.357,129285,,1074428,,,,
IR_26,34.6456,50.8798,11526,,1151672,,,,
IR_28,36.2693,50.0029,15567,,1201565,,,,
IR_27,36.8393,54.4444,20367,,1777014,,,,
IR_29,32.8653,59.2164,151913,,662534,,,,
IR_30,36.298,59.6057,118884,,5994402,,,,
IR_31,37.4761,57.3317,28434,,867727,,,,
IR_32,35.48,50.58,5833,,2412513,,,,
IS_2,63.916667,-22.25,829,,21431,,,,
IS_1,64.2,-21.7,1062.2,,213619,,,,
IS_3,64.533333,-21.916667,9554,,15766,,,,
IS_4,65.7375,-22.170556,22271,,6883,,,,
IS_5,65.746111,-19.639444,12737,,7392,,,,
IS_6,65.683333,-18.1,21968,,29361,,,,
IS_7,65.283333,-14.383333,21986,,15300,,,,
IS_8,63.933056,-20.996944,24256,,23311,,,,
IS,65,-19,103004,,317351,248434096.968726,1414,0.756,79.35122
IT_21,45.25,7.916667,25402,421,4356406,,,,
IT_32,46.383333,11.416667,13606.87,749,1072276,,,,
IT_23,45.716667,7.366667,3263.22,951,125666,,,,
IT_25,45.65,9.95,23863.65,,10067494,,,,
IT_42,44.45,8.766667,5422,250,1550640,,,,
IT_36,46.1,13.116667,7862.3,206,1215220,,,,
IT_34,45.733333,11.85,18339,180,4905854,,,,
IT_45,44.75,11,22123.09,211,4459477,,,0.909,
IT,42.5,12.5,301338,,50199700,40385288344.191101,804,0.722,79.42439
IT_52,43.35,11.016667,22987.04,279,3729641,,,,
IT_55,42.983333,12.566667,8456,493,882015,,,,
IT_57,43.316667,13,9694,343,1522608,,,,
IT_65,42.216667,13.833333,10831.84,563,1308451,,,,
IT_67,41.6997,14.6111,4438,631,304285,,,,
IT_62,41.9,12.716667,17242.29,416,5879082,,,,
IT_72,40.75,14.783333,13670.95,322,5786373,,,,
IT_75,41.008611,16.512778,19365.8,,4029053,,,,
IT_77,40.5,16.5,9994.61,633,562869,,,,
IT_78,39,16.5,15221.9,,1947131,,,,
IT_82,37.599958,14.015378,25711,3340,4983478,,,,
IT_88,40.05,9.083333,23949,334,1639591,,,,
IT_BZ,46.5,11.333333,7400.43,,510851,,,,
JM_01,17.966667,-76.8,25,,,,,,
JE,49.19,-2.11,118.2,,100080,,,,
JM_02,18.016667,-76.9,455,,,,,,
IT_TN,46.066423,11.12576,6207,,541380,,,,
JM_03,17.9,-76.433333,742.8,,,,,,
JM_04,18.133333,-76.533333,814,,,,,,
JM_05,18.316667,-76.9,610,,,,,,
JM_06,18.2,-77.467,1212.6,,,,,,
JM_08,18.383333,-77.883333,595,,,,,,
JM,18.18,-77.4,10991.90954,,2950210,699050678.98642,429,0.648,72.205
JM_07,18.383333,-77.633333,874,,,,,,
JM_10,18.233333,-78.15,807,,,,,,
JM_11,18.05,-77.783333,1212.4,,,,,,
JM_09,18.417,-78.133,430,,,,,,
JM_13,17.733,-77.15,1196,,,,,,
JM_12,18.05,-77.533333,830,,,,,,
JM_14,18,-77,1192,,,,,,
JO_AM,31.949722,35.932778,7579.2,,4007526,,,,
JO_AJ,32.336944,35.752222,419.6,,181000,,,,
JO_AQ,29.523611,35.007222,6900,,,,,,
JO_AT,30.835833,35.612222,2114,,96291,,,,
JO_AZ,31.8333,36.8333,4761.3,,,,,,
JO_BA,32.057778,35.766111,1120.4,,491709,,,,
JO_IR,32.545556,35.857222,1571.8,,1770158,,,,
JO_JA,32.2769,35.9056,409.8,,237059,,,,
JO,31.2,36.5,89341,,9813095,599831979.837581,511,0.595,71.556
JO_KA,31.164722,35.761944,3217,,239000,,,,
JO_MA,32.266667,36.155556,26550.6,,549948,,,,
JO_MD,31.612639,35.693333,939.7,,189192,,,,
JO_MN,30.195,35.734167,33832.3,,175200,,,,
JP_03,39.703611,141.1525,15278.4,,1226430,,,,
JP_01,43,142,77984.86,2290,5273681,,,,
JP_02,40.824667,140.740639,9626,,1249314,,,,
JP_04,38.35,140.966667,7282.22,,2303160,,,,
JP_05,39.718611,140.1025,11637.54,,965927,,,,
JP_06,38.433333,140.133333,9323.34,,1077057,,,,
JP_07,37.4,140.466667,13782.76,,1844173,,,,
JP_08,36.233333,140.283333,6095.58,,2969770,,,,
JP,35,136,377972.28,,125570246,44307342950.400002,478,0.769,80.57073
JP_09,36.516667,139.816667,6408.28,,1942312,,,,
JP_10,36.366667,139.116667,6362.33,,1937626,,,,
JP_12,35.605,140.123333,5156.15,,6279026,,,,
JP_11,35.95,139.55,3798.08,,7194556,,,,
JP_14,35.447508,139.642344,2416.04,,9048331,,,,
JP_15,37.616667,138.866667,12582.47,,2222004,,,,
JP_13,35.689722,139.692222,2187.66,6,13942856,,,,
JP_17,36.633333,136.65,4185.22,,1137181,,,,
JP_16,36.716667,137.15,4247.22,,1042998,,,,
JP_18,35.983333,136.183333,4188.99,,767742,,,,
JP_19,35.616667,138.616667,4465.38,,812056,,,,
JP_20,36.25,138.1,13585.22,,2049653,,,,
JP_23,35.180167,136.906667,5165.04,,7549594,,,,
JP_21,35.483333,136.9,10621.17,,1991390,,,,
JP_22,34.916389,138.316389,7779.63,,3639226,,,,
JP_24,34.73025,136.508667,5777.22,,1781948,,,,
JP_25,35.004361,135.8685,4017.36,,1413959,,,,
JP_26,35.021667,135.755611,4612.19,,2583140,,,,
JP_27,34.686389,135.52,1899.28,,8823453,,,,
JP_28,34.690817,135.183078,8400.96,,5463609,,,,
JP_29,34.685194,135.832944,3691.09,,1331330,,,,
JP_30,34.226028,135.1675,4725.67,,923721,,,,
JP_31,35.503889,134.237722,3507.05,,555663,,,,
JP_34,34.396472,132.45975,8476.95,,2811410,,,,
JP_32,35.466667,133.05,6707.95,,673891,,,,
JP_33,34.66175,133.934722,7113.21,,1891346,,,,
JP_36,34.06575,134.559278,4144.95,,728633,,,,
JP_37,34.34011,134.04328,1861.7,,956069,,,,
JP_35,34.186111,131.4705,6110.94,,1355495,,,,
JP_39,33.559694,133.531028,7103.93,,697674,,,,
JP_40,33.6,130.583333,4971.01,,5110113,,,,
JP_38,33.841611,132.765667,5676.44,,1338811,,,,
JP_41,33.283333,130.166667,2439.58,,814211,,,,
JP_43,32.716667,130.666667,7404.14,,1746740,,,,
JP_42,32.966667,129.8,4105.47,,1325205,,,,
JP_46,31.4,130.516667,9132.42,,1601711,,,,
KE_01,0.666667,36,11075.3,,666763,,,,
JP_45,32.016667,131.35,7735.99,,1071723,,,,
JP_44,33.238186,131.612606,6340.71,,1134431,,,,
JP_47,26.5,128,2280.98,,1457162,,,,
KE_02,-0.779667,35.337194,1630,1962,875689,,,,
KE_03,0.566667,34.566667,2206.9,,1670570,,,,
KE_04,0.460833,34.110833,1628.4,,893681,,,,
KE_05,0.671111,35.508611,3049.7,,454480,,,,
KE,0.1,38,581309,,8105440,791265458.818076,97,0.453,51.805
KE_06,-0.533333,37.45,2818,,608599,,,,
KE_08,-0.683333,34.45,3154.7,,1131950,,,,
KE_07,-0.456944,39.658333,45720.2,1138,841353,,,,
KE_09,0.883333,38.6667,25336.1,,268002,,,,
KE_12,-0.366667,35.3,2454.5,,901777,,,,
KE_10,-2,36.8667,21292.7,,1117840,,,,
KE_11,0.283333,34.75,3033.8,,1867579,,,,
KE_13,-1.166667,36.833333,,,2417735,,,,
KE_14,-3.66667,39.75,12245.9,,1453787,,,,
KE_15,-0.5,37.283333,1205.4,,610411,,,,
KE_18,-1.483333,38.383333,24385.1,,1136187,,,,
KE_17,-0.25,34.916667,2085.9,,1155574,,,,
KE_16,-0.666667,34.75,1317.9,,1266860,,,,
KE_19,-4.166667,39.45,8270.3,,866820,,,,
KE_20,0.083333,36.666667,9462,,518560,,,,
KE_21,-2.3,40.7,6273.1,101,143920,,,,
KE_22,-1.5,37.25,5952.9,1138,1421932,,,,
KE_23,-1.8,37.616667,8008.9,,987653,,,,
KE_24,3.41667,40.6667,25797.7,,867457,,,,
KE_25,2.316667,37.966667,66923.1,,459785,,,,
KE_26,0.05,37.633333,6936,,1545714,,,,
KE_27,-0.666667,34.833333,2586.4,,1116436,,,,
KE_30,-1.28333,36.8167,696,,4397073,,,,
KE_29,-0.75,37.116667,2325.8,,1056640,,,,
KE_28,-4.05,39.666667,229.7,50,1208333,,,,
KE_31,-0.5,36,7509.5,,2162202,,,,
KE_32,0.166667,35.15,2884.5,,885711,,,,
KE_34,-0.75,35,912.5,,605576,,,,
KE_36,-0.416667,36.95,2361,,759164,,,,
KE_33,-1.25,35.616667,17921.2,,1157873,,,,
KE_35,-0.55,36.616667,3107.7,,638289,,,,
KE_37,1.166667,36.666667,20182.5,,310327,,,,
KE_38,-0.083333,34.25,2496.1,,993183,,,,
KE_39,-3.329167,38.251944,17083.9,,340671,,,,
KE_41,-0.3,38,2609.5,,393177,,,,
KE_40,-1.5,40,35375.8,,315943,,,,
KE_42,1.1,34.95,2469.9,,990341,,,,
KE_43,3.15,35.35,68680,1138,926976,,,,
KE_44,0.516667,35.2833,2955.3,,1163186,,,,
KE_45,0.066667,34.6667,531.3,,590013,,,,
KE_46,1.74722,40.0689,55840.6,,781263,,,,
KE_47,1.23333,35.1167,8418.2,,621241,,,,
KG_B,40.75,70.75,16995,,400400,,,,
KG_C,42.5,74.5,20200,,818000,,,,
KG_GB,42.866667,74.566667,127,750,937400,,,,
KG_GO,40.533333,72.783333,18.3,963,255900,,,,
KG_J,41.25,72.25,33700,,962200,,,,
KG,41,75,199951,,6000000,2674000000,609,0.615,68.6561
KG_N,41.5,75.5,45200,,269700,,,,
KG_O,40,73,29.2,,1299500,,,,
KG_Y,42,78,43100,,450700,,,,
KG_T,42.5,72.5,11400,,216100,,,,
KI_G,0,174,279.23,,,,,,
KI_L,-2,-156.5,510.16,,,,,,
KI_P,-3.666667,-172.333333,27.92,,,,,,
KH,12.6,105,181035,,5720019,637142865.714286,111,0.364,57.604
KM_A,-12.25,44.416667,424,1595,240000,,,,
KI,1.466667,173.033333,811,,32970,14295279.544694,279,0.575,63.745
KM_G,-11.583333,43.333333,1013,,345000,,,,
KM_M,-12.316667,43.733333,290,790,40000,,,,
KM,-12.183333,44.233333,2034,,190475,123505640.914474,689,0.467,59.388
KN_K,17.319722,-62.747222,168,,34983,,,,
KN_N,17.15,-62.583333,93,985,11108,,,,
KP_01,39.03,125.73,3194,38,2581076,,,,
KP_02,39.25,125.85,12330,,4051696,,,,
KP_03,40.1,124.4,12191,,2728662,,,,
KP_04,40.970556,126.5925,16613,,,,,,
KN,17.33,-62.666667,269.358763,,51197,12366563.61197,241,0.739,71.33659
KP,40,127,120540,,24554000,16282601357,,,64.684
KP_05,38.033333,125.716667,8450,,2310485,,,,
KP_06,38.506389,125.759722,8154,,,,,,
KP_08,40.24,127.531,18970,,3066013,,,,
KP_07,39.1475,127.446111,11255,,,,,,
KP_09,41.903,129.408,20345,,,,,,
KP_10,41.4,128.183333,14317,,719269,,,,
KP_13,42.344444,130.384444,746,27,196954,,,,
KP_14,38.733333,125.4,1180,,310864,,,,
KR_26,35.1,129.040278,769.83,30,3448737,,,,
KR_11,37.583333,127,605.25,38,9904312,,,,
KR_27,35.866667,128.6,883.56,,2518467,,,,
KR_28,37.463889,126.648611,1046.807,,2913024,,,,
KR_29,35.166667,126.916667,501.18,,1501557,,,,
KR_30,36.351,127.385,539.96,,1475221,,,,
KR_31,35.55,129.316667,1060.19,,1166615,,,,
KR,36,128,100295,,25012374,3957873925.93719,158,0.622,75.40976
KR_41,37.5,127.25,10172.07,,13103188,,,,
KR_42,37.5,128.25,16873.51,,1520391,,,,
KR_43,36.82153,127.65685,7407.22,,1620935,,,,
KR_44,36.5,126.75,8204,,2181416,,,,
KR_45,35.816667,127.15,8067,,1818157,,,,
KR_46,34.75,127,12309.03,,1790352,,,,
KR_47,36.25,128.75,19029,,2700328,,,,
KR_49,33.366667,126.533333,1848,1950,658282,,,,
KR_48,35.237838,128.691934,10538,,3350350,,,,
KR_50,36.487002,127.282234,465,,204088,,,,
KW_AH,29.077,48.084,5120,,,,,,
KW_FA,29.277,47.959,190,,,,,,
KW_HA,29.333,48.029,82,,,,,,
KW_JA,29.337,47.658,11230,,,,,,
KW_KU,29.366,47.978,200,,,,,,
KW_MU,29.257,48.057,100,,,,,,
KZ_AKM,52,69,146.219,,733113,,,,
KW,29.166667,47.6,17818,,4600000,2097451694.2033,4429,0.701,73.084
KY,19.5,-80.5,264,,7867,,47632,,82.19024
KZ_ALA,43.25,76.9,682000000,785,1507737,,,,
KZ_AKT,50.283333,57.166667,300629,,797036,,,,
KZ_ALM,45,78,223911,7010,1949837,,,,
KZ,48,68,2724900,,17948816,26932728898.814602,1647,0.69,65.51951
KZ_AST,51.133333,71.433333,710200000,347,880191,,,,
KZ_ATY,47.116667,51.883333,118.631,,556388,,,,
KZ_BAY,45.63,63.314,57000000,100,73127,,,,
KZ_KAR,48,71,427982,,1363638,,,,
KZ_KZY,45,64,226019,,727990,,,,
KZ_KUS,53.2,63.633333,196001,,880227,,,,
KZ_MAN,43.866667,52,165642,,596706,,,,
KZ_PAV,52.3,76.95,124800,,,,,,
KZ_SEV,54.883333,69.166667,97.993,,579403,,,,
KZ_SHY,42.3,69.6,347,506,854500,,,,
KZ_VOS,49.95,82.616667,283.226,4509,1393932,,,,
KZ_YUZ,43,68.5,116902,,1929000,,,,
KZ_ZAP,51.233333,51.366667,151.339,,618261,,,,
KZ_ZHA,44,72,144264,,1071645,,,,
LA_AT,14.8,106.833,10320,,139628,,,,
LA_BK,20.3,100.417,6196,,179243,,,,
LA_BL,18.383333,103.65,14863,,,,,,
LA_CH,14.883,105.866,15415,,694023,,,,
LA_HO,20.3333,103.833,16500,,,,,,
LA_KH,17.5,105.3333,16315,,,,,,
LA,18.2,104,236800,,2119731,1757142805.71429,489,0.345,58.359
LA_LP,20.21,102.62,16875,,,,,,
LA_LM,20.956944,101.395,9325,,,,,,
LA_OU,20.7,101.816667,15370,,,,,,
LA_PH,21.683333,102.1,16925,,177989,,,,
LA_SL,15.87,106.35,10691,,396942,,,,
LA_SV,16.54,105.78,21774,,969697,,,,
LA_VT,18.14,102.51,3920,,,,,,
LA_VI,18.8333,102.167,15927,,388833,,,,
LA_XA,19.25,101.75,16389,,,,,,
LA_XE,15.7166,106.65,7665,,113048,,,,
LA_XI,19.416667,103.5,16358,,,,,,
LA_XS,18.816944,103.086111,,,,,,,
LC_01,13.916389,-61.016389,,,,,,,
LC_02,13.988056,-60.973611,79,,65656,,,,
LC_03,13.783333,-61.033333,,,,,,,
LC_05,13.933333,-60.916667,,,,,,,
LC,13.883333,-61,617.012867,,89901,87350297.037037,817,0.683,71.307
LB,33.833333,35.766667,10452,,1804927,3313540067.93246,1241,0.73,73.959
LC_07,13.766667,-60.994444,,,,,,,
LC_06,14.066667,-60.933333,,,,,,,
LC_08,13.8,-60.933333,,,,,,,
LC_10,13.85,-61.05,,,,,,,
LC_11,13.75,-60.958333,,,,,,,
LC_12,13.904444,-61.066944,,5,,,,,
LI_01,47.066667,9.5,19.6,472,4583,,,,
LI_02,47.2,9.516667,10.333,453,4375,,,,
LI_03,47.21192,9.50546,6.1,472,,,,,
LI_04,47.219722,9.542778,7.5,453,4268,,,,
LI_05,47.183333,9.533333,5.3,786,,,,,
LI,47.145,9.553889,160,,16504,90098330.665447,4236,0.888,79.10976
LI_06,47.233333,9.516667,7.4,433,,,,,
LI_07,47.166667,9.516667,26.8,450,5964,,,,
LI_08,47.22833,9.53951,3.5,626,,,,,
LI_09,47.1,9.516667,26.4,512,,,,,
LI_10,47.116667,9.533333,29.8,884,2596,,,,
LI_11,47.139722,9.521944,17.3,455,5429,,,,
LK_2,7.333333,80.75,5674,,,,,,
LK_1,6.833333,80.083333,3684,,,,,,
LK_3,6.166667,80.75,5444,,,,,,
LK_4,9.75,80.033333,8884,,,,,,
LK_5,8.571111,81.237222,9996,,,,,,
LK_6,7.75,80.166667,7888,,,,,,
LK_7,8.333333,80.5,10472,,,,,,
LK_8,6.59,81.03,8488,,1266463,,,,
LK,7,81,65610,,20277597,78823610056,142,0.571,70.296
LK_9,6.666667,80.4,4902,,,,,,
LR_BG,7,-9.666667,8754,,,,,,
LR_BM,6.75,-10.75,1932,,82036,,,,
LR_CM,7.166667,-11,5162,,,,,,
LR_GB,6.25,-9.75,7936,,,,,,
LR_GG,5.916667,-8.083333,10484,,,,,,
LR_GK,4.916667,-8.25,3895,,,,,,
LR_GP,7.166667,-10.416667,9689,,,,,,
LR,6.533333,-9.75,111369,,1120314,190495600,302,0.359,52.314
LR_LO,7.916667,-10,9978,,270114,,,,
LR_MG,6.5,-10.25,2616,,,,,,
LR_MO,6.5,-10.5,1908,,1144806,,,,
LR_NI,6.75,-8.75,11551,,,,,,
LR_RG,5.25,-7.916667,5113,,,,,,
LR_MY,4.75,-7.75,2296,,136404,,,,
LR_SI,5.333333,-8.666667,10133,,104932,,,,
LR_RI,6,-9.333333,5594,,,,,,
LS_A,-29.5,28,4279,,,,,,
LS_B,-28.833333,28.5,1767,,,,,,
LS_C,-29,28,2828,,,,,,
LS_E,-29.833333,27.916667,2119,,192621,,,,
LS_D,-29.166667,27.916667,2222,,,,,,
LS_G,-30.416667,28,2916,,,,,,
LS_F,-30.166667,27.666667,3530,,,,,,
LS_H,-30,28.75,2349,,,,,,
LS_J,-29.333333,29,4075,,,,,,
LS_K,-29.5,28.666667,4270,,,,,,
LS,-29.55,28.25,32962.8,,851412,34579308.413832,40,0.436,49.971
LT_AL,54.386944,24.043333,5425,,145131,1200000000,8200,,
LT_KL,55.698333,21.146944,5209,,324628,4300000000,13300,,
LT_MR,54.558611,23.349444,4463,,149125,,,,
LT_KU,54.897222,23.8925,8089,,563347,,,,
LT_PN,55.7375,24.370278,7881,,231063,,,,
LT_SA,55.931944,23.314167,8540,,276406,,,,
LT_TA,55.256111,22.292778,4411,,101249,,,,
LT,55.2,24,65300,,2853500,7870782260.51698,2168,0.73,71.57073
LT_UT,55.500278,25.608889,7201,,137260,,,,
LT_TE,55.988333,22.243056,4350,,141357,,,,
LT_VL,54.680278,25.283889,9731,,805142,,,,
LU_CA,49.633333,6,199.21,,15615,,,,
LU_CL,50.078611,6.0225,331.75,,14763,,,,
LU_DI,49.8,6.2,214.93,,16112,,,,
LU_EC,49.8,6.4,185.54,,15150,,,,
LU_ES,49.5,6,242.77,,16661,,,,
LU,49.77,6.13,2586.4,,313970,703925705.942958,101449.97,0.719,77.77073
LU_GR,49.683333,6.343056,211.37,234,16071,,,,
LU_RD,49.8,5.8,267.49,398,15785,,,,
LU_LU,49.6,6.1,238.46,,35194,,,,
LU_ME,49.756389,6.127222,223.9,301,15028,,,,
LU_RM,49.5,6.3,127.87,,14913,,,,
LU_VD,49.933333,6.166667,54.08,372,4404,,,,
LV_001,56.126132,27.014265,392.58445,,4476,,,,
LV_002,56.604167,25.253889,102.181523,,10043,,,,
LV_003,56.716667,21.6,639.935876,,10368,,,,
LU_WI,49.95,5.933333,264.55,452,15023,,,,
LV_004,56.160556,25.798056,284.588202,,3303,,,,
LV_007,57.3833,27.1,1698.298254,,14896,,,,
LV_005,57.782222,24.83,630.940014,,6152,,,,
LV_006,56.981667,21.566944,190.844658,,1620,,,,
LV_008,57.2,25.15,745.426475,,5163,,,,
LV,57,25,64589,,1989500,5788368511.12379,2329,0.692,69.74293
LV_009,57.4667,26.6167,545.1,,4138,,,,
LV_010,56.5,22.95,516.600843,,6413,,,,
LV_011,57.066667,24.333333,162.53339,,10735,,,,
LV_012,56.95,23.95,243.219156,,8865,,,,
LV_013,56.733333,24.383333,178.918822,,5724,,,,
LV_014,56.95,27.65,186.345108,,1036,,,,
LV_015,57.133333,27.25,1045.227316,,12342,,,,
LV_018,56.733333,22.65,496.225309,,5558,,,,
LV_017,57.5,25.45,300.504935,,3051,,,,
LV_016,56.416667,24.283333,785.981019,,23387,,,,
LV_019,57.694722,25.275,702.173148,,7977,,,,
LV_020,57.116667,24.233333,80.593542,,8334,,,,
LV_021,56.9706,26.3054,190.5,,2497,,,,
LV_023,56.55,27.883333,509.4,,2568,,,,
LV_022,57.266667,25.383333,172.885242,,16628,,,,
LV_024,56.166667,27.666667,949.683945,,7253,,,,
LV_025,55.883333,26.7,1875.795766,115,21301,,,,
LV_026,56.65,23.233333,887.908686,,20080,,,,
LV_027,57.516667,22.35,675.955329,,3846,,,,
LV_029,56.955,23.338056,396.105542,,7225,,,,
LV_028,56.616667,21.366667,320.388939,,2729,,,,
LV_031,57.0475,24.420556,152.389421,,8121,,,,
LV_030,56.8975,25.6375,378.901206,,2804,,,,
LV_032,56.533333,21.15,489.899691,,8615,,,,
LV_033,57.181944,26.763889,1871.863131,,20805,,,,
LV_035,56.833333,24.483333,130.597324,,9405,,,,
LV_034,56.583333,24.183333,311.86354,,8455,,,,
LV_037,57.083333,24.683333,111.746198,,7598,,,,
LV_036,55.983333,26.3,647.23166,,7022,,,,
LV_038,56.514806,25.30426,684.203825,,6543,,,,
LV_043,57.041389,22.773056,648.596417,,8085,,,,
LV_040,56.733333,23.0175,209.317735,,2280,,,,
LV_042,56.310556,25.925278,905.328786,,4548,,,,
LV_041,56.6525,23.722778,1316.884142,,22443,,,,
LV_039,57.176667,26.035278,251.117832,163,2139,,,,
LV_044,56.783889,27.684722,628.30445,,5532,,,,
LV_045,57.520278,25.338056,498.535976,,5980,,,,
LV_046,56.65,25.433333,360.551932,,5099,,,,
LV_048,57.214722,24.770556,341.022386,,4969,,,,
LV_049,56.544167,26.096111,811.432254,,5747,,,,
LV_047,55.9,27.166667,1079.296619,,14963,,,,
LV_050,56.966667,21.966667,1756.696432,,22989,,,,
LV_051,56.733333,24.7,491.607705,,5427,,,,
LV_052,56.8667,24.1167,275.169872,,22639,,,,
LV_053,56.7225,24.805,225.459331,,9758,,,,
LV_054,57.516667,24.716667,1170.334211,,16571,,,,
LV_055,57.236389,25.038056,167.492421,,3314,,,,
LV_056,56.366667,26.183333,625,,14046,,,,
LV_057,56.9,26.716667,347.044149,,2851,,,,
LV_060,57.866667,25.05,417.139803,,3030,,,,
LV_059,56.85,26.216667,2153.4,,22945,,,,
LV_058,56.55,27.716667,966,,15667,,,,
LV_061,57.010556,24.959722,220.687625,,3411,,,,
LV_062,56.906944,24.058333,103.756362,,15950,,,,
LV_063,57.333333,23.116667,109.687701,20,1521,,,,
LV_064,57.883889,25.455556,280.520531,,2387,,,,
LV_065,56.204444,25.307778,644.692451,,3507,,,,
LV_066,56.346111,21.062222,350.830963,,3918,,,,
LV_067,56.846111,25.0525,992,,38861,,,,
LV_068,56.772222,24.001944,298.298613,,19487,,,,
LV_069,56.690833,23.788056,285.923139,,9609,,,,
LV_070,57.370833,25.030833,486.199714,,3728,,,,
