date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-06-16,HU,-5,-1,29,-24,-25,7
2020-06-16,ID,-22,-5,-19,-40,-24,12
2020-06-16,ID_AC,-3,5,-7,-37,-12,5
2020-06-16,ID_BA,-37,-29,-51,-71,-36,16
2020-06-16,ID_BB,-21,-6,-13,-53,-17,9
2020-06-16,ID_BE,-13,-7,-22,-50,-19,10
2020-06-16,ID_BT,-19,-7,-8,-54,-25,15
2020-06-16,ID_GO,-15,-7,17,-32,-20,13
2020-06-16,ID_JA,-15,-6,-11,-47,-17,8
2020-06-16,ID_JB,-32,2,-8,-32,-26,14
2020-06-16,ID_JI,-13,-3,-16,-39,-22,12
2020-06-16,ID_JK,-35,-13,-86,-49,-35,16
2020-06-16,ID_JT,-8,0,-11,-37,-19,11
2020-06-16,ID_KB,-20,-5,-10,-38,-19,8
2020-06-16,ID_KI,-14,-2,-3,-38,-16,9
2020-06-16,ID_KR,-24,-15,-19,-60,-15,12
2020-06-16,ID_KS,-18,-9,-18,-46,-22,12
2020-06-16,ID_KT,-17,-12,-23,-31,-17,9
2020-06-16,ID_KU,-14,4,-11,-29,-11,9
2020-06-16,ID_LA,-9,5,-15,-33,-22,8
2020-06-16,ID_MA,-34,-27,-24,-55,-23,12
2020-06-16,ID_MU,-24,-1,-21,-28,-17,11
2020-06-16,ID_NB,-19,-6,-19,-50,-17,11
2020-06-16,ID_NT,-16,-5,-4,-39,-8,8
2020-06-16,ID_PA,-27,-16,-16,-43,-16,10
2020-06-16,ID_PB,-22,-11,-28,-51,-19,12
2020-06-16,ID_RI,-12,-3,-7,-38,-16,8
2020-06-16,ID_SA,-37,-16,-22,-51,-24,14
2020-06-16,ID_SB,-16,-1,-16,-38,-22,8
2020-06-16,ID_SG,-20,-8,-19,-44,-16,11
2020-06-16,ID_SN,-22,-7,-9,-53,-26,11
2020-06-16,ID_SR,-6,2,-27,-45,-10,8
2020-06-16,ID_SS,-24,-14,-13,-46,-22,11
2020-06-16,ID_ST,-11,1,1,-39,-12,8
2020-06-16,ID_SU,-22,-10,-21,-38,-21,11
2020-06-16,ID_YO,-29,-20,-38,-60,-32,13
2020-06-16,IE,-38,2,23,-36,-46,17
2020-06-16,IL,-16,4,-5,-12,-15,7
2020-06-16,IN,-57,1,-48,-37,-34,14
2020-06-16,IN_AN,-67,,-65,-18,-13,12
2020-06-16,IN_AP,-52,8,-45,-27,-21,13
2020-06-16,IN_AR,-56,-9,-10,-36,-8,8
2020-06-16,IN_AS,-57,-4,-16,-34,-14,9
2020-06-16,IN_BR,-43,40,14,-22,-13,3
2020-06-16,IN_CH,-61,-32,-82,-50,-41,16
2020-06-16,IN_CT,-54,16,-50,-43,-18,9
2020-06-16,IN_DD,-69,-13,-74,-41,-16,12
2020-06-16,IN_DL,-64,-29,-87,-59,-50,21
2020-06-16,IN_DN,-50,43,-45,-69,-14,10
2020-06-16,IN_GA,-68,-40,-76,-47,-31,18
2020-06-16,IN_GJ,-57,-2,-60,-26,-29,13
2020-06-16,IN_HP,-46,16,-22,2,-13,3
2020-06-16,IN_HR,-54,-3,-78,-46,-36,13
2020-06-16,IN_JH,-57,0,-32,-40,-24,10
2020-06-16,IN_JK,109,300,282,344,138,9
2020-06-16,IN_KA,-50,2,-63,-27,-40,16
2020-06-16,IN_KL,-53,17,5,-19,-23,15
2020-06-16,IN_LD,,,39,,3,
2020-06-16,IN_MH,-68,-17,-66,-56,-51,23
2020-06-16,IN_ML,-60,-29,-11,-9,-11,11
2020-06-16,IN_MN,-69,-8,-1,5,-23,8
2020-06-16,IN_MP,-57,9,-61,-32,-29,11
2020-06-16,IN_MZ,-83,-38,-21,-40,-38,11
2020-06-16,IN_NL,-68,-44,-62,-39,-22,11
2020-06-16,IN_OR,-59,-6,-17,-36,-27,8
2020-06-16,IN_PB,-51,9,-65,-40,-27,8
2020-06-16,IN_PY,-50,-9,-70,-27,-23,20
2020-06-16,IN_RJ,-52,23,-63,-27,-22,7
2020-06-16,IN_SK,-53,-28,-41,-58,-5,8
2020-06-16,IN_TG,-60,-8,-58,-37,-41,17
2020-06-16,IN_TN,-51,6,-34,-30,-34,18
2020-06-16,IN_TR,-58,1,1,-32,-12,9
2020-06-16,IN_UP,-51,22,-38,-39,-28,10
2020-06-16,IN_UT,-47,14,-40,-28,-19,10
2020-06-16,IN_WB,-63,-2,-36,-45,-35,15
2020-06-16,IQ,-20,0,-15,-23,-18,10
2020-06-16,IT,-16,-8,27,-34,-28,8
2020-06-16,IT_21,-21,-13,11,-37,-30,9
2020-06-16,IT_23,-35,-12,11,-27,-31,6
2020-06-16,IT_25,-21,-13,39,-44,-31,11
2020-06-16,IT_34,-12,-7,37,-36,-24,7
2020-06-16,IT_36,-12,-8,37,-23,-25,7
2020-06-16,IT_42,-9,-3,66,-17,-26,6
2020-06-16,IT_45,-13,-8,49,-31,-24,7
2020-06-16,IT_52,-17,-12,52,-28,-26,7
2020-06-16,IT_55,-16,-8,24,-19,-24,7
2020-06-16,IT_57,-12,-8,52,-20,-23,7
2020-06-16,IT_62,-18,-9,-2,-42,-34,10
2020-06-16,IT_65,-14,-3,16,-24,-25,7
2020-06-16,IT_67,-11,-4,15,-18,-26,6
2020-06-16,IT_72,-17,-4,4,-28,-27,7
2020-06-16,IT_75,-13,-4,17,-36,-26,6
2020-06-16,IT_77,-18,-3,6,-29,-28,8
2020-06-16,IT_78,-13,-3,35,-19,-28,6
2020-06-16,IT_82,-15,-6,27,-31,-26,4
2020-06-16,IT_88,-12,-4,89,-21,-25,5
2020-06-16,IT_TN,-22,-10,-5,-27,-28,6
2020-06-16,JM,-27,-18,-34,-25,-28,15
2020-06-16,JO,-9,4,-4,-60,-17,5
2020-06-16,JP,-9,3,6,-23,-11,7
2020-06-16,JP_01,-13,0,-4,-25,-8,5
2020-06-16,JP_02,2,4,12,-18,-4,2
2020-06-16,JP_03,-2,3,12,-17,-3,3
2020-06-16,JP_04,-8,1,6,-25,-7,5
2020-06-16,JP_05,2,4,27,-20,-4,3
2020-06-16,JP_06,-2,3,27,-16,-5,3
2020-06-16,JP_07,-4,2,8,-16,-5,4
2020-06-16,JP_08,-5,2,-1,-23,-7,5
2020-06-16,JP_09,-6,0,2,-20,-7,5
2020-06-16,JP_10,-7,1,12,-21,-8,5
2020-06-16,JP_11,-7,4,9,-24,-15,9
2020-06-16,JP_12,-9,5,14,-26,-15,9
2020-06-16,JP_13,-27,0,-4,-32,-25,13
2020-06-16,JP_14,-11,4,14,-26,-21,11
2020-06-16,JP_15,-3,4,20,-19,-5,3
2020-06-16,JP_16,-5,4,16,-21,-6,5
2020-06-16,JP_17,-8,2,16,-31,-9,5
2020-06-16,JP_18,-7,2,26,-10,-5,4
2020-06-16,JP_19,-9,2,-4,-22,-7,5
2020-06-16,JP_20,-5,3,12,-21,-4,4
2020-06-16,JP_21,-5,3,0,-16,-8,4
2020-06-16,JP_22,-2,4,3,-24,-6,5
2020-06-16,JP_23,-8,2,10,-22,-9,6
2020-06-16,JP_24,-4,1,-4,-21,-5,4
2020-06-16,JP_25,-6,6,26,-24,-8,5
2020-06-16,JP_26,-12,3,-3,-28,-12,6
2020-06-16,JP_27,-14,3,5,-23,-11,6
2020-06-16,JP_28,-11,7,15,-20,-10,5
2020-06-16,JP_29,-8,4,3,-15,-9,5
2020-06-16,JP_30,-2,5,18,-12,-6,3
2020-06-16,JP_31,-5,9,26,-15,-5,3
2020-06-16,JP_32,-4,6,18,-12,-5,3
2020-06-16,JP_33,-5,4,20,-19,-5,3
2020-06-16,JP_34,-7,4,12,-22,-7,5
2020-06-16,JP_35,-7,2,12,-15,-6,4
2020-06-16,JP_36,-5,2,9,-15,-5,3
2020-06-16,JP_37,-8,1,-1,-21,-5,4
2020-06-16,JP_38,-5,2,22,-19,-5,4
2020-06-16,JP_39,-3,-1,14,-16,-5,3
2020-06-16,JP_40,-11,1,11,-29,-10,6
2020-06-16,JP_41,-2,1,1,-25,-6,3
2020-06-16,JP_42,-4,2,-10,-21,-4,3
2020-06-16,JP_43,-6,1,0,-17,-7,4
2020-06-16,JP_44,-6,1,-14,-20,-6,4
2020-06-16,JP_45,-6,3,-11,-14,-4,3
2020-06-16,JP_46,-4,7,-7,-23,-4,2
2020-06-16,JP_47,-11,-2,-33,-38,-9,4
2020-06-16,KE,-25,-19,-17,-22,-20,16
2020-06-16,KG,-10,0,15,-14,-26,-1
2020-06-16,KH,-19,-9,-19,-42,-16,7
2020-06-16,KR,-1,10,43,-1,2,0
2020-06-16,KW,-62,-44,-54,-55,-54,31
2020-06-16,KZ,-5,4,19,13,-24,3
2020-06-16,LA,-9,0,-4,-21,-2,3
2020-06-16,LB,-10,4,15,-47,-21,4
2020-06-16,LI,,,,-9,-13,
2020-06-16,LK,-23,-9,-14,-21,-18,12
2020-06-16,LT,-13,24,155,-12,-23,2
2020-06-16,LU,-18,-8,58,-25,-32,11
2020-06-16,LV,7,15,112,-5,-25,1
2020-06-16,LY,-5,18,20,-29,-6,4
2020-06-16,MA,-51,-22,-35,-45,-32,17
2020-06-16,MD,-6,-1,18,-17,-26,5
2020-06-16,MK,-15,2,37,-32,-26,6
2020-06-16,ML,1,-5,6,-28,-1,5
2020-06-16,MM,-16,-7,-10,-18,-10,9
2020-06-16,MN,17,44,68,19,7,-7
2020-06-16,MT,-14,-7,-1,-24,-28,12
2020-06-16,MU,-18,-14,-15,-34,-23,12
2020-06-16,MX,-42,-11,-36,-50,-37,17
2020-06-16,MX_AGU,-34,-6,-21,-51,-30,14
2020-06-16,MX_BCN,-41,-5,-27,-38,-30,15
2020-06-16,MX_BCS,-46,-17,-39,-55,-34,13
2020-06-16,MX_CAM,-49,-16,-52,-51,-41,19
2020-06-16,MX_CHH,-40,-6,-21,-44,-29,14
2020-06-16,MX_CHP,-49,-15,-45,-48,-40,18
2020-06-16,MX_CMX,-59,-19,-48,-57,-53,24
2020-06-16,MX_COA,-32,-8,-25,-34,-28,13
2020-06-16,MX_COL,-32,-3,-22,-41,-24,12
2020-06-16,MX_DUR,-34,-10,-30,-31,-30,13
2020-06-16,MX_GRO,-52,-20,-43,-51,-41,17
2020-06-16,MX_GUA,-35,-6,-32,-36,-27,14
2020-06-16,MX_HID,-39,-9,-33,-49,-39,18
2020-06-16,MX_JAL,-32,-3,-28,-40,-31,13
2020-06-16,MX_MEX,-40,-6,-31,-49,-41,19
2020-06-16,MX_MIC,-28,-1,-15,-31,-25,11
2020-06-16,MX_MOR,-42,-11,-41,-44,-34,17
2020-06-16,MX_NAY,-41,-13,-38,-34,-32,13
2020-06-16,MX_NLE,-35,-4,-31,-51,-34,15
2020-06-16,MX_OAX,-47,-25,-50,-44,-36,16
2020-06-16,MX_PUE,-43,-8,-33,-36,-39,17
2020-06-16,MX_QUE,-46,-9,-34,-25,-35,18
2020-06-16,MX_ROO,-55,-23,-63,-75,-45,23
2020-06-16,MX_SIN,-49,-13,-38,-50,-42,20
2020-06-16,MX_SLP,-28,-6,-28,-37,-29,13
2020-06-16,MX_SON,-46,-15,-38,-39,-40,18
2020-06-16,MX_TAB,-50,-18,-40,-43,-40,19
2020-06-16,MX_TAM,-31,-5,-33,-41,-30,14
2020-06-16,MX_TLA,-33,-3,-25,-36,-35,17
2020-06-16,MX_VER,-38,-8,-37,-41,-33,14
2020-06-16,MX_YUC,-53,-22,-52,-63,-39,21
2020-06-16,MX_ZAC,-37,-8,-34,-31,-29,12
2020-06-16,MY,-31,-3,-15,-29,-22,10
2020-06-16,MY_01,-36,-5,-21,-34,-24,12
2020-06-16,MY_02,-24,5,5,-29,-19,8
2020-06-16,MY_03,-6,16,32,-15,-17,6
2020-06-16,MY_04,-32,2,-25,-6,-20,9
2020-06-16,MY_05,-32,-7,-28,-2,-19,9
2020-06-16,MY_06,-30,2,-2,-1,-20,7
2020-06-16,MY_07,-33,-6,-34,-27,-21,12
2020-06-16,MY_08,-28,-1,-9,8,-19,9
2020-06-16,MY_09,-20,0,-15,-53,-21,5
2020-06-16,MY_10,-32,-3,-16,-41,-24,12
2020-06-16,MY_11,-9,10,10,4,-17,6
2020-06-16,MY_12,-32,-6,-20,-53,-20,9
2020-06-16,MY_13,-30,-2,-4,-50,-20,9
2020-06-16,MY_14,-37,-9,-43,-43,-29,14
2020-06-16,MY_15,-26,-7,-11,-22,-15,12
2020-06-16,MY_16,-27,50,-18,-39,-27,12
2020-06-16,MZ,-24,-14,-30,-30,-7,13
2020-06-16,"NA",-22,-10,-22,-43,-8,10
2020-06-16,NE,2,6,-6,-4,-3,-3
2020-06-16,NG,-24,-17,-32,-20,-24,16
2020-06-16,NI,-30,-11,-26,-35,-23,13
2020-06-16,NI_AN,,,,,-16,
2020-06-16,NI_AS,,,-15,,-9,
2020-06-16,NI_BO,,,,,-15,
2020-06-16,NI_CA,,,-30,,-18,
2020-06-16,NI_CI,-31,-15,-28,-35,-13,10
2020-06-16,NI_CO,,-12,-30,-61,-14,
2020-06-16,NI_ES,-35,-29,-27,,-15,
2020-06-16,NI_GR,-46,-8,-23,,-20,
2020-06-16,NI_JI,,,,,-14,
2020-06-16,NI_LE,-32,-13,-30,-36,-13,11
2020-06-16,NI_MD,,,,,-11,
2020-06-16,NI_MN,-29,-8,-25,-35,-28,14
2020-06-16,NI_MS,-27,-21,-21,-30,-24,14
2020-06-16,NI_MT,-31,-10,-32,-30,-16,
2020-06-16,NI_NS,,,-26,,-8,
2020-06-16,NI_RI,-36,,-41,,-22,
2020-06-16,NL,-7,3,90,-46,-33,10
2020-06-16,NL_DR,15,9,192,-35,-28,7
2020-06-16,NL_FL,-1,3,104,-41,-33,10
2020-06-16,NL_FR,12,8,256,-15,-28,7
2020-06-16,NL_GE,0,4,93,-43,-30,9
2020-06-16,NL_GR,-9,-1,110,-41,-33,8
2020-06-16,NL_LI,-1,4,125,-34,-28,9
2020-06-16,NL_NB,-6,0,58,-50,-30,10
2020-06-16,NL_NH,-16,1,62,-55,-38,12
2020-06-16,NL_OV,-2,4,145,-44,-29,8
2020-06-16,NL_UT,-13,-2,50,-58,-40,13
2020-06-16,NL_ZE,36,32,241,-17,-23,6
2020-06-16,NL_ZH,-12,-1,49,-47,-35,11
2020-06-16,NO,13,19,181,-13,-23,2
2020-06-16,NO_03,-1,9,165,-27,-37,7
2020-06-16,NO_11,13,17,177,-16,-21,3
2020-06-16,NO_15,14,18,123,32,-16,0
2020-06-16,NO_18,25,19,,-8,-15,-1
2020-06-16,NO_30,21,25,268,-22,-24,4
2020-06-16,NO_34,15,18,,-50,-18,1
2020-06-16,NO_38,19,28,,8,-20,0
2020-06-16,NO_42,22,25,199,22,-19,0
2020-06-16,NO_46,9,19,130,19,-21,1
2020-06-16,NO_50,13,19,,-18,-24,2
2020-06-16,NO_54,6,17,76,-14,-17,0
2020-06-16,NP,-44,-26,-28,-44,-35,13
2020-06-16,NZ,-17,-10,-35,-36,-2,6
2020-06-16,OM,-35,-26,-38,-52,-27,14
2020-06-16,PA,-56,-29,-45,-57,-51,29
2020-06-16,PE,-69,-35,-47,-59,-53,28
2020-06-16,PE_AMA,-85,,-43,-72,-25,
2020-06-16,PE_ANC,-74,-37,-40,-70,-46,23
2020-06-16,PE_APU,-71,-50,-40,-62,-28,22
2020-06-16,PE_ARE,-71,-38,-38,-53,-47,27
2020-06-16,PE_AYA,-69,-35,-45,-71,-37,23
2020-06-16,PE_CAJ,-66,-36,-40,-68,-37,21
2020-06-16,PE_CAL,-62,-29,-39,-79,-57,30
2020-06-16,PE_CUS,-78,-44,-48,-64,-42,27
2020-06-16,PE_HUC,-71,-43,-45,-68,-38,21
2020-06-16,PE_HUV,,,-28,-59,-18,
2020-06-16,PE_ICA,-71,-37,-56,-72,-45,26
2020-06-16,PE_JUN,-72,-39,-36,-67,-40,25
2020-06-16,PE_LAL,-72,-37,-48,-60,-50,27
2020-06-16,PE_LAM,-78,-48,-48,-74,-51,27
2020-06-16,PE_LIM,-68,-40,-44,-64,-37,23
2020-06-16,PE_LMA,-69,-33,-51,-56,-58,31
2020-06-16,PE_LOR,-69,-27,-35,-68,-39,21
2020-06-16,PE_MDD,-71,-30,-44,-47,-33,
2020-06-16,PE_MOQ,-63,-46,-56,-76,-37,28
2020-06-16,PE_PAS,-66,,-35,,-25,
2020-06-16,PE_PIU,-74,-44,-48,-71,-50,26
2020-06-16,PE_PUN,-59,-32,-35,-60,-31,21
2020-06-16,PE_SAM,-75,-32,-38,-68,-44,22
2020-06-16,PE_TAC,-66,-41,-50,-70,-43,26
2020-06-16,PE_TUM,-67,-29,-53,-61,-42,
2020-06-16,PE_UCA,-58,-25,-35,-70,-37,19
2020-06-16,PG,6,24,-13,-17,23,1
2020-06-16,PH,-51,-14,-36,-53,-44,23
2020-06-16,PH_00,-61,-16,-74,-67,-55,27
2020-06-16,PH_01,-45,-23,-30,-31,-38,19
2020-06-16,PH_02,-48,-15,32,-25,-35,18
2020-06-16,PH_03,-44,-6,-34,-37,-40,20
2020-06-16,PH_05,-44,-1,-13,-25,-29,19
2020-06-16,PH_06,-35,-17,-24,-46,-34,18
2020-06-16,PH_07,-58,-24,-44,-56,-51,28
2020-06-16,PH_08,-34,-17,-7,-40,-29,20
2020-06-16,PH_09,-27,-12,-15,-42,-33,19
2020-06-16,PH_10,-32,-16,-22,-41,-32,19
2020-06-16,PH_11,-40,-9,-25,-33,-38,22
2020-06-16,PH_12,-20,-1,-4,-32,-27,17
2020-06-16,PH_13,-34,-12,-12,-41,-28,18
2020-06-16,PH_14,-9,0,-10,-35,-18,13
2020-06-16,PH_15,-63,-34,-27,-30,-44,21
2020-06-16,PH_40,-44,-8,-59,-32,-41,23
2020-06-16,PH_41,-32,-16,-26,-49,-25,17
2020-06-16,PK,-28,-13,-9,-24,-23,10
2020-06-16,PK_BA,-10,-9,-8,-13,-13,7
2020-06-16,PK_GB,,,103,,41,
2020-06-16,PK_IS,-50,-31,-22,-52,-43,17
2020-06-16,PK_JK,-46,-31,44,-45,-28,10
2020-06-16,PK_KP,-12,0,-10,-16,-14,6
2020-06-16,PK_PB,-24,-10,-4,-22,-21,10
2020-06-16,PK_SD,-36,-18,-28,-31,-28,11
2020-06-16,PL,-5,1,84,-27,-20,5
2020-06-16,PL_02,-8,-3,64,-34,-24,5
2020-06-16,PL_04,1,1,122,-13,-18,3
2020-06-16,PL_06,-6,0,42,-23,-22,2
2020-06-16,PL_08,6,2,115,-14,-15,3
2020-06-16,PL_10,2,5,81,-22,-21,4
2020-06-16,PL_12,-18,-10,-15,-36,-30,9
2020-06-16,PL_14,-8,-1,79,-37,-33,8
2020-06-16,PL_16,0,3,77,-19,-18,3
2020-06-16,PL_18,-9,3,50,-27,-21,5
2020-06-16,PL_20,-1,7,143,-9,-1,2
2020-06-16,PL_22,10,6,172,-22,-22,4
2020-06-16,PL_24,-6,1,47,-21,-24,6
2020-06-16,PL_26,-6,5,42,-17,-19,5
2020-06-16,PL_28,10,8,180,-10,-16,1
2020-06-16,PL_30,-2,0,102,-29,-20,5
2020-06-16,PL_32,14,10,209,-9,-17,3
2020-06-16,PR,-14,-8,-16,-50,-30,13
2020-06-16,PT,-25,-8,0,-44,-32,15
2020-06-16,PT_11,-34,-19,-10,-51,-41,18
2020-06-16,PT_15,-15,-7,36,-41,-35,16
2020-06-16,PT_16,-23,3,11,,-22,14
2020-06-16,PT_17,-23,-10,27,-18,-26,13
2020-06-16,PT_18,-22,-4,4,10,-26,13
2020-06-16,PT_20,-19,-11,31,-41,-28,12
2020-06-16,PT_30,-39,-25,-46,-44,-35,18
2020-06-16,PY,-25,-15,-28,-36,-9,11
2020-06-16,PY_1,-18,-17,,-26,-2,9
2020-06-16,PY_10,-30,-16,-39,-33,-15,15
2020-06-16,PY_11,-19,-16,-20,-37,-9,11
2020-06-16,PY_12,-20,,-27,,-4,
2020-06-16,PY_13,-22,-17,,,-12,14
2020-06-16,PY_14,-32,-13,-21,,-7,10
2020-06-16,PY_15,-22,-11,-54,,-1,
2020-06-16,PY_19,-9,-1,,,1,
2020-06-16,PY_2,-5,-19,-20,-22,6,10
2020-06-16,PY_3,-19,-19,-22,,0,13
2020-06-16,PY_4,-20,-17,-33,-33,-1,11
2020-06-16,PY_5,-14,-17,-22,-41,1,13
2020-06-16,PY_6,,,,,3,
2020-06-16,PY_7,-35,-19,-40,-42,-7,12
2020-06-16,PY_8,-22,-14,-47,,-5,
2020-06-16,PY_9,-32,-24,-26,,1,
2020-06-16,PY_ASU,-35,-16,-33,-47,-16,12
2020-06-16,QA,-19,13,-9,-30,-14,15
2020-06-16,RE,-62,-64,-75,-67,-19,
2020-06-16,RO,-10,3,-12,-22,-27,4
2020-06-16,RS,-65,-64,-58,-71,-73,-16
2020-06-16,RU,-5,12,64,-9,-24,1
2020-06-16,RW,-24,-15,0,-22,-22,11
2020-06-16,SA,-38,-19,-39,-59,-31,17
2020-06-16,SE,1,8,140,-26,-30,6
2020-06-16,SE_110,-12,-1,27,-37,-40,11
2020-06-16,SE_121,-5,2,73,-35,-30,9
2020-06-16,SE_122,12,5,,-33,-27,6
2020-06-16,SE_123,6,11,130,-28,-28,6
2020-06-16,SE_124,4,4,,-30,-27,5
2020-06-16,SE_125,0,5,,-41,-29,7
2020-06-16,SE_211,11,15,,-18,-22,5
2020-06-16,SE_212,11,11,,-21,-27,5
2020-06-16,SE_213,22,19,,-9,-22,4
2020-06-16,SE_214,37,28,,1,-21,4
2020-06-16,SE_221,16,11,,-8,-25,5
2020-06-16,SE_224,10,11,206,-22,-28,5
2020-06-16,SE_231,28,18,,-9,-23,4
2020-06-16,SE_232,4,11,280,-19,-27,6
2020-06-16,SE_311,3,8,104,-11,-23,3
2020-06-16,SE_312,3,7,165,-9,-24,3
2020-06-16,SE_313,10,10,,-16,-26,3
2020-06-16,SE_321,11,13,,-9,-25,1
2020-06-16,SE_331,13,16,,-22,-28,2
2020-06-16,SE_332,16,13,,-9,-24,1
2020-06-16,SG,-56,-15,-53,-52,-45,33
2020-06-16,SI,5,0,41,-14,-14,2
2020-06-16,SK,-6,7,48,-16,-18,4
2020-06-16,SN,-22,-14,-14,-33,-21,10
2020-06-16,SV,-50,-26,-48,-59,-50,23
2020-06-16,SV_AH,-38,,-47,-56,-39,
2020-06-16,SV_CA,,,-35,,-38,
2020-06-16,SV_CH,-41,,-35,,-40,
2020-06-16,SV_CU,,,-39,-27,-42,
2020-06-16,SV_LI,-54,-25,-44,-35,-53,26
2020-06-16,SV_MO,,,-36,,-39,
2020-06-16,SV_PA,-49,-25,-23,-90,-45,
2020-06-16,SV_SA,-48,-23,-46,-64,-46,20
2020-06-16,SV_SM,-46,-23,-41,-64,-41,17
2020-06-16,SV_SO,-40,-21,-33,-64,-40,18
2020-06-16,SV_SS,-53,-27,-61,-59,-54,26
2020-06-16,SV_SV,,,-48,,-41,
2020-06-16,SV_UN,-40,,-53,,-37,
2020-06-16,SV_US,-45,-19,-37,,-42,
2020-06-16,TG,-14,-5,10,-30,-4,11
2020-06-16,TH,-18,2,-24,-33,-20,10
2020-06-16,TJ,-19,-12,-16,-29,-15,2
2020-06-16,TR,-18,14,37,-19,-16,3
2020-06-16,TT,-19,0,-15,-40,-29,14
2020-06-16,TW,-7,7,-1,-14,7,2
2020-06-16,TZ,-5,3,-3,-8,-10,3
2020-06-16,UA,1,12,49,-5,-21,2
2020-06-16,UG,-37,-21,-16,-47,-25,16
2020-06-16,US,-13,1,57,-31,-36,11
2020-06-16,US_AK,13,12,147,-11,-25,7
2020-06-16,US_AK_02020,8,8,159,-15,-30,9
2020-06-16,US_AK_02050,,,,,-16,
2020-06-16,US_AK_02090,10,11,,-36,-17,5
2020-06-16,US_AK_02110,-12,,,-14,-34,
2020-06-16,US_AK_02122,37,32,,,-19,3
2020-06-16,US_AK_02130,,,,,-18,
2020-06-16,US_AK_02150,,,,,-8,
2020-06-16,US_AK_02170,28,14,,,-28,4
2020-06-16,US_AK_02185,,,,,-19,
2020-06-16,US_AK_02220,,,,,-20,
2020-06-16,US_AK_02261,,,,,-12,
2020-06-16,US_AL,-3,6,60,0,-26,8
2020-06-16,US_AL_01001,5,11,,,-26,7
2020-06-16,US_AL_01003,16,23,113,15,-21,4
2020-06-16,US_AL_01005,12,,,,-19,
2020-06-16,US_AL_01007,,19,,,-24,
2020-06-16,US_AL_01009,5,6,,,-24,6
2020-06-16,US_AL_01011,,,,,-19,
2020-06-16,US_AL_01013,,-1,,,-26,
2020-06-16,US_AL_01015,7,1,,,-21,5
2020-06-16,US_AL_01017,9,7,,-17,-24,8
2020-06-16,US_AL_01019,,20,,,-20,
2020-06-16,US_AL_01021,11,9,,21,-22,5
2020-06-16,US_AL_01023,,,,,-20,
2020-06-16,US_AL_01025,1,-4,,,-23,
2020-06-16,US_AL_01027,,,,,-13,
2020-06-16,US_AL_01029,,,,3,-20,
2020-06-16,US_AL_01031,7,14,,,-20,7
2020-06-16,US_AL_01033,-2,4,-12,9,-19,4
2020-06-16,US_AL_01035,,,,1,-21,
2020-06-16,US_AL_01037,,,,,-10,
2020-06-16,US_AL_01039,6,7,,,-18,5
2020-06-16,US_AL_01041,,,,,-33,
2020-06-16,US_AL_01043,1,11,,15,-17,4
2020-06-16,US_AL_01045,-2,4,,8,-23,5
2020-06-16,US_AL_01047,-1,3,,,-21,
2020-06-16,US_AL_01049,2,5,,,-20,4
2020-06-16,US_AL_01051,10,2,,,-27,7
2020-06-16,US_AL_01053,-3,13,,,-22,
2020-06-16,US_AL_01055,0,-1,,1,-22,6
2020-06-16,US_AL_01057,,,,,-23,
2020-06-16,US_AL_01059,4,1,,,-19,
2020-06-16,US_AL_01061,,,,,-17,
2020-06-16,US_AL_01063,,,,-3,-31,
2020-06-16,US_AL_01065,,,,,-25,
2020-06-16,US_AL_01067,,,,,-19,
2020-06-16,US_AL_01069,-4,6,,3,-19,6
2020-06-16,US_AL_01071,3,0,,,-22,4
2020-06-16,US_AL_01073,-12,1,,-20,-33,10
2020-06-16,US_AL_01075,,,,,-16,
2020-06-16,US_AL_01077,4,15,,,-20,5
2020-06-16,US_AL_01079,,8,,,-20,
2020-06-16,US_AL_01081,-10,4,,,-30,9
2020-06-16,US_AL_01083,1,7,,,-26,8
2020-06-16,US_AL_01085,,,,13,-24,
2020-06-16,US_AL_01087,,,,1,-28,
2020-06-16,US_AL_01089,-9,6,85,-24,-35,11
2020-06-16,US_AL_01091,,-1,,,-22,
2020-06-16,US_AL_01093,,,,,-17,
2020-06-16,US_AL_01095,2,11,,,-22,5
2020-06-16,US_AL_01097,-2,3,38,-4,-25,8
2020-06-16,US_AL_01099,,,,,-20,
2020-06-16,US_AL_01101,-9,2,23,2,-30,11
2020-06-16,US_AL_01103,3,4,85,3,-23,5
2020-06-16,US_AL_01105,,,,,-30,
2020-06-16,US_AL_01107,,,,,-21,
2020-06-16,US_AL_01109,4,3,,,-25,
2020-06-16,US_AL_01111,,,,,-16,
2020-06-16,US_AL_01113,10,28,,,-29,8
2020-06-16,US_AL_01115,6,5,,7,-25,7
2020-06-16,US_AL_01117,-4,1,132,,-35,11
2020-06-16,US_AL_01119,,,,,-30,
2020-06-16,US_AL_01121,6,11,,11,-19,5
2020-06-16,US_AL_01123,4,30,,,-18,6
2020-06-16,US_AL_01125,-9,3,,0,-27,8
2020-06-16,US_AL_01127,9,16,,4,-18,4
2020-06-16,US_AL_01129,,,,,-16,
2020-06-16,US_AL_01131,,,,,-23,
2020-06-16,US_AL_01133,,,,,-17,
2020-06-16,US_AR,0,10,118,1,-28,7
2020-06-16,US_AR_05001,,,,,-19,
2020-06-16,US_AR_05003,,,,,-24,
2020-06-16,US_AR_05005,11,16,,,-19,4
