key,wikidata,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level
US_NC_37103,Q502492,US,United States of America,NC,North Carolina,37103,Jones County,US,USA,2
US_NC_37105,Q507838,US,United States of America,NC,North Carolina,37105,Lee County,US,USA,2
US_NC_37107,Q507907,US,United States of America,NC,North Carolina,37107,Lenoir County,US,USA,2
US_NC_37109,Q507757,US,United States of America,NC,North Carolina,37109,Lincoln County,US,USA,2
US_NC_37111,Q507811,US,United States of America,NC,North Carolina,37111,McDowell County,US,USA,2
US_NC_37113,Q507575,US,United States of America,NC,North Carolina,37113,Macon County,US,USA,2
US_NC_37115,Q506300,US,United States of America,NC,North Carolina,37115,Madison County,US,USA,2
US_NC_37117,Q505359,US,United States of America,NC,North Carolina,37117,Martin County,US,USA,2
US_NC_37119,Q507770,US,United States of America,NC,North Carolina,37119,Mecklenburg County,US,USA,2
US_NC_37121,Q506337,US,United States of America,NC,North Carolina,37121,Mitchell County,US,USA,2
US_NC_37123,Q506697,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2
US_NC_37125,Q507782,US,United States of America,NC,North Carolina,37125,Moore County,US,USA,2
US_NC_37127,Q506235,US,United States of America,NC,North Carolina,37127,Nash County,US,USA,2
US_NC_37129,Q508209,US,United States of America,NC,North Carolina,37129,New Hanover County,US,USA,2
US_NC_37131,Q506676,US,United States of America,NC,North Carolina,37131,Northampton County,US,USA,2
US_NC_37133,Q508220,US,United States of America,NC,North Carolina,37133,Onslow County,US,USA,2
US_NC_37135,Q507957,US,United States of America,NC,North Carolina,37135,Orange County,US,USA,2
US_NC_37137,Q507616,US,United States of America,NC,North Carolina,37137,Pamlico County,US,USA,2
US_NC_37139,Q507438,US,United States of America,NC,North Carolina,37139,Pasquotank County,US,USA,2
US_NC_37141,Q507826,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2
US_NC_37143,Q201014,US,United States of America,NC,North Carolina,37143,Perquimans County,US,USA,2
US_NC_37145,Q508271,US,United States of America,NC,North Carolina,37145,Person County,US,USA,2
US_NC_37147,Q506220,US,United States of America,NC,North Carolina,37147,Pitt County,US,USA,2
US_NC_37149,Q507892,US,United States of America,NC,North Carolina,37149,Polk County,US,USA,2
US_NC_37151,Q507943,US,United States of America,NC,North Carolina,37151,Randolph County,US,USA,2
US_NC_37153,Q507870,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2
US_NC_37155,Q507733,US,United States of America,NC,North Carolina,37155,Robeson County,US,USA,2
US_NC_37157,Q505422,US,United States of America,NC,North Carolina,37157,Rockingham County,US,USA,2
US_NC_37159,Q507966,US,United States of America,NC,North Carolina,37159,Rowan County,US,USA,2
US_NC_37161,Q508254,US,United States of America,NC,North Carolina,37161,Rutherford County,US,USA,2
US_NC_37163,Q507722,US,United States of America,NC,North Carolina,37163,Sampson County,US,USA,2
US_NC_37165,Q506690,US,United States of America,NC,North Carolina,37165,Scotland County,US,USA,2
US_NC_37167,Q507798,US,United States of America,NC,North Carolina,37167,Stanly County,US,USA,2
US_NC_37169,Q506682,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2
US_NC_37171,Q507881,US,United States of America,NC,North Carolina,37171,Surry County,US,USA,2
US_NC_37173,Q496197,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2
US_NC_37175,Q507743,US,United States of America,NC,North Carolina,37175,Transylvania County,US,USA,2
US_NC_37177,Q507918,US,United States of America,NC,North Carolina,37177,Tyrrell County,US,USA,2
US_NC_37179,Q508247,US,United States of America,NC,North Carolina,37179,Union County,US,USA,2
US_NC_37181,Q507981,US,United States of America,NC,North Carolina,37181,Vance County,US,USA,2
US_NC_37183,Q506215,US,United States of America,NC,North Carolina,37183,Wake County,US,USA,2
US_NC_37185,Q507853,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2
US_NC_37187,Q507587,US,United States of America,NC,North Carolina,37187,Washington County,US,USA,2
US_NC_37189,Q502880,US,United States of America,NC,North Carolina,37189,Watauga County,US,USA,2
US_NC_37191,Q506569,US,United States of America,NC,North Carolina,37191,Wayne County,US,USA,2
US_NC_37193,Q430328,US,United States of America,NC,North Carolina,37193,Wilkes County,US,USA,2
US_NC_37195,Q510900,US,United States of America,NC,North Carolina,37195,Wilson County,US,USA,2
US_NC_37197,Q497284,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2
US_NC_37199,Q502487,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2
US_ND,Q1207,US,United States of America,ND,North Dakota,,,US,USA,1
US_ND_38001,Q28316,US,United States of America,ND,North Dakota,38001,Adams County,US,USA,2
US_ND_38003,Q28308,US,United States of America,ND,North Dakota,38003,Barnes County,US,USA,2
US_ND_38005,Q28292,US,United States of America,ND,North Dakota,38005,Benson County,US,USA,2
US_ND_38007,Q28321,US,United States of America,ND,North Dakota,38007,Billings County,US,USA,2
US_ND_38009,Q29124,US,United States of America,ND,North Dakota,38009,Bottineau County,US,USA,2
US_ND_38011,Q28274,US,United States of America,ND,North Dakota,38011,Bowman County,US,USA,2
US_ND_38013,Q29118,US,United States of America,ND,North Dakota,38013,Burke County,US,USA,2
US_ND_38015,Q28283,US,United States of America,ND,North Dakota,38015,Burleigh County,US,USA,2
US_ND_38017,Q28285,US,United States of America,ND,North Dakota,38017,Cass County,US,USA,2
US_ND_38019,Q28523,US,United States of America,ND,North Dakota,38019,Cavalier County,US,USA,2
US_ND_38021,Q28488,US,United States of America,ND,North Dakota,38021,Dickey County,US,USA,2
US_ND_38023,Q28311,US,United States of America,ND,North Dakota,38023,Divide County,US,USA,2
US_ND_38025,Q28503,US,United States of America,ND,North Dakota,38025,Dunn County,US,USA,2
US_ND_38027,Q48863,US,United States of America,ND,North Dakota,38027,Eddy County,US,USA,2
US_ND_38029,Q48917,US,United States of America,ND,North Dakota,38029,Emmons County,US,USA,2
US_ND_38031,Q48931,US,United States of America,ND,North Dakota,38031,Foster County,US,USA,2
US_ND_38033,Q48926,US,United States of America,ND,North Dakota,38033,Golden Valley County,US,USA,2
US_ND_38035,Q135328,US,United States of America,ND,North Dakota,38035,Grand Forks County,US,USA,2
US_ND_38037,Q48834,US,United States of America,ND,North Dakota,38037,Grant County,US,USA,2
US_ND_38039,Q48910,US,United States of America,ND,North Dakota,38039,Griggs County,US,USA,2
US_ND_38041,Q48867,US,United States of America,ND,North Dakota,38041,Hettinger County,US,USA,2
US_ND_38043,Q135330,US,United States of America,ND,North Dakota,38043,Kidder County,US,USA,2
US_ND_38045,Q48891,US,United States of America,ND,North Dakota,38045,LaMoure County,US,USA,2
US_ND_38047,Q48896,US,United States of America,ND,North Dakota,38047,Logan County,US,USA,2
US_ND_38049,Q280826,US,United States of America,ND,North Dakota,38049,McHenry County,US,USA,2
US_ND_38051,Q280815,US,United States of America,ND,North Dakota,38051,McIntosh County,US,USA,2
US_ND_38053,Q280844,US,United States of America,ND,North Dakota,38053,McKenzie County,US,USA,2
US_ND_38055,Q280820,US,United States of America,ND,North Dakota,38055,McLean County,US,USA,2
US_ND_38057,Q48905,US,United States of America,ND,North Dakota,38057,Mercer County,US,USA,2
US_ND_38059,Q28499,US,United States of America,ND,North Dakota,38059,Morton County,US,USA,2
US_ND_38061,Q280838,US,United States of America,ND,North Dakota,38061,Mountrail County,US,USA,2
US_ND_38063,Q48902,US,United States of America,ND,North Dakota,38063,Nelson County,US,USA,2
US_ND_38065,Q48933,US,United States of America,ND,North Dakota,38065,Oliver County,US,USA,2
US_ND_38067,Q48920,US,United States of America,ND,North Dakota,38067,Pembina County,US,USA,2
US_ND_38069,Q48878,US,United States of America,ND,North Dakota,38069,Pierce County,US,USA,2
US_ND_38071,Q48937,US,United States of America,ND,North Dakota,38071,Ramsey County,US,USA,2
US_ND_38073,Q511461,US,United States of America,ND,North Dakota,38073,Ransom County,US,USA,2
US_ND_38075,Q48831,US,United States of America,ND,North Dakota,38075,Renville County,US,USA,2
US_ND_38077,Q126829,US,United States of America,ND,North Dakota,38077,Richland County,US,USA,2
US_ND_38079,Q48856,US,United States of America,ND,North Dakota,38079,Rolette County,US,USA,2
US_ND_38081,Q511470,US,United States of America,ND,North Dakota,38081,Sargent County,US,USA,2
US_ND_38083,Q500598,US,United States of America,ND,North Dakota,38083,Sheridan County,US,USA,2
US_ND_38085,Q48850,US,United States of America,ND,North Dakota,38085,Sioux County,US,USA,2
US_ND_38087,Q511487,US,United States of America,ND,North Dakota,38087,Slope County,US,USA,2
US_ND_38089,Q282188,US,United States of America,ND,North Dakota,38089,Stark County,US,USA,2
US_ND_38091,Q511478,US,United States of America,ND,North Dakota,38091,Steele County,US,USA,2
US_ND_38093,Q511498,US,United States of America,ND,North Dakota,38093,Stutsman County,US,USA,2
US_ND_38095,Q511510,US,United States of America,ND,North Dakota,38095,Towner County,US,USA,2
US_ND_38097,Q511524,US,United States of America,ND,North Dakota,38097,Traill County,US,USA,2
US_ND_38099,Q28286,US,United States of America,ND,North Dakota,38099,Walsh County,US,USA,2
US_ND_38101,Q48927,US,United States of America,ND,North Dakota,38101,Ward County,US,USA,2
US_ND_38103,Q48874,US,United States of America,ND,North Dakota,38103,Wells County,US,USA,2
US_ND_38105,Q28496,US,United States of America,ND,North Dakota,38105,Williams County,US,USA,2
US_NE,Q1553,US,United States of America,NE,Nebraska,,,US,USA,1
US_NE_31001,Q112823,US,United States of America,NE,Nebraska,31001,Adams County,US,USA,2
US_NE_31003,Q492310,US,United States of America,NE,Nebraska,31003,Antelope County,US,USA,2
US_NE_31005,Q485058,US,United States of America,NE,Nebraska,31005,Arthur County,US,USA,2
US_NE_31007,Q484509,US,United States of America,NE,Nebraska,31007,Banner County,US,USA,2
US_NE_31009,Q2613391,US,United States of America,NE,Nebraska,31009,Blaine County,US,USA,2
US_NE_31011,Q113151,US,United States of America,NE,Nebraska,31011,Boone County,US,USA,2
US_NE_31013,Q484282,US,United States of America,NE,Nebraska,31013,Box Butte County,US,USA,2
US_NE_31015,Q484279,US,United States of America,NE,Nebraska,31015,Boyd County,US,USA,2
US_NE_31017,Q485239,US,United States of America,NE,Nebraska,31017,Brown County,US,USA,2
US_NE_31019,Q484488,US,United States of America,NE,Nebraska,31019,Buffalo County,US,USA,2
US_NE_31021,Q113041,US,United States of America,NE,Nebraska,31021,Burt County,US,USA,2
US_NE_31023,Q156500,US,United States of America,NE,Nebraska,31023,Butler County,US,USA,2
US_NE_31025,Q484239,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2
US_NE_31027,Q490779,US,United States of America,NE,Nebraska,31027,Cedar County,US,USA,2
US_NE_31029,Q484440,US,United States of America,NE,Nebraska,31029,Chase County,US,USA,2
US_NE_31031,Q490769,US,United States of America,NE,Nebraska,31031,Cherry County,US,USA,2
US_NE_31033,Q484771,US,United States of America,NE,Nebraska,31033,Cheyenne County,US,USA,2
US_NE_31035,Q490740,US,United States of America,NE,Nebraska,31035,Clay County,US,USA,2
US_NE_31037,Q484745,US,United States of America,NE,Nebraska,31037,Colfax County,US,USA,2
US_NE_31039,Q484470,US,United States of America,NE,Nebraska,31039,Cuming County,US,USA,2
US_NE_31041,Q490671,US,United States of America,NE,Nebraska,31041,Custer County,US,USA,2
US_NE_31043,Q490683,US,United States of America,NE,Nebraska,31043,Dakota County,US,USA,2
US_NE_31045,Q485221,US,United States of America,NE,Nebraska,31045,Dawes County,US,USA,2
US_NE_31047,Q490784,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2
US_NE_31049,Q428902,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2
US_NE_31051,Q490710,US,United States of America,NE,Nebraska,31051,Dixon County,US,USA,2
US_NE_31053,Q490703,US,United States of America,NE,Nebraska,31053,Dodge County,US,USA,2
US_NE_31055,Q490695,US,United States of America,NE,Nebraska,31055,Douglas County,US,USA,2
US_NE_31057,Q484325,US,United States of America,NE,Nebraska,31057,Dundy County,US,USA,2
US_NE_31059,Q496091,US,United States of America,NE,Nebraska,31059,Fillmore County,US,USA,2
US_NE_31061,Q485623,US,United States of America,NE,Nebraska,31061,Franklin County,US,USA,2
US_NE_31063,Q496125,US,United States of America,NE,Nebraska,31063,Frontier County,US,USA,2
US_NE_31065,Q496169,US,United States of America,NE,Nebraska,31065,Furnas County,US,USA,2
US_NE_31067,Q203049,US,United States of America,NE,Nebraska,31067,Gage County,US,USA,2
US_NE_31069,Q489783,US,United States of America,NE,Nebraska,31069,Garden County,US,USA,2
US_NE_31071,Q489767,US,United States of America,NE,Nebraska,31071,Garfield County,US,USA,2
US_NE_31073,Q489787,US,United States of America,NE,Nebraska,31073,Gosper County,US,USA,2
US_NE_31075,Q339175,US,United States of America,NE,Nebraska,31075,Grant County,US,USA,2
US_NE_31077,Q489743,US,United States of America,NE,Nebraska,31077,Greeley County,US,USA,2
US_NE_31079,Q496152,US,United States of America,NE,Nebraska,31079,Hall County,US,USA,2
US_NE_31081,Q489668,US,United States of America,NE,Nebraska,31081,Hamilton County,US,USA,2
US_NE_31083,Q496086,US,United States of America,NE,Nebraska,31083,Harlan County,US,USA,2
US_NE_31085,Q489690,US,United States of America,NE,Nebraska,31085,Hayes County,US,USA,2
US_NE_31087,Q489663,US,United States of America,NE,Nebraska,31087,Hitchcock County,US,USA,2
US_NE_31089,Q496139,US,United States of America,NE,Nebraska,31089,Holt County,US,USA,2
US_NE_31091,Q489702,US,United States of America,NE,Nebraska,31091,Hooker County,US,USA,2
US_NE_31093,Q496104,US,United States of America,NE,Nebraska,31093,Howard County,US,USA,2
US_NE_31095,Q489939,US,United States of America,NE,Nebraska,31095,Jefferson County,US,USA,2
US_NE_31097,Q489677,US,United States of America,NE,Nebraska,31097,Johnson County,US,USA,2
US_NE_31099,Q507266,US,United States of America,NE,Nebraska,31099,Kearney County,US,USA,2
US_NE_31101,Q489659,US,United States of America,NE,Nebraska,31101,Keith County,US,USA,2
US_NE_31103,Q489735,US,United States of America,NE,Nebraska,31103,Keya Paha County,US,USA,2
US_NE_31105,Q489729,US,United States of America,NE,Nebraska,31105,Kimball County,US,USA,2
US_NE_31107,Q502569,US,United States of America,NE,Nebraska,31107,Knox County,US,USA,2
US_NE_31109,Q484530,US,United States of America,NE,Nebraska,31109,Lancaster County,US,USA,2
US_NE_31111,Q496096,US,United States of America,NE,Nebraska,31111,Lincoln County,US,USA,2
US_NE_31113,Q489682,US,United States of America,NE,Nebraska,31113,Logan County,US,USA,2
US_NE_31115,Q162560,US,United States of America,NE,Nebraska,31115,Loup County,US,USA,2
US_NE_31117,Q485620,US,United States of America,NE,Nebraska,31117,McPherson County,US,USA,2
US_NE_31119,Q496132,US,United States of America,NE,Nebraska,31119,Madison County,US,USA,2
US_NE_31121,Q496176,US,United States of America,NE,Nebraska,31121,Merrick County,US,USA,2
US_NE_31123,Q368766,US,United States of America,NE,Nebraska,31123,Morrill County,US,USA,2
US_NE_31125,Q489716,US,United States of America,NE,Nebraska,31125,Nance County,US,USA,2
US_NE_31127,Q489673,US,United States of America,NE,Nebraska,31127,Nemaha County,US,USA,2
US_NE_31129,Q496146,US,United States of America,NE,Nebraska,31129,Nuckolls County,US,USA,2
US_NE_31131,Q496031,US,United States of America,NE,Nebraska,31131,Otoe County,US,USA,2
US_NE_31133,Q489684,US,United States of America,NE,Nebraska,31133,Pawnee County,US,USA,2
US_NE_31135,Q496025,US,United States of America,NE,Nebraska,31135,Perkins County,US,USA,2
US_NE_31137,Q496115,US,United States of America,NE,Nebraska,31137,Phelps County,US,USA,2
US_NE_31139,Q496003,US,United States of America,NE,Nebraska,31139,Pierce County,US,USA,2
US_NE_31141,Q496070,US,United States of America,NE,Nebraska,31141,Platte County,US,USA,2
US_NE_31143,Q496077,US,United States of America,NE,Nebraska,31143,Polk County,US,USA,2
US_NE_31145,Q490678,US,United States of America,NE,Nebraska,31145,Red Willow County,US,USA,2
US_NE_31147,Q489762,US,United States of America,NE,Nebraska,31147,Richardson County,US,USA,2
