key,population,male_population,female_population,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index
US_MO_29031,78572,,,,,,,,
US_MO_29033,8992,,,,,,,,
US_MO_29035,6263,,,,,,,,
US_MO_29037,101603,,,,,,,,
US_MO_29039,13934,,,,,,,,
US_MO_29041,7589,,,,,,,,
US_MO_29043,83279,,,,,,,,
US_MO_29045,6801,,,,,,,,
US_MO_29047,235637,,,,,,,,
US_MO_29049,20609,,,,,,,,
US_MO_29051,76720,,,,,,,,
US_MO_29053,17642,,,,,,,,
US_MO_29055,24526,,,,,,,,
US_MO_29057,7595,,,,,,,,
US_MO_29059,16393,,,,,,,,
US_MO_29061,8253,,,,,,,,
US_MO_29063,12687,,,,,,,,
US_MO_29065,15593,,,,,,,,
US_MO_29067,13373,,,,,,,,
US_MO_29069,30895,,,,,,,,
US_MO_29071,102426,,,,,,,,
US_MO_29073,14858,,,,,,,,
US_MO_29075,6692,,,,,,,,
US_MO_29077,288072,,,,,,,,
US_MO_29079,10097,,,,,,,,
US_MO_29081,8615,,,,,,,,
US_MO_29083,21737,,,,,,,,
US_MO_29085,9201,,,,,,,,
US_MO_29087,4484,,,,,,,,
US_MO_29089,10139,,,,,,,,
US_MO_29091,40117,,,,,,,,
US_MO_29093,10125,,,,,,,,
US_MO_29095,687623,,,,,,,,
US_MO_29097,118596,,,,,,,,
US_MO_29099,224124,,,,,,,,
US_MO_29101,53951,,,,,,,,
US_MO_29103,3910,,,,,,,,
US_MO_29105,35473,,,,,,,,
US_MO_29107,32701,,,,,,,,
US_MO_29109,38180,,,,,,,,
US_MO_29111,10207,,,,,,,,
US_MO_29113,54696,,,,,,,,
US_MO_29115,12308,,,,,,,,
US_MO_29117,15028,,,,,,,,
US_MO_29119,22643,,,,,,,,
US_MO_29121,15335,,,,,,,,
US_MO_29123,12408,,,,,,,,
US_MO_29125,8963,,,,,,,,
US_MO_29127,28880,,,,,,,,
US_MO_29129,3694,,,,,,,,
US_MO_29131,25113,,,,,,,,
US_MO_29133,14036,,,,,,,,
US_MO_29135,15963,,,,,,,,
US_MO_29137,8583,,,,,,,,
US_MO_29139,11703,,,,,,,,
US_MO_29141,20171,,,,,,,,
US_MO_29143,18208,,,,,,,,
US_MO_29145,58615,,,,,,,,
US_MO_29147,22810,,,,,,,,
US_MO_29149,10953,,,,,,,,
US_MO_29151,13628,,,,,,,,
US_MO_29153,9409,,,,,,,,
US_MO_29155,17482,,,,,,,,
US_MO_29157,19183,,,,,,,,
US_MO_29159,42255,,,,,,,,
US_MO_29161,44794,,,,,,,,
US_MO_29163,18348,,,,,,,,
US_MO_29165,96096,,,,,,,,
US_MO_29167,31229,,,,,,,,
US_MO_29169,53221,,,,,,,,
US_MO_29171,4858,,,,,,,,
US_MO_29173,10196,,,,,,,,
US_MO_29175,25104,,,,,,,,
US_MO_29177,22810,,,,,,,,
US_MO_29179,6432,,,,,,,,
US_MO_29181,13802,,,,,,,,
US_MO_29183,385590,,,,,,,,
US_MO_29185,9440,,,,,,,,
US_MO_29186,17919,,,,,,,,
US_MO_29187,66520,,,,,,,,
US_MO_29189,1003362,,,,,,,,
US_MO_29195,23258,,,,,,,,
US_MO_29197,4436,,,,,,,,
US_MO_29199,4854,,,,,,,,
US_MO_29201,39008,,,,,,,,
US_MO_29203,8258,,,,,,,,
US_MO_29205,6128,,,,,,,,
US_MO_29207,29862,,,,,,,,
US_MO_29209,30943,,,,,,,,
US_MO_29211,6353,,,,,,,,
US_MO_29213,54592,,,,,,,,
US_MO_29215,25690,,,,,,,,
US_MO_29217,20826,,,,,,,,
US_MO_29219,33513,,,,,,,,
US_MO_29221,24788,,,,,,,,
US_MO_29223,13405,,,,,,,,
US_MO_29225,37483,,,,,,,,
US_MO_29227,2057,,,,,,,,
US_MO_29229,18268,,,,,,,,
US_MO_29510,316450,,,,,,,,
US_MP,55144,,,,,,,,
US_MS,2992333,,,,,,,,
US_MS_28001,31254,,,,,,,,
US_MS_28003,37388,,,,,,,,
US_MS_28005,12574,,,,,,,,
US_MS_28007,19043,,,,,,,,
US_MS_28009,8182,,,,,,,,
US_MS_28011,33322,,,,,,,,
US_MS_28013,14717,,,,,,,,
US_MS_28015,10243,,,,,,,,
US_MS_28017,17328,,,,,,,,
US_MS_28019,8299,,,,,,,,
US_MS_28021,9150,,,,,,,,
US_MS_28023,16006,,,,,,,,
US_MS_28025,20048,,,,,,,,
US_MS_28027,24620,,,,,,,,
US_MS_28029,28773,,,,,,,,
US_MS_28031,19543,,,,,,,,
US_MS_28033,173323,,,,,,,,
US_MS_28035,75944,,,,,,,,
US_MS_28037,7743,,,,,,,,
US_MS_28039,23373,,,,,,,,
US_MS_28041,13522,,,,,,,,
US_MS_28043,21578,,,,,,,,
US_MS_28045,46420,,,,,,,,
US_MS_28047,201410,,,,,,,,
US_MS_28049,242891,,,,,,,,
US_MS_28051,18340,,,,,,,,
US_MS_28053,8669,,,,,,,,
US_MS_28055,1337,,,,,,,,
US_MS_28057,23609,,,,,,,,
US_MS_28059,141425,,,,,,,,
US_MS_28061,16569,,,,,,,,
US_MS_28063,7507,,,,,,,,
US_MS_28065,11665,,,,,,,,
US_MS_28067,68215,,,,,,,,
US_MS_28069,9969,,,,,,,,
US_MS_28071,53154,,,,,,,,
US_MS_28073,60618,,,,,,,,
US_MS_28075,78524,,,,,,,,
US_MS_28077,12622,,,,,,,,
US_MS_28079,22763,,,,,,,,
US_MS_28081,85300,,,,,,,,
US_MS_28083,30999,,,,,,,,
US_MS_28085,34649,,,,,,,,
US_MS_28087,59710,,,,,,,,
US_MS_28089,103465,,,,,,,,
US_MS_28091,25563,,,,,,,,
US_MS_28093,35916,,,,,,,,
US_MS_28095,35827,,,,,,,,
US_MS_28097,10152,,,,,,,,
US_MS_28099,29463,,,,,,,,
US_MS_28101,21747,,,,,,,,
US_MS_28103,11043,,,,,,,,
US_MS_28105,49800,,,,,,,,
US_MS_28107,34167,,,,,,,,
US_MS_28109,55191,,,,,,,,
US_MS_28111,12277,,,,,,,,
US_MS_28113,39956,,,,,,,,
US_MS_28115,30908,,,,,,,,
US_MS_28117,25459,,,,,,,,
US_MS_28119,7486,,,,,,,,
US_MS_28121,149039,,,,,,,,
US_MS_28123,28265,,,,,,,,
US_MS_28125,4585,,,,,,,,
US_MS_28127,27222,,,,,,,,
US_MS_28129,16059,,,,,,,,
US_MS_28131,18070,,,,,,,,
US_MS_28133,27005,,,,,,,,
US_MS_28135,14588,,,,,,,,
US_MS_28137,28296,,,,,,,,
US_MS_28139,22131,,,,,,,,
US_MS_28141,19552,,,,,,,,
US_MS_28143,10343,,,,,,,,
US_MS_28145,28429,,,,,,,,
US_MS_28147,14638,,,,,,,,
US_MS_28149,47485,,,,,,,,
US_MS_28151,48130,,,,,,,,
US_MS_28153,20566,,,,,,,,
US_MS_28155,9899,,,,,,,,
US_MS_28157,9122,,,,,,,,
US_MS_28159,18317,,,,,,,,
US_MS_28161,12447,,,,,,,,
US_MS_28163,27387,,,,,,,,
US_MT,1032949,,,,,,,,
US_MT_30001,9300,,,,,,,,
US_MT_30003,13242,,,,,,,,
US_MT_30005,6577,,,,,,,,
US_MT_30007,5689,,,,,,,,
US_MT_30009,10408,,,,,,,,
US_MT_30011,1180,,,,,,,,
US_MT_30013,82278,,,,,,,,
US_MT_30015,5767,,,,,,,,
US_MT_30017,12135,,,,,,,,
US_MT_30019,1760,,,,,,,,
US_MT_30021,9625,,,,,,,,
US_MT_30023,9139,,,,,,,,
US_MT_30025,3190,,,,,,,,
US_MT_30027,11427,,,,,,,,
US_MT_30029,96165,,,,,,,,
US_MT_30031,100739,,,,,,,,
US_MT_30033,1314,,,,,,,,
US_MT_30035,13647,,,,,,,,
US_MT_30037,827,,,,,,,,
US_MT_30039,3240,,,,,,,,
US_MT_30041,16572,,,,,,,,
US_MT_30043,11645,,,,,,,,
US_MT_30045,1926,,,,,,,,
US_MT_30047,29457,,,,,,,,
US_MT_30049,66418,,,,,,,,
US_MT_30051,2408,,,,,,,,
US_MT_30053,19052,,,,,,,,
US_MT_30055,1683,,,,,,,,
US_MT_30057,7915,,,,,,,,
US_MT_30059,1830,,,,,,,,
US_MT_30061,4251,,,,,,,,
US_MT_30063,114181,,,,,,,,
US_MT_30065,4582,,,,,,,,
US_MT_30067,15972,,,,,,,,
US_MT_30069,475,,,,,,,,
US_MT_30071,4169,,,,,,,,
US_MT_30073,6184,,,,,,,,
US_MT_30075,1773,,,,,,,,
US_MT_30077,6840,,,,,,,,
US_MT_30079,1160,,,,,,,,
US_MT_30081,41373,,,,,,,,
US_MT_30083,11960,,,,,,,,
US_MT_30085,11476,,,,,,,,
US_MT_30087,9398,,,,,,,,
US_MT_30089,11336,,,,,,,,
US_MT_30091,3687,,,,,,,,
US_MT_30093,34622,,,,,,,,
US_MT_30095,9486,,,,,,,,
US_MT_30097,3634,,,,,,,,
US_MT_30099,6104,,,,,,,,
US_MT_30101,5087,,,,,,,,
US_MT_30103,697,,,,,,,,
US_MT_30105,7659,,,,,,,,
US_MT_30107,2110,,,,,,,,
US_MT_30109,1130,,,,,,,,
US_MT_30111,157048,,,,,,,,
US_NC,10383620,,,,,,,,
US_NC_37001,158276,,,,,,,,
US_NC_37003,37325,,,,,,,,
US_NC_37005,10837,,,,,,,,
US_NC_37007,25759,,,,,,,,
US_NC_37009,27020,,,,,,,,
US_NC_37011,17689,,,,,,,,
US_NC_37013,47651,,,,,,,,
US_NC_37015,20199,,,,,,,,
US_NC_37017,34318,,,,,,,,
US_NC_37019,122765,,,,,,,,
US_NC_37021,253178,,,,,,,,
US_NC_37023,88842,,,,,,,,
US_NC_37025,196762,,,,,,,,
US_NC_37027,81287,,,,,,,,
US_NC_37029,10309,,,,,,,,
US_NC_37031,68879,,,,,,,,
US_NC_37033,22941,,,,,,,,
US_NC_37035,155056,,,,,,,,
US_NC_37037,70928,,,,,,,,
US_NC_37039,27178,,,,,,,,
US_NC_37041,14394,,,,,,,,
US_NC_37043,10703,,,,,,,,
US_NC_37045,96879,,,,,,,,
US_NC_37047,56694,,,,,,,,
US_NC_37049,103451,,,,,,,,
US_NC_37051,323838,,,,,,,,
US_NC_37053,25263,,,,,,,,
US_NC_37055,35663,,,,,,,,
US_NC_37057,164622,,,,,,,,
US_NC_37059,41753,,,,,,,,
US_NC_37061,59159,,,,,,,,
US_NC_37063,300952,,,,,,,,
US_NC_37065,54150,,,,,,,,
US_NC_37067,369019,,,,,,,,
US_NC_37069,63710,,,,,,,,
US_NC_37071,213442,,,,,,,,
US_NC_37073,11431,,,,,,,,
US_NC_37075,8616,,,,,,,,
US_NC_37077,58674,,,,,,,,
US_NC_37079,21134,,,,,,,,
US_NC_37081,517600,,,,,,,,
US_NC_37083,52456,,,,,,,,
US_NC_37085,128140,,,,,,,,
US_NC_37087,59868,,,,,,,,
US_NC_37089,112655,,,,,,,,
US_NC_37091,24184,,,,,,,,
US_NC_37093,52671,,,,,,,,
US_NC_37095,5526,,,,,,,,
US_NC_37097,169866,,,,,,,,
US_NC_37099,41265,,,,,,,,
US_NC_37101,185660,,,,,,,,
US_NC_37103,10013,,,,,,,,
US_NC_37105,59660,,,,,,,,
US_NC_37107,58106,,,,,,,,
US_NC_37109,81035,,,,,,,,
US_NC_37111,44989,,,,,,,,
US_NC_37113,34201,,,,,,,,
US_NC_37115,21139,,,,,,,,
US_NC_37117,23357,,,,,,,,
US_NC_37119,1034070,,,,,,,,
US_NC_37121,15246,,,,,,,,
US_NC_37123,27548,,,,,,,,
US_NC_37125,94352,,,,,,,,
US_NC_37127,93919,,,,,,,,
US_NC_37129,220358,,,,,,,,
US_NC_37131,20426,,,,,,,,
US_NC_37133,186311,,,,,,,,
US_NC_37135,141354,,,,,,,,
US_NC_37137,12781,,,,,,,,
US_NC_37139,39829,,,,,,,,
US_NC_37141,57611,,,,,,,,
US_NC_37143,13440,,,,,,,,
US_NC_37145,39259,,,,,,,,
US_NC_37147,175842,,,,,,,,
US_NC_37149,20366,,,,,,,,
US_NC_37151,142799,,,,,,,,
US_NC_37153,45437,,,,,,,,
US_NC_37155,134197,,,,,,,,
US_NC_37157,91758,,,,,,,,
US_NC_37159,139142,,,,,,,,
US_NC_37161,66390,,,,,,,,
US_NC_37163,63724,,,,,,,,
US_NC_37165,35509,,,,,,,,
US_NC_37167,60714,,,,,,,,
US_NC_37169,46351,,,,,,,,
US_NC_37171,72743,,,,,,,,
US_NC_37173,14434,,,,,,,,
US_NC_37175,33211,,,,,,,,
US_NC_37177,4070,,,,,,,,
US_NC_37179,222742,,,,,,,,
US_NC_37181,44568,,,,,,,,
US_NC_37183,1024198,,,,,,,,
US_NC_37185,20155,,,,,,,,
US_NC_37187,12385,,,,,,,,
US_NC_37189,52906,,,,,,,,
US_NC_37191,124132,,,,,,,,
US_NC_37193,68502,,,,,,,,
US_NC_37195,81714,,,,,,,,
US_NC_37197,37585,,,,,,,,
US_NC_37199,17587,,,,,,,,
US_ND,756927,,,,,,,,
US_ND_38001,2359,,,,,,,,
US_ND_38003,11099,,,,,,,,
US_ND_38005,6753,,,,,,,,
US_ND_38007,936,,,,,,,,
US_ND_38009,6716,,,,,,,,
US_ND_38011,3294,,,,,,,,
US_ND_38013,2308,,,,,,,,
US_ND_38015,92991,,,,,,,,
US_ND_38017,171512,,,,,,,,
US_ND_38019,3828,,,,,,,,
US_ND_38021,5104,,,,,,,,
US_ND_38023,2450,,,,,,,,
US_ND_38025,4646,,,,,,,,
US_ND_38027,2365,,,,,,,,
US_ND_38029,3402,,,,,,,,
US_ND_38031,3356,,,,,,,,
US_ND_38033,1845,,,,,,,,
US_ND_38035,70916,,,,,,,,
US_ND_38037,2388,,,,,,,,
US_ND_38039,2314,,,,,,,,
US_ND_38041,2704,,,,,,,,
US_ND_38043,2417,,,,,,,,
US_ND_38045,4125,,,,,,,,
US_ND_38047,1935,,,,,,,,
US_ND_38049,5968,,,,,,,,
US_ND_38051,2759,,,,,,,,
US_ND_38053,12826,,,,,,,,
US_ND_38055,9744,,,,,,,,
US_ND_38057,8853,,,,,,,,
US_ND_38059,30310,,,,,,,,
US_ND_38061,10331,,,,,,,,
US_ND_38063,2968,,,,,,,,
US_ND_38065,1846,,,,,,,,
US_ND_38067,7091,,,,,,,,
US_ND_38069,4312,,,,,,,,
US_ND_38071,11630,,,,,,,,
US_ND_38073,5448,,,,,,,,
US_ND_38075,2571,,,,,,,,
US_ND_38077,16402,,,,,,,,
US_ND_38079,14649,,,,,,,,
US_ND_38081,3876,,,,,,,,
US_ND_38083,1310,,,,,,,,
US_ND_38085,4370,,,,,,,,
US_ND_38087,767,,,,,,,,
US_ND_38089,32154,,,,,,,,
US_ND_38091,1956,,,,,,,,
US_ND_38093,21103,,,,,,,,
US_ND_38095,2272,,,,,,,,
US_ND_38097,8014,,,,,,,,
US_ND_38099,10897,,,,,,,,
US_ND_38101,71275,,,,,,,,
US_ND_38103,4168,,,,,,,,
US_ND_38105,35294,,,,,,,,
US_NE,1896190,,,,,,,,
US_NE_31001,31587,,,,,,,,
US_NE_31003,6414,,,,,,,,
US_NE_31005,456,,,,,,,,
US_NE_31007,788,,,,,,,,
US_NE_31009,487,,,,,,,,
US_NE_31011,5315,,,,,,,,
US_NE_31013,11337,,,,,,,,
US_NE_31015,2006,,,,,,,,
US_NE_31017,2946,,,,,,,,
US_NE_31019,48863,,,,,,,,
US_NE_31021,6585,,,,,,,,
US_NE_31023,8115,,,,,,,,
US_NE_31025,25512,,,,,,,,
US_NE_31027,8564,,,,,,,,
US_NE_31029,3956,,,,,,,,
US_NE_31031,5848,,,,,,,,
US_NE_31033,10167,,,,,,,,
US_NE_31035,6309,,,,,,,,
US_NE_31037,10520,,,,,,,,
US_NE_31039,9125,,,,,,,,
US_NE_31041,10806,,,,,,,,
US_NE_31043,20781,,,,,,,,
US_NE_31045,9055,,,,,,,,
US_NE_31047,23886,,,,,,,,
US_NE_31049,1921,,,,,,,,
US_NE_31051,5797,,,,,,,,
US_NE_31053,36706,,,,,,,,
US_NE_31055,554995,,,,,,,,
US_NE_31057,1799,,,,,,,,
US_NE_31059,5619,,,,,,,,
US_NE_31061,2985,,,,,,,,
US_NE_31063,2624,,,,,,,,
US_NE_31065,4862,,,,,,,,
US_NE_31067,21900,,,,,,,,
US_NE_31069,1918,,,,,,,,
US_NE_31071,2028,,,,,,,,
US_NE_31073,1973,,,,,,,,
US_NE_31075,641,,,,,,,,
US_NE_31077,2429,,,,,,,,
US_NE_31079,61680,,,,,,,,
US_NE_31081,9190,,,,,,,,
US_NE_31083,3452,,,,,,,,
US_NE_31085,932,,,,,,,,
US_NE_31087,2883,,,,,,,,
US_NE_31089,10313,,,,,,,,
US_NE_31091,732,,,,,,,,
US_NE_31093,6409,,,,,,,,
US_NE_31095,7263,,,,,,,,
US_NE_31097,5173,,,,,,,,
US_NE_31099,6585,,,,,,,,
US_NE_31101,8063,,,,,,,,
US_NE_31103,804,,,,,,,,
US_NE_31105,3689,,,,,,,,
US_NE_31107,8543,,,,,,,,
US_NE_31109,306468,,,,,,,,
US_NE_31111,35656,,,,,,,,
US_NE_31113,777,,,,,,,,
US_NE_31115,585,,,,,,,,
US_NE_31117,475,,,,,,,,
US_NE_31119,35039,,,,,,,,
US_NE_31121,7787,,,,,,,,
US_NE_31123,4854,,,,,,,,
US_NE_31125,3595,,,,,,,,
US_NE_31127,7046,,,,,,,,
US_NE_31129,4329,,,,,,,,
US_NE_31131,15984,,,,,,,,
US_NE_31133,2659,,,,,,,,
US_NE_31135,2944,,,,,,,,
US_NE_31137,9296,,,,,,,,
US_NE_31139,7208,,,,,,,,
US_NE_31141,32847,,,,,,,,
US_NE_31143,5202,,,,,,,,
US_NE_31145,10829,,,,,,,,
US_NE_31147,8094,,,,,,,,
US_NE_31149,1381,,,,,,,,
US_NE_31151,14282,,,,,,,,
US_NE_31153,175692,,,,,,,,
US_NE_31155,21016,,,,,,,,
US_NE_31157,36261,,,,,,,,
US_NE_31159,17110,,,,,,,,
US_NE_31161,5220,,,,,,,,
US_NE_31163,3091,,,,,,,,
US_NE_31165,1260,,,,,,,,
US_NE_31167,5937,,,,,,,,
US_NE_31169,5163,,,,,,,,
US_NE_31171,684,,,,,,,,
US_NE_31173,7064,,,,,,,,
US_NE_31175,4154,,,,,,,,
US_NE_31177,20248,,,,,,,,
US_NE_31179,9367,,,,,,,,
US_NE_31181,3625,,,,,,,,
US_NE_31183,750,,,,,,,,
US_NE_31185,13806,,,,,,,,
US_NH,1330608,,,,,,,,
US_NH_33001,60641,,,,,,,,
US_NH_33003,47285,,,,,,,,
US_NH_33005,75909,,,,,,,,
US_NH_33007,31212,,,,,,,,
US_NH_33009,89320,,,,,,,,
US_NH_33011,406678,,,,,,,,
US_NH_33013,147994,,,,,,,,
US_NH_33015,301777,,,,,,,,
US_NH_33017,126825,,,,,,,,
US_NH_33019,42967,,,,,,,,
US_NJ,8944469,,,,,,,,
US_NJ_34001,274219,,,,,,,,
US_NJ_34003,938506,,,,,,,,
US_NJ_34005,450226,,,,,,,,
US_NJ_34007,510923,,,,,,,,
US_NJ_34009,94727,,,,,,,,
US_NJ_34011,155854,,,,,,,,
US_NJ_34013,797434,,,,,,,,
US_NJ_34015,291479,,,,,,,,
US_NJ_34017,674836,,,,,,,,
US_NJ_34019,125488,,,,,,,,
US_NJ_34021,371398,,,,,,,,
US_NJ_34023,840900,,,,,,,,
US_NJ_34025,628715,,,,,,,,
US_NJ_34027,499509,,,,,,,,
US_NJ_34029,588721,,,,,,,,
US_NJ_34031,510916,,,,,,,,
US_NJ_34033,64180,,,,,,,,
US_NJ_34035,333654,,,,,,,,
US_NJ_34037,143673,,,,,,,,
US_NJ_34039,555786,,,,,,,,
US_NJ_34041,106869,,,,,,,,
US_NM,2085109,,,,,,,,
US_NM_35001,676685,,,,,,,,
US_NM_35003,3456,,,,,,,,
US_NM_35005,65764,,,,,,,,
US_NM_35006,27329,,,,,,,,
US_NM_35007,12414,,,,,,,,
US_NM_35009,50398,,,,,,,,
US_NM_35011,1828,,,,,,,,
US_NM_35013,214295,,,,,,,,
US_NM_35015,57578,,,,,,,,
US_NM_35017,28609,,,,,,,,
US_NM_35019,4371,,,,,,,,
US_NM_35021,698,,,,,,,,
US_NM_35023,4423,,,,,,,,
US_NM_35025,71180,,,,,,,,
US_NM_35027,19420,,,,,,,,
US_NM_35028,17785,,,,,,,,
US_NM_35029,24518,,,,,,,,
US_NM_35031,76708,,,,,,,,
US_NM_35033,4596,,,,,,,,
US_NM_35035,64362,,,,,,,,
US_NM_35037,8455,,,,,,,,
US_NM_35039,39465,,,,,,,,
US_NM_35041,19120,,,,,,,,
US_NM_35043,139394,,,,,,,,
US_NM_35045,118737,,,,,,,,
US_NM_35047,27967,,,,,,,,
US_NM_35049,148686,,,,,,,,
US_NM_35051,11282,,,,,,,,
US_NM_35053,17256,,,,,,,,
US_NM_35055,32907,,,,,,,,
US_NM_35057,15485,,,,,,,,
US_NM_35059,4201,,,,,,,,
US_NM_35061,75737,,,,,,,,
US_NV,2890845,,,,,,,,
US_NV_32001,24200,,,,,,,,
US_NV_32003,2114801,,,,,,,,
US_NV_32005,47710,,,,,,,,
US_NV_32007,51935,,,,,,,,
US_NV_32009,829,,,,,,,,
US_NV_32011,2016,,,,,,,,
US_NV_32013,17019,,,,,,,,
US_NV_32015,5903,,,,,,,,
US_NV_32017,5036,,,,,,,,
US_NV_32019,52585,,,,,,,,
US_NV_32021,4478,,,,,,,,
US_NV_32023,42477,,,,,,,,
US_NV_32027,6634,,,,,,,,
US_NV_32029,3987,,,,,,,,
US_NV_32031,446903,,,,,,,,
US_NV_32033,9811,,,,,,,,
US_NV_32510,54521,,,,,,,,
US_NY,19795791,,,,,,,,
US_NY_36001,309381,,,,,,,,
US_NY_36003,47462,,,,,,,,
US_NY_36005,1455720,,,,,,,,
US_NY_36007,196567,,,,,,,,
US_NY_36009,77922,,,,,,,,
US_NY_36011,78288,,,,,,,,
US_NY_36013,130779,,,,,,,,
US_NY_36015,87071,,,,,,,,
US_NY_36017,48844,,,,,,,,
US_NY_36019,81251,,,,,,,,
US_NY_36021,61509,,,,,,,,
US_NY_36023,48494,,,,,,,,
US_NY_36025,46053,,,,,,,,
US_NY_36027,295754,,,,,,,,
US_NY_36029,922578,,,,,,,,
US_NY_36031,38478,,,,,,,,
US_NY_36033,50660,,,,,,,,
US_NY_36035,53992,,,,,,,,
US_NY_36037,58937,,,,,,,,
US_NY_36039,47625,,,,,,,,
US_NY_36041,4712,,,,,,,,
US_NY_36043,63100,,,,,,,,
US_NY_36045,117635,,,,,,,,
US_NY_36047,2636735,,,,,,,,
US_NY_36049,26957,,,,,,,,
US_NY_36051,64717,,,,,,,,
US_NY_36053,71849,,,,,,,,
US_NY_36055,749600,,,,,,,,
US_NY_36057,49642,,,,,,,,
US_NY_36059,1361350,,,,,,,,
US_NY_36061,1644518,,,,,,,,
US_NY_36063,212652,,,,,,,,
US_NY_36065,232500,,,,,,,,
US_NY_36067,468463,,,,,,,,
US_NY_36069,109561,,,,,,,,
US_NY_36071,377647,,,,,,,,
US_NY_36073,41582,,,,,,,,
US_NY_36075,120146,,,,,,,,
US_NY_36077,60636,,,,,,,,
US_NY_36079,99042,,,,,,,,
US_NY_36081,2339150,,,,,,,,
US_NY_36083,160266,,,,,,,,
US_NY_36085,474558,,,,,,,,
US_NY_36087,326037,,,,,,,,
US_NY_36089,111007,,,,,,,,
US_NY_36091,226249,,,,,,,,
US_NY_36093,154604,,,,,,,,
US_NY_36095,31330,,,,,,,,
US_NY_36097,18186,,,,,,,,
US_NY_36099,34833,,,,,,,,
US_NY_36101,97631,,,,,,,,
US_NY_36103,1501587,,,,,,,,
US_NY_36105,74877,,,,,,,,
US_NY_36107,49453,,,,,,,,
US_NY_36109,104926,,,,,,,,
US_NY_36111,180143,,,,,,,,
US_NY_36113,64688,,,,,,,,
US_NY_36115,62230,,,,,,,,
US_NY_36117,91446,,,,,,,,
US_NY_36119,976396,,,,,,,,
US_NY_36121,41013,,,,,,,,
US_NY_36123,25048,,,,,,,,
US_OH,11613423,,,,,,,,
US_OH_39001,28024,,,,,,,,
US_OH_39003,104425,,,,,,,,
US_OH_39005,53213,,,,,,,,
US_OH_39007,98632,,,,,,,,
US_OH_39009,65886,,,,,,,,
US_OH_39011,45876,,,,,,,,
US_OH_39013,69154,,,,,,,,
US_OH_39015,43839,,,,,,,,
US_OH_39017,376353,,,,,,,,
US_OH_39019,27811,,,,,,,,
US_OH_39021,38987,,,,,,,,
US_OH_39023,135959,,,,,,,,
US_OH_39025,201973,,,,,,,,
US_OH_39027,41917,,,,,,,,
US_OH_39029,104806,,,,,,,,
US_OH_39031,36569,,,,,,,,
US_OH_39033,42306,,,,,,,,
US_OH_39035,1255921,,,,,,,,
US_OH_39037,52076,,,,,,,,
US_OH_39039,38352,,,,,,,,
US_OH_39041,193013,,,,,,,,
US_OH_39043,75550,,,,,,,,
US_OH_39045,151408,,,,,,,,
US_OH_39047,28679,,,,,,,,
US_OH_39049,1251722,,,,,,,,
US_OH_39051,42537,,,,,,,,
US_OH_39053,30142,,,,,,,,
US_OH_39055,94102,,,,,,,,
US_OH_39057,164427,,,,,,,,
US_OH_39059,39258,,,,,,,,
US_OH_39061,807598,,,,,,,,
US_OH_39063,75573,,,,,,,,
US_OH_39065,31682,,,,,,,,
US_OH_39067,15450,,,,,,,,
US_OH_39069,27816,,,,,,,,
US_OH_39071,43026,,,,,,,,
US_OH_39073,28491,,,,,,,,
US_OH_39075,43909,,,,,,,,
US_OH_39077,58469,,,,,,,,
US_OH_39079,32596,,,,,,,,
US_OH_39081,67347,,,,,,,,
US_OH_39083,61061,,,,,,,,
US_OH_39085,229245,,,,,,,,
US_OH_39087,61109,,,,,,,,
US_OH_39089,170570,,,,,,,,
US_OH_39091,45386,,,,,,,,
US_OH_39093,305147,,,,,,,,
US_OH_39095,433689,,,,,,,,
US_OH_39097,44094,,,,,,,,
US_OH_39099,231900,,,,,,,,
US_OH_39101,65355,,,,,,,,
US_OH_39103,176395,,,,,,,,
US_OH_39105,23257,,,,,,,,
US_OH_39107,40968,,,,,,,,
US_OH_39109,104224,,,,,,,,
US_OH_39111,14409,,,,,,,,
US_OH_39113,532258,,,,,,,,
US_OH_39115,14777,,,,,,,,
US_OH_39117,35074,,,,,,,,
US_OH_39119,86290,,,,,,,,
US_OH_39121,14326,,,,,,,,
US_OH_39123,40877,,,,,,,,
US_OH_39125,18976,,,,,,,,
US_OH_39127,35985,,,,,,,,
US_OH_39129,56998,,,,,,,,
US_OH_39131,28217,,,,,,,,
US_OH_39133,162275,,,,,,,,
US_OH_39135,41329,,,,,,,,
US_OH_39137,34042,,,,,,,,
US_OH_39139,121707,,,,,,,,
US_OH_39141,77170,,,,,,,,
US_OH_39143,59679,,,,,,,,
US_OH_39145,76825,,,,,,,,
US_OH_39147,55610,,,,,,,,
US_OH_39149,48901,,,,,,,,
US_OH_39151,375165,,,,,,,,
US_OH_39153,541968,,,,,,,,
US_OH_39155,203751,,,,,,,,
US_OH_39157,92916,,,,,,,,
US_OH_39159,54277,,,,,,,,
US_OH_39161,28562,,,,,,,,
US_OH_39163,13048,,,,,,,,
US_OH_39165,224469,,,,,,,,
US_OH_39167,61112,,,,,,,,
US_OH_39169,116063,,,,,,,,
US_OH_39171,37120,,,,,,,,
US_OH_39173,129730,,,,,,,,
US_OH_39175,22243,,,,,,,,
US_OK,3940521,,,,,,,,
US_OK_40001,22004,,,,,,,,
US_OK_40003,5868,,,,,,,,
US_OK_40005,13793,,,,,,,,
US_OK_40007,5427,,,,,,,,
US_OK_40009,23768,,,,,,,,
US_OK_40011,9833,,,,,,,,
US_OK_40013,44884,,,,,,,,
