key,latitude,longitude,elevation,area
MX_TAB,17.972222,-92.588889,1,24738
MX_TAM,24.287222,-98.563333,126,80175
MX_TLA,19.428889,-98.160833,2425,3991
MX_VER,19.434722,-96.383056,464,71820
MX_YUC,20.833333,-89,30,39612
MX_ZAC,23.292778,-102.70056,2061,75539
MY,3,108,,330290
MY_01,1.4872222,103.78111,1276,19210
MY_02,6.1283333,100.36278,,9427
MY_03,5.25,102,,15099
MY_04,2.2,102.251,,1720
MY_05,2.75,102.25,,6686
MY_06,3.75,102.5,,35964
MY_07,5.3833306,100.25,,1031
MY_08,4.75,101,,21035
MY_09,6.5,100.25,,821
MY_10,3.3333333,101.5,,8104
MY_11,4.75,103,,12955
MY_12,5.25,117,4095,76115
MY_13,3.0380556,113.78111,2423,124450
MY_14,3.1477778,101.69528,66,244
MY_15,5.3,115.22,,92
MY_16,2.93,101.69,,49000000
MZ,-19,35,,801590
"NA",-23,17,,825615
NC,-21.25,165.3,,18576
NE,17,10,,1268260
NF,-29.033333,167.94972,,35
NG,9,8,,923768
NI,13,-85,,130375
NL,52.316667,5.55,,41543
NL_DR,52.9167,6.5833,,2680
NL_DR_0106,53,6.55,10,83
NL_DR_0109,52.666667,6.75,12,300
NL_DR_0114,52.783333,6.9,23,346
NL_DR_0118,52.716667,6.4666667,12,192
NL_DR_0119,52.703333,6.1916667,,
NL_DR_1680,53,6.75,20,279
NL_DR_1681,52.8667,6.85,23,
NL_DR_1690,52.6667,6.4167,,
NL_DR_1699,53.1333,6.4167,3,
NL_DR_1701,52.7667,6.2333,,
NL_DR_1730,53.0667,6.5667,6,
NL_DR_1731,52.85,6.5,14,346
NL_FL,52.533333,5.6666667,,1419
NL_FL_0034,52.375833,5.2255556,-3,249
NL_FL_0050,52.333333,5.5166667,2,269
NL_FL_0171,52.71,5.705,-3,595
NL_FL_0184,52.665278,5.6058333,0,110
NL_FL_0303,52.524167,5.7125,-2,424
NL_FL_0995,52.516667,5.4833333,-3,765
NL_FR,53.166667,5.669444,,5749
NL_FR_0059,53.216667,6.1333333,2,104
NL_FR_0060,53.4503,5.7536,4,268
NL_FR_0072,53.1736,5.4272,2,25
NL_FR_0074,52.9658,6.0503,1,188
NL_FR_0080,53.2,5.7833333,3,84
NL_FR_0085,52.9875,6.2914,7,226
NL_FR_0086,53.0036,6.0664,3,228
NL_FR_0088,53.4892,6.2022,4,191
NL_FR_0090,53.1,6.1,1,126
NL_FR_0093,53.4011,5.3314,6,674
NL_FR_0096,53.2583,4.9558,3,36
NL_FR_0098,52.883333,6,2,
NL_FR_0737,53.2,6,1,
NL_FR_1891,53.28,5.9831,2,88
NL_FR_1900,53,5.5444,2,842
NL_FR_1940,52.925,5.6833333,2,549
NL_FR_1949,53.1875,5.54,,
NL_FR_1970,53.334722,6.0472222,,516
NL_GE,52.0833,5.9167,,5137
NL_GE_0197,51.925,6.5808,31,97
NL_GE_0200,52.2167,5.95,16,341
NL_GE_0202,51.983333,5.9166667,13,102
NL_GE_0203,52.1333,5.5833,10,177
NL_GE_0209,51.85,5.75,9,47
NL_GE_0213,52.1,6.1666667,10,85
NL_GE_0214,51.9106,5.3333,5,143
NL_GE_0216,51.94465,5.20946,5,31
NL_GE_0221,52.016667,6.1333333,13,13
NL_GE_0222,51.966667,6.2833333,14,80
NL_GE_0225,51.8889,5.6044,,42
NL_GE_0226,51.9472,6.0211,10,35
NL_GE_0228,52.05,5.6666667,30,319
NL_GE_0230,52.4333,5.85,1,
NL_GE_0232,52.3333,5.9167,13,157
NL_GE_0233,52.3,5.6330556,13,87
NL_GE_0243,52.350556,5.6172222,3,48
NL_GE_0244,52.474444,6.0697222,5,24
NL_GE_0246,52.4,6.0667,7,80
NL_GE_0252,51.7656,5.8433,11,42
NL_GE_0262,52.15,6.4167,14,216
NL_GE_0263,51.7667,5.3333,4,75
NL_GE_0267,52.2167,5.4833,1,72
NL_GE_0268,51.8475,5.8625,29,58
NL_GE_0269,52.4667,5.9167,2,99
NL_GE_0273,52.266667,5.6166667,17,87
NL_GE_0274,51.966667,5.7333333,51,47
NL_GE_0275,52,6.0166667,28,84
NL_GE_0277,52,5.9667,41,28
NL_GE_0279,52.0667,5.4833,5,14
NL_GE_0281,51.8833,5.4333,7,36
NL_GE_0285,52.2333,6.0833,6,126
NL_GE_0289,51.964444,5.6630556,9,32
NL_GE_0293,51.966667,5.9666667,11,8
NL_GE_0294,51.966667,6.7166667,37,139
NL_GE_0296,51.8067,5.7211,9,70
NL_GE_0297,51.8167,5.25,3,89
NL_GE_0299,51.916667,6.0833333,12,58
NL_GE_0301,52.14,6.195,10,43
NL_GE_0302,52.3333,5.7833,8,129
NL_GE_0668,51.8503,5.4864,7,85
NL_GE_1509,51.8667,6.3833,15,138
NL_GE_1586,51.9833,6.5833,21,110
NL_GE_1705,51.9,5.9,11,69
NL_GE_1734,51.9167,5.85,10,115
NL_GE_1740,51.9333,5.6333,7,68
NL_GE_1859,52.1167,6.5167,16,261
NL_GE_1876,52.05,6.3,13,
NL_GE_1945,51.8292,5.92583,34,44
NL_GE_1955,51.9333,6.15,13,107
NL_GE_1960,51.883333,5.2833333,,
NL_GR,53.258056,6.7377778,,2960
NL_GR_0003,53.316667,6.8666667,0,25
NL_GR_0010,53.333333,6.9166667,1,228
NL_GR_0014,53.218528,6.567,7,84
NL_GR_0024,53.3167,6.7333,1,112
NL_GR_0037,52.983333,6.95,6,120
NL_GR_0047,53.1,6.8833333,2,
NL_GR_0765,53.0833,6.98333,1,50
NL_GR_1895,53.15,7.0333333,2,296
NL_GR_1950,53.091904,7.126865,,281
NL_GR_1952,53.184722,6.811111,,314
NL_GR_1966,53.4136,6.5273,,
NL_GR_1969,53.2249,6.3528,,
NL_LI,51.21,5.9361111,,2153
NL_LI_0882,50.9083,6.0297,161,25
NL_LI_0888,50.933333,5.8,81,
NL_LI_0889,51.2669,6.0392,25,29
NL_LI_0893,51.5992,6.0336,16,108
NL_LI_0899,50.95,5.9666667,81,17
NL_LI_0907,51.6942,5.9733,13,50
NL_LI_0917,50.883333,5.9833333,113,46
NL_LI_0928,50.866667,6.0666667,155,22
NL_LI_0935,50.866667,5.6833333,49,60
NL_LI_0938,50.8858,5.7519,57,28
NL_LI_0944,51.7525,5.8817,12,19
NL_LI_0946,51.2828,5.7472,33,102
NL_LI_0957,51.193333,5.9872222,22,71
NL_LI_0965,50.835,5.9822,138,16
NL_LI_0971,50.9679,5.7652,61,23
NL_LI_0981,50.769444,6.0180556,200,24
NL_LI_0983,51.366667,6.1666667,23,129
NL_LI_0984,51.5258,5.9747,25,146
NL_LI_0986,50.8833,5.9167,92,32
NL_LI_0988,51.25,5.7,35,106
NL_LI_0994,50.85,5.8333333,73,37
NL_LI_1507,51.4369,6.1061,24,192
NL_LI_1640,51.233333,5.8666667,28,165
NL_LI_1641,51.15,5.8833,27,58
NL_LI_1669,51.1531,6.0792,28,89
NL_LI_1711,51.0833,5.8667,30,105
NL_LI_1729,50.8161,5.8983,95,73
NL_LI_1883,51,5.85,47,81
NL_LI_1894,51.316667,5.9833333,34,161
NL_LI_1903,50.791667,5.756111,56,78
NL_LI_1954,50.942889,5.8866111,,
NL_NB,51.666667,5,,4919
NL_NB_0743,51.4031,5.7472,27,
NL_NB_0744,51.45,4.9333333,28,76
NL_NB_0748,51.5,4.3,10,93
NL_NB_0753,51.5108,5.3922,16,
NL_NB_0755,51.6011,5.6742,,35
NL_NB_0756,51.6483,5.9444,13,114
NL_NB_0757,51.5911,5.3275,8,
NL_NB_0758,51.583333,4.7833333,3,129
NL_NB_0762,51.4639,5.7947,26,
NL_NB_0766,51.6258,4.9433,,
NL_NB_0770,51.3572,5.3147,31,
NL_NB_0772,51.434444,5.4841667,17,89
NL_NB_0777,51.5706,4.6356,8,
NL_NB_0779,51.7008,4.8603,3,30
NL_NB_0784,51.5614,4.9333,10,
NL_NB_0785,51.5203,5.0671,16,
NL_NB_0786,51.7592,5.7383,10,
NL_NB_0788,51.6017,5.2228,8,
NL_NB_0794,51.47968,5.65559,18,55
NL_NB_0796,51.7,5.3166667,6,60
NL_NB_0797,51.69975,5.16598,4,
NL_NB_0798,51.4861,5.1367,18,96
NL_NB_0809,51.6275,5.0758,5,
NL_NB_0815,51.6808,5.7953,,
NL_NB_0820,51.4869,5.5258,16,
NL_NB_0823,51.5047,5.3128,17,103
NL_NB_0824,51.5833,5.2,,
NL_NB_0826,51.643056,4.8569444,5,73
NL_NB_0828,51.766667,5.5166667,7,160
NL_NB_0840,51.5319,4.5597,10,64
NL_NB_0845,51.6433,5.3586,6,60
NL_NB_0847,51.3847,5.7119,26,
NL_NB_0848,51.5158,5.5022,16,
NL_NB_0851,51.583333,4.25,1,
NL_NB_0855,51.57,5.07,14,119
NL_NB_0856,51.666667,5.6166667,16,68
NL_NB_0858,51.35,5.4592,25,
NL_NB_0861,51.4197,5.3992,22,
NL_NB_0865,51.65,5.3,5,34
NL_NB_0866,51.3867,5.4456,19,23
NL_NB_0867,51.683333,5.0666667,,
NL_NB_0873,51.43,4.305,24,
NL_NB_0879,51.4703,4.66,12,
NL_NB_1652,51.5311,5.7194,15,123
NL_NB_1655,51.5872,4.5167,3,
NL_NB_1658,51.3672,5.5575,23,
NL_NB_1659,51.5161,5.6208,14,
NL_NB_1667,51.3617,5.1631,32,
NL_NB_1674,51.533333,4.45,3,107
NL_NB_1684,51.7269,5.8794,,
NL_NB_1685,51.7186,5.655,20,
NL_NB_1702,51.6258,5.8811,18,
NL_NB_1706,51.2853,5.5881,28,
NL_NB_1709,51.655,4.5325,1,
NL_NB_1719,51.694444,4.7972222,3,
NL_NB_1721,51.6931,5.5253,9,
NL_NB_1723,51.4992,4.8722,24,94
NL_NB_1724,51.3167,5.35,32,
NL_NB_1728,51.366667,5.2166667,32,
NL_NB_1771,51.4336,5.5881,19,
NL_NB_1948,51.616944,5.5480556,,186
NL_NB_1959,51.766667,4.9666667,,212
NL_NH,52.666667,4.8333333,,4092
NL_NH_0358,52.263889,4.7625,0,34
NL_NH_0361,52.6289,4.74403,1,31
NL_NH_0362,52.3,4.8333333,,44
NL_NH_0363,52.383333,4.9,-2,219
NL_NH_0370,52.55,4.9278,-4,72
NL_NH_0373,52.6703,4.7054,1,120
NL_NH_0375,52.486389,4.6572222,2,20
NL_NH_0376,52.2728,5.2422,4,
NL_NH_0377,52.4028,4.6281,12,
NL_NH_0383,52.5517,4.6583,0,
NL_NH_0384,52.3439,4.9625,,
NL_NH_0385,52.5019,5.0614,,
NL_NH_0388,52.7,5.2833333,3,
NL_NH_0392,52.380278,4.6405556,2,32
NL_NH_0394,52.3008,4.6653,,185
NL_NH_0396,52.516667,4.6666667,2,
NL_NH_0397,52.3528,4.62,1,10
NL_NH_0398,52.668,4.841,,40
NL_NH_0399,52.6011,4.7019,3,
NL_NH_0400,52.958333,4.7588889,1,178
NL_NH_0402,52.23,5.18,15,46
NL_NH_0405,52.653333,5.0733333,-1,53
NL_NH_0406,52.2994,5.2531,3,23
NL_NH_0415,52.4293,4.9136,,26
NL_NH_0416,52.6936,4.7944,,27
NL_NH_0417,52.254444,5.2316667,5,12
NL_NH_0420,52.7439,5.0614,0,271
NL_NH_0431,52.4406,4.8789,0,
NL_NH_0432,52.7033,4.9444,0,
NL_NH_0437,52.2906,4.9117,,
NL_NH_0439,52.505,4.9638889,0,25
NL_NH_0441,52.78,4.8,0,
NL_NH_0448,53.066667,4.8,2,463
NL_NH_0450,52.5292,4.7103,1,
NL_NH_0451,52.2422,4.825,,
NL_NH_0453,52.466667,4.6166667,6,63
NL_NH_0457,52.3069,5.0417,1,
NL_NH_0473,52.366667,4.5333333,3,44
NL_NH_0479,52.4697,4.7767,1,83
NL_NH_0498,52.666667,5.1666667,,
NL_NH_0532,52.7006,5.2253,,
NL_NH_0852,52.4511,5.02,,116
NL_NH_0880,52.5086,4.8714,,45
NL_NH_1598,52.633333,4.95,,84
NL_NH_1696,52.23,5.12,1,
NL_NH_1911,52.8783,4.8114,,662
NL_NH_1942,52.283333,5.1666667,,74
NL_OV,52.5,6.5,,3327
NL_OV_0141,52.366667,6.6666667,12,
NL_OV_0147,52.3,6.75,15,26
NL_OV_0148,52.503056,6.2591667,3,167
NL_OV_0150,52.25,6.15,9,134
NL_OV_0153,52.223611,6.8955556,42,143
NL_OV_0158,52.1547,6.7419,27,
NL_OV_0160,52.57583,6.61944,9,317
NL_OV_0163,52.3885,6.4497,10,
NL_OV_0164,52.265556,6.7930556,18,
NL_OV_0166,52.555,5.9197222,1,162
NL_OV_0168,52.2617,7.0044,35,
NL_OV_0173,52.3125,6.9291667,48,
NL_OV_0175,52.516667,6.4166667,6,182
NL_OV_0177,52.4,6.2833333,5,
NL_OV_0180,52.633333,6.2,1,
NL_OV_0183,52.4,6.7667,22,
NL_OV_0189,52.35,6.5833,11,
NL_OV_0193,52.516667,6.1,4,119
NL_OV_1700,52.4,6.6167,10,
NL_OV_1708,52.7833,6.1167,5,322
NL_OV_1735,52.233333,6.5833333,12,
NL_OV_1742,52.3,6.5167,14,
NL_OV_1773,52.3333,6.1,4,
NL_OV_1774,52.3667,7,26,
NL_OV_1896,52.5833,6.0833,1,88
NL_UT,52.103333,5.1791667,,1386
NL_UT_0307,52.15,5.38,3,64
NL_UT_0308,52.2125,5.2861,6,33
NL_UT_0310,52.1119,5.1825,4,67
NL_UT_0312,52.0672,5.1969,3,38
NL_UT_0313,52.2481,5.3736,0,35
NL_UT_0317,52.2539,5.2572,,34
NL_UT_0321,52.0261,5.1728,2,59
NL_UT_0327,52.1331,5.4297,3,59
NL_UT_0331,51.9722,4.9464,0,79
NL_UT_0335,52.045,4.9508,2,38
NL_UT_0339,52.0739,5.5406,8,19
NL_UT_0340,51.9597,5.5689,43,44
NL_UT_0342,52.183333,5.2833333,13,46
NL_UT_0344,52.088889,5.1155556,5,99
NL_UT_0345,52.016667,5.55,6,20
NL_UT_0351,52.0806,5.4164,3,37
NL_UT_0352,51.9761,5.3369,5,50
NL_UT_0353,52.02,5.0422,1,22
NL_UT_0355,52.083333,5.2333333,4,49
NL_UT_0356,52.0314,5.0919,1,26
NL_UT_0589,52.0267,4.8686,2,40
NL_UT_0632,52.085833,4.8833333,0,93
NL_UT_0736,52.2117,4.8914,-2,117
NL_UT_1581,52.0422,5.4506,7,134
NL_UT_1904,52.161086,5.010794,1,107
NL_UT_1961,51.9303,5.0533,,
NL_ZE,51.566667,3.75,,1787
NL_ZE_0654,51.466667,3.8,,195
NL_ZE_0664,51.5,3.8833333,-1,102
NL_ZE_0677,51.3158,4.0539,3,
NL_ZE_0678,51.483333,3.9666667,1,
NL_ZE_0687,51.499722,3.6136111,3,53
NL_ZE_0703,51.4333,4.1167,1,
NL_ZE_0715,51.293056,3.8338889,4,318
NL_ZE_0716,51.5847,4.1211,-1,
NL_ZE_0717,51.5469,3.5403,0,
NL_ZE_0718,51.45,3.5833333,1,345
NL_ZE_1676,51.6653,3.8842,0,
NL_ZE_1695,51.575556,3.7616667,1,
NL_ZE_1714,51.35,3.5,2,307
NL_ZH,52,4.6666667,,3418
NL_ZH_0482,51.866667,4.6666667,4,10
NL_ZH_0484,52.133333,4.65,2,58
NL_ZH_0489,51.85,4.5333333,,
NL_ZH_0501,51.904167,4.1638889,2,31
NL_ZH_0502,51.93567,4.57819,,15
NL_ZH_0503,52.011944,4.3594444,0,24
NL_ZH_0505,51.81,4.67,1,99
NL_ZH_0512,51.83873,4.97713,2,22
NL_ZH_0513,52.016667,4.7166667,0,18
NL_ZH_0518,52.084167,4.3175,1,98
NL_ZH_0523,51.816667,4.8333333,3,
NL_ZH_0530,51.833333,4.1333333,2,
NL_ZH_0531,51.85,4.63,,
NL_ZH_0534,52.283333,4.5666667,1,
NL_ZH_0537,52.2008,4.4153,5,31
NL_ZH_0542,51.92,4.6,,9
NL_ZH_0546,52.154444,4.4947222,0,23
NL_ZH_0547,52.15,4.5166667,0,
NL_ZH_0553,52.25,4.55,1,16
NL_ZH_0556,51.916667,4.25,4,
NL_ZH_0569,52.15,4.7666667,,91
NL_ZH_0575,52.233333,4.4333333,3,
NL_ZH_0579,52.166667,4.4666667,0,
NL_ZH_0590,51.833333,4.6833333,,11
NL_ZH_0597,51.866667,4.6,,25
NL_ZH_0599,51.9225,4.47917,0,319
NL_ZH_0603,52.033333,4.3166667,0,14
NL_ZH_0606,51.916667,4.4,,20
NL_ZH_0610,51.816667,4.7666667,4,14
NL_ZH_0613,51.8567,4.4039,0,24
NL_ZH_0614,51.89,4.0664,0,97
NL_ZH_0622,51.916667,4.35,1,
NL_ZH_0626,52.116667,4.4333333,0,12
NL_ZH_0627,52.033333,4.6333333,,
NL_ZH_0629,52.15,4.3833333,1,62
NL_ZH_0637,52.061111,4.4933333,-4,37
NL_ZH_0638,52.1136,4.5058,,22
NL_ZH_0642,51.82399,4.61258,,23
NL_ZH_1525,52.215,4.5102778,0,33
NL_ZH_1621,51.9986,4.5039,-5,56
NL_ZH_1783,52,4.1666667,1,91
NL_ZH_1842,51.9622,4.2997,,49
NL_ZH_1884,52.2025,4.6314,,
NL_ZH_1892,52.0089,4.6167,-6,64
NL_ZH_1901,52.061778,4.726867,0,89
NL_ZH_1916,52.09,4.39,0,36
NL_ZH_1924,51.75,4.1166667,1,422
NL_ZH_1926,52.0317,4.415,,
NL_ZH_1930,51.83716,4.2754,,99
NL_ZH_1931,51.9822,4.78167,,
NL_ZH_1963,51.766667,4.4666667,,324
NL_ZH_1978,51.8947,4.8597,,
NO,65,11,,365
NO_03,59.911111,10.752778,23,5
NO_11,58.97,5.71,,802
NO_15,62.5,7.166667,,516
NO_18,66.833333,14.666667,,2395
NO_21,78.15706,15.86426,1713,61022
NO_22,70.983333,-8.5333333,2277,377
NO_30,60,10,,1825
NO_34,61.5,10.666667,,2677
NO_38,59.5,9,,1541
NO_42,58.146694,7.9956111,,1452
NO_46,60.833333,6.5,,1893
NO_50,63.426944,10.393056,,2708
NO_54,69.666667,22.5,,3900
NP,28,84,,147181
NR,-0.53333333,166.93333,,21
NU,-19.05,-169.91667,,260
NZ,-41.2,174,,268021
OM,21,57,,309500
PA,8.616667,-80.366667,,74177
PE,-9.4,-76,,1285216
PE_AMA,-6.22,-77.85,,39249
PE_ANC,-9.53,-77.53,,35890
PE_APU,-14.166667,-72.755556,,20896
PE_ARE,-15.86,-72.25,,63345
PE_AYA,-13.163056,-74.224444,2746,43821
PE_CAJ,-6.61,-78.78,,33304
PE_CAL,-12.033333,-77.133333,5,147
PE_CUS,-13.26,-72.11,,71986
PE_HUC,-9.9294444,-76.239722,,37266
PE_HUV,-13.02,-75.09,,22125
PE_ICA,-14.07,-75.73,,21328
PE_JUN,-11.48,-74.98,,44329
PE_LAL,-8,-78.5,,25500
PE_LAM,-6.4333333,-79.866667,,14480
PE_LIM,-12.043333,-77.028333,,34828
PE_LMA,-12.035,-77.018611,,2672
PE_LOR,-4,-74.32,,368773
PE_MDD,-11.99,-70.59,,85301
PE_MOQ,-16.8,-70.8,,15734
PE_PAS,-10.5,-75.3,,25026
PE_PIU,-4.99,-80.41,,35658
PE_PUN,-15.07,-70.12,,71999
PE_SAM,-7.2,-76.8,,51288
PE_TAC,-17.6,-70.2,,16076
PE_TUM,-3.88,-80.59,,4669
PE_UCA,-9.96,-73.19,,102199
PF,-17.533333,-149.56667,,4167
PG,-6.3,147,,462840
PH,12,123,,343448
PK,30,71,,881913
PK_BA,30.12,67.01,,347190
PK_GB,35.35,75.9,,72971
PK_IS,33.7375,73.1475,,1166
PK_JK,33.938083,73.764556,,13297
PK_KP,34,71.32,,74521
PK_PB,31.33,74.21,,205344
PK_SD,24.87,67.05,,140914
PL,52,19,,312683
PL_02,51.083333,16.383333,,19948
PL_04,53.066667,18.483333,,17969
PL_06,51.216667,22.9,,25114
PL_08,52.183333,15.333333,,13988
PL_10,51.6,19.416667,,18219
PL_12,49.85,20.266667,,15108
PL_14,52.333333,21.1,,35566
PL_16,50.633333,17.9,,9412
PL_18,49.95,22.166667,,17844
PL_20,53.267219,22.931939,,20180
PL_22,54.183333,18,,18293
PL_24,50.333333,19,,12333
PL_26,50.75,20.766667,,111
PL_28,53.85,20.816667,,24191
PL_30,52.333333,17.233333,,29826
PL_32,53.6,15.533333,,22896
PM,46.825,-56.275,,242
PN,-25.067781,-130.10458,,47
PR,18.25,-66.5,,9104
PS,,,,
PT,38.7,-9.1833333,,92212
PT_11,,,,21278
PT_15,37.014444,-7.9352778,,4995
PT_16,40.207778,-8.4261111,,
PT_17,38.716667,-9.166667,,3015
PT_18,38.5667,-7.9,,31152
PT_20,38.5,-28,2351,901
PT_30,32.75,-17,,801
PW,7.466667,134.55,,466
PY,-23.5,-58,,406756
QA,25.269535,51.212767,,11437
RE,-21.114444,55.5325,,2512
RO,46,25,,238397
RS,43.95,20.933333,,88361
RU,62,100,,17125200
RU_AD,44.65,40,,7600
RU_ALT,52.766667,82.616667,202,169100
RU_AMU,53.55,127.83333,578,361913
RU_ARK,63.5,43,77,587400
RU_AST,47.233333,47.233333,,44100
RU_BA,54.466667,56.266667,214,143600
RU_BEL,50.766667,37.45,220,27134
RU_BRY,52.95,33.4,,34900
RU_BU,53.8,109.33333,,351300
RU_CE,43.4,45.716694,,16165
RU_CHE,54.533333,60.333333,,87900
RU_CHU,66.252778,172.001,,721481
RU_CU,55.459444,47.096111,,18300
RU_DA,43.1,46.883333,,50300
RU_IN,43.166667,44.816667,,3128
RU_IRK,57.366667,106,,774846
RU_IVA,57.016667,41.516667,,23900
RU_KAM,56,159,,472300
RU_KB,43.583333,43.4,,12500
RU_KC,43.916667,41.783333,,14100
RU_KDA,45.366667,39.433333,,75485
RU_KEM,54.933333,87.233333,,95500
RU_KGD,54.8,21.416667,,15100
RU_KGN,55.566667,64.75,,71488
RU_KHA,54.8,136.83333,,787633
RU_KHM,62.25,70.166667,,534500
RU_KIR,58.766667,49.833333,,120800
RU_KK,53.5,90,,61900
RU_KL,46.566667,45.316667,,75000
RU_KLU,54.433333,35.433333,,29800
RU_KO,64.283333,54.466667,,416800
RU_KOS,58.55,43.683333,,60200
RU_KR,63.816667,33,,172
RU_KRS,51.75,36.016667,,29800
RU_KYA,59.883333,91.666667,,2339700
RU_LEN,60.05,31.75,,83908
RU_LIP,52.7,39.15,,24100
RU_MAG,62.9,153.7,,465464
RU_ME,56.7,47.866667,,23200
RU_MO,54.433333,44.45,,26200
RU_MOS,55.628,37.738,,45800
RU_MOW,55.755833,37.617778,156,2562
RU_MUR,68.033333,34.566667,,144902
RU_NEN,68.833333,54.833333,,176700
RU_NGR,58.433333,32.383333,,54501
RU_NIZ,56.483333,44.533333,,76900
RU_NVS,55.45,79.55,,178
RU_OMS,56.216667,73.266667,,139700
RU_ORE,52.133333,55.6,,124000
RU_ORL,52.85,36.433333,,24652
RU_PER,59.233333,56.133333,,160236
RU_PNZ,53.25,44.566667,,43200
RU_PRI,45.333333,134.66667,,164673
RU_PSK,57.316667,29.25,,55300
RU_ROS,47.44032,41.08083,,101800
RU_RYA,54.4,40.6,,39600
RU_SA,66.4,129.16667,,3083523
RU_SAK,50.55,142.6,,87101
RU_SAM,53.45,50.45,,53600
RU_SAR,51.783333,46.733333,,100830
RU_SE,43.183333,44.233333,,7987
RU_SMO,55,33,,49779
RU_SPE,59.95,30.316667,3,1439
RU_STA,45.05,43.266667,,66160
RU_SVE,58.7,61.333333,,194307
RU_TA,55.55,50.933333,,67847
RU_TAM,52.716667,41.566667,,34300
RU_TOM,58.75,82.133333,,317
RU_TUL,53.916667,37.583333,,25700
RU_TVE,57.15,34.616667,,84100
RU_TY,51.783333,94.75,,170500
RU_TYU,57.833333,69,,161800
RU_UD,57.283333,52.75,,42100
RU_ULY,53.95,47.916667,,37300
RU_VGG,49.733333,44.116667,,113900
RU_VLA,56.083333,40.616667,,29000
RU_VLG,60.083333,40.45,,145700
RU_VOR,51.05,40.15,,52400
RU_YAN,67.25,74.666667,,683976
RU_YAR,57.866667,39.2,,36400
RU_YEV,48.478611,132.13917,,36244
RU_ZAB,54,118,3073,431500
RW,-1.9402778,29.873889,,26338
SA,23.716667,44.116667,,2250000
SB,-9.4666667,159.81667,,28400
SC,-7.1,52.766667,,459
SD,15,32,,1886068
SE,61,15,,122578
SE_110,59.333333,18.166667,,10206
SE_121,59.858333,17.65,,3984
SE_122,58.771048,16.869507,,2624
SE_123,58.410556,15.613611,,4021
SE_124,59.266667,15.216667,,1129
SE_125,59.75,16.33333,,542
SE_211,57.75,14.2,,1256
SE_212,56.79,14.44,,962
SE_213,56.733333,15.9,,9336
SE_214,57.5,18.5,30,12062
SE_221,56.283333,15.116667,95,4009
SE_224,55.995309,13.441772,,6066
SE_231,56.75,13,76,3285
SE_232,58.217025,11.733398,,10530
SE_311,59.75,13.25,,4270
SE_312,60.678559,15.600586,179,2192
SE_313,60.780619,16.655273,,6896
SE_321,62.739722,16.93,,6446
SE_322,63,14.66667,402,4817
SE_331,64.344665,18.314209,,12159
SE_332,67,20,412,6967
SG,1.3,103.8,,719
SH,-15.95,-5.7166667,818,121
SI,46,15,,20273
SJ,78.635166,21.993908,,
SK,49,20,,49035
SL,8.5,-11.916667,,71740
SM,43.933333,12.466667,,61
SN,14.366667,-14.283333,,196722
SO,6,47,,637657
SR,4,-56,,163270
SS,7,30,,619745
ST,0.316667,6.6,,1001
SV,13.668889,-88.866111,,20742
SX,18.031944,-63.067778,,34
SY,35.216667,38.583333,,185180
SZ,-26.483333,31.433333,,17364
TC,21.75,-71.583333,,417
TD,15.466667,19.4,,1284000
TF,-49.25,69.167,,7829
TG,8.25,1.183333,,56785
TH,14,101,,513120
TJ,38.583333,71.366667,,143100
TK,-9.1666667,-171.83333,,10
TL,-8.966667,125.75,,14919
TM,39,60,,491210
TN,34,10,,163610
TO,-20.587778,-174.81028,,749
TR,39,36,,783562
TT,10.666667,-61.516667,,5128
TV,-7.475,178.00556,,26
TW,24,121,,36193
TZ,-6.307,34.854,,947303
UA,49,32,,603629
UA_40,44.6,33.533333,100,864
UA_43,44.9333,34.1,,26081
UG,1.28,32.39,,241038
UM,19.3,166.63333,,34
US,39.828175,-98.5795,,9826675
US_AK,64,-150,580,1717856
US_AK_02013,55.23,-161.92,,38880
US_AK_02016,52.16298,-174.28505,,14116
US_AK_02020,61.218333,-149.89917,31,4420
US_AK_02050,60.75,-160.5,,45504
US_AK_02060,58.75,-156.83333,,2299
US_AK_02068,63.788889,-150.19167,,33086
US_AK_02070,58.96134,-157.36816,,20915
US_AK_02090,64.833333,-146.41667,,19280
US_AK_02100,59.16,-135.44,,6070
US_AK_02105,57.94807,-134.94153,,10914
US_AK_02110,58.30194,-134.41972,17,8428
US_AK_02122,60.416667,-151.25,,64114
US_AK_02130,55.55,-131.08333,,4545
US_AK_02150,57.71,-153.78,,31141
US_AK_02158,62.25056,-163.00056,,19673
US_AK_02164,58.4,-156.18,,80049
US_AK_02170,62.4,-149.58,,65423
US_AK_02180,64.74,-164.19,,28278
US_AK_02185,69.3,-153.45,,245435
US_AK_02188,67,-160,,105573
US_AK_02195,56.804444,-132.94194,,3829
US_AK_02198,55.45,-132.05,,7683
US_AK_02220,57.053333,-135.33472,8,12461
US_AK_02230,59.468611,-135.30583,10,25
US_AK_02240,63.77,-143.6,,25059
US_AK_02261,61.50056,-144.50056,,40340
US_AK_02275,56.47083,-132.37667,21,8967
US_AK_02282,59.546944,-139.72722,21,24509
US_AK_02290,65.7,-152.71667,,147805
US_AL,32.7,-86.7,152,131365
US_AL_01001,32.536667,-86.648333,,1566
US_AL_01003,30.733056,-87.720278,,5250
US_AL_01005,31.865833,-85.396111,,2343
US_AL_01007,32.997778,-87.126389,75,1622
US_AL_01009,33.966667,-86.583333,189,1685
