date,match_string,new_confirmed,new_deceased,new_tested,new_hospitalized,new_intensive_care,total_confirmed,total_deceased,total_tested,total_hospitalized,total_intensive_care,country_code,key
2020-05-11,Sinaloa,71,12,146,25,4,1883,309,4127,824,60,MX,MX_SIN
2020-05-12,Sinaloa,84,15,188,31,1,1967,324,4315,855,61,MX,MX_SIN
2020-05-13,Sinaloa,79,4,146,32,5,2046,328,4461,887,66,MX,MX_SIN
2020-05-14,Sinaloa,101,16,186,42,3,2147,344,4647,929,69,MX,MX_SIN
2020-05-15,Sinaloa,99,16,189,38,6,2246,360,4836,967,75,MX,MX_SIN
2020-05-16,Sinaloa,69,14,111,45,6,2315,374,4947,1012,81,MX,MX_SIN
2020-05-17,Sinaloa,63,16,102,43,4,2378,390,5049,1055,85,MX,MX_SIN
2020-05-18,Sinaloa,141,18,250,37,4,2519,408,5299,1092,89,MX,MX_SIN
2020-05-19,Sinaloa,104,14,180,40,7,2623,422,5479,1132,96,MX,MX_SIN
2020-05-20,Sinaloa,123,12,218,46,4,2746,434,5697,1178,100,MX,MX_SIN
2020-05-21,Sinaloa,118,25,193,35,4,2864,459,5890,1213,104,MX,MX_SIN
2020-05-22,Sinaloa,144,13,226,45,3,3008,472,6116,1258,107,MX,MX_SIN
2020-05-23,Sinaloa,59,19,102,39,9,3067,491,6218,1297,116,MX,MX_SIN
2020-05-24,Sinaloa,79,14,140,34,2,3146,505,6358,1331,118,MX,MX_SIN
2020-05-25,Sinaloa,166,17,266,41,5,3312,522,6624,1372,123,MX,MX_SIN
2020-05-26,Sinaloa,183,16,265,49,4,3495,538,6889,1421,127,MX,MX_SIN
2020-05-27,Sinaloa,193,26,274,51,1,3688,564,7163,1472,128,MX,MX_SIN
2020-05-28,Sinaloa,153,21,244,54,6,3841,585,7407,1526,134,MX,MX_SIN
2020-05-29,Sinaloa,180,20,269,46,7,4021,605,7676,1572,141,MX,MX_SIN
2020-05-30,Sinaloa,129,17,170,55,9,4150,622,7846,1627,150,MX,MX_SIN
2020-05-31,Sinaloa,67,26,112,34,3,4217,648,7958,1661,153,MX,MX_SIN
2020-06-01,Sinaloa,206,23,337,70,9,4423,671,8295,1731,162,MX,MX_SIN
2020-06-02,Sinaloa,168,24,263,60,11,4591,695,8558,1791,173,MX,MX_SIN
2020-06-03,Sinaloa,209,35,319,49,4,4800,730,8877,1840,177,MX,MX_SIN
2020-06-04,Sinaloa,191,22,296,49,6,4991,752,9173,1889,183,MX,MX_SIN
2020-06-05,Sinaloa,206,29,359,45,4,5197,781,9532,1934,187,MX,MX_SIN
2020-06-06,Sinaloa,146,21,219,63,5,5343,802,9751,1997,192,MX,MX_SIN
2020-06-07,Sinaloa,98,24,144,42,6,5441,826,9895,2039,198,MX,MX_SIN
2020-06-08,Sinaloa,199,22,328,70,4,5640,848,10223,2109,202,MX,MX_SIN
2020-06-09,Sinaloa,210,17,376,40,10,5850,865,10599,2149,212,MX,MX_SIN
2020-06-10,Sinaloa,155,19,346,28,4,6005,884,10945,2177,216,MX,MX_SIN
2020-06-11,Sinaloa,95,16,376,25,4,6100,900,11321,2202,220,MX,MX_SIN
2020-06-12,Sinaloa,54,25,414,5,1,6154,925,11735,2207,221,MX,MX_SIN
2020-06-13,Sinaloa,2,13,127,0,0,6156,938,11862,2207,221,MX,MX_SIN
2020-06-14,Sinaloa,3,11,120,0,0,6159,949,11982,2207,221,MX,MX_SIN
2020-06-15,Sinaloa,8,8,285,1,0,6167,957,12267,2208,221,MX,MX_SIN
2020-06-16,Sinaloa,3,8,308,0,0,6170,965,12575,2208,221,MX,MX_SIN
2020-06-17,Sinaloa,0,2,270,0,0,6170,967,12845,2208,221,MX,MX_SIN
2020-06-18,Sinaloa,0,0,62,0,,6170,967,12907,2208,221,MX,MX_SIN
2020-01-13,Sonora,0,,0,,,0,0,0,0,0,MX,MX_SON
2020-01-14,Sonora,0,,3,,,0,0,3,0,0,MX,MX_SON
2020-01-15,Sonora,0,,3,,,0,0,6,0,0,MX,MX_SON
2020-01-16,Sonora,0,,0,,,0,0,6,0,0,MX,MX_SON
2020-01-17,Sonora,0,,0,,,0,0,6,0,0,MX,MX_SON
2020-01-18,Sonora,0,,0,,,0,0,6,0,0,MX,MX_SON
2020-01-19,Sonora,0,,0,,,0,0,6,0,0,MX,MX_SON
2020-01-20,Sonora,0,,0,,,0,0,6,0,0,MX,MX_SON
2020-01-21,Sonora,0,,1,,,0,0,7,0,0,MX,MX_SON
2020-01-22,Sonora,0,,0,,,0,0,7,0,0,MX,MX_SON
2020-01-23,Sonora,0,,3,,,0,0,10,0,0,MX,MX_SON
2020-01-24,Sonora,0,,0,,,0,0,10,0,0,MX,MX_SON
2020-01-25,Sonora,0,,0,,,0,0,10,0,0,MX,MX_SON
2020-01-26,Sonora,0,,0,,,0,0,10,0,0,MX,MX_SON
2020-01-27,Sonora,0,,1,,,0,0,11,0,0,MX,MX_SON
2020-01-28,Sonora,0,,2,,,0,0,13,0,0,MX,MX_SON
2020-01-29,Sonora,0,,2,,,0,0,15,0,0,MX,MX_SON
2020-01-30,Sonora,0,,4,,,0,0,19,0,0,MX,MX_SON
2020-01-31,Sonora,0,,0,,,0,0,19,0,0,MX,MX_SON
2020-02-01,Sonora,0,,0,,,0,0,19,0,0,MX,MX_SON
2020-02-02,Sonora,0,,0,,,0,0,19,0,0,MX,MX_SON
2020-02-03,Sonora,0,,0,,,0,0,19,0,0,MX,MX_SON
2020-02-04,Sonora,0,,1,,,0,0,20,0,0,MX,MX_SON
2020-02-05,Sonora,0,,1,,,0,0,21,0,0,MX,MX_SON
2020-02-06,Sonora,0,,2,,,0,0,23,0,0,MX,MX_SON
2020-02-07,Sonora,0,,1,,,0,0,24,0,0,MX,MX_SON
2020-02-08,Sonora,0,,0,,,0,0,24,0,0,MX,MX_SON
2020-02-09,Sonora,0,,0,,,0,0,24,0,0,MX,MX_SON
2020-02-10,Sonora,0,,0,,,0,0,24,0,0,MX,MX_SON
2020-02-11,Sonora,0,,2,,,0,0,26,0,0,MX,MX_SON
2020-02-12,Sonora,0,,0,,,0,0,26,0,0,MX,MX_SON
2020-02-13,Sonora,0,,1,,,0,0,27,0,0,MX,MX_SON
2020-02-14,Sonora,0,,0,,,0,0,27,0,0,MX,MX_SON
2020-02-15,Sonora,0,,0,,,0,0,27,0,0,MX,MX_SON
2020-02-16,Sonora,0,,0,,,0,0,27,0,0,MX,MX_SON
2020-02-17,Sonora,0,,1,,,0,0,28,0,0,MX,MX_SON
2020-02-18,Sonora,0,,1,,,0,0,29,0,0,MX,MX_SON
2020-02-19,Sonora,0,,1,,,0,0,30,0,0,MX,MX_SON
2020-02-20,Sonora,0,,0,,,0,0,30,0,0,MX,MX_SON
2020-02-21,Sonora,0,,0,,,0,0,30,0,0,MX,MX_SON
2020-02-22,Sonora,0,,0,,,0,0,30,0,0,MX,MX_SON
2020-02-23,Sonora,0,,0,,,0,0,30,0,0,MX,MX_SON
2020-02-24,Sonora,0,,1,,,0,0,31,0,0,MX,MX_SON
2020-02-25,Sonora,0,,0,,,0,0,31,0,0,MX,MX_SON
2020-02-26,Sonora,0,,1,,,0,0,32,0,0,MX,MX_SON
2020-02-27,Sonora,0,,0,0,0,0,0,32,0,0,MX,MX_SON
2020-02-28,Sonora,0,,0,0,0,0,0,32,0,0,MX,MX_SON
2020-02-29,Sonora,0,,0,0,0,0,0,32,0,0,MX,MX_SON
2020-03-01,Sonora,0,,0,0,0,0,0,32,0,0,MX,MX_SON
2020-03-02,Sonora,0,,2,0,0,0,0,34,0,0,MX,MX_SON
2020-03-03,Sonora,0,,1,0,0,0,0,35,0,0,MX,MX_SON
2020-03-04,Sonora,0,,1,0,0,0,0,36,0,0,MX,MX_SON
2020-03-05,Sonora,0,,1,0,0,0,0,37,0,0,MX,MX_SON
2020-03-06,Sonora,0,,1,0,0,0,0,38,0,0,MX,MX_SON
2020-03-07,Sonora,0,,0,0,0,0,0,38,0,0,MX,MX_SON
2020-03-08,Sonora,0,,0,0,0,0,0,38,0,0,MX,MX_SON
2020-03-09,Sonora,0,,0,0,0,0,0,38,0,0,MX,MX_SON
2020-03-10,Sonora,0,,1,0,0,0,0,39,0,0,MX,MX_SON
2020-03-11,Sonora,0,,0,0,0,0,0,39,0,0,MX,MX_SON
2020-03-12,Sonora,0,,1,0,0,0,0,40,0,0,MX,MX_SON
2020-03-13,Sonora,0,,1,0,0,0,0,41,0,0,MX,MX_SON
2020-03-14,Sonora,0,,0,0,0,0,0,41,0,0,MX,MX_SON
2020-03-15,Sonora,1,,2,0,0,1,0,43,0,0,MX,MX_SON
2020-03-16,Sonora,0,,2,0,0,1,0,45,0,0,MX,MX_SON
2020-03-17,Sonora,1,,11,0,0,2,0,56,0,0,MX,MX_SON
2020-03-18,Sonora,0,0,12,0,0,2,0,68,0,0,MX,MX_SON
2020-03-19,Sonora,0,0,7,0,0,2,0,75,0,0,MX,MX_SON
2020-03-20,Sonora,1,0,8,0,0,3,0,83,0,0,MX,MX_SON
2020-03-21,Sonora,1,0,7,0,0,4,0,90,0,0,MX,MX_SON
2020-03-22,Sonora,0,0,3,0,0,4,0,93,0,0,MX,MX_SON
2020-03-23,Sonora,3,0,13,2,1,7,0,106,2,1,MX,MX_SON
2020-03-24,Sonora,4,0,26,1,0,11,0,132,3,1,MX,MX_SON
2020-03-25,Sonora,2,0,28,0,0,13,0,160,3,1,MX,MX_SON
2020-03-26,Sonora,1,0,20,0,0,14,0,180,3,1,MX,MX_SON
2020-03-27,Sonora,4,0,25,2,0,18,0,205,5,1,MX,MX_SON
2020-03-28,Sonora,4,0,21,3,0,22,0,226,8,1,MX,MX_SON
2020-03-29,Sonora,0,0,12,0,0,22,0,238,8,1,MX,MX_SON
2020-03-30,Sonora,1,1,40,0,0,23,1,278,8,1,MX,MX_SON
2020-03-31,Sonora,5,0,37,2,1,28,1,315,10,2,MX,MX_SON
2020-04-01,Sonora,1,0,37,1,0,29,1,352,11,2,MX,MX_SON
2020-04-02,Sonora,2,0,31,2,1,31,1,383,13,3,MX,MX_SON
2020-04-03,Sonora,1,0,22,0,0,32,1,405,13,3,MX,MX_SON
2020-04-04,Sonora,6,0,21,2,0,38,1,426,15,3,MX,MX_SON
2020-04-05,Sonora,2,1,14,1,0,40,2,440,16,3,MX,MX_SON
2020-04-06,Sonora,12,1,40,3,0,52,3,480,19,3,MX,MX_SON
2020-04-07,Sonora,8,1,40,3,0,60,4,520,22,3,MX,MX_SON
2020-04-08,Sonora,9,1,48,2,0,69,5,568,24,3,MX,MX_SON
2020-04-09,Sonora,4,1,19,2,1,73,6,587,26,4,MX,MX_SON
2020-04-10,Sonora,4,0,30,1,0,77,6,617,27,4,MX,MX_SON
2020-04-11,Sonora,4,1,14,2,0,81,7,631,29,4,MX,MX_SON
2020-04-12,Sonora,3,3,10,3,0,84,10,641,32,4,MX,MX_SON
2020-04-13,Sonora,14,0,54,2,0,98,10,695,34,4,MX,MX_SON
2020-04-14,Sonora,4,1,36,0,0,102,11,731,34,4,MX,MX_SON
2020-04-15,Sonora,9,1,45,3,0,111,12,776,37,4,MX,MX_SON
2020-04-16,Sonora,7,0,43,1,0,118,12,819,38,4,MX,MX_SON
2020-04-17,Sonora,6,1,44,1,1,124,13,863,39,5,MX,MX_SON
2020-04-18,Sonora,9,0,31,3,1,133,13,894,42,6,MX,MX_SON
2020-04-19,Sonora,5,0,30,3,1,138,13,924,45,7,MX,MX_SON
2020-04-20,Sonora,7,1,44,0,0,145,14,968,45,7,MX,MX_SON
2020-04-21,Sonora,13,2,48,5,0,158,16,1016,50,7,MX,MX_SON
2020-04-22,Sonora,15,2,56,5,1,173,18,1072,55,8,MX,MX_SON
2020-04-23,Sonora,5,0,31,1,0,178,18,1103,56,8,MX,MX_SON
2020-04-24,Sonora,17,1,58,1,0,195,19,1161,57,8,MX,MX_SON
2020-04-25,Sonora,8,1,23,4,1,203,20,1184,61,9,MX,MX_SON
2020-04-26,Sonora,16,0,38,2,0,219,20,1222,63,9,MX,MX_SON
2020-04-27,Sonora,34,1,69,10,1,253,21,1291,73,10,MX,MX_SON
2020-04-28,Sonora,14,1,40,4,1,267,22,1331,77,11,MX,MX_SON
2020-04-29,Sonora,16,1,57,3,0,283,23,1388,80,11,MX,MX_SON
2020-04-30,Sonora,23,0,73,7,1,306,23,1461,87,12,MX,MX_SON
2020-05-01,Sonora,19,1,43,9,0,325,24,1504,96,12,MX,MX_SON
2020-05-02,Sonora,32,3,53,10,2,357,27,1557,106,14,MX,MX_SON
2020-05-03,Sonora,24,0,49,9,2,381,27,1606,115,16,MX,MX_SON
2020-05-04,Sonora,58,1,113,13,0,439,28,1719,128,16,MX,MX_SON
2020-05-05,Sonora,51,0,95,6,0,490,28,1814,134,16,MX,MX_SON
2020-05-06,Sonora,39,0,93,6,0,529,28,1907,140,16,MX,MX_SON
2020-05-07,Sonora,35,4,101,11,1,564,32,2008,151,17,MX,MX_SON
2020-05-08,Sonora,53,1,147,13,0,617,33,2155,164,17,MX,MX_SON
2020-05-09,Sonora,43,1,92,7,1,660,34,2247,171,18,MX,MX_SON
2020-05-10,Sonora,27,4,51,9,0,687,38,2298,180,18,MX,MX_SON
2020-05-11,Sonora,63,3,163,12,1,750,41,2461,192,19,MX,MX_SON
2020-05-12,Sonora,58,1,158,14,3,808,42,2619,206,22,MX,MX_SON
2020-05-13,Sonora,90,4,201,18,2,898,46,2820,224,24,MX,MX_SON
2020-05-14,Sonora,56,3,157,15,0,954,49,2977,239,24,MX,MX_SON
2020-05-15,Sonora,88,4,217,25,1,1042,53,3194,264,25,MX,MX_SON
2020-05-16,Sonora,59,5,110,15,0,1101,58,3304,279,25,MX,MX_SON
2020-05-17,Sonora,53,3,89,17,3,1154,61,3393,296,28,MX,MX_SON
2020-05-18,Sonora,131,6,232,29,2,1285,67,3625,325,30,MX,MX_SON
2020-05-19,Sonora,91,4,211,19,1,1376,71,3836,344,31,MX,MX_SON
2020-05-20,Sonora,90,7,212,23,2,1466,78,4048,367,33,MX,MX_SON
2020-05-21,Sonora,101,3,240,24,3,1567,81,4288,391,36,MX,MX_SON
2020-05-22,Sonora,122,6,252,34,2,1689,87,4540,425,38,MX,MX_SON
2020-05-23,Sonora,87,10,173,33,3,1776,97,4713,458,41,MX,MX_SON
2020-05-24,Sonora,80,8,155,33,2,1856,105,4868,491,43,MX,MX_SON
2020-05-25,Sonora,180,10,320,33,1,2036,115,5188,524,44,MX,MX_SON
2020-05-26,Sonora,177,12,354,32,1,2213,127,5542,556,45,MX,MX_SON
2020-05-27,Sonora,191,9,347,30,1,2404,136,5889,586,46,MX,MX_SON
2020-05-28,Sonora,195,10,347,39,1,2599,146,6236,625,47,MX,MX_SON
2020-05-29,Sonora,157,14,261,34,4,2756,160,6497,659,51,MX,MX_SON
2020-05-30,Sonora,130,11,218,31,0,2886,171,6715,690,51,MX,MX_SON
2020-05-31,Sonora,111,12,173,39,4,2997,183,6888,729,55,MX,MX_SON
2020-06-01,Sonora,206,11,363,46,0,3203,194,7251,775,55,MX,MX_SON
2020-06-02,Sonora,200,9,385,54,0,3403,203,7636,829,55,MX,MX_SON
2020-06-03,Sonora,203,8,373,31,1,3606,211,8009,860,56,MX,MX_SON
2020-06-04,Sonora,177,14,355,46,2,3783,225,8364,906,58,MX,MX_SON
2020-06-05,Sonora,160,17,406,45,0,3943,242,8770,951,58,MX,MX_SON
2020-06-06,Sonora,79,13,238,29,1,4022,255,9008,980,59,MX,MX_SON
2020-06-07,Sonora,34,14,209,14,0,4056,269,9217,994,59,MX,MX_SON
2020-06-08,Sonora,38,17,422,12,0,4094,286,9639,1006,59,MX,MX_SON
2020-06-09,Sonora,94,10,426,13,1,4188,296,10065,1019,60,MX,MX_SON
2020-06-10,Sonora,114,7,376,21,2,4302,303,10441,1040,62,MX,MX_SON
2020-06-11,Sonora,62,10,410,7,0,4364,313,10851,1047,62,MX,MX_SON
2020-06-12,Sonora,5,6,348,2,0,4369,319,11199,1049,62,MX,MX_SON
2020-06-13,Sonora,0,3,227,0,0,4369,322,11426,1049,62,MX,MX_SON
2020-06-14,Sonora,1,5,160,0,0,4370,327,11586,1049,62,MX,MX_SON
2020-06-15,Sonora,1,2,371,0,0,4371,329,11957,1049,62,MX,MX_SON
2020-06-16,Sonora,2,2,364,0,0,4373,331,12321,1049,62,MX,MX_SON
2020-06-17,Sonora,3,0,334,0,0,4376,331,12655,1049,62,MX,MX_SON
2020-06-18,Sonora,0,0,60,0,,4376,331,12715,1049,62,MX,MX_SON
2020-01-13,Tabasco,0,,0,,,0,0,0,0,0,MX,MX_TAB
2020-01-14,Tabasco,0,,1,,,0,0,1,0,0,MX,MX_TAB
2020-01-15,Tabasco,0,,0,,,0,0,1,0,0,MX,MX_TAB
2020-01-16,Tabasco,0,,0,,,0,0,1,0,0,MX,MX_TAB
2020-01-17,Tabasco,0,,0,,,0,0,1,0,0,MX,MX_TAB
2020-01-18,Tabasco,0,,0,,,0,0,1,0,0,MX,MX_TAB
2020-01-19,Tabasco,0,,0,,,0,0,1,0,0,MX,MX_TAB
2020-01-20,Tabasco,0,,0,,,0,0,1,0,0,MX,MX_TAB
2020-01-21,Tabasco,0,,0,,,0,0,1,0,0,MX,MX_TAB
2020-01-22,Tabasco,0,,0,,,0,0,1,0,0,MX,MX_TAB
2020-01-23,Tabasco,0,,0,,,0,0,1,0,0,MX,MX_TAB
2020-01-24,Tabasco,0,,0,,,0,0,1,0,0,MX,MX_TAB
2020-01-25,Tabasco,0,,0,,,0,0,1,0,0,MX,MX_TAB
2020-01-26,Tabasco,0,,0,,,0,0,1,0,0,MX,MX_TAB
2020-01-27,Tabasco,0,,1,,,0,0,2,0,0,MX,MX_TAB
2020-01-28,Tabasco,0,,0,,,0,0,2,0,0,MX,MX_TAB
2020-01-29,Tabasco,0,,0,,,0,0,2,0,0,MX,MX_TAB
2020-01-30,Tabasco,0,,0,,,0,0,2,0,0,MX,MX_TAB
2020-01-31,Tabasco,0,,0,,,0,0,2,0,0,MX,MX_TAB
2020-02-01,Tabasco,0,,0,,,0,0,2,0,0,MX,MX_TAB
2020-02-02,Tabasco,0,,0,,,0,0,2,0,0,MX,MX_TAB
2020-02-03,Tabasco,0,,0,,,0,0,2,0,0,MX,MX_TAB
2020-02-04,Tabasco,0,,0,,,0,0,2,0,0,MX,MX_TAB
2020-02-05,Tabasco,0,,0,,,0,0,2,0,0,MX,MX_TAB
2020-02-06,Tabasco,0,,0,,,0,0,2,0,0,MX,MX_TAB
2020-02-07,Tabasco,0,,0,,,0,0,2,0,0,MX,MX_TAB
2020-02-08,Tabasco,0,,0,,,0,0,2,0,0,MX,MX_TAB
2020-02-09,Tabasco,0,,0,,,0,0,2,0,0,MX,MX_TAB
2020-02-10,Tabasco,0,,2,,,0,0,4,0,0,MX,MX_TAB
2020-02-11,Tabasco,0,,0,,,0,0,4,0,0,MX,MX_TAB
2020-02-12,Tabasco,0,,1,,,0,0,5,0,0,MX,MX_TAB
2020-02-13,Tabasco,0,,0,,,0,0,5,0,0,MX,MX_TAB
2020-02-14,Tabasco,0,,0,,,0,0,5,0,0,MX,MX_TAB
2020-02-15,Tabasco,0,,0,,,0,0,5,0,0,MX,MX_TAB
2020-02-16,Tabasco,0,,0,,,0,0,5,0,0,MX,MX_TAB
2020-02-17,Tabasco,0,,1,,,0,0,6,0,0,MX,MX_TAB
2020-02-18,Tabasco,0,,1,,,0,0,7,0,0,MX,MX_TAB
2020-02-19,Tabasco,0,,0,,,0,0,7,0,0,MX,MX_TAB
2020-02-20,Tabasco,0,,0,,,0,0,7,0,0,MX,MX_TAB
2020-02-21,Tabasco,0,,0,,,0,0,7,0,0,MX,MX_TAB
2020-02-22,Tabasco,0,,0,,,0,0,7,0,0,MX,MX_TAB
2020-02-23,Tabasco,0,,0,,,0,0,7,0,0,MX,MX_TAB
2020-02-24,Tabasco,0,,1,,,0,0,8,0,0,MX,MX_TAB
2020-02-25,Tabasco,0,,0,,,0,0,8,0,0,MX,MX_TAB
2020-02-26,Tabasco,0,,0,,,0,0,8,0,0,MX,MX_TAB
2020-02-27,Tabasco,0,,0,0,0,0,0,8,0,0,MX,MX_TAB
2020-02-28,Tabasco,0,,0,0,0,0,0,8,0,0,MX,MX_TAB
2020-02-29,Tabasco,0,,0,0,0,0,0,8,0,0,MX,MX_TAB
2020-03-01,Tabasco,0,,0,0,0,0,0,8,0,0,MX,MX_TAB
2020-03-02,Tabasco,0,,2,0,0,0,0,10,0,0,MX,MX_TAB
2020-03-03,Tabasco,0,,2,0,0,0,0,12,0,0,MX,MX_TAB
2020-03-04,Tabasco,0,,1,0,0,0,0,13,0,0,MX,MX_TAB
2020-03-05,Tabasco,0,,1,0,0,0,0,14,0,0,MX,MX_TAB
2020-03-06,Tabasco,0,,0,0,0,0,0,14,0,0,MX,MX_TAB
2020-03-07,Tabasco,0,,1,0,0,0,0,15,0,0,MX,MX_TAB
2020-03-08,Tabasco,0,,0,0,0,0,0,15,0,0,MX,MX_TAB
2020-03-09,Tabasco,0,,0,0,0,0,0,15,0,0,MX,MX_TAB
2020-03-10,Tabasco,0,,1,0,0,0,0,16,0,0,MX,MX_TAB
2020-03-11,Tabasco,0,,2,0,0,0,0,18,0,0,MX,MX_TAB
2020-03-12,Tabasco,0,,0,0,0,0,0,18,0,0,MX,MX_TAB
2020-03-13,Tabasco,0,,2,0,0,0,0,20,0,0,MX,MX_TAB
2020-03-14,Tabasco,0,,0,0,0,0,0,20,0,0,MX,MX_TAB
2020-03-15,Tabasco,0,,1,0,0,0,0,21,0,0,MX,MX_TAB
2020-03-16,Tabasco,0,,2,0,0,0,0,23,0,0,MX,MX_TAB
2020-03-17,Tabasco,1,,2,0,0,1,0,25,0,0,MX,MX_TAB
2020-03-18,Tabasco,3,0,4,0,0,4,0,29,0,0,MX,MX_TAB
2020-03-19,Tabasco,2,0,11,0,0,6,0,40,0,0,MX,MX_TAB
2020-03-20,Tabasco,2,0,8,0,0,8,0,48,0,0,MX,MX_TAB
2020-03-21,Tabasco,0,0,8,0,0,8,0,56,0,0,MX,MX_TAB
2020-03-22,Tabasco,0,0,11,0,0,8,0,67,0,0,MX,MX_TAB
2020-03-23,Tabasco,3,0,21,2,1,11,0,88,2,1,MX,MX_TAB
2020-03-24,Tabasco,12,0,18,1,0,23,0,106,3,1,MX,MX_TAB
2020-03-25,Tabasco,3,0,20,0,0,26,0,126,3,1,MX,MX_TAB
2020-03-26,Tabasco,5,0,41,0,0,31,0,167,3,1,MX,MX_TAB
2020-03-27,Tabasco,11,0,39,0,0,42,0,206,3,1,MX,MX_TAB
2020-03-28,Tabasco,1,0,23,0,0,43,0,229,3,1,MX,MX_TAB
2020-03-29,Tabasco,9,0,17,1,0,52,0,246,4,1,MX,MX_TAB
2020-03-30,Tabasco,10,0,55,4,0,62,0,301,8,1,MX,MX_TAB
2020-03-31,Tabasco,11,1,59,1,0,73,1,360,9,1,MX,MX_TAB
2020-04-01,Tabasco,8,3,44,3,0,81,4,404,12,1,MX,MX_TAB
2020-04-02,Tabasco,15,0,40,2,0,96,4,444,14,1,MX,MX_TAB
2020-04-03,Tabasco,20,1,59,2,0,116,5,503,16,1,MX,MX_TAB
2020-04-04,Tabasco,3,0,21,1,0,119,5,524,17,1,MX,MX_TAB
2020-04-05,Tabasco,9,3,29,6,2,128,8,553,23,3,MX,MX_TAB
2020-04-06,Tabasco,7,2,37,2,2,135,10,590,25,5,MX,MX_TAB
2020-04-07,Tabasco,13,0,45,4,1,148,10,635,29,6,MX,MX_TAB
2020-04-08,Tabasco,18,1,44,5,2,166,11,679,34,8,MX,MX_TAB
2020-04-09,Tabasco,12,1,22,5,1,178,12,701,39,9,MX,MX_TAB
2020-04-10,Tabasco,15,0,24,12,1,193,12,725,51,10,MX,MX_TAB
2020-04-11,Tabasco,13,1,23,8,1,206,13,748,59,11,MX,MX_TAB
2020-04-12,Tabasco,27,2,35,8,0,233,15,783,67,11,MX,MX_TAB
2020-04-13,Tabasco,30,4,48,12,1,263,19,831,79,12,MX,MX_TAB
2020-04-14,Tabasco,47,5,79,22,7,310,24,910,101,19,MX,MX_TAB
2020-04-15,Tabasco,36,3,60,10,3,346,27,970,111,22,MX,MX_TAB
2020-04-16,Tabasco,44,3,77,21,5,390,30,1047,132,27,MX,MX_TAB
2020-04-17,Tabasco,57,10,107,20,2,447,40,1154,152,29,MX,MX_TAB
2020-04-18,Tabasco,49,9,71,16,2,496,49,1225,168,31,MX,MX_TAB
2020-04-19,Tabasco,40,8,93,12,1,536,57,1318,180,32,MX,MX_TAB
2020-04-20,Tabasco,72,8,106,17,3,608,65,1424,197,35,MX,MX_TAB
2020-04-21,Tabasco,83,3,135,25,1,691,68,1559,222,36,MX,MX_TAB
2020-04-22,Tabasco,64,10,130,13,2,755,78,1689,235,38,MX,MX_TAB
2020-04-23,Tabasco,62,10,138,15,2,817,88,1827,250,40,MX,MX_TAB
2020-04-24,Tabasco,64,8,147,23,4,881,96,1974,273,44,MX,MX_TAB
2020-04-25,Tabasco,42,10,81,26,0,923,106,2055,299,44,MX,MX_TAB
2020-04-26,Tabasco,44,10,68,17,1,967,116,2123,316,45,MX,MX_TAB
2020-04-27,Tabasco,59,6,128,14,2,1026,122,2251,330,47,MX,MX_TAB
2020-04-28,Tabasco,58,8,94,19,1,1084,130,2345,349,48,MX,MX_TAB
2020-04-29,Tabasco,50,9,130,22,4,1134,139,2475,371,52,MX,MX_TAB
2020-04-30,Tabasco,82,10,141,26,1,1216,149,2616,397,53,MX,MX_TAB
2020-05-01,Tabasco,52,16,85,26,2,1268,165,2701,423,55,MX,MX_TAB
2020-05-02,Tabasco,48,12,78,22,0,1316,177,2779,445,55,MX,MX_TAB
2020-05-03,Tabasco,46,12,108,14,1,1362,189,2887,459,56,MX,MX_TAB
2020-05-04,Tabasco,83,14,165,17,1,1445,203,3052,476,57,MX,MX_TAB
2020-05-05,Tabasco,74,6,162,30,3,1519,209,3214,506,60,MX,MX_TAB
2020-05-06,Tabasco,96,14,174,24,3,1615,223,3388,530,63,MX,MX_TAB
2020-05-07,Tabasco,103,9,202,34,5,1718,232,3590,564,68,MX,MX_TAB
2020-05-08,Tabasco,81,22,189,29,3,1799,254,3779,593,71,MX,MX_TAB
2020-05-09,Tabasco,53,12,129,28,2,1852,266,3908,621,73,MX,MX_TAB
2020-05-10,Tabasco,65,11,113,32,0,1917,277,4021,653,73,MX,MX_TAB
2020-05-11,Tabasco,114,11,210,25,0,2031,288,4231,678,73,MX,MX_TAB
2020-05-12,Tabasco,86,9,179,28,3,2117,297,4410,706,76,MX,MX_TAB
2020-05-13,Tabasco,114,12,204,35,7,2231,309,4614,741,83,MX,MX_TAB
2020-05-14,Tabasco,126,12,261,40,4,2357,321,4875,781,87,MX,MX_TAB
2020-05-15,Tabasco,146,22,293,34,6,2503,343,5168,815,93,MX,MX_TAB
2020-05-16,Tabasco,88,17,170,33,4,2591,360,5338,848,97,MX,MX_TAB
2020-05-17,Tabasco,81,13,141,31,4,2672,373,5479,879,101,MX,MX_TAB
2020-05-18,Tabasco,124,12,262,27,2,2796,385,5741,906,103,MX,MX_TAB
2020-05-19,Tabasco,110,14,256,24,3,2906,399,5997,930,106,MX,MX_TAB
2020-05-20,Tabasco,163,20,347,48,6,3069,419,6344,978,112,MX,MX_TAB
2020-05-21,Tabasco,143,18,327,33,1,3212,437,6671,1011,113,MX,MX_TAB
2020-05-22,Tabasco,137,20,329,32,2,3349,457,7000,1043,115,MX,MX_TAB
2020-05-23,Tabasco,101,20,210,30,5,3450,477,7210,1073,120,MX,MX_TAB
2020-05-24,Tabasco,84,18,172,31,4,3534,495,7382,1104,124,MX,MX_TAB
