date,subregion1_code,total_tested,total_confirmed,total_hospitalized,total_intensive_care,total_ventilator,total_recovered,total_deceased,country_code,key,new_tested,new_confirmed,new_hospitalized,new_intensive_care,new_ventilator,new_recovered,new_deceased
2020-05-04,LU,,705,34,6,,,18,CH,CH_LU,,0,-6,-1,,,0
2020-05-05,LU,,706,37,6,,,18,CH,CH_LU,,1,3,0,,,0
2020-05-06,LU,,709,32,6,,,18,CH,CH_LU,,3,-5,0,,,0
2020-05-07,LU,,710,31,6,,,19,CH,CH_LU,,1,-1,0,,,1
2020-05-08,LU,,713,28,6,,,19,CH,CH_LU,,3,-3,0,,,0
2020-05-09,LU,,713,,,,,19,CH,CH_LU,,0,0,0,,,0
2020-05-10,LU,,713,,,,,19,CH,CH_LU,,0,0,0,,,0
2020-05-11,LU,,713,29,5,,,19,CH,CH_LU,,0,1,-1,,,0
2020-05-12,LU,,715,32,5,,,19,CH,CH_LU,,2,3,0,,,0
2020-05-13,LU,,715,29,4,,,19,CH,CH_LU,,0,-3,-1,,,0
2020-05-14,LU,,715,29,4,,,19,CH,CH_LU,,0,0,0,,,0
2020-05-15,LU,,715,27,4,,,20,CH,CH_LU,,0,-2,0,,,1
2020-05-16,LU,,719,,,,,20,CH,CH_LU,,4,0,0,,,0
2020-05-17,LU,,723,,,,,20,CH,CH_LU,,4,0,0,,,0
2020-05-18,LU,,726,26,4,,,20,CH,CH_LU,,3,-1,0,,,0
2020-05-19,LU,,727,23,4,,,20,CH,CH_LU,,1,-3,0,,,0
2020-05-20,LU,,732,19,3,,,20,CH,CH_LU,,5,-4,-1,,,0
2020-05-22,LU,,733,,,,,20,CH,CH_LU,,1,0,0,,,0
2020-05-23,LU,,733,,,,,20,CH,CH_LU,,0,0,0,,,0
2020-05-24,LU,,733,,,,,20,CH,CH_LU,,0,0,0,,,0
2020-05-25,LU,,733,25,4,,,20,CH,CH_LU,,0,6,1,,,0
2020-05-26,LU,,734,25,4,,,20,CH,CH_LU,,1,0,0,,,0
2020-05-27,LU,,735,26,4,,,20,CH,CH_LU,,1,1,0,,,0
2020-05-28,LU,,735,,,,,20,CH,CH_LU,,0,0,0,,,0
2020-05-29,LU,,735,26,5,,,20,CH,CH_LU,,0,0,1,,,0
2020-05-30,LU,,735,,,,,20,CH,CH_LU,,0,0,0,,,0
2020-05-31,LU,,735,,,,,20,CH,CH_LU,,0,0,0,,,0
2020-06-01,LU,,735,,,,,20,CH,CH_LU,,0,0,0,,,0
2020-06-02,LU,,735,,,,,20,CH,CH_LU,,0,0,0,,,0
2020-06-03,LU,,735,20,5,,,20,CH,CH_LU,,0,-6,0,,,0
2020-06-04,LU,,735,,,,,20,CH,CH_LU,,0,0,0,,,0
2020-06-05,LU,,735,,,,,20,CH,CH_LU,,0,0,0,,,0
2020-06-07,LU,,736,,,,,20,CH,CH_LU,,1,0,0,,,0
2020-06-08,LU,,736,5,3,,,20,CH,CH_LU,,0,-15,-2,,,0
2020-06-09,LU,,736,,,,,20,CH,CH_LU,,0,0,0,,,0
2020-06-10,LU,,736,8,2,,,20,CH,CH_LU,,0,3,-1,,,0
2020-06-11,LU,,736,,,,,20,CH,CH_LU,,0,0,0,,,0
2020-06-14,LU,,738,8,2,,,20,CH,CH_LU,,2,0,0,,,0
2020-06-16,LU,,740,,,,,20,CH,CH_LU,,2,0,0,,,0
2020-06-17,LU,,740,13,2,,,20,CH,CH_LU,,0,5,0,,,0
2020-06-18,LU,,740,13,2,,,20,CH,CH_LU,,0,0,0,,,0
2020-06-19,LU,,741,9,2,,,20,CH,CH_LU,,1,-4,0,,,0
2020-06-20,LU,,741,,,,,20,CH,CH_LU,,0,0,0,,,0
2020-06-21,LU,,744,,,,,20,CH,CH_LU,,3,0,0,,,0
2020-06-22,LU,,745,9,2,,,20,CH,CH_LU,,1,0,0,,,0
2020-06-23,LU,,746,,,,,20,CH,CH_LU,,1,0,0,,,0
2020-06-24,LU,,747,10,1,,,20,CH,CH_LU,,1,1,-1,,,0
2020-06-25,LU,,747,10,1,,,20,CH,CH_LU,,0,0,0,,,0
2020-06-26,LU,,749,,,,,20,CH,CH_LU,,2,0,0,,,0
2020-03-05,AR,,1,,,,,,CH,CH_AR,,,,,,,
2020-03-06,AR,,1,,,,,,CH,CH_AR,,0,,,,,
2020-03-07,AR,,1,,,,,,CH,CH_AR,,0,,,,,
2020-03-08,AR,,1,,,,,,CH,CH_AR,,0,,,,,
2020-03-09,AR,,2,,,,,,CH,CH_AR,,1,,,,,
2020-03-12,AR,,5,,,,,,CH,CH_AR,,3,,,,,
2020-03-18,AR,,11,3,,,,,CH,CH_AR,,6,,,,,
2020-03-21,AR,,,,,,,1,CH,CH_AR,,0,0,,,,
2020-03-23,AR,,30,7,,,,1,CH,CH_AR,,19,4,,,,0
2020-03-24,AR,,33,6,,,,2,CH,CH_AR,,3,-1,,,,1
2020-03-25,AR,,34,,,,,2,CH,CH_AR,,1,0,,,,0
2020-03-26,AR,,42,,,,,2,CH,CH_AR,,8,0,,,,0
2020-03-27,AR,,44,,,,,2,CH,CH_AR,,2,0,,,,0
2020-03-28,AR,,45,,,,,2,CH,CH_AR,,1,0,,,,0
2020-03-29,AR,,48,,,,,2,CH,CH_AR,,3,0,,,,0
2020-03-30,AR,,50,,,,,2,CH,CH_AR,,2,0,,,,0
2020-03-31,AR,,58,,,,,2,CH,CH_AR,,8,0,,,,0
2020-04-01,AR,,61,,,,,3,CH,CH_AR,,3,0,,,,1
2020-04-02,AR,,64,,,,,3,CH,CH_AR,,3,0,,,,0
2020-04-03,AR,,65,,,,,3,CH,CH_AR,,1,0,,,,0
2020-04-04,AR,,66,,,,,3,CH,CH_AR,,1,0,,,,0
2020-04-05,AR,,67,,,,,3,CH,CH_AR,,1,0,,,,0
2020-04-06,AR,,69,,,,,3,CH,CH_AR,,2,0,,,,0
2020-04-07,AR,,69,,,,,3,CH,CH_AR,,0,0,,,,0
2020-04-08,AR,,72,,,,,3,CH,CH_AR,,3,0,,,,0
2020-04-09,AR,,74,,,,,3,CH,CH_AR,,2,0,,,,0
2020-04-10,AR,,77,,,,,3,CH,CH_AR,,3,0,,,,0
2020-04-11,AR,,77,,,,,3,CH,CH_AR,,0,0,,,,0
2020-04-13,AR,,78,,,,,3,CH,CH_AR,,1,0,,,,0
2020-04-14,AR,,79,,,,,3,CH,CH_AR,,1,0,,,,0
2020-04-15,AR,,79,,,,,3,CH,CH_AR,,0,0,,,,0
2020-04-16,AR,,79,,,,,3,CH,CH_AR,,0,0,,,,0
2020-04-17,AR,,82,,,,,3,CH,CH_AR,,3,0,,,,0
2020-04-20,AR,,86,,,,,3,CH,CH_AR,,4,0,,,,0
2020-04-21,AR,,86,,,,,3,CH,CH_AR,,0,0,,,,0
2020-04-22,AR,,87,,,,,3,CH,CH_AR,,1,0,,,,0
2020-04-23,AR,,88,5,2,,,3,CH,CH_AR,,1,-1,,,,0
2020-04-24,AR,,88,4,2,,,3,CH,CH_AR,,0,-1,0,,,0
2020-04-27,AR,,94,2,2,,,3,CH,CH_AR,,6,-2,0,,,0
2020-04-28,AR,,94,4,2,,,3,CH,CH_AR,,0,2,0,,,0
2020-04-29,AR,,94,2,2,,,3,CH,CH_AR,,0,-2,0,,,0
2020-04-30,AR,,95,2,2,,,3,CH,CH_AR,,1,0,0,,,0
2020-05-01,AR,,96,6,2,,,3,CH,CH_AR,,1,4,0,,,0
2020-05-02,AR,,96,3,2,,,3,CH,CH_AR,,0,-3,0,,,0
2020-05-03,AR,,97,3,2,,,3,CH,CH_AR,,1,0,0,,,0
2020-05-04,AR,,97,6,2,,,3,CH,CH_AR,,0,3,0,,,0
2020-05-05,AR,,97,6,3,,,3,CH,CH_AR,,0,0,1,,,0
2020-05-06,AR,,97,8,3,,,3,CH,CH_AR,,0,2,0,,,0
2020-05-07,AR,,97,5,2,,,3,CH,CH_AR,,0,-3,-1,,,0
2020-05-08,AR,,97,5,2,,,3,CH,CH_AR,,0,0,0,,,0
2020-05-11,AR,,98,7,2,,,3,CH,CH_AR,,1,2,0,,,0
2020-05-12,AR,,98,5,2,,,3,CH,CH_AR,,0,-2,0,,,0
2020-05-15,AR,,99,4,1,,,3,CH,CH_AR,,1,-1,-1,,,0
2020-05-18,AR,,99,1,1,,,3,CH,CH_AR,,0,-3,0,,,0
2020-05-20,AR,,99,1,1,,,3,CH,CH_AR,,0,0,0,,,0
2020-05-22,AR,,99,1,1,,,3,CH,CH_AR,,0,0,0,,,0
2020-05-25,AR,,99,1,1,,,3,CH,CH_AR,,0,0,0,,,0
2020-05-27,AR,,99,1,1,,,3,CH,CH_AR,,0,0,0,,,0
2020-05-28,AR,,99,1,1,,,3,CH,CH_AR,,0,0,0,,,0
2020-05-29,AR,,100,1,0,,,3,CH,CH_AR,,1,0,-1,,,0
2020-06-02,AR,,100,1,0,,,3,CH,CH_AR,,0,0,0,,,0
2020-06-03,AR,,100,1,0,,,3,CH,CH_AR,,0,0,0,,,0
2020-06-04,AR,,100,1,0,,,3,CH,CH_AR,,0,0,0,,,0
2020-06-05,AR,,100,1,0,,,3,CH,CH_AR,,0,0,0,,,0
2020-06-08,AR,,100,0,0,,,3,CH,CH_AR,,0,-1,0,,,0
2020-06-12,AR,,100,0,0,,,3,CH,CH_AR,,0,0,0,,,0
2020-06-15,AR,,100,1,0,,,3,CH,CH_AR,,0,1,0,,,0
2020-06-19,AR,,100,0,0,,,3,CH,CH_AR,,0,-1,0,,,0
2020-06-22,AR,,100,0,0,,,3,CH,CH_AR,,0,0,0,,,0
2020-06-25,AR,,101,0,0,,,3,CH,CH_AR,,1,0,0,,,0
2020-06-26,AR,,101,1,0,,,3,CH,CH_AR,,0,1,0,,,0
2020-03-06,TG,,1,,,,,0,CH,CH_TG,,,,,,,
2020-03-07,TG,,1,,,,,0,CH,CH_TG,,0,,,,,0
2020-03-08,TG,,1,,,,,0,CH,CH_TG,,0,,,,,0
2020-03-09,TG,,1,,,,,0,CH,CH_TG,,0,,,,,0
2020-03-10,TG,,2,,,,,0,CH,CH_TG,,1,,,,,0
2020-03-11,TG,,5,,,,,0,CH,CH_TG,,3,,,,,0
2020-03-12,TG,,5,,,,,0,CH,CH_TG,,0,,,,,0
2020-03-13,TG,,7,,,,,0,CH,CH_TG,,2,,,,,0
2020-03-14,TG,,8,,,,,0,CH,CH_TG,,1,,,,,0
2020-03-15,TG,,11,,,,,0,CH,CH_TG,,3,,,,,0
2020-03-16,TG,246,17,,,,,1,CH,CH_TG,,6,,,,,1
2020-03-17,TG,276,23,,,,,2,CH,CH_TG,30,6,,,,,1
2020-03-18,TG,,32,,,,,2,CH,CH_TG,0,9,,,,,0
2020-03-19,TG,,37,,,,,3,CH,CH_TG,0,5,,,,,1
2020-03-20,TG,,50,,,,,3,CH,CH_TG,0,13,,,,,0
2020-03-21,TG,,57,,,,,3,CH,CH_TG,0,7,,,,,0
2020-03-22,TG,,76,,,,,3,CH,CH_TG,0,19,,,,,0
2020-03-23,TG,,82,,,,,3,CH,CH_TG,0,6,,,,,0
2020-03-24,TG,,88,,,,,3,CH,CH_TG,0,6,,,,,0
2020-03-25,TG,,97,,,,,3,CH,CH_TG,0,9,,,,,0
2020-03-26,TG,,111,,,,,3,CH,CH_TG,0,14,,,,,0
2020-03-27,TG,,118,,,,,4,CH,CH_TG,0,7,,,,,1
2020-03-28,TG,,135,,,,,4,CH,CH_TG,0,17,,,,,0
2020-03-29,TG,,139,,,,,6,CH,CH_TG,0,4,,,,,2
2020-03-30,TG,,149,,,,,6,CH,CH_TG,0,10,,,,,0
2020-03-31,TG,,155,,,,,7,CH,CH_TG,0,6,,,,,1
2020-04-01,TG,,167,,,,,7,CH,CH_TG,0,12,,,,,0
2020-04-02,TG,,180,,,,,7,CH,CH_TG,0,13,,,,,0
2020-04-03,TG,,199,,,,,7,CH,CH_TG,0,19,,,,,0
2020-04-04,TG,,209,,,,,7,CH,CH_TG,0,10,,,,,0
2020-04-05,TG,,214,,,,,7,CH,CH_TG,0,5,,,,,0
2020-04-06,TG,,220,31,14,,,7,CH,CH_TG,0,6,,,,,0
2020-04-07,TG,,222,30,13,,,8,CH,CH_TG,0,2,-1,-1,,,1
2020-04-08,TG,,237,27,15,,,8,CH,CH_TG,0,15,-3,2,,,0
2020-04-09,TG,,256,24,12,,25,8,CH,CH_TG,0,19,-3,-3,,,0
2020-04-10,TG,,265,29,13,,25,8,CH,CH_TG,0,9,5,1,,0,0
2020-04-11,TG,,275,29,14,,25,8,CH,CH_TG,0,10,0,1,,0,0
2020-04-12,TG,,286,29,14,,25,8,CH,CH_TG,0,11,0,0,,0,0
2020-04-13,TG,,293,29,17,,25,8,CH,CH_TG,0,7,0,3,,0,0
2020-04-14,TG,,297,32,16,,27,10,CH,CH_TG,0,4,3,-1,,2,2
2020-04-15,TG,,303,25,14,,35,11,CH,CH_TG,0,6,-7,-2,,8,1
2020-04-16,TG,,309,24,14,,38,11,CH,CH_TG,0,6,-1,0,,3,0
2020-04-17,TG,,322,21,13,,41,12,CH,CH_TG,0,13,-3,-1,,3,1
2020-04-18,TG,,333,18,12,,43,13,CH,CH_TG,0,11,-3,-1,,2,1
2020-04-19,TG,,334,18,12,,43,13,CH,CH_TG,0,1,0,0,,0,0
2020-04-20,TG,,336,19,12,,43,13,CH,CH_TG,0,2,1,0,,0,0
2020-04-21,TG,,340,19,12,,43,13,CH,CH_TG,0,4,0,0,,0,0
2020-04-22,TG,,341,18,9,,44,14,CH,CH_TG,0,1,-1,-3,,1,1
2020-04-23,TG,,354,16,9,,46,14,CH,CH_TG,0,13,-2,0,,2,0
2020-04-24,TG,,359,16,9,,46,14,CH,CH_TG,0,5,0,0,,0,0
2020-04-25,TG,,360,18,8,,46,14,CH,CH_TG,0,1,2,-1,,0,0
2020-04-26,TG,,361,16,8,,49,16,CH,CH_TG,0,1,-2,0,,3,2
2020-04-27,TG,,361,16,8,,49,17,CH,CH_TG,0,0,0,0,,0,1
2020-04-28,TG,,362,16,8,,49,17,CH,CH_TG,0,1,0,0,,0,0
2020-04-29,TG,,363,10,7,,55,17,CH,CH_TG,0,1,-6,-1,,6,0
2020-04-30,TG,,365,9,6,,57,17,CH,CH_TG,0,2,-1,-1,,2,0
2020-05-01,TG,,367,9,6,,57,17,CH,CH_TG,0,2,0,0,,0,0
2020-05-02,TG,,368,9,5,,57,17,CH,CH_TG,0,1,0,-1,,0,0
2020-05-03,TG,,368,9,5,,57,17,CH,CH_TG,0,0,0,0,,0,0
2020-05-04,TG,,372,9,5,,57,17,CH,CH_TG,0,4,0,0,,0,0
2020-05-05,TG,,373,11,6,,57,17,CH,CH_TG,0,1,2,1,,0,0
2020-05-06,TG,,374,10,6,,58,17,CH,CH_TG,0,1,-1,0,,1,0
2020-05-07,TG,,374,10,6,,58,17,CH,CH_TG,0,0,0,0,,0,0
2020-05-08,TG,,374,9,5,,59,17,CH,CH_TG,0,0,-1,-1,,1,0
2020-05-09,TG,,376,8,5,,60,17,CH,CH_TG,0,2,-1,0,,1,0
2020-05-10,TG,,376,8,5,,60,17,CH,CH_TG,0,0,0,0,,0,0
2020-05-11,TG,,376,8,5,,60,17,CH,CH_TG,0,0,0,0,,0,0
2020-05-12,TG,,376,9,5,,60,17,CH,CH_TG,0,0,1,0,,0,0
2020-05-13,TG,,376,7,4,,62,17,CH,CH_TG,0,0,-2,-1,,2,0
2020-05-14,TG,,378,7,4,,62,17,CH,CH_TG,0,2,0,0,,0,0
2020-05-15,TG,,379,7,4,,62,17,CH,CH_TG,0,1,0,0,,0,0
2020-05-16,TG,,379,7,4,,62,17,CH,CH_TG,0,0,0,0,,0,0
2020-05-17,TG,,379,7,4,,62,17,CH,CH_TG,0,0,0,0,,0,0
2020-05-18,TG,,379,6,4,,63,17,CH,CH_TG,0,0,-1,0,,1,0
2020-05-19,TG,,379,6,4,,63,17,CH,CH_TG,0,0,0,0,,0,0
2020-05-20,TG,,379,6,4,,63,18,CH,CH_TG,0,0,0,0,,0,1
2020-05-21,TG,,379,6,4,,63,18,CH,CH_TG,0,0,0,0,,0,0
2020-05-22,TG,,379,6,4,,63,18,CH,CH_TG,0,0,0,0,,0,0
2020-05-23,TG,,380,6,3,,63,18,CH,CH_TG,0,1,0,-1,,0,0
2020-05-24,TG,,380,5,2,,64,18,CH,CH_TG,0,0,-1,-1,,1,0
2020-05-25,TG,,380,5,2,,64,18,CH,CH_TG,0,0,0,0,,0,0
2020-05-26,TG,,380,5,2,,64,18,CH,CH_TG,0,0,0,0,,0,0
2020-05-27,TG,,380,4,2,,65,18,CH,CH_TG,0,0,-1,0,,1,0
2020-05-28,TG,,380,4,1,,65,18,CH,CH_TG,0,0,0,-1,,0,0
2020-05-29,TG,,381,3,1,,66,18,CH,CH_TG,0,1,-1,0,,1,0
2020-05-30,TG,,383,1,0,,68,18,CH,CH_TG,0,2,-2,-1,,2,0
2020-05-31,TG,,383,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-01,TG,,383,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-02,TG,,383,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-03,TG,,383,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-04,TG,,383,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-05,TG,,383,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-06,TG,,383,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-07,TG,,383,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-08,TG,,384,1,0,,68,18,CH,CH_TG,0,1,0,0,,0,0
2020-06-09,TG,,384,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-10,TG,,384,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-11,TG,,384,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-12,TG,,384,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-13,TG,,384,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-14,TG,,384,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-15,TG,,384,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-16,TG,,384,1,0,,68,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-17,TG,,385,0,0,,69,18,CH,CH_TG,0,1,-1,0,,1,0
2020-06-18,TG,,385,0,0,,69,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-19,TG,,385,0,0,,69,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-20,TG,,385,0,0,,69,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-21,TG,,385,0,0,,69,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-22,TG,,385,0,0,,69,18,CH,CH_TG,0,0,0,0,,0,0
2020-06-23,TG,,386,0,0,,69,18,CH,CH_TG,0,1,0,0,,0,0
2020-06-24,TG,,387,0,0,,69,18,CH,CH_TG,0,1,0,0,,0,0
2020-06-25,TG,,389,2,0,,69,18,CH,CH_TG,0,2,2,0,,0,0
2020-06-26,TG,,389,2,0,,69,18,CH,CH_TG,0,0,0,0,,0,0
2020-03-06,SO,,1,,,,,,CH,CH_SO,,,,,,,
2020-03-20,SO,,66,,,,,,CH,CH_SO,,65,,,,,
2020-03-23,SO,,95,,,,,1,CH,CH_SO,,29,,,,,
2020-03-24,SO,,104,,,,,1,CH,CH_SO,,9,,,,,0
2020-03-25,SO,,129,,,,,1,CH,CH_SO,,25,,,,,0
2020-03-26,SO,,141,,,,,1,CH,CH_SO,,12,,,,,0
2020-03-27,SO,,157,,,,,1,CH,CH_SO,,16,,,,,0
2020-03-28,SO,,173,,,,,1,CH,CH_SO,,16,,,,,0
2020-03-29,SO,,190,,,,,2,CH,CH_SO,,17,,,,,1
2020-03-31,SO,,196,,,,,2,CH,CH_SO,,6,,,,,0
2020-04-01,SO,,216,,,,,3,CH,CH_SO,,20,,,,,1
2020-04-02,SO,,227,14,,,,3,CH,CH_SO,,11,,,,,0
2020-04-03,SO,,237,17,,,,3,CH,CH_SO,,10,3,,,,0
2020-04-04,SO,,250,,,,,3,CH,CH_SO,,13,0,,,,0
2020-04-05,SO,,258,16,,,,3,CH,CH_SO,,8,-1,,,,0
2020-04-06,SO,,261,26,,,,3,CH,CH_SO,,3,10,,,,0
2020-04-07,SO,,264,29,,,,3,CH,CH_SO,,3,3,,,,0
2020-04-08,SO,,276,22,,,,3,CH,CH_SO,,12,-7,,,,0
2020-04-09,SO,,282,23,,,,5,CH,CH_SO,,6,1,,,,2
2020-04-10,SO,,294,22,,,,5,CH,CH_SO,,12,-1,,,,0
2020-04-11,SO,,306,,,,,6,CH,CH_SO,,12,0,,,,1
2020-04-12,SO,,315,23,,,,7,CH,CH_SO,,9,1,,,,1
2020-04-13,SO,,321,23,,,,7,CH,CH_SO,,6,0,,,,0
2020-04-14,SO,,325,22,,,,8,CH,CH_SO,,4,-1,,,,1
2020-04-15,SO,,329,22,,,,8,CH,CH_SO,,4,0,,,,0
2020-04-16,SO,,343,22,,,,8,CH,CH_SO,,14,0,,,,0
2020-04-17,SO,,350,20,,,,9,CH,CH_SO,,7,-2,,,,1
2020-04-18,SO,,353,19,,,,10,CH,CH_SO,,3,-1,,,,1
2020-04-19,SO,,355,19,,,,11,CH,CH_SO,,2,0,,,,1
2020-04-20,SO,,355,19,,,,11,CH,CH_SO,,0,0,,,,0
2020-04-21,SO,,359,19,,,,11,CH,CH_SO,,4,0,,,,0
2020-04-22,SO,,368,18,,,,11,CH,CH_SO,,9,-1,,,,0
2020-04-23,SO,,375,15,,,,12,CH,CH_SO,,7,-3,,,,1
2020-04-24,SO,,376,15,,,,14,CH,CH_SO,,1,0,,,,2
2020-04-25,SO,,379,13,,,,14,CH,CH_SO,,3,-2,,,,0
2020-04-26,SO,,380,12,,,,15,CH,CH_SO,,1,-1,,,,1
2020-04-27,SO,,382,13,,,,15,CH,CH_SO,,2,1,,,,0
2020-04-28,SO,,383,13,,,,15,CH,CH_SO,,1,0,,,,0
2020-04-29,SO,,384,12,,,,15,CH,CH_SO,,1,-1,,,,0
2020-04-30,SO,,388,12,,,,15,CH,CH_SO,,4,0,,,,0
2020-05-01,SO,,390,12,,,,15,CH,CH_SO,,2,0,,,,0
2020-05-02,SO,,392,11,,,,15,CH,CH_SO,,2,-1,,,,0
2020-05-03,SO,,398,11,,,,15,CH,CH_SO,,6,0,,,,0
2020-05-04,SO,,400,11,,,,15,CH,CH_SO,,2,0,,,,0
2020-05-05,SO,,402,10,,,,15,CH,CH_SO,,2,-1,,,,0
2020-05-06,SO,,403,11,,,,15,CH,CH_SO,,1,1,,,,0
2020-05-07,SO,,406,11,,,,15,CH,CH_SO,,3,0,,,,0
2020-05-08,SO,,407,11,,,,15,CH,CH_SO,,1,0,,,,0
2020-05-11,SO,,420,7,,,,15,CH,CH_SO,,13,-4,,,,0
2020-05-12,SO,,421,12,,,,15,CH,CH_SO,,1,5,,,,0
2020-05-13,SO,,423,12,,,,15,CH,CH_SO,,2,0,,,,0
2020-05-14,SO,,425,11,,,,15,CH,CH_SO,,2,-1,,,,0
2020-05-15,SO,,427,6,,,,15,CH,CH_SO,,2,-5,,,,0
2020-05-18,SO,,432,,,,,16,CH,CH_SO,,5,0,,,,1
2020-05-19,SO,,434,,,,,16,CH,CH_SO,,2,0,,,,0
2020-05-20,SO,,436,,,,,16,CH,CH_SO,,2,0,,,,0
2020-05-21,SO,,439,,,,,16,CH,CH_SO,,3,0,,,,0
2020-05-25,SO,,439,,,,,17,CH,CH_SO,,0,0,,,,1
2020-05-26,SO,,439,,,,,17,CH,CH_SO,,0,0,,,,0
2020-05-27,SO,,439,,,,,17,CH,CH_SO,,0,0,,,,0
2020-05-28,SO,,440,,,,,17,CH,CH_SO,,1,0,,,,0
2020-05-29,SO,,440,,,,,17,CH,CH_SO,,0,0,,,,0
2020-06-02,SO,,443,,,,,17,CH,CH_SO,,3,0,,,,0
2020-06-03,SO,,445,,,,,17,CH,CH_SO,,2,0,,,,0
2020-06-04,SO,,446,,,,,17,CH,CH_SO,,1,0,,,,0
2020-06-05,SO,,446,,,,,17,CH,CH_SO,,0,0,,,,0
2020-06-08,SO,,446,,,,,17,CH,CH_SO,,0,0,,,,0
2020-06-09,SO,,446,,,,,17,CH,CH_SO,,0,0,,,,0
2020-06-14,SO,,448,,,,,17,CH,CH_SO,,2,0,,,,0
2020-06-15,SO,,448,,,,,17,CH,CH_SO,,0,0,,,,0
2020-06-16,SO,,448,,,,,17,CH,CH_SO,,0,0,,,,0
2020-06-17,SO,,449,,,,,17,CH,CH_SO,,1,0,,,,0
2020-06-18,SO,,449,,,,,17,CH,CH_SO,,0,0,,,,0
2020-06-19,SO,,451,,,,,17,CH,CH_SO,,2,0,,,,0
2020-06-22,SO,,451,,,,,17,CH,CH_SO,,0,0,,,,0
2020-06-23,SO,,451,,,,,17,CH,CH_SO,,0,0,,,,0
2020-06-24,SO,,452,,,,,17,CH,CH_SO,,1,0,,,,0
2020-06-25,SO,,453,,,,,17,CH,CH_SO,,1,0,,,,0
2020-06-26,SO,,453,,,,,17,CH,CH_SO,,0,0,,,,0
2020-03-10,GL,,1,0,,,,0,CH,CH_GL,,,,,,,
2020-03-11,GL,,1,0,,,,0,CH,CH_GL,,0,0,,,,0
2020-03-12,GL,,3,0,,,,0,CH,CH_GL,,2,0,,,,0
2020-03-13,GL,,6,0,,,,0,CH,CH_GL,,3,0,,,,0
2020-03-14,GL,,8,0,,,,0,CH,CH_GL,,2,0,,,,0
2020-03-15,GL,,10,0,,,,0,CH,CH_GL,,2,0,,,,0
2020-03-16,GL,,10,0,,,,0,CH,CH_GL,,0,0,,,,0
2020-03-17,GL,,12,0,,,,0,CH,CH_GL,,2,0,,,,0
2020-03-18,GL,,14,0,,,,0,CH,CH_GL,,2,0,,,,0
2020-03-19,GL,,16,0,,,,0,CH,CH_GL,,2,0,,,,0
2020-03-20,GL,,20,0,,,,0,CH,CH_GL,,4,0,,,,0
2020-03-21,GL,,25,0,,,,0,CH,CH_GL,,5,0,,,,0
2020-03-22,GL,,29,0,,,,0,CH,CH_GL,,4,0,,,,0
2020-03-23,GL,,31,3,,,,0,CH,CH_GL,,2,3,,,,0
2020-03-24,GL,,33,3,,,,0,CH,CH_GL,,2,0,,,,0
2020-03-25,GL,,40,2,,,,0,CH,CH_GL,,7,-1,,,,0
2020-03-26,GL,,43,2,,,,0,CH,CH_GL,,3,0,,,,0
2020-03-27,GL,,47,3,,,,0,CH,CH_GL,,4,1,,,,0
2020-03-28,GL,,47,3,,,,1,CH,CH_GL,,0,0,,,,1
2020-03-29,GL,,50,2,,,,1,CH,CH_GL,,3,-1,,,,0
2020-03-30,GL,,51,3,,,,2,CH,CH_GL,,1,1,,,,1
2020-03-31,GL,,53,5,,,,2,CH,CH_GL,,2,2,,,,0
2020-04-01,GL,,56,5,,,,2,CH,CH_GL,,3,0,,,,0
2020-04-02,GL,,58,5,,,,2,CH,CH_GL,,2,0,,,,0
2020-04-03,GL,,59,5,,,,2,CH,CH_GL,,1,0,,,,0
2020-04-04,GL,,61,5,,,,2,CH,CH_GL,,2,0,,,,0
2020-04-05,GL,,63,5,,,,2,CH,CH_GL,,2,0,,,,0
2020-04-06,GL,,63,2,,,,2,CH,CH_GL,,0,-3,,,,0
2020-04-07,GL,,63,2,,,,2,CH,CH_GL,,0,0,,,,0
2020-04-08,GL,,64,2,,,,2,CH,CH_GL,,1,0,,,,0
2020-04-09,GL,,67,2,,,,2,CH,CH_GL,,3,0,,,,0
2020-04-10,GL,,76,2,,,,2,CH,CH_GL,,9,0,,,,0
