date,total_confirmed,total_recovered,total_deceased,key,new_confirmed,new_recovered,new_deceased
2020-03-25,10,0,0,CZ_31_315,1,0,0
2020-03-26,11,0,0,CZ_31_315,1,0,0
2020-03-27,13,0,0,CZ_31_315,2,0,0
2020-03-28,13,0,0,CZ_31_315,0,0,0
2020-03-29,13,1,0,CZ_31_315,0,1,0
2020-03-30,14,1,0,CZ_31_315,1,0,0
2020-03-31,16,1,0,CZ_31_315,2,0,0
2020-04-01,16,1,0,CZ_31_315,0,0,0
2020-04-02,16,1,0,CZ_31_315,0,0,0
2020-04-03,16,1,0,CZ_31_315,0,0,0
2020-04-04,16,1,0,CZ_31_315,0,0,0
2020-04-05,16,1,0,CZ_31_315,0,0,0
2020-04-06,17,1,0,CZ_31_315,1,0,0
2020-04-07,19,1,1,CZ_31_315,2,0,1
2020-04-08,21,1,1,CZ_31_315,2,0,0
2020-04-09,21,2,1,CZ_31_315,0,1,0
2020-04-10,21,2,1,CZ_31_315,0,0,0
2020-04-11,22,3,3,CZ_31_315,1,1,2
2020-04-12,23,3,4,CZ_31_315,1,0,1
2020-04-13,23,6,4,CZ_31_315,0,3,0
2020-04-14,24,6,4,CZ_31_315,1,0,0
2020-04-15,25,6,4,CZ_31_315,1,0,0
2020-04-16,25,7,4,CZ_31_315,0,1,0
2020-04-17,25,8,4,CZ_31_315,0,1,0
2020-04-18,25,8,4,CZ_31_315,0,0,0
2020-04-19,25,8,4,CZ_31_315,0,0,0
2020-04-20,25,9,4,CZ_31_315,0,1,0
2020-04-21,26,9,4,CZ_31_315,1,0,0
2020-04-22,28,10,4,CZ_31_315,2,1,0
2020-04-23,29,10,4,CZ_31_315,1,0,0
2020-04-24,30,15,4,CZ_31_315,1,5,0
2020-04-25,30,15,4,CZ_31_315,0,0,0
2020-04-26,30,15,5,CZ_31_315,0,0,1
2020-04-27,30,15,5,CZ_31_315,0,0,0
2020-04-28,30,16,5,CZ_31_315,0,1,0
2020-04-29,30,18,5,CZ_31_315,0,2,0
2020-04-30,30,19,5,CZ_31_315,0,1,0
2020-05-01,30,19,5,CZ_31_315,0,0,0
2020-05-02,30,19,5,CZ_31_315,0,0,0
2020-05-03,30,19,5,CZ_31_315,0,0,0
2020-05-04,30,19,5,CZ_31_315,0,0,0
2020-05-05,31,19,5,CZ_31_315,1,0,0
2020-05-06,31,19,5,CZ_31_315,0,0,0
2020-05-07,34,20,5,CZ_31_315,3,1,0
2020-05-08,34,20,5,CZ_31_315,0,0,0
2020-05-09,34,20,5,CZ_31_315,0,0,0
2020-05-10,34,20,5,CZ_31_315,0,0,0
2020-05-11,34,20,5,CZ_31_315,0,0,0
2020-05-12,37,21,5,CZ_31_315,3,1,0
2020-05-13,37,21,5,CZ_31_315,0,0,0
2020-05-14,37,22,5,CZ_31_315,0,1,0
2020-05-15,37,22,5,CZ_31_315,0,0,0
2020-05-16,37,22,5,CZ_31_315,0,0,0
2020-05-17,37,22,5,CZ_31_315,0,0,0
2020-05-18,37,23,5,CZ_31_315,0,1,0
2020-05-19,37,23,5,CZ_31_315,0,0,0
2020-05-20,37,24,5,CZ_31_315,0,1,0
2020-05-21,37,24,5,CZ_31_315,0,0,0
2020-05-22,37,25,5,CZ_31_315,0,1,0
2020-05-23,37,25,5,CZ_31_315,0,0,0
2020-05-24,37,25,5,CZ_31_315,0,0,0
2020-05-25,37,25,5,CZ_31_315,0,0,0
2020-05-26,37,25,5,CZ_31_315,0,0,0
2020-05-27,38,25,5,CZ_31_315,1,0,0
2020-05-28,38,25,5,CZ_31_315,0,0,0
2020-05-29,38,27,5,CZ_31_315,0,2,0
2020-05-30,38,27,5,CZ_31_315,0,0,0
2020-05-31,38,27,5,CZ_31_315,0,0,0
2020-06-01,38,27,5,CZ_31_315,0,0,0
2020-06-02,38,27,5,CZ_31_315,0,0,0
2020-06-03,38,28,5,CZ_31_315,0,1,0
2020-06-04,38,28,5,CZ_31_315,0,0,0
2020-06-05,38,29,5,CZ_31_315,0,1,0
2020-06-06,39,29,5,CZ_31_315,1,0,0
2020-06-07,39,29,5,CZ_31_315,0,0,0
2020-06-08,39,30,5,CZ_31_315,0,1,0
2020-06-09,39,31,5,CZ_31_315,0,1,0
2020-06-10,39,31,5,CZ_31_315,0,0,0
2020-06-11,39,31,5,CZ_31_315,0,0,0
2020-06-12,39,31,5,CZ_31_315,0,0,0
2020-06-13,39,31,5,CZ_31_315,0,0,0
2020-06-14,39,31,5,CZ_31_315,0,0,0
2020-06-15,39,31,5,CZ_31_315,0,0,0
2020-06-16,39,31,5,CZ_31_315,0,0,0
2020-06-17,39,31,5,CZ_31_315,0,0,0
2020-06-18,39,31,5,CZ_31_315,0,0,0
2020-06-19,39,33,5,CZ_31_315,0,2,0
2020-06-20,39,33,5,CZ_31_315,0,0,0
2020-06-21,39,33,5,CZ_31_315,0,0,0
2020-03-01,0,0,0,CZ_31_316,,,
2020-03-02,0,0,0,CZ_31_316,0,0,0
2020-03-03,0,0,0,CZ_31_316,0,0,0
2020-03-04,0,0,0,CZ_31_316,0,0,0
2020-03-05,0,0,0,CZ_31_316,0,0,0
2020-03-06,0,0,0,CZ_31_316,0,0,0
2020-03-07,0,0,0,CZ_31_316,0,0,0
2020-03-08,0,0,0,CZ_31_316,0,0,0
2020-03-09,0,0,0,CZ_31_316,0,0,0
2020-03-10,0,0,0,CZ_31_316,0,0,0
2020-03-11,0,0,0,CZ_31_316,0,0,0
2020-03-12,0,0,0,CZ_31_316,0,0,0
2020-03-13,0,0,0,CZ_31_316,0,0,0
2020-03-14,0,0,0,CZ_31_316,0,0,0
2020-03-15,2,0,0,CZ_31_316,2,0,0
2020-03-16,2,0,0,CZ_31_316,0,0,0
2020-03-17,3,0,0,CZ_31_316,1,0,0
2020-03-18,6,0,0,CZ_31_316,3,0,0
2020-03-19,6,0,0,CZ_31_316,0,0,0
2020-03-20,10,0,0,CZ_31_316,4,0,0
2020-03-21,10,0,0,CZ_31_316,0,0,0
2020-03-22,10,0,0,CZ_31_316,0,0,0
2020-03-23,10,0,0,CZ_31_316,0,0,0
2020-03-24,10,0,0,CZ_31_316,0,0,0
2020-03-25,15,0,0,CZ_31_316,5,0,0
2020-03-26,19,0,0,CZ_31_316,4,0,0
2020-03-27,21,0,0,CZ_31_316,2,0,0
2020-03-28,21,0,0,CZ_31_316,0,0,0
2020-03-29,22,0,0,CZ_31_316,1,0,0
2020-03-30,24,0,0,CZ_31_316,2,0,0
2020-03-31,24,1,0,CZ_31_316,0,1,0
2020-04-01,28,1,0,CZ_31_316,4,0,0
2020-04-02,28,1,0,CZ_31_316,0,0,0
2020-04-03,29,1,0,CZ_31_316,1,0,0
2020-04-04,29,1,0,CZ_31_316,0,0,0
2020-04-05,29,1,0,CZ_31_316,0,0,0
2020-04-06,31,1,0,CZ_31_316,2,0,0
2020-04-07,31,2,0,CZ_31_316,0,1,0
2020-04-08,32,2,0,CZ_31_316,1,0,0
2020-04-09,32,3,0,CZ_31_316,0,1,0
2020-04-10,32,3,0,CZ_31_316,0,0,0
2020-04-11,32,6,0,CZ_31_316,0,3,0
2020-04-12,33,6,0,CZ_31_316,1,0,0
2020-04-13,33,6,0,CZ_31_316,0,0,0
2020-04-14,33,8,0,CZ_31_316,0,2,0
2020-04-15,33,11,0,CZ_31_316,0,3,0
2020-04-16,33,14,0,CZ_31_316,0,3,0
2020-04-17,33,14,1,CZ_31_316,0,0,1
2020-04-18,33,14,1,CZ_31_316,0,0,0
2020-04-19,34,14,1,CZ_31_316,1,0,0
2020-04-20,34,15,1,CZ_31_316,0,1,0
2020-04-21,34,22,1,CZ_31_316,0,7,0
2020-04-22,34,23,1,CZ_31_316,0,1,0
2020-04-23,34,26,1,CZ_31_316,0,3,0
2020-04-24,34,27,1,CZ_31_316,0,1,0
2020-04-25,34,27,1,CZ_31_316,0,0,0
2020-04-26,34,27,1,CZ_31_316,0,0,0
2020-04-27,34,30,1,CZ_31_316,0,3,0
2020-04-28,35,30,1,CZ_31_316,1,0,0
2020-04-29,35,30,1,CZ_31_316,0,0,0
2020-04-30,35,30,1,CZ_31_316,0,0,0
2020-05-01,35,30,1,CZ_31_316,0,0,0
2020-05-02,35,30,1,CZ_31_316,0,0,0
2020-05-03,35,30,1,CZ_31_316,0,0,0
2020-05-04,35,30,1,CZ_31_316,0,0,0
2020-05-05,35,31,1,CZ_31_316,0,1,0
2020-05-06,35,32,1,CZ_31_316,0,1,0
2020-05-07,35,32,1,CZ_31_316,0,0,0
2020-05-08,35,32,1,CZ_31_316,0,0,0
2020-05-09,35,32,1,CZ_31_316,0,0,0
2020-05-10,35,32,1,CZ_31_316,0,0,0
2020-05-11,35,32,1,CZ_31_316,0,0,0
2020-05-12,35,33,1,CZ_31_316,0,1,0
2020-05-13,35,33,1,CZ_31_316,0,0,0
2020-05-14,35,34,1,CZ_31_316,0,1,0
2020-05-15,35,34,1,CZ_31_316,0,0,0
2020-05-16,35,34,1,CZ_31_316,0,0,0
2020-05-17,35,34,1,CZ_31_316,0,0,0
2020-05-18,35,34,1,CZ_31_316,0,0,0
2020-05-19,35,34,1,CZ_31_316,0,0,0
2020-05-20,35,34,1,CZ_31_316,0,0,0
2020-05-21,35,34,1,CZ_31_316,0,0,0
2020-05-22,35,34,1,CZ_31_316,0,0,0
2020-05-23,35,34,1,CZ_31_316,0,0,0
2020-05-24,35,34,1,CZ_31_316,0,0,0
2020-05-25,35,34,1,CZ_31_316,0,0,0
2020-05-26,35,34,1,CZ_31_316,0,0,0
2020-05-27,35,34,1,CZ_31_316,0,0,0
2020-05-28,35,34,1,CZ_31_316,0,0,0
2020-05-29,35,34,1,CZ_31_316,0,0,0
2020-05-30,35,34,1,CZ_31_316,0,0,0
2020-05-31,35,34,1,CZ_31_316,0,0,0
2020-06-01,35,34,1,CZ_31_316,0,0,0
2020-06-02,35,34,1,CZ_31_316,0,0,0
2020-06-03,35,34,1,CZ_31_316,0,0,0
2020-06-04,35,34,1,CZ_31_316,0,0,0
2020-06-05,35,34,1,CZ_31_316,0,0,0
2020-06-06,35,34,1,CZ_31_316,0,0,0
2020-06-07,35,34,1,CZ_31_316,0,0,0
2020-06-08,35,34,1,CZ_31_316,0,0,0
2020-06-09,35,34,1,CZ_31_316,0,0,0
2020-06-10,35,34,1,CZ_31_316,0,0,0
2020-06-11,36,34,1,CZ_31_316,1,0,0
2020-06-12,36,34,1,CZ_31_316,0,0,0
2020-06-13,36,34,1,CZ_31_316,0,0,0
2020-06-14,36,34,1,CZ_31_316,0,0,0
2020-06-15,36,34,1,CZ_31_316,0,0,0
2020-06-16,36,34,1,CZ_31_316,0,0,0
2020-06-17,36,34,1,CZ_31_316,0,0,0
2020-06-18,36,34,1,CZ_31_316,0,0,0
2020-06-19,36,34,1,CZ_31_316,0,0,0
2020-06-20,36,34,1,CZ_31_316,0,0,0
2020-06-21,36,34,1,CZ_31_316,0,0,0
2020-03-01,0,0,0,CZ_31_317,,,
2020-03-02,0,0,0,CZ_31_317,0,0,0
2020-03-03,0,0,0,CZ_31_317,0,0,0
2020-03-04,0,0,0,CZ_31_317,0,0,0
2020-03-05,0,0,0,CZ_31_317,0,0,0
2020-03-06,0,0,0,CZ_31_317,0,0,0
2020-03-07,0,0,0,CZ_31_317,0,0,0
2020-03-08,0,0,0,CZ_31_317,0,0,0
2020-03-09,0,0,0,CZ_31_317,0,0,0
2020-03-10,0,0,0,CZ_31_317,0,0,0
2020-03-11,0,0,0,CZ_31_317,0,0,0
2020-03-12,0,0,0,CZ_31_317,0,0,0
2020-03-13,0,0,0,CZ_31_317,0,0,0
2020-03-14,0,0,0,CZ_31_317,0,0,0
2020-03-15,1,0,0,CZ_31_317,1,0,0
2020-03-16,1,0,0,CZ_31_317,0,0,0
2020-03-17,2,0,0,CZ_31_317,1,0,0
2020-03-18,2,0,0,CZ_31_317,0,0,0
2020-03-19,2,0,0,CZ_31_317,0,0,0
2020-03-20,2,0,0,CZ_31_317,0,0,0
2020-03-21,2,0,0,CZ_31_317,0,0,0
2020-03-22,2,0,0,CZ_31_317,0,0,0
2020-03-23,2,0,0,CZ_31_317,0,0,0
2020-03-24,2,0,0,CZ_31_317,0,0,0
2020-03-25,3,0,0,CZ_31_317,1,0,0
2020-03-26,3,0,0,CZ_31_317,0,0,0
2020-03-27,4,0,0,CZ_31_317,1,0,0
2020-03-28,4,0,0,CZ_31_317,0,0,0
2020-03-29,6,0,0,CZ_31_317,2,0,0
2020-03-30,7,1,0,CZ_31_317,1,1,0
2020-03-31,11,1,0,CZ_31_317,4,0,0
2020-04-01,11,1,0,CZ_31_317,0,0,0
2020-04-02,13,1,0,CZ_31_317,2,0,0
2020-04-03,13,1,0,CZ_31_317,0,0,0
2020-04-04,14,1,0,CZ_31_317,1,0,0
2020-04-05,14,1,0,CZ_31_317,0,0,0
2020-04-06,14,1,0,CZ_31_317,0,0,0
2020-04-07,14,1,0,CZ_31_317,0,0,0
2020-04-08,14,1,0,CZ_31_317,0,0,0
2020-04-09,14,3,0,CZ_31_317,0,2,0
2020-04-10,14,3,0,CZ_31_317,0,0,0
2020-04-11,14,3,0,CZ_31_317,0,0,0
2020-04-12,14,3,0,CZ_31_317,0,0,0
2020-04-13,14,3,0,CZ_31_317,0,0,0
2020-04-14,14,3,0,CZ_31_317,0,0,0
2020-04-15,14,3,0,CZ_31_317,0,0,0
2020-04-16,14,3,0,CZ_31_317,0,0,0
2020-04-17,14,3,0,CZ_31_317,0,0,0
2020-04-18,14,3,0,CZ_31_317,0,0,0
2020-04-19,14,3,0,CZ_31_317,0,0,0
2020-04-20,14,3,0,CZ_31_317,0,0,0
2020-04-21,15,6,0,CZ_31_317,1,3,0
2020-04-22,17,6,0,CZ_31_317,2,0,0
2020-04-23,17,6,0,CZ_31_317,0,0,0
2020-04-24,17,6,0,CZ_31_317,0,0,0
2020-04-25,17,6,0,CZ_31_317,0,0,0
2020-04-26,19,6,0,CZ_31_317,2,0,0
2020-04-27,19,6,0,CZ_31_317,0,0,0
2020-04-28,19,6,0,CZ_31_317,0,0,0
2020-04-29,19,7,0,CZ_31_317,0,1,0
2020-04-30,19,7,0,CZ_31_317,0,0,0
2020-05-01,19,7,0,CZ_31_317,0,0,0
2020-05-02,19,7,0,CZ_31_317,0,0,0
2020-05-03,19,7,0,CZ_31_317,0,0,0
2020-05-04,19,8,0,CZ_31_317,0,1,0
2020-05-05,19,12,0,CZ_31_317,0,4,0
2020-05-06,19,12,0,CZ_31_317,0,0,0
2020-05-07,19,13,0,CZ_31_317,0,1,0
2020-05-08,19,14,0,CZ_31_317,0,1,0
2020-05-09,19,14,0,CZ_31_317,0,0,0
2020-05-10,19,14,0,CZ_31_317,0,0,0
2020-05-11,19,14,0,CZ_31_317,0,0,0
2020-05-12,19,15,0,CZ_31_317,0,1,0
2020-05-13,19,15,0,CZ_31_317,0,0,0
2020-05-14,19,15,0,CZ_31_317,0,0,0
2020-05-15,19,15,0,CZ_31_317,0,0,0
2020-05-16,19,15,0,CZ_31_317,0,0,0
2020-05-17,19,15,0,CZ_31_317,0,0,0
2020-05-18,19,15,0,CZ_31_317,0,0,0
2020-05-19,19,17,0,CZ_31_317,0,2,0
2020-05-20,19,17,0,CZ_31_317,0,0,0
2020-05-21,19,17,0,CZ_31_317,0,0,0
2020-05-22,19,17,0,CZ_31_317,0,0,0
2020-05-23,19,17,0,CZ_31_317,0,0,0
2020-05-24,19,17,0,CZ_31_317,0,0,0
2020-05-25,19,17,0,CZ_31_317,0,0,0
2020-05-26,19,18,0,CZ_31_317,0,1,0
2020-05-27,19,19,0,CZ_31_317,0,1,0
2020-05-28,19,19,0,CZ_31_317,0,0,0
2020-05-29,19,19,0,CZ_31_317,0,0,0
2020-05-30,19,19,0,CZ_31_317,0,0,0
2020-05-31,19,19,0,CZ_31_317,0,0,0
2020-06-01,19,19,0,CZ_31_317,0,0,0
2020-06-02,19,19,0,CZ_31_317,0,0,0
2020-06-03,19,19,0,CZ_31_317,0,0,0
2020-06-04,19,19,0,CZ_31_317,0,0,0
2020-06-05,19,19,0,CZ_31_317,0,0,0
2020-06-06,19,19,0,CZ_31_317,0,0,0
2020-06-07,19,19,0,CZ_31_317,0,0,0
2020-06-08,19,19,0,CZ_31_317,0,0,0
2020-06-09,19,19,0,CZ_31_317,0,0,0
2020-06-10,19,19,0,CZ_31_317,0,0,0
2020-06-11,19,19,0,CZ_31_317,0,0,0
2020-06-12,19,19,0,CZ_31_317,0,0,0
2020-06-13,19,19,0,CZ_31_317,0,0,0
2020-06-14,19,19,0,CZ_31_317,0,0,0
2020-06-15,19,19,0,CZ_31_317,0,0,0
2020-06-16,19,19,0,CZ_31_317,0,0,0
2020-06-17,19,19,0,CZ_31_317,0,0,0
2020-06-18,19,19,0,CZ_31_317,0,0,0
2020-06-19,19,19,0,CZ_31_317,0,0,0
2020-06-20,19,19,0,CZ_31_317,0,0,0
2020-06-21,19,19,0,CZ_31_317,0,0,0
2020-03-01,0,0,0,CZ_32_321,,,
2020-03-02,0,0,0,CZ_32_321,0,0,0
2020-03-03,0,0,0,CZ_32_321,0,0,0
2020-03-04,0,0,0,CZ_32_321,0,0,0
2020-03-05,0,0,0,CZ_32_321,0,0,0
2020-03-06,0,0,0,CZ_32_321,0,0,0
2020-03-07,0,0,0,CZ_32_321,0,0,0
2020-03-08,0,0,0,CZ_32_321,0,0,0
2020-03-09,0,0,0,CZ_32_321,0,0,0
2020-03-10,0,0,0,CZ_32_321,0,0,0
2020-03-11,0,0,0,CZ_32_321,0,0,0
2020-03-12,0,0,0,CZ_32_321,0,0,0
2020-03-13,0,0,0,CZ_32_321,0,0,0
2020-03-14,0,0,0,CZ_32_321,0,0,0
2020-03-15,1,0,0,CZ_32_321,1,0,0
2020-03-16,2,0,0,CZ_32_321,1,0,0
2020-03-17,2,0,0,CZ_32_321,0,0,0
2020-03-18,4,0,0,CZ_32_321,2,0,0
2020-03-19,5,0,0,CZ_32_321,1,0,0
2020-03-20,5,0,0,CZ_32_321,0,0,0
2020-03-21,5,0,0,CZ_32_321,0,0,0
2020-03-22,6,0,0,CZ_32_321,1,0,0
2020-03-23,6,0,0,CZ_32_321,0,0,0
2020-03-24,9,0,0,CZ_32_321,3,0,0
2020-03-25,9,0,0,CZ_32_321,0,0,0
2020-03-26,9,0,0,CZ_32_321,0,0,0
2020-03-27,18,0,0,CZ_32_321,9,0,0
2020-03-28,35,0,0,CZ_32_321,17,0,0
2020-03-29,38,0,0,CZ_32_321,3,0,0
2020-03-30,55,0,0,CZ_32_321,17,0,0
2020-03-31,60,0,0,CZ_32_321,5,0,0
2020-04-01,63,3,0,CZ_32_321,3,3,0
2020-04-02,65,4,0,CZ_32_321,2,1,0
2020-04-03,82,4,2,CZ_32_321,17,0,2
2020-04-04,115,4,2,CZ_32_321,33,0,0
2020-04-05,118,4,2,CZ_32_321,3,0,0
2020-04-06,144,5,2,CZ_32_321,26,1,0
2020-04-07,152,9,2,CZ_32_321,8,4,0
2020-04-08,183,14,2,CZ_32_321,31,5,0
2020-04-09,223,16,4,CZ_32_321,40,2,2
2020-04-10,229,23,4,CZ_32_321,6,7,0
2020-04-11,241,30,5,CZ_32_321,12,7,1
2020-04-12,254,33,6,CZ_32_321,13,3,1
2020-04-13,259,41,6,CZ_32_321,5,8,0
2020-04-14,268,42,7,CZ_32_321,9,1,1
2020-04-15,284,48,7,CZ_32_321,16,6,0
2020-04-16,285,59,7,CZ_32_321,1,11,0
2020-04-17,289,68,7,CZ_32_321,4,9,0
2020-04-18,301,70,7,CZ_32_321,12,2,0
2020-04-19,305,76,7,CZ_32_321,4,6,0
2020-04-20,308,85,7,CZ_32_321,3,9,0
2020-04-21,317,91,7,CZ_32_321,9,6,0
2020-04-22,318,98,7,CZ_32_321,1,7,0
2020-04-23,319,115,7,CZ_32_321,1,17,0
2020-04-24,322,125,7,CZ_32_321,3,10,0
2020-04-25,327,139,7,CZ_32_321,5,14,0
2020-04-26,328,151,7,CZ_32_321,1,12,0
2020-04-27,328,165,7,CZ_32_321,0,14,0
2020-04-28,328,173,7,CZ_32_321,0,8,0
2020-04-29,328,184,7,CZ_32_321,0,11,0
2020-04-30,332,195,7,CZ_32_321,4,11,0
2020-05-01,332,204,7,CZ_32_321,0,9,0
2020-05-02,335,209,7,CZ_32_321,3,5,0
2020-05-03,335,214,7,CZ_32_321,0,5,0
2020-05-04,336,220,8,CZ_32_321,1,6,1
2020-05-05,336,228,8,CZ_32_321,0,8,0
2020-05-06,336,240,8,CZ_32_321,0,12,0
2020-05-07,338,248,8,CZ_32_321,2,8,0
2020-05-08,339,257,8,CZ_32_321,1,9,0
2020-05-09,339,267,8,CZ_32_321,0,10,0
2020-05-10,340,268,8,CZ_32_321,1,1,0
2020-05-11,340,269,8,CZ_32_321,0,1,0
2020-05-12,340,275,8,CZ_32_321,0,6,0
2020-05-13,340,278,8,CZ_32_321,0,3,0
2020-05-14,343,280,8,CZ_32_321,3,2,0
2020-05-15,347,281,8,CZ_32_321,4,1,0
2020-05-16,347,283,8,CZ_32_321,0,2,0
2020-05-17,347,283,8,CZ_32_321,0,0,0
2020-05-18,347,286,8,CZ_32_321,0,3,0
2020-05-19,348,287,8,CZ_32_321,1,1,0
2020-05-20,350,294,8,CZ_32_321,2,7,0
2020-05-21,351,294,8,CZ_32_321,1,0,0
2020-05-22,351,302,8,CZ_32_321,0,8,0
2020-05-23,351,302,8,CZ_32_321,0,0,0
2020-05-24,351,304,8,CZ_32_321,0,2,0
2020-05-25,351,312,8,CZ_32_321,0,8,0
2020-05-26,351,314,8,CZ_32_321,0,2,0
2020-05-27,351,318,8,CZ_32_321,0,4,0
2020-05-28,351,318,8,CZ_32_321,0,0,0
2020-05-29,351,325,8,CZ_32_321,0,7,0
2020-05-30,351,326,8,CZ_32_321,0,1,0
2020-05-31,351,327,8,CZ_32_321,0,1,0
2020-06-01,351,328,8,CZ_32_321,0,1,0
2020-06-02,351,328,8,CZ_32_321,0,0,0
2020-06-03,351,329,8,CZ_32_321,0,1,0
2020-06-04,351,329,8,CZ_32_321,0,0,0
2020-06-05,351,330,8,CZ_32_321,0,1,0
2020-06-06,351,330,8,CZ_32_321,0,0,0
2020-06-07,351,330,8,CZ_32_321,0,0,0
2020-06-08,351,333,8,CZ_32_321,0,3,0
2020-06-09,351,334,8,CZ_32_321,0,1,0
2020-06-10,351,335,8,CZ_32_321,0,1,0
2020-06-11,351,335,8,CZ_32_321,0,0,0
2020-06-12,351,339,8,CZ_32_321,0,4,0
2020-06-13,351,339,8,CZ_32_321,0,0,0
2020-06-14,351,339,8,CZ_32_321,0,0,0
2020-06-15,351,339,8,CZ_32_321,0,0,0
2020-06-16,352,339,8,CZ_32_321,1,0,0
2020-06-17,352,339,8,CZ_32_321,0,0,0
2020-06-18,352,340,8,CZ_32_321,0,1,0
2020-06-19,353,340,8,CZ_32_321,1,0,0
2020-06-20,353,340,8,CZ_32_321,0,0,0
2020-06-21,353,340,8,CZ_32_321,0,0,0
2020-03-01,0,0,0,CZ_32_322,,,
2020-03-02,0,0,0,CZ_32_322,0,0,0
2020-03-03,0,0,0,CZ_32_322,0,0,0
2020-03-04,0,0,0,CZ_32_322,0,0,0
2020-03-05,0,0,0,CZ_32_322,0,0,0
2020-03-06,0,0,0,CZ_32_322,0,0,0
2020-03-07,0,0,0,CZ_32_322,0,0,0
2020-03-08,0,0,0,CZ_32_322,0,0,0
2020-03-09,0,0,0,CZ_32_322,0,0,0
2020-03-10,0,0,0,CZ_32_322,0,0,0
2020-03-11,0,0,0,CZ_32_322,0,0,0
2020-03-12,0,0,0,CZ_32_322,0,0,0
2020-03-13,0,0,0,CZ_32_322,0,0,0
2020-03-14,0,0,0,CZ_32_322,0,0,0
2020-03-15,0,0,0,CZ_32_322,0,0,0
2020-03-16,0,0,0,CZ_32_322,0,0,0
2020-03-17,0,0,0,CZ_32_322,0,0,0
2020-03-18,0,0,0,CZ_32_322,0,0,0
2020-03-19,0,0,0,CZ_32_322,0,0,0
2020-03-20,0,0,0,CZ_32_322,0,0,0
2020-03-21,0,0,0,CZ_32_322,0,0,0
2020-03-22,0,0,0,CZ_32_322,0,0,0
2020-03-23,0,0,0,CZ_32_322,0,0,0
2020-03-24,0,0,0,CZ_32_322,0,0,0
2020-03-25,0,0,0,CZ_32_322,0,0,0
2020-03-26,0,0,0,CZ_32_322,0,0,0
2020-03-27,4,0,0,CZ_32_322,4,0,0
2020-03-28,4,0,0,CZ_32_322,0,0,0
2020-03-29,4,0,0,CZ_32_322,0,0,0
2020-03-30,8,0,0,CZ_32_322,4,0,0
2020-03-31,8,0,0,CZ_32_322,0,0,0
2020-04-01,11,0,0,CZ_32_322,3,0,0
2020-04-02,11,1,0,CZ_32_322,0,1,0
2020-04-03,14,1,0,CZ_32_322,3,0,0
2020-04-04,15,1,0,CZ_32_322,1,0,0
2020-04-05,19,1,0,CZ_32_322,4,0,0
2020-04-06,28,1,0,CZ_32_322,9,0,0
2020-04-07,32,2,0,CZ_32_322,4,1,0
2020-04-08,34,3,0,CZ_32_322,2,1,0
2020-04-09,43,4,0,CZ_32_322,9,1,0
2020-04-10,43,4,0,CZ_32_322,0,0,0
2020-04-11,44,5,0,CZ_32_322,1,1,0
2020-04-12,51,5,0,CZ_32_322,7,0,0
2020-04-13,56,5,0,CZ_32_322,5,0,0
2020-04-14,62,5,0,CZ_32_322,6,0,0
2020-04-15,63,9,0,CZ_32_322,1,4,0
2020-04-16,66,11,0,CZ_32_322,3,2,0
2020-04-17,68,11,0,CZ_32_322,2,0,0
2020-04-18,70,12,0,CZ_32_322,2,1,0
2020-04-19,77,13,0,CZ_32_322,7,1,0
2020-04-20,79,14,0,CZ_32_322,2,1,0
2020-04-21,79,15,0,CZ_32_322,0,1,0
2020-04-22,79,15,0,CZ_32_322,0,0,0
2020-04-23,79,20,0,CZ_32_322,0,5,0
2020-04-24,79,20,0,CZ_32_322,0,0,0
2020-04-25,79,23,0,CZ_32_322,0,3,0
2020-04-26,79,24,0,CZ_32_322,0,1,0
2020-04-27,79,24,0,CZ_32_322,0,0,0
2020-04-28,79,26,0,CZ_32_322,0,2,0
2020-04-29,79,33,0,CZ_32_322,0,7,0
2020-04-30,79,36,0,CZ_32_322,0,3,0
2020-05-01,82,39,0,CZ_32_322,3,3,0
2020-05-02,82,52,0,CZ_32_322,0,13,0
2020-05-03,82,54,0,CZ_32_322,0,2,0
2020-05-04,82,56,0,CZ_32_322,0,2,0
2020-05-05,82,57,0,CZ_32_322,0,1,0
2020-05-06,82,58,0,CZ_32_322,0,1,0
2020-05-07,83,59,0,CZ_32_322,1,1,0
2020-05-08,83,59,0,CZ_32_322,0,0,0
2020-05-09,83,63,0,CZ_32_322,0,4,0
2020-05-10,83,67,0,CZ_32_322,0,4,0
2020-05-11,83,67,0,CZ_32_322,0,0,0
2020-05-12,83,68,0,CZ_32_322,0,1,0
2020-05-13,83,69,0,CZ_32_322,0,1,0
2020-05-14,83,70,0,CZ_32_322,0,1,0
2020-05-15,85,70,0,CZ_32_322,2,0,0
2020-05-16,87,71,0,CZ_32_322,2,1,0
2020-05-17,87,71,0,CZ_32_322,0,0,0
2020-05-18,87,72,0,CZ_32_322,0,1,0
2020-05-19,87,72,0,CZ_32_322,0,0,0
2020-05-20,87,73,0,CZ_32_322,0,1,0
2020-05-21,88,75,0,CZ_32_322,1,2,0
2020-05-22,88,78,0,CZ_32_322,0,3,0
2020-05-23,88,78,0,CZ_32_322,0,0,0
2020-05-24,88,78,0,CZ_32_322,0,0,0
2020-05-25,88,79,0,CZ_32_322,0,1,0
2020-05-26,88,79,0,CZ_32_322,0,0,0
2020-05-27,88,79,0,CZ_32_322,0,0,0
2020-05-28,89,79,0,CZ_32_322,1,0,0
