date,country_name,match_string,total_confirmed,total_deceased,total_recovered,new_confirmed,new_deceased,new_recovered,key
2020-01-23,China,Hunan,9,0,0,8,0,0,CN_HN
2020-01-24,China,Hunan,24,0,0,15,0,0,CN_HN
2020-01-25,China,Hunan,43,0,0,19,0,0,CN_HN
2020-01-26,China,Hunan,69,0,0,26,0,0,CN_HN
2020-01-27,China,Hunan,100,0,0,31,0,0,CN_HN
2020-01-28,China,Hunan,143,0,0,43,0,0,CN_HN
2020-01-29,China,Hunan,221,0,0,78,0,0,CN_HN
2020-01-30,China,Hunan,277,0,2,56,0,2,CN_HN
2020-01-31,China,Hunan,332,0,2,55,0,0,CN_HN
2020-02-01,China,Hunan,389,0,5,57,0,3,CN_HN
2020-02-02,China,Hunan,463,0,9,74,0,4,CN_HN
2020-02-03,China,Hunan,521,0,16,58,0,7,CN_HN
2020-02-04,China,Hunan,593,0,29,72,0,13,CN_HN
2020-02-05,China,Hunan,661,0,35,68,0,6,CN_HN
2020-02-06,China,Hunan,711,0,67,50,0,32,CN_HN
2020-02-07,China,Hunan,772,0,104,61,0,37,CN_HN
2020-02-08,China,Hunan,803,1,136,31,1,32,CN_HN
2020-02-09,China,Hunan,838,1,177,35,0,41,CN_HN
2020-02-10,China,Hunan,879,1,201,41,0,24,CN_HN
2020-02-11,China,Hunan,912,1,239,33,0,38,CN_HN
2020-02-12,China,Hunan,946,2,283,34,1,44,CN_HN
2020-02-13,China,Hunan,968,2,330,22,0,47,CN_HN
2020-02-14,China,Hunan,988,2,364,20,0,34,CN_HN
2020-02-15,China,Hunan,1001,2,406,13,0,42,CN_HN
2020-02-16,China,Hunan,1004,3,455,3,1,49,CN_HN
2020-02-17,China,Hunan,1006,3,491,2,0,36,CN_HN
2020-02-18,China,Hunan,1007,4,518,1,1,27,CN_HN
2020-02-19,China,Hunan,1008,4,555,1,0,37,CN_HN
2020-02-20,China,Hunan,1010,4,617,2,0,62,CN_HN
2020-02-21,China,Hunan,1011,4,654,1,0,37,CN_HN
2020-02-22,China,Hunan,1013,4,692,2,0,38,CN_HN
2020-02-23,China,Hunan,1016,4,711,3,0,19,CN_HN
2020-02-24,China,Hunan,1016,4,725,0,0,14,CN_HN
2020-02-25,China,Hunan,1016,4,766,0,0,41,CN_HN
2020-02-26,China,Hunan,1016,4,782,0,0,16,CN_HN
2020-02-27,China,Hunan,1017,4,802,1,0,20,CN_HN
2020-02-28,China,Hunan,1017,4,830,0,0,28,CN_HN
2020-02-29,China,Hunan,1018,4,844,1,0,14,CN_HN
2020-03-01,China,Hunan,1018,4,862,0,0,18,CN_HN
2020-03-02,China,Hunan,1018,4,881,0,0,19,CN_HN
2020-03-03,China,Hunan,1018,4,901,0,0,20,CN_HN
2020-03-04,China,Hunan,1018,4,913,0,0,12,CN_HN
2020-03-05,China,Hunan,1018,4,938,0,0,25,CN_HN
2020-03-06,China,Hunan,1018,4,954,0,0,16,CN_HN
2020-03-07,China,Hunan,1018,4,960,0,0,6,CN_HN
2020-03-08,China,Hunan,1018,4,966,0,0,6,CN_HN
2020-03-09,China,Hunan,1018,4,979,0,0,13,CN_HN
2020-03-10,China,Hunan,1018,4,990,0,0,11,CN_HN
2020-03-11,China,Hunan,1018,4,995,0,0,5,CN_HN
2020-03-12,China,Hunan,1018,4,999,0,0,4,CN_HN
2020-03-13,China,Hunan,1018,4,1005,0,0,6,CN_HN
2020-03-14,China,Hunan,1018,4,1014,0,0,9,CN_HN
2020-04-02,China,Hunan,1019,4,1014,1,0,0,CN_HN
2020-04-18,China,Hunan,1019,4,1015,0,0,1,CN_HN
2020-01-23,China,Jiangsu,1,0,0,,,,CN_JS
2020-01-24,China,Jiangsu,9,0,0,8,0,0,CN_JS
2020-01-25,China,Jiangsu,18,0,1,9,0,1,CN_JS
2020-01-26,China,Jiangsu,33,0,1,15,0,0,CN_JS
2020-01-27,China,Jiangsu,47,0,1,14,0,0,CN_JS
2020-01-28,China,Jiangsu,70,0,1,23,0,0,CN_JS
2020-01-29,China,Jiangsu,99,0,1,29,0,0,CN_JS
2020-01-30,China,Jiangsu,129,0,1,30,0,0,CN_JS
2020-01-31,China,Jiangsu,168,0,2,39,0,1,CN_JS
2020-02-01,China,Jiangsu,202,0,5,34,0,3,CN_JS
2020-02-02,China,Jiangsu,236,0,6,34,0,1,CN_JS
2020-02-03,China,Jiangsu,271,0,7,35,0,1,CN_JS
2020-02-04,China,Jiangsu,308,0,10,37,0,3,CN_JS
2020-02-05,China,Jiangsu,341,0,13,33,0,3,CN_JS
2020-02-06,China,Jiangsu,373,0,34,32,0,21,CN_JS
2020-02-07,China,Jiangsu,408,0,38,35,0,4,CN_JS
2020-02-08,China,Jiangsu,439,0,46,31,0,8,CN_JS
2020-02-09,China,Jiangsu,468,0,69,29,0,23,CN_JS
2020-02-10,China,Jiangsu,492,0,80,24,0,11,CN_JS
2020-02-11,China,Jiangsu,515,0,93,23,0,13,CN_JS
2020-02-12,China,Jiangsu,543,0,117,28,0,24,CN_JS
2020-02-13,China,Jiangsu,570,0,133,27,0,16,CN_JS
2020-02-14,China,Jiangsu,593,0,157,23,0,24,CN_JS
2020-02-15,China,Jiangsu,604,0,180,11,0,23,CN_JS
2020-02-16,China,Jiangsu,617,0,218,13,0,38,CN_JS
2020-02-17,China,Jiangsu,626,0,248,9,0,30,CN_JS
2020-02-18,China,Jiangsu,629,0,276,3,0,28,CN_JS
2020-02-19,China,Jiangsu,631,0,309,2,0,33,CN_JS
2020-02-20,China,Jiangsu,631,0,349,0,0,40,CN_JS
2020-02-21,China,Jiangsu,631,0,367,0,0,18,CN_JS
2020-02-22,China,Jiangsu,631,0,401,0,0,34,CN_JS
2020-02-23,China,Jiangsu,631,0,418,0,0,17,CN_JS
2020-02-24,China,Jiangsu,631,0,453,0,0,35,CN_JS
2020-02-25,China,Jiangsu,631,0,458,0,0,5,CN_JS
2020-02-26,China,Jiangsu,631,0,476,0,0,18,CN_JS
2020-02-27,China,Jiangsu,631,0,496,0,0,20,CN_JS
2020-02-28,China,Jiangsu,631,0,515,0,0,19,CN_JS
2020-02-29,China,Jiangsu,631,0,523,0,0,8,CN_JS
2020-03-01,China,Jiangsu,631,0,531,0,0,8,CN_JS
2020-03-02,China,Jiangsu,631,0,538,0,0,7,CN_JS
2020-03-03,China,Jiangsu,631,0,556,0,0,18,CN_JS
2020-03-04,China,Jiangsu,631,0,569,0,0,13,CN_JS
2020-03-05,China,Jiangsu,631,0,580,0,0,11,CN_JS
2020-03-06,China,Jiangsu,631,0,588,0,0,8,CN_JS
2020-03-07,China,Jiangsu,631,0,602,0,0,14,CN_JS
2020-03-08,China,Jiangsu,631,0,612,0,0,10,CN_JS
2020-03-09,China,Jiangsu,631,0,621,0,0,9,CN_JS
2020-03-10,China,Jiangsu,631,0,627,0,0,6,CN_JS
2020-03-12,China,Jiangsu,631,0,629,0,0,2,CN_JS
2020-03-13,China,Jiangsu,631,0,630,0,0,1,CN_JS
2020-03-15,China,Jiangsu,631,0,631,0,0,1,CN_JS
2020-03-22,China,Jiangsu,633,0,631,2,0,0,CN_JS
2020-03-23,China,Jiangsu,633,0,631,0,0,0,CN_JS
2020-03-24,China,Jiangsu,636,0,631,3,0,0,CN_JS
2020-03-25,China,Jiangsu,638,0,631,2,0,0,CN_JS
2020-03-26,China,Jiangsu,640,0,631,2,0,0,CN_JS
2020-03-27,China,Jiangsu,641,0,631,1,0,0,CN_JS
2020-03-29,China,Jiangsu,644,0,631,3,0,0,CN_JS
2020-03-30,China,Jiangsu,645,0,631,1,0,0,CN_JS
2020-03-31,China,Jiangsu,646,0,631,1,0,0,CN_JS
2020-04-02,China,Jiangsu,647,0,631,1,0,0,CN_JS
2020-04-03,China,Jiangsu,651,0,632,4,0,1,CN_JS
2020-04-05,China,Jiangsu,651,0,633,0,0,1,CN_JS
2020-04-10,China,Jiangsu,651,0,634,0,0,1,CN_JS
2020-04-11,China,Jiangsu,652,0,636,1,0,2,CN_JS
2020-04-12,China,Jiangsu,653,0,638,1,0,2,CN_JS
2020-04-14,China,Jiangsu,653,0,641,0,0,3,CN_JS
2020-04-15,China,Jiangsu,653,0,642,0,0,1,CN_JS
2020-04-17,China,Jiangsu,653,0,643,0,0,1,CN_JS
2020-04-21,China,Jiangsu,653,0,644,0,0,1,CN_JS
2020-04-22,China,Jiangsu,653,0,645,0,0,1,CN_JS
2020-04-24,China,Jiangsu,653,0,646,0,0,1,CN_JS
2020-04-29,China,Jiangsu,653,0,647,0,0,1,CN_JS
2020-04-30,China,Jiangsu,653,0,648,0,0,1,CN_JS
2020-05-01,China,Jiangsu,653,0,650,0,0,2,CN_JS
2020-05-07,China,Jiangsu,653,0,651,0,0,1,CN_JS
2020-05-08,China,Jiangsu,653,0,652,0,0,1,CN_JS
2020-05-11,China,Jiangsu,653,0,653,0,0,1,CN_JS
2020-06-23,China,Jiangsu,654,0,653,1,0,0,CN_JS
2020-01-22,China,Jiangxi,2,0,0,,,,CN_JX
2020-01-23,China,Jiangxi,3,0,0,1,0,0,CN_JX
2020-01-24,China,Jiangxi,7,0,0,4,0,0,CN_JX
2020-01-25,China,Jiangxi,18,0,0,11,0,0,CN_JX
2020-01-26,China,Jiangxi,36,0,0,18,0,0,CN_JX
2020-01-27,China,Jiangxi,48,0,1,12,0,1,CN_JX
2020-01-28,China,Jiangxi,72,0,3,24,0,2,CN_JX
2020-01-29,China,Jiangxi,109,0,3,37,0,0,CN_JX
2020-01-30,China,Jiangxi,162,0,5,53,0,2,CN_JX
2020-01-31,China,Jiangxi,240,0,7,78,0,2,CN_JX
2020-02-01,China,Jiangxi,286,0,9,46,0,2,CN_JX
2020-02-02,China,Jiangxi,333,0,10,47,0,1,CN_JX
2020-02-03,China,Jiangxi,391,0,18,58,0,8,CN_JX
2020-02-04,China,Jiangxi,476,0,19,85,0,1,CN_JX
2020-02-05,China,Jiangxi,548,0,27,72,0,8,CN_JX
2020-02-06,China,Jiangxi,600,0,37,52,0,10,CN_JX
2020-02-07,China,Jiangxi,661,0,45,61,0,8,CN_JX
2020-02-08,China,Jiangxi,698,0,55,37,0,10,CN_JX
2020-02-09,China,Jiangxi,740,0,72,42,0,17,CN_JX
2020-02-10,China,Jiangxi,771,1,102,31,1,30,CN_JX
2020-02-11,China,Jiangxi,804,1,127,33,0,25,CN_JX
2020-02-12,China,Jiangxi,844,1,152,40,0,25,CN_JX
2020-02-13,China,Jiangxi,872,1,170,28,0,18,CN_JX
2020-02-14,China,Jiangxi,900,1,187,28,0,17,CN_JX
2020-02-15,China,Jiangxi,913,1,210,13,0,23,CN_JX
2020-02-16,China,Jiangxi,925,1,240,12,0,30,CN_JX
2020-02-17,China,Jiangxi,930,1,275,5,0,35,CN_JX
2020-02-18,China,Jiangxi,933,1,310,3,0,35,CN_JX
2020-02-19,China,Jiangxi,934,1,362,1,0,52,CN_JX
2020-02-20,China,Jiangxi,934,1,433,0,0,71,CN_JX
2020-02-21,China,Jiangxi,934,1,489,0,0,56,CN_JX
2020-02-22,China,Jiangxi,934,1,555,0,0,66,CN_JX
2020-02-23,China,Jiangxi,934,1,613,0,0,58,CN_JX
2020-02-24,China,Jiangxi,934,1,645,0,0,32,CN_JX
2020-02-25,China,Jiangxi,934,1,682,0,0,37,CN_JX
2020-02-26,China,Jiangxi,934,1,719,0,0,37,CN_JX
2020-02-27,China,Jiangxi,934,1,754,0,0,35,CN_JX
2020-02-28,China,Jiangxi,935,1,790,1,0,36,CN_JX
2020-02-29,China,Jiangxi,935,1,811,0,0,21,CN_JX
2020-03-01,China,Jiangxi,935,1,831,0,0,20,CN_JX
2020-03-02,China,Jiangxi,935,1,850,0,0,19,CN_JX
2020-03-03,China,Jiangxi,935,1,870,0,0,20,CN_JX
2020-03-04,China,Jiangxi,935,1,884,0,0,14,CN_JX
2020-03-05,China,Jiangxi,935,1,901,0,0,17,CN_JX
2020-03-06,China,Jiangxi,935,1,908,0,0,7,CN_JX
2020-03-07,China,Jiangxi,935,1,916,0,0,8,CN_JX
2020-03-08,China,Jiangxi,935,1,919,0,0,3,CN_JX
2020-03-09,China,Jiangxi,935,1,923,0,0,4,CN_JX
2020-03-10,China,Jiangxi,935,1,927,0,0,4,CN_JX
2020-03-11,China,Jiangxi,935,1,932,0,0,5,CN_JX
2020-03-12,China,Jiangxi,935,1,934,0,0,2,CN_JX
2020-03-22,China,Jiangxi,936,1,934,1,0,0,CN_JX
2020-03-23,China,Jiangxi,936,1,934,0,0,0,CN_JX
2020-03-29,China,Jiangxi,937,1,934,1,0,0,CN_JX
2020-03-30,China,Jiangxi,937,1,935,0,0,1,CN_JX
2020-04-10,China,Jiangxi,937,1,936,0,0,1,CN_JX
2020-06-03,China,Jiangxi,932,1,931,-5,0,-5,CN_JX
2020-01-22,China,Jilin,0,0,0,,,,CN_JL
2020-01-23,China,Jilin,1,0,0,1,0,0,CN_JL
2020-01-24,China,Jilin,3,0,0,2,0,0,CN_JL
2020-01-25,China,Jilin,4,0,0,1,0,0,CN_JL
2020-01-27,China,Jilin,6,0,0,2,0,0,CN_JL
2020-01-28,China,Jilin,8,0,0,2,0,0,CN_JL
2020-01-29,China,Jilin,9,0,0,1,0,0,CN_JL
2020-01-30,China,Jilin,14,0,1,5,0,1,CN_JL
2020-01-31,China,Jilin,14,0,1,0,0,0,CN_JL
2020-02-01,China,Jilin,17,0,1,3,0,0,CN_JL
2020-02-02,China,Jilin,23,0,1,6,0,0,CN_JL
2020-02-03,China,Jilin,31,0,1,8,0,0,CN_JL
2020-02-04,China,Jilin,42,0,1,11,0,0,CN_JL
2020-02-05,China,Jilin,54,0,3,12,0,2,CN_JL
2020-02-06,China,Jilin,59,0,3,5,0,0,CN_JL
2020-02-07,China,Jilin,65,1,4,6,1,1,CN_JL
2020-02-08,China,Jilin,69,1,4,4,0,0,CN_JL
2020-02-09,China,Jilin,78,1,12,9,0,8,CN_JL
2020-02-10,China,Jilin,80,1,12,2,0,0,CN_JL
2020-02-11,China,Jilin,81,1,18,1,0,6,CN_JL
2020-02-12,China,Jilin,83,1,20,2,0,2,CN_JL
2020-02-13,China,Jilin,84,1,22,1,0,2,CN_JL
2020-02-14,China,Jilin,86,1,25,2,0,3,CN_JL
2020-02-15,China,Jilin,88,1,25,2,0,0,CN_JL
2020-02-16,China,Jilin,89,1,30,1,0,5,CN_JL
2020-02-18,China,Jilin,89,1,36,0,0,6,CN_JL
2020-02-19,China,Jilin,90,1,37,1,0,1,CN_JL
2020-02-20,China,Jilin,91,1,43,1,0,6,CN_JL
2020-02-21,China,Jilin,91,1,44,0,0,1,CN_JL
2020-02-22,China,Jilin,91,1,51,0,0,7,CN_JL
2020-02-23,China,Jilin,91,1,53,0,0,2,CN_JL
2020-02-24,China,Jilin,93,1,60,2,0,7,CN_JL
2020-02-25,China,Jilin,93,1,62,0,0,2,CN_JL
2020-02-26,China,Jilin,93,1,63,0,0,1,CN_JL
2020-02-27,China,Jilin,93,1,65,0,0,2,CN_JL
2020-02-28,China,Jilin,93,1,73,0,0,8,CN_JL
2020-02-29,China,Jilin,93,1,75,0,0,2,CN_JL
2020-03-01,China,Jilin,93,1,78,0,0,3,CN_JL
2020-03-02,China,Jilin,93,1,79,0,0,1,CN_JL
2020-03-03,China,Jilin,93,1,83,0,0,4,CN_JL
2020-03-04,China,Jilin,93,1,84,0,0,1,CN_JL
2020-03-05,China,Jilin,93,1,87,0,0,3,CN_JL
2020-03-06,China,Jilin,93,1,89,0,0,2,CN_JL
2020-03-07,China,Jilin,93,1,90,0,0,1,CN_JL
2020-03-10,China,Jilin,93,1,91,0,0,1,CN_JL
2020-03-13,China,Jilin,93,1,92,0,0,1,CN_JL
2020-03-25,China,Jilin,94,1,92,1,0,0,CN_JL
2020-03-26,China,Jilin,95,1,92,1,0,0,CN_JL
2020-03-28,China,Jilin,97,1,92,2,0,0,CN_JL
2020-03-29,China,Jilin,98,1,92,1,0,0,CN_JL
2020-04-09,China,Jilin,98,1,93,0,0,1,CN_JL
2020-04-10,China,Jilin,98,1,95,0,0,2,CN_JL
2020-04-11,China,Jilin,98,1,96,0,0,1,CN_JL
2020-04-12,China,Jilin,99,1,96,1,0,0,CN_JL
2020-04-13,China,Jilin,100,1,96,1,0,0,CN_JL
2020-04-15,China,Jilin,102,1,96,2,0,0,CN_JL
2020-04-17,China,Jilin,102,1,97,0,0,1,CN_JL
2020-04-19,China,Jilin,104,1,97,2,0,0,CN_JL
2020-04-21,China,Jilin,106,1,97,2,0,0,CN_JL
2020-04-22,China,Jilin,106,1,98,0,0,1,CN_JL
2020-04-23,China,Jilin,107,1,98,1,0,0,CN_JL
2020-04-24,China,Jilin,108,1,99,1,0,1,CN_JL
2020-04-25,China,Jilin,109,1,99,1,0,0,CN_JL
2020-04-27,China,Jilin,110,1,99,1,0,0,CN_JL
2020-04-30,China,Jilin,111,1,99,1,0,0,CN_JL
2020-05-01,China,Jilin,111,1,101,0,0,2,CN_JL
2020-05-02,China,Jilin,112,1,102,1,0,1,CN_JL
2020-05-04,China,Jilin,112,1,103,0,0,1,CN_JL
2020-05-08,China,Jilin,113,1,104,1,0,1,CN_JL
2020-05-09,China,Jilin,113,1,105,0,0,1,CN_JL
2020-05-10,China,Jilin,124,1,105,11,0,0,CN_JL
2020-05-11,China,Jilin,127,1,105,3,0,0,CN_JL
2020-05-13,China,Jilin,133,1,108,6,0,3,CN_JL
2020-05-14,China,Jilin,134,1,108,1,0,0,CN_JL
2020-05-15,China,Jilin,138,1,108,4,0,0,CN_JL
2020-05-16,China,Jilin,140,1,108,2,0,0,CN_JL
2020-05-17,China,Jilin,144,2,113,4,1,5,CN_JL
2020-05-18,China,Jilin,146,2,122,2,0,9,CN_JL
2020-05-19,China,Jilin,151,2,123,5,0,1,CN_JL
2020-05-20,China,Jilin,152,2,125,1,0,2,CN_JL
2020-05-22,China,Jilin,154,2,127,2,0,2,CN_JL
2020-05-23,China,Jilin,154,2,128,0,0,1,CN_JL
2020-05-24,China,Jilin,155,2,128,1,0,0,CN_JL
2020-05-28,China,Jilin,155,2,136,0,0,8,CN_JL
2020-05-29,China,Jilin,155,2,142,0,0,6,CN_JL
2020-05-31,China,Jilin,155,2,144,0,0,2,CN_JL
2020-06-02,China,Jilin,155,2,147,0,0,3,CN_JL
2020-06-03,China,Jilin,155,2,148,0,0,1,CN_JL
2020-06-05,China,Jilin,155,2,149,0,0,1,CN_JL
2020-06-06,China,Jilin,155,2,150,0,0,1,CN_JL
2020-06-07,China,Jilin,155,2,153,0,0,3,CN_JL
2020-01-22,China,Liaoning,2,0,0,,,,CN_LN
2020-01-23,China,Liaoning,3,0,0,1,0,0,CN_LN
2020-01-24,China,Liaoning,4,0,0,1,0,0,CN_LN
2020-01-25,China,Liaoning,15,0,0,11,0,0,CN_LN
2020-01-26,China,Liaoning,21,0,0,6,0,0,CN_LN
2020-01-27,China,Liaoning,24,0,0,3,0,0,CN_LN
2020-01-28,China,Liaoning,30,0,0,6,0,0,CN_LN
2020-01-29,China,Liaoning,38,0,0,8,0,0,CN_LN
2020-01-30,China,Liaoning,41,0,1,3,0,1,CN_LN
2020-01-31,China,Liaoning,48,0,1,7,0,0,CN_LN
2020-02-01,China,Liaoning,63,0,1,15,0,0,CN_LN
2020-02-02,China,Liaoning,69,0,1,6,0,0,CN_LN
2020-02-03,China,Liaoning,73,0,1,4,0,0,CN_LN
2020-02-04,China,Liaoning,77,0,2,4,0,1,CN_LN
2020-02-05,China,Liaoning,81,0,3,4,0,1,CN_LN
2020-02-06,China,Liaoning,91,0,4,10,0,1,CN_LN
2020-02-07,China,Liaoning,95,0,7,4,0,3,CN_LN
2020-02-08,China,Liaoning,103,0,8,8,0,1,CN_LN
2020-02-09,China,Liaoning,105,0,12,2,0,4,CN_LN
2020-02-10,China,Liaoning,108,0,12,3,0,0,CN_LN
2020-02-11,China,Liaoning,111,0,18,3,0,6,CN_LN
2020-02-12,China,Liaoning,116,0,19,5,0,1,CN_LN
2020-02-13,China,Liaoning,116,1,21,0,1,2,CN_LN
2020-02-14,China,Liaoning,117,1,29,1,0,8,CN_LN
2020-02-15,China,Liaoning,119,1,31,2,0,2,CN_LN
2020-02-16,China,Liaoning,120,1,35,1,0,4,CN_LN
2020-02-17,China,Liaoning,121,1,41,1,0,6,CN_LN
2020-02-18,China,Liaoning,121,1,46,0,0,5,CN_LN
2020-02-19,China,Liaoning,121,1,55,0,0,9,CN_LN
2020-02-20,China,Liaoning,121,1,59,0,0,4,CN_LN
2020-02-21,China,Liaoning,121,1,61,0,0,2,CN_LN
2020-02-22,China,Liaoning,121,1,66,0,0,5,CN_LN
2020-02-23,China,Liaoning,121,1,68,0,0,2,CN_LN
2020-02-24,China,Liaoning,121,1,80,0,0,12,CN_LN
2020-02-25,China,Liaoning,121,1,83,0,0,3,CN_LN
2020-02-26,China,Liaoning,121,1,88,0,0,5,CN_LN
2020-02-27,China,Liaoning,121,1,92,0,0,4,CN_LN
2020-02-28,China,Liaoning,121,1,93,0,0,1,CN_LN
2020-02-29,China,Liaoning,121,1,95,0,0,2,CN_LN
2020-03-01,China,Liaoning,122,1,101,1,0,6,CN_LN
2020-03-02,China,Liaoning,122,1,103,0,0,2,CN_LN
2020-03-03,China,Liaoning,125,1,104,3,0,1,CN_LN
2020-03-04,China,Liaoning,125,1,106,0,0,2,CN_LN
2020-03-08,China,Liaoning,125,1,109,0,0,3,CN_LN
2020-03-10,China,Liaoning,125,1,111,0,0,2,CN_LN
2020-03-12,China,Liaoning,125,1,112,0,0,1,CN_LN
2020-03-14,China,Liaoning,125,1,113,0,0,1,CN_LN
2020-03-15,China,Liaoning,125,1,114,0,0,1,CN_LN
2020-03-17,China,Liaoning,125,1,119,0,0,5,CN_LN
2020-03-18,China,Liaoning,125,1,122,0,0,3,CN_LN
2020-03-20,China,Liaoning,126,2,122,1,1,0,CN_LN
2020-03-22,China,Liaoning,126,2,124,0,0,2,CN_LN
2020-03-23,China,Liaoning,127,2,124,1,0,0,CN_LN
2020-03-26,China,Liaoning,128,2,124,1,0,0,CN_LN
2020-03-27,China,Liaoning,128,2,124,0,0,0,CN_LN
2020-03-28,China,Liaoning,131,2,124,3,0,0,CN_LN
2020-03-29,China,Liaoning,134,2,124,3,0,0,CN_LN
2020-03-30,China,Liaoning,136,2,124,2,0,0,CN_LN
2020-03-31,China,Liaoning,139,2,124,3,0,0,CN_LN
2020-04-01,China,Liaoning,140,2,124,1,0,0,CN_LN
2020-04-03,China,Liaoning,141,2,124,1,0,0,CN_LN
2020-04-04,China,Liaoning,141,2,125,0,0,1,CN_LN
2020-04-05,China,Liaoning,142,2,126,1,0,1,CN_LN
2020-04-06,China,Liaoning,142,2,128,0,0,2,CN_LN
2020-04-07,China,Liaoning,144,2,130,2,0,2,CN_LN
2020-04-08,China,Liaoning,144,2,131,0,0,1,CN_LN
2020-04-10,China,Liaoning,144,2,132,0,0,1,CN_LN
2020-04-11,China,Liaoning,145,2,133,1,0,1,CN_LN
2020-04-12,China,Liaoning,145,2,136,0,0,3,CN_LN
2020-04-14,China,Liaoning,145,2,138,0,0,2,CN_LN
2020-04-16,China,Liaoning,145,2,140,0,0,2,CN_LN
2020-04-17,China,Liaoning,146,2,140,1,0,0,CN_LN
2020-04-18,China,Liaoning,146,2,142,0,0,2,CN_LN
2020-04-20,China,Liaoning,146,2,143,0,0,1,CN_LN
2020-05-02,China,Liaoning,146,2,144,0,0,1,CN_LN
2020-05-10,China,Liaoning,147,2,144,1,0,0,CN_LN
2020-05-14,China,Liaoning,149,2,144,2,0,0,CN_LN
2020-05-25,China,Liaoning,149,2,145,0,0,1,CN_LN
2020-05-26,China,Liaoning,149,2,147,0,0,2,CN_LN
2020-06-14,China,Liaoning,151,2,147,2,0,0,CN_LN
2020-06-16,China,Liaoning,152,2,147,1,0,0,CN_LN
2020-06-19,China,Liaoning,153,2,147,1,0,0,CN_LN
2020-06-21,China,Liaoning,153,2,147,0,0,0,CN_LN
2020-06-22,China,Liaoning,154,2,147,1,0,0,CN_LN
2020-02-17,China,Macau,10,0,5,,,,CN_MO
2020-02-20,China,Macau,10,0,6,0,0,1,CN_MO
2020-02-24,China,Macau,10,0,6,0,0,0,CN_MO
2020-02-26,China,Macau,10,0,7,0,0,1,CN_MO
2020-02-28,China,Macau,10,0,8,0,0,1,CN_MO
2020-03-04,China,Macau,10,0,9,0,0,1,CN_MO
2020-03-07,China,Macau,10,0,10,0,0,1,CN_MO
2020-03-16,China,Macau,11,0,10,1,0,0,CN_MO
2020-03-17,China,Macau,12,0,10,1,0,0,CN_MO
2020-03-18,China,Macau,14,0,10,2,0,0,CN_MO
2020-03-19,China,Macau,17,0,10,3,0,0,CN_MO
2020-03-22,China,Macau,19,0,10,2,0,0,CN_MO
2020-03-23,China,Macau,24,0,10,5,0,0,CN_MO
2020-03-24,China,Macau,25,0,10,1,0,0,CN_MO
2020-03-25,China,Macau,30,0,10,5,0,0,CN_MO
2020-03-26,China,Macau,31,0,10,1,0,0,CN_MO
2020-03-27,China,Macau,33,0,10,2,0,0,CN_MO
2020-03-28,China,Macau,35,0,10,2,0,0,CN_MO
2020-03-29,China,Macau,37,0,10,2,0,0,CN_MO
2020-03-30,China,Macau,38,0,10,1,0,0,CN_MO
2020-03-31,China,Macau,39,0,10,1,0,0,CN_MO
2020-04-01,China,Macau,41,0,10,2,0,0,CN_MO
2020-04-04,China,Macau,43,0,10,2,0,0,CN_MO
2020-04-05,China,Macau,44,0,10,1,0,0,CN_MO
2020-04-08,China,Macau,45,0,10,1,0,0,CN_MO
2020-04-13,China,Macau,45,0,13,0,0,3,CN_MO
2020-04-15,China,Macau,45,0,15,0,0,2,CN_MO
2020-04-16,China,Macau,45,0,16,0,0,1,CN_MO
2020-04-18,China,Macau,45,0,17,0,0,1,CN_MO
2020-04-20,China,Macau,45,0,22,0,0,5,CN_MO
2020-04-22,China,Macau,45,0,24,0,0,2,CN_MO
2020-04-23,China,Macau,45,0,26,0,0,2,CN_MO
2020-04-24,China,Macau,45,0,27,0,0,1,CN_MO
2020-04-26,China,Macau,45,0,28,0,0,1,CN_MO
2020-04-27,China,Macau,45,0,31,0,0,3,CN_MO
2020-04-28,China,Macau,45,0,32,0,0,1,CN_MO
2020-04-29,China,Macau,45,0,33,0,0,1,CN_MO
2020-04-30,China,Macau,45,0,34,0,0,1,CN_MO
2020-05-01,China,Macau,45,0,35,0,0,1,CN_MO
2020-05-02,China,Macau,45,0,37,0,0,2,CN_MO
2020-05-04,China,Macau,45,0,39,0,0,2,CN_MO
2020-05-07,China,Macau,45,0,40,0,0,1,CN_MO
2020-05-11,China,Macau,45,0,41,0,0,1,CN_MO
2020-05-12,China,Macau,45,0,42,0,0,1,CN_MO
2020-05-14,China,Macau,45,0,43,0,0,1,CN_MO
2020-05-17,China,Macau,45,0,44,0,0,1,CN_MO
2020-05-20,China,Macau,45,0,45,0,0,1,CN_MO
2020-01-23,China,Neimenggu,0,0,0,,,,CN_NM
2020-01-24,China,Neimenggu,2,0,0,2,0,0,CN_NM
2020-01-25,China,Neimenggu,2,0,0,0,0,0,CN_NM
2020-01-26,China,Neimenggu,7,0,0,5,0,0,CN_NM
2020-01-27,China,Neimenggu,11,0,0,4,0,0,CN_NM
2020-01-28,China,Neimenggu,15,0,0,4,0,0,CN_NM
2020-01-29,China,Neimenggu,16,0,0,1,0,0,CN_NM
2020-01-30,China,Neimenggu,18,0,0,2,0,0,CN_NM
2020-01-31,China,Neimenggu,20,0,0,2,0,0,CN_NM
2020-02-01,China,Neimenggu,23,0,1,3,0,1,CN_NM
2020-02-02,China,Neimenggu,27,0,1,4,0,0,CN_NM
2020-02-03,China,Neimenggu,34,0,1,7,0,0,CN_NM
