date,match_string,new_hospitalized,total_hospitalized,country_code,subregion1_code,new_intensive_care,total_intensive_care,key
2020-06-10,Tayside,7,3605,GB,SCT,5,541,GB_SCT_S08000030
2020-06-11,Tayside,7,3612,GB,SCT,5,546,GB_SCT_S08000030
2020-06-12,Tayside,5,3617,GB,SCT,5,551,GB_SCT_S08000030
2020-06-13,Tayside,7,3624,GB,SCT,5,556,GB_SCT_S08000030
2020-06-14,Tayside,6,3630,GB,SCT,5,561,GB_SCT_S08000030
2020-06-15,Tayside,5,3635,GB,SCT,5,566,GB_SCT_S08000030
2020-06-16,Tayside,5,3640,GB,SCT,5,571,GB_SCT_S08000030
2020-06-17,Tayside,5,3645,GB,SCT,5,576,GB_SCT_S08000030
2020-06-18,Tayside,5,3650,GB,SCT,5,581,GB_SCT_S08000030
2020-06-19,Tayside,5,3655,GB,SCT,5,586,GB_SCT_S08000030
2020-06-20,Tayside,5,3660,GB,SCT,5,591,GB_SCT_S08000030
2020-06-21,Tayside,5,3665,GB,SCT,5,596,GB_SCT_S08000030
2020-06-22,Tayside,5,3670,GB,SCT,5,601,GB_SCT_S08000030
2020-06-23,Tayside,5,3675,GB,SCT,5,606,GB_SCT_S08000030
2020-06-24,Tayside,5,3680,GB,SCT,5,611,GB_SCT_S08000030
2020-03-18,Tayside,,,GB,SCT,7,7,GB_SCT_S08000030
2020-03-19,Tayside,,,GB,SCT,7,14,GB_SCT_S08000030
2020-03-20,Tayside,,,GB,SCT,7,21,GB_SCT_S08000030
2020-03-21,Tayside,,,GB,SCT,7,28,GB_SCT_S08000030
2020-03-22,Tayside,,,GB,SCT,7,35,GB_SCT_S08000030
2020-03-23,Tayside,,,GB,SCT,5,40,GB_SCT_S08000030
2020-03-24,Tayside,,,GB,SCT,6,46,GB_SCT_S08000030
2020-03-25,Tayside,,,GB,SCT,6,52,GB_SCT_S08000030
2020-03-26,Western Isles,5,5,GB,SCT,5,45,GB_SCT_S08000028
2020-03-27,Western Isles,5,10,GB,SCT,5,50,GB_SCT_S08000028
2020-03-28,Western Isles,5,15,GB,SCT,5,55,GB_SCT_S08000028
2020-03-29,Western Isles,5,20,GB,SCT,5,60,GB_SCT_S08000028
2020-03-30,Western Isles,5,25,GB,SCT,5,65,GB_SCT_S08000028
2020-03-31,Western Isles,5,30,GB,SCT,5,70,GB_SCT_S08000028
2020-04-01,Western Isles,5,35,GB,SCT,5,75,GB_SCT_S08000028
2020-04-02,Western Isles,5,40,GB,SCT,5,80,GB_SCT_S08000028
2020-04-03,Western Isles,5,45,GB,SCT,5,85,GB_SCT_S08000028
2020-04-04,Western Isles,5,50,GB,SCT,5,90,GB_SCT_S08000028
2020-04-05,Western Isles,5,55,GB,SCT,5,95,GB_SCT_S08000028
2020-04-06,Western Isles,5,60,GB,SCT,5,100,GB_SCT_S08000028
2020-04-07,Western Isles,5,65,GB,SCT,5,105,GB_SCT_S08000028
2020-04-08,Western Isles,5,70,GB,SCT,5,110,GB_SCT_S08000028
2020-04-09,Western Isles,5,75,GB,SCT,5,115,GB_SCT_S08000028
2020-04-10,Western Isles,5,80,GB,SCT,5,120,GB_SCT_S08000028
2020-04-11,Western Isles,5,85,GB,SCT,5,125,GB_SCT_S08000028
2020-04-12,Western Isles,5,90,GB,SCT,5,130,GB_SCT_S08000028
2020-04-13,Western Isles,5,95,GB,SCT,5,135,GB_SCT_S08000028
2020-04-14,Western Isles,5,100,GB,SCT,5,140,GB_SCT_S08000028
2020-04-15,Western Isles,5,105,GB,SCT,5,145,GB_SCT_S08000028
2020-04-16,Western Isles,5,110,GB,SCT,5,150,GB_SCT_S08000028
2020-04-17,Western Isles,5,115,GB,SCT,5,155,GB_SCT_S08000028
2020-04-18,Western Isles,5,120,GB,SCT,5,160,GB_SCT_S08000028
2020-04-19,Western Isles,5,125,GB,SCT,5,165,GB_SCT_S08000028
2020-04-20,Western Isles,5,130,GB,SCT,5,170,GB_SCT_S08000028
2020-04-21,Western Isles,5,135,GB,SCT,5,175,GB_SCT_S08000028
2020-04-22,Western Isles,5,140,GB,SCT,5,180,GB_SCT_S08000028
2020-04-23,Western Isles,5,145,GB,SCT,5,185,GB_SCT_S08000028
2020-04-24,Western Isles,5,150,GB,SCT,5,190,GB_SCT_S08000028
2020-04-25,Western Isles,5,155,GB,SCT,5,195,GB_SCT_S08000028
2020-04-26,Western Isles,5,160,GB,SCT,5,200,GB_SCT_S08000028
2020-04-27,Western Isles,5,165,GB,SCT,5,205,GB_SCT_S08000028
2020-04-28,Western Isles,5,170,GB,SCT,5,210,GB_SCT_S08000028
2020-04-29,Western Isles,5,175,GB,SCT,5,215,GB_SCT_S08000028
2020-04-30,Western Isles,5,180,GB,SCT,5,220,GB_SCT_S08000028
2020-05-01,Western Isles,5,185,GB,SCT,5,225,GB_SCT_S08000028
2020-05-02,Western Isles,5,190,GB,SCT,5,230,GB_SCT_S08000028
2020-05-03,Western Isles,5,195,GB,SCT,5,235,GB_SCT_S08000028
2020-05-04,Western Isles,5,200,GB,SCT,5,240,GB_SCT_S08000028
2020-05-05,Western Isles,5,205,GB,SCT,5,245,GB_SCT_S08000028
2020-05-06,Western Isles,5,210,GB,SCT,5,250,GB_SCT_S08000028
2020-05-07,Western Isles,5,215,GB,SCT,5,255,GB_SCT_S08000028
2020-05-08,Western Isles,5,220,GB,SCT,5,260,GB_SCT_S08000028
2020-05-09,Western Isles,5,225,GB,SCT,5,265,GB_SCT_S08000028
2020-05-10,Western Isles,5,230,GB,SCT,5,270,GB_SCT_S08000028
2020-05-11,Western Isles,5,235,GB,SCT,5,275,GB_SCT_S08000028
2020-05-12,Western Isles,5,240,GB,SCT,5,280,GB_SCT_S08000028
2020-05-13,Western Isles,5,245,GB,SCT,5,285,GB_SCT_S08000028
2020-05-14,Western Isles,5,250,GB,SCT,5,290,GB_SCT_S08000028
2020-05-15,Western Isles,5,255,GB,SCT,5,295,GB_SCT_S08000028
2020-05-16,Western Isles,5,260,GB,SCT,5,300,GB_SCT_S08000028
2020-05-17,Western Isles,5,265,GB,SCT,5,305,GB_SCT_S08000028
2020-05-18,Western Isles,5,270,GB,SCT,5,310,GB_SCT_S08000028
2020-05-19,Western Isles,5,275,GB,SCT,5,315,GB_SCT_S08000028
2020-05-20,Western Isles,5,280,GB,SCT,5,320,GB_SCT_S08000028
2020-05-21,Western Isles,5,285,GB,SCT,5,325,GB_SCT_S08000028
2020-05-22,Western Isles,5,290,GB,SCT,5,330,GB_SCT_S08000028
2020-05-23,Western Isles,5,295,GB,SCT,5,335,GB_SCT_S08000028
2020-05-24,Western Isles,5,300,GB,SCT,5,340,GB_SCT_S08000028
2020-05-25,Western Isles,5,305,GB,SCT,5,345,GB_SCT_S08000028
2020-05-26,Western Isles,5,310,GB,SCT,5,350,GB_SCT_S08000028
2020-05-27,Western Isles,5,315,GB,SCT,5,355,GB_SCT_S08000028
2020-05-28,Western Isles,5,320,GB,SCT,5,360,GB_SCT_S08000028
2020-05-29,Western Isles,5,325,GB,SCT,5,365,GB_SCT_S08000028
2020-05-30,Western Isles,5,330,GB,SCT,5,370,GB_SCT_S08000028
2020-05-31,Western Isles,5,335,GB,SCT,5,375,GB_SCT_S08000028
2020-06-01,Western Isles,5,340,GB,SCT,5,380,GB_SCT_S08000028
2020-06-02,Western Isles,5,345,GB,SCT,5,385,GB_SCT_S08000028
2020-06-03,Western Isles,5,350,GB,SCT,5,390,GB_SCT_S08000028
2020-06-04,Western Isles,5,355,GB,SCT,5,395,GB_SCT_S08000028
2020-06-05,Western Isles,5,360,GB,SCT,5,400,GB_SCT_S08000028
2020-06-06,Western Isles,5,365,GB,SCT,5,405,GB_SCT_S08000028
2020-06-07,Western Isles,5,370,GB,SCT,5,410,GB_SCT_S08000028
2020-06-08,Western Isles,5,375,GB,SCT,5,415,GB_SCT_S08000028
2020-06-09,Western Isles,5,380,GB,SCT,5,420,GB_SCT_S08000028
2020-06-10,Western Isles,5,385,GB,SCT,5,425,GB_SCT_S08000028
2020-06-11,Western Isles,5,390,GB,SCT,5,430,GB_SCT_S08000028
2020-06-12,Western Isles,5,395,GB,SCT,5,435,GB_SCT_S08000028
2020-06-13,Western Isles,5,400,GB,SCT,5,440,GB_SCT_S08000028
2020-06-14,Western Isles,5,405,GB,SCT,5,445,GB_SCT_S08000028
2020-06-15,Western Isles,5,410,GB,SCT,5,450,GB_SCT_S08000028
2020-06-16,Western Isles,5,415,GB,SCT,5,455,GB_SCT_S08000028
2020-06-17,Western Isles,5,420,GB,SCT,5,460,GB_SCT_S08000028
2020-06-18,Western Isles,5,425,GB,SCT,5,465,GB_SCT_S08000028
2020-06-19,Western Isles,5,430,GB,SCT,5,470,GB_SCT_S08000028
2020-06-20,Western Isles,5,435,GB,SCT,5,475,GB_SCT_S08000028
2020-06-21,Western Isles,5,440,GB,SCT,5,480,GB_SCT_S08000028
2020-06-22,Western Isles,5,445,GB,SCT,5,485,GB_SCT_S08000028
2020-06-23,Western Isles,5,450,GB,SCT,5,490,GB_SCT_S08000028
2020-06-24,Western Isles,5,455,GB,SCT,5,495,GB_SCT_S08000028
2020-03-18,Western Isles,,,GB,SCT,5,5,GB_SCT_S08000028
2020-03-19,Western Isles,,,GB,SCT,5,10,GB_SCT_S08000028
2020-03-20,Western Isles,,,GB,SCT,5,15,GB_SCT_S08000028
2020-03-21,Western Isles,,,GB,SCT,5,20,GB_SCT_S08000028
2020-03-22,Western Isles,,,GB,SCT,5,25,GB_SCT_S08000028
2020-03-23,Western Isles,,,GB,SCT,5,30,GB_SCT_S08000028
2020-03-24,Western Isles,,,GB,SCT,5,35,GB_SCT_S08000028
2020-03-25,Western Isles,,,GB,SCT,5,40,GB_SCT_S08000028
