date,match_string,total_hospitalized_symptomatic,current_intensive_care,current_hospitalized,total_quarantined,current_confirmed,new_current_confirmed,new_confirmed,total_recovered,total_deceased,total_confirmed,total_tested,cases_tested?,country_code,key,new_hospitalized_symptomatic,new_quarantined,new_recovered,new_deceased,new_tested,total_current_confirmed
2020-05-05,Sicilia,367,26,393,1809,2202,0,12,818,247,3267,91306,82079,IT,IT_82,-9,10,9,3,4140,2202
2020-05-06,Sicilia,359,25,384,1817,2201,-1,14,830,250,3281,92999,83908,IT,IT_82,-8,8,12,3,1693,2201
2020-05-07,Sicilia,349,21,370,1757,2127,-74,7,910,251,3288,95695,85674,IT,IT_82,-10,-60,80,1,2696,2127
2020-05-08,Sicilia,310,19,329,1798,2127,0,13,921,253,3301,98711,88497,IT,IT_82,-39,41,11,2,3016,2127
2020-05-09,Sicilia,277,17,294,1786,2080,-47,12,977,256,3313,101548,90885,IT,IT_82,-33,-12,56,3,2837,2080
2020-05-10,Sicilia,273,16,289,1780,2069,-11,14,1002,256,3327,102403,91748,IT,IT_82,-4,-6,25,0,855,2069
2020-05-11,Sicilia,271,16,287,1775,2062,-7,12,1020,257,3339,103134,92609,IT,IT_82,-2,-5,18,1,731,2062
2020-05-12,Sicilia,234,15,249,1662,1911,-151,4,1171,261,3343,105017,94034,IT,IT_82,-37,-113,151,4,1883,1911
2020-05-13,Sicilia,212,13,225,1664,1889,-22,11,1203,262,3354,107991,96860,IT,IT_82,-22,2,32,1,2974,1889
2020-05-14,Sicilia,203,12,215,1639,1854,-35,12,1249,263,3366,111137,99900,IT,IT_82,-9,-25,46,1,3146,1854
2020-05-15,Sicilia,198,11,209,1551,1760,-94,8,1351,263,3374,112929,101487,IT,IT_82,-5,-88,102,0,1792,1760
2020-05-16,Sicilia,159,12,171,1488,1659,-101,8,1458,265,3382,114963,103103,IT,IT_82,-39,-63,107,2,2034,1659
2020-05-17,Sicilia,145,13,158,1397,1555,-104,6,1566,267,3388,117426,105074,IT,IT_82,-14,-91,108,2,2463,1555
2020-05-18,Sicilia,137,13,150,1389,1539,-16,7,1589,267,3395,118859,106277,IT,IT_82,-8,-8,23,0,1433,1539
2020-05-19,Sicilia,125,12,137,1387,1524,-15,8,1611,268,3403,122040,109195,IT,IT_82,-12,-2,22,1,3181,1524
2020-05-20,Sicilia,118,11,129,1394,1523,-1,8,1620,268,3411,123573,110205,IT,IT_82,-7,7,9,0,1533,1523
2020-05-21,Sicilia,107,11,118,1404,1522,-1,6,1627,268,3417,127348,112329,IT,IT_82,-11,10,7,0,3775,1522
2020-05-22,Sicilia,103,10,113,1406,1519,-3,4,1634,268,3421,129431,114230,IT,IT_82,-4,2,7,0,2083,1519
2020-05-23,Sicilia,95,9,104,1408,1512,-7,0,1640,269,3421,131913,116517,IT,IT_82,-8,2,6,1,2482,1512
2020-05-24,Sicilia,91,9,100,1353,1453,-59,2,1701,269,3423,133249,117242,IT,IT_82,-4,-55,61,0,1336,1453
2020-05-25,Sicilia,89,9,98,1335,1433,-20,4,1724,270,3427,135261,118208,IT,IT_82,-2,-18,23,1,2012,1433
2020-05-26,Sicilia,83,10,93,1337,1430,-3,3,1729,271,3430,137682,120206,IT,IT_82,-6,2,5,1,2421,1430
2020-05-27,Sicilia,73,10,83,1235,1318,-112,5,1845,272,3435,140295,122130,IT,IT_82,-10,-102,116,1,2613,1318
2020-05-28,Sicilia,72,8,80,1065,1145,-173,3,2021,272,3438,142516,122600,IT,IT_82,-1,-170,176,0,2221,1145
2020-05-29,Sicilia,67,7,74,1063,1137,-8,2,2031,272,3440,145979,125340,IT,IT_82,-5,-2,10,0,3463,1137
2020-05-30,Sicilia,67,7,74,925,999,-138,2,2170,273,3442,148871,127725,IT,IT_82,0,-138,139,1,2892,999
2020-05-31,Sicilia,65,7,72,914,986,-13,1,2183,274,3443,150054,128717,IT,IT_82,-2,-11,13,1,1183,986
2020-06-01,Sicilia,65,8,73,894,967,-19,0,2202,274,3443,151186,129103,IT,IT_82,0,-20,19,0,1132,967
2020-06-02,Sicilia,62,7,69,897,966,-1,4,2206,275,3447,153417,130886,IT,IT_82,-3,3,4,1,2231,966
2020-06-03,Sicilia,60,7,67,813,880,-86,0,2292,275,3447,154873,131820,IT,IT_82,-2,-84,86,0,1456,880
2020-06-04,Sicilia,57,6,63,816,879,-1,0,2292,276,3447,157868,134035,IT,IT_82,-3,3,0,1,2995,879
2020-06-05,Sicilia,54,6,60,812,872,-7,1,2300,276,3448,160639,136155,IT,IT_82,-3,-4,8,0,2771,872
2020-06-06,Sicilia,47,7,54,812,866,-6,2,2308,276,3450,163432,138343,IT,IT_82,-7,0,8,0,2793,866
2020-06-07,Sicilia,42,7,49,813,862,-4,1,2312,277,3451,164985,139481,IT,IT_82,-5,1,4,1,1553,862
2020-06-08,Sicilia,40,7,47,806,853,-9,1,2321,278,3452,165693,140109,IT,IT_82,-2,-7,9,1,708,853
2020-06-09,Sicilia,39,6,45,808,853,0,2,2323,278,3454,168562,142495,IT,IT_82,-1,2,2,0,2869,853
2020-06-10,Sicilia,40,6,46,807,853,0,1,2324,278,3455,171384,144193,IT,IT_82,1,-1,1,0,2822,853
2020-06-11,Sicilia,37,5,42,807,849,-4,0,2327,279,3455,174429,146290,IT,IT_82,-3,0,3,1,3045,849
2020-06-12,Sicilia,34,3,37,804,841,-8,0,2335,279,3455,176233,147871,IT,IT_82,-3,-3,8,0,1804,841
2020-06-13,Sicilia,33,3,36,806,842,1,1,2335,279,3456,178319,149516,IT,IT_82,-1,2,0,0,2086,842
2020-06-14,Sicilia,32,3,35,802,837,-5,1,2341,279,3457,179438,150233,IT,IT_82,-1,-4,6,0,1119,837
2020-06-15,Sicilia,30,4,34,771,805,-32,1,2373,280,3458,180327,150982,IT,IT_82,-2,-31,32,1,889,805
2020-06-16,Sicilia,32,4,36,770,806,1,2,2374,280,3460,182514,152670,IT,IT_82,2,-1,1,0,2187,806
2020-06-17,Sicilia,25,3,28,777,805,-1,2,2377,280,3462,184412,154287,IT,IT_82,-7,7,3,0,1898,805
2020-06-18,Sicilia,24,3,27,610,637,-168,2,2547,280,3464,186253,155903,IT,IT_82,-1,-167,170,0,1841,637
2020-06-19,Sicilia,21,5,26,124,150,-487,3,2640,280,3070,187869,156719,IT,IT_82,-3,-486,93,0,1616,150
2020-06-20,Sicilia,21,5,26,114,140,-10,0,2650,280,3070,189938,157946,IT,IT_82,0,-10,10,0,2069,140
2020-02-24,Toscana,0,0,0,0,0,0,0,0,0,0,140,,IT,IT_52,,,,,,0
2020-02-25,Toscana,2,0,2,0,2,2,2,0,0,2,296,,IT,IT_52,2,0,0,0,156,2
2020-02-26,Toscana,2,0,2,0,2,0,0,0,0,2,363,,IT,IT_52,0,0,0,0,67,2
2020-02-27,Toscana,2,0,2,0,2,0,0,0,0,2,410,,IT,IT_52,0,0,0,0,47,2
2020-02-28,Toscana,5,0,5,2,7,5,6,1,0,8,437,,IT,IT_52,3,2,1,0,27,7
2020-02-29,Toscana,7,0,7,3,10,3,3,1,0,11,531,,IT,IT_52,2,1,0,0,94,10
2020-03-01,Toscana,7,0,7,5,12,2,2,1,0,13,572,,IT,IT_52,0,2,0,0,41,12
2020-03-02,Toscana,7,0,7,5,12,0,0,1,0,13,613,,IT,IT_52,0,0,0,0,41,12
2020-03-03,Toscana,10,0,10,8,18,6,6,1,0,19,697,,IT,IT_52,3,3,0,0,84,18
2020-03-04,Toscana,15,2,17,20,37,19,19,1,0,38,776,,IT,IT_52,5,12,0,0,79,37
2020-03-05,Toscana,26,3,29,31,60,23,23,1,0,61,776,,IT,IT_52,11,11,0,0,0,60
2020-03-06,Toscana,35,5,40,38,78,18,18,1,0,79,1097,,IT,IT_52,9,7,0,0,321,78
2020-03-07,Toscana,54,7,61,51,112,34,34,1,0,113,1331,,IT,IT_52,19,13,0,0,234,112
2020-03-08,Toscana,91,7,98,67,165,53,53,1,0,166,1618,,IT,IT_52,37,16,0,0,287,165
2020-03-09,Toscana,107,9,116,90,206,41,42,1,1,208,2018,,IT,IT_52,16,23,0,1,400,206
2020-03-10,Toscana,91,40,131,129,260,54,56,3,1,264,2573,,IT,IT_52,-16,39,2,0,555,260
2020-03-11,Toscana,87,54,141,173,314,54,56,5,1,320,2804,,IT,IT_52,-4,44,2,0,231,314
2020-03-12,Toscana,100,59,159,193,352,38,44,7,5,364,3165,,IT,IT_52,13,20,2,4,361,352
2020-03-13,Toscana,134,77,211,244,455,103,106,10,5,470,4049,,IT,IT_52,34,51,3,0,884,455
2020-03-14,Toscana,160,87,247,367,614,159,160,10,6,630,4595,,IT,IT_52,26,123,0,1,546,614
2020-03-15,Toscana,175,107,282,481,763,149,151,10,8,781,5132,,IT,IT_52,15,114,0,2,537,763
2020-03-16,Toscana,175,107,282,559,841,78,85,11,14,866,5910,,IT,IT_52,0,78,1,6,778,841
2020-03-17,Toscana,329,143,472,552,1024,183,187,12,17,1053,6727,,IT,IT_52,154,-7,1,3,817,1024
2020-03-18,Toscana,427,160,587,704,1291,267,277,17,22,1330,7606,,IT,IT_52,98,152,5,5,879,1291
2020-03-19,Toscana,501,178,679,743,1422,131,152,22,38,1482,8873,,IT,IT_52,74,39,5,16,1267,1422
2020-03-20,Toscana,601,189,790,923,1713,291,311,33,47,1793,10405,,IT,IT_52,100,180,11,9,1532,1713
2020-03-21,Toscana,664,202,866,1039,1905,192,219,35,72,2012,11909,,IT,IT_52,63,116,2,25,1504,1905
2020-03-22,Toscana,706,215,921,1223,2144,239,265,42,91,2277,13264,,IT,IT_52,42,184,7,19,1355,2144
2020-03-23,Toscana,838,238,1076,1225,2301,157,184,51,109,2461,13851,,IT,IT_52,132,2,9,18,587,2301
2020-03-24,Toscana,918,244,1162,1357,2519,218,238,51,129,2699,15701,,IT,IT_52,80,132,0,20,1850,2519
2020-03-25,Toscana,999,251,1250,1526,2776,257,273,54,142,2972,17868,,IT,IT_52,81,169,3,13,2167,2776
2020-03-26,Toscana,1037,259,1296,1677,2973,197,254,95,158,3226,20952,,IT,IT_52,38,151,41,16,3084,2973
2020-03-27,Toscana,1053,274,1327,1843,3170,197,224,103,177,3450,23746,,IT,IT_52,16,166,8,19,2794,3170
2020-03-28,Toscana,1093,277,1370,2141,3511,341,367,108,198,3817,25613,,IT,IT_52,40,298,5,21,1867,3511
2020-03-29,Toscana,1111,275,1386,2400,3786,275,305,121,215,4122,27579,,IT,IT_52,18,259,13,17,1966,3786
2020-03-30,Toscana,1116,279,1395,2655,4050,264,290,131,231,4412,30099,,IT,IT_52,5,255,10,16,2520,4050
2020-03-31,Toscana,1120,293,1413,2813,4226,176,196,138,244,4608,33165,,IT,IT_52,4,158,7,13,3066,4226
2020-04-01,Toscana,1120,297,1417,3015,4432,206,259,182,253,4867,36575,,IT,IT_52,0,202,44,9,3410,4432
2020-04-02,Toscana,1135,295,1430,3359,4789,357,406,216,268,5273,40724,,IT,IT_52,15,344,34,15,4149,4789
2020-04-03,Toscana,1149,288,1437,3472,4909,120,226,300,290,5499,44460,,IT,IT_52,14,113,84,22,3736,4909
2020-04-04,Toscana,1129,286,1415,3639,5054,145,172,310,307,5671,47886,,IT,IT_52,-20,167,10,17,3426,5054
2020-04-05,Toscana,1111,276,1387,3798,5185,131,176,337,325,5847,51006,,IT,IT_52,-18,159,27,18,3120,5185
2020-04-06,Toscana,1116,279,1395,3906,5301,116,154,350,350,6001,52849,,IT,IT_52,5,108,13,25,1843,5301
2020-04-07,Toscana,1087,263,1350,4077,5427,126,172,377,369,6173,56651,,IT,IT_52,-29,171,27,19,3802,5427
2020-04-08,Toscana,1066,260,1326,4231,5557,130,206,430,392,6379,60985,,IT,IT_52,-21,154,53,23,4334,5557
2020-04-09,Toscana,1038,256,1294,4409,5703,146,173,441,408,6552,65461,,IT,IT_52,-28,178,11,16,4476,5703
2020-04-10,Toscana,1011,256,1267,4555,5822,119,175,451,454,6727,72001,,IT,IT_52,-27,146,10,46,6540,5822
2020-04-11,Toscana,997,237,1234,4758,5992,170,231,499,467,6958,75756,,IT,IT_52,-14,203,48,13,3755,5992
2020-04-12,Toscana,983,238,1221,4941,6162,170,277,578,495,7235,78640,,IT,IT_52,-14,183,79,28,2884,6162
2020-04-13,Toscana,992,225,1217,5040,6257,95,155,615,518,7390,80889,,IT,IT_52,9,99,37,23,2249,6257
2020-04-14,Toscana,1002,225,1227,5125,6352,95,137,637,538,7527,82269,,IT,IT_52,10,85,22,20,1380,6352
2020-04-15,Toscana,977,216,1193,5224,6417,65,139,693,556,7666,86348,,IT,IT_52,-25,99,56,18,4079,6417
2020-04-16,Toscana,940,213,1153,5460,6613,196,277,745,585,7943,91651,,IT,IT_52,-37,236,52,29,5303,6613
2020-04-17,Toscana,898,207,1105,5478,6583,-30,167,925,602,8110,96231,,IT,IT_52,-42,18,180,17,4580,6583
2020-04-18,Toscana,883,198,1081,5389,6470,-113,127,1149,618,8237,99903,,IT,IT_52,-15,-89,224,16,3672,6470
2020-04-19,Toscana,852,192,1044,5452,6496,26,135,1239,637,8372,103975,84620,IT,IT_52,-31,63,90,19,4072,6496
2020-04-20,Toscana,850,182,1032,5536,6568,72,135,1272,667,8507,105857,85946,IT,IT_52,-2,84,33,30,1882,6568
2020-04-21,Toscana,833,171,1004,5618,6622,54,96,1295,686,8603,109925,87717,IT,IT_52,-17,82,23,19,4068,6622
2020-04-22,Toscana,820,174,994,5173,6167,-455,97,1828,705,8700,114100,91747,IT,IT_52,-13,-445,533,19,4175,6167
2020-04-23,Toscana,791,168,959,5212,6171,4,80,1886,723,8780,118177,94426,IT,IT_52,-29,39,58,18,4077,6171
2020-04-24,Toscana,738,159,897,5236,6133,-38,97,2002,742,8877,121336,96180,IT,IT_52,-53,24,116,19,3159,6133
2020-04-25,Toscana,687,166,853,5293,6146,13,138,2109,760,9015,125495,98753,IT,IT_52,-51,57,107,18,4159,6146
2020-04-26,Toscana,677,158,835,5234,6069,-77,132,2300,778,9147,127394,99751,IT,IT_52,-10,-59,191,18,1899,6069
2020-04-27,Toscana,671,154,825,5158,5983,-86,32,2401,795,9179,129048,100869,IT,IT_52,-6,-76,101,17,1654,5983
2020-04-28,Toscana,619,144,763,5133,5896,-87,52,2524,811,9231,133617,103891,IT,IT_52,-52,-25,123,16,4569,5896
2020-04-29,Toscana,576,139,715,4948,5663,-233,61,2802,827,9292,137482,106150,IT,IT_52,-43,-185,278,16,3865,5663
2020-04-30,Toscana,546,126,672,4912,5584,-79,60,2926,842,9352,141849,108596,IT,IT_52,-30,-36,124,15,4367,5584
2020-05-01,Toscana,520,124,644,4729,5373,-211,93,3218,854,9445,146456,111349,IT,IT_52,-26,-183,292,12,4607,5373
2020-05-02,Toscana,519,118,637,4728,5365,-8,80,3297,863,9525,148223,112437,IT,IT_52,-1,-1,79,9,1767,5365
2020-05-03,Toscana,513,112,625,4703,5328,-37,38,3363,872,9563,150914,114354,IT,IT_52,-6,-25,66,9,2691,5328
2020-05-04,Toscana,512,107,619,4660,5279,-49,38,3441,881,9601,152447,115065,IT,IT_52,-1,-43,78,9,1533,5279
2020-05-05,Toscana,484,111,595,4595,5190,-89,30,3552,889,9631,157260,118265,IT,IT_52,-28,-65,111,8,4813,5190
2020-05-06,Toscana,462,92,554,4534,5088,-102,26,3670,899,9657,161553,121066,IT,IT_52,-22,-61,118,10,4293,5088
2020-05-07,Toscana,437,91,528,4188,4716,-372,26,4052,915,9683,166062,124295,IT,IT_52,-25,-346,382,16,4509,4716
2020-05-08,Toscana,399,84,483,4109,4592,-124,38,4199,930,9721,170296,126752,IT,IT_52,-38,-79,147,15,4234,4592
2020-05-09,Toscana,364,79,443,4005,4448,-144,24,4360,937,9745,174596,129382,IT,IT_52,-35,-104,161,7,4300,4448
2020-05-10,Toscana,350,78,428,3719,4147,-301,29,4685,942,9774,178208,131788,IT,IT_52,-14,-286,325,5,3612,4147
2020-05-11,Toscana,347,77,424,3649,4073,-74,13,4764,950,9787,179469,132464,IT,IT_52,-3,-70,79,8,1261,4073
2020-05-12,Toscana,307,72,379,3462,3841,-232,15,5002,959,9802,184851,136285,IT,IT_52,-40,-187,238,9,5382,3841
2020-05-13,Toscana,284,72,356,3207,3563,-278,27,5302,964,9829,189026,138465,IT,IT_52,-23,-255,300,5,4175,3563
2020-05-14,Toscana,269,68,337,3051,3388,-175,30,5498,973,9859,193182,141430,IT,IT_52,-15,-156,196,9,4156,3388
2020-05-15,Toscana,238,67,305,2863,3168,-220,24,5739,976,9883,197365,144237,IT,IT_52,-31,-188,241,3,4183,3168
2020-05-16,Toscana,234,66,300,2643,2943,-225,30,5991,979,9913,200703,145946,IT,IT_52,-4,-220,252,3,3338,2943
2020-05-17,Toscana,214,67,281,2521,2802,-141,35,6162,984,9948,204022,148060,IT,IT_52,-20,-122,171,5,3319,2802
2020-05-18,Toscana,197,66,263,2310,2573,-229,13,6399,989,9961,205201,148580,IT,IT_52,-17,-211,237,5,1179,2573
2020-05-19,Toscana,190,56,246,2077,2323,-250,7,6653,992,9968,209161,151093,IT,IT_52,-7,-233,254,3,3960,2323
2020-05-20,Toscana,178,45,223,1894,2117,-206,14,6867,998,9982,214299,154671,IT,IT_52,-12,-183,214,6,5138,2117
2020-05-21,Toscana,169,41,210,1667,1877,-240,18,7119,1004,10000,218615,157388,IT,IT_52,-9,-227,252,6,4316,1877
2020-05-22,Toscana,162,42,204,1582,1786,-91,35,7240,1009,10035,222505,160266,IT,IT_52,-7,-85,121,5,3890,1786
2020-05-23,Toscana,157,40,197,1569,1766,-20,12,7270,1011,10047,226046,162433,IT,IT_52,-5,-13,30,2,3541,1766
2020-05-24,Toscana,148,38,186,1514,1700,-66,15,7349,1013,10062,229135,164469,IT,IT_52,-9,-55,79,2,3089,1700
2020-05-25,Toscana,152,37,189,1447,1636,-64,5,7416,1015,10067,230273,165114,IT,IT_52,4,-67,67,2,1138,1636
2020-05-26,Toscana,145,34,179,1343,1522,-114,3,7527,1021,10070,234796,168150,IT,IT_52,-7,-104,111,6,4523,1522
2020-05-27,Toscana,132,31,163,1297,1460,-62,12,7595,1027,10082,238667,170802,IT,IT_52,-13,-46,68,6,3871,1460
2020-05-28,Toscana,126,27,153,1227,1380,-80,4,7677,1029,10086,242687,173406,IT,IT_52,-6,-70,82,2,4020,1380
2020-05-29,Toscana,111,31,142,1113,1255,-125,2,7802,1031,10088,246052,175489,IT,IT_52,-15,-114,125,2,3365,1255
2020-05-30,Toscana,106,27,133,1033,1166,-89,12,7897,1037,10100,249441,177686,IT,IT_52,-5,-80,95,6,3389,1166
2020-05-31,Toscana,97,28,125,986,1111,-55,4,7952,1041,10104,252090,179296,IT,IT_52,-9,-47,55,4,2649,1111
2020-06-01,Toscana,85,25,110,972,1082,-29,3,7977,1048,10107,253845,180233,IT,IT_52,-12,-14,25,7,1755,1082
2020-06-02,Toscana,85,25,110,901,1011,-71,10,8053,1053,10117,257178,182335,IT,IT_52,0,-71,76,5,3333,1011
2020-06-03,Toscana,76,25,101,872,973,-38,4,8093,1055,10121,259167,183229,IT,IT_52,-9,-29,40,2,1989,973
2020-06-04,Toscana,65,24,89,794,883,-90,1,8180,1059,10122,262762,186632,IT,IT_52,-11,-78,87,4,3595,883
2020-06-05,Toscana,55,23,78,779,857,-26,7,8209,1063,10129,266508,188882,IT,IT_52,-10,-15,29,4,3746,857
2020-06-06,Toscana,49,22,71,714,785,-72,5,8281,1068,10134,269298,190860,IT,IT_52,-6,-65,72,5,2790,785
2020-06-07,Toscana,52,20,72,678,750,-35,1,8315,1070,10135,272106,192675,IT,IT_52,3,-36,34,2,2808,750
2020-06-08,Toscana,50,20,70,651,721,-29,9,8349,1074,10144,273706,193737,IT,IT_52,-2,-27,34,4,1600,721
2020-06-09,Toscana,46,17,63,565,628,-93,1,8440,1077,10145,277092,195695,IT,IT_52,-4,-86,91,3,3386,628
2020-06-10,Toscana,40,15,55,484,539,-89,3,8531,1078,10148,280491,198466,IT,IT_52,-6,-81,91,1,3399,539
2020-06-11,Toscana,42,15,57,464,521,-18,10,8558,1079,10158,283638,200500,IT,IT_52,2,-20,27,1,3147,521
2020-06-12,Toscana,36,14,50,460,510,-11,7,8575,1080,10165,286693,202577,IT,IT_52,-6,-4,17,1,3055,510
2020-06-13,Toscana,33,16,49,453,502,-8,7,8588,1082,10172,289524,204513,IT,IT_52,-3,-7,13,2,2831,502
2020-06-14,Toscana,34,16,50,449,499,-3,8,8596,1085,10180,292101,206348,IT,IT_52,1,-4,8,3,2577,499
2020-06-15,Toscana,31,16,47,442,489,-10,8,8611,1088,10188,293683,207371,IT,IT_52,-3,-7,15,3,1582,489
2020-06-16,Toscana,34,14,48,415,463,-26,3,8637,1091,10191,296812,209629,IT,IT_52,3,-27,26,3,3129,463
2020-06-17,Toscana,33,14,47,397,444,-19,2,8657,1092,10193,300612,212090,IT,IT_52,-1,-18,20,1,3800,444
2020-06-18,Toscana,23,13,36,402,438,-6,2,8664,1093,10195,303786,213644,IT,IT_52,-10,5,7,1,3174,438
2020-06-19,Toscana,18,12,30,393,423,-15,10,8687,1095,10205,306489,214853,IT,IT_52,-5,-9,23,2,2703,423
2020-06-20,Toscana,19,12,31,383,414,-9,2,8698,1095,10207,309250,215914,IT,IT_52,1,-10,11,0,2761,414
2020-02-24,P.A. Trento,0,0,0,0,0,0,0,0,0,0,3,,IT,IT_TN,,,,,,0
2020-02-25,P.A. Trento,0,0,0,0,0,0,0,0,0,0,3,,IT,IT_TN,0,0,0,0,0,0
2020-02-26,P.A. Trento,0,0,0,0,0,0,0,0,0,0,3,,IT,IT_TN,0,0,0,0,0,0
2020-02-27,P.A. Trento,0,0,0,0,0,0,0,0,0,0,32,,IT,IT_TN,0,0,0,0,29,0
2020-02-28,P.A. Trento,0,0,0,0,0,0,0,0,0,0,32,,IT,IT_TN,0,0,0,0,0,0
2020-02-29,P.A. Trento,0,0,0,0,0,0,0,0,0,0,43,,IT,IT_TN,0,0,0,0,11,0
2020-03-01,P.A. Trento,0,0,0,0,0,0,0,0,0,0,122,,IT,IT_TN,0,0,0,0,79,0
2020-03-02,P.A. Trento,0,0,0,0,0,0,0,0,0,0,122,,IT,IT_TN,0,0,0,0,0,0
2020-03-03,P.A. Trento,1,0,1,3,4,4,4,0,0,4,122,,IT,IT_TN,1,3,0,0,0,4
2020-03-04,P.A. Trento,1,0,1,4,5,1,1,0,0,5,122,,IT,IT_TN,0,1,0,0,0,5
2020-03-05,P.A. Trento,2,0,2,5,7,2,2,0,0,7,122,,IT,IT_TN,1,1,0,0,0,7
2020-03-06,P.A. Trento,4,0,4,6,10,3,3,0,0,10,122,,IT,IT_TN,2,1,0,0,0,10
2020-03-07,P.A. Trento,6,1,7,7,14,4,4,0,0,14,194,,IT,IT_TN,2,1,0,0,72,14
2020-03-08,P.A. Trento,7,2,9,14,23,9,9,0,0,23,228,,IT,IT_TN,1,7,0,0,34,23
2020-03-09,P.A. Trento,10,2,12,21,33,10,10,0,0,33,267,,IT,IT_TN,3,7,0,0,39,33
2020-03-10,P.A. Trento,19,3,22,28,50,17,19,2,0,52,399,,IT,IT_TN,9,7,2,0,132,50
2020-03-11,P.A. Trento,28,4,32,42,74,24,25,3,0,77,527,,IT,IT_TN,9,14,1,0,128,74
2020-03-12,P.A. Trento,43,5,48,54,102,28,30,4,1,107,593,,IT,IT_TN,15,12,1,1,66,102
2020-03-13,P.A. Trento,58,6,64,93,157,55,56,4,2,163,846,,IT,IT_TN,15,39,0,1,253,157
2020-03-14,P.A. Trento,68,12,80,119,199,42,43,5,2,206,1006,,IT,IT_TN,10,26,1,0,160,199
2020-03-15,P.A. Trento,73,19,92,275,367,168,172,5,6,378,1006,,IT,IT_TN,5,156,0,4,0,367
2020-03-16,P.A. Trento,73,19,92,275,367,0,0,5,6,378,1006,,IT,IT_TN,0,0,0,0,0,367
2020-03-17,P.A. Trento,107,22,129,239,368,1,7,10,7,385,1727,,IT,IT_TN,34,-36,5,1,721,368
2020-03-18,P.A. Trento,141,22,163,273,436,68,70,12,7,455,2187,,IT,IT_TN,34,34,2,0,460,436
2020-03-19,P.A. Trento,169,30,199,292,491,55,68,20,12,523,2203,,IT,IT_TN,28,19,8,5,16,491
2020-03-20,P.A. Trento,198,34,232,368,600,109,119,29,13,642,2656,,IT,IT_TN,29,76,9,1,453,600
2020-03-21,P.A. Trento,233,39,272,448,720,120,140,34,28,782,2656,,IT,IT_TN,35,80,5,15,0,720
2020-03-22,P.A. Trento,235,46,281,604,885,165,172,34,35,954,3050,,IT,IT_TN,2,156,0,7,394,885
2020-03-23,P.A. Trento,249,46,295,619,914,29,69,68,41,1023,3150,,IT,IT_TN,14,15,34,6,100,914
2020-03-24,P.A. Trento,308,49,357,618,975,61,87,79,56,1110,3712,,IT,IT_TN,59,-1,11,15,562,975
2020-03-25,P.A. Trento,308,65,373,685,1058,83,112,90,74,1222,4114,,IT,IT_TN,0,67,11,18,402,1058
2020-03-26,P.A. Trento,300,66,366,728,1094,36,75,117,86,1297,4600,,IT,IT_TN,-8,43,27,12,486,1094
2020-03-27,P.A. Trento,341,66,407,757,1164,70,94,125,102,1391,4923,,IT,IT_TN,41,29,8,16,323,1164
2020-03-28,P.A. Trento,351,72,423,811,1234,70,114,151,120,1505,5561,,IT,IT_TN,10,54,26,18,638,1234
2020-03-29,P.A. Trento,356,75,431,862,1293,59,89,172,129,1594,5950,,IT,IT_TN,5,51,21,9,389,1293
2020-03-30,P.A. Trento,353,78,431,926,1357,64,88,178,147,1682,6377,,IT,IT_TN,-3,64,6,18,427,1357
2020-03-31,P.A. Trento,354,80,434,955,1389,32,64,193,164,1746,6973,,IT,IT_TN,1,29,15,17,596,1389
2020-04-01,P.A. Trento,345,76,421,1062,1483,94,124,214,173,1870,7675,,IT,IT_TN,-9,107,21,9,702,1483
2020-04-02,P.A. Trento,339,78,417,1170,1587,104,133,229,187,2003,8496,,IT,IT_TN,-6,108,15,14,821,1587
2020-04-03,P.A. Trento,343,80,423,1236,1659,72,106,246,204,2109,8993,,IT,IT_TN,4,66,17,17,497,1659
2020-04-04,P.A. Trento,353,81,434,1319,1753,94,111,257,210,2220,9863,,IT,IT_TN,10,83,11,6,870,1753
2020-04-05,P.A. Trento,352,80,432,1363,1795,42,65,273,217,2285,10476,,IT,IT_TN,-1,44,16,7,613,1795
2020-04-06,P.A. Trento,354,79,433,1405,1838,43,63,280,230,2348,11130,,IT,IT_TN,2,42,7,13,654,1838
2020-04-07,P.A. Trento,360,78,438,1452,1890,52,128,342,244,2476,12030,,IT,IT_TN,6,47,62,14,900,1890
2020-04-08,P.A. Trento,354,77,431,1509,1940,50,126,407,255,2602,13258,,IT,IT_TN,-6,57,65,11,1228,1940
2020-04-09,P.A. Trento,345,69,414,1564,1978,38,106,462,268,2708,14338,,IT,IT_TN,-9,55,55,13,1080,1978
2020-04-10,P.A. Trento,335,70,405,1589,1994,16,108,547,275,2816,14981,,IT,IT_TN,-10,25,85,7,643,1994
2020-04-11,P.A. Trento,335,62,397,1667,2064,70,154,622,284,2970,16646,,IT,IT_TN,0,78,75,9,1665,2064
2020-04-12,P.A. Trento,322,61,383,1699,2082,18,83,678,293,3053,17797,,IT,IT_TN,-13,32,56,9,1151,2082
2020-04-13,P.A. Trento,326,56,382,1698,2080,-2,73,746,300,3126,18586,,IT,IT_TN,4,-1,68,7,789,2080
2020-04-14,P.A. Trento,325,54,379,1703,2082,2,15,749,310,3141,18774,,IT,IT_TN,-1,5,3,10,188,2082
2020-04-15,P.A. Trento,312,48,360,1744,2104,22,79,798,318,3220,19535,,IT,IT_TN,-13,41,49,8,761,2104
2020-04-16,P.A. Trento,296,43,339,1748,2087,-17,74,885,322,3294,20773,,IT,IT_TN,-16,4,87,4,1238,2087
