key,date,nakazavzahranici,new_confirmed,nakazavzahranici_age_06,nakazavzahranici_age_02,nakazavzahranici_age_04,nakazavzahranici_age_00,nakazavzahranici_age_03,nakazavzahranici_age_05,nakazavzahranici_age_01,nakazavzahranici_age_08,nakazavzahranici_age_07,nakazavzahranici_age_09,new_confirmed_age_06,new_confirmed_age_02,new_confirmed_age_04,new_confirmed_age_00,new_confirmed_age_03,new_confirmed_age_05,new_confirmed_age_01,new_confirmed_age_08,new_confirmed_age_07,new_confirmed_age_09,nakazavzahranici_male,nakazavzahranici_female,new_confirmed_male,new_confirmed_female,age_bin_00,age_bin_01,age_bin_02,age_bin_03,age_bin_04,age_bin_05,age_bin_06,age_bin_07,age_bin_08,age_bin_09,total_confirmed,total_confirmed_age_06,total_confirmed_age_02,total_confirmed_age_04,total_confirmed_age_00,total_confirmed_age_03,total_confirmed_age_05,total_confirmed_age_01,total_confirmed_age_08,total_confirmed_age_07,total_confirmed_age_09,total_confirmed_male,total_confirmed_female
CZ_42_421,2020-04-09,0,2,0,,,,,,,,0,,1,,,,,,,,1,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,40,6,3,8,1,3,14,3,0,2,0,19,21
CZ_42_421,2020-04-12,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,41,6,3,8,1,3,15,3,0,2,0,19,22
CZ_42_421,2020-04-17,1,1,,1,,,,,,,,,,1,,,,,,,,,1,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,42,6,4,8,1,3,15,3,0,2,0,20,22
CZ_42_421,2020-04-19,0,1,,,,,,0,,,,,,,,,,1,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,43,6,4,8,1,3,16,3,0,2,0,21,22
CZ_42_421,2020-05-11,0,1,,,,,,,,,,0,,,,,,,,,,1,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,44,6,4,8,1,3,16,3,0,2,1,22,22
CZ_42_421,2020-05-13,0,2,,0,0,,,,,,,,,1,1,,,,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,46,6,5,9,1,3,16,3,0,2,1,23,23
CZ_42_421,2020-05-17,0,1,,,0,,,,,,,,,,1,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,47,6,5,10,1,3,16,3,0,2,1,23,24
CZ_42_421,2020-05-18,1,2,0,1,,,,,,,,,1,1,,,,,,,,,,1,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,49,7,6,10,1,3,16,3,0,2,1,23,26
CZ_42_421,2020-06-24,1,1,,,1,,,,,,,,,,1,,,,,,,,1,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,50,7,6,11,1,3,16,3,0,2,1,24,26
CZ_42_422,2020-03-19,0,1,,0,,,,,,,,,,1,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1,0,1,0,0,0,0,0,0,0,0,1,0
CZ_42_422,2020-03-20,0,1,,0,,,,,,,,,,1,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2,0,2,0,0,0,0,0,0,0,0,2,0
CZ_42_422,2020-03-27,0,2,,,0,,0,,,,,,,,1,,1,,,,,,0,,2,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4,0,2,1,0,1,0,0,0,0,0,4,0
CZ_42_422,2020-03-28,0,3,0,,,,,0,,,,,2,,,,,1,,,,,0,0,2,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,7,2,2,1,0,1,1,0,0,0,0,6,1
CZ_42_422,2020-03-30,0,1,,,,,0,,,,,,,,,,1,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,8,2,2,1,0,2,1,0,0,0,0,6,2
CZ_42_422,2020-04-01,0,2,,,,,0,,,,0,,,,,,1,,,,1,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,10,2,2,1,0,3,1,0,0,1,0,7,3
CZ_42_422,2020-04-03,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,2,2,1,0,3,2,0,0,1,0,7,4
CZ_42_422,2020-04-07,0,3,,,,,,0,,,0,,,,,,,1,,,2,,0,0,1,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,14,2,2,1,0,3,3,0,0,3,0,8,6
CZ_42_422,2020-04-11,0,1,,,,,,,0,,,,,,,,,,1,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,15,2,2,1,0,3,3,1,0,3,0,9,6
CZ_42_422,2020-04-14,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,16,2,2,1,0,3,4,1,0,3,0,9,7
CZ_42_422,2020-04-16,0,2,,0,,,,0,,,,,,1,,,,1,,,,,,0,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,18,2,3,1,0,3,5,1,0,3,0,9,9
CZ_42_422,2020-04-17,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,19,2,3,1,0,3,6,1,0,3,0,9,10
CZ_42_422,2020-04-21,0,1,,0,,,,,,,,,,1,,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,20,2,4,1,0,3,6,1,0,3,0,9,11
CZ_42_422,2020-05-10,0,1,,,,,,,,,0,,,,,,,,,,1,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,21,2,4,1,0,3,6,1,0,4,0,9,12
CZ_42_422,2020-05-16,0,1,0,,,,,,,,,,1,,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,22,3,4,1,0,3,6,1,0,4,0,10,12
CZ_42_422,2020-05-18,0,3,,0,,,,0,,,0,,,1,,,,1,,,1,,0,0,1,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,25,3,5,1,0,3,7,1,0,5,0,11,14
CZ_42_423,2020-03-06,1,1,,1,,,,,,,,,,1,,,,,,,,,,1,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1,0,1,0,0,0,0,0,0,0,0,0,1
CZ_42_423,2020-03-11,2,3,,,,,1,,1,,,,,,,,2,,1,,,,2,0,2,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4,0,1,0,0,2,0,1,0,0,0,2,2
CZ_42_423,2020-03-16,0,1,,,,,0,,,,,,,,,,1,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5,0,1,0,0,3,0,1,0,0,0,2,3
CZ_42_423,2020-03-21,1,1,,,1,,,,,,,,,,1,,,,,,,,,1,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,6,0,1,1,0,3,0,1,0,0,0,2,4
CZ_42_423,2020-03-24,0,2,0,,,,,0,,,,,1,,,,,1,,,,,,0,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,8,1,1,1,0,3,1,1,0,0,0,2,6
CZ_42_423,2020-03-25,1,3,,,1,,,,,0,0,,,,1,,,,,1,1,,1,0,2,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,1,1,2,0,3,1,1,1,1,0,4,7
CZ_42_423,2020-03-26,0,1,,,0,,,,,,,,,,1,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,12,1,1,3,0,3,1,1,1,1,0,4,8
CZ_42_423,2020-03-27,0,7,0,,0,,0,,,0,,,1,,3,,1,,,2,,,0,0,3,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,19,2,1,6,0,4,1,1,3,1,0,7,12
CZ_42_423,2020-03-28,0,4,,,0,,,0,,,0,,,,1,,,1,,,2,,0,0,1,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,23,2,1,7,0,4,2,1,3,3,0,8,15
CZ_42_423,2020-03-29,0,6,0,,0,,0,0,,,,,1,,3,,1,1,,,,,0,0,2,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,29,3,1,10,0,5,3,1,3,3,0,10,19
CZ_42_423,2020-03-30,0,14,0,,,,,0,,0,0,0,1,,,,,1,,4,2,6,0,0,2,12,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,43,4,1,10,0,5,4,1,7,5,6,12,31
CZ_42_423,2020-03-31,0,51,0,0,0,,0,0,0,0,0,0,3,2,6,,5,6,4,7,17,1,0,0,18,33,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,94,7,3,16,0,10,10,5,14,22,7,30,64
CZ_42_423,2020-04-01,0,5,,,,,0,0,,0,0,,,,,,1,2,,1,1,,0,0,1,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,99,7,3,16,0,11,12,5,15,23,7,31,68
CZ_42_423,2020-04-02,1,12,,1,0,,0,0,,0,0,,,3,3,,1,3,,1,1,,0,1,5,7,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,111,7,6,19,0,12,15,5,16,24,7,36,75
CZ_42_423,2020-04-03,0,11,0,,0,,0,0,0,,,,1,,5,,3,1,1,,,,0,0,5,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,122,8,6,24,0,15,16,6,16,24,7,41,81
CZ_42_423,2020-04-04,0,3,,,0,,,0,,,0,,,,1,,,1,,,1,,0,0,1,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,125,8,6,25,0,15,17,6,16,25,7,42,83
CZ_42_423,2020-04-05,0,3,,0,0,,,0,,,,,,1,1,,,1,,,,,,0,,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,128,8,7,26,0,15,18,6,16,25,7,42,86
CZ_42_423,2020-04-06,0,10,,0,,0,0,0,0,,0,,,2,,1,3,2,1,,1,,0,0,6,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,138,8,9,26,1,18,20,7,16,26,7,48,90
CZ_42_423,2020-04-07,0,12,,0,0,,0,,0,,0,,,1,6,,1,,2,,2,,0,0,3,9,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,150,8,10,32,1,19,20,9,16,28,7,51,99
CZ_42_423,2020-04-08,3,6,2,,,,,0,1,,,,2,,,,,3,1,,,,2,1,3,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,156,10,10,32,1,19,23,10,16,28,7,54,102
CZ_42_423,2020-04-09,0,7,,,0,,,,0,0,0,,,,2,,,,2,2,1,,0,0,2,5,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,163,10,10,34,1,19,23,12,18,29,7,56,107
CZ_42_423,2020-04-10,0,12,0,0,0,,0,0,,0,0,0,1,1,1,,1,2,,3,2,1,0,0,4,8,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,175,11,11,35,1,20,25,12,21,31,8,60,115
CZ_42_423,2020-04-11,0,9,,,0,0,0,,0,0,,,,,1,1,1,,5,1,,,0,0,3,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,184,11,11,36,2,21,25,17,22,31,8,63,121
CZ_42_423,2020-04-12,0,1,,0,,,,,,,,,,1,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,185,11,12,36,2,21,25,17,22,31,8,64,121
CZ_42_423,2020-04-14,0,1,,,0,,,,,,,,,,1,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,186,11,12,37,2,21,25,17,22,31,8,65,121
CZ_42_423,2020-04-15,0,9,0,,0,,0,0,,,0,,2,,2,,1,3,,,1,,0,0,3,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,195,13,12,39,2,22,28,17,22,32,8,68,127
CZ_42_423,2020-04-16,0,8,0,0,0,,,0,,,,,1,1,2,,,4,,,,,0,0,4,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,203,14,13,41,2,22,32,17,22,32,8,72,131
CZ_42_423,2020-04-17,0,6,,0,0,,,,,0,0,,,1,3,,,,,1,1,,,0,,6,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,209,14,14,44,2,22,32,17,23,33,8,72,137
CZ_42_423,2020-04-18,0,1,,,,,,,,0,,,,,,,,,,1,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,210,14,14,44,2,22,32,17,24,33,8,72,138
CZ_42_423,2020-04-19,0,4,0,0,0,,,,,,,,1,1,2,,,,,,,,0,0,1,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,214,15,15,46,2,22,32,17,24,33,8,73,141
CZ_42_423,2020-04-20,0,9,0,0,0,0,0,,,,,,2,1,3,1,2,,,,,,0,0,1,8,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,223,17,16,49,3,24,32,17,24,33,8,74,149
CZ_42_423,2020-04-21,0,2,,,0,0,,,,,,,,,1,1,,,,,,,0,,2,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,225,17,16,50,4,24,32,17,24,33,8,76,149
CZ_42_423,2020-04-22,0,10,0,0,0,0,0,,0,,,,1,1,4,1,1,,2,,,,0,0,5,5,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,235,18,17,54,5,25,32,19,24,33,8,81,154
CZ_42_423,2020-04-23,0,1,,,0,,,,,,,,,,1,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,236,18,17,55,5,25,32,19,24,33,8,81,155
CZ_42_423,2020-04-24,0,6,,,0,0,,0,,,,,,,2,1,,3,,,,,0,0,1,5,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,242,18,17,57,6,25,35,19,24,33,8,82,160
CZ_42_423,2020-04-26,0,2,,,0,,,0,,,,,,,1,,,1,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,244,18,17,58,6,25,36,19,24,33,8,83,161
CZ_42_423,2020-04-27,0,1,,,,,,,,0,,,,,,,,,,1,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,245,18,17,58,6,25,36,19,25,33,8,83,162
CZ_42_423,2020-04-28,0,1,,,,,,0,,,,,,,,,,1,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,246,18,17,58,6,25,37,19,25,33,8,84,162
CZ_42_423,2020-04-29,0,1,,,,,,,,,0,,,,,,,,,,1,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,247,18,17,58,6,25,37,19,25,34,8,85,162
CZ_42_423,2020-04-30,0,1,,,0,,,,,,,,,,1,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,248,18,17,59,6,25,37,19,25,34,8,85,163
CZ_42_423,2020-05-02,0,1,,0,,,,,,,,,,1,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,249,18,18,59,6,25,37,19,25,34,8,86,163
CZ_42_423,2020-05-07,0,1,,,,,0,,,,,,,,,,1,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,250,18,18,59,6,26,37,19,25,34,8,86,164
CZ_42_423,2020-05-14,0,1,,0,,,,,,,,,,1,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,251,18,19,59,6,26,37,19,25,34,8,87,164
CZ_42_423,2020-05-15,1,1,,,,,,,1,,,,,,,,,,1,,,,1,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,252,18,19,59,6,26,37,20,25,34,8,88,164
CZ_42_423,2020-05-17,0,1,,0,,,,,,,,,,1,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,253,18,20,59,6,26,37,20,25,34,8,89,164
CZ_42_423,2020-05-21,0,1,,,,,,0,,,,,,,,,,1,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,254,18,20,59,6,26,38,20,25,34,8,90,164
CZ_42_423,2020-05-22,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,255,18,20,59,6,26,39,20,25,34,8,90,165
CZ_42_423,2020-05-25,0,1,,,,,,,,0,,,,,,,,,,1,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,256,18,20,59,6,26,39,20,26,34,8,90,166
CZ_42_423,2020-05-27,0,4,0,,,,0,0,,,,,1,,,,1,2,,,,,0,0,1,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,260,19,20,59,6,27,41,20,26,34,8,91,169
CZ_42_423,2020-05-28,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,261,19,20,59,6,27,42,20,26,34,8,91,170
CZ_42_423,2020-05-29,0,4,,,,0,0,,,,,,,,,2,2,,,,,,0,0,3,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,265,19,20,59,8,29,42,20,26,34,8,94,171
CZ_42_423,2020-06-02,0,2,,0,0,,,,,,,,,1,1,,,,,,,,,0,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,267,19,21,60,8,29,42,20,26,34,8,94,173
CZ_42_423,2020-06-16,0,1,,,0,,,,,,,,,,1,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,268,19,21,61,8,29,42,20,26,34,8,94,174
CZ_42_423,2020-06-18,0,1,,,0,,,,,,,,,,1,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,269,19,21,62,8,29,42,20,26,34,8,95,174
CZ_42_424,2020-03-26,1,1,1,,,,,,,,,,1,,,,,,,,,,1,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1,1,0,0,0,0,0,0,0,0,0,1,0
CZ_42_424,2020-03-27,0,1,,,,,0,,,,,,,,,,1,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2,1,0,0,0,1,0,0,0,0,0,1,1
CZ_42_424,2020-03-28,0,1,,,,,0,,,,,,,,,,1,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3,1,0,0,0,2,0,0,0,0,0,2,1
CZ_42_424,2020-03-29,2,2,,,,,1,1,,,,,,,,,1,1,,,,,,2,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5,1,0,0,0,3,1,0,0,0,0,2,3
CZ_42_424,2020-03-30,0,1,,,,,0,,,,,,,,,,1,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,6,1,0,0,0,4,1,0,0,0,0,3,3
CZ_42_424,2020-03-31,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,7,1,0,0,0,4,2,0,0,0,0,3,4
CZ_42_424,2020-04-01,0,3,0,,,,,0,,0,,,1,,,,,1,,1,,,0,0,1,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,10,2,0,0,0,4,3,0,1,0,0,4,6
CZ_42_424,2020-04-06,0,1,,,,,,0,,,,,,,,,,1,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,2,0,0,0,4,4,0,1,0,0,5,6
CZ_42_424,2020-04-08,0,2,0,,0,,,,,,,,1,,1,,,,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,13,3,0,1,0,4,4,0,1,0,0,6,7
CZ_42_424,2020-04-14,0,1,,,,,0,,,,,,,,,,1,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,14,3,0,1,0,5,4,0,1,0,0,6,8
CZ_42_424,2020-04-21,0,9,0,,,,,0,,0,0,0,1,,,,,1,,5,1,1,0,0,6,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,23,4,0,1,0,5,5,0,6,1,1,12,11
CZ_42_424,2020-05-05,0,1,,,,,0,,,,,,,,,,1,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,24,4,0,1,0,6,5,0,6,1,1,12,12
CZ_42_424,2020-05-06,0,1,,0,,,,,,,,,,1,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,25,4,1,1,0,6,5,0,6,1,1,13,12
CZ_42_424,2020-05-23,0,1,,,0,,,,,,,,,,1,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,26,4,1,2,0,6,5,0,6,1,1,14,12
CZ_42_424,2020-05-26,0,1,,,,,0,,,,,,,,,,1,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,27,4,1,2,0,7,5,0,6,1,1,15,12
CZ_42_424,2020-06-18,0,1,,,0,,,,,,,,,,1,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,28,4,1,3,0,7,5,0,6,1,1,15,13
CZ_42_425,2020-03-23,0,1,,,,,,0,,,,,,,,,,1,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1,0,0,0,0,0,1,0,0,0,0,1,0
CZ_42_425,2020-03-25,0,2,,,,,,,,,0,,,,,,,,,,2,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3,0,0,0,0,0,1,0,0,2,0,2,1
CZ_42_425,2020-03-26,1,1,,,1,,,,,,,,,,1,,,,,,,,1,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4,0,0,1,0,0,1,0,0,2,0,3,1
CZ_42_425,2020-03-27,1,2,,0,1,,,,,,,,,1,1,,,,,,,,1,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,6,0,1,2,0,0,1,0,0,2,0,4,2
CZ_42_425,2020-03-28,1,1,,,,,,1,,,,,,,,,,1,,,,,1,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,7,0,1,2,0,0,2,0,0,2,0,5,2
CZ_42_425,2020-03-29,0,2,,,0,,,,,,,,,,2,,,,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,9,0,1,4,0,0,2,0,0,2,0,6,3
CZ_42_425,2020-03-30,0,1,,,,,,,,,0,,,,,,,,,,1,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,10,0,1,4,0,0,2,0,0,3,0,7,3
CZ_42_425,2020-03-31,0,1,0,,,,,,,,,,1,,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,11,1,1,4,0,0,2,0,0,3,0,8,3
CZ_42_425,2020-04-02,2,4,,,0,,,0,,,2,,,,1,,,1,,,2,,1,1,3,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,15,1,1,5,0,0,3,0,0,5,0,11,4
CZ_42_425,2020-04-05,0,1,,,,,,0,,,,,,,,,,1,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,16,1,1,5,0,0,4,0,0,5,0,12,4
CZ_42_425,2020-04-07,0,1,,,,,,,,,0,,,,,,,,,,1,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,17,1,1,5,0,0,4,0,0,6,0,12,5
CZ_42_425,2020-04-09,0,1,,,,,,0,,,,,,,,,,1,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,18,1,1,5,0,0,5,0,0,6,0,12,6
CZ_42_425,2020-04-11,0,3,0,,,,,,,,0,,2,,,,,,,,1,,0,0,2,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,21,3,1,5,0,0,5,0,0,7,0,14,7
CZ_42_425,2020-04-12,0,1,0,,,,,,,,,,1,,,,,,,,,,0,,1,,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,22,4,1,5,0,0,5,0,0,7,0,15,7
CZ_42_425,2020-04-15,0,1,,,,,,,,0,,,,,,,,,,1,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,23,4,1,5,0,0,5,0,1,7,0,15,8
CZ_42_425,2020-04-21,0,3,0,,,,0,0,,,,,1,,,,1,1,,,,,,0,,3,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,26,5,1,5,0,1,6,0,1,7,0,15,11
CZ_42_425,2020-04-24,0,2,0,,0,,,,,,,,1,,1,,,,,,,,0,0,1,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,28,6,1,6,0,1,6,0,1,7,0,16,12
CZ_42_425,2020-04-26,0,2,,,,,,,,0,0,,,,,,,,,1,1,,,0,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,30,6,1,6,0,1,6,0,2,8,0,16,14
CZ_42_425,2020-04-28,0,1,,0,,,,,,,,,,1,,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,31,6,2,6,0,1,6,0,2,8,0,16,15
CZ_42_425,2020-04-29,0,4,0,,,,0,,,,0,,2,,,,1,,,,1,,0,0,2,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,35,8,2,6,0,2,6,0,2,9,0,18,17
CZ_42_425,2020-04-30,0,2,,,,0,,,,,0,,,,,1,,,,,1,,,0,,2,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,37,8,2,6,1,2,6,0,2,10,0,18,19
CZ_42_425,2020-05-02,0,1,,,0,,,,,,,,,,1,,,,,,,,,0,,1,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,38,8,2,7,1,2,6,0,2,10,0,18,20
