date,total_confirmed,total_deceased,total_recovered,key,new_confirmed,new_deceased,new_recovered
2020-06-14,1740,19,517,RU_PSK,105,0,10
2020-06-13,1635,19,507,RU_PSK,100,3,1
2020-06-12,1535,16,506,RU_PSK,110,4,20
2020-06-11,1425,12,486,RU_PSK,59,0,11
2020-06-10,1366,12,475,RU_PSK,60,0,21
2020-06-09,1306,12,454,RU_PSK,37,0,14
2020-06-08,1269,12,440,RU_PSK,37,0,3
2020-06-07,1232,12,437,RU_PSK,69,0,0
2020-06-06,1163,12,437,RU_PSK,32,1,17
2020-06-05,1131,11,420,RU_PSK,65,1,17
2020-06-04,1066,10,403,RU_PSK,112,0,35
2020-06-03,954,10,368,RU_PSK,44,0,9
2020-06-02,910,10,359,RU_PSK,23,0,19
2020-06-01,887,10,340,RU_PSK,63,0,0
2020-05-31,824,10,340,RU_PSK,59,0,8
2020-05-30,765,10,332,RU_PSK,,,
2020-06-29,9517,120,5516,RU_ROS,97,3,34
2020-06-28,9420,117,5482,RU_ROS,109,2,129
2020-06-27,9311,115,5353,RU_ROS,116,10,271
2020-06-26,9195,105,5082,RU_ROS,121,5,304
2020-06-25,9074,100,4778,RU_ROS,124,3,127
2020-06-24,8950,97,4651,RU_ROS,135,3,273
2020-06-23,8815,94,4378,RU_ROS,140,4,180
2020-06-22,8675,90,4198,RU_ROS,141,0,89
2020-06-21,8534,90,4109,RU_ROS,153,5,91
2020-06-20,8381,85,4018,RU_ROS,145,5,140
2020-06-19,8236,80,3878,RU_ROS,139,4,352
2020-06-18,8097,76,3526,RU_ROS,146,4,206
2020-06-17,7951,72,3320,RU_ROS,152,1,161
2020-06-16,7799,71,3159,RU_ROS,158,4,180
2020-06-15,7641,67,2979,RU_ROS,160,0,48
2020-06-14,7481,67,2931,RU_ROS,167,2,56
2020-06-13,7314,65,2875,RU_ROS,162,1,44
2020-06-12,7152,64,2831,RU_ROS,198,5,129
2020-06-11,6954,59,2702,RU_ROS,220,5,152
2020-06-10,6734,54,2550,RU_ROS,192,3,81
2020-06-09,6542,51,2469,RU_ROS,187,3,126
2020-06-08,6355,48,2343,RU_ROS,189,1,33
2020-06-07,6166,47,2310,RU_ROS,201,1,65
2020-06-06,5965,46,2245,RU_ROS,212,3,88
2020-06-05,5753,43,2157,RU_ROS,196,0,108
2020-06-04,5557,43,2049,RU_ROS,184,3,99
2020-06-03,5373,40,1950,RU_ROS,178,0,116
2020-06-02,5195,40,1834,RU_ROS,253,2,92
2020-06-01,4942,38,1742,RU_ROS,184,0,25
2020-05-31,4758,38,1717,RU_ROS,178,0,45
2020-05-30,4580,38,1672,RU_ROS,,,
2020-06-29,5154,19,3398,RU_RYA,41,0,2
2020-06-28,5113,19,3396,RU_RYA,44,1,1
2020-06-27,5069,18,3395,RU_RYA,42,0,45
2020-06-26,5027,18,3350,RU_RYA,43,1,56
2020-06-25,4984,17,3294,RU_RYA,41,0,13
2020-06-24,4943,17,3281,RU_RYA,43,0,134
2020-06-23,4900,17,3147,RU_RYA,45,0,188
2020-06-22,4855,17,2959,RU_RYA,47,0,8
2020-06-21,4808,17,2951,RU_RYA,49,1,15
2020-06-20,4759,16,2936,RU_RYA,51,1,134
2020-06-19,4708,15,2802,RU_RYA,52,1,183
2020-06-18,4656,14,2619,RU_RYA,50,0,166
2020-06-17,4606,14,2453,RU_RYA,49,2,137
2020-06-16,4557,12,2316,RU_RYA,50,0,225
2020-06-15,4507,12,2091,RU_RYA,49,0,45
2020-06-14,4458,12,2046,RU_RYA,57,0,21
2020-06-13,4401,12,2025,RU_RYA,56,1,18
2020-06-12,4345,11,2007,RU_RYA,58,0,132
2020-06-11,4287,11,1875,RU_RYA,59,1,128
2020-06-10,4228,10,1747,RU_RYA,64,0,136
2020-06-09,4164,10,1611,RU_RYA,76,0,153
2020-06-08,4088,10,1458,RU_RYA,75,0,10
2020-06-07,4013,10,1448,RU_RYA,73,0,15
2020-06-06,3940,10,1433,RU_RYA,68,0,103
2020-06-05,3872,10,1330,RU_RYA,71,0,101
2020-06-04,3801,10,1229,RU_RYA,73,1,60
2020-06-03,3728,9,1169,RU_RYA,75,0,94
2020-06-02,3653,9,1075,RU_RYA,72,2,102
2020-06-01,3581,7,973,RU_RYA,73,0,17
2020-05-31,3508,7,956,RU_RYA,76,0,11
2020-05-30,3432,7,945,RU_RYA,,,
2020-06-29,4178,29,2866,RU_SA,50,1,5
2020-06-28,4128,28,2861,RU_SA,53,0,17
2020-06-27,4075,28,2844,RU_SA,62,1,42
2020-06-26,4013,27,2802,RU_SA,50,2,45
2020-06-25,3963,25,2757,RU_SA,72,1,68
2020-06-24,3891,24,2689,RU_SA,74,0,102
2020-06-23,3817,24,2587,RU_SA,75,0,61
2020-06-22,3742,24,2526,RU_SA,85,1,74
2020-06-21,3657,23,2452,RU_SA,87,0,36
2020-06-20,3570,23,2416,RU_SA,84,0,88
2020-06-19,3486,23,2328,RU_SA,97,0,76
2020-06-18,3389,23,2252,RU_SA,99,0,104
2020-06-17,3290,23,2148,RU_SA,91,0,120
2020-06-16,3199,23,2028,RU_SA,77,0,129
2020-06-15,3122,23,1899,RU_SA,85,3,37
2020-06-14,3037,20,1862,RU_SA,69,0,36
2020-06-13,2968,20,1826,RU_SA,70,0,75
2020-06-12,2898,20,1751,RU_SA,76,0,117
2020-06-11,2822,20,1634,RU_SA,69,1,74
2020-06-10,2753,19,1560,RU_SA,67,4,132
2020-06-09,2686,15,1428,RU_SA,75,0,85
2020-06-08,2611,15,1343,RU_SA,80,0,32
2020-06-07,2531,15,1311,RU_SA,78,0,69
2020-06-06,2453,15,1242,RU_SA,73,1,65
2020-06-05,2380,14,1177,RU_SA,72,3,106
2020-06-04,2308,11,1071,RU_SA,94,2,56
2020-06-03,2214,9,1015,RU_SA,98,1,72
2020-06-02,2116,8,943,RU_SA,74,0,40
2020-06-01,2042,8,903,RU_SA,112,0,46
2020-05-31,1930,8,857,RU_SA,111,0,33
2020-05-30,1819,8,824,RU_SA,,,
2020-06-29,771,0,275,RU_SAK,29,0,30
2020-06-28,742,0,245,RU_SAK,21,0,125
2020-06-27,721,0,120,RU_SAK,19,0,0
2020-06-26,702,0,120,RU_SAK,39,0,1
2020-06-25,663,0,119,RU_SAK,35,0,4
2020-06-24,628,0,115,RU_SAK,61,0,12
2020-06-23,567,0,103,RU_SAK,1,0,0
2020-06-22,566,0,103,RU_SAK,41,0,1
2020-06-21,525,0,102,RU_SAK,30,0,0
2020-06-20,495,0,102,RU_SAK,48,0,2
2020-06-19,447,0,100,RU_SAK,24,0,0
2020-06-18,423,0,100,RU_SAK,29,0,2
2020-06-17,394,0,98,RU_SAK,32,0,0
2020-06-16,362,0,98,RU_SAK,19,0,0
2020-06-15,343,0,98,RU_SAK,13,0,0
2020-06-14,330,0,98,RU_SAK,10,0,0
2020-06-13,320,0,98,RU_SAK,15,0,27
2020-06-12,305,0,71,RU_SAK,41,0,0
2020-06-11,264,0,71,RU_SAK,14,0,0
2020-06-10,250,0,71,RU_SAK,34,0,0
2020-06-09,216,0,71,RU_SAK,12,0,0
2020-06-08,204,0,71,RU_SAK,16,0,0
2020-06-07,188,0,71,RU_SAK,18,0,8
2020-06-06,170,0,63,RU_SAK,10,0,0
2020-06-05,160,0,63,RU_SAK,13,0,1
2020-06-04,147,0,62,RU_SAK,4,0,0
2020-06-03,143,0,62,RU_SAK,10,0,8
2020-06-02,133,0,54,RU_SAK,15,0,1
2020-06-01,118,0,53,RU_SAK,3,0,0
2020-05-31,115,0,53,RU_SAK,14,0,0
2020-05-30,101,0,53,RU_SAK,,,
2020-06-29,4786,53,2635,RU_SAM,48,0,6
2020-06-28,4738,53,2629,RU_SAM,62,0,53
2020-06-27,4676,53,2576,RU_SAM,59,0,98
2020-06-26,4617,53,2478,RU_SAM,60,0,49
2020-06-25,4557,53,2429,RU_SAM,55,0,24
2020-06-24,4502,53,2405,RU_SAM,51,0,96
2020-06-23,4451,53,2309,RU_SAM,63,0,37
2020-06-22,4388,53,2272,RU_SAM,63,0,37
2020-06-21,4325,53,2235,RU_SAM,75,0,39
2020-06-20,4250,53,2196,RU_SAM,67,0,86
2020-06-19,4183,53,2110,RU_SAM,83,0,32
2020-06-18,4100,53,2078,RU_SAM,76,2,60
2020-06-17,4024,51,2018,RU_SAM,44,1,76
2020-06-16,3980,50,1942,RU_SAM,70,1,11
2020-06-15,3910,49,1931,RU_SAM,106,3,42
2020-06-14,3804,46,1889,RU_SAM,110,3,42
2020-06-13,3694,43,1847,RU_SAM,146,3,106
2020-06-12,3548,40,1741,RU_SAM,78,3,90
2020-06-11,3470,37,1651,RU_SAM,111,3,81
2020-06-10,3359,34,1570,RU_SAM,113,2,85
2020-06-09,3246,32,1485,RU_SAM,46,3,36
2020-06-08,3200,29,1449,RU_SAM,86,2,24
2020-06-07,3114,27,1425,RU_SAM,88,2,77
2020-06-06,3026,25,1348,RU_SAM,104,2,66
2020-06-05,2922,23,1282,RU_SAM,89,0,70
2020-06-04,2833,23,1212,RU_SAM,63,0,74
2020-06-03,2770,23,1138,RU_SAM,46,1,66
2020-06-02,2724,22,1072,RU_SAM,76,2,12
2020-06-01,2648,20,1060,RU_SAM,36,0,35
2020-05-31,2612,20,1025,RU_SAM,85,0,77
2020-05-30,2527,20,948,RU_SAM,,,
2020-06-29,6334,43,3206,RU_SAR,109,0,12
2020-06-28,6225,43,3194,RU_SAR,110,1,36
2020-06-27,6115,42,3158,RU_SAR,112,0,124
2020-06-26,6003,42,3034,RU_SAR,111,0,112
2020-06-25,5892,42,2922,RU_SAR,110,0,27
2020-06-24,5782,42,2895,RU_SAR,111,0,106
2020-06-23,5671,42,2789,RU_SAR,109,1,149
2020-06-22,5562,41,2640,RU_SAR,112,0,22
2020-06-21,5450,41,2618,RU_SAR,115,0,23
2020-06-20,5335,41,2595,RU_SAR,118,1,88
2020-06-19,5217,40,2507,RU_SAR,116,0,111
2020-06-18,5101,40,2396,RU_SAR,119,1,79
2020-06-17,4982,39,2317,RU_SAR,125,0,113
2020-06-16,4857,39,2204,RU_SAR,123,1,133
2020-06-15,4734,38,2071,RU_SAR,128,0,19
2020-06-14,4606,38,2052,RU_SAR,126,0,38
2020-06-13,4480,38,2014,RU_SAR,118,1,34
2020-06-12,4362,37,1980,RU_SAR,116,0,169
2020-06-11,4246,37,1811,RU_SAR,114,0,112
2020-06-10,4132,37,1699,RU_SAR,117,0,103
2020-06-09,4015,37,1596,RU_SAR,115,0,23
2020-06-08,3900,37,1573,RU_SAR,137,1,26
2020-06-07,3763,36,1547,RU_SAR,112,0,85
2020-06-06,3651,36,1462,RU_SAR,98,1,58
2020-06-05,3553,35,1404,RU_SAR,96,0,43
2020-06-04,3457,35,1361,RU_SAR,94,1,73
2020-06-03,3363,34,1288,RU_SAR,94,0,82
2020-06-02,3269,34,1206,RU_SAR,95,0,48
2020-06-01,3174,34,1158,RU_SAR,96,0,5
2020-05-31,3078,34,1153,RU_SAR,142,0,35
2020-05-30,2936,34,1118,RU_SAR,,,
2020-06-29,3984,67,3505,RU_SE,24,0,9
2020-06-28,3960,67,3496,RU_SE,25,0,11
2020-06-27,3935,67,3485,RU_SE,25,0,30
2020-06-26,3910,67,3455,RU_SE,27,1,20
2020-06-25,3883,66,3435,RU_SE,29,0,23
2020-06-24,3854,66,3412,RU_SE,28,0,26
2020-06-23,3826,66,3386,RU_SE,28,0,16
2020-06-22,3798,66,3370,RU_SE,30,0,16
2020-06-21,3768,66,3354,RU_SE,31,0,20
2020-06-20,3737,66,3334,RU_SE,31,0,22
2020-06-19,3706,66,3312,RU_SE,30,0,22
2020-06-18,3676,66,3290,RU_SE,31,0,23
2020-06-17,3645,66,3267,RU_SE,32,0,20
2020-06-16,3613,66,3247,RU_SE,32,0,25
2020-06-15,3581,66,3222,RU_SE,34,0,10
2020-06-14,3547,66,3212,RU_SE,34,0,22
2020-06-13,3513,66,3190,RU_SE,36,8,4
2020-06-12,3477,58,3186,RU_SE,37,0,21
2020-06-11,3440,58,3165,RU_SE,37,1,23
2020-06-10,3403,57,3142,RU_SE,39,0,21
2020-06-09,3364,57,3121,RU_SE,40,0,21
2020-06-08,3324,57,3100,RU_SE,41,0,34
2020-06-07,3283,57,3066,RU_SE,42,0,33
2020-06-06,3241,57,3033,RU_SE,44,0,331
2020-06-05,3197,57,2702,RU_SE,46,0,166
2020-06-04,3151,57,2536,RU_SE,47,0,305
2020-06-03,3104,57,2231,RU_SE,49,1,161
2020-06-02,3055,56,2070,RU_SE,50,6,102
2020-06-01,3005,50,1968,RU_SE,48,4,16
2020-05-31,2957,46,1952,RU_SE,50,0,34
2020-05-30,2907,46,1918,RU_SE,,,
2020-06-29,4544,65,2283,RU_SMO,39,1,13
2020-06-28,4505,64,2270,RU_SMO,42,1,36
2020-06-27,4463,63,2234,RU_SMO,40,1,112
2020-06-26,4423,62,2122,RU_SMO,43,1,71
2020-06-25,4380,61,2051,RU_SMO,42,0,27
2020-06-24,4338,61,2024,RU_SMO,45,0,108
2020-06-23,4293,61,1916,RU_SMO,41,2,47
2020-06-22,4252,59,1869,RU_SMO,44,0,1
2020-06-21,4208,59,1868,RU_SMO,45,0,48
2020-06-20,4163,59,1820,RU_SMO,53,1,76
2020-06-19,4110,58,1744,RU_SMO,59,1,83
2020-06-18,4051,57,1661,RU_SMO,63,1,89
2020-06-17,3988,56,1572,RU_SMO,61,4,58
2020-06-16,3927,52,1514,RU_SMO,59,1,45
2020-06-15,3868,51,1469,RU_SMO,77,2,8
2020-06-14,3791,49,1461,RU_SMO,79,0,47
2020-06-13,3712,49,1414,RU_SMO,103,2,20
2020-06-12,3609,47,1394,RU_SMO,70,3,32
2020-06-11,3539,44,1362,RU_SMO,107,0,41
2020-06-10,3432,44,1321,RU_SMO,132,0,81
2020-06-09,3300,44,1240,RU_SMO,143,1,135
2020-06-08,3157,43,1105,RU_SMO,122,1,4
2020-06-07,3035,42,1101,RU_SMO,112,1,16
2020-06-06,2923,41,1085,RU_SMO,95,0,107
2020-06-05,2828,41,978,RU_SMO,150,0,38
2020-06-04,2678,41,940,RU_SMO,142,0,60
2020-06-03,2536,41,880,RU_SMO,127,0,59
2020-06-02,2409,41,821,RU_SMO,110,2,48
2020-06-01,2299,39,773,RU_SMO,92,3,1
2020-05-31,2207,36,772,RU_SMO,88,2,39
2020-05-30,2119,34,733,RU_SMO,,,
2020-06-29,23954,1105,17056,RU_SPE,219,19,247
2020-06-28,23735,1086,16809,RU_SPE,217,21,598
2020-06-27,23518,1065,16211,RU_SPE,224,57,716
2020-06-26,23294,1008,15495,RU_SPE,223,47,395
2020-06-25,23071,961,15100,RU_SPE,221,19,589
2020-06-24,22850,942,14511,RU_SPE,218,38,643
2020-06-23,22632,904,13868,RU_SPE,220,35,221
2020-06-22,22412,869,13647,RU_SPE,217,29,184
2020-06-21,22195,840,13463,RU_SPE,229,26,498
2020-06-20,21966,814,12965,RU_SPE,232,21,794
2020-06-19,21734,793,12171,RU_SPE,228,37,847
2020-06-18,21506,756,11324,RU_SPE,231,29,637
2020-06-17,21275,727,10687,RU_SPE,228,38,716
2020-06-16,21047,689,9971,RU_SPE,234,54,232
2020-06-15,20813,635,9739,RU_SPE,252,38,62
2020-06-14,20561,597,9677,RU_SPE,256,28,116
2020-06-13,20305,569,9561,RU_SPE,262,8,285
2020-06-12,20043,561,9276,RU_SPE,274,41,412
2020-06-11,19769,520,8864,RU_SPE,303,38,343
2020-06-10,19466,482,8521,RU_SPE,313,49,420
2020-06-09,19153,433,8101,RU_SPE,318,41,186
2020-06-08,18835,392,7915,RU_SPE,326,15,156
2020-06-07,18509,377,7759,RU_SPE,340,31,297
2020-06-06,18169,346,7462,RU_SPE,347,55,386
2020-06-05,17822,291,7076,RU_SPE,378,27,381
2020-06-04,17444,264,6695,RU_SPE,375,24,364
2020-06-03,17069,240,6331,RU_SPE,380,17,323
2020-06-02,16689,223,6008,RU_SPE,376,10,260
2020-06-01,16313,213,5748,RU_SPE,364,9,68
2020-05-31,15949,204,5680,RU_SPE,369,13,307
2020-05-30,15580,191,5373,RU_SPE,,,
2020-06-29,5063,95,2850,RU_STA,90,1,33
2020-06-28,4973,94,2817,RU_STA,98,2,21
2020-06-27,4875,92,2796,RU_STA,104,2,78
2020-06-26,4771,90,2718,RU_STA,76,1,87
2020-06-25,4695,89,2631,RU_STA,79,2,28
2020-06-24,4616,87,2603,RU_STA,75,2,80
2020-06-23,4541,85,2523,RU_STA,90,0,114
2020-06-22,4451,85,2409,RU_STA,102,2,27
2020-06-21,4349,83,2382,RU_STA,101,1,31
2020-06-20,4248,82,2351,RU_STA,93,4,71
2020-06-19,4155,78,2280,RU_STA,137,3,59
2020-06-18,4018,75,2221,RU_STA,90,3,92
2020-06-17,3928,72,2129,RU_STA,83,1,87
2020-06-16,3845,71,2042,RU_STA,86,1,89
2020-06-15,3759,70,1953,RU_STA,82,1,60
2020-06-14,3677,69,1893,RU_STA,83,1,33
2020-06-13,3594,68,1860,RU_STA,85,1,14
2020-06-12,3509,67,1846,RU_STA,84,1,107
2020-06-11,3425,66,1739,RU_STA,87,1,89
2020-06-10,3338,65,1650,RU_STA,85,2,112
2020-06-09,3253,63,1538,RU_STA,86,1,67
2020-06-08,3167,62,1471,RU_STA,88,2,1
2020-06-07,3079,60,1470,RU_STA,89,3,24
2020-06-06,2990,57,1446,RU_STA,87,1,37
2020-06-05,2903,56,1409,RU_STA,84,3,91
2020-06-04,2819,53,1318,RU_STA,86,3,53
2020-06-03,2733,50,1265,RU_STA,80,3,91
2020-06-02,2653,47,1174,RU_STA,85,0,72
2020-06-01,2568,47,1102,RU_STA,83,1,35
2020-05-31,2485,46,1067,RU_STA,81,0,25
2020-05-30,2404,46,1042,RU_STA,,,
2020-06-29,12516,93,7309,RU_SVE,214,2,90
2020-06-28,12302,91,7219,RU_SVE,209,1,210
2020-06-27,12093,90,7009,RU_SVE,216,5,223
2020-06-26,11877,85,6786,RU_SVE,193,3,290
2020-06-25,11684,82,6496,RU_SVE,192,3,246
2020-06-24,11492,79,6250,RU_SVE,181,4,278
2020-06-23,11311,75,5972,RU_SVE,182,4,406
2020-06-22,11129,71,5566,RU_SVE,197,1,70
2020-06-21,10932,70,5496,RU_SVE,207,1,137
2020-06-20,10725,69,5359,RU_SVE,224,5,299
2020-06-19,10501,64,5060,RU_SVE,254,4,207
2020-06-18,10247,60,4853,RU_SVE,231,3,196
2020-06-17,10016,57,4657,RU_SVE,227,3,188
2020-06-16,9789,54,4469,RU_SVE,231,4,234
2020-06-15,9558,50,4235,RU_SVE,233,0,91
2020-06-14,9325,50,4144,RU_SVE,254,0,123
2020-06-13,9071,50,4021,RU_SVE,245,2,109
2020-06-12,8826,48,3912,RU_SVE,320,0,122
2020-06-11,8506,48,3790,RU_SVE,312,0,148
2020-06-10,8194,48,3642,RU_SVE,284,2,147
2020-06-09,7910,46,3495,RU_SVE,242,3,222
2020-06-08,7668,43,3273,RU_SVE,249,2,34
2020-06-07,7419,41,3239,RU_SVE,240,2,73
2020-06-06,7179,39,3166,RU_SVE,249,2,169
2020-06-05,6930,37,2997,RU_SVE,251,2,170
2020-06-04,6679,35,2827,RU_SVE,298,2,147
2020-06-03,6381,33,2680,RU_SVE,357,2,170
2020-06-02,6024,31,2510,RU_SVE,292,2,173
2020-06-01,5732,29,2337,RU_SVE,283,2,164
2020-05-31,5449,27,2173,RU_SVE,265,1,31
2020-05-30,5184,26,2142,RU_SVE,,,
2020-06-29,4681,19,2775,RU_TAM,44,0,65
2020-06-28,4637,19,2710,RU_TAM,45,0,83
2020-06-27,4592,19,2627,RU_TAM,44,2,69
2020-06-26,4548,17,2558,RU_TAM,45,0,45
2020-06-25,4503,17,2513,RU_TAM,46,0,21
2020-06-24,4457,17,2492,RU_TAM,44,2,96
2020-06-23,4413,15,2396,RU_TAM,45,0,90
2020-06-22,4368,15,2306,RU_TAM,50,0,19
2020-06-21,4318,15,2287,RU_TAM,53,0,41
2020-06-20,4265,15,2246,RU_TAM,55,1,49
2020-06-19,4210,14,2197,RU_TAM,58,2,103
2020-06-18,4152,12,2094,RU_TAM,64,0,57
2020-06-17,4088,12,2037,RU_TAM,62,0,73
2020-06-16,4026,12,1964,RU_TAM,64,2,90
2020-06-15,3962,10,1874,RU_TAM,65,0,27
2020-06-14,3897,10,1847,RU_TAM,63,0,24
2020-06-13,3834,10,1823,RU_TAM,64,0,35
2020-06-12,3770,10,1788,RU_TAM,66,2,35
2020-06-11,3704,8,1753,RU_TAM,68,0,76
2020-06-10,3636,8,1677,RU_TAM,67,0,66
2020-06-09,3569,8,1611,RU_TAM,65,0,77
2020-06-08,3504,8,1534,RU_TAM,65,0,17
2020-06-07,3439,8,1517,RU_TAM,68,0,43
2020-06-06,3371,8,1474,RU_TAM,64,0,31
2020-06-05,3307,8,1443,RU_TAM,65,0,38
2020-06-04,3242,8,1405,RU_TAM,67,0,133
2020-06-03,3175,8,1272,RU_TAM,65,0,51
2020-06-02,3110,8,1221,RU_TAM,63,1,45
2020-06-01,3047,7,1176,RU_TAM,64,0,43
2020-05-31,2983,7,1133,RU_TAM,67,0,45
2020-05-30,2916,7,1088,RU_TAM,,,
2020-06-29,2197,14,963,RU_TOM,53,0,3
2020-06-28,2144,14,960,RU_TOM,55,0,38
2020-06-27,2089,14,922,RU_TOM,58,0,37
2020-06-26,2031,14,885,RU_TOM,63,0,23
2020-06-25,1968,14,862,RU_TOM,59,0,13
2020-06-24,1909,14,849,RU_TOM,63,0,39
2020-06-23,1846,14,810,RU_TOM,61,0,19
2020-06-22,1785,14,791,RU_TOM,60,0,4
2020-06-21,1725,14,787,RU_TOM,58,0,8
2020-06-20,1667,14,779,RU_TOM,69,0,29
2020-06-19,1598,14,750,RU_TOM,83,3,35
2020-06-18,1515,11,715,RU_TOM,89,0,31
2020-06-17,1426,11,684,RU_TOM,56,0,36
2020-06-16,1370,11,648,RU_TOM,56,0,40
2020-06-15,1314,11,608,RU_TOM,46,0,9
2020-06-14,1268,11,599,RU_TOM,53,0,23
2020-06-13,1215,11,576,RU_TOM,48,0,12
2020-06-12,1167,11,564,RU_TOM,51,0,12
2020-06-11,1116,11,552,RU_TOM,50,0,28
2020-06-10,1066,11,524,RU_TOM,48,0,25
2020-06-09,1018,11,499,RU_TOM,47,0,25
2020-06-08,971,11,474,RU_TOM,49,0,34
2020-06-07,922,11,440,RU_TOM,54,0,14
2020-06-06,868,11,426,RU_TOM,36,0,40
2020-06-05,832,11,386,RU_TOM,35,0,5
2020-06-04,797,11,381,RU_TOM,32,0,22
2020-06-03,765,11,359,RU_TOM,26,0,19
2020-06-02,739,11,340,RU_TOM,23,0,14
2020-06-01,716,11,326,RU_TOM,28,0,3
2020-05-31,688,11,323,RU_TOM,21,0,16
2020-05-30,667,11,307,RU_TOM,,,
2020-06-29,6613,103,5450,RU_TUL,77,3,24
2020-06-28,6536,100,5426,RU_TUL,76,3,46
2020-06-27,6460,97,5380,RU_TUL,78,4,121
2020-06-26,6382,93,5259,RU_TUL,80,3,159
2020-06-25,6302,90,5100,RU_TUL,82,1,81
2020-06-24,6220,89,5019,RU_TUL,83,3,240
2020-06-23,6137,86,4779,RU_TUL,81,3,221
2020-06-22,6056,83,4558,RU_TUL,83,2,17
2020-06-21,5973,81,4541,RU_TUL,86,3,56
2020-06-20,5887,78,4485,RU_TUL,85,3,227
2020-06-19,5802,75,4258,RU_TUL,90,4,201
2020-06-18,5712,71,4057,RU_TUL,92,4,211
2020-06-17,5620,67,3846,RU_TUL,91,3,237
2020-06-16,5529,64,3609,RU_TUL,93,4,208
2020-06-15,5436,60,3401,RU_TUL,96,2,146
2020-06-14,5340,58,3255,RU_TUL,95,2,36
2020-06-13,5245,56,3219,RU_TUL,98,0,49
2020-06-12,5147,56,3170,RU_TUL,100,3,209
2020-06-11,5047,53,2961,RU_TUL,101,2,174
2020-06-10,4946,51,2787,RU_TUL,103,0,164
2020-06-09,4843,51,2623,RU_TUL,109,2,182
2020-06-08,4734,49,2441,RU_TUL,114,0,7
2020-06-07,4620,49,2434,RU_TUL,115,0,25
2020-06-06,4505,49,2409,RU_TUL,107,2,136
2020-06-05,4398,47,2273,RU_TUL,105,3,109
2020-06-04,4293,44,2164,RU_TUL,110,2,127
2020-06-03,4183,42,2037,RU_TUL,109,3,116
2020-06-02,4074,39,1921,RU_TUL,106,3,106
2020-06-01,3968,36,1815,RU_TUL,113,0,12
2020-05-31,3855,36,1803,RU_TUL,104,0,24
2020-05-30,3751,36,1779,RU_TUL,,,
2020-06-29,3574,68,2343,RU_TVE,50,0,19
2020-06-28,3524,68,2324,RU_TVE,53,1,4
2020-06-27,3471,67,2320,RU_TVE,52,3,141
2020-06-26,3419,64,2179,RU_TVE,55,0,56
2020-06-25,3364,64,2123,RU_TVE,53,3,9
2020-06-24,3311,61,2114,RU_TVE,55,0,44
2020-06-23,3256,61,2070,RU_TVE,59,2,109
2020-06-22,3197,59,1961,RU_TVE,63,2,6
2020-06-21,3134,57,1955,RU_TVE,66,0,0
2020-06-20,3068,57,1955,RU_TVE,67,2,107
2020-06-19,3001,55,1848,RU_TVE,67,2,29
2020-06-18,2934,53,1819,RU_TVE,65,1,77
2020-06-17,2869,52,1742,RU_TVE,69,1,37
2020-06-16,2800,51,1705,RU_TVE,72,1,60
2020-06-15,2728,50,1645,RU_TVE,78,0,0
2020-06-14,2650,50,1645,RU_TVE,81,0,26
2020-06-13,2569,50,1619,RU_TVE,81,0,8
2020-06-12,2488,50,1611,RU_TVE,91,1,38
2020-06-11,2397,49,1573,RU_TVE,83,0,78
2020-06-10,2314,49,1495,RU_TVE,83,5,17
2020-06-09,2231,44,1478,RU_TVE,84,3,49
2020-06-08,2147,41,1429,RU_TVE,92,0,7
2020-06-07,2055,41,1422,RU_TVE,93,0,7
2020-06-06,1962,41,1415,RU_TVE,87,2,77
2020-06-05,1875,39,1338,RU_TVE,71,2,44
2020-06-04,1804,37,1294,RU_TVE,73,4,65
2020-06-03,1731,33,1229,RU_TVE,36,5,82
2020-06-02,1695,28,1147,RU_TVE,45,6,60
2020-06-01,1650,22,1087,RU_TVE,46,0,4
2020-05-31,1604,22,1083,RU_TVE,44,0,4
2020-05-30,1560,22,1079,RU_TVE,,,
2020-06-29,4361,3,1095,RU_TY,126,0,93
2020-06-28,4235,3,1002,RU_TY,124,0,5
2020-06-27,4111,3,997,RU_TY,128,0,98
2020-06-26,3983,3,899,RU_TY,130,0,125
2020-06-25,3853,3,774,RU_TY,140,0,119
2020-06-24,3713,3,655,RU_TY,138,0,52
2020-06-23,3575,3,603,RU_TY,140,0,24
2020-06-22,3435,3,579,RU_TY,150,0,0
2020-06-21,3285,3,579,RU_TY,147,0,26
2020-06-20,3138,3,553,RU_TY,140,0,27
2020-06-19,2998,3,526,RU_TY,115,0,29
2020-06-18,2883,3,497,RU_TY,122,0,50
2020-06-17,2761,3,447,RU_TY,110,1,38
2020-06-16,2651,2,409,RU_TY,85,0,16
2020-06-15,2566,2,393,RU_TY,72,0,7
2020-06-14,2494,2,386,RU_TY,190,0,8
2020-06-13,2304,2,378,RU_TY,101,0,5
2020-06-12,2203,2,373,RU_TY,176,0,5
2020-06-11,2027,2,368,RU_TY,113,0,9
2020-06-10,1914,2,359,RU_TY,79,0,22
2020-06-09,1835,2,337,RU_TY,97,0,64
2020-06-08,1738,2,273,RU_TY,131,0,6
2020-06-07,1607,2,267,RU_TY,118,0,17
2020-06-06,1489,2,250,RU_TY,98,0,18
2020-06-05,1391,2,232,RU_TY,94,0,5
2020-06-04,1297,2,227,RU_TY,76,0,0
2020-06-03,1221,2,227,RU_TY,60,0,53
2020-06-02,1161,2,174,RU_TY,46,0,81
2020-06-01,1115,2,93,RU_TY,60,0,2
