3166-1-alpha-3,continent,location,date,total_confirmed,new_confirmed,total_deceased,new_deceased,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tested,new_tested,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,3166-1-alpha-2,key,total_tests_smoothed,total_tests_smoothed_per_thousand
USA,North America,United States,2020-04-11,529951,28391,20608,1831,1601.048,85.773,62.259,5.532,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-12,557571,27620,22108,1500,1684.491,83.443,66.791,4.532,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-13,582594,25023,23649,1541,1760.089,75.598,71.447,4.656,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-14,609516,26922,26057,2408,1841.423,81.335,78.721,7.275,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-15,639664,30148,30985,4928,1932.504,91.081,93.61,14.888,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-16,671331,31667,33284,2299,2028.174,95.67,100.555,6.946,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-17,702164,30833,37054,3770,2121.324,93.15,111.945,11.39,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-18,735086,32922,38910,1856,2220.786,99.461,117.552,5.607,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-19,759687,24601,40682,1772,2295.109,74.323,122.905,5.353,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-20,787752,28065,42539,1857,2379.896,84.788,128.516,5.61,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-21,825041,37289,45063,2524,2492.551,112.655,136.141,7.625,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-22,842629,17588,46784,1721,2545.687,53.136,141.34,5.199,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-23,869172,26543,49963,3179,2625.876,80.19,150.944,9.604,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-24,890524,21352,51017,1054,2690.383,64.507,154.129,3.184,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-25,939053,48529,53189,2172,2836.995,146.612,160.691,6.562,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-26,965910,26857,54876,1687,2918.134,81.138,165.787,5.097,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-27,988451,22541,56245,1369,2986.233,68.099,169.923,4.136,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-28,1012583,24132,58355,2110,3059.139,72.906,176.298,6.375,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-29,1039909,27326,60966,2611,3141.694,82.555,184.186,7.888,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-04-30,1069826,29917,63006,2040,3232.077,90.383,190.349,6.163,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-01,1103781,33955,65068,2062,3334.659,102.582,196.578,6.23,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-02,1133069,29288,66385,1317,3423.142,88.483,200.557,3.979,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-03,1158041,24972,67682,1297,3498.585,75.444,204.476,3.918,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-04,1180634,22593,68934,1252,3566.842,68.256,208.258,3.782,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-05,1204475,23841,71078,2144,3638.868,72.027,214.735,6.477,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-06,1228603,24128,73431,2353,3711.762,72.894,221.844,7.109,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-07,1256972,28369,75670,2239,3797.468,85.706,228.608,6.764,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-08,1283929,26957,77180,1510,3878.909,81.44,233.17,4.562,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-09,1309541,25612,78794,1614,3956.286,77.377,238.046,4.876,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-10,1329799,20258,79528,734,4017.488,61.202,240.264,2.218,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-11,1347916,18117,80684,1156,4072.221,54.734,243.756,3.492,9724879,,29.38,,,,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-12,1369964,22048,82387,1703,4138.831,66.61,248.901,5.145,10217573,492694,30.869,1.488,,,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-13,1390746,20782,84133,1746,4201.616,62.785,254.176,5.275,,,,,,,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-14,1417889,27143,85906,1773,4283.618,82.002,259.533,5.356,,,,,,,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-15,1443397,25508,87568,1662,4360.681,77.063,264.554,5.021,,,,,,,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-16,1467884,24487,88754,1186,4434.659,73.978,268.137,3.583,10847778,,32.772,,,,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-17,1486757,18873,89562,808,4491.677,57.018,270.578,2.441,11282781,435003,34.087,1.314,,,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-05-18,1508598,21841,90353,791,4557.661,65.984,272.968,2.39,12601143,1318362,38.07,3.983,410895,1.241,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,410895,1.241
USA,North America,United States,2020-05-19,1528568,19970,91921,1568,4617.993,60.332,277.705,4.737,12917827,316684,39.026,0.957,385751,1.165,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,796646,2.406
USA,North America,United States,2020-05-20,1551853,23285,93439,1518,4688.34,70.347,282.291,4.586,,,,,413926,1.251,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,1210572,3.657
USA,North America,United States,2020-05-21,1577287,25434,94702,1263,4765.179,76.839,286.106,3.816,13627379,,41.17,,442100,1.336,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,1652672,4.993
USA,North America,United States,2020-05-22,1601434,24147,96007,1305,4838.13,72.951,290.049,3.943,,,,,443588,1.34,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,2096260,6.333
USA,North America,United States,2020-05-23,1622670,21236,97087,1080,4902.287,64.157,293.312,3.263,,,,,445076,1.345,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,2541336,7.678
USA,North America,United States,2020-05-24,1643238,20568,97720,633,4964.426,62.138,295.224,1.912,14131277,,42.692,,406928,1.229,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,2948264,8.907
USA,North America,United States,2020-05-25,1662302,19064,98220,500,5022.02,57.595,296.735,1.511,15183888,1052611,45.872,3.18,368964,1.115,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,3317228,10.022
USA,North America,United States,2020-05-26,1681212,18910,98916,696,5079.15,57.129,298.837,2.103,15766114,582226,47.631,1.759,406898,1.229,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,3724126,11.251
USA,North America,United States,2020-05-27,1699933,18721,100442,1526,5135.708,56.558,303.448,4.61,,,,,429649,1.298,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,4153775,12.549
USA,North America,United States,2020-05-28,1721750,21817,101617,1175,5201.62,65.912,306.998,3.55,16794182,,50.737,,452400,1.367,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,4606175,13.916
USA,North America,United States,2020-05-29,1747087,25337,102836,1219,5278.166,76.546,310.68,3.683,,,,,467355,1.412,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,5073530,15.328
USA,North America,United States,2020-05-30,1770384,23297,103781,945,5348.549,70.383,313.535,2.855,,,,,482309,1.457,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,5555839,16.785
USA,North America,United States,2020-05-31,1790191,19807,104383,602,5408.389,59.839,315.354,1.819,17612125,,53.208,,497264,1.502,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,6053103,18.287
USA,North America,United States,2020-06-01,1811277,21086,105147,764,5472.092,63.703,317.662,2.308,18908412,1296287,57.125,3.916,532075,1.607,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,6585178,19.894
USA,North America,United States,2020-06-02,1831821,20544,106181,1034,5534.158,62.066,320.786,3.124,19382280,473868,58.556,1.432,516595,1.561,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,7101773,21.455
USA,North America,United States,2020-06-03,1851520,19699,107175,994,5593.671,59.513,323.789,3.003,19811243,428963,59.852,1.296,504442,1.524,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,7606215,22.979
USA,North America,United States,2020-06-04,1872660,21140,108211,1036,5657.538,63.867,326.919,3.13,20384850,573607,61.585,1.733,512953,1.55,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,8119168,24.529
USA,North America,United States,2020-06-05,1897838,25178,109143,932,5733.604,76.066,329.735,2.816,,,,,494451,1.494,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,8613619,26.023
USA,North America,United States,2020-06-06,1920061,22223,109802,659,5800.742,67.138,331.725,1.991,,,,,475950,1.438,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,9089569,27.461
USA,North America,United States,2020-06-07,1942363,22302,110514,712,5868.119,67.377,333.876,2.151,20814269,,62.882,,457449,1.382,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,9547018,28.843
USA,North America,United States,2020-06-08,1961185,18822,111007,493,5924.983,56.864,335.366,1.489,21693633,879364,65.539,2.657,397889,1.202,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,9944907,30.045
USA,North America,United States,2020-06-09,1979850,18665,112006,999,5981.372,56.389,338.384,3.018,22050891,357258,66.618,1.079,381230,1.152,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,10326137,31.197
USA,North America,United States,2020-06-10,2000464,20614,112924,918,6043.65,62.277,341.157,2.773,22418881,367990,67.73,1.112,372520,1.125,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,10698657,32.322
USA,North America,United States,2020-06-11,2023347,22883,113820,896,6112.782,69.132,343.864,2.707,23290724,871843,70.364,2.634,415125,1.254,tests performed,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,11113782,33.576
USA,North America,United States,2020-06-12,2048986,25639,114669,849,6190.241,77.459,346.429,2.565,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-06-13,2074526,25540,115436,767,6267.4,77.16,348.746,2.317,,,,,,,,72.69,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-06-14,2094069,19543,115732,296,6326.442,59.042,349.641,0.894,,,,,,,,,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-06-15,2114026,19957,116127,395,6386.734,60.293,350.834,1.193,,,,,,,,,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
USA,North America,United States,2020-06-16,2137731,23705,116963,836,6458.35,71.616,353.36,2.526,,,,,,,,,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,US,US,,
VIR,North America,United States Virgin Islands,2020-03-23,17,17,0,0,162.799,162.799,0,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-03-24,17,0,0,0,162.799,0,0,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-03-25,17,0,0,0,162.799,0,0,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-03-26,17,0,0,0,162.799,0,0,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-03-27,19,2,0,0,181.952,19.153,0,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-03-28,22,3,0,0,210.682,28.729,0,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-03-29,30,8,0,0,287.293,76.611,0,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-03-31,30,0,0,0,287.293,0,0,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-01,30,0,0,0,287.293,0,0,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-02,33,3,0,0,316.022,28.729,0,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-03,40,7,0,0,383.057,67.035,0,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-04,40,0,0,0,383.057,0,0,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-05,42,2,1,1,402.21,19.153,9.576,9.576,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-06,42,0,1,0,402.21,0,9.576,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-07,45,3,1,0,430.94,28.729,9.576,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-08,45,0,1,0,430.94,0,9.576,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-09,50,5,1,0,478.822,47.882,9.576,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-10,50,0,1,0,478.822,0,9.576,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-11,51,1,1,0,488.398,9.576,9.576,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-12,51,0,1,0,488.398,0,9.576,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-13,51,0,1,0,488.398,0,9.576,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-14,51,0,1,0,488.398,0,9.576,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-15,51,0,1,0,488.398,0,9.576,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-16,51,0,1,0,488.398,0,9.576,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-17,51,0,2,1,488.398,0,19.153,9.576,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-18,53,2,3,1,507.551,19.153,28.729,9.576,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-19,53,0,3,0,507.551,0,28.729,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-20,54,1,3,0,517.127,9.576,28.729,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-21,54,0,3,0,517.127,0,28.729,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-22,54,0,3,0,517.127,0,28.729,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-23,54,0,3,0,517.127,0,28.729,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-24,54,0,3,0,517.127,0,28.729,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-25,55,1,3,0,526.704,9.576,28.729,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-26,55,0,3,0,526.704,0,28.729,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-27,59,4,4,1,565.01,38.306,38.306,9.576,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-28,59,0,4,0,565.01,0,38.306,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-29,66,7,4,0,632.045,67.035,38.306,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-04-30,66,0,4,0,632.045,0,38.306,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-01,66,0,4,0,632.045,0,38.306,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-02,66,0,4,0,632.045,0,38.306,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-03,66,0,4,0,632.045,0,38.306,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-04,66,0,4,0,632.045,0,38.306,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-05,66,0,4,0,632.045,0,38.306,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-06,66,0,4,0,632.045,0,38.306,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-07,66,0,4,0,632.045,0,38.306,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-08,68,2,4,0,651.198,19.153,38.306,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-09,69,1,4,0,660.774,9.576,38.306,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-10,69,0,4,0,660.774,0,38.306,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-11,69,0,5,1,660.774,0,47.882,9.576,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-12,69,0,5,0,660.774,0,47.882,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-13,69,0,6,1,660.774,0,57.459,9.576,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-14,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-15,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
VIR,North America,United States Virgin Islands,2020-05-16,69,0,6,0,660.774,0,57.459,0,,,,,,,,,104423,306.48,42.2,18.601,10.799,,,273.67,12.26,,,,,80.58,VI,VI,,
