date,total_confirmed,total_deceased,total_tested,total_recovered,current_hospitalized,total_hospitalized,current_intensive_care,total_intensive_care,current_ventilator,total_ventilator,key,new_confirmed,new_deceased,new_tested,new_recovered,new_hospitalized,new_intensive_care,new_ventilator
2020-03-10,3,,67,,,,,,,,US_RI,0,,28,,,,
2020-03-09,3,,39,,,,,,,,US_RI,0,,-6,,,,
2020-03-08,3,,45,,,,,,,,US_RI,0,,12,,,,
2020-03-07,3,,33,,,,,,,,US_RI,0,,13,,,,
2020-03-06,3,,20,,,,,,,,US_RI,1,,1,,,,
2020-03-05,2,,19,,,,,,,,US_RI,0,,6,,,,
2020-03-04,2,,13,,,,,,,,US_RI,0,,5,,,,
2020-03-03,2,,8,,,,,,,,US_RI,1,,7,,,,
2020-03-02,1,,1,,,,,,,,US_RI,0,,0,,,,
2020-03-01,1,,1,,,,,,,,US_RI,,,,,,,
2020-06-27,31939,711,351164,13456,908,2622,,,,,US_SC,1604,17,16493,0,0,,
2020-06-26,30335,694,334671,13456,906,2622,,,,,US_SC,1313,1,1313,1139,245,,
2020-06-25,29022,693,333358,12317,881,2377,,,,,US_SC,1125,10,15150,0,0,,
2020-06-24,27897,683,318208,12317,832,2377,,,,,US_SC,1284,10,8957,0,0,,
2020-06-23,26613,673,309251,12317,824,2377,,,,,US_SC,912,14,5371,1527,83,,
2020-06-22,25701,659,303880,10790,731,2294,,,,,US_SC,1008,6,1213,0,0,,
2020-06-21,24693,653,302667,10790,692,2294,,,,,US_SC,907,9,6418,0,0,,
2020-06-20,23786,644,296249,10790,673,2294,,,,,US_SC,1155,5,7949,0,0,,
2020-06-19,22631,639,288300,10790,660,2294,,,,,US_SC,1083,18,7777,1056,239,,
2020-06-18,21548,621,280523,9734,626,2055,,,,,US_SC,992,4,7769,0,0,,
2020-06-17,20556,617,272754,9734,607,2055,,,,,US_SC,566,10,5075,0,0,,
2020-06-16,19990,607,267679,9734,571,2055,,,,,US_SC,612,5,12122,1052,67,,
2020-06-15,19378,602,255557,8682,536,1988,,,,,US_SC,583,2,7221,0,0,,
2020-06-14,18795,600,248336,8682,521,1988,,,,,US_SC,840,1,6430,0,0,,
2020-06-13,17955,599,241906,8682,523,1988,,,,,US_SC,785,6,5847,0,0,,
2020-06-12,17170,593,236059,8682,512,1988,,,,,US_SC,729,5,6002,754,90,,
2020-06-11,16441,588,230057,7928,494,1898,,,,,US_SC,682,13,-22475,0,0,,
2020-06-10,15759,575,252532,7928,513,1898,,,,,US_SC,531,7,4550,0,0,,
2020-06-09,15228,568,247982,7928,541,1898,,,,,US_SC,428,11,3321,581,84,,
2020-06-08,14800,557,244661,7347,507,1814,,,,,US_SC,514,11,6802,0,0,,
2020-06-07,14286,546,237859,7347,477,1814,,,,,US_SC,370,1,5115,0,0,,
2020-06-06,13916,545,232744,7347,453,1814,,,,,US_SC,463,7,1445,0,0,,
2020-06-05,13453,538,231299,7347,453,1814,,,,,US_SC,448,13,448,371,25,,
2020-06-04,13005,525,230851,6976,453,1789,,,,,US_SC,354,7,7926,0,0,,
2020-06-03,12651,518,222925,6976,433,1789,,,,,US_SC,236,17,4148,0,0,,
2020-06-02,12415,501,218777,6976,425,1789,,,,,US_SC,267,1,14089,517,155,,
2020-06-01,12148,500,204688,6459,450,1634,,,,,US_SC,287,6,4472,0,0,,
2020-05-31,11861,494,200216,6459,402,1634,,,,,US_SC,467,7,10697,0,0,,
2020-05-30,11394,487,189519,6459,387,1634,,,,,US_SC,263,4,1262,0,0,,
2020-05-29,11131,483,188257,6459,399,1634,,,,,US_SC,343,13,6008,357,16,,
2020-05-28,10788,470,182249,6102,397,1618,,,,,US_SC,165,4,6566,0,0,,
2020-05-27,10623,466,175683,6102,398,1618,,,,,US_SC,207,20,2949,0,0,,
2020-05-26,10416,446,172734,6102,433,1618,,,,,US_SC,238,6,6714,39,84,,
2020-05-25,10178,440,166020,6063,407,1534,,,,,US_SC,82,5,2073,320,0,,
2020-05-24,10096,435,163947,5743,461,1534,,,,,US_SC,201,10,5037,0,0,,
2020-05-23,9895,425,158910,5743,430,1534,,,,,US_SC,257,6,8887,0,0,,
2020-05-22,9638,419,150023,5743,429,1534,,,,,US_SC,463,12,11785,292,90,,
2020-05-21,9175,407,138238,5451,414,1444,,,,,US_SC,119,8,3175,0,0,,
2020-05-20,9056,399,135063,5451,,1444,,,,,US_SC,0,0,0,0,0,,
2020-05-19,9056,399,135063,5451,,1444,,,,,US_SC,114,8,3504,375,23,,
2020-05-18,8942,391,131559,5076,,1421,,,,,US_SC,126,11,11073,0,0,,
2020-05-17,8816,380,120486,5076,,1421,,,,,US_SC,409,0,10870,0,0,,
2020-05-16,8407,380,109616,5076,,1421,,,,,US_SC,0,0,0,0,0,,
2020-05-15,8407,380,109616,5076,,1421,,,,,US_SC,218,9,7081,162,83,,
2020-05-14,8189,371,102535,4914,,1338,,,,,US_SC,262,16,9395,-1903,0,,
2020-05-13,7927,355,93140,6817,,1338,,,,,US_SC,0,0,0,0,0,,
2020-05-12,7927,355,93140,6817,,1338,,,,,US_SC,274,24,8683,2697,86,,
2020-05-11,7653,331,84457,4120,,1252,,,,,US_SC,0,0,0,0,0,,
2020-05-10,7653,331,84457,4120,,1252,,,,,US_SC,122,1,3494,0,0,,
2020-05-09,7531,330,80963,4120,,1252,,,,,US_SC,389,14,7521,304,100,,
2020-05-08,7142,316,73442,3816,,1152,,,,,US_SC,206,11,-4040,0,0,,
2020-05-07,6936,305,77482,3816,,1152,,,,,US_SC,0,0,0,0,0,,
2020-05-06,6936,305,77482,3816,,1152,,,,,US_SC,179,22,9711,194,42,,
2020-05-05,6757,283,67771,3622,,1110,,,,,US_SC,131,8,3583,0,0,,
2020-05-04,6626,275,64188,3622,,1110,,,,,US_SC,0,0,0,0,0,,
2020-05-03,6626,275,64188,3622,,1110,,,,,US_SC,137,8,2572,0,0,,
2020-05-02,6489,267,61616,3622,,1110,,,,,US_SC,231,11,2237,0,0,,
2020-05-01,6258,256,59379,3622,,1110,,,,,US_SC,163,12,2867,370,110,,
2020-04-30,6095,244,56512,3252,,1000,,,,,US_SC,214,41,2295,0,0,,
2020-04-29,5881,203,54217,3252,,1000,,,,,US_SC,268,26,2072,422,56,,
2020-04-28,5613,177,52145,2830,,944,,,,,US_SC,123,3,1384,-871,0,,
2020-04-27,5490,174,50761,3701,,944,,,,,US_SC,0,0,0,0,0,,
2020-04-26,5490,174,50761,3701,,944,,,,,US_SC,237,8,1747,0,0,,
2020-04-25,5253,166,49014,3701,,944,,,,,US_SC,336,16,4551,384,107,,
2020-04-24,4917,150,44463,3317,,837,,,,,US_SC,0,0,0,0,0,,
2020-04-23,4917,150,44463,3317,,837,,,,,US_SC,156,10,1352,0,0,,
2020-04-22,4761,140,43111,3317,,837,,,,,US_SC,322,16,1834,1254,61,,
2020-04-21,4439,124,41277,2063,,776,,,,,US_SC,62,4,797,0,0,,
2020-04-20,4377,120,40480,2063,,776,,,,,US_SC,0,0,0,-570,0,,
2020-04-19,4377,120,40480,2633,,776,,,,,US_SC,131,1,1647,0,0,,
2020-04-18,4246,119,38833,2633,,776,,,,,US_SC,315,10,2549,,101,,
2020-04-17,3931,109,36284,,,675,,,,,US_SC,275,2,1551,,0,,
2020-04-16,3656,107,34733,,,675,,,,,US_SC,0,0,0,,0,,
2020-04-15,3656,107,34733,,,675,,,,,US_SC,103,10,861,,0,,
2020-04-14,3553,97,33872,,,675,,,,,US_SC,234,15,2447,,179,,
2020-04-13,3319,82,31425,,,496,,,,,US_SC,0,0,0,,0,,
2020-04-12,3319,82,31425,,,496,,,,,US_SC,112,2,1332,,0,,
2020-04-11,3207,80,30093,,,496,,,,,US_SC,142,8,1910,,0,,
2020-04-10,3065,72,28183,,,496,,,,,US_SC,273,5,816,,255,,
2020-04-09,2792,67,27367,,,241,,,,,US_SC,240,4,2733,,0,,
2020-04-08,2552,63,24634,,,241,,,,,US_SC,135,12,954,,0,,
2020-04-07,2417,51,23680,,,241,,,,,US_SC,368,7,4704,,0,,
2020-04-06,2049,44,18976,,,241,,,,,US_SC,0,0,0,,0,,
2020-04-05,2049,44,18976,,,241,,,,,US_SC,132,4,662,,0,,
2020-04-04,1917,40,18314,,,241,,,,,US_SC,363,9,11319,,0,,
2020-04-03,1554,31,6995,,,241,,,,,US_SC,0,0,0,,0,,
2020-04-02,1554,31,6995,,,241,,,,,US_SC,261,5,669,,139,,
2020-04-01,1293,26,6326,,,102,,,,,US_SC,210,4,627,,0,,
2020-03-31,1083,22,5699,,,102,,,,,US_SC,158,4,614,,0,,
2020-03-30,925,18,5085,,,102,,,,,US_SC,151,2,1296,,0,,
2020-03-29,774,16,3789,,,102,,,,,US_SC,235,3,842,,0,,
2020-03-28,539,13,2947,,,102,,,,,US_SC,83,4,184,,0,,
2020-03-27,456,9,2763,,,102,,,,,US_SC,0,0,0,,0,,
2020-03-26,456,9,2763,,,102,,,,,US_SC,32,2,36,,0,,
2020-03-25,424,7,2727,,,102,,,,,US_SC,126,2,417,,,,
2020-03-24,298,5,2310,,,,,,,,US_SC,0,0,546,,,,
2020-03-23,298,5,1764,,,,,,,,US_SC,103,2,103,,,,
2020-03-22,195,3,1661,,,,,,,,US_SC,43,2,254,,,,
2020-03-21,152,1,1407,,,,,,,,US_SC,71,0,493,,,,
2020-03-20,81,1,914,,,,,,,,US_SC,21,0,271,,,,
2020-03-19,60,1,643,,,,,,,,US_SC,0,0,0,,,,
2020-03-18,60,1,643,,,,,,,,US_SC,27,0,299,,,,
2020-03-17,33,1,344,,,,,,,,US_SC,5,0,81,,,,
2020-03-16,28,1,263,,,,,,,,US_SC,9,,90,,,,
2020-03-15,19,,173,,,,,,,,US_SC,6,,50,,,,
2020-03-14,13,,123,,,,,,,,US_SC,1,,36,,,,
2020-03-13,12,,87,,,,,,,,US_SC,2,,29,,,,
2020-03-12,10,,58,,,,,,,,US_SC,1,,17,,,,
2020-03-11,9,,41,,,,,,,,US_SC,2,,10,,,,
2020-03-10,7,,31,,,,,,,,US_SC,0,,0,,,,
2020-03-09,7,,31,,,,,,,,US_SC,5,,21,,,,
2020-03-08,2,,10,,,,,,,,US_SC,0,,0,,,,
2020-03-07,2,,10,,,,,,,,US_SC,2,,5,,,,
2020-03-06,0,,5,,,,,,,,US_SC,0,,0,,,,
2020-03-05,0,,5,,,,,,,,US_SC,0,,0,,,,
2020-03-04,0,,5,,,,,,,,US_SC,,,,,,,
2020-06-27,6626,91,78100,5717,73,645,,,,,US_SD,91,3,1085,65,6,,
2020-06-26,6535,88,77015,5652,79,639,,,,,US_SD,56,1,1161,60,7,,
2020-06-25,6479,87,75854,5592,79,632,,,,,US_SD,60,3,777,38,3,,
2020-06-24,6419,84,75077,5554,81,629,,,,,US_SD,66,1,1091,57,5,,
2020-06-23,6353,83,73986,5497,85,624,,,,,US_SD,27,2,657,60,8,,
2020-06-22,6326,81,73329,5437,88,616,,,,,US_SD,29,0,303,48,8,,
2020-06-21,6297,81,73026,5389,89,608,,,,,US_SD,72,0,1111,54,10,,
2020-06-20,6225,81,71915,5335,91,598,,,,,US_SD,67,0,722,59,9,,
2020-06-19,6158,81,71193,5276,95,589,,,,,US_SD,49,3,840,55,4,,
2020-06-18,6109,78,70353,5221,93,585,,,,,US_SD,59,0,1365,78,15,,
2020-06-17,6050,78,68988,5143,91,570,,,,,US_SD,84,1,1786,74,8,,
2020-06-16,5966,77,67202,5069,92,562,,,,,US_SD,38,2,807,108,18,,
2020-06-15,5928,75,66395,4961,93,544,,,,,US_SD,30,0,1076,62,5,,
2020-06-14,5898,75,65319,4899,87,539,,,,,US_SD,65,0,806,71,8,,
2020-06-13,5833,75,64513,4828,85,531,,,,,US_SD,91,1,1508,73,6,,
2020-06-12,5742,74,63005,4755,87,525,,,,,US_SD,77,1,1261,91,11,,
2020-06-11,5665,73,61744,4664,87,514,,,,,US_SD,61,4,1059,91,11,,
2020-06-10,5604,69,60685,4573,101,503,,,,,US_SD,81,1,1526,90,16,,
2020-06-09,5523,68,59159,4483,90,487,,,,,US_SD,52,3,1340,80,5,,
2020-06-08,5471,65,57819,4403,92,482,,,,,US_SD,33,0,759,68,4,,
2020-06-07,5438,65,57060,4335,87,478,,,,,US_SD,71,0,1602,62,4,,
2020-06-06,5367,65,55458,4273,93,474,,,,,US_SD,90,0,2095,94,7,,
2020-06-05,5277,65,53363,4179,83,467,,,,,US_SD,30,1,741,16,3,,
2020-06-04,5247,64,52622,4163,86,464,,,,,US_SD,85,2,3960,79,8,,
2020-06-03,5162,62,48662,4084,87,456,,,,,US_SD,95,0,1816,94,13,,
2020-06-02,5067,62,46846,3990,89,443,,,,,US_SD,33,0,1185,87,8,,
2020-06-01,5034,62,45661,3903,87,435,,,,,US_SD,41,0,1533,66,3,,
2020-05-31,4993,62,44128,3837,86,432,,,,,US_SD,33,0,1190,32,5,,
2020-05-30,4960,62,42938,3805,93,427,,,,,US_SD,94,3,2256,61,9,,
2020-05-29,4866,59,40682,3744,95,418,,,,,US_SD,73,5,1656,46,12,,
2020-05-28,4793,54,39026,3698,105,406,,,,,US_SD,83,0,1020,79,15,,
2020-05-27,4710,54,38006,3619,101,391,,,,,US_SD,57,4,968,91,13,,
2020-05-26,4653,50,37038,3528,106,378,,,,,US_SD,67,0,1755,113,8,,
2020-05-25,4586,50,35283,3415,99,370,,,,,US_SD,23,0,378,44,6,,
2020-05-24,4563,50,34905,3371,85,364,,,,,US_SD,95,0,1377,35,6,,
2020-05-23,4468,50,33528,3336,90,358,,,,,US_SD,112,0,1184,69,7,,
2020-05-22,4356,50,32344,3267,83,351,,,,,US_SD,106,2,1043,122,9,,
2020-05-21,4250,48,31301,3145,91,342,,,,,US_SD,73,2,912,122,9,,
2020-05-20,4177,46,30389,3023,81,333,,,,,US_SD,92,0,680,109,6,,
2020-05-19,4085,46,29709,2914,75,327,,,,,US_SD,58,2,664,130,11,,
2020-05-18,4027,44,29045,2784,77,316,,,,,US_SD,40,0,486,60,4,,
2020-05-17,3987,44,28559,2724,77,312,,,,,US_SD,28,0,383,51,8,,
2020-05-16,3959,44,28176,2673,75,304,,,,,US_SD,72,0,762,99,8,,
2020-05-15,3887,44,27414,2574,80,296,,,,,US_SD,95,1,941,137,6,,
2020-05-14,3792,43,26473,2437,85,290,,,,,US_SD,60,4,629,70,9,,
2020-05-13,3732,39,25844,2367,79,281,,,,,US_SD,69,0,647,58,10,,
2020-05-12,3663,39,25197,2309,74,271,,,,,US_SD,49,5,619,122,8,,
2020-05-11,3614,34,24578,2187,78,263,,,,,US_SD,97,0,684,40,2,,
2020-05-10,3517,34,23894,2147,77,261,,,,,US_SD,124,0,942,22,8,,
2020-05-09,3393,34,22952,2125,79,253,,,,,US_SD,249,3,1659,56,6,,
2020-05-08,3144,31,21293,2069,76,247,,,,,US_SD,239,0,1179,41,11,,
2020-05-07,2905,31,20114,2028,70,236,,,,,US_SD,126,2,698,51,6,,
2020-05-06,2779,29,19416,1977,72,230,,,,,US_SD,58,5,394,82,10,,
2020-05-05,2721,24,19022,1895,75,220,,,,,US_SD,53,3,309,65,9,,
2020-05-04,2668,21,18713,1830,69,211,,,,,US_SD,37,0,296,31,14,,
2020-05-03,2631,21,18417,1799,71,197,,,,,US_SD,43,0,326,40,10,,
2020-05-02,2588,21,18091,1759,71,187,,,,,US_SD,63,0,728,73,8,,
2020-05-01,2525,21,17363,1686,69,179,,,,,US_SD,76,4,335,113,6,,
2020-04-30,2449,17,17028,1573,76,173,,,,,US_SD,76,4,195,81,8,,
2020-04-29,2373,13,16833,1492,69,165,,,,,US_SD,60,2,221,100,8,,
2020-04-28,2313,11,16612,1392,69,157,,,,,US_SD,68,0,237,76,7,,
2020-04-27,2245,11,16375,1316,61,150,,,,,US_SD,33,0,101,59,15,,
2020-04-26,2212,11,16274,1257,64,135,,,,,US_SD,65,1,678,34,7,,
2020-04-25,2147,10,15596,1223,61,128,,,,,US_SD,107,0,772,33,4,,
2020-04-24,2040,10,14824,1190,61,124,,,,,US_SD,84,1,759,126,5,,
2020-04-23,1956,9,14065,1064,58,119,,,,,US_SD,98,1,619,127,8,,
2020-04-22,1858,8,13446,937,62,111,,,,,US_SD,103,0,631,113,11,,
2020-04-21,1755,8,12815,824,65,100,,,,,US_SD,70,1,489,115,13,,
2020-04-20,1685,7,12326,709,,87,,,,,US_SD,50,0,264,63,13,,
2020-04-19,1635,7,12062,646,,74,,,,,US_SD,93,0,401,94,6,,
2020-04-18,1542,7,11661,552,,68,,,,,US_SD,131,0,599,95,5,,
2020-04-17,1411,7,11062,457,,63,,,,,US_SD,100,0,510,84,8,,
2020-04-16,1311,7,10552,373,,55,,,,,US_SD,143,1,693,44,4,,
2020-04-15,1168,6,9859,329,,51,,,,,US_SD,180,0,563,68,6,,
2020-04-14,988,6,9296,261,,45,,,,,US_SD,120,0,294,54,1,,
2020-04-13,868,6,9002,207,,44,,,,,US_SD,138,0,449,10,1,,
2020-04-12,730,6,8553,197,,43,,,,,US_SD,104,0,547,8,10,,
2020-04-11,626,6,8006,189,,33,,,,,US_SD,90,0,359,12,4,,
2020-04-10,536,6,7647,177,,29,,,,,US_SD,89,0,500,16,2,,
2020-04-09,447,6,7147,161,,27,,,,,US_SD,54,0,399,15,1,,
2020-04-08,393,6,6748,146,,26,,,,,US_SD,73,0,478,48,3,,
2020-04-07,320,6,6270,98,,23,,,,,US_SD,32,2,250,7,0,,
2020-04-06,288,4,6020,91,,23,,,,,US_SD,48,2,427,7,1,,
2020-04-05,240,2,5593,84,,22,,,,,US_SD,28,0,368,8,3,,
2020-04-04,212,2,5225,76,,19,,,,,US_SD,25,0,442,7,2,,
2020-04-03,187,2,4783,69,,17,,,,,US_SD,22,0,401,12,0,,
2020-04-02,165,2,4382,57,,17,,,,,US_SD,36,0,350,6,5,,
2020-04-01,129,2,4032,51,,12,,,,,US_SD,21,1,315,7,0,,
2020-03-31,108,1,3717,44,,12,,,,,US_SD,7,0,138,10,,,
2020-03-30,101,1,3579,34,,,,,,,US_SD,11,0,361,5,,,
2020-03-29,90,1,3218,29,,,,,,,US_SD,22,0,558,3,,,
2020-03-28,68,1,2660,26,,,,,,,US_SD,10,0,195,5,,,
2020-03-27,58,1,2465,21,,,,,,,US_SD,12,0,321,5,,,
2020-03-26,46,1,2144,16,,,,,,,US_SD,5,0,1016,,,,
2020-03-25,41,1,1128,,,,,,,,US_SD,11,0,40,,,,
2020-03-24,30,1,1088,,,,,,,,US_SD,2,0,33,,,,
2020-03-23,28,1,1055,,,,,,,,US_SD,7,0,17,,,,
2020-03-22,21,1,1038,,,,,,,,US_SD,7,0,65,,,,
2020-03-21,14,1,973,,,,,,,,US_SD,0,0,26,,,,
2020-03-20,14,1,947,,,,,,,,US_SD,3,0,0,,,,
2020-03-19,11,1,947,,,,,,,,US_SD,0,0,35,,,,
2020-03-18,11,1,912,,,,,,,,US_SD,0,,315,,,,
2020-03-17,11,,597,,,,,,,,US_SD,1,,93,,,,
2020-03-16,10,,504,,,,,,,,US_SD,1,,162,,,,
2020-03-15,9,,342,,,,,,,,US_SD,0,,148,,,,
2020-03-14,9,,194,,,,,,,,US_SD,0,,101,,,,
2020-03-13,9,,93,,,,,,,,US_SD,1,,47,,,,
2020-03-12,8,,46,,,,,,,,US_SD,3,,26,,,,
2020-03-11,5,,20,,,,,,,,US_SD,5,,9,,,,
2020-03-10,0,,11,,,,,,,,US_SD,0,,6,,,,
2020-03-09,0,,5,,,,,,,,US_SD,0,,0,,,,
2020-03-08,0,,5,,,,,,,,US_SD,0,,0,,,,
2020-03-07,0,,5,,,,,,,,US_SD,,,,,,,
2020-06-27,40172,584,748553,26159,484,2564,,,,,US_TN,728,7,6521,406,66,,
2020-06-26,39444,577,742032,25753,484,2498,,,,,US_TN,1410,10,14483,473,67,,
2020-06-25,38034,567,727549,25280,475,2431,,,,,US_TN,799,11,9245,587,45,,
2020-06-24,37235,556,718304,24693,470,2386,,,,,US_TN,932,14,12885,625,50,,
2020-06-23,36303,542,705419,24068,446,2336,,,,,US_TN,750,11,5314,501,35,,
2020-06-22,35553,531,700105,23567,401,2301,,,,,US_TN,451,5,14476,500,10,,
2020-06-21,35102,526,685629,23067,416,2291,,,,,US_TN,656,2,10289,229,25,,
2020-06-20,34446,524,675340,22838,416,2266,,,,,US_TN,429,9,13651,307,28,,
2020-06-19,34017,515,661689,22531,416,2238,,,,,US_TN,1188,6,9295,582,29,,
2020-06-18,32829,509,652394,21949,416,2209,,,,,US_TN,686,12,7821,667,29,,
2020-06-17,32143,497,644573,21282,409,2180,,,,,US_TN,313,4,5583,572,34,,
2020-06-16,31830,493,638990,20710,408,2146,,,,,US_TN,670,10,9012,648,40,,
2020-06-15,31160,483,629978,20062,,2106,,,,,US_TN,728,8,14758,166,19,,
2020-06-14,30432,475,615220,19896,,2087,,,,,US_TN,891,3,13858,165,14,,
2020-06-13,29541,472,601362,19731,,2073,,,,,US_TN,415,4,11189,306,24,,
2020-06-12,29126,468,590173,19425,,2049,,,,,US_TN,588,27,54879,433,38,,
2020-06-11,28538,441,535294,18992,,2011,,,,,US_TN,477,5,6467,476,21,,
2020-06-10,28061,436,528827,18516,,1990,,,,,US_TN,486,1,7630,503,16,,
2020-06-09,27575,435,521197,18013,,1974,,,,,US_TN,631,14,8434,450,26,,
2020-06-08,26944,421,512763,17563,,1948,,,,,US_TN,563,3,13995,341,16,,
2020-06-07,26381,418,498768,17222,,1932,,,,,US_TN,310,1,7347,98,9,,
2020-06-06,26071,417,491421,17124,,1923,,,,,US_TN,551,9,9249,199,30,,
2020-06-05,25520,408,482172,16925,,1893,,,,,US_TN,400,7,6034,282,38,,
2020-06-04,25120,401,476138,16643,,1855,,,,,US_TN,298,13,5359,324,26,,
2020-06-03,24822,388,470779,16319,,1829,,,,,US_TN,447,7,8643,403,37,,
2020-06-02,24375,381,462136,15916,,1792,,,,,US_TN,821,14,13643,352,25,,
2020-06-01,23554,367,448493,15564,,1767,,,,,US_TN,548,3,12516,264,17,,
2020-05-31,23006,364,435977,15300,,1750,,,,,US_TN,440,0,8931,107,18,,
2020-05-30,22566,364,427046,15193,,1732,,,,,US_TN,481,4,5079,228,22,,
2020-05-29,22085,360,421967,14965,,1710,,,,,US_TN,406,4,5978,333,21,,
2020-05-28,21679,356,415989,14632,,1689,,,,,US_TN,373,3,6359,716,42,,
2020-05-27,21306,353,409630,13916,,1647,,,,,US_TN,341,10,6126,572,38,,
2020-05-26,20965,343,403504,13344,,1609,,,,,US_TN,358,5,7285,271,15,,
2020-05-25,20607,338,396219,13073,,1594,,,,,US_TN,462,2,12643,236,11,,
2020-05-24,20145,336,383576,12837,,1583,,,,,US_TN,356,7,9818,92,10,,
2020-05-23,19789,329,373758,12745,,1573,,,,,US_TN,395,14,5588,179,13,,
2020-05-22,19394,315,368170,12566,,1560,,,,,US_TN,433,2,7587,375,21,,
2020-05-21,18961,313,360583,12191,,1539,,,,,US_TN,429,4,6570,408,24,,
2020-05-20,18532,309,354013,11783,,1515,,,,,US_TN,154,4,7890,814,17,,
2020-05-19,18378,305,346123,10969,,1498,,,,,US_TN,367,4,8695,1083,9,,
2020-05-18,18011,301,337428,9886,,1489,,,,,US_TN,623,3,12148,234,7,,
2020-05-17,17388,298,325280,9652,,1482,,,,,US_TN,100,3,5079,123,8,,
2020-05-16,17288,295,320201,9529,,1474,,,,,US_TN,318,5,10445,249,20,,
2020-05-15,16970,290,309756,9280,,1454,,,,,US_TN,271,3,7439,399,19,,
2020-05-14,16699,287,302317,8881,,1435,,,,,US_TN,329,14,9400,257,47,,
2020-05-13,16370,273,292917,8624,,1388,,,,,US_TN,259,8,9093,288,25,,
2020-05-12,16111,265,283824,8336,,1363,,,,,US_TN,567,14,10547,298,19,,
2020-05-11,15544,251,273277,8038,,1344,,,,,US_TN,559,8,11408,510,19,,
2020-05-10,14985,243,261869,7528,,1325,,,,,US_TN,217,1,9121,159,6,,
2020-05-09,14768,242,252748,7369,,1319,,,,,US_TN,327,1,9170,358,20,,
2020-05-08,14441,241,243578,7011,,1299,,,,,US_TN,345,4,7250,228,33,,
2020-05-07,14096,237,236328,6783,,1266,,,,,US_TN,158,-2,9227,219,45,,
2020-05-06,13938,239,227101,6564,,1221,,,,,US_TN,248,13,8239,208,65,,
2020-05-05,13690,226,218862,6356,,1156,,,,,US_TN,119,7,7419,275,13,,
2020-05-04,13571,219,211443,6081,,1143,,,,,US_TN,394,9,6836,267,8,,
2020-05-03,13177,210,204607,5814,,1135,,,,,US_TN,516,1,8331,96,10,,
2020-05-02,12661,209,196276,5718,,1125,,,,,US_TN,770,5,10144,172,12,,
2020-05-01,11891,204,186132,5546,,1113,,,,,US_TN,1156,5,8506,208,68,,
2020-04-30,10735,199,177626,5338,,1045,,,,,US_TN,369,4,9077,198,32,,
2020-04-29,10366,195,168549,5140,,1013,,,,,US_TN,314,7,6621,219,119,,
2020-04-28,10052,188,161928,4921,,894,,,,,US_TN,134,4,7526,201,57,,
2020-04-27,9918,184,154402,4720,,837,,,,,US_TN,251,3,6928,193,9,,
2020-04-26,9667,181,147474,4527,,828,,,,,US_TN,478,3,6068,60,7,,
2020-04-25,9189,178,141406,4467,,821,,,,,US_TN,463,10,10078,97,13,,
2020-04-24,8726,168,131328,4370,,808,,,,,US_TN,460,-2,8228,177,15,,
2020-04-23,8266,170,123100,4193,,793,,,,,US_TN,424,4,8120,181,18,,
2020-04-22,7842,166,114980,4012,,775,,,,,US_TN,448,9,6798,184,15,,
2020-04-21,7394,157,108182,3828,,760,,,,,US_TN,156,5,7493,253,30,,
2020-04-20,7238,152,100689,3575,,730,,,,,US_TN,168,4,3591,231,6,,
2020-04-19,7070,148,97098,3344,,724,,,,,US_TN,308,3,6512,110,5,,
2020-04-18,6762,145,90586,3234,,719,,,,,US_TN,173,3,3313,217,8,,
2020-04-17,6589,142,87273,3017,,711,,,,,US_TN,327,1,2224,231,20,,
2020-04-16,6262,141,85049,2786,,691,,,,,US_TN,183,6,4153,590,28,,
2020-04-15,6079,135,80896,2196,,663,,,,,US_TN,256,11,2065,227,30,,
2020-04-14,5823,124,78831,1969,,633,,,,,US_TN,213,15,2636,298,54,,
2020-04-13,5610,109,76195,1671,,579,,,,,US_TN,302,8,5518,167,12,,
2020-04-12,5308,101,70677,1504,,567,,,,,US_TN,194,0,3849,118,11,,
2020-04-11,5114,101,66828,1386,,556,,,,,US_TN,252,3,4029,241,20,,
2020-04-10,4862,98,62799,1145,,536,,,,,US_TN,228,4,2950,224,31,,
2020-04-09,4634,94,59849,921,,505,,,,,US_TN,272,15,3231,329,56,,
2020-04-08,4362,79,56618,592,,449,,,,,US_TN,224,7,3744,126,41,,
2020-04-07,4138,72,52874,466,,408,,,,,US_TN,336,7,5524,110,56,,
2020-04-06,3802,65,47350,356,,352,,,,,US_TN,169,21,2050,61,24,,
2020-04-05,3633,44,45300,295,,328,,,,,US_TN,312,1,3909,-121,17,,
2020-04-04,3321,43,41391,416,,311,,,,,US_TN,254,6,3552,168,18,,
2020-04-03,3067,37,37839,248,,293,,,,,US_TN,222,5,3228,28,30,,
2020-04-02,2845,32,34611,220,,263,,,,,US_TN,162,8,2159,83,63,,
2020-04-01,2683,24,32452,137,,200,,,,,US_TN,444,1,5092,16,25,,
2020-03-31,2239,23,27360,121,,175,,,,,US_TN,405,10,4056,,27,,
2020-03-30,1834,13,23304,,,148,,,,,US_TN,297,6,2730,,15,,
2020-03-29,1537,7,20574,,,133,,,,,US_TN,164,1,2236,,15,,
2020-03-28,1373,6,18338,,,118,,,,,US_TN,170,0,2247,,15,,
2020-03-27,1203,6,16091,,,103,,,,,US_TN,246,3,1182,,27,,
2020-03-26,957,3,14909,,,76,,,,,US_TN,173,0,3113,,23,,
