population,human_development_index,key
106869,,US_NJ_34041
2085109,,US_NM
676685,,US_NM_35001
3456,,US_NM_35003
65764,,US_NM_35005
27329,,US_NM_35006
12414,,US_NM_35007
50398,,US_NM_35009
1828,,US_NM_35011
214295,,US_NM_35013
57578,,US_NM_35015
28609,,US_NM_35017
4371,,US_NM_35019
698,,US_NM_35021
4423,,US_NM_35023
71180,,US_NM_35025
19420,,US_NM_35027
17785,,US_NM_35028
24518,,US_NM_35029
76708,,US_NM_35031
4596,,US_NM_35033
64362,,US_NM_35035
8455,,US_NM_35037
39465,,US_NM_35039
19120,,US_NM_35041
139394,,US_NM_35043
118737,,US_NM_35045
27967,,US_NM_35047
148686,,US_NM_35049
11282,,US_NM_35051
17256,,US_NM_35053
32907,,US_NM_35055
15485,,US_NM_35057
4201,,US_NM_35059
75737,,US_NM_35061
2890845,,US_NV
24200,,US_NV_32001
2114801,,US_NV_32003
47710,,US_NV_32005
51935,,US_NV_32007
829,,US_NV_32009
2016,,US_NV_32011
17019,,US_NV_32013
5903,,US_NV_32015
5036,,US_NV_32017
52585,,US_NV_32019
4478,,US_NV_32021
42477,,US_NV_32023
6634,,US_NV_32027
3987,,US_NV_32029
446903,,US_NV_32031
9811,,US_NV_32033
54521,,US_NV_32510
19795791,,US_NY
309381,,US_NY_36001
47462,,US_NY_36003
1455720,,US_NY_36005
196567,,US_NY_36007
77922,,US_NY_36009
78288,,US_NY_36011
130779,,US_NY_36013
87071,,US_NY_36015
48844,,US_NY_36017
81251,,US_NY_36019
61509,,US_NY_36021
48494,,US_NY_36023
46053,,US_NY_36025
295754,,US_NY_36027
922578,,US_NY_36029
38478,,US_NY_36031
50660,,US_NY_36033
53992,,US_NY_36035
58937,,US_NY_36037
47625,,US_NY_36039
4712,,US_NY_36041
63100,,US_NY_36043
117635,,US_NY_36045
2636735,,US_NY_36047
26957,,US_NY_36049
64717,,US_NY_36051
71849,,US_NY_36053
749600,,US_NY_36055
49642,,US_NY_36057
1361350,,US_NY_36059
1644518,,US_NY_36061
212652,,US_NY_36063
232500,,US_NY_36065
468463,,US_NY_36067
109561,,US_NY_36069
377647,,US_NY_36071
41582,,US_NY_36073
120146,,US_NY_36075
60636,,US_NY_36077
99042,,US_NY_36079
2339150,,US_NY_36081
160266,,US_NY_36083
474558,,US_NY_36085
326037,,US_NY_36087
111007,,US_NY_36089
226249,,US_NY_36091
154604,,US_NY_36093
31330,,US_NY_36095
18186,,US_NY_36097
34833,,US_NY_36099
97631,,US_NY_36101
1501587,,US_NY_36103
74877,,US_NY_36105
49453,,US_NY_36107
104926,,US_NY_36109
180143,,US_NY_36111
64688,,US_NY_36113
62230,,US_NY_36115
91446,,US_NY_36117
976396,,US_NY_36119
41013,,US_NY_36121
25048,,US_NY_36123
11613423,,US_OH
28024,,US_OH_39001
104425,,US_OH_39003
53213,,US_OH_39005
98632,,US_OH_39007
65886,,US_OH_39009
45876,,US_OH_39011
69154,,US_OH_39013
43839,,US_OH_39015
376353,,US_OH_39017
27811,,US_OH_39019
38987,,US_OH_39021
135959,,US_OH_39023
201973,,US_OH_39025
41917,,US_OH_39027
104806,,US_OH_39029
36569,,US_OH_39031
42306,,US_OH_39033
1255921,,US_OH_39035
52076,,US_OH_39037
38352,,US_OH_39039
193013,,US_OH_39041
75550,,US_OH_39043
151408,,US_OH_39045
28679,,US_OH_39047
1251722,,US_OH_39049
42537,,US_OH_39051
30142,,US_OH_39053
94102,,US_OH_39055
164427,,US_OH_39057
39258,,US_OH_39059
807598,,US_OH_39061
75573,,US_OH_39063
31682,,US_OH_39065
15450,,US_OH_39067
27816,,US_OH_39069
43026,,US_OH_39071
28491,,US_OH_39073
43909,,US_OH_39075
58469,,US_OH_39077
32596,,US_OH_39079
67347,,US_OH_39081
61061,,US_OH_39083
229245,,US_OH_39085
61109,,US_OH_39087
170570,,US_OH_39089
45386,,US_OH_39091
305147,,US_OH_39093
433689,,US_OH_39095
44094,,US_OH_39097
231900,,US_OH_39099
65355,,US_OH_39101
176395,,US_OH_39103
23257,,US_OH_39105
40968,,US_OH_39107
104224,,US_OH_39109
14409,,US_OH_39111
532258,,US_OH_39113
14777,,US_OH_39115
35074,,US_OH_39117
86290,,US_OH_39119
14326,,US_OH_39121
40877,,US_OH_39123
18976,,US_OH_39125
35985,,US_OH_39127
56998,,US_OH_39129
28217,,US_OH_39131
162275,,US_OH_39133
41329,,US_OH_39135
34042,,US_OH_39137
121707,,US_OH_39139
77170,,US_OH_39141
59679,,US_OH_39143
76825,,US_OH_39145
55610,,US_OH_39147
48901,,US_OH_39149
375165,,US_OH_39151
541968,,US_OH_39153
203751,,US_OH_39155
92916,,US_OH_39157
54277,,US_OH_39159
28562,,US_OH_39161
13048,,US_OH_39163
224469,,US_OH_39165
61112,,US_OH_39167
116063,,US_OH_39169
37120,,US_OH_39171
129730,,US_OH_39173
22243,,US_OH_39175
3940521,,US_OK
22004,,US_OK_40001
5868,,US_OK_40003
13793,,US_OK_40005
5427,,US_OK_40007
23768,,US_OK_40009
9833,,US_OK_40011
44884,,US_OK_40013
29343,,US_OK_40015
133378,,US_OK_40017
48689,,US_OK_40019
48447,,US_OK_40021
14997,,US_OK_40023
2216,,US_OK_40025
274458,,US_OK_40027
5651,,US_OK_40029
124648,,US_OK_40031
5996,,US_OK_40033
14818,,US_OK_40035
70892,,US_OK_40037
29744,,US_OK_40039
41459,,US_OK_40041
4995,,US_OK_40043
4231,,US_OK_40045
63569,,US_OK_40047
27755,,US_OK_40049
54648,,US_OK_40051
4523,,US_OK_40053
6070,,US_OK_40055
2788,,US_OK_40057
3754,,US_OK_40059
12845,,US_OK_40061
13735,,US_OK_40063
25574,,US_OK_40065
6276,,US_OK_40067
10980,,US_OK_40069
45366,,US_OK_40071
15584,,US_OK_40073
9144,,US_OK_40075
10483,,US_OK_40077
49605,,US_OK_40079
35042,,US_OK_40081
45996,,US_OK_40083
9870,,US_OK_40085
38066,,US_OK_40087
33048,,US_OK_40089
19990,,US_OK_40091
7771,,US_OK_40093
16232,,US_OK_40095
40887,,US_OK_40097
13936,,US_OK_40099
69699,,US_OK_40101
11554,,US_OK_40103
10539,,US_OK_40105
12181,,US_OK_40107
776864,,US_OK_40109
39187,,US_OK_40111
47887,,US_OK_40113
31981,,US_OK_40115
16436,,US_OK_40117
80850,,US_OK_40119
44610,,US_OK_40121
38194,,US_OK_40123
71875,,US_OK_40125
11183,,US_OK_40127
3788,,US_OK_40129
90802,,US_OK_40131
25548,,US_OK_40133
41153,,US_OK_40135
44581,,US_OK_40137
21489,,US_OK_40139
7515,,US_OK_40141
639242,,US_OK_40143
76559,,US_OK_40145
52021,,US_OK_40147
11661,,US_OK_40149
9304,,US_OK_40151
21559,,US_OK_40153
4028977,,US_OR
16005,,US_OR_41001
87572,,US_OR_41003
401515,,US_OR_41005
37831,,US_OR_41007
49600,,US_OR_41009
63121,,US_OR_41011
21630,,US_OR_41013
22483,,US_OR_41015
175268,,US_OR_41017
107685,,US_OR_41019
1859,,US_OR_41021
7185,,US_OR_41023
7200,,US_OR_41025
23137,,US_OR_41027
212567,,US_OR_41029
22666,,US_OR_41031
84745,,US_OR_41033
66016,,US_OR_41035
7829,,US_OR_41037
362895,,US_OR_41039
47038,,US_OR_41041
120547,,US_OR_41043
30380,,US_OR_41045
330700,,US_OR_41047
11190,,US_OR_41049
790294,,US_OR_41051
79391,,US_OR_41053
1680,,US_OR_41055
25653,,US_OR_41057
76531,,US_OR_41059
25790,,US_OR_41061
6856,,US_OR_41063
25775,,US_OR_41065
574326,,US_OR_41067
1358,,US_OR_41069
102659,,US_OR_41071
12802503,,US_PA
102295,,US_PA_42001
1230459,,US_PA_42003
67052,,US_PA_42005
168871,,US_PA_42007
48586,,US_PA_42009
415271,,US_PA_42011
125593,,US_PA_42013
61281,,US_PA_42015
627367,,US_PA_42017
186818,,US_PA_42019
136411,,US_PA_42021
4732,,US_PA_42023
63960,,US_PA_42025
160580,,US_PA_42027
515939,,US_PA_42029
39498,,US_PA_42031
80994,,US_PA_42033
39441,,US_PA_42035
66672,,US_PA_42037
86484,,US_PA_42039
246338,,US_PA_42041
272983,,US_PA_42043
563894,,US_PA_42045
30872,,US_PA_42047
278045,,US_PA_42049
133628,,US_PA_42051
7410,,US_PA_42053
153638,,US_PA_42055
14629,,US_PA_42057
37519,,US_PA_42059
45668,,US_PA_42061
86966,,US_PA_42063
44430,,US_PA_42065
24737,,US_PA_42067
211917,,US_PA_42069
536624,,US_PA_42071
88082,,US_PA_42073
137067,,US_PA_42075
360685,,US_PA_42077
318449,,US_PA_42079
116048,,US_PA_42081
42412,,US_PA_42083
114234,,US_PA_42085
46500,,US_PA_42087
166397,,US_PA_42089
819264,,US_PA_42091
18557,,US_PA_42093
300813,,US_PA_42095
93246,,US_PA_42097
45685,,US_PA_42099
1567442,,US_PA_42101
55949,,US_PA_42103
17093,,US_PA_42105
144590,,US_PA_42107
40444,,US_PA_42109
75522,,US_PA_42111
6328,,US_PA_42113
41666,,US_PA_42115
41877,,US_PA_42117
44954,,US_PA_42119
53119,,US_PA_42121
40396,,US_PA_42123
208261,,US_PA_42125
51198,,US_PA_42127
357956,,US_PA_42129
27800,,US_PA_42131
442867,,US_PA_42133
3411307,,US_PR
18579,,US_PR_72001
39530,,US_PR_72003
55804,,US_PR_72005
26915,,US_PR_72007
24040,,US_PR_72009
27989,,US_PR_72011
89648,,US_PR_72013
18546,,US_PR_72015
24650,,US_PR_72017
29323,,US_PR_72019
189159,,US_PR_72021
49762,,US_PR_72023
134481,,US_PR_72025
32995,,US_PR_72027
46972,,US_PR_72029
161884,,US_PR_72031
25641,,US_PR_72033
45490,,US_PR_72035
12218,,US_PR_72037
17349,,US_PR_72039
41225,,US_PR_72041
39862,,US_PR_72043
19983,,US_PR_72045
35037,,US_PR_72047
1806,,US_PR_72049
37878,,US_PR_72051
33102,,US_PR_72053
12188,,US_PR_72054
17386,,US_PR_72055
42721,,US_PR_72057
19604,,US_PR_72059
90879,,US_PR_72061
47265,,US_PR_72063
41047,,US_PR_72065
16478,,US_PR_72067
54827,,US_PR_72069
43398,,US_PR_72071
15328,,US_PR_72073
48060,,US_PR_72075
39754,,US_PR_72077
23935,,US_PR_72079
26692,,US_PR_72081
8881,,US_PR_72083
38290,,US_PR_72085
27251,,US_PR_72087
19004,,US_PR_72089
40700,,US_PR_72091
5903,,US_PR_72093
11315,,US_PR_72095
79510,,US_PR_72097
37746,,US_PR_72099
31866,,US_PR_72101
26632,,US_PR_72103
29181,,US_PR_72105
21957,,US_PR_72107
17819,,US_PR_72109
21731,,US_PR_72111
149028,,US_PR_72113
24605,,US_PR_72115
14551,,US_PR_72117
51725,,US_PR_72119
25265,,US_PR_72121
29351,,US_PR_72123
32976,,US_PR_72125
355074,,US_PR_72127
38721,,US_PR_72129
39007,,US_PR_72131
22517,,US_PR_72133
74368,,US_PR_72135
82065,,US_PR_72137
69615,,US_PR_72139
30288,,US_PR_72141
38640,,US_PR_72143
54792,,US_PR_72145
8950,,US_PR_72147
23697,,US_PR_72149
35082,,US_PR_72151
37679,,US_PR_72153
1056298,,US_RI
49084,,US_RI_44001
164801,,US_RI_44003
82423,,US_RI_44005
633473,,US_RI_44007
126517,,US_RI_44009
4896146,,US_SC
24932,,US_SC_45001
165829,,US_SC_45003
9433,,US_SC_45005
194692,,US_SC_45007
14880,,US_SC_45009
21725,,US_SC_45011
179589,,US_SC_45013
202786,,US_SC_45015
14781,,US_SC_45017
389262,,US_SC_45019
56194,,US_SC_45021
32267,,US_SC_45023
46017,,US_SC_45025
33775,,US_SC_45027
37731,,US_SC_45029
67548,,US_SC_45031
31234,,US_SC_45033
152478,,US_SC_45035
26514,,US_SC_45037
22747,,US_SC_45039
138900,,US_SC_45041
61298,,US_SC_45043
491863,,US_SC_45045
69838,,US_SC_45047
20049,,US_SC_45049
309199,,US_SC_45051
27824,,US_SC_45053
63603,,US_SC_45055
85842,,US_SC_45057
66623,,US_SC_45059
17896,,US_SC_45061
281833,,US_SC_45063
9706,,US_SC_45065
31747,,US_SC_45067
27494,,US_SC_45069
38012,,US_SC_45071
75713,,US_SC_45073
89208,,US_SC_45075
121691,,US_SC_45077
407051,,US_SC_45079
20053,,US_SC_45081
297302,,US_SC_45083
107480,,US_SC_45085
27777,,US_SC_45087
32535,,US_SC_45089
251195,,US_SC_45091
858469,,US_SD
2733,,US_SD_46003
18372,,US_SD_46005
3423,,US_SD_46007
6985,,US_SD_46009
33897,,US_SD_46011
38785,,US_SD_46013
5281,,US_SD_46015
2095,,US_SD_46017
10283,,US_SD_46019
1397,,US_SD_46021
9383,,US_SD_46023
3659,,US_SD_46025
13964,,US_SD_46027
27939,,US_SD_46029
4197,,US_SD_46031
8446,,US_SD_46033
19858,,US_SD_46035
5539,,US_SD_46037
4333,,US_SD_46039
5685,,US_SD_46041
2977,,US_SD_46043
3999,,US_SD_46045
6867,,US_SD_46047
2337,,US_SD_46049
7142,,US_SD_46051
4201,,US_SD_46053
1861,,US_SD_46055
6047,,US_SD_46057
3348,,US_SD_46059
3385,,US_SD_46061
1267,,US_SD_46063
17555,,US_SD_46065
7301,,US_SD_46067
1397,,US_SD_46069
3321,,US_SD_46071
1997,,US_SD_46073
924,,US_SD_46075
4990,,US_SD_46077
12622,,US_SD_46079
24827,,US_SD_46081
52849,,US_SD_46083
3876,,US_SD_46085
5599,,US_SD_46087
2415,,US_SD_46089
4769,,US_SD_46091
26986,,US_SD_46093
2050,,US_SD_46095
2236,,US_SD_46097
185197,,US_SD_46099
6430,,US_SD_46101
14373,,US_SD_46102
108702,,US_SD_46103
3019,,US_SD_46105
2320,,US_SD_46107
10311,,US_SD_46109
2355,,US_SD_46111
6524,,US_SD_46115
2954,,US_SD_46117
1426,,US_SD_46119
9959,,US_SD_46121
5434,,US_SD_46123
8209,,US_SD_46125
14909,,US_SD_46127
5443,,US_SD_46129
22702,,US_SD_46135
2803,,US_SD_46137
6600299,,US_TN
75749,,US_TN_47001
47183,,US_TN_47003
16129,,US_TN_47005
14502,,US_TN_47007
127253,,US_TN_47009
104091,,US_TN_47011
39752,,US_TN_47013
13840,,US_TN_47015
27910,,US_TN_47017
56486,,US_TN_47019
39741,,US_TN_47021
17471,,US_TN_47023
31709,,US_TN_47025
7771,,US_TN_47027
35162,,US_TN_47029
54277,,US_TN_47031
14601,,US_TN_47033
58229,,US_TN_47035
678889,,US_TN_47037
11660,,US_TN_47039
19182,,US_TN_47041
51487,,US_TN_47043
37893,,US_TN_47045
39165,,US_TN_47047
17917,,US_TN_47049
41449,,US_TN_47051
49399,,US_TN_47053
28946,,US_TN_47055
22846,,US_TN_47057
68580,,US_TN_47059
13441,,US_TN_47061
63402,,US_TN_47063
354098,,US_TN_47065
6572,,US_TN_47067
25707,,US_TN_47069
25756,,US_TN_47071
56471,,US_TN_47073
18023,,US_TN_47075
28015,,US_TN_47077
32147,,US_TN_47079
24363,,US_TN_47081
8149,,US_TN_47083
18135,,US_TN_47085
11509,,US_TN_47087
53240,,US_TN_47089
17830,,US_TN_47091
451324,,US_TN_47093
7576,,US_TN_47095
26936,,US_TN_47097
42564,,US_TN_47099
11854,,US_TN_47101
33743,,US_TN_47103
51130,,US_TN_47105
52639,,US_TN_47107
26066,,US_TN_47109
23177,,US_TN_47111
97610,,US_TN_47113
28487,,US_TN_47115
31552,,US_TN_47117
87757,,US_TN_47119
11830,,US_TN_47121
45771,,US_TN_47123
193479,,US_TN_47125
6322,,US_TN_47127
21498,,US_TN_47129
30639,,US_TN_47131
22129,,US_TN_47133
7929,,US_TN_47135
5146,,US_TN_47137
16773,,US_TN_47139
74553,,US_TN_47141
32526,,US_TN_47143
52753,,US_TN_47145
68570,,US_TN_47147
298612,,US_TN_47149
21950,,US_TN_47151
14811,,US_TN_47153
95946,,US_TN_47155
938069,,US_TN_47157
19295,,US_TN_47159
13259,,US_TN_47161
156791,,US_TN_47163
175989,,US_TN_47165
61870,,US_TN_47167
8042,,US_TN_47169
17860,,US_TN_47171
19119,,US_TN_47173
5677,,US_TN_47175
40435,,US_TN_47177
126302,,US_TN_47179
16748,,US_TN_47181
33960,,US_TN_47183
26521,,US_TN_47185
211672,,US_TN_47187
128911,,US_TN_47189
28995881,,US_TX
57580,,US_TX_48001
18105,,US_TX_48003
87805,,US_TX_48005
25350,,US_TX_48007
8809,,US_TX_48009
1947,,US_TX_48011
48435,,US_TX_48013
29786,,US_TX_48015
7210,,US_TX_48017
21269,,US_TX_48019
80527,,US_TX_48021
3618,,US_TX_48023
32563,,US_TX_48025
334941,,US_TX_48027
1958578,,US_TX_48029
11004,,US_TX_48031
648,,US_TX_48033
17891,,US_TX_48035
93389,,US_TX_48037
346312,,US_TX_48039
222830,,US_TX_48041
9145,,US_TX_48043
1505,,US_TX_48045
7230,,US_TX_48047
37896,,US_TX_48049
17460,,US_TX_48051
45463,,US_TX_48053
40522,,US_TX_48055
21895,,US_TX_48057
13557,,US_TX_48059
422156,,US_TX_48061
12855,,US_TX_48063
5969,,US_TX_48065
30313,,US_TX_48067
7656,,US_TX_48069
38863,,US_TX_48071
51542,,US_TX_48073
7088,,US_TX_48075
10421,,US_TX_48077
2953,,US_TX_48079
3238,,US_TX_48081
8338,,US_TX_48083
914127,,US_TX_48085
2987,,US_TX_48087
21232,,US_TX_48089
129048,,US_TX_48091
13573,,US_TX_48093
4081,,US_TX_48095
39229,,US_TX_48097
75503,,US_TX_48099
1426,,US_TX_48101
4740,,US_TX_48103
3564,,US_TX_48105
5977,,US_TX_48107
2236,,US_TX_48109
7121,,US_TX_48111
2513054,,US_TX_48113
13520,,US_TX_48115
18952,,US_TX_48117
5217,,US_TX_48119
780612,,US_TX_48121
20797,,US_TX_48123
2206,,US_TX_48125
10980,,US_TX_48127
3499,,US_TX_48129
11388,,US_TX_48131
18171,,US_TX_48133
159436,,US_TX_48135
1894,,US_TX_48137
163632,,US_TX_48139
835593,,US_TX_48141
41122,,US_TX_48143
17142,,US_TX_48145
33693,,US_TX_48147
25110,,US_TX_48149
3827,,US_TX_48151
5901,,US_TX_48153
1220,,US_TX_48155
764828,,US_TX_48157
10651,,US_TX_48159
19691,,US_TX_48161
18793,,US_TX_48163
20051,,US_TX_48165
322225,,US_TX_48167
6415,,US_TX_48169
25963,,US_TX_48171
1315,,US_TX_48173
7531,,US_TX_48175
20573,,US_TX_48177
23210,,US_TX_48179
125467,,US_TX_48181
124108,,US_TX_48183
27512,,US_TX_48185
151249,,US_TX_48187
34360,,US_TX_48189
3138,,US_TX_48191
8159,,US_TX_48193
5610,,US_TX_48195
3840,,US_TX_48197
55865,,US_TX_48199
4538028,,US_TX_48201
66746,,US_TX_48203
6193,,US_TX_48205
5737,,US_TX_48207
194739,,US_TX_48209
4264,,US_TX_48211
79545,,US_TX_48213
842304,,US_TX_48215
34855,,US_TX_48217
23433,,US_TX_48219
56273,,US_TX_48221
36223,,US_TX_48223
22785,,US_TX_48225
37206,,US_TX_48227
3379,,US_TX_48229
89844,,US_TX_48231
21734,,US_TX_48233
1554,,US_TX_48235
8878,,US_TX_48237
14869,,US_TX_48239
35506,,US_TX_48241
2156,,US_TX_48243
254308,,US_TX_48245
5202,,US_TX_48247
40871,,US_TX_48249
159990,,US_TX_48251
19970,,US_TX_48253
14975,,US_TX_48255
114690,,US_TX_48257
40384,,US_TX_48259
407,,US_TX_48261
764,,US_TX_48263
50955,,US_TX_48265
4388,,US_TX_48267
296,,US_TX_48269
3549,,US_TX_48271
31857,,US_TX_48273
3860,,US_TX_48275
49440,,US_TX_48277
13385,,US_TX_48279
21027,,US_TX_48281
7631,,US_TX_48283
19836,,US_TX_48285
16898,,US_TX_48287
17086,,US_TX_48289
79654,,US_TX_48291
23320,,US_TX_48293
3569,,US_TX_48295
12174,,US_TX_48297
19796,,US_TX_48299
112,,US_TX_48301
299453,,US_TX_48303
5724,,US_TX_48305
8341,,US_TX_48307
245671,,US_TX_48309
820,,US_TX_48311
14065,,US_TX_48313
10160,,US_TX_48315
5641,,US_TX_48317
4032,,US_TX_48319
36840,,US_TX_48321
57706,,US_TX_48323
48417,,US_TX_48325
2164,,US_TX_48327
161077,,US_TX_48329
24513,,US_TX_48331
4900,,US_TX_48333
9067,,US_TX_48335
19262,,US_TX_48337
537559,,US_TX_48339
22255,,US_TX_48341
12516,,US_TX_48343
1148,,US_TX_48345
63580,,US_TX_48347
48323,,US_TX_48349
13986,,US_TX_48351
15107,,US_TX_48353
359715,,US_TX_48355
10747,,US_TX_48357
2069,,US_TX_48359
84260,,US_TX_48361
28570,,US_TX_48363
23766,,US_TX_48365
126042,,US_TX_48367
9749,,US_TX_48369
16203,,US_TX_48371
46972,,US_TX_48373
121802,,US_TX_48375
6876,,US_TX_48377
11161,,US_TX_48379
130269,,US_TX_48381
3792,,US_TX_48383
3307,,US_TX_48385
12455,,US_TX_48387
14732,,US_TX_48389
7289,,US_TX_48391
916,,US_TX_48393
16659,,US_TX_48395
96788,,US_TX_48397
10551,,US_TX_48399
53070,,US_TX_48401
10368,,US_TX_48403
8473,,US_TX_48405
27413,,US_TX_48407
67215,,US_TX_48409
5959,,US_TX_48411
3211,,US_TX_48413
17615,,US_TX_48415
3350,,US_TX_48417
25402,,US_TX_48419
3072,,US_TX_48421
222936,,US_TX_48423
8739,,US_TX_48425
63795,,US_TX_48427
9440,,US_TX_48429
1352,,US_TX_48431
1410,,US_TX_48433
3913,,US_TX_48435
7533,,US_TX_48437
1982498,,US_TX_48439
136051,,US_TX_48441
810,,US_TX_48443
12739,,US_TX_48445
1527,,US_TX_48447
32623,,US_TX_48449
118105,,US_TX_48451
1176558,,US_TX_48453
14402,,US_TX_48455
21347,,US_TX_48457
40603,,US_TX_48459
3651,,US_TX_48461
27245,,US_TX_48463
48988,,US_TX_48465
53547,,US_TX_48467
92382,,US_TX_48469
72245,,US_TX_48471
48656,,US_TX_48473
11721,,US_TX_48475
35043,,US_TX_48477
274794,,US_TX_48479
41968,,US_TX_48481
5657,,US_TX_48483
132000,,US_TX_48485
12764,,US_TX_48487
21903,,US_TX_48489
508514,,US_TX_48491
47520,,US_TX_48493
8005,,US_TX_48495
62953,,US_TX_48497
43356,,US_TX_48499
8568,,US_TX_48501
18270,,US_TX_48503
14374,,US_TX_48505
11948,,US_TX_48507
2995919,,US_UT
6354,,US_UT_49001
52097,,US_UT_49003
120783,,US_UT_49005
20479,,US_UT_49007
1109,,US_UT_49009
336043,,US_UT_49011
20862,,US_UT_49013
10370,,US_UT_49015
5009,,US_UT_49017
9516,,US_UT_49019
48368,,US_UT_49021
10594,,US_UT_49023
7131,,US_UT_49025
12645,,US_UT_49027
11065,,US_UT_49029
1517,,US_UT_49031
2311,,US_UT_49033
1107314,,US_UT_49035
15772,,US_UT_49037
28778,,US_UT_49039
20984,,US_UT_49041
39633,,US_UT_49043
62952,,US_UT_49045
37928,,US_UT_49047
575205,,US_UT_49049
29161,,US_UT_49051
155602,,US_UT_49053
2692,,US_UT_49055
243645,,US_UT_49057
8382993,,US_VA
32973,,US_VA_51001
105703,,US_VA_51003
15677,,US_VA_51005
12903,,US_VA_51007
31914,,US_VA_51009
15414,,US_VA_51011
229164,,US_VA_51013
74314,,US_VA_51015
4470,,US_VA_51017
77724,,US_VA_51019
6561,,US_VA_51021
33347,,US_VA_51023
16698,,US_VA_51025
22776,,US_VA_51027
17032,,US_VA_51029
55086,,US_VA_51031
29984,,US_VA_51033
29724,,US_VA_51035
7040,,US_VA_51036
12201,,US_VA_51037
335687,,US_VA_51041
14363,,US_VA_51043
5211,,US_VA_51045
49432,,US_VA_51047
9719,,US_VA_51049
15115,,US_VA_51051
27852,,US_VA_51053
11130,,US_VA_51057
1142234,,US_VA_51059
68782,,US_VA_51061
15651,,US_VA_51063
26235,,US_VA_51065
56264,,US_VA_51067
83199,,US_VA_51069
16708,,US_VA_51071
37143,,US_VA_51073
22253,,US_VA_51075
16012,,US_VA_51077
19162,,US_VA_51079
11885,,US_VA_51081
35125,,US_VA_51083
103227,,US_VA_51085
325155,,US_VA_51087
51881,,US_VA_51089
2214,,US_VA_51091
36314,,US_VA_51093
73147,,US_VA_51095
7158,,US_VA_51097
25515,,US_VA_51099
16269,,US_VA_51101
10965,,US_VA_51103
24742,,US_VA_51105
375629,,US_VA_51107
34602,,US_VA_51109
12299,,US_VA_51111
13134,,US_VA_51113
8862,,US_VA_51115
31081,,US_VA_51117
10606,,US_VA_51119
97653,,US_VA_51121
14785,,US_VA_51125
20392,,US_VA_51127
12155,,US_VA_51131
12232,,US_VA_51133
15673,,US_VA_51135
35385,,US_VA_51137
23726,,US_VA_51139
18045,,US_VA_51141
62194,,US_VA_51143
28031,,US_VA_51145
22952,,US_VA_51147
37862,,US_VA_51149
451721,,US_VA_51153
34332,,US_VA_51155
7378,,US_VA_51157
8908,,US_VA_51159
94409,,US_VA_51161
22354,,US_VA_51163
78593,,US_VA_51165
27891,,US_VA_51167
22126,,US_VA_51169
43190,,US_VA_51171
31470,,US_VA_51173
18109,,US_VA_51175
130475,,US_VA_51177
142003,,US_VA_51179
6709,,US_VA_51181
11715,,US_VA_51183
42899,,US_VA_51185
39083,,US_VA_51187
54591,,US_VA_51191
17629,,US_VA_51193
39718,,US_VA_51195
29119,,US_VA_51197
67837,,US_VA_51199
153511,,US_VA_51510
17141,,US_VA_51520
6618,,US_VA_51530
46597,,US_VA_51540
235429,,US_VA_51550
17820,,US_VA_51570
5658,,US_VA_51580
42082,,US_VA_51590
5496,,US_VA_51595
24013,,US_VA_51600
13892,,US_VA_51610
8490,,US_VA_51620
28360,,US_VA_51630
6914,,US_VA_51640
136454,,US_VA_51650
52538,,US_VA_51660
22378,,US_VA_51670
7262,,US_VA_51678
79812,,US_VA_51680
41764,,US_VA_51683
15726,,US_VA_51685
13645,,US_VA_51690
182385,,US_VA_51700
244703,,US_VA_51710
3939,,US_VA_51720
32477,,US_VA_51730
12059,,US_VA_51735
96201,,US_VA_51740
17403,,US_VA_51750
223170,,US_VA_51760
99897,,US_VA_51770
25432,,US_VA_51775
24416,,US_VA_51790
88161,,US_VA_51800
452745,,US_VA_51810
21491,,US_VA_51820
15052,,US_VA_51830
27284,,US_VA_51840
106792,,US_VI
626042,,US_VT
37035,,US_VT_50001
36317,,US_VT_50003
30780,,US_VT_50005
161382,,US_VT_50007
6163,,US_VT_50009
48799,,US_VT_50011
6861,,US_VT_50013
25235,,US_VT_50015
28899,,US_VT_50017
27100,,US_VT_50019
59736,,US_VT_50021
58612,,US_VT_50023
43386,,US_VT_50025
55737,,US_VT_50027
7170351,,US_WA
19254,,US_WA_53001
22105,,US_WA_53003
190309,,US_WA_53005
75644,,US_WA_53007
73486,,US_WA_53009
459495,,US_WA_53011
3944,,US_WA_53013
103468,,US_WA_53015
40534,,US_WA_53017
7582,,US_WA_53019
88807,,US_WA_53021
2219,,US_WA_53023
93259,,US_WA_53025
71122,,US_WA_53027
80593,,US_WA_53029
30466,,US_WA_53031
2117125,,US_WA_53033
260131,,US_WA_53035
43269,,US_WA_53037
21026,,US_WA_53039
75882,,US_WA_53041
10321,,US_WA_53043
61023,,US_WA_53045
41516,,US_WA_53047
20848,,US_WA_53049
13088,,US_WA_53051
843954,,US_WA_53053
16252,,US_WA_53055
121846,,US_WA_53057
11339,,US_WA_53059
772501,,US_WA_53061
490945,,US_WA_53063
43791,,US_WA_53065
269536,,US_WA_53067
4042,,US_WA_53069
60338,,US_WA_53071
212284,,US_WA_53073
48177,,US_WA_53075
248830,,US_WA_53077
5771337,,US_WI
20148,,US_WI_55001
15843,,US_WI_55003
45563,,US_WI_55005
14977,,US_WI_55007
258718,,US_WI_55009
13192,,US_WI_55011
15159,,US_WI_55013
49762,,US_WI_55015
63531,,US_WI_55017
