total_pruid,subregion1_name,date,total_confirmed,total_numprob,total_deceased,total_numtotal,total_tested,total_recovered,total_percentrecover,total_ratetested,total_numtoday,total_percentoday,total_ratetotal,total_ratedeaths,total_deathstoday,total_percentdeath,total_testedtoday,total_recoveredtoday,total_percentactive,new_pruid,new_confirmed,new_numprob,new_deceased,new_numtotal,new_tested,new_recovered,new_percentrecover,new_ratetested,new_numtoday,new_percentoday,new_ratetotal,new_ratedeaths,new_deathstoday,new_percentdeath,new_testedtoday,new_recoveredtoday,new_percentactive,country_code,key
24,Quebec,2020-03-12,13,0,0,13,740,,,87,6,85.71,0.15,0,0,0,184,,100,0,6,0,0,6,184,,,21,3,10.71,0.07,0,0,0,-372,,0,CA,CA_QC
24,Quebec,2020-03-13,17,0,0,17,740,,,87,4,30.77,0.2,0,0,0,0,,100,0,4,0,0,4,0,,,0,-2,-54.94,0.05,0,0,0,-184,,0,CA,CA_QC
24,Quebec,2020-03-14,17,0,0,17,1584,,,187,0,0,0.2,0,0,0,844,,100,0,0,0,0,0,844,,,100,-4,-30.77,0,0,0,0,844,,0,CA,CA_QC
24,Quebec,2020-03-15,24,0,0,24,2337,,,275,7,41.18,0.28,0,0,0,753,,100,0,7,0,0,7,753,,,88,7,41.18,0.08,0,0,0,-91,,0,CA,CA_QC
24,Quebec,2020-03-16,39,0,0,39,3129,,,369,15,62.5,0.46,0,0,0,792,,100,0,15,0,0,15,792,,,94,8,21.32,0.18,0,0,0,39,,0,CA,CA_QC
24,Quebec,2020-03-17,50,0,0,50,4870,,,574,11,28.21,0.59,0,0,0,1741,,100,0,11,0,0,11,1741,,,205,-4,-34.29,0.13,0,0,0,949,,0,CA,CA_QC
24,Quebec,2020-03-18,74,0,1,74,5880,,,693,24,48,0.87,0.012,1,1.35,1010,,98.65,0,24,0,1,24,1010,,,119,13,19.79,0.28,0.012,1,1.35,-731,,-1.35,CA,CA_QC
24,Quebec,2020-03-19,121,0,1,121,6757,,,796,47,63.51,1.43,0.012,0,0.83,877,,99.17,0,47,0,0,47,877,,,103,23,15.51,0.56,0,-1,-0.52,-133,,0.52,CA,CA_QC
24,Quebec,2020-03-20,139,0,1,139,8539,,,1006,18,14.88,1.64,0.012,0,0.72,1782,,99.28,0,18,0,0,18,1782,,,210,-29,-48.63,0.21,0,0,-0.11,905,,0.11,CA,CA_QC
24,Quebec,2020-03-21,202,19,4,221,8539,,,1006,82,58.99,2.6,0.047,3,1.81,0,,98.19,0,63,19,3,82,0,,,0,64,44.11,0.96,0.035,3,1.09,-1782,,-1.09,CA,CA_QC
24,Quebec,2020-03-22,221,0,4,221,8539,,,1006,0,0,2.6,0.047,0,1.81,0,,98.19,0,19,-19,0,0,0,,,0,-82,-58.99,0,0,-3,0,0,,0,CA,CA_QC
24,Quebec,2020-03-23,221,407,4,628,8539,,,1006,407,184.16,7.4,0.047,0,0.64,0,,99.36,0,0,407,0,407,0,,,0,407,184.16,4.8,0,0,-1.17,0,,1.17,CA,CA_QC
24,Quebec,2020-03-24,221,792,4,1013,15071,,,1776,385,61.31,11.94,0.047,0,0.39,6532,,99.61,0,0,385,0,385,6532,,,770,-22,-122.85,4.54,0,0,-0.25,6532,,0.25,CA,CA_QC
24,Quebec,2020-03-25,1339,0,6,1339,27828,,,3280,326,32.18,15.78,0.071,2,0.45,12757,,99.55,0,1118,-792,2,326,12757,,,1504,-59,-29.13,3.84,0.024,2,0.06,6225,,-0.06,CA,CA_QC
24,Quebec,2020-03-26,1629,0,8,1629,33311,2,0.12,3926,290,21.66,19.2,0.094,2,0.49,5483,2,99.39,0,290,0,2,290,5483,,,646,-36,-10.52,3.42,0.023,0,0.04,-7274,,-0.16,CA,CA_QC
24,Quebec,2020-03-27,2021,0,18,2021,34356,29,1.43,4049,392,24.06,23.82,0.212,10,0.89,1045,27,97.67,0,392,0,10,392,1045,27,1.31,123,102,2.4,4.62,0.118,8,0.4,-4438,25,-1.72,CA,CA_QC
24,Quebec,2020-03-28,2498,0,22,2498,46087,29,1.16,5432,477,23.6,29.44,0.259,4,0.88,11731,0,97.96,0,477,0,4,477,11731,0,-0.27,1383,85,-0.46,5.62,0.047,-6,-0.01,10686,-27,0.29,CA,CA_QC
24,Quebec,2020-03-29,2840,0,22,2840,52204,29,1.02,6153,342,13.69,33.47,0.259,0,0.77,6117,0,98.2,0,342,0,0,342,6117,0,-0.14,721,-135,-9.91,4.03,0,-4,-0.11,-5614,0,0.24,CA,CA_QC
24,Quebec,2020-03-30,3430,0,25,3430,59715,29,0.85,7038,590,20.77,40.42,0.295,3,0.73,7511,0,98.43,0,590,0,3,590,7511,0,-0.17,885,248,7.08,6.95,0.036,3,-0.04,1394,0,0.23,CA,CA_QC
24,Quebec,2020-03-31,4162,0,31,4162,67540,29,0.7,7960,732,21.34,49.05,0.365,6,0.74,7825,0,98.56,0,732,0,6,732,7825,0,-0.15,922,142,0.57,8.63,0.07,3,0.01,314,0,0.13,CA,CA_QC
24,Quebec,2020-04-01,4611,0,33,4611,69711,29,0.63,8216,449,10.79,54.34,0.389,2,0.72,2171,0,98.66,0,449,0,2,449,2171,0,-0.07,256,-283,-10.55,5.29,0.024,-4,-0.02,-5654,0,0.1,CA,CA_QC
24,Quebec,2020-04-02,5518,0,36,5518,74542,224,4.06,8785,907,19.67,65.03,0.424,3,0.65,4831,195,95.29,0,907,0,3,907,4831,195,3.43,569,458,8.88,10.69,0.035,1,-0.07,2660,195,-3.37,CA,CA_QC
24,Quebec,2020-04-03,6101,0,61,6101,83570,,,9849,583,10.57,71.9,0.719,25,1,9028,,99,0,583,0,25,583,9028,0,0,1064,-324,-9.1,6.87,0.295,22,0.35,4197,0,3.71,CA,CA_QC
24,Quebec,2020-04-04,6997,0,75,6997,90227,,,10634,896,14.69,82.46,0.884,14,1.07,6657,,98.93,0,896,0,14,896,6657,0,0,785,313,4.12,10.56,0.165,-11,0.07,-2371,0,-0.07,CA,CA_QC
24,Quebec,2020-04-05,7944,0,94,7944,95955,0,0,11309,947,13.53,93.62,1.108,19,1.18,5728,0,98.82,0,947,0,19,947,5728,-224,-4.06,675,51,-1.16,11.16,0.224,5,0.11,-929,-195,-0.11,CA,CA_QC
24,Quebec,2020-04-06,8580,0,121,8580,100113,611,7.12,11799,636,8.01,101.12,1.426,27,1.41,4158,611,91.47,0,636,0,27,636,4158,611,7.12,490,-311,-5.52,7.5,0.318,8,0.23,-1570,611,-7.35,CA,CA_QC
24,Quebec,2020-04-07,9340,0,150,9340,104526,,,12319,760,8.86,110.08,1.768,29,1.61,4413,,98.39,0,760,0,29,760,4413,0,0,520,124,0.85,8.96,0.342,2,0.2,255,0,6.92,CA,CA_QC
24,Quebec,2020-04-08,10031,0,175,10031,109270,,,12878,691,7.4,118.22,2.062,25,1.74,4744,,98.26,0,691,0,25,691,4744,0,0,559,-69,-1.46,8.14,0.294,-4,0.13,331,0,-0.13,CA,CA_QC
24,Quebec,2020-04-09,10912,0,216,10912,113365,,,13361,881,8.78,128.6,2.546,41,1.98,4095,,98.02,0,881,0,41,881,4095,0,0,483,190,1.38,10.38,0.484,16,0.24,-649,0,-0.24,CA,CA_QC
24,Quebec,2020-04-10,11677,0,241,11677,118217,,,13933,765,7.01,137.62,2.84,25,2.06,4852,,97.94,0,765,0,25,765,4852,0,0,572,-116,-1.77,9.02,0.294,-16,0.08,757,0,-0.08,CA,CA_QC
24,Quebec,2020-04-11,12292,0,289,12292,123115,,,14510,615,5.27,144.87,3.406,48,2.35,4898,,97.65,0,615,0,48,615,4898,0,0,577,-150,-1.74,7.25,0.566,23,0.29,46,0,-0.29,CA,CA_QC
24,Quebec,2020-04-12,12846,0,328,12846,126771,,,14941,554,4.51,151.4,3.866,39,2.55,3656,,97.45,0,554,0,39,554,3656,0,0,431,-61,-0.76,6.53,0.46,-9,0.2,-1242,0,-0.2,CA,CA_QC
24,Quebec,2020-04-13,13557,0,360,13557,131570,,,15506,711,5.53,159.78,4.243,32,2.66,4799,,97.34,0,711,0,32,711,4799,0,0,565,157,1.02,8.38,0.377,-7,0.11,1143,0,-0.11,CA,CA_QC
24,Quebec,2020-04-14,14248,0,435,14248,137451,,,16199,691,5.1,167.92,5.127,75,3.05,5881,,96.95,0,691,0,75,691,5881,0,0,693,-20,-0.43,8.14,0.884,43,0.39,1082,0,-0.39,CA,CA_QC
24,Quebec,2020-04-15,14860,0,487,14860,143174,,,16874,612,4.3,175.13,5.74,52,3.28,5723,,96.72,0,612,0,52,612,5723,0,0,675,-79,-0.8,7.21,0.613,-23,0.23,-158,0,-0.23,CA,CA_QC
24,Quebec,2020-04-16,15857,0,630,15857,148571,,,17510,997,6.71,186.88,7.425,143,3.97,5397,,96.03,0,997,0,143,997,5397,0,0,636,385,2.41,11.75,1.685,91,0.69,-326,0,-0.69,CA,CA_QC
24,Quebec,2020-04-17,16798,0,688,16798,153722,,,18117,941,5.93,197.97,8.108,58,4.1,5151,,95.9,0,941,0,58,941,5151,0,0,607,-56,-0.78,11.09,0.683,-85,0.13,-246,0,-0.13,CA,CA_QC
24,Quebec,2020-04-18,17521,0,805,17521,158770,3315,18.92,18712,723,4.3,206.49,9.487,117,4.59,5048,3315,76.49,0,723,0,117,723,5048,2704,11.8,595,-218,-1.63,8.52,1.379,59,0.49,-103,2704,-19.41,CA,CA_QC
24,Quebec,2020-04-19,18357,0,877,18357,163548,3555,19.37,19275,836,4.77,216.35,10.336,72,4.78,4778,240,75.86,0,836,0,72,836,4778,240,0.45,563,113,0.47,9.86,0.849,-45,0.19,-270,-3075,-0.63,CA,CA_QC
24,Quebec,2020-04-20,19319,0,939,19319,167801,3847,19.91,19776,962,5.24,227.69,11.067,62,4.86,4253,292,75.23,0,962,0,62,962,4253,292,0.54,501,126,0.47,11.34,0.731,-10,0.08,-525,52,-0.63,CA,CA_QC
24,Quebec,2020-04-21,20126,0,1041,20126,171520,4048,20.11,20215,807,4.18,237.2,12.269,102,5.17,3719,201,74.71,0,807,0,102,807,3719,201,0.2,439,-155,-1.06,9.51,1.202,40,0.31,-534,-91,-0.52,CA,CA_QC
24,Quebec,2020-04-22,20965,0,1134,20965,176048,4291,20.47,20748,839,4.17,247.08,13.365,93,5.41,4528,243,74.12,0,839,0,93,839,4528,243,0.36,533,32,-0.01,9.88,1.096,-9,0.24,809,42,-0.59,CA,CA_QC
24,Quebec,2020-04-23,21838,0,1243,21838,180833,4484,20.53,21312,873,4.16,257.37,14.649,109,5.69,4785,193,73.78,0,873,0,109,873,4785,193,0.06,564,34,-0.01,10.29,1.284,16,0.28,257,-50,-0.34,CA,CA_QC
24,Quebec,2020-04-24,22616,0,1340,22616,185632,4724,20.89,21878,778,3.56,266.54,15.793,97,5.93,4799,240,73.19,0,778,0,97,778,4799,240,0.36,566,-95,-0.6,9.17,1.144,-12,0.24,14,47,-0.59,CA,CA_QC
24,Quebec,2020-04-25,23267,0,1446,23267,190765,5057,21.73,22483,651,2.88,274.21,17.042,106,6.21,5133,333,72.05,0,651,0,106,651,5133,333,0.84,605,-127,-0.68,7.67,1.249,9,0.28,334,93,-1.14,CA,CA_QC
24,Quebec,2020-04-26,24107,0,1515,24107,195577,5342,22.16,23050,840,3.61,284.11,17.855,69,6.28,4812,285,71.56,0,840,0,69,840,4812,285,0.43,567,189,0.73,9.9,0.813,-37,0.07,-321,-48,-0.49,CA,CA_QC
24,Quebec,2020-04-27,24982,0,1599,24982,200172,5517,22.08,23591,875,3.63,294.43,18.845,84,6.4,4595,175,71.52,0,875,0,84,875,4595,175,-0.08,541,35,0.02,10.32,0.99,15,0.12,-217,-110,-0.04,CA,CA_QC
24,Quebec,2020-04-28,25757,0,1682,25757,204472,5841,22.68,24098,775,3.1,303.56,19.823,83,6.53,4300,324,70.79,0,775,0,83,775,4300,324,0.6,507,-100,-0.53,9.13,0.978,-1,0.13,-295,149,-0.73,CA,CA_QC
24,Quebec,2020-04-29,26594,0,1761,26594,208979,6048,22.74,24629,837,3.25,313.42,20.754,79,6.62,4507,207,70.64,0,837,0,79,837,4507,207,0.06,531,62,0.15,9.86,0.931,-4,0.09,207,-117,-0.15,CA,CA_QC
24,Quebec,2020-04-30,27538,0,1859,27538,214047,6299,22.87,25227,944,3.55,324.55,21.909,98,6.75,5068,251,70.38,0,944,0,98,944,5068,251,0.13,598,107,0.3,11.13,1.155,19,0.13,561,44,-0.26,CA,CA_QC
24,Quebec,2020-05-01,28648,0,2022,28648,219367,6700,23.39,25854,1110,4.03,337.63,23.83,163,7.06,5320,401,69.55,0,1110,0,163,1110,5320,401,0.52,627,166,0.48,13.08,1.921,65,0.31,252,150,-0.83,CA,CA_QC
24,Quebec,2020-05-02,29656,0,2136,29656,224831,6965,23.49,26498,1008,3.52,349.51,25.174,114,7.2,5464,265,69.31,0,1008,0,114,1008,5464,265,0.1,644,-102,-0.51,11.88,1.344,-49,0.14,144,-136,-0.24,CA,CA_QC
24,Quebec,2020-05-03,31865,0,2205,31865,230864,7258,22.78,27209,2209,7.45,375.55,25.987,69,6.92,6033,293,70.3,0,2209,0,69,2209,6033,293,-0.71,711,1201,3.93,26.04,0.813,-45,-0.28,569,28,0.99,CA,CA_QC
24,Quebec,2020-05-04,32623,0,2280,32623,235136,7578,23.23,27712,758,2.38,384.48,26.871,75,6.99,4272,320,69.78,0,758,0,75,758,4272,320,0.45,503,-1451,-5.07,8.93,0.884,6,0.07,-1761,27,-0.52,CA,CA_QC
24,Quebec,2020-05-05,33417,0,2398,33417,239241,7923,23.71,28196,794,2.43,393.84,28.262,118,7.18,4105,345,69.11,0,794,0,118,794,4105,345,0.48,484,36,0.05,9.36,1.391,43,0.19,-167,25,-0.67,CA,CA_QC
24,Quebec,2020-05-06,34327,0,2510,34327,250654,8284,24.13,29541,910,2.72,404.56,29.582,112,7.31,11413,361,68.56,0,910,0,112,910,11413,361,0.42,1345,116,0.29,10.72,1.32,-6,0.13,7308,16,-0.55,CA,CA_QC
24,Quebec,2020-05-07,35238,0,2631,35238,259794,8673,24.61,30618,911,2.65,415.3,31.008,121,7.47,9140,389,67.92,0,911,0,121,911,9140,389,0.48,1077,1,-0.07,10.74,1.426,9,0.16,-2273,28,-0.64,CA,CA_QC
24,Quebec,2020-05-08,36150,0,2725,36150,266444,8928,24.7,31402,912,2.59,426.05,32.116,94,7.54,6650,255,67.76,0,912,0,94,912,6650,255,0.09,784,1,-0.06,10.75,1.108,-27,0.07,-2490,-134,-0.16,CA,CA_QC
24,Quebec,2020-05-09,36986,0,2786,36986,276787,9268,25.06,32621,836,2.31,435.9,32.835,61,7.53,10343,340,67.41,0,836,0,61,836,10343,340,0.36,1219,-76,-0.28,9.85,0.719,-33,-0.01,3693,85,-0.35,CA,CA_QC
24,Quebec,2020-05-10,37721,0,2928,37721,278389,9526,25.25,32810,735,1.99,444.56,34.508,142,7.76,1602,258,66.98,0,735,0,142,735,1602,258,0.19,189,-101,-0.32,8.66,1.673,81,0.23,-8741,-82,-0.43,CA,CA_QC
24,Quebec,2020-05-11,38469,0,3013,38469,284239,9703,25.22,33499,748,1.98,453.38,35.51,85,7.83,5850,177,66.94,0,748,0,85,748,5850,177,-0.03,689,13,-0.01,8.82,1.002,-57,0.07,4248,-81,-0.04,CA,CA_QC
24,Quebec,2020-05-12,39225,0,3131,39225,290888,10056,25.64,34283,756,1.97,462.29,36.901,118,7.98,6649,353,66.38,0,756,0,118,756,6649,353,0.42,784,8,-0.01,8.91,1.391,33,0.15,799,176,-0.56,CA,CA_QC
24,Quebec,2020-05-13,39931,0,3220,39931,296528,10470,26.22,34947,706,1.8,470.61,37.949,89,8.06,5640,414,65.72,0,706,0,89,706,5640,414,0.58,664,-50,-0.17,8.32,1.048,-29,0.08,-1009,61,-0.66,CA,CA_QC
24,Quebec,2020-05-14,40724,0,3351,40724,302929,10829,26.59,35702,793,1.99,479.95,39.493,131,8.23,6401,359,65.18,0,793,0,131,793,6401,359,0.37,755,87,0.19,9.34,1.544,42,0.17,761,-55,-0.54,CA,CA_QC
24,Quebec,2020-05-15,41420,0,3401,41420,310868,11039,26.65,36638,696,1.71,488.16,40.083,50,8.21,7939,210,65.14,0,696,0,50,696,7939,210,0.06,936,-97,-0.28,8.21,0.59,-81,-0.02,1538,-149,-0.04,CA,CA_QC
24,Quebec,2020-05-16,42183,0,3483,42183,319472,11458,27.16,37652,763,1.84,497.15,41.049,82,8.26,8604,419,64.58,0,763,0,82,763,8604,419,0.51,1014,67,0.13,8.99,0.966,32,0.05,665,209,-0.56,CA,CA_QC
24,Quebec,2020-05-17,42920,0,3562,42920,327782,11754,27.39,38631,737,1.75,505.84,41.98,79,8.3,8310,296,64.32,0,737,0,79,737,8310,296,0.23,979,-26,-0.09,8.69,0.931,-3,0.04,-294,-123,-0.26,CA,CA_QC
24,Quebec,2020-05-18,43627,0,3596,43627,335232,12045,27.61,39509,707,1.65,514.17,42.381,34,8.24,7450,291,64.15,0,707,0,34,707,7450,291,0.22,878,-30,-0.1,8.33,0.401,-45,-0.06,-860,-5,-0.17,CA,CA_QC
24,Quebec,2020-05-19,44197,0,3647,44197,341102,12497,28.28,40201,570,1.31,520.89,42.982,51,8.25,5870,452,63.47,0,570,0,51,570,5870,452,0.67,692,-137,-0.34,6.72,0.601,17,0.01,-1580,161,-0.68,CA,CA_QC
24,Quebec,2020-05-20,44775,0,3718,44775,346684,12822,28.64,40859,578,1.31,527.7,43.819,71,8.3,5582,325,63.06,0,578,0,71,578,5582,325,0.36,658,8,0,6.81,0.837,20,0.05,-288,-127,-0.41,CA,CA_QC
24,Quebec,2020-05-21,45495,0,3800,45495,354172,13327,29.29,41741,720,1.61,536.18,44.785,82,8.35,7488,505,62.35,0,720,0,82,720,7488,505,0.65,882,142,0.3,8.48,0.966,11,0.05,1906,180,-0.71,CA,CA_QC
24,Quebec,2020-05-22,46141,0,3865,46141,361628,13819,29.95,42620,646,1.42,543.8,45.551,65,8.38,7456,492,61.67,0,646,0,65,646,7456,492,0.66,879,-74,-0.19,7.62,0.766,-17,0.03,-32,-13,-0.68,CA,CA_QC
24,Quebec,2020-05-23,46838,0,3940,46838,370820,14044,29.98,43703,697,1.51,552.01,46.435,75,8.41,9192,225,61.6,0,697,0,75,697,9192,225,0.03,1083,51,0.09,8.21,0.884,10,0.03,1736,-267,-0.07,CA,CA_QC
24,Quebec,2020-05-24,47411,0,3984,47411,380061,14331,30.23,44792,573,1.22,558.76,46.954,44,8.4,9241,287,61.37,0,573,0,44,573,9241,287,0.25,1089,-124,-0.29,6.75,0.519,-31,-0.01,49,62,-0.23,CA,CA_QC
24,Quebec,2020-05-25,47984,0,4069,47984,389618,14654,30.54,45919,573,1.21,565.52,47.955,85,8.48,9557,323,60.98,0,573,0,85,573,9557,323,0.31,1127,0,-0.01,6.76,1.001,41,0.08,316,36,-0.39,CA,CA_QC
24,Quebec,2020-05-26,48598,0,4139,48598,395775,14999,30.86,46644,614,1.28,572.75,48.78,70,8.52,6157,345,60.62,0,614,0,70,614,6157,345,0.32,725,41,0.07,7.23,0.825,-15,0.04,-3400,22,-0.36,CA,CA_QC
24,Quebec,2020-05-27,49139,0,4228,49139,402059,15319,31.17,47385,541,1.11,579.13,49.829,89,8.6,6284,320,60.22,0,541,0,89,541,6284,320,0.31,741,-73,-0.17,6.38,1.049,19,0.08,127,-25,-0.4,CA,CA_QC
24,Quebec,2020-05-28,49702,0,4302,49702,409135,15618,31.42,48219,563,1.15,585.77,50.701,74,8.66,7076,299,59.92,0,563,0,74,563,7076,299,0.25,834,22,0.04,6.64,0.872,-15,0.06,792,-21,-0.3,CA,CA_QC
24,Quebec,2020-05-29,50232,0,4363,50232,417796,15908,31.67,49240,530,1.07,592.01,51.42,61,8.69,8661,290,59.65,0,530,0,61,530,8661,290,0.25,1021,-33,-0.08,6.24,0.719,-13,0.03,1585,-9,-0.27,CA,CA_QC
24,Quebec,2020-05-30,50651,0,4439,50651,428895,16070,31.73,50548,419,0.83,596.95,52.316,76,8.76,11099,162,59.51,0,419,0,76,419,11099,162,0.06,1308,-111,-0.24,4.94,0.896,15,0.07,2438,-128,-0.14,CA,CA_QC
24,Quebec,2020-05-31,51059,0,4641,51059,436799,16346,32.01,51479,408,0.81,601.76,54.697,202,9.09,7904,276,58.9,0,408,0,202,408,7904,276,0.28,931,-11,-0.02,4.81,2.381,126,0.33,-3195,114,-0.61,CA,CA_QC
24,Quebec,2020-06-01,51354,0,4661,51354,444782,16597,32.32,52420,295,0.58,605.24,54.932,20,9.08,7983,251,58.6,0,295,0,20,295,7983,251,0.31,941,-113,-0.23,3.48,0.235,-182,-0.01,79,-25,-0.3,CA,CA_QC
24,Quebec,2020-06-02,51593,0,4713,51593,450317,16803,32.57,53072,239,0.47,608.05,55.545,52,9.13,5535,206,58.3,0,239,0,52,239,5535,206,0.25,652,-56,-0.11,2.81,0.613,32,0.05,-2448,-45,-0.3,CA,CA_QC
24,Quebec,2020-06-03,51884,0,4794,51884,456561,17098,32.95,53808,291,0.56,611.48,56.5,81,9.24,6244,295,57.81,0,291,0,81,291,6244,295,0.38,736,52,0.09,3.43,0.955,29,0.11,709,89,-0.49,CA,CA_QC
24,Quebec,2020-06-04,52143,0,4885,52143,463267,17336,33.25,54599,259,0.5,614.53,57.572,91,9.37,6706,238,57.38,0,259,0,91,259,6706,238,0.3,791,-32,-0.06,3.05,1.072,10,0.13,462,-57,-0.43,CA,CA_QC
24,Quebec,2020-06-05,52398,0,4935,52398,470862,17764,33.9,55494,255,0.49,617.54,58.162,50,9.42,7595,428,56.68,0,255,0,50,255,7595,428,0.65,895,-4,-0.01,3.01,0.59,-41,0.05,889,190,-0.7,CA,CA_QC
24,Quebec,2020-06-06,52624,0,4970,52624,477737,18412,34.99,56304,226,0.43,620.2,58.574,35,9.44,6875,648,55.57,0,226,0,35,226,6875,648,1.09,810,-29,-0.06,2.66,0.412,-15,0.02,-720,220,-1.11,CA,CA_QC
24,Quebec,2020-06-07,52849,0,4978,52849,484972,18714,35.41,57157,225,0.43,622.85,58.668,8,9.42,7235,302,55.17,0,225,0,8,225,7235,302,0.42,853,-1,0,2.65,0.094,-27,-0.02,360,-346,-0.4,CA,CA_QC
24,Quebec,2020-06-08,53047,0,4984,53047,489877,18994,35.81,57735,198,0.37,625.19,58.739,6,9.4,4905,280,54.8,0,198,0,6,198,4905,280,0.4,578,-27,-0.06,2.34,0.071,-2,-0.02,-2330,-22,-0.37,CA,CA_QC
24,Quebec,2020-06-09,53185,0,5029,53185,493724,19361,36.4,58188,138,0.26,626.81,59.27,45,9.46,3847,367,54.14,0,138,0,45,138,3847,367,0.59,453,-60,-0.11,1.62,0.531,39,0.06,-1058,87,-0.66,CA,CA_QC
24,Quebec,2020-06-10,53341,0,5081,53341,498550,19841,37.2,58757,156,0.29,628.65,59.882,52,9.53,4826,480,53.28,0,156,0,52,156,4826,480,0.8,569,18,0.03,1.84,0.612,7,0.07,979,113,-0.86,CA,CA_QC
24,Quebec,2020-06-11,53485,0,5105,53485,504056,20299,37.95,59406,144,0.27,630.35,60.165,24,9.54,5506,458,52.5,0,144,0,24,144,5506,458,0.75,649,-12,-0.02,1.7,0.283,-28,0.01,680,-22,-0.78,CA,CA_QC
24,Quebec,2020-06-12,53666,0,5148,53666,509452,20823,38.8,60042,181,0.34,632.48,60.672,43,9.59,5396,524,51.61,0,181,0,43,181,5396,524,0.85,636,37,0.07,2.13,0.507,19,0.05,-110,66,-0.89,CA,CA_QC
24,Quebec,2020-06-13,53824,0,5195,53824,514868,21281,39.54,60680,158,0.29,634.35,61.226,47,9.65,5416,458,50.81,0,158,0,47,158,5416,458,0.74,638,-23,-0.05,1.87,0.554,4,0.06,20,-66,-0.8,CA,CA_QC
24,Quebec,2020-06-14,53952,0,5222,53952,520873,21742,40.3,61388,128,0.24,635.85,61.544,27,9.68,6005,461,50.02,0,128,0,27,128,6005,461,0.76,708,-30,-0.05,1.5,0.318,-20,0.03,589,3,-0.79,CA,CA_QC
24,Quebec,2020-06-15,54054,0,5242,54054,524979,22213,41.09,61872,102,0.19,637.06,61.78,20,9.7,4106,471,49.21,0,102,0,20,102,4106,471,0.79,484,-26,-0.05,1.21,0.236,-7,0.02,-1899,10,-0.81,CA,CA_QC
24,Quebec,2020-06-16,54146,0,5269,54146,528245,22350,41.28,62257,92,0.17,638.14,62.098,27,9.73,3266,137,48.99,0,92,0,27,92,3266,137,0.19,385,-10,-0.02,1.08,0.318,7,0.03,-840,-334,-0.22,CA,CA_QC
24,Quebec,2020-06-17,54263,0,5298,54263,533133,22549,41.56,62833,117,0.22,639.52,62.44,29,9.76,4888,199,48.68,0,117,0,29,117,4888,199,0.28,576,25,0.05,1.38,0.342,2,0.03,1622,62,-0.31,CA,CA_QC
24,Quebec,2020-06-18,54383,0,5340,54383,538818,22754,41.84,63503,120,0.22,640.93,62.935,42,9.82,5685,205,48.34,0,120,0,42,120,5685,205,0.28,670,3,0,1.41,0.495,13,0.06,797,6,-0.34,CA,CA_QC
24,Quebec,2020-06-19,54550,0,5375,54550,545165,22972,42.11,64251,167,0.31,642.9,63.347,35,9.85,6347,218,48.03,0,167,0,35,167,6347,218,0.27,748,47,0.09,1.97,0.412,-7,0.03,662,13,-0.31,CA,CA_QC
24,Quebec,2020-06-20,54674,0,5408,54674,551352,23201,42.44,64980,124,0.23,644.36,63.736,33,9.89,6187,229,47.67,0,124,0,33,124,6187,229,0.33,729,-43,-0.08,1.46,0.389,-2,0.04,-160,11,-0.36,CA,CA_QC
24,Quebec,2020-06-21,54766,0,5417,54766,551352,23322,42.58,64980,92,0.17,645.45,63.842,9,9.89,0,121,47.52,0,92,0,9,92,0,121,0.14,0,-32,-0.06,1.09,0.106,-24,0,-6187,-108,-0.15,CA,CA_QC
24,Quebec,2020-06-22,54835,0,5417,54835,551352,23506,42.87,64980,69,0.13,646.26,63.842,0,9.88,0,184,47.25,0,69,0,0,69,0,184,0.29,0,-23,-0.04,0.81,0,-9,-0.01,0,63,-0.27,CA,CA_QC
24,Quebec,2020-06-23,54884,0,5424,54884,564464,23620,43.04,66525,49,0.09,646.84,63.925,7,9.88,13112,114,47.08,0,49,0,7,49,13112,114,0.17,1545,-20,-0.04,0.58,0.083,7,0,13112,-70,-0.17,CA,CA_QC
47,Saskatchewan,2020-03-11,0,0,0,0,204,,,174,0,0,0,0,0,,204,,,,,,,,,,,,,,,,,,,,,CA,CA_SK
47,Saskatchewan,2020-03-12,0,1,0,1,285,,,243,1,0,0.09,0,0,0,81,,100,0,0,1,0,1,81,,,69,1,0,0.09,0,0,,-123,,,CA,CA_SK
47,Saskatchewan,2020-03-13,0,1,0,1,285,,,243,0,0,0.09,0,0,0,0,,100,0,0,0,0,0,0,,,0,-1,0,0,0,0,0,-81,,0,CA,CA_SK
47,Saskatchewan,2020-03-14,0,2,0,2,349,,,297,1,100,0.17,0,0,0,64,,100,0,0,1,0,1,64,,,54,1,100,0.08,0,0,0,64,,0,CA,CA_SK
47,Saskatchewan,2020-03-15,0,2,0,2,349,,,297,0,0,0.17,0,0,0,0,,100,0,0,0,0,0,0,,,0,-1,-100,0,0,0,0,-64,,0,CA,CA_SK
47,Saskatchewan,2020-03-16,1,5,0,6,881,,,750,4,200,0.51,0,0,0,532,,100,0,1,3,0,4,532,,,453,4,200,0.34,0,0,0,532,,0,CA,CA_SK
47,Saskatchewan,2020-03-17,2,5,0,7,1066,,,908,1,16.67,0.6,0,0,0,185,,100,0,1,0,0,1,185,,,158,-3,-183.33,0.09,0,0,0,-347,,0,CA,CA_SK
47,Saskatchewan,2020-03-18,2,6,0,8,1910,,,1626,1,14.29,0.68,0,0,0,844,,100,0,0,1,0,1,844,,,718,0,-2.38,0.08,0,0,0,659,,0,CA,CA_SK
