date,total_confirmed,new_confirmed,key
2020-04-24,294,8,GB_ENG_E06000008
2020-04-25,300,6,GB_ENG_E06000008
2020-04-26,303,3,GB_ENG_E06000008
2020-04-27,308,5,GB_ENG_E06000008
2020-04-28,312,4,GB_ENG_E06000008
2020-04-29,322,10,GB_ENG_E06000008
2020-04-30,330,8,GB_ENG_E06000008
2020-05-01,337,7,GB_ENG_E06000008
2020-05-02,339,2,GB_ENG_E06000008
2020-05-03,340,1,GB_ENG_E06000008
2020-05-04,346,6,GB_ENG_E06000008
2020-05-05,351,5,GB_ENG_E06000008
2020-05-06,359,8,GB_ENG_E06000008
2020-05-07,366,7,GB_ENG_E06000008
2020-05-08,368,2,GB_ENG_E06000008
2020-05-09,371,3,GB_ENG_E06000008
2020-05-10,372,1,GB_ENG_E06000008
2020-05-11,375,3,GB_ENG_E06000008
2020-05-12,379,4,GB_ENG_E06000008
2020-05-13,381,2,GB_ENG_E06000008
2020-05-14,385,4,GB_ENG_E06000008
2020-05-15,388,3,GB_ENG_E06000008
2020-05-16,393,5,GB_ENG_E06000008
2020-05-17,395,2,GB_ENG_E06000008
2020-05-18,399,4,GB_ENG_E06000008
2020-05-19,401,2,GB_ENG_E06000008
2020-05-21,407,6,GB_ENG_E06000008
2020-05-24,409,2,GB_ENG_E06000008
2020-05-26,410,1,GB_ENG_E06000008
2020-05-28,411,1,GB_ENG_E06000008
2020-05-31,412,1,GB_ENG_E06000008
2020-06-01,413,1,GB_ENG_E06000008
2020-06-02,416,3,GB_ENG_E06000008
2020-06-10,417,1,GB_ENG_E06000008
2020-06-11,418,1,GB_ENG_E06000008
2020-06-12,420,2,GB_ENG_E06000008
2020-06-13,421,1,GB_ENG_E06000008
2020-06-15,423,2,GB_ENG_E06000008
2020-06-20,423,0,GB_ENG_E06000008
2020-03-10,1,,GB_ENG_E06000009
2020-03-12,2,1,GB_ENG_E06000009
2020-03-14,3,1,GB_ENG_E06000009
2020-03-16,4,1,GB_ENG_E06000009
2020-03-17,6,2,GB_ENG_E06000009
2020-03-20,7,1,GB_ENG_E06000009
2020-03-21,8,1,GB_ENG_E06000009
2020-03-23,9,1,GB_ENG_E06000009
2020-03-24,10,1,GB_ENG_E06000009
2020-03-25,11,1,GB_ENG_E06000009
2020-03-26,15,4,GB_ENG_E06000009
2020-03-27,17,2,GB_ENG_E06000009
2020-03-28,22,5,GB_ENG_E06000009
2020-03-29,26,4,GB_ENG_E06000009
2020-03-30,32,6,GB_ENG_E06000009
2020-03-31,44,12,GB_ENG_E06000009
2020-04-01,49,5,GB_ENG_E06000009
2020-04-02,67,18,GB_ENG_E06000009
2020-04-03,74,7,GB_ENG_E06000009
2020-04-04,88,14,GB_ENG_E06000009
2020-04-05,91,3,GB_ENG_E06000009
2020-04-06,97,6,GB_ENG_E06000009
2020-04-07,107,10,GB_ENG_E06000009
2020-04-08,120,13,GB_ENG_E06000009
2020-04-09,131,11,GB_ENG_E06000009
2020-04-10,148,17,GB_ENG_E06000009
2020-04-11,163,15,GB_ENG_E06000009
2020-04-12,174,11,GB_ENG_E06000009
2020-04-13,189,15,GB_ENG_E06000009
2020-04-14,197,8,GB_ENG_E06000009
2020-04-15,210,13,GB_ENG_E06000009
2020-04-16,226,16,GB_ENG_E06000009
2020-04-17,246,20,GB_ENG_E06000009
2020-04-18,268,22,GB_ENG_E06000009
2020-04-19,289,21,GB_ENG_E06000009
2020-04-20,310,21,GB_ENG_E06000009
2020-04-21,332,22,GB_ENG_E06000009
2020-04-22,348,16,GB_ENG_E06000009
2020-04-23,369,21,GB_ENG_E06000009
2020-04-24,387,18,GB_ENG_E06000009
2020-04-25,398,11,GB_ENG_E06000009
2020-04-26,410,12,GB_ENG_E06000009
2020-04-27,427,17,GB_ENG_E06000009
2020-04-28,442,15,GB_ENG_E06000009
2020-04-29,454,12,GB_ENG_E06000009
2020-04-30,466,12,GB_ENG_E06000009
2020-05-01,473,7,GB_ENG_E06000009
2020-05-02,475,2,GB_ENG_E06000009
2020-05-03,480,5,GB_ENG_E06000009
2020-05-04,487,7,GB_ENG_E06000009
2020-05-05,491,4,GB_ENG_E06000009
2020-05-06,499,8,GB_ENG_E06000009
2020-05-07,502,3,GB_ENG_E06000009
2020-05-08,508,6,GB_ENG_E06000009
2020-05-09,517,9,GB_ENG_E06000009
2020-05-10,520,3,GB_ENG_E06000009
2020-05-11,529,9,GB_ENG_E06000009
2020-05-12,532,3,GB_ENG_E06000009
2020-05-13,537,5,GB_ENG_E06000009
2020-05-14,543,6,GB_ENG_E06000009
2020-05-15,547,4,GB_ENG_E06000009
2020-05-16,548,1,GB_ENG_E06000009
2020-05-17,551,3,GB_ENG_E06000009
2020-05-18,558,7,GB_ENG_E06000009
2020-05-19,570,12,GB_ENG_E06000009
2020-05-20,586,16,GB_ENG_E06000009
2020-05-21,600,14,GB_ENG_E06000009
2020-05-22,609,9,GB_ENG_E06000009
2020-05-23,618,9,GB_ENG_E06000009
2020-05-24,619,1,GB_ENG_E06000009
2020-05-25,622,3,GB_ENG_E06000009
2020-05-26,628,6,GB_ENG_E06000009
2020-05-27,635,7,GB_ENG_E06000009
2020-05-28,638,3,GB_ENG_E06000009
2020-05-29,642,4,GB_ENG_E06000009
2020-05-30,646,4,GB_ENG_E06000009
2020-05-31,648,2,GB_ENG_E06000009
2020-06-01,653,5,GB_ENG_E06000009
2020-06-03,659,6,GB_ENG_E06000009
2020-06-04,661,2,GB_ENG_E06000009
2020-06-05,663,2,GB_ENG_E06000009
2020-06-06,666,3,GB_ENG_E06000009
2020-06-07,668,2,GB_ENG_E06000009
2020-06-08,671,3,GB_ENG_E06000009
2020-06-10,674,3,GB_ENG_E06000009
2020-06-12,676,2,GB_ENG_E06000009
2020-06-13,677,1,GB_ENG_E06000009
2020-06-17,678,1,GB_ENG_E06000009
2020-06-18,679,1,GB_ENG_E06000009
2020-06-20,679,0,GB_ENG_E06000009
2020-03-01,1,,GB_ENG_E06000010
2020-03-21,4,3,GB_ENG_E06000010
2020-03-24,5,1,GB_ENG_E06000010
2020-03-25,8,3,GB_ENG_E06000010
2020-03-26,11,3,GB_ENG_E06000010
2020-03-27,13,2,GB_ENG_E06000010
2020-03-29,16,3,GB_ENG_E06000010
2020-03-30,19,3,GB_ENG_E06000010
2020-03-31,21,2,GB_ENG_E06000010
2020-04-01,26,5,GB_ENG_E06000010
2020-04-02,34,8,GB_ENG_E06000010
2020-04-03,44,10,GB_ENG_E06000010
2020-04-04,52,8,GB_ENG_E06000010
2020-04-05,56,4,GB_ENG_E06000010
2020-04-06,71,15,GB_ENG_E06000010
2020-04-07,83,12,GB_ENG_E06000010
2020-04-08,92,9,GB_ENG_E06000010
2020-04-09,105,13,GB_ENG_E06000010
2020-04-10,123,18,GB_ENG_E06000010
2020-04-11,137,14,GB_ENG_E06000010
2020-04-12,147,10,GB_ENG_E06000010
2020-04-13,162,15,GB_ENG_E06000010
2020-04-14,190,28,GB_ENG_E06000010
2020-04-15,220,30,GB_ENG_E06000010
2020-04-16,230,10,GB_ENG_E06000010
2020-04-17,245,15,GB_ENG_E06000010
2020-04-18,269,24,GB_ENG_E06000010
2020-04-19,286,17,GB_ENG_E06000010
2020-04-20,310,24,GB_ENG_E06000010
2020-04-21,322,12,GB_ENG_E06000010
2020-04-22,348,26,GB_ENG_E06000010
2020-04-23,364,16,GB_ENG_E06000010
2020-04-24,388,24,GB_ENG_E06000010
2020-04-25,405,17,GB_ENG_E06000010
2020-04-26,413,8,GB_ENG_E06000010
2020-04-27,427,14,GB_ENG_E06000010
2020-04-28,436,9,GB_ENG_E06000010
2020-04-29,471,35,GB_ENG_E06000010
2020-04-30,500,29,GB_ENG_E06000010
2020-05-01,513,13,GB_ENG_E06000010
2020-05-02,519,6,GB_ENG_E06000010
2020-05-03,528,9,GB_ENG_E06000010
2020-05-04,552,24,GB_ENG_E06000010
2020-05-05,566,14,GB_ENG_E06000010
2020-05-06,574,8,GB_ENG_E06000010
2020-05-07,582,8,GB_ENG_E06000010
2020-05-08,590,8,GB_ENG_E06000010
2020-05-09,593,3,GB_ENG_E06000010
2020-05-10,602,9,GB_ENG_E06000010
2020-05-11,617,15,GB_ENG_E06000010
2020-05-12,626,9,GB_ENG_E06000010
2020-05-13,630,4,GB_ENG_E06000010
2020-05-14,641,11,GB_ENG_E06000010
2020-05-15,650,9,GB_ENG_E06000010
2020-05-16,656,6,GB_ENG_E06000010
2020-05-17,662,6,GB_ENG_E06000010
2020-05-18,670,8,GB_ENG_E06000010
2020-05-19,678,8,GB_ENG_E06000010
2020-05-20,681,3,GB_ENG_E06000010
2020-05-21,685,4,GB_ENG_E06000010
2020-05-22,690,5,GB_ENG_E06000010
2020-05-23,702,12,GB_ENG_E06000010
2020-05-24,709,7,GB_ENG_E06000010
2020-05-25,716,7,GB_ENG_E06000010
2020-05-26,720,4,GB_ENG_E06000010
2020-05-27,723,3,GB_ENG_E06000010
2020-05-29,729,6,GB_ENG_E06000010
2020-05-30,736,7,GB_ENG_E06000010
2020-05-31,739,3,GB_ENG_E06000010
2020-06-01,741,2,GB_ENG_E06000010
2020-06-02,745,4,GB_ENG_E06000010
2020-06-03,748,3,GB_ENG_E06000010
2020-06-04,751,3,GB_ENG_E06000010
2020-06-05,753,2,GB_ENG_E06000010
2020-06-06,756,3,GB_ENG_E06000010
2020-06-08,757,1,GB_ENG_E06000010
2020-06-09,762,5,GB_ENG_E06000010
2020-06-10,769,7,GB_ENG_E06000010
2020-06-11,771,2,GB_ENG_E06000010
2020-06-12,777,6,GB_ENG_E06000010
2020-06-13,782,5,GB_ENG_E06000010
2020-06-14,783,1,GB_ENG_E06000010
2020-06-15,787,4,GB_ENG_E06000010
2020-06-16,790,3,GB_ENG_E06000010
2020-06-17,793,3,GB_ENG_E06000010
2020-06-18,796,3,GB_ENG_E06000010
2020-06-20,796,0,GB_ENG_E06000010
2020-02-28,1,,GB_ENG_E06000011
2020-03-10,3,2,GB_ENG_E06000011
2020-03-11,5,2,GB_ENG_E06000011
2020-03-12,7,2,GB_ENG_E06000011
2020-03-13,11,4,GB_ENG_E06000011
2020-03-16,13,2,GB_ENG_E06000011
2020-03-17,14,1,GB_ENG_E06000011
2020-03-18,15,1,GB_ENG_E06000011
2020-03-19,17,2,GB_ENG_E06000011
2020-03-22,19,2,GB_ENG_E06000011
2020-03-23,24,5,GB_ENG_E06000011
2020-03-24,26,2,GB_ENG_E06000011
2020-03-25,32,6,GB_ENG_E06000011
2020-03-26,35,3,GB_ENG_E06000011
2020-03-27,38,3,GB_ENG_E06000011
2020-03-28,41,3,GB_ENG_E06000011
2020-03-29,51,10,GB_ENG_E06000011
2020-03-30,63,12,GB_ENG_E06000011
2020-03-31,78,15,GB_ENG_E06000011
2020-04-01,87,9,GB_ENG_E06000011
2020-04-02,94,7,GB_ENG_E06000011
2020-04-03,106,12,GB_ENG_E06000011
2020-04-04,120,14,GB_ENG_E06000011
2020-04-05,130,10,GB_ENG_E06000011
2020-04-06,150,20,GB_ENG_E06000011
2020-04-07,170,20,GB_ENG_E06000011
2020-04-08,190,20,GB_ENG_E06000011
2020-04-09,199,9,GB_ENG_E06000011
2020-04-10,221,22,GB_ENG_E06000011
2020-04-11,227,6,GB_ENG_E06000011
2020-04-12,243,16,GB_ENG_E06000011
2020-04-13,260,17,GB_ENG_E06000011
2020-04-14,287,27,GB_ENG_E06000011
2020-04-15,312,25,GB_ENG_E06000011
2020-04-16,333,21,GB_ENG_E06000011
2020-04-17,346,13,GB_ENG_E06000011
2020-04-18,358,12,GB_ENG_E06000011
2020-04-19,379,21,GB_ENG_E06000011
2020-04-20,406,27,GB_ENG_E06000011
2020-04-21,428,22,GB_ENG_E06000011
2020-04-22,442,14,GB_ENG_E06000011
2020-04-23,463,21,GB_ENG_E06000011
2020-04-24,489,26,GB_ENG_E06000011
2020-04-25,511,22,GB_ENG_E06000011
2020-04-26,531,20,GB_ENG_E06000011
2020-04-27,558,27,GB_ENG_E06000011
2020-04-28,580,22,GB_ENG_E06000011
2020-04-29,614,34,GB_ENG_E06000011
2020-04-30,642,28,GB_ENG_E06000011
2020-05-01,661,19,GB_ENG_E06000011
2020-05-02,669,8,GB_ENG_E06000011
2020-05-03,679,10,GB_ENG_E06000011
2020-05-04,693,14,GB_ENG_E06000011
2020-05-05,709,16,GB_ENG_E06000011
2020-05-06,724,15,GB_ENG_E06000011
2020-05-07,736,12,GB_ENG_E06000011
2020-05-08,740,4,GB_ENG_E06000011
2020-05-09,750,10,GB_ENG_E06000011
2020-05-10,754,4,GB_ENG_E06000011
2020-05-11,765,11,GB_ENG_E06000011
2020-05-12,778,13,GB_ENG_E06000011
2020-05-13,790,12,GB_ENG_E06000011
2020-05-14,805,15,GB_ENG_E06000011
2020-05-15,815,10,GB_ENG_E06000011
2020-05-16,823,8,GB_ENG_E06000011
2020-05-17,839,16,GB_ENG_E06000011
2020-05-18,852,13,GB_ENG_E06000011
2020-05-19,864,12,GB_ENG_E06000011
2020-05-20,868,4,GB_ENG_E06000011
2020-05-21,875,7,GB_ENG_E06000011
2020-05-22,882,7,GB_ENG_E06000011
2020-05-23,887,5,GB_ENG_E06000011
2020-05-24,891,4,GB_ENG_E06000011
2020-05-25,897,6,GB_ENG_E06000011
2020-05-26,900,3,GB_ENG_E06000011
2020-05-27,906,6,GB_ENG_E06000011
2020-05-28,907,1,GB_ENG_E06000011
2020-05-29,912,5,GB_ENG_E06000011
2020-05-30,916,4,GB_ENG_E06000011
2020-05-31,919,3,GB_ENG_E06000011
2020-06-01,926,7,GB_ENG_E06000011
2020-06-02,927,1,GB_ENG_E06000011
2020-06-03,933,6,GB_ENG_E06000011
2020-06-05,936,3,GB_ENG_E06000011
2020-06-07,937,1,GB_ENG_E06000011
2020-06-08,940,3,GB_ENG_E06000011
2020-06-09,941,1,GB_ENG_E06000011
2020-06-10,946,5,GB_ENG_E06000011
2020-06-11,948,2,GB_ENG_E06000011
2020-06-12,949,1,GB_ENG_E06000011
2020-06-13,953,4,GB_ENG_E06000011
2020-06-14,956,3,GB_ENG_E06000011
2020-06-15,958,2,GB_ENG_E06000011
2020-06-16,959,1,GB_ENG_E06000011
2020-06-17,962,3,GB_ENG_E06000011
2020-06-19,963,1,GB_ENG_E06000011
2020-06-20,963,0,GB_ENG_E06000011
2020-03-18,1,,GB_ENG_E06000012
2020-03-20,2,1,GB_ENG_E06000012
2020-03-21,3,1,GB_ENG_E06000012
2020-03-22,4,1,GB_ENG_E06000012
2020-03-23,6,2,GB_ENG_E06000012
2020-03-24,10,4,GB_ENG_E06000012
2020-03-25,15,5,GB_ENG_E06000012
2020-03-26,18,3,GB_ENG_E06000012
2020-03-27,21,3,GB_ENG_E06000012
2020-03-28,22,1,GB_ENG_E06000012
2020-03-29,25,3,GB_ENG_E06000012
2020-03-30,29,4,GB_ENG_E06000012
2020-03-31,31,2,GB_ENG_E06000012
2020-04-01,36,5,GB_ENG_E06000012
2020-04-02,37,1,GB_ENG_E06000012
2020-04-03,47,10,GB_ENG_E06000012
2020-04-04,50,3,GB_ENG_E06000012
2020-04-05,52,2,GB_ENG_E06000012
2020-04-06,58,6,GB_ENG_E06000012
2020-04-07,61,3,GB_ENG_E06000012
2020-04-08,65,4,GB_ENG_E06000012
2020-04-09,69,4,GB_ENG_E06000012
2020-04-10,73,4,GB_ENG_E06000012
2020-04-11,78,5,GB_ENG_E06000012
2020-04-12,80,2,GB_ENG_E06000012
2020-04-13,84,4,GB_ENG_E06000012
2020-04-14,90,6,GB_ENG_E06000012
2020-04-16,91,1,GB_ENG_E06000012
2020-04-17,100,9,GB_ENG_E06000012
2020-04-18,102,2,GB_ENG_E06000012
2020-04-19,103,1,GB_ENG_E06000012
2020-04-20,107,4,GB_ENG_E06000012
2020-04-21,109,2,GB_ENG_E06000012
2020-04-22,116,7,GB_ENG_E06000012
2020-04-23,125,9,GB_ENG_E06000012
2020-04-24,128,3,GB_ENG_E06000012
2020-04-25,130,2,GB_ENG_E06000012
2020-04-27,133,3,GB_ENG_E06000012
2020-04-28,135,2,GB_ENG_E06000012
2020-05-01,136,1,GB_ENG_E06000012
2020-05-05,138,2,GB_ENG_E06000012
2020-05-07,139,1,GB_ENG_E06000012
2020-05-08,140,1,GB_ENG_E06000012
2020-05-09,141,1,GB_ENG_E06000012
2020-05-10,144,3,GB_ENG_E06000012
2020-05-11,145,1,GB_ENG_E06000012
2020-05-14,146,1,GB_ENG_E06000012
2020-05-15,147,1,GB_ENG_E06000012
2020-05-16,148,1,GB_ENG_E06000012
2020-05-17,149,1,GB_ENG_E06000012
2020-05-19,150,1,GB_ENG_E06000012
2020-05-22,151,1,GB_ENG_E06000012
2020-05-24,153,2,GB_ENG_E06000012
2020-05-27,154,1,GB_ENG_E06000012
2020-05-28,156,2,GB_ENG_E06000012
2020-05-31,157,1,GB_ENG_E06000012
2020-06-03,158,1,GB_ENG_E06000012
2020-06-05,161,3,GB_ENG_E06000012
2020-06-07,162,1,GB_ENG_E06000012
2020-06-11,163,1,GB_ENG_E06000012
2020-06-12,164,1,GB_ENG_E06000012
2020-06-16,165,1,GB_ENG_E06000012
2020-06-20,165,0,GB_ENG_E06000012
2020-03-06,1,,GB_ENG_E06000013
2020-03-16,2,1,GB_ENG_E06000013
2020-03-19,4,2,GB_ENG_E06000013
2020-03-20,5,1,GB_ENG_E06000013
2020-03-23,6,1,GB_ENG_E06000013
2020-03-24,7,1,GB_ENG_E06000013
2020-03-25,10,3,GB_ENG_E06000013
2020-03-26,13,3,GB_ENG_E06000013
2020-03-27,15,2,GB_ENG_E06000013
2020-03-28,17,2,GB_ENG_E06000013
2020-03-29,23,6,GB_ENG_E06000013
2020-03-30,26,3,GB_ENG_E06000013
2020-03-31,33,7,GB_ENG_E06000013
2020-04-01,41,8,GB_ENG_E06000013
2020-04-02,45,4,GB_ENG_E06000013
2020-04-03,58,13,GB_ENG_E06000013
2020-04-04,62,4,GB_ENG_E06000013
2020-04-06,69,7,GB_ENG_E06000013
2020-04-07,74,5,GB_ENG_E06000013
2020-04-08,84,10,GB_ENG_E06000013
2020-04-09,101,17,GB_ENG_E06000013
2020-04-10,104,3,GB_ENG_E06000013
2020-04-11,120,16,GB_ENG_E06000013
2020-04-12,128,8,GB_ENG_E06000013
2020-04-13,135,7,GB_ENG_E06000013
2020-04-14,151,16,GB_ENG_E06000013
2020-04-15,167,16,GB_ENG_E06000013
2020-04-16,179,12,GB_ENG_E06000013
2020-04-17,198,19,GB_ENG_E06000013
2020-04-18,210,12,GB_ENG_E06000013
2020-04-19,217,7,GB_ENG_E06000013
2020-04-20,234,17,GB_ENG_E06000013
2020-04-21,248,14,GB_ENG_E06000013
2020-04-22,266,18,GB_ENG_E06000013
2020-04-23,289,23,GB_ENG_E06000013
2020-04-24,309,20,GB_ENG_E06000013
2020-04-25,314,5,GB_ENG_E06000013
2020-04-26,331,17,GB_ENG_E06000013
2020-04-27,340,9,GB_ENG_E06000013
2020-04-28,353,13,GB_ENG_E06000013
2020-04-29,361,8,GB_ENG_E06000013
2020-04-30,375,14,GB_ENG_E06000013
2020-05-01,393,18,GB_ENG_E06000013
2020-05-02,398,5,GB_ENG_E06000013
2020-05-03,408,10,GB_ENG_E06000013
2020-05-04,414,6,GB_ENG_E06000013
2020-05-05,423,9,GB_ENG_E06000013
2020-05-06,431,8,GB_ENG_E06000013
2020-05-07,434,3,GB_ENG_E06000013
2020-05-08,437,3,GB_ENG_E06000013
2020-05-09,439,2,GB_ENG_E06000013
2020-05-10,442,3,GB_ENG_E06000013
2020-05-11,452,10,GB_ENG_E06000013
2020-05-12,467,15,GB_ENG_E06000013
2020-05-13,477,10,GB_ENG_E06000013
2020-05-14,481,4,GB_ENG_E06000013
2020-05-15,489,8,GB_ENG_E06000013
2020-05-16,492,3,GB_ENG_E06000013
2020-05-17,494,2,GB_ENG_E06000013
2020-05-18,495,1,GB_ENG_E06000013
2020-05-19,499,4,GB_ENG_E06000013
2020-05-21,500,1,GB_ENG_E06000013
2020-05-22,503,3,GB_ENG_E06000013
2020-05-23,504,1,GB_ENG_E06000013
2020-05-24,505,1,GB_ENG_E06000013
2020-05-25,507,2,GB_ENG_E06000013
2020-05-26,510,3,GB_ENG_E06000013
2020-05-27,511,1,GB_ENG_E06000013
2020-05-28,513,2,GB_ENG_E06000013
2020-05-29,515,2,GB_ENG_E06000013
2020-05-30,516,1,GB_ENG_E06000013
2020-06-01,517,1,GB_ENG_E06000013
2020-06-04,521,4,GB_ENG_E06000013
2020-06-16,522,1,GB_ENG_E06000013
2020-06-17,524,2,GB_ENG_E06000013
2020-06-20,524,0,GB_ENG_E06000013
2020-01-30,1,,GB_ENG_E06000014
2020-03-02,2,1,GB_ENG_E06000014
2020-03-10,3,1,GB_ENG_E06000014
2020-03-13,4,1,GB_ENG_E06000014
2020-03-14,5,1,GB_ENG_E06000014
2020-03-17,7,2,GB_ENG_E06000014
2020-03-18,9,2,GB_ENG_E06000014
2020-03-19,11,2,GB_ENG_E06000014
2020-03-20,12,1,GB_ENG_E06000014
2020-03-21,13,1,GB_ENG_E06000014
2020-03-23,14,1,GB_ENG_E06000014
2020-03-24,16,2,GB_ENG_E06000014
2020-03-25,17,1,GB_ENG_E06000014
2020-03-26,18,1,GB_ENG_E06000014
2020-03-27,23,5,GB_ENG_E06000014
2020-03-28,30,7,GB_ENG_E06000014
2020-03-30,34,4,GB_ENG_E06000014
2020-03-31,39,5,GB_ENG_E06000014
2020-04-01,51,12,GB_ENG_E06000014
2020-04-02,62,11,GB_ENG_E06000014
2020-04-03,70,8,GB_ENG_E06000014
2020-04-04,74,4,GB_ENG_E06000014
2020-04-05,78,4,GB_ENG_E06000014
2020-04-06,88,10,GB_ENG_E06000014
2020-04-07,101,13,GB_ENG_E06000014
2020-04-08,111,10,GB_ENG_E06000014
2020-04-09,120,9,GB_ENG_E06000014
2020-04-10,126,6,GB_ENG_E06000014
2020-04-11,129,3,GB_ENG_E06000014
2020-04-12,134,5,GB_ENG_E06000014
2020-04-13,146,12,GB_ENG_E06000014
2020-04-14,153,7,GB_ENG_E06000014
2020-04-15,160,7,GB_ENG_E06000014
2020-04-16,170,10,GB_ENG_E06000014
2020-04-17,182,12,GB_ENG_E06000014
2020-04-18,186,4,GB_ENG_E06000014
2020-04-19,192,6,GB_ENG_E06000014
2020-04-20,200,8,GB_ENG_E06000014
2020-04-21,210,10,GB_ENG_E06000014
2020-04-22,223,13,GB_ENG_E06000014
2020-04-23,233,10,GB_ENG_E06000014
2020-04-24,242,9,GB_ENG_E06000014
2020-04-25,250,8,GB_ENG_E06000014
2020-04-26,257,7,GB_ENG_E06000014
2020-04-27,270,13,GB_ENG_E06000014
2020-04-28,279,9,GB_ENG_E06000014
2020-04-29,298,19,GB_ENG_E06000014
2020-04-30,310,12,GB_ENG_E06000014
2020-05-01,313,3,GB_ENG_E06000014
2020-05-02,321,8,GB_ENG_E06000014
2020-05-03,331,10,GB_ENG_E06000014
2020-05-04,345,14,GB_ENG_E06000014
2020-05-05,367,22,GB_ENG_E06000014
2020-05-06,376,9,GB_ENG_E06000014
2020-05-07,389,13,GB_ENG_E06000014
2020-05-08,394,5,GB_ENG_E06000014
2020-05-09,398,4,GB_ENG_E06000014
2020-05-10,405,7,GB_ENG_E06000014
2020-05-11,418,13,GB_ENG_E06000014
2020-05-12,424,6,GB_ENG_E06000014
2020-05-13,426,2,GB_ENG_E06000014
2020-05-14,429,3,GB_ENG_E06000014
2020-05-15,434,5,GB_ENG_E06000014
2020-05-16,435,1,GB_ENG_E06000014
2020-05-17,436,1,GB_ENG_E06000014
2020-05-18,438,2,GB_ENG_E06000014
2020-05-19,441,3,GB_ENG_E06000014
2020-05-20,442,1,GB_ENG_E06000014
2020-05-21,444,2,GB_ENG_E06000014
2020-05-22,446,2,GB_ENG_E06000014
2020-05-24,447,1,GB_ENG_E06000014
2020-05-25,449,2,GB_ENG_E06000014
2020-05-26,450,1,GB_ENG_E06000014
2020-05-27,453,3,GB_ENG_E06000014
2020-05-28,455,2,GB_ENG_E06000014
2020-05-29,457,2,GB_ENG_E06000014
2020-05-30,458,1,GB_ENG_E06000014
2020-05-31,459,1,GB_ENG_E06000014
2020-06-01,461,2,GB_ENG_E06000014
2020-06-02,462,1,GB_ENG_E06000014
2020-06-20,462,0,GB_ENG_E06000014
2020-03-06,1,,GB_ENG_E06000015
2020-03-10,3,2,GB_ENG_E06000015
2020-03-11,5,2,GB_ENG_E06000015
2020-03-13,6,1,GB_ENG_E06000015
2020-03-14,7,1,GB_ENG_E06000015
2020-03-15,11,4,GB_ENG_E06000015
2020-03-16,17,6,GB_ENG_E06000015
2020-03-17,20,3,GB_ENG_E06000015
2020-03-18,24,4,GB_ENG_E06000015
2020-03-19,34,10,GB_ENG_E06000015
2020-03-20,37,3,GB_ENG_E06000015
2020-03-21,45,8,GB_ENG_E06000015
2020-03-22,59,14,GB_ENG_E06000015
2020-03-23,76,17,GB_ENG_E06000015
2020-03-24,97,21,GB_ENG_E06000015
2020-03-25,108,11,GB_ENG_E06000015
2020-03-26,116,8,GB_ENG_E06000015
2020-03-27,124,8,GB_ENG_E06000015
2020-03-28,145,21,GB_ENG_E06000015
2020-03-29,165,20,GB_ENG_E06000015
2020-03-30,187,22,GB_ENG_E06000015
2020-03-31,211,24,GB_ENG_E06000015
2020-04-01,241,30,GB_ENG_E06000015
2020-04-02,260,19,GB_ENG_E06000015
2020-04-03,282,22,GB_ENG_E06000015
2020-04-04,300,18,GB_ENG_E06000015
2020-04-05,302,2,GB_ENG_E06000015
2020-04-06,304,2,GB_ENG_E06000015
2020-04-07,318,14,GB_ENG_E06000015
2020-04-08,329,11,GB_ENG_E06000015
2020-04-09,340,11,GB_ENG_E06000015
2020-04-10,352,12,GB_ENG_E06000015
2020-04-11,365,13,GB_ENG_E06000015
2020-04-12,374,9,GB_ENG_E06000015
2020-04-13,378,4,GB_ENG_E06000015
2020-04-14,383,5,GB_ENG_E06000015
2020-04-15,392,9,GB_ENG_E06000015
2020-04-16,396,4,GB_ENG_E06000015
2020-04-17,407,11,GB_ENG_E06000015
2020-04-18,410,3,GB_ENG_E06000015
2020-04-19,414,4,GB_ENG_E06000015
2020-04-20,423,9,GB_ENG_E06000015
2020-04-21,426,3,GB_ENG_E06000015
2020-04-22,437,11,GB_ENG_E06000015
2020-04-23,445,8,GB_ENG_E06000015
2020-04-24,452,7,GB_ENG_E06000015
2020-04-25,460,8,GB_ENG_E06000015
2020-04-26,482,22,GB_ENG_E06000015
2020-04-27,488,6,GB_ENG_E06000015
2020-04-28,493,5,GB_ENG_E06000015
2020-04-29,502,9,GB_ENG_E06000015
2020-04-30,503,1,GB_ENG_E06000015
2020-05-01,509,6,GB_ENG_E06000015
2020-05-02,511,2,GB_ENG_E06000015
2020-05-03,513,2,GB_ENG_E06000015
2020-05-04,516,3,GB_ENG_E06000015
2020-05-05,519,3,GB_ENG_E06000015
2020-05-06,521,2,GB_ENG_E06000015
2020-05-07,526,5,GB_ENG_E06000015
2020-05-08,533,7,GB_ENG_E06000015
2020-05-09,538,5,GB_ENG_E06000015
2020-05-10,542,4,GB_ENG_E06000015
2020-05-11,547,5,GB_ENG_E06000015
2020-05-12,553,6,GB_ENG_E06000015
2020-05-13,557,4,GB_ENG_E06000015
2020-05-14,560,3,GB_ENG_E06000015
2020-05-15,563,3,GB_ENG_E06000015
2020-05-16,565,2,GB_ENG_E06000015
2020-05-17,568,3,GB_ENG_E06000015
2020-05-18,570,2,GB_ENG_E06000015
2020-05-19,572,2,GB_ENG_E06000015
2020-05-20,575,3,GB_ENG_E06000015
2020-05-21,577,2,GB_ENG_E06000015
2020-05-22,579,2,GB_ENG_E06000015
2020-05-23,580,1,GB_ENG_E06000015
