date,country_code,subregion1_code,new_confirmed,new_deceased,total_confirmed,total_deceased,key
2020-03-18,BR,SC,3,0,10,0,BR_SC
2020-03-19,BR,SC,10,0,20,0,BR_SC
2020-03-20,BR,SC,1,0,21,0,BR_SC
2020-03-21,BR,SC,30,0,51,0,BR_SC
2020-03-22,BR,SC,6,0,57,0,BR_SC
2020-03-23,BR,SC,11,0,68,0,BR_SC
2020-03-24,BR,SC,39,0,107,0,BR_SC
2020-03-25,BR,SC,2,0,109,0,BR_SC
2020-03-26,BR,SC,13,1,122,1,BR_SC
2020-03-27,BR,SC,27,1,149,2,BR_SC
2020-03-28,BR,SC,35,0,184,2,BR_SC
2020-03-29,BR,SC,10,0,194,2,BR_SC
2020-03-30,BR,SC,3,-1,197,1,BR_SC
2020-03-31,BR,SC,22,1,219,2,BR_SC
2020-04-01,BR,SC,16,0,235,2,BR_SC
2020-04-02,BR,SC,12,0,247,2,BR_SC
2020-04-03,BR,SC,34,3,281,5,BR_SC
2020-04-04,BR,SC,53,0,334,5,BR_SC
2020-04-05,BR,SC,23,5,357,10,BR_SC
2020-04-06,BR,SC,22,0,379,10,BR_SC
2020-04-07,BR,SC,38,1,417,11,BR_SC
2020-04-08,BR,SC,40,4,457,15,BR_SC
2020-04-09,BR,SC,44,2,501,17,BR_SC
2020-04-10,BR,SC,192,1,693,18,BR_SC
2020-04-11,BR,SC,39,3,732,21,BR_SC
2020-04-12,BR,SC,36,3,768,24,BR_SC
2020-04-13,BR,SC,9,0,777,24,BR_SC
2020-04-14,BR,SC,49,2,826,26,BR_SC
2020-04-15,BR,SC,27,2,853,28,BR_SC
2020-04-16,BR,SC,31,1,884,29,BR_SC
2020-04-17,BR,SC,42,1,926,30,BR_SC
2020-04-18,BR,SC,36,1,962,31,BR_SC
2020-04-19,BR,SC,13,1,975,32,BR_SC
2020-04-20,BR,SC,50,3,1025,35,BR_SC
2020-04-21,BR,SC,38,0,1063,35,BR_SC
2020-04-22,BR,SC,28,2,1091,37,BR_SC
2020-04-23,BR,SC,24,2,1115,39,BR_SC
2020-04-24,BR,SC,55,3,1170,42,BR_SC
2020-04-25,BR,SC,39,0,1209,42,BR_SC
2020-04-26,BR,SC,26,0,1235,42,BR_SC
2020-04-27,BR,SC,102,1,1337,43,BR_SC
2020-04-28,BR,SC,139,1,1476,44,BR_SC
2020-04-29,BR,SC,519,0,1995,44,BR_SC
2020-04-30,BR,SC,90,2,2085,46,BR_SC
2020-05-01,BR,SC,19,2,2104,48,BR_SC
2020-05-02,BR,SC,242,4,2346,52,BR_SC
2020-05-03,BR,SC,0,0,2346,52,BR_SC
2020-05-04,BR,SC,173,0,2519,52,BR_SC
2020-05-05,BR,SC,104,3,2623,55,BR_SC
2020-05-06,BR,SC,294,4,2917,59,BR_SC
2020-05-07,BR,SC,165,4,3082,63,BR_SC
2020-05-08,BR,SC,123,0,3205,63,BR_SC
2020-05-09,BR,SC,167,1,3372,64,BR_SC
2020-05-10,BR,SC,57,1,3429,65,BR_SC
2020-05-11,BR,SC,100,4,3529,69,BR_SC
2020-05-12,BR,SC,204,4,3733,73,BR_SC
2020-05-13,BR,SC,95,0,3828,73,BR_SC
2020-05-14,BR,SC,504,5,4332,78,BR_SC
2020-05-15,BR,SC,230,1,4562,79,BR_SC
2020-05-16,BR,SC,116,2,4678,81,BR_SC
2020-05-17,BR,SC,98,2,4776,83,BR_SC
2020-05-18,BR,SC,399,2,5175,85,BR_SC
2020-05-19,BR,SC,238,6,5413,91,BR_SC
2020-05-20,BR,SC,86,3,5499,94,BR_SC
2020-05-21,BR,SC,111,4,5610,98,BR_SC
2020-05-22,BR,SC,848,2,6458,100,BR_SC
2020-05-23,BR,SC,149,3,6607,103,BR_SC
2020-05-24,BR,SC,89,2,6696,105,BR_SC
2020-05-25,BR,SC,179,4,6875,109,BR_SC
2020-05-26,BR,SC,141,12,7016,121,BR_SC
2020-05-27,BR,SC,356,5,7372,126,BR_SC
2020-05-28,BR,SC,628,5,8000,131,BR_SC
2020-05-29,BR,SC,530,3,8530,134,BR_SC
2020-05-30,BR,SC,248,2,8778,136,BR_SC
2020-05-31,BR,SC,259,7,9037,143,BR_SC
2020-06-01,BR,SC,461,3,9498,146,BR_SC
2020-06-02,BR,SC,162,2,9660,148,BR_SC
2020-06-03,BR,SC,374,4,10034,152,BR_SC
2020-06-04,BR,SC,498,4,10532,156,BR_SC
2020-06-05,BR,SC,314,3,10846,159,BR_SC
2020-06-06,BR,SC,439,7,11285,166,BR_SC
2020-06-07,BR,SC,280,5,11565,171,BR_SC
2020-06-08,BR,SC,0,0,11565,171,BR_SC
2020-06-09,BR,SC,627,8,12192,179,BR_SC
2020-06-10,BR,SC,402,5,12594,184,BR_SC
2020-06-11,BR,SC,359,2,12953,186,BR_SC
2020-06-12,BR,SC,212,5,13165,191,BR_SC
2020-06-13,BR,SC,131,2,13296,193,BR_SC
2020-06-14,BR,SC,64,2,13360,195,BR_SC
2020-06-15,BR,SC,600,4,13960,199,BR_SC
2020-06-16,BR,SC,442,13,14402,212,BR_SC
2020-06-17,BR,SC,613,4,15015,216,BR_SC
2020-02-26,BR,DF,0,0,0,0,BR_DF
2020-02-27,BR,DF,0,0,0,0,BR_DF
2020-02-28,BR,DF,0,0,0,0,BR_DF
2020-02-29,BR,DF,0,0,0,0,BR_DF
2020-03-01,BR,DF,0,0,0,0,BR_DF
2020-03-02,BR,DF,0,0,0,0,BR_DF
2020-03-03,BR,DF,0,0,0,0,BR_DF
2020-03-04,BR,DF,0,0,0,0,BR_DF
2020-03-05,BR,DF,0,0,0,0,BR_DF
2020-03-06,BR,DF,0,0,0,0,BR_DF
2020-03-07,BR,DF,1,0,1,0,BR_DF
2020-03-08,BR,DF,0,0,1,0,BR_DF
2020-03-09,BR,DF,0,0,1,0,BR_DF
2020-03-10,BR,DF,0,0,1,0,BR_DF
2020-03-11,BR,DF,1,0,2,0,BR_DF
2020-03-12,BR,DF,0,0,2,0,BR_DF
2020-03-13,BR,DF,0,0,2,0,BR_DF
2020-03-14,BR,DF,4,0,6,0,BR_DF
2020-03-15,BR,DF,2,0,8,0,BR_DF
2020-03-16,BR,DF,5,0,13,0,BR_DF
2020-03-17,BR,DF,9,0,22,0,BR_DF
2020-03-18,BR,DF,4,0,26,0,BR_DF
2020-03-19,BR,DF,16,0,42,0,BR_DF
2020-03-20,BR,DF,45,0,87,0,BR_DF
2020-03-21,BR,DF,13,0,100,0,BR_DF
2020-03-22,BR,DF,17,0,117,0,BR_DF
2020-03-23,BR,DF,16,0,133,0,BR_DF
2020-03-24,BR,DF,27,0,160,0,BR_DF
2020-03-25,BR,DF,0,0,160,0,BR_DF
2020-03-26,BR,DF,40,0,200,0,BR_DF
2020-03-27,BR,DF,30,0,230,0,BR_DF
2020-03-28,BR,DF,30,0,260,0,BR_DF
2020-03-29,BR,DF,29,1,289,1,BR_DF
2020-03-30,BR,DF,23,0,312,1,BR_DF
2020-03-31,BR,DF,20,2,332,3,BR_DF
2020-04-01,BR,DF,23,0,355,3,BR_DF
2020-04-02,BR,DF,15,1,370,4,BR_DF
2020-04-03,BR,DF,32,1,402,5,BR_DF
2020-04-04,BR,DF,52,2,454,7,BR_DF
2020-04-05,BR,DF,14,0,468,7,BR_DF
2020-04-06,BR,DF,5,3,473,10,BR_DF
2020-04-07,BR,DF,19,2,492,12,BR_DF
2020-04-08,BR,DF,17,0,509,12,BR_DF
2020-04-09,BR,DF,18,1,527,13,BR_DF
2020-04-10,BR,DF,28,1,555,14,BR_DF
2020-04-11,BR,DF,24,0,579,14,BR_DF
2020-04-12,BR,DF,35,0,614,14,BR_DF
2020-04-13,BR,DF,24,1,638,15,BR_DF
2020-04-14,BR,DF,13,2,651,17,BR_DF
2020-04-15,BR,DF,31,0,682,17,BR_DF
2020-04-16,BR,DF,34,3,716,20,BR_DF
2020-04-17,BR,DF,30,0,746,20,BR_DF
2020-04-18,BR,DF,16,4,762,24,BR_DF
2020-04-19,BR,DF,65,0,827,24,BR_DF
2020-04-20,BR,DF,45,0,872,24,BR_DF
2020-04-21,BR,DF,9,0,881,24,BR_DF
2020-04-22,BR,DF,65,1,946,25,BR_DF
2020-04-23,BR,DF,17,0,963,25,BR_DF
2020-04-24,BR,DF,26,1,989,26,BR_DF
2020-04-25,BR,DF,24,0,1013,26,BR_DF
2020-04-26,BR,DF,53,1,1066,27,BR_DF
2020-04-27,BR,DF,80,0,1146,27,BR_DF
2020-04-28,BR,DF,67,1,1213,28,BR_DF
2020-04-29,BR,DF,62,0,1275,28,BR_DF
2020-04-30,BR,DF,81,2,1356,30,BR_DF
2020-05-01,BR,DF,110,0,1466,30,BR_DF
2020-05-02,BR,DF,100,1,1566,31,BR_DF
2020-05-03,BR,DF,83,2,1649,33,BR_DF
2020-05-04,BR,DF,119,0,1768,33,BR_DF
2020-05-05,BR,DF,50,0,1818,33,BR_DF
2020-05-06,BR,DF,88,1,1906,34,BR_DF
2020-05-07,BR,DF,352,1,2258,35,BR_DF
2020-05-08,BR,DF,184,2,2442,37,BR_DF
2020-05-09,BR,DF,134,2,2576,39,BR_DF
2020-05-10,BR,DF,106,3,2682,42,BR_DF
2020-05-11,BR,DF,101,2,2783,44,BR_DF
2020-05-12,BR,DF,196,2,2979,46,BR_DF
2020-05-13,BR,DF,213,2,3192,48,BR_DF
2020-05-14,BR,DF,224,3,3416,51,BR_DF
2020-05-15,BR,DF,371,4,3787,55,BR_DF
2020-05-16,BR,DF,353,1,4140,56,BR_DF
2020-05-17,BR,DF,228,3,4368,59,BR_DF
2020-05-18,BR,DF,251,7,4619,66,BR_DF
2020-05-19,BR,DF,234,6,4853,72,BR_DF
2020-05-20,BR,DF,308,5,5161,77,BR_DF
2020-05-21,BR,DF,381,7,5542,84,BR_DF
2020-05-22,BR,DF,406,6,5948,90,BR_DF
2020-05-23,BR,DF,303,5,6251,95,BR_DF
2020-05-24,BR,DF,387,9,6638,104,BR_DF
2020-05-25,BR,DF,292,10,6930,114,BR_DF
2020-05-26,BR,DF,280,10,7210,124,BR_DF
2020-05-27,BR,DF,551,9,7761,133,BR_DF
2020-05-28,BR,DF,539,9,8300,142,BR_DF
2020-05-29,BR,DF,422,12,8722,154,BR_DF
2020-05-30,BR,DF,752,8,9474,162,BR_DF
2020-05-31,BR,DF,306,8,9780,170,BR_DF
2020-06-01,BR,DF,730,1,10510,171,BR_DF
2020-06-02,BR,DF,746,6,11256,177,BR_DF
2020-06-03,BR,DF,764,14,12020,191,BR_DF
2020-06-04,BR,DF,903,5,12923,196,BR_DF
2020-06-05,BR,DF,1285,6,14208,202,BR_DF
2020-06-06,BR,DF,1642,6,15850,208,BR_DF
2020-06-07,BR,DF,773,6,16623,214,BR_DF
2020-06-08,BR,DF,6,0,16629,214,BR_DF
2020-06-09,BR,DF,1461,22,18090,236,BR_DF
2020-06-10,BR,DF,1343,20,19433,256,BR_DF
2020-06-11,BR,DF,1074,18,20507,274,BR_DF
2020-06-12,BR,DF,889,8,21396,282,BR_DF
2020-06-13,BR,DF,563,11,21959,293,BR_DF
2020-06-14,BR,DF,912,11,22871,304,BR_DF
2020-06-15,BR,DF,813,15,23684,319,BR_DF
2020-06-16,BR,DF,1696,29,25380,348,BR_DF
2020-06-17,BR,DF,1760,17,27140,365,BR_DF
2020-02-26,BR,GO,0,0,0,0,BR_GO
2020-02-27,BR,GO,0,0,0,0,BR_GO
2020-02-28,BR,GO,0,0,0,0,BR_GO
2020-02-29,BR,GO,0,0,0,0,BR_GO
2020-03-01,BR,GO,0,0,0,0,BR_GO
2020-03-02,BR,GO,0,0,0,0,BR_GO
2020-03-03,BR,GO,0,0,0,0,BR_GO
2020-03-04,BR,GO,0,0,0,0,BR_GO
2020-03-05,BR,GO,0,0,0,0,BR_GO
2020-03-06,BR,GO,0,0,0,0,BR_GO
2020-03-07,BR,GO,0,0,0,0,BR_GO
2020-03-08,BR,GO,0,0,0,0,BR_GO
2020-03-09,BR,GO,0,0,0,0,BR_GO
2020-03-10,BR,GO,0,0,0,0,BR_GO
2020-03-11,BR,GO,0,0,0,0,BR_GO
2020-03-12,BR,GO,0,0,0,0,BR_GO
2020-03-13,BR,GO,3,0,3,0,BR_GO
2020-03-14,BR,GO,0,0,3,0,BR_GO
2020-03-15,BR,GO,0,0,3,0,BR_GO
2020-03-16,BR,GO,0,0,3,0,BR_GO
2020-03-17,BR,GO,3,0,6,0,BR_GO
2020-03-18,BR,GO,2,0,8,0,BR_GO
2020-03-19,BR,GO,4,0,12,0,BR_GO
2020-03-20,BR,GO,3,0,15,0,BR_GO
2020-03-21,BR,GO,5,0,20,0,BR_GO
2020-03-22,BR,GO,1,0,21,0,BR_GO
2020-03-23,BR,GO,2,0,23,0,BR_GO
2020-03-24,BR,GO,4,0,27,0,BR_GO
2020-03-25,BR,GO,2,0,29,0,BR_GO
2020-03-26,BR,GO,10,1,39,1,BR_GO
2020-03-27,BR,GO,10,0,49,1,BR_GO
2020-03-28,BR,GO,7,0,56,1,BR_GO
2020-03-29,BR,GO,2,0,58,1,BR_GO
2020-03-30,BR,GO,3,0,61,1,BR_GO
2020-03-31,BR,GO,4,0,65,1,BR_GO
2020-04-01,BR,GO,6,0,71,1,BR_GO
2020-04-02,BR,GO,2,0,73,1,BR_GO
2020-04-03,BR,GO,15,1,88,2,BR_GO
2020-04-04,BR,GO,15,0,103,2,BR_GO
2020-04-05,BR,GO,12,1,115,3,BR_GO
2020-04-06,BR,GO,4,2,119,5,BR_GO
2020-04-07,BR,GO,14,0,133,5,BR_GO
2020-04-08,BR,GO,25,2,158,7,BR_GO
2020-04-09,BR,GO,21,0,179,7,BR_GO
2020-04-10,BR,GO,12,1,191,8,BR_GO
2020-04-11,BR,GO,18,2,209,10,BR_GO
2020-04-12,BR,GO,20,4,229,14,BR_GO
2020-04-13,BR,GO,4,1,233,15,BR_GO
2020-04-14,BR,GO,51,0,284,15,BR_GO
2020-04-15,BR,GO,20,0,304,15,BR_GO
2020-04-16,BR,GO,14,1,318,16,BR_GO
2020-04-17,BR,GO,17,0,335,16,BR_GO
2020-04-18,BR,GO,43,2,378,18,BR_GO
2020-04-19,BR,GO,15,0,393,18,BR_GO
2020-04-20,BR,GO,10,1,403,19,BR_GO
2020-04-21,BR,GO,18,0,421,19,BR_GO
2020-04-22,BR,GO,17,2,438,21,BR_GO
2020-04-23,BR,GO,15,2,453,23,BR_GO
2020-04-24,BR,GO,33,1,486,24,BR_GO
2020-04-25,BR,GO,20,1,506,25,BR_GO
2020-04-26,BR,GO,67,0,573,25,BR_GO
2020-04-27,BR,GO,43,1,616,26,BR_GO
2020-04-28,BR,GO,45,1,661,27,BR_GO
2020-04-29,BR,GO,44,0,705,27,BR_GO
2020-04-30,BR,GO,76,2,781,29,BR_GO
2020-05-01,BR,GO,27,0,808,29,BR_GO
2020-05-02,BR,GO,17,1,825,30,BR_GO
2020-05-03,BR,GO,25,0,850,30,BR_GO
2020-05-04,BR,GO,11,0,861,30,BR_GO
2020-05-05,BR,GO,61,8,922,38,BR_GO
2020-05-06,BR,GO,102,6,1024,44,BR_GO
2020-05-07,BR,GO,3,0,1027,44,BR_GO
2020-05-08,BR,GO,26,5,1053,49,BR_GO
2020-05-09,BR,GO,16,-2,1069,47,BR_GO
2020-05-10,BR,GO,24,0,1093,47,BR_GO
2020-05-11,BR,GO,7,2,1100,49,BR_GO
2020-05-12,BR,GO,15,3,1115,52,BR_GO
2020-05-13,BR,GO,19,9,1134,61,BR_GO
2020-05-14,BR,GO,289,3,1423,64,BR_GO
2020-05-15,BR,GO,149,3,1572,67,BR_GO
2020-05-16,BR,GO,68,2,1640,69,BR_GO
2020-05-17,BR,GO,52,1,1692,70,BR_GO
2020-05-18,BR,GO,57,3,1749,73,BR_GO
2020-05-19,BR,GO,97,0,1846,73,BR_GO
2020-05-20,BR,GO,132,5,1978,78,BR_GO
2020-05-21,BR,GO,136,7,2114,85,BR_GO
2020-05-22,BR,GO,190,8,2304,93,BR_GO
2020-05-23,BR,GO,73,2,2377,95,BR_GO
2020-05-24,BR,GO,66,0,2443,95,BR_GO
2020-05-25,BR,GO,69,1,2512,96,BR_GO
2020-05-26,BR,GO,159,8,2671,104,BR_GO
2020-05-27,BR,GO,172,4,2843,108,BR_GO
2020-05-28,BR,GO,247,7,3090,115,BR_GO
2020-05-29,BR,GO,229,4,3319,119,BR_GO
2020-05-30,BR,GO,266,3,3585,122,BR_GO
2020-05-31,BR,GO,117,2,3702,124,BR_GO
2020-06-01,BR,GO,204,3,3906,127,BR_GO
2020-06-02,BR,GO,471,24,4377,151,BR_GO
2020-06-03,BR,GO,193,4,4570,155,BR_GO
2020-06-04,BR,GO,374,9,4944,164,BR_GO
2020-06-05,BR,GO,429,3,5373,167,BR_GO
2020-06-06,BR,GO,296,5,5669,172,BR_GO
2020-06-07,BR,GO,144,1,5813,173,BR_GO
2020-06-08,BR,GO,311,0,6124,173,BR_GO
2020-06-09,BR,GO,397,7,6521,180,BR_GO
2020-06-10,BR,GO,638,8,7159,188,BR_GO
2020-06-11,BR,GO,498,1,7657,189,BR_GO
2020-06-12,BR,GO,189,5,7846,194,BR_GO
2020-06-13,BR,GO,94,14,7940,208,BR_GO
2020-06-14,BR,GO,4,3,7944,211,BR_GO
2020-06-15,BR,GO,2238,15,10182,226,BR_GO
2020-06-16,BR,GO,1082,20,11264,246,BR_GO
2020-06-17,BR,GO,972,6,12236,252,BR_GO
2020-02-26,BR,MT,0,0,0,0,BR_MT
2020-02-27,BR,MT,0,0,0,0,BR_MT
2020-02-28,BR,MT,0,0,0,0,BR_MT
2020-02-29,BR,MT,0,0,0,0,BR_MT
2020-03-01,BR,MT,0,0,0,0,BR_MT
2020-03-02,BR,MT,0,0,0,0,BR_MT
2020-03-03,BR,MT,0,0,0,0,BR_MT
2020-03-04,BR,MT,0,0,0,0,BR_MT
2020-03-05,BR,MT,0,0,0,0,BR_MT
2020-03-06,BR,MT,0,0,0,0,BR_MT
2020-03-07,BR,MT,0,0,0,0,BR_MT
2020-03-08,BR,MT,0,0,0,0,BR_MT
2020-03-09,BR,MT,0,0,0,0,BR_MT
2020-03-10,BR,MT,0,0,0,0,BR_MT
2020-03-11,BR,MT,0,0,0,0,BR_MT
2020-03-12,BR,MT,0,0,0,0,BR_MT
2020-03-13,BR,MT,0,0,0,0,BR_MT
2020-03-14,BR,MT,0,0,0,0,BR_MT
2020-03-15,BR,MT,0,0,0,0,BR_MT
2020-03-16,BR,MT,0,0,0,0,BR_MT
2020-03-17,BR,MT,0,0,0,0,BR_MT
2020-03-18,BR,MT,0,0,0,0,BR_MT
2020-03-19,BR,MT,0,0,0,0,BR_MT
2020-03-20,BR,MT,1,0,1,0,BR_MT
2020-03-21,BR,MT,1,0,2,0,BR_MT
2020-03-22,BR,MT,0,0,2,0,BR_MT
2020-03-23,BR,MT,0,0,2,0,BR_MT
2020-03-24,BR,MT,5,0,7,0,BR_MT
2020-03-25,BR,MT,1,0,8,0,BR_MT
2020-03-26,BR,MT,3,0,11,0,BR_MT
2020-03-27,BR,MT,0,0,11,0,BR_MT
2020-03-28,BR,MT,2,0,13,0,BR_MT
2020-03-29,BR,MT,3,0,16,0,BR_MT
2020-03-30,BR,MT,2,0,18,0,BR_MT
2020-03-31,BR,MT,7,0,25,0,BR_MT
2020-04-01,BR,MT,2,0,27,0,BR_MT
2020-04-02,BR,MT,9,0,36,0,BR_MT
2020-04-03,BR,MT,8,1,44,1,BR_MT
2020-04-04,BR,MT,12,0,56,1,BR_MT
2020-04-05,BR,MT,4,0,60,1,BR_MT
2020-04-06,BR,MT,16,0,76,1,BR_MT
2020-04-07,BR,MT,2,0,78,1,BR_MT
2020-04-08,BR,MT,12,0,90,1,BR_MT
2020-04-09,BR,MT,18,1,108,2,BR_MT
2020-04-10,BR,MT,4,0,112,2,BR_MT
2020-04-11,BR,MT,9,1,121,3,BR_MT
2020-04-12,BR,MT,2,0,123,3,BR_MT
2020-04-13,BR,MT,11,1,134,4,BR_MT
2020-04-14,BR,MT,4,0,138,4,BR_MT
2020-04-15,BR,MT,13,0,151,4,BR_MT
2020-04-16,BR,MT,5,1,156,5,BR_MT
2020-04-17,BR,MT,6,0,162,5,BR_MT
2020-04-18,BR,MT,9,0,171,5,BR_MT
2020-04-19,BR,MT,3,0,174,5,BR_MT
2020-04-20,BR,MT,7,1,181,6,BR_MT
2020-04-21,BR,MT,0,0,181,6,BR_MT
2020-04-22,BR,MT,2,0,183,6,BR_MT
2020-04-23,BR,MT,38,1,221,7,BR_MT
2020-04-24,BR,MT,19,1,240,8,BR_MT
2020-04-25,BR,MT,7,1,247,9,BR_MT
2020-04-26,BR,MT,3,0,250,9,BR_MT
2020-04-27,BR,MT,7,1,257,10,BR_MT
2020-04-28,BR,MT,4,1,261,11,BR_MT
2020-04-29,BR,MT,31,0,292,11,BR_MT
2020-04-30,BR,MT,5,0,297,11,BR_MT
2020-05-01,BR,MT,23,0,320,11,BR_MT
2020-05-02,BR,MT,11,1,331,12,BR_MT
2020-05-03,BR,MT,6,0,337,12,BR_MT
2020-05-04,BR,MT,7,1,344,13,BR_MT
2020-05-05,BR,MT,21,0,365,13,BR_MT
2020-05-06,BR,MT,14,0,379,13,BR_MT
2020-05-07,BR,MT,38,0,417,13,BR_MT
2020-05-08,BR,MT,40,1,457,14,BR_MT
2020-05-09,BR,MT,45,2,502,16,BR_MT
2020-05-10,BR,MT,17,2,519,18,BR_MT
2020-05-11,BR,MT,22,1,541,19,BR_MT
2020-05-12,BR,MT,50,0,591,19,BR_MT
2020-05-13,BR,MT,70,1,661,20,BR_MT
2020-05-14,BR,MT,58,3,719,23,BR_MT
2020-05-15,BR,MT,60,3,779,26,BR_MT
2020-05-16,BR,MT,72,1,851,27,BR_MT
2020-05-17,BR,MT,50,0,901,27,BR_MT
2020-05-18,BR,MT,36,2,937,29,BR_MT
2020-05-19,BR,MT,58,3,995,32,BR_MT
2020-05-20,BR,MT,59,0,1054,32,BR_MT
2020-05-21,BR,MT,118,2,1172,34,BR_MT
2020-05-22,BR,MT,48,3,1220,37,BR_MT
2020-05-23,BR,MT,132,0,1352,37,BR_MT
2020-05-24,BR,MT,110,3,1462,40,BR_MT
2020-05-25,BR,MT,38,1,1500,41,BR_MT
2020-05-26,BR,MT,128,2,1628,43,BR_MT
2020-05-27,BR,MT,211,3,1839,46,BR_MT
2020-05-28,BR,MT,112,5,1951,51,BR_MT
2020-05-29,BR,MT,152,5,2103,56,BR_MT
2020-05-30,BR,MT,258,1,2361,57,BR_MT
2020-05-31,BR,MT,68,4,2429,61,BR_MT
2020-06-01,BR,MT,112,5,2541,66,BR_MT
2020-06-02,BR,MT,168,4,2709,70,BR_MT
2020-06-03,BR,MT,139,6,2848,76,BR_MT
2020-06-04,BR,MT,346,6,3194,82,BR_MT
2020-06-05,BR,MT,287,6,3481,88,BR_MT
2020-06-06,BR,MT,181,8,3662,96,BR_MT
2020-06-07,BR,MT,216,13,3878,109,BR_MT
2020-06-08,BR,MT,222,7,4100,116,BR_MT
2020-06-09,BR,MT,239,19,4339,135,BR_MT
2020-06-10,BR,MT,263,11,4602,146,BR_MT
2020-06-11,BR,MT,490,14,5092,160,BR_MT
2020-06-12,BR,MT,271,15,5363,175,BR_MT
2020-06-13,BR,MT,161,17,5524,192,BR_MT
2020-06-14,BR,MT,337,17,5861,209,BR_MT
2020-06-15,BR,MT,324,7,6185,216,BR_MT
2020-06-16,BR,MT,203,10,6388,226,BR_MT
2020-06-17,BR,MT,736,40,7124,266,BR_MT
2020-02-26,BR,MS,0,0,0,0,BR_MS
2020-02-27,BR,MS,0,0,0,0,BR_MS
2020-02-28,BR,MS,0,0,0,0,BR_MS
2020-02-29,BR,MS,0,0,0,0,BR_MS
2020-03-01,BR,MS,0,0,0,0,BR_MS
2020-03-02,BR,MS,0,0,0,0,BR_MS
2020-03-03,BR,MS,0,0,0,0,BR_MS
2020-03-04,BR,MS,0,0,0,0,BR_MS
2020-03-05,BR,MS,0,0,0,0,BR_MS
2020-03-06,BR,MS,0,0,0,0,BR_MS
2020-03-07,BR,MS,0,0,0,0,BR_MS
2020-03-08,BR,MS,0,0,0,0,BR_MS
2020-03-09,BR,MS,0,0,0,0,BR_MS
2020-03-10,BR,MS,0,0,0,0,BR_MS
2020-03-11,BR,MS,0,0,0,0,BR_MS
2020-03-12,BR,MS,0,0,0,0,BR_MS
2020-03-13,BR,MS,0,0,0,0,BR_MS
2020-03-14,BR,MS,0,0,0,0,BR_MS
2020-03-15,BR,MS,0,0,0,0,BR_MS
2020-03-16,BR,MS,2,0,2,0,BR_MS
2020-03-17,BR,MS,2,0,4,0,BR_MS
2020-03-18,BR,MS,3,0,7,0,BR_MS
2020-03-19,BR,MS,0,0,7,0,BR_MS
2020-03-20,BR,MS,2,0,9,0,BR_MS
2020-03-21,BR,MS,7,0,16,0,BR_MS
2020-03-22,BR,MS,5,0,21,0,BR_MS
2020-03-23,BR,MS,0,0,21,0,BR_MS
2020-03-24,BR,MS,2,0,23,0,BR_MS
2020-03-25,BR,MS,1,0,24,0,BR_MS
2020-03-26,BR,MS,1,0,25,0,BR_MS
2020-03-27,BR,MS,3,0,28,0,BR_MS
2020-03-28,BR,MS,3,0,31,0,BR_MS
2020-03-29,BR,MS,5,0,36,0,BR_MS
2020-03-30,BR,MS,8,0,44,0,BR_MS
2020-03-31,BR,MS,4,1,48,1,BR_MS
2020-04-01,BR,MS,3,0,51,1,BR_MS
2020-04-02,BR,MS,2,0,53,1,BR_MS
2020-04-03,BR,MS,7,0,60,1,BR_MS
2020-04-04,BR,MS,2,0,62,1,BR_MS
2020-04-05,BR,MS,3,0,65,1,BR_MS
2020-04-06,BR,MS,1,0,66,1,BR_MS
2020-04-07,BR,MS,14,1,80,2,BR_MS
2020-04-08,BR,MS,5,0,85,2,BR_MS
2020-04-09,BR,MS,4,0,89,2,BR_MS
2020-04-10,BR,MS,8,0,97,2,BR_MS
2020-04-11,BR,MS,3,0,100,2,BR_MS
2020-04-12,BR,MS,1,0,101,2,BR_MS
2020-04-13,BR,MS,12,2,113,4,BR_MS
2020-04-14,BR,MS,2,0,115,4,BR_MS
2020-04-15,BR,MS,6,0,121,4,BR_MS
2020-04-16,BR,MS,10,1,131,5,BR_MS
2020-04-17,BR,MS,12,0,143,5,BR_MS
2020-04-18,BR,MS,18,0,161,5,BR_MS
2020-04-19,BR,MS,7,0,168,5,BR_MS
2020-04-20,BR,MS,3,0,171,5,BR_MS
2020-04-21,BR,MS,2,1,173,6,BR_MS
2020-04-22,BR,MS,2,0,175,6,BR_MS
2020-04-23,BR,MS,11,1,186,7,BR_MS
2020-04-24,BR,MS,27,0,213,7,BR_MS
2020-04-25,BR,MS,4,0,217,7,BR_MS
2020-04-26,BR,MS,17,0,234,7,BR_MS
2020-04-27,BR,MS,4,2,238,9,BR_MS
2020-04-28,BR,MS,2,0,240,9,BR_MS
2020-04-29,BR,MS,9,0,249,9,BR_MS
2020-04-30,BR,MS,6,0,255,9,BR_MS
2020-05-01,BR,MS,6,0,261,9,BR_MS
2020-05-02,BR,MS,5,0,266,9,BR_MS
2020-05-03,BR,MS,6,1,272,10,BR_MS
2020-05-04,BR,MS,2,0,274,10,BR_MS
2020-05-05,BR,MS,9,0,283,10,BR_MS
2020-05-06,BR,MS,5,0,288,10,BR_MS
2020-05-07,BR,MS,23,0,311,10,BR_MS
2020-05-08,BR,MS,15,1,326,11,BR_MS
2020-05-09,BR,MS,20,0,346,11,BR_MS
2020-05-10,BR,MS,16,0,362,11,BR_MS
2020-05-11,BR,MS,23,0,385,11,BR_MS
2020-05-12,BR,MS,20,1,405,12,BR_MS
2020-05-13,BR,MS,25,1,430,13,BR_MS
