latitude,longitude,altitude,precision,globe,area,elevation,key
5.7911111,-75.785833,,0.00027777778,http://www.wikidata.org/entity/Q2,74.5,1931,CO_05_05368
6.0277778,-75.431111,,0.00027777778,http://www.wikidata.org/entity/Q2,131,2200,CO_05_05376
6.1561111,-75.641389,,0.00027777778,http://www.wikidata.org/entity/Q2,,1775,CO_05_05380
5.7419444,-75.605278,,0.00027777778,http://www.wikidata.org/entity/Q2,55,600,CO_05_05390
5.9727778,-75.361111,,0.00027777778,http://www.wikidata.org/entity/Q2,198,2500,CO_05_05400
6.6780556,-75.812222,,0.00027777778,http://www.wikidata.org/entity/Q2,,867,CO_05_05411
6.5533333,-74.787222,,0.00027777778,http://www.wikidata.org/entity/Q2,,915,CO_05_05425
6.1744444,-75.338889,,0.00027777778,http://www.wikidata.org/entity/Q2,,2120,CO_05_05440
5.9447222,-75.523889,,0.00027777778,http://www.wikidata.org/entity/Q2,,2350,CO_05_05467
6.985,-76.753056,,0.00027777778,http://www.wikidata.org/entity/Q2,,216,CO_05_05475
7.2433333,-76.435833,,0.00027777778,http://www.wikidata.org/entity/Q2,,169,CO_05_05480
5.6091667,-75.176389,,0.00027777778,http://www.wikidata.org/entity/Q2,,1656,CO_05_05483
8.4258333,-76.783889,,0.00027777778,http://www.wikidata.org/entity/Q2,,0,CO_05_05490
8.0958333,-74.775,,0.00027777778,http://www.wikidata.org/entity/Q2,,28,CO_05_05495
6.6277778,-75.811944,,0.00027777778,http://www.wikidata.org/entity/Q2,,500,CO_05_05501
6.2188889,-75.241944,,0.00027777778,http://www.wikidata.org/entity/Q2,,2000,CO_05_05541
7.0213889,-75.909444,,0.00027777778,http://www.wikidata.org/entity/Q2,,1200,CO_05_05543
5.7905556,-75.840556,,0.00027777778,http://www.wikidata.org/entity/Q2,,1894,CO_05_05576
6.4905556,-74.404722,,0.00027777778,http://www.wikidata.org/entity/Q2,,70,CO_05_05579
6.1844444,-74.583611,,0.00027777778,http://www.wikidata.org/entity/Q2,,113,CO_05_05585
5.8727778,-74.639722,,0.00027777778,http://www.wikidata.org/entity/Q2,,148,CO_05_05591
7.0275,-74.693889,,0.00027777778,http://www.wikidata.org/entity/Q2,1985,700,CO_05_05604
6.0597222,-75.503889,,0.00027777778,http://www.wikidata.org/entity/Q2,273,2175,CO_05_05607
6.1533333,-75.374167,,0.00027777778,http://www.wikidata.org/entity/Q2,196,2130,CO_05_05615
10.666667,-74.916667,,0.016666667,http://www.wikidata.org/entity/Q2,265,1556,CO_05_05628
6.1508333,-75.615,,0.00027777778,http://www.wikidata.org/entity/Q2,15,1550,CO_05_05631
5.9638889,-75.9775,,0.00027777778,http://www.wikidata.org/entity/Q2,418,1400,CO_05_05642
6.9144444,-75.675833,,0.00027777778,http://www.wikidata.org/entity/Q2,177,2191,CO_05_05647
6.1872222,-74.992222,,0.00027777778,http://www.wikidata.org/entity/Q2,702,1113,CO_05_05649
5.9641667,-75.101667,,0.00027777778,http://www.wikidata.org/entity/Q2,373,1250,CO_05_05652
6.4416667,-75.727778,,0.00027777778,http://www.wikidata.org/entity/Q2,155,780,CO_05_05656
6.8497222,-75.683611,,0.00027777778,http://www.wikidata.org/entity/Q2,127,2748,CO_05_05658
8.7611111,-76.528611,,0.00027777778,http://www.wikidata.org/entity/Q2,239,25,CO_05_05659
6.0422222,-74.993333,,0.00027777778,http://www.wikidata.org/entity/Q2,453,1050,CO_05_05660
6.4594444,-75.557778,,0.00027777778,http://www.wikidata.org/entity/Q2,229,2475,CO_05_05664
8.275,-76.376944,,0.00027777778,http://www.wikidata.org/entity/Q2,476,206,CO_05_05665
6.295,-75.028056,,0.00027777778,http://www.wikidata.org/entity/Q2,362,1000,CO_05_05667
6.4852778,-75.019722,,0.00027777778,http://www.wikidata.org/entity/Q2,441,1475,CO_05_05670
6.2819444,-75.332222,,0.00027777778,http://www.wikidata.org/entity/Q2,243,2000,CO_05_05674
5.8747222,-75.566111,,0.00027777778,http://www.wikidata.org/entity/Q2,185,1800,CO_05_05679
6.6472222,-75.460556,,0.00027777778,http://www.wikidata.org/entity/Q2,812,2550,CO_05_05686
6.4708333,-75.165833,,0.00027777778,http://www.wikidata.org/entity/Q2,271,1975,CO_05_05690
6.1375,-75.263889,,0.00027777778,http://www.wikidata.org/entity/Q2,75,2150,CO_05_05697
7.0780556,-74.701667,,0.00027777778,http://www.wikidata.org/entity/Q2,1231,650,CO_05_05736
5.7094444,-75.310556,,0.00027777778,http://www.wikidata.org/entity/Q2,1323,2475,CO_05_05756
6.5016667,-75.743333,,0.00027777778,http://www.wikidata.org/entity/Q2,223,2303,CO_05_05761
5.6647222,-75.714444,,0.00027777778,http://www.wikidata.org/entity/Q2,264,1638,CO_05_05789
7.5838889,-75.400278,,0.00027777778,http://www.wikidata.org/entity/Q2,1569,125,CO_05_05790
5.865,-75.8225,,0.00027777778,http://www.wikidata.org/entity/Q2,119,1235,CO_05_05792
6.0625,-75.793611,,0.00027777778,http://www.wikidata.org/entity/Q2,142,1550,CO_05_05809
7.0102778,-75.701667,,0.00027777778,http://www.wikidata.org/entity/Q2,139,1850,CO_05_05819
8.0930556,-76.728333,,0.00027777778,http://www.wikidata.org/entity/Q2,3055,2,CO_05_05837
6.8986111,-76.173611,,0.00027777778,http://www.wikidata.org/entity/Q2,236,895,CO_05_05842
6.3155556,-76.134167,,0.00027777778,http://www.wikidata.org/entity/Q2,2556,1830,CO_05_05847
7.1636111,-75.439167,,0.00027777778,http://www.wikidata.org/entity/Q2,,1100,CO_05_05854
5.6144444,-75.625556,,0.00027777778,http://www.wikidata.org/entity/Q2,130,1375,CO_05_05856
6.7730556,-74.799444,,0.00027777778,http://www.wikidata.org/entity/Q2,512,980,CO_05_05858
5.9608333,-75.733611,,0.00027777778,http://www.wikidata.org/entity/Q2,141,1126,CO_05_05861
6.5894444,-76.899722,,0.00027777778,http://www.wikidata.org/entity/Q2,1780,0,CO_05_05873
6.6766667,-74.841111,,0.00027777778,http://www.wikidata.org/entity/Q2,477,1250,CO_05_05885
6.9633333,-75.417222,,0.00027777778,http://www.wikidata.org/entity/Q2,724,2265,CO_05_05887
6.5977778,-75.012222,,0.00027777778,http://www.wikidata.org/entity/Q2,941,1450,CO_05_05890
7.0061111,-73.908889,,0.00027777778,http://www.wikidata.org/entity/Q2,1881,34,CO_05_05893
7.4897222,-74.8675,,0.00027777778,http://www.wikidata.org/entity/Q2,1064,64,CO_05_05895
10.983333,-74.783333,,0.016666667,http://www.wikidata.org/entity/Q2,3388,123,CO_08
10.963889,-74.796389,,0.00027777778,http://www.wikidata.org/entity/Q2,154,18,CO_08_08001
10.795556,-74.919444,,0.00027777778,http://www.wikidata.org/entity/Q2,127,118,CO_08_08078
10.377778,-74.881389,,0.00027777778,http://www.wikidata.org/entity/Q2,105,13,CO_08_08137
10.459167,-74.880556,,0.00027777778,http://www.wikidata.org/entity/Q2,143,12,CO_08_08141
10.900278,-74.885278,,0.00027777778,http://www.wikidata.org/entity/Q2,98,79,CO_08_08296
10.828611,-75.035,,0.00027777778,http://www.wikidata.org/entity/Q2,176,51,CO_08_08372
10.608333,-75.141667,,0.00027777778,http://www.wikidata.org/entity/Q2,246,38,CO_08_08421
10.860278,-74.778889,,0.00027777778,http://www.wikidata.org/entity/Q2,108,5,CO_08_08433
10.448056,-74.959167,,0.00027777778,http://www.wikidata.org/entity/Q2,206,13,CO_08_08436
10.738889,-74.754722,,0.00027777778,http://www.wikidata.org/entity/Q2,94,7,CO_08_08520
10.750278,-75.1075,,0.00027777778,http://www.wikidata.org/entity/Q2,258,378,CO_08_08549
10.777222,-74.852778,,0.00027777778,http://www.wikidata.org/entity/Q2,73,83,CO_08_08558
10.641944,-74.753056,,0.00027777778,http://www.wikidata.org/entity/Q2,204,15,CO_08_08560
10.992222,-74.952778,,0.00027777778,http://www.wikidata.org/entity/Q2,73,10,CO_08_08573
10.494444,-75.124167,,0.00027777778,http://www.wikidata.org/entity/Q2,363,19,CO_08_08606
10.790278,-74.755556,,0.00027777778,http://www.wikidata.org/entity/Q2,43,2,CO_08_08634
10.63,-74.923611,,0.00027777778,http://www.wikidata.org/entity/Q2,399,87,CO_08_08638
10.324722,-74.958889,,0.00027777778,http://www.wikidata.org/entity/Q2,50,8,CO_08_08675
10.7575,-74.755833,,0.00027777778,http://www.wikidata.org/entity/Q2,67,2,CO_08_08685
10.909722,-74.785833,,0.00027777778,http://www.wikidata.org/entity/Q2,67,5,CO_08_08758
10.3325,-74.879722,,0.00027777778,http://www.wikidata.org/entity/Q2,42,5,CO_08_08770
10.874167,-74.978611,,0.00027777778,http://www.wikidata.org/entity/Q2,176,193,CO_08_08832
10.742778,-74.975833,,0.00027777778,http://www.wikidata.org/entity/Q2,103,95,CO_08_08849
4.6126389,-74.0705,,2.7777778E-05,http://www.wikidata.org/entity/Q2,1578,2640,CO_11
4.6126389,-74.0705,,2.7777778E-05,http://www.wikidata.org/entity/Q2,1578,2640,CO_11_11001
10.4,-75.5,,0.016666667,http://www.wikidata.org/entity/Q2,25978,16,CO_13
10.423611,-75.525278,,0.00027777778,http://www.wikidata.org/entity/Q2,572,2,CO_13_13001
8.5691667,-74.556111,,0.00027777778,http://www.wikidata.org/entity/Q2,1471,20,CO_13_13006
8.7913889,-74.163611,,0.00027777778,http://www.wikidata.org/entity/Q2,248.66,21,CO_13_13030
8.4588889,-73.941389,,0.00027777778,http://www.wikidata.org/entity/Q2,534,65,CO_13_13042
10.255,-75.344722,,0.00027777778,http://www.wikidata.org/entity/Q2,566,63,CO_13_13052
10.249444,-75.019444,,0.00027777778,http://www.wikidata.org/entity/Q2,162,53,CO_13_13062
8.9455556,-74.105833,,0.00027777778,http://www.wikidata.org/entity/Q2,,20,CO_13_13074
10.25,-74.915833,,0.00027777778,http://www.wikidata.org/entity/Q2,,10,CO_13_13140
7.3761111,-73.915278,,0.00027777778,http://www.wikidata.org/entity/Q2,,24,CO_13_13160
9.2783333,-74.644722,,0.00027777778,http://www.wikidata.org/entity/Q2,,19,CO_13_13188
9.5,-74.91667,,1E-05,http://www.wikidata.org/entity/Q2,,56,CO_13_13212
10.5675,-75.325833,,0.00027777778,http://www.wikidata.org/entity/Q2,,68,CO_13_13222
9.7166667,-75.116667,,0.016666667,http://www.wikidata.org/entity/Q2,954,197,CO_13_13244
10.035,-74.996667,,0.00027777778,http://www.wikidata.org/entity/Q2,,193,CO_13_13248
8.9883333,-73.949444,,0.00027777778,http://www.wikidata.org/entity/Q2,,21,CO_13_13268
8.9555556,-74.076944,,0.00027777778,http://www.wikidata.org/entity/Q2,,18,CO_13_13300
9.2466667,-74.759444,,0.00027777778,http://www.wikidata.org/entity/Q2,1568,49,CO_13_13430
10.232222,-75.191111,,0.00027777778,http://www.wikidata.org/entity/Q2,,12,CO_13_13433
9.1530556,-74.288056,,0.00027777778,http://www.wikidata.org/entity/Q2,295,25,CO_13_13440
9.9811111,-75.298611,,0.00027777778,http://www.wikidata.org/entity/Q2,547,30,CO_13_13442
8.2958333,-74.472778,,0.00027777778,http://www.wikidata.org/entity/Q2,2089,78,CO_13_13458
9.2394444,-74.425,,0.00027777778,http://www.wikidata.org/entity/Q2,645,10,CO_13_13468
8.2769444,-73.866667,,0.00027777778,http://www.wikidata.org/entity/Q2,1765,19,CO_13_13473
8.5261111,-74.037778,,0.00027777778,http://www.wikidata.org/entity/Q2,407.2,100,CO_13_13490
8.915,-74.461944,,0.00027777778,http://www.wikidata.org/entity/Q2,,19,CO_13_13549
8.6663889,-73.822222,,0.00027777778,http://www.wikidata.org/entity/Q2,396,19,CO_13_13580
8.5886111,-73.84,,0.00027777778,http://www.wikidata.org/entity/Q2,1414,19,CO_13_13600
10.3925,-75.063056,,0.00027777778,http://www.wikidata.org/entity/Q2,,19,CO_13_13620
10.397778,-75.151389,,0.00027777778,http://www.wikidata.org/entity/Q2,208,13,CO_13_13647
9.2119444,-74.323056,,0.00027777778,http://www.wikidata.org/entity/Q2,288,18,CO_13_13650
9.8311111,-75.121944,,0.00027777778,http://www.wikidata.org/entity/Q2,434,227,CO_13_13654
8.2497222,-74.72,,0.00027777778,http://www.wikidata.org/entity/Q2,549,25,CO_13_13655
9.9522222,-75.081111,,0.00027777778,http://www.wikidata.org/entity/Q2,637,142,CO_13_13657
8.9388889,-74.039167,,0.00027777778,http://www.wikidata.org/entity/Q2,742,19,CO_13_13667
7.4763889,-73.923056,,0.00027777778,http://www.wikidata.org/entity/Q2,1977,22,CO_13_13670
10.603889,-75.287778,,0.00027777778,http://www.wikidata.org/entity/Q2,223,42,CO_13_13673
10.445556,-75.368611,,0.00027777778,http://www.wikidata.org/entity/Q2,151,43,CO_13_13683
7.9633333,-74.053333,,0.00027777778,http://www.wikidata.org/entity/Q2,2360,610,CO_13_13688
7.9563889,-73.946111,,0.00027777778,http://www.wikidata.org/entity/Q2,1345,33,CO_13_13744
10.390833,-75.136667,,0.00027777778,http://www.wikidata.org/entity/Q2,131,11,CO_13_13760
9.3027778,-74.567778,,0.00027777778,http://www.wikidata.org/entity/Q2,261,6,CO_13_13780
8.5577778,-74.263889,,0.00027777778,http://www.wikidata.org/entity/Q2,758,47,CO_13_13810
10.331944,-75.414167,,0.00027777778,http://www.wikidata.org/entity/Q2,185,128,CO_13_13836
10.272778,-75.443889,,0.00027777778,http://www.wikidata.org/entity/Q2,148,109,CO_13_13838
10.444167,-75.274722,,0.00027777778,http://www.wikidata.org/entity/Q2,135,140,CO_13_13873
9.7447222,-74.817222,,0.00027777778,http://www.wikidata.org/entity/Q2,287,5,CO_13_13894
5.5333333,-73.366667,,0.016666667,http://www.wikidata.org/entity/Q2,23189,2427,CO_15
5.5402778,-73.361389,,0.00027777778,http://www.wikidata.org/entity/Q2,118,2782,CO_15_15001
4.9705556,-73.378611,,0.00027777778,http://www.wikidata.org/entity/Q2,,2048,CO_15_15022
5.5194444,-72.883611,,0.00027777778,http://www.wikidata.org/entity/Q2,943,3030,CO_15_15047
5.7544444,-73.4375,,0.00027777778,http://www.wikidata.org/entity/Q2,155,2739,CO_15_15051
5.9894444,-72.912222,,0.00027777778,http://www.wikidata.org/entity/Q2,,2650,CO_15_15087
5.2266667,-73.126667,,0.00027777778,http://www.wikidata.org/entity/Q2,61.72,1260,CO_15_15090
5.9111111,-72.808333,,0.00027777778,http://www.wikidata.org/entity/Q2,123,2575,CO_15_15092
6.3308333,-72.584167,,0.00027777778,http://www.wikidata.org/entity/Q2,159,2114,CO_15_15097
5.4541667,-73.361944,,0.00027777778,http://www.wikidata.org/entity/Q2,48,2420,CO_15_15104
5.6913889,-73.922222,,0.00027777778,http://www.wikidata.org/entity/Q2,64,1340,CO_15_15106
5.5113889,-73.941944,,0.00027777778,http://www.wikidata.org/entity/Q2,,903,CO_15_15109
5.8302778,-72.884167,,0.00027777778,http://www.wikidata.org/entity/Q2,22.5,2472,CO_15_15114
5.5541667,-73.865556,,0.00027777778,http://www.wikidata.org/entity/Q2,,2735,CO_15_15131
5.0311111,-73.103333,,0.00027777778,http://www.wikidata.org/entity/Q2,302,898,CO_15_15135
5.9563889,-72.946944,,0.00027777778,http://www.wikidata.org/entity/Q2,61.63,2819,CO_15_15162
5.1669444,-73.368889,,0.00027777778,http://www.wikidata.org/entity/Q2,148,1763,CO_15_15172
5.6175,-73.816389,,0.00027777778,http://www.wikidata.org/entity/Q2,133,2556,CO_15_15176
6.5530556,-72.499444,,0.00027777778,http://www.wikidata.org/entity/Q2,659,2470,CO_15_15180
6.1877778,-72.4725,,0.00027777778,http://www.wikidata.org/entity/Q2,748,3105,CO_15_15183
6.0283333,-73.446944,,0.00027777778,http://www.wikidata.org/entity/Q2,157.65,1575,CO_15_15185
5.5586111,-73.282222,,0.00027777778,http://www.wikidata.org/entity/Q2,56,2903,CO_15_15187
5.4088889,-73.296111,,0.00027777778,http://www.wikidata.org/entity/Q2,73,2460,CO_15_15189
5.6338889,-73.323056,,0.00027777778,http://www.wikidata.org/entity/Q2,149,2814,CO_15_15204
5.4738889,-74.0475,,0.00027777778,http://www.wikidata.org/entity/Q2,,967,CO_15_15212
5.8286111,-72.845,,0.00027777778,http://www.wikidata.org/entity/Q2,,2365,CO_15_15215
6.5002778,-72.738889,,0.00027777778,http://www.wikidata.org/entity/Q2,103,1886,CO_15_15218
7.0008333,-72.108056,,0.00027777778,http://www.wikidata.org/entity/Q2,1650,286,CO_15_15223
5.5438889,-73.454167,,0.00027777778,http://www.wikidata.org/entity/Q2,43.58,2650,CO_15_15224
5.58,-72.965833,,0.00027777778,http://www.wikidata.org/entity/Q2,43,2895,CO_15_15226
5.61,-73.488889,,0.00027777778,http://www.wikidata.org/entity/Q2,119.52,2900,CO_15_15232
4.8877778,-73.368333,,0.00027777778,http://www.wikidata.org/entity/Q2,108.36,1803,CO_15_15236
5.8219444,-73.029722,,0.00027777778,http://www.wikidata.org/entity/Q2,266.93,2530,CO_15_15238
6.4094444,-72.444444,,0.00027777778,http://www.wikidata.org/entity/Q2,253,2784,CO_15_15244
6.4825,-72.496667,,0.00027777778,http://www.wikidata.org/entity/Q2,70,3105,CO_15_15248
5.6694444,-72.992778,,0.00027777778,http://www.wikidata.org/entity/Q2,109.9,2442,CO_15_15272
5.8594444,-72.918611,,0.00027777778,http://www.wikidata.org/entity/Q2,85,2465,CO_15_15276
5.7508333,-73.549444,,0.00027777778,http://www.wikidata.org/entity/Q2,66,2119,CO_15_15293
5.8027778,-72.805,,0.00027777778,http://www.wikidata.org/entity/Q2,88,2800,CO_15_15296
5.0822222,-73.363889,,0.00027777778,http://www.wikidata.org/entity/Q2,191.75,1685,CO_15_15299
6.4594444,-72.500556,,0.00027777778,http://www.wikidata.org/entity/Q2,59.83,3393,CO_15_15317
5.0058333,-73.473056,,0.00027777778,http://www.wikidata.org/entity/Q2,36.04,1815,CO_15_15322
4.9661111,-73.489167,,0.00027777778,http://www.wikidata.org/entity/Q2,112,1640,CO_15_15325
6.4625,-72.411944,,0.00027777778,http://www.wikidata.org/entity/Q2,934,2908,CO_15_15332
5.6125,-72.978611,,0.00027777778,http://www.wikidata.org/entity/Q2,34,2560,CO_15_15362
5.385,-73.363611,,0.00027777778,http://www.wikidata.org/entity/Q2,59,2119,CO_15_15367
6.1458333,-72.570833,,0.00027777778,http://www.wikidata.org/entity/Q2,,3209,CO_15_15368
5.5633333,-72.5775,,0.00027777778,http://www.wikidata.org/entity/Q2,,1210,CO_15_15377
5.0955556,-73.443611,,0.00027777778,http://www.wikidata.org/entity/Q2,57.26,2733,CO_15_15380
5.5227806,-74.2328,,0.00027777778,http://www.wikidata.org/entity/Q2,,1380,CO_15_15401
6.3161111,-72.56,,0.00027777778,http://www.wikidata.org/entity/Q2,,2466,CO_15_15403
5.6330556,-73.525556,,0.00027777778,http://www.wikidata.org/entity/Q2,128,2000,CO_15_15407
4.9719444,-73.319444,,0.00027777778,http://www.wikidata.org/entity/Q2,199.5,1467,CO_15_15425
5.5488889,-74.006667,,0.00027777778,http://www.wikidata.org/entity/Q2,,587,CO_15_15442
5.1963889,-73.144444,,0.00027777778,http://www.wikidata.org/entity/Q2,,1432,CO_15_15455
5.7533333,-72.798611,,0.00027777778,http://www.wikidata.org/entity/Q2,365.5,2975,CO_15_15464
5.7225,-72.849167,,0.00027777778,http://www.wikidata.org/entity/Q2,,3536,CO_15_15466
5.8744444,-73.571667,,0.00027777778,http://www.wikidata.org/entity/Q2,220,1669,CO_15_15469
5.5772222,-73.367222,,0.00027777778,http://www.wikidata.org/entity/Q2,62,2690,CO_15_15476
5.5297222,-74.104444,,0.00027777778,http://www.wikidata.org/entity/Q2,147,740,CO_15_15480
5.7697222,-72.94,,0.00027777778,http://www.wikidata.org/entity/Q2,55.39,2510,CO_15_15491
5.3541667,-73.456389,,0.00027777778,http://www.wikidata.org/entity/Q2,0.28582,2457,CO_15_15494
5.5944444,-73.308056,,0.00027777778,http://www.wikidata.org/entity/Q2,59,2815,CO_15_15500
5.6577778,-74.180556,,0.00027777778,http://www.wikidata.org/entity/Q2,,1050,CO_15_15507
5.1405556,-73.397778,,0.00027777778,http://www.wikidata.org/entity/Q2,68,1985,CO_15_15511
5.0988889,-73.051667,,0.00027777778,http://www.wikidata.org/entity/Q2,,1270,CO_15_15514
5.78,-73.1175,,0.00027777778,http://www.wikidata.org/entity/Q2,305.924,2525,CO_15_15516
5.2930556,-72.703056,,0.00027777778,http://www.wikidata.org/entity/Q2,322,793,CO_15_15518
6.4427778,-72.459167,,0.00027777778,http://www.wikidata.org/entity/Q2,42,2258,CO_15_15522
5.6561111,-73.978889,,0.00027777778,http://www.wikidata.org/entity/Q2,,1215,CO_15_15531
5.6252778,-72.423889,,0.00027777778,http://www.wikidata.org/entity/Q2,435.503,971,CO_15_15533
5.9855556,-72.749444,,0.00027777778,http://www.wikidata.org/entity/Q2,116,2200,CO_15_15537
5.5588889,-73.050278,,0.00027777778,http://www.wikidata.org/entity/Q2,282,2858,CO_15_15542
5.7225,-72.485278,,0.00027777778,http://www.wikidata.org/entity/Q2,469.12,1552,CO_15_15550
5.9761111,-74.5875,,0.00027777778,http://www.wikidata.org/entity/Q2,1472,145,CO_15_15572
5.5194444,-74.179167,,0.00027777778,http://www.wikidata.org/entity/Q2,,1231,CO_15_15580
5.4008333,-73.335556,,0.00027777778,http://www.wikidata.org/entity/Q2,146.5,2308,CO_15_15599
5.5388889,-73.63,,0.00027777778,http://www.wikidata.org/entity/Q2,233,2150,CO_15_15600
5.3566667,-73.208611,,0.00027777778,http://www.wikidata.org/entity/Q2,258,2075,CO_15_15621
5.6969444,-73.763056,,0.00027777778,http://www.wikidata.org/entity/Q2,246.9,2575,CO_15_15632
5.5833333,-73.542222,,0.00027777778,http://www.wikidata.org/entity/Q2,62,2036,CO_15_15638
5.4919444,-73.486667,,0.00027777778,http://www.wikidata.org/entity/Q2,160,2735,CO_15_15646
5.2225,-73.076944,,0.00027777778,http://www.wikidata.org/entity/Q2,106,1705,CO_15_15660
6.0191667,-73.546667,,0.00027777778,http://www.wikidata.org/entity/Q2,74,1518,CO_15_15664
4.820164,-73.168417,,1E-05,http://www.wikidata.org/entity/Q2,458,464,CO_15_15667
6.4025,-72.555,,0.00027777778,http://www.wikidata.org/entity/Q2,131,2496,CO_15_15673
5.5177778,-73.722778,,0.00027777778,http://www.wikidata.org/entity/Q2,90,2615,CO_15_15676
5.6513889,-74.069444,,0.00027777778,http://www.wikidata.org/entity/Q2,194,704,CO_15_15681
6.0572222,-73.481111,,0.00027777778,http://www.wikidata.org/entity/Q2,67,1593,CO_15_15686
4.86,-73.262778,,0.00027777778,http://www.wikidata.org/entity/Q2,326,855,CO_15_15690
5.8747222,-72.981667,,0.00027777778,http://www.wikidata.org/entity/Q2,107,2753,CO_15_15693
5.7136111,-73.603056,,0.00027777778,http://www.wikidata.org/entity/Q2,98,2227,CO_15_15696
6.1313889,-72.7075,,0.00027777778,http://www.wikidata.org/entity/Q2,184,2600,CO_15_15720
6.0933333,-72.711667,,0.00027777778,http://www.wikidata.org/entity/Q2,81,2600,CO_15_15723
5.5130556,-73.244167,,0.00027777778,http://www.wikidata.org/entity/Q2,125,3044,CO_15_15740
6.3327778,-72.683889,,0.00027777778,http://www.wikidata.org/entity/Q2,136,1950,CO_15_15753
6.0408333,-72.636389,,0.00027777778,http://www.wikidata.org/entity/Q2,600.11,2413,CO_15_15755
5.9977778,-72.692222,,0.00027777778,http://www.wikidata.org/entity/Q2,151,2669,CO_15_15757
5.7158333,-72.933333,,0.00027777778,http://www.wikidata.org/entity/Q2,209,2569,CO_15_15759
4.9861111,-73.432222,,0.00027777778,http://www.wikidata.org/entity/Q2,58.7,1670,CO_15_15761
5.57402,-73.49701,,1E-05,http://www.wikidata.org/entity/Q2,42,2587,CO_15_15762
5.765,-73.248056,,0.00027777778,http://www.wikidata.org/entity/Q2,288.65,2860,CO_15_15763
5.5005556,-73.333333,,0.00027777778,http://www.wikidata.org/entity/Q2,57,2942,CO_15_15764
6.2294444,-72.691111,,0.00027777778,http://www.wikidata.org/entity/Q2,191,2485,CO_15_15774
