country_code,match_string,date,total_confirmed,new_confirmed,key
CZ,pardubický kraj,2020-06-05,289,0,CZ_53
CZ,pardubický kraj,2020-06-06,289,0,CZ_53
CZ,pardubický kraj,2020-06-07,289,0,CZ_53
CZ,pardubický kraj,2020-06-08,289,0,CZ_53
CZ,pardubický kraj,2020-06-09,290,1,CZ_53
CZ,pardubický kraj,2020-06-10,292,2,CZ_53
CZ,pardubický kraj,2020-06-11,289,-3,CZ_53
CZ,pardubický kraj,2020-06-12,289,0,CZ_53
CZ,pardubický kraj,2020-06-13,289,0,CZ_53
CZ,pardubický kraj,2020-06-14,289,0,CZ_53
CZ,pardubický kraj,2020-06-15,290,1,CZ_53
CZ,pardubický kraj,2020-06-16,292,2,CZ_53
CZ,pardubický kraj,2020-06-17,292,0,CZ_53
CZ,pardubický kraj,2020-06-18,292,0,CZ_53
CZ,pardubický kraj,2020-06-19,295,3,CZ_53
CZ,pardubický kraj,2020-06-20,296,1,CZ_53
CZ,plzeňský kraj,2020-03-13,89,,CZ_32
CZ,plzeňský kraj,2020-03-20,17,-72,CZ_32
CZ,plzeňský kraj,2020-03-21,17,0,CZ_32
CZ,plzeňský kraj,2020-03-22,18,1,CZ_32
CZ,plzeňský kraj,2020-03-23,20,2,CZ_32
CZ,plzeňský kraj,2020-03-24,22,2,CZ_32
CZ,plzeňský kraj,2020-03-25,31,9,CZ_32
CZ,plzeňský kraj,2020-03-26,32,1,CZ_32
CZ,plzeňský kraj,2020-03-27,56,24,CZ_32
CZ,plzeňský kraj,2020-03-28,113,57,CZ_32
CZ,plzeňský kraj,2020-03-29,118,5,CZ_32
CZ,plzeňský kraj,2020-03-30,109,-9,CZ_32
CZ,plzeňský kraj,2020-03-31,149,40,CZ_32
CZ,plzeňský kraj,2020-04-01,161,12,CZ_32
CZ,plzeňský kraj,2020-04-02,173,12,CZ_32
CZ,plzeňský kraj,2020-04-03,186,13,CZ_32
CZ,plzeňský kraj,2020-04-04,211,25,CZ_32
CZ,plzeňský kraj,2020-04-05,241,30,CZ_32
CZ,plzeňský kraj,2020-04-06,267,26,CZ_32
CZ,plzeňský kraj,2020-04-07,278,11,CZ_32
CZ,plzeňský kraj,2020-04-08,322,44,CZ_32
CZ,plzeňský kraj,2020-04-09,374,52,CZ_32
CZ,plzeňský kraj,2020-04-10,395,21,CZ_32
CZ,plzeňský kraj,2020-04-11,417,22,CZ_32
CZ,plzeňský kraj,2020-04-12,444,27,CZ_32
CZ,plzeňský kraj,2020-04-13,454,10,CZ_32
CZ,plzeňský kraj,2020-04-14,487,33,CZ_32
CZ,plzeňský kraj,2020-04-15,489,2,CZ_32
CZ,plzeňský kraj,2020-04-16,504,15,CZ_32
CZ,plzeňský kraj,2020-04-17,513,9,CZ_32
CZ,plzeňský kraj,2020-04-18,530,17,CZ_32
CZ,plzeňský kraj,2020-04-19,551,21,CZ_32
CZ,plzeňský kraj,2020-04-20,561,10,CZ_32
CZ,plzeňský kraj,2020-04-21,564,3,CZ_32
CZ,plzeňský kraj,2020-04-22,572,8,CZ_32
CZ,plzeňský kraj,2020-04-23,572,0,CZ_32
CZ,plzeňský kraj,2020-04-24,580,8,CZ_32
CZ,plzeňský kraj,2020-04-25,585,5,CZ_32
CZ,plzeňský kraj,2020-04-26,587,2,CZ_32
CZ,plzeňský kraj,2020-04-27,593,6,CZ_32
CZ,plzeňský kraj,2020-04-28,594,1,CZ_32
CZ,plzeňský kraj,2020-04-29,600,6,CZ_32
CZ,plzeňský kraj,2020-04-30,601,1,CZ_32
CZ,plzeňský kraj,2020-05-01,608,7,CZ_32
CZ,plzeňský kraj,2020-05-02,611,3,CZ_32
CZ,plzeňský kraj,2020-05-03,612,1,CZ_32
CZ,plzeňský kraj,2020-05-04,611,-1,CZ_32
CZ,plzeňský kraj,2020-05-05,612,1,CZ_32
CZ,plzeňský kraj,2020-05-06,621,9,CZ_32
CZ,plzeňský kraj,2020-05-07,624,3,CZ_32
CZ,plzeňský kraj,2020-05-08,629,5,CZ_32
CZ,plzeňský kraj,2020-05-09,629,0,CZ_32
CZ,plzeňský kraj,2020-05-10,632,3,CZ_32
CZ,plzeňský kraj,2020-05-11,633,1,CZ_32
CZ,plzeňský kraj,2020-05-12,635,2,CZ_32
CZ,plzeňský kraj,2020-05-13,641,6,CZ_32
CZ,plzeňský kraj,2020-05-14,646,5,CZ_32
CZ,plzeňský kraj,2020-05-15,651,5,CZ_32
CZ,plzeňský kraj,2020-05-16,652,1,CZ_32
CZ,plzeňský kraj,2020-05-17,653,1,CZ_32
CZ,plzeňský kraj,2020-05-18,653,0,CZ_32
CZ,plzeňský kraj,2020-05-19,655,2,CZ_32
CZ,plzeňský kraj,2020-05-20,657,2,CZ_32
CZ,plzeňský kraj,2020-05-21,660,3,CZ_32
CZ,plzeňský kraj,2020-05-22,660,0,CZ_32
CZ,plzeňský kraj,2020-05-23,660,0,CZ_32
CZ,plzeňský kraj,2020-05-24,660,0,CZ_32
CZ,plzeňský kraj,2020-05-25,661,1,CZ_32
CZ,plzeňský kraj,2020-05-26,662,1,CZ_32
CZ,plzeňský kraj,2020-05-27,662,0,CZ_32
CZ,plzeňský kraj,2020-05-28,664,2,CZ_32
CZ,plzeňský kraj,2020-05-29,663,-1,CZ_32
CZ,plzeňský kraj,2020-05-30,663,0,CZ_32
CZ,plzeňský kraj,2020-05-31,663,0,CZ_32
CZ,plzeňský kraj,2020-06-01,664,1,CZ_32
CZ,plzeňský kraj,2020-06-02,664,0,CZ_32
CZ,plzeňský kraj,2020-06-03,664,0,CZ_32
CZ,plzeňský kraj,2020-06-04,666,2,CZ_32
CZ,plzeňský kraj,2020-06-05,666,0,CZ_32
CZ,plzeňský kraj,2020-06-06,666,0,CZ_32
CZ,plzeňský kraj,2020-06-07,666,0,CZ_32
CZ,plzeňský kraj,2020-06-08,666,0,CZ_32
CZ,plzeňský kraj,2020-06-09,666,0,CZ_32
CZ,plzeňský kraj,2020-06-10,666,0,CZ_32
CZ,plzeňský kraj,2020-06-11,666,0,CZ_32
CZ,plzeňský kraj,2020-06-12,666,0,CZ_32
CZ,plzeňský kraj,2020-06-13,666,0,CZ_32
CZ,plzeňský kraj,2020-06-14,666,0,CZ_32
CZ,plzeňský kraj,2020-06-15,666,0,CZ_32
CZ,plzeňský kraj,2020-06-16,667,1,CZ_32
CZ,plzeňský kraj,2020-06-17,667,0,CZ_32
CZ,plzeňský kraj,2020-06-18,667,0,CZ_32
CZ,plzeňský kraj,2020-06-19,668,1,CZ_32
CZ,plzeňský kraj,2020-06-20,670,2,CZ_32
CZ,středočeský kraj,2020-03-13,112,,CZ_20
CZ,středočeský kraj,2020-03-20,108,-4,CZ_20
CZ,středočeský kraj,2020-03-21,118,10,CZ_20
CZ,středočeský kraj,2020-03-22,122,4,CZ_20
CZ,středočeský kraj,2020-03-23,159,37,CZ_20
CZ,středočeský kraj,2020-03-24,184,25,CZ_20
CZ,středočeský kraj,2020-03-25,201,17,CZ_20
CZ,středočeský kraj,2020-03-26,224,23,CZ_20
CZ,středočeský kraj,2020-03-27,255,31,CZ_20
CZ,středočeský kraj,2020-03-28,354,99,CZ_20
CZ,středočeský kraj,2020-03-29,363,9,CZ_20
CZ,středočeský kraj,2020-03-30,385,22,CZ_20
CZ,středočeský kraj,2020-03-31,425,40,CZ_20
CZ,středočeský kraj,2020-04-01,447,22,CZ_20
CZ,středočeský kraj,2020-04-02,464,17,CZ_20
CZ,středočeský kraj,2020-04-03,488,24,CZ_20
CZ,středočeský kraj,2020-04-04,519,31,CZ_20
CZ,středočeský kraj,2020-04-05,551,32,CZ_20
CZ,středočeský kraj,2020-04-06,588,37,CZ_20
CZ,středočeský kraj,2020-04-07,606,18,CZ_20
CZ,středočeský kraj,2020-04-08,635,29,CZ_20
CZ,středočeský kraj,2020-04-09,663,28,CZ_20
CZ,středočeský kraj,2020-04-10,693,30,CZ_20
CZ,středočeský kraj,2020-04-11,708,15,CZ_20
CZ,středočeský kraj,2020-04-12,720,12,CZ_20
CZ,středočeský kraj,2020-04-13,724,4,CZ_20
CZ,středočeský kraj,2020-04-14,740,16,CZ_20
CZ,středočeský kraj,2020-04-15,760,20,CZ_20
CZ,středočeský kraj,2020-04-16,782,22,CZ_20
CZ,středočeský kraj,2020-04-17,798,16,CZ_20
CZ,středočeský kraj,2020-04-18,806,8,CZ_20
CZ,středočeský kraj,2020-04-19,815,9,CZ_20
CZ,středočeský kraj,2020-04-20,818,3,CZ_20
CZ,středočeský kraj,2020-04-21,831,13,CZ_20
CZ,středočeský kraj,2020-04-22,846,15,CZ_20
CZ,středočeský kraj,2020-04-23,847,1,CZ_20
CZ,středočeský kraj,2020-04-24,854,7,CZ_20
CZ,středočeský kraj,2020-04-25,866,12,CZ_20
CZ,středočeský kraj,2020-04-26,870,4,CZ_20
CZ,středočeský kraj,2020-04-27,876,6,CZ_20
CZ,středočeský kraj,2020-04-28,886,10,CZ_20
CZ,středočeský kraj,2020-04-29,894,8,CZ_20
CZ,středočeský kraj,2020-04-30,902,8,CZ_20
CZ,středočeský kraj,2020-05-01,905,3,CZ_20
CZ,středočeský kraj,2020-05-02,910,5,CZ_20
CZ,středočeský kraj,2020-05-03,910,0,CZ_20
CZ,středočeský kraj,2020-05-04,914,4,CZ_20
CZ,středočeský kraj,2020-05-05,924,10,CZ_20
CZ,středočeský kraj,2020-05-06,931,7,CZ_20
CZ,středočeský kraj,2020-05-07,934,3,CZ_20
CZ,středočeský kraj,2020-05-08,937,3,CZ_20
CZ,středočeský kraj,2020-05-09,940,3,CZ_20
CZ,středočeský kraj,2020-05-10,944,4,CZ_20
CZ,středočeský kraj,2020-05-11,954,10,CZ_20
CZ,středočeský kraj,2020-05-12,957,3,CZ_20
CZ,středočeský kraj,2020-05-13,970,13,CZ_20
CZ,středočeský kraj,2020-05-14,997,27,CZ_20
CZ,středočeský kraj,2020-05-15,1006,9,CZ_20
CZ,středočeský kraj,2020-05-16,1015,9,CZ_20
CZ,středočeský kraj,2020-05-17,1015,0,CZ_20
CZ,středočeský kraj,2020-05-18,1018,3,CZ_20
CZ,středočeský kraj,2020-05-19,1028,10,CZ_20
CZ,středočeský kraj,2020-05-20,1036,8,CZ_20
CZ,středočeský kraj,2020-05-21,1040,4,CZ_20
CZ,středočeský kraj,2020-05-22,1044,4,CZ_20
CZ,středočeský kraj,2020-05-23,1047,3,CZ_20
CZ,středočeský kraj,2020-05-24,1049,2,CZ_20
CZ,středočeský kraj,2020-05-25,1053,4,CZ_20
CZ,středočeský kraj,2020-05-26,1054,1,CZ_20
CZ,středočeský kraj,2020-05-27,1054,0,CZ_20
CZ,středočeský kraj,2020-05-28,1059,5,CZ_20
CZ,středočeský kraj,2020-05-29,1062,3,CZ_20
CZ,středočeský kraj,2020-05-30,1070,8,CZ_20
CZ,středočeský kraj,2020-05-31,1069,-1,CZ_20
CZ,středočeský kraj,2020-06-01,1069,0,CZ_20
CZ,středočeský kraj,2020-06-02,1070,1,CZ_20
CZ,středočeský kraj,2020-06-03,1070,0,CZ_20
CZ,středočeský kraj,2020-06-04,1072,2,CZ_20
CZ,středočeský kraj,2020-06-05,1078,6,CZ_20
CZ,středočeský kraj,2020-06-06,1080,2,CZ_20
CZ,středočeský kraj,2020-06-07,1080,0,CZ_20
CZ,středočeský kraj,2020-06-08,1083,3,CZ_20
CZ,středočeský kraj,2020-06-09,1086,3,CZ_20
CZ,středočeský kraj,2020-06-10,1094,8,CZ_20
CZ,středočeský kraj,2020-06-11,1105,11,CZ_20
CZ,středočeský kraj,2020-06-12,1115,10,CZ_20
CZ,středočeský kraj,2020-06-13,1119,4,CZ_20
CZ,středočeský kraj,2020-06-14,1130,11,CZ_20
CZ,středočeský kraj,2020-06-15,1140,10,CZ_20
CZ,středočeský kraj,2020-06-16,1148,8,CZ_20
CZ,středočeský kraj,2020-06-17,1150,2,CZ_20
CZ,středočeský kraj,2020-06-18,1153,3,CZ_20
CZ,středočeský kraj,2020-06-19,1157,4,CZ_20
CZ,středočeský kraj,2020-06-20,1157,0,CZ_20
CZ,zlínský kraj,2020-03-13,18,,CZ_72
CZ,zlínský kraj,2020-03-20,47,29,CZ_72
CZ,zlínský kraj,2020-03-21,51,4,CZ_72
CZ,zlínský kraj,2020-03-22,57,6,CZ_72
CZ,zlínský kraj,2020-03-23,60,3,CZ_72
CZ,zlínský kraj,2020-03-24,72,12,CZ_72
CZ,zlínský kraj,2020-03-25,79,7,CZ_72
CZ,zlínský kraj,2020-03-26,92,13,CZ_72
CZ,zlínský kraj,2020-03-27,100,8,CZ_72
CZ,zlínský kraj,2020-03-28,111,11,CZ_72
CZ,zlínský kraj,2020-03-29,128,17,CZ_72
CZ,zlínský kraj,2020-03-30,129,1,CZ_72
CZ,zlínský kraj,2020-03-31,132,3,CZ_72
CZ,zlínský kraj,2020-04-01,148,16,CZ_72
CZ,zlínský kraj,2020-04-02,155,7,CZ_72
CZ,zlínský kraj,2020-04-03,162,7,CZ_72
CZ,zlínský kraj,2020-04-04,192,30,CZ_72
CZ,zlínský kraj,2020-04-05,194,2,CZ_72
CZ,zlínský kraj,2020-04-06,197,3,CZ_72
CZ,zlínský kraj,2020-04-07,202,5,CZ_72
CZ,zlínský kraj,2020-04-08,221,19,CZ_72
CZ,zlínský kraj,2020-04-09,230,9,CZ_72
CZ,zlínský kraj,2020-04-10,243,13,CZ_72
CZ,zlínský kraj,2020-04-11,252,9,CZ_72
CZ,zlínský kraj,2020-04-12,259,7,CZ_72
CZ,zlínský kraj,2020-04-13,259,0,CZ_72
CZ,zlínský kraj,2020-04-14,260,1,CZ_72
CZ,zlínský kraj,2020-04-15,263,3,CZ_72
CZ,zlínský kraj,2020-04-16,264,1,CZ_72
CZ,zlínský kraj,2020-04-17,267,3,CZ_72
CZ,zlínský kraj,2020-04-18,275,8,CZ_72
CZ,zlínský kraj,2020-04-19,281,6,CZ_72
CZ,zlínský kraj,2020-04-20,284,3,CZ_72
CZ,zlínský kraj,2020-04-21,290,6,CZ_72
CZ,zlínský kraj,2020-04-22,295,5,CZ_72
CZ,zlínský kraj,2020-04-23,317,22,CZ_72
CZ,zlínský kraj,2020-04-24,317,0,CZ_72
CZ,zlínský kraj,2020-04-25,319,2,CZ_72
CZ,zlínský kraj,2020-04-26,323,4,CZ_72
CZ,zlínský kraj,2020-04-27,325,2,CZ_72
CZ,zlínský kraj,2020-04-28,327,2,CZ_72
CZ,zlínský kraj,2020-04-29,327,0,CZ_72
CZ,zlínský kraj,2020-04-30,328,1,CZ_72
CZ,zlínský kraj,2020-05-01,328,0,CZ_72
CZ,zlínský kraj,2020-05-02,328,0,CZ_72
CZ,zlínský kraj,2020-05-03,328,0,CZ_72
CZ,zlínský kraj,2020-05-04,328,0,CZ_72
CZ,zlínský kraj,2020-05-05,329,1,CZ_72
CZ,zlínský kraj,2020-05-06,331,2,CZ_72
CZ,zlínský kraj,2020-05-07,331,0,CZ_72
CZ,zlínský kraj,2020-05-08,333,2,CZ_72
CZ,zlínský kraj,2020-05-09,334,1,CZ_72
CZ,zlínský kraj,2020-05-10,335,1,CZ_72
CZ,zlínský kraj,2020-05-11,336,1,CZ_72
CZ,zlínský kraj,2020-05-12,338,2,CZ_72
CZ,zlínský kraj,2020-05-13,343,5,CZ_72
CZ,zlínský kraj,2020-05-14,344,1,CZ_72
CZ,zlínský kraj,2020-05-15,344,0,CZ_72
CZ,zlínský kraj,2020-05-16,345,1,CZ_72
CZ,zlínský kraj,2020-05-17,346,1,CZ_72
CZ,zlínský kraj,2020-05-18,346,0,CZ_72
CZ,zlínský kraj,2020-05-19,346,0,CZ_72
CZ,zlínský kraj,2020-05-20,346,0,CZ_72
CZ,zlínský kraj,2020-05-21,354,8,CZ_72
CZ,zlínský kraj,2020-05-22,355,1,CZ_72
CZ,zlínský kraj,2020-05-23,360,5,CZ_72
CZ,zlínský kraj,2020-05-24,360,0,CZ_72
CZ,zlínský kraj,2020-05-25,362,2,CZ_72
CZ,zlínský kraj,2020-05-26,367,5,CZ_72
CZ,zlínský kraj,2020-05-27,367,0,CZ_72
CZ,zlínský kraj,2020-05-28,371,4,CZ_72
CZ,zlínský kraj,2020-05-29,371,0,CZ_72
CZ,zlínský kraj,2020-05-30,371,0,CZ_72
CZ,zlínský kraj,2020-05-31,371,0,CZ_72
CZ,zlínský kraj,2020-06-01,371,0,CZ_72
CZ,zlínský kraj,2020-06-02,371,0,CZ_72
CZ,zlínský kraj,2020-06-03,372,1,CZ_72
CZ,zlínský kraj,2020-06-04,372,0,CZ_72
CZ,zlínský kraj,2020-06-05,372,0,CZ_72
CZ,zlínský kraj,2020-06-06,372,0,CZ_72
CZ,zlínský kraj,2020-06-07,372,0,CZ_72
CZ,zlínský kraj,2020-06-08,372,0,CZ_72
CZ,zlínský kraj,2020-06-09,373,1,CZ_72
CZ,zlínský kraj,2020-06-10,373,0,CZ_72
CZ,zlínský kraj,2020-06-11,374,1,CZ_72
CZ,zlínský kraj,2020-06-12,374,0,CZ_72
CZ,zlínský kraj,2020-06-13,374,0,CZ_72
CZ,zlínský kraj,2020-06-14,374,0,CZ_72
CZ,zlínský kraj,2020-06-15,375,1,CZ_72
CZ,zlínský kraj,2020-06-16,375,0,CZ_72
CZ,zlínský kraj,2020-06-17,375,0,CZ_72
CZ,zlínský kraj,2020-06-18,375,0,CZ_72
CZ,zlínský kraj,2020-06-19,375,0,CZ_72
CZ,zlínský kraj,2020-06-20,375,0,CZ_72
CZ,ústecký kraj,2020-03-13,152,,CZ_42
CZ,ústecký kraj,2020-03-20,36,-116,CZ_42
CZ,ústecký kraj,2020-03-21,36,0,CZ_42
CZ,ústecký kraj,2020-03-22,39,3,CZ_42
CZ,ústecký kraj,2020-03-23,43,4,CZ_42
CZ,ústecký kraj,2020-03-24,50,7,CZ_42
CZ,ústecký kraj,2020-03-25,58,8,CZ_42
CZ,ústecký kraj,2020-03-26,67,9,CZ_42
CZ,ústecký kraj,2020-03-27,84,17,CZ_42
CZ,ústecký kraj,2020-03-28,102,18,CZ_42
CZ,ústecký kraj,2020-03-29,111,9,CZ_42
CZ,ústecký kraj,2020-03-30,138,27,CZ_42
CZ,ústecký kraj,2020-03-31,199,61,CZ_42
CZ,ústecký kraj,2020-04-01,211,12,CZ_42
CZ,ústecký kraj,2020-04-02,229,18,CZ_42
CZ,ústecký kraj,2020-04-03,273,44,CZ_42
CZ,ústecký kraj,2020-04-04,286,13,CZ_42
CZ,ústecký kraj,2020-04-05,294,8,CZ_42
CZ,ústecký kraj,2020-04-06,308,14,CZ_42
CZ,ústecký kraj,2020-04-07,334,26,CZ_42
CZ,ústecký kraj,2020-04-08,338,4,CZ_42
CZ,ústecký kraj,2020-04-09,346,8,CZ_42
CZ,ústecký kraj,2020-04-10,355,9,CZ_42
CZ,ústecký kraj,2020-04-11,371,16,CZ_42
CZ,ústecký kraj,2020-04-12,384,13,CZ_42
CZ,ústecký kraj,2020-04-13,385,1,CZ_42
CZ,ústecký kraj,2020-04-14,387,2,CZ_42
CZ,ústecký kraj,2020-04-15,399,12,CZ_42
CZ,ústecký kraj,2020-04-16,408,9,CZ_42
CZ,ústecký kraj,2020-04-17,419,11,CZ_42
CZ,ústecký kraj,2020-04-18,423,4,CZ_42
CZ,ústecký kraj,2020-04-19,426,3,CZ_42
CZ,ústecký kraj,2020-04-20,440,14,CZ_42
CZ,ústecký kraj,2020-04-21,455,15,CZ_42
CZ,ústecký kraj,2020-04-22,468,13,CZ_42
CZ,ústecký kraj,2020-04-23,467,-1,CZ_42
CZ,ústecký kraj,2020-04-24,477,10,CZ_42
CZ,ústecký kraj,2020-04-25,479,2,CZ_42
CZ,ústecký kraj,2020-04-26,481,2,CZ_42
CZ,ústecký kraj,2020-04-27,482,1,CZ_42
CZ,ústecký kraj,2020-04-28,484,2,CZ_42
CZ,ústecký kraj,2020-04-29,490,6,CZ_42
CZ,ústecký kraj,2020-04-30,493,3,CZ_42
CZ,ústecký kraj,2020-05-01,493,0,CZ_42
CZ,ústecký kraj,2020-05-02,494,1,CZ_42
CZ,ústecký kraj,2020-05-03,496,2,CZ_42
CZ,ústecký kraj,2020-05-04,496,0,CZ_42
CZ,ústecký kraj,2020-05-05,497,1,CZ_42
CZ,ústecký kraj,2020-05-06,498,1,CZ_42
CZ,ústecký kraj,2020-05-07,500,2,CZ_42
CZ,ústecký kraj,2020-05-08,500,0,CZ_42
CZ,ústecký kraj,2020-05-09,502,2,CZ_42
CZ,ústecký kraj,2020-05-10,504,2,CZ_42
CZ,ústecký kraj,2020-05-11,505,1,CZ_42
CZ,ústecký kraj,2020-05-12,507,2,CZ_42
CZ,ústecký kraj,2020-05-13,510,3,CZ_42
CZ,ústecký kraj,2020-05-14,516,6,CZ_42
CZ,ústecký kraj,2020-05-15,518,2,CZ_42
CZ,ústecký kraj,2020-05-16,520,2,CZ_42
CZ,ústecký kraj,2020-05-17,523,3,CZ_42
CZ,ústecký kraj,2020-05-18,530,7,CZ_42
CZ,ústecký kraj,2020-05-19,530,0,CZ_42
CZ,ústecký kraj,2020-05-20,531,1,CZ_42
CZ,ústecký kraj,2020-05-21,532,1,CZ_42
CZ,ústecký kraj,2020-05-22,535,3,CZ_42
CZ,ústecký kraj,2020-05-23,535,0,CZ_42
CZ,ústecký kraj,2020-05-24,535,0,CZ_42
CZ,ústecký kraj,2020-05-25,536,1,CZ_42
CZ,ústecký kraj,2020-05-26,536,0,CZ_42
CZ,ústecký kraj,2020-05-27,537,1,CZ_42
CZ,ústecký kraj,2020-05-28,541,4,CZ_42
CZ,ústecký kraj,2020-05-29,546,5,CZ_42
CZ,ústecký kraj,2020-05-30,550,4,CZ_42
CZ,ústecký kraj,2020-05-31,553,3,CZ_42
CZ,ústecký kraj,2020-06-01,557,4,CZ_42
CZ,ústecký kraj,2020-06-02,558,1,CZ_42
CZ,ústecký kraj,2020-06-03,565,7,CZ_42
CZ,ústecký kraj,2020-06-04,566,1,CZ_42
CZ,ústecký kraj,2020-06-05,567,1,CZ_42
CZ,ústecký kraj,2020-06-06,567,0,CZ_42
CZ,ústecký kraj,2020-06-07,568,1,CZ_42
CZ,ústecký kraj,2020-06-08,567,-1,CZ_42
CZ,ústecký kraj,2020-06-09,567,0,CZ_42
CZ,ústecký kraj,2020-06-10,567,0,CZ_42
CZ,ústecký kraj,2020-06-11,566,-1,CZ_42
CZ,ústecký kraj,2020-06-12,568,2,CZ_42
CZ,ústecký kraj,2020-06-13,569,1,CZ_42
CZ,ústecký kraj,2020-06-14,569,0,CZ_42
CZ,ústecký kraj,2020-06-15,571,2,CZ_42
CZ,ústecký kraj,2020-06-16,573,2,CZ_42
CZ,ústecký kraj,2020-06-17,573,0,CZ_42
CZ,ústecký kraj,2020-06-18,573,0,CZ_42
CZ,ústecký kraj,2020-06-19,574,1,CZ_42
CZ,ústecký kraj,2020-06-20,574,0,CZ_42
