ISO 3166-2 Code,Country,Subdivision,Last Update,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30
EC-E,Ecuador,Esmeraldas,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,11.0,13.0,14.0,14.0,15.0,15.0,17.0,18.0,18.0,18.0,18.0,23.0,24.0,24.0,25.0,26.0,27.0,27.0,27.0,27.0,27.0,31.0,32.0,35.0,37.0,45.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,66.0,67.0,70.0,70.0,70.0,84.0,85.0,87.0,90.0,91.0,92.0,96.0,100.0,100.0,100.0,103.0,103.0,106.0,106.0,108.0,108.0,109.0,110.0,111.0,111.0,117.0,117.0,117.0,117.0,117.0,118.0,120.0,122.0,125.0,125.0,126.0,126.0,127.0,133.0,133.0,139.0,139.0,140.0,141.0,144.0,144.0,145.0,151.0,151.0,151.0,151.0,151.0
EC-W,Ecuador,Galapagos,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,16.0,16.0,18.0,18.0,19.0,19.0,21.0,22.0,25.0,27.0,28.0,28.0,29.0,31.0,33.0,33.0,34.0,35.0,35.0,36.0,37.0,39.0
EC-G,Ecuador,Guayas,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,9.0,11.0,10.0,10.0,11.0,16.0,16.0,14.0,14.0,12.0,12.0,11.0,11.0,14.0,14.0,14.0,14.0,14.0,17.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,21.0,24.0,25.0,26.0,27.0,28.0,28.0,28.0,28.0,29.0,29.0,33.0,34.0,35.0,35.0,36.0,37.0,37.0,38.0,38.0,38.0,38.0,38.0,40.0,41.0,41.0,44.0,44.0,44.0,44.0,45.0
EC-I,Ecuador,Imbabura,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,8.0,14.0,17.0,20.0,22.0,29.0,32.0,32.0,33.0,34.0,35.0,41.0,42.0,43.0,43.0,44.0,50.0,50.0,50.0,50.0,52.0,59.0,101.0,106.0,111.0,125.0,206.0,206.0,206.0,209.0,219.0,226.0,226.0,252.0,257.0,275.0,278.0,279.0,325.0,328.0,337.0,343.0,346.0,350.0,357.0,363.0,372.0,375.0,399.0,405.0,421.0,422.0,428.0,430.0,434.0,447.0,450.0,456.0,456.0,484.0,486.0,487.0,489.0,492.0,502.0,508.0,513.0,526.0,526.0,531.0,533.0,535.0,546.0,548.0,560.0,560.0,561.0,570.0,571.0,576.0,581.0,581.0,582.0,623.0,627.0
EC-L,Ecuador,Loja,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,7.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,15.0,15.0,15.0,15.0,18.0,20.0,20.0,21.0,21.0,22.0,24.0,24.0,24.0,29.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0
EC-R,Ecuador,Los Rios,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,9.0,10.0,10.0,11.0,13.0,14.0,14.0,15.0,19.0,21.0,23.0,27.0,34.0,39.0,39.0,39.0,41.0,46.0,51.0,56.0,56.0,57.0,59.0,59.0,59.0,59.0,61.0,69.0,79.0,80.0,83.0,103.0,106.0,106.0,106.0,109.0,110.0,108.0,108.0,114.0,114.0,126.0,126.0,126.0,137.0,145.0,145.0,147.0,147.0,151.0,152.0,162.0,162.0,164.0,176.0,177.0,180.0,180.0,181.0,183.0,183.0,184.0,189.0,192.0,193.0,194.0,194.0,196.0,197.0,198.0,199.0,205.0,218.0,218.0,221.0,221.0,223.0,234.0,239.0,239.0,240.0,240.0,240.0,240.0,242.0,243.0,248.0,248.0,248.0,248.0,251.0
EC-M,Ecuador,Manabi,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,10.0,10.0,15.0,17.0,25.0,26.0,26.0,26.0,31.0,33.0,34.0,38.0,39.0,43.0,44.0,44.0,52.0,54.0,54.0,54.0,54.0,57.0,64.0,66.0,68.0,75.0,88.0,91.0,91.0,91.0,93.0,93.0,97.0,99.0,105.0,106.0,114.0,114.0,114.0,181.0,209.0,215.0,216.0,220.0,227.0,239.0,240.0,251.0,256.0,259.0,259.0,268.0,296.0,300.0,301.0,304.0,307.0,311.0,319.0,320.0,324.0,326.0,328.0,337.0,343.0,348.0,358.0,377.0,386.0,391.0,395.0,415.0,416.0,421.0,430.0,436.0,448.0,455.0,456.0,464.0,473.0,482.0,484.0,484.0,497.0,501.0
EC-S,Ecuador,Morona Santiago,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,3.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,9.0,10.0,10.0,10.0,11.0,11.0,11.0,13.0,14.0,13.0,13.0,13.0,13.0,16.0,16.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,27.0,31.0,36.0,38.0,38.0,58.0,59.0,59.0,59.0,59.0,59.0,59.0,60.0,76.0,77.0,92.0,93.0,95.0,126.0,139.0,151.0,160.0,161.0,169.0,170.0,179.0,180.0,180.0,191.0,193.0,194.0,194.0,195.0,195.0,195.0,198.0,205.0,209.0,211.0,213.0,214.0,215.0,215.0,234.0,234.0,237.0,239.0,239.0,239.0,239.0,239.0,239.0,241.0,245.0,246.0,251.0,251.0,251.0,252.0,252.0,252.0,252.0,252.0,255.0,256.0
EC-N,Ecuador,Napo,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
EC-D,Ecuador,Orellana,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,6.0,6.0,6.0,8.0,9.0,9.0,10.0,11.0,11.0,11.0,13.0,13.0,13.0,14.0,15.0,15.0,15.0,15.0,19.0,20.0,20.0,21.0,23.0,34.0,35.0,36.0,36.0,36.0,37.0,37.0,37.0,39.0,43.0,48.0,48.0,48.0,51.0,52.0,52.0,54.0,55.0,55.0,56.0,58.0,63.0,63.0,66.0,67.0,71.0,71.0,73.0,74.0,74.0,75.0,78.0,78.0,79.0,81.0,81.0,83.0,87.0,88.0,91.0,94.0,94.0,94.0,95.0,95.0,95.0,99.0,103.0,106.0,108.0,109.0,110.0,111.0,111.0,113.0,115.0,115.0,117.0,118.0,118.0
EC-Y,Ecuador,Pastaza,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,43.0,46.0,47.0,47.0,49.0,85.0,164.0,166.0,166.0,166.0,171.0,173.0,174.0,191.0,193.0,190.0,193.0,193.0,242.0,243.0,245.0,265.0,266.0,273.0,273.0,277.0,277.0,277.0,280.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,285.0,286.0,286.0,286.0,286.0,288.0,288.0,288.0,289.0,297.0,305.0,313.0,316.0,316.0,316.0,318.0,318.0,318.0,319.0,319.0,322.0,324.0,325.0,325.0,325.0,325.0,325.0
EC-P,Ecuador,Pichincha,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,17.0,17.0,19.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,34.0,34.0,37.0,37.0,37.0,48.0,51.0,52.0,56.0,57.0,57.0,58.0,59.0,59.0,60.0,60.0,60.0,65.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,77.0,77.0,77.0,77.0,77.0,78.0,80.0,80.0,81.0,81.0,81.0,81.0,82.0,85.0,87.0,87.0,87.0,92.0,93.0,94.0,95.0,96.0,101.0,101.0,106.0,107.0
EC-SE,Ecuador,Santa Elena,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,12.0,13.0,13.0,13.0,14.0,14.0,14.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,19.0,20.0
EC-SD,Ecuador,Santo Domingo de los Tsachilas,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EC-U,Ecuador,Sucumbios,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,6.0,7.0,8.0,8.0,9.0,9.0,9.0,10.0,11.0,11.0,11.0,11.0,13.0,13.0,13.0,13.0,18.0,19.0,19.0,19.0,19.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,36.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,40.0,42.0,42.0,46.0,46.0,46.0,51.0,51.0,52.0,52.0,53.0,53.0,54.0,56.0,57.0,57.0,59.0,59.0,60.0,61.0,61.0,62.0,64.0,65.0,66.0,68.0,68.0,68.0,70.0,72.0,83.0,97.0,101.0,103.0,103.0,106.0,108.0,111.0,115.0,116.0,116.0,117.0,120.0
EC-T,Ecuador,Tungurahua,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,12.0,13.0,13.0,15.0,15.0,15.0,16.0,16.0,19.0,20.0,21.0,22.0,22.0
EC-Z,Ecuador,Zamora-Chinchipe,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,9.0,9.0,10.0,11.0,11.0,11.0,11.0,13.0,13.0,13.0,13.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
SV-AH,El Salvador,Ahuachapan,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SV-CA,El Salvador,Cabanas,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SV-CH,El Salvador,Chalatenango,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SV-CU,El Salvador,Cuscatlan,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SV-LI,El Salvador,La Libertad,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SV-PA,El Salvador,La Paz,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SV-UN,El Salvador,La Unión,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SV-MO,El Salvador,Morazan,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SV-SM,El Salvador,San Miguel,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SV-SS,El Salvador,San Salvador,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SV-SV,El Salvador,San Vicente,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SV-SA,El Salvador,Santa Ana,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SV-SO,El Salvador,Sonsonate,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SV-US,El Salvador,Usulutan,2020-07-01 21:24:42.128906,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-GP,France,Guadeloupe,2020-07-01 21:24:42.128906,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-GF,France,Guyane,2020-07-01 21:24:42.128906,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-MQ,France,Martinique,2020-07-01 21:24:42.128906,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-BL,France,Saint-Barthélemy,2020-07-01 21:24:42.128906,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FR-MF,France,Saint-Martin,2020-07-01 21:24:42.128906,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
