Date_of_report;Municipality_code;Municipality_name;Province;Total_reported;Hospital_admission;Deceased
2020-03-24 10:00:00;GM0398;Heerhugowaard;Noord-Holland;15;4;1
2020-03-24 10:00:00;GM0399;Heiloo;Noord-Holland;8;0;1
2020-03-24 10:00:00;GM0400;Den Helder;Noord-Holland;5;1;0
2020-03-24 10:00:00;GM0402;Hilversum;Noord-Holland;7;2;0
2020-03-24 10:00:00;GM0405;Hoorn;Noord-Holland;15;5;1
2020-03-24 10:00:00;GM0406;Huizen;Noord-Holland;3;0;0
2020-03-24 10:00:00;GM0415;Landsmeer;Noord-Holland;6;2;0
2020-03-24 10:00:00;GM0416;Langedijk;Noord-Holland;12;3;0
2020-03-24 10:00:00;GM0417;Laren;Noord-Holland;3;1;0
2020-03-24 10:00:00;GM0420;Medemblik;Noord-Holland;4;0;0
2020-03-24 10:00:00;GM0431;Oostzaan;Noord-Holland;5;1;0
2020-03-24 10:00:00;GM0432;Opmeer;Noord-Holland;0;0;0
2020-03-24 10:00:00;GM0437;Ouder-Amstel;Noord-Holland;8;2;0
2020-03-24 10:00:00;GM0439;Purmerend;Noord-Holland;23;9;1
2020-03-24 10:00:00;GM0441;Schagen;Noord-Holland;10;2;0
2020-03-24 10:00:00;GM0448;Texel;Noord-Holland;3;1;0
2020-03-24 10:00:00;GM0450;Uitgeest;Noord-Holland;4;1;0
2020-03-24 10:00:00;GM0451;Uithoorn;Noord-Holland;4;2;0
2020-03-24 10:00:00;GM0453;Velsen;Noord-Holland;15;5;0
2020-03-24 10:00:00;GM0457;Weesp;Noord-Holland;2;0;0
2020-03-24 10:00:00;GM0473;Zandvoort;Noord-Holland;6;4;1
2020-03-24 10:00:00;GM0479;Zaanstad;Noord-Holland;21;8;2
2020-03-24 10:00:00;GM0482;Alblasserdam;Zuid-Holland;4;1;0
2020-03-24 10:00:00;GM0484;Alphen aan den Rijn;Zuid-Holland;21;8;1
2020-03-24 10:00:00;GM0489;Barendrecht;Zuid-Holland;15;4;0
2020-03-24 10:00:00;GM0498;Drechterland;Noord-Holland;4;2;0
2020-03-24 10:00:00;GM0501;Brielle;Zuid-Holland;1;0;0
2020-03-24 10:00:00;GM0502;Capelle aan den IJssel;Zuid-Holland;13;3;0
2020-03-24 10:00:00;GM0503;Delft;Zuid-Holland;18;11;0
2020-03-24 10:00:00;GM0505;Dordrecht;Zuid-Holland;23;8;0
2020-03-24 10:00:00;GM0512;Gorinchem;Zuid-Holland;6;2;0
2020-03-24 10:00:00;GM0513;Gouda;Zuid-Holland;17;6;1
2020-03-24 10:00:00;GM0518;'s-Gravenhage;Zuid-Holland;64;25;0
2020-03-24 10:00:00;GM0523;Hardinxveld-Giessendam;Zuid-Holland;6;0;0
2020-03-24 10:00:00;GM0530;Hellevoetsluis;Zuid-Holland;5;1;0
2020-03-24 10:00:00;GM0531;Hendrik-Ido-Ambacht;Zuid-Holland;3;1;0
2020-03-24 10:00:00;GM0532;Stede Broec;Noord-Holland;9;4;0
2020-03-24 10:00:00;GM0534;Hillegom;Zuid-Holland;4;1;0
2020-03-24 10:00:00;GM0537;Katwijk;Zuid-Holland;6;0;0
2020-03-24 10:00:00;GM0542;Krimpen aan den IJssel;Zuid-Holland;3;0;0
2020-03-24 10:00:00;GM0546;Leiden;Zuid-Holland;20;6;0
2020-03-24 10:00:00;GM0547;Leiderdorp;Zuid-Holland;2;0;0
2020-03-24 10:00:00;GM0553;Lisse;Zuid-Holland;1;1;0
2020-03-24 10:00:00;GM0556;Maassluis;Zuid-Holland;7;4;0
2020-03-24 10:00:00;GM0569;Nieuwkoop;Zuid-Holland;4;1;0
2020-03-24 10:00:00;GM0575;Noordwijk;Zuid-Holland;7;3;0
2020-03-24 10:00:00;GM0579;Oegstgeest;Zuid-Holland;8;2;0
2020-03-24 10:00:00;GM0589;Oudewater;Utrecht;7;3;0
2020-03-24 10:00:00;GM0590;Papendrecht;Zuid-Holland;5;0;0
2020-03-24 10:00:00;GM0597;Ridderkerk;Zuid-Holland;7;2;0
2020-03-24 10:00:00;GM0599;Rotterdam;Zuid-Holland;165;37;1
2020-03-24 10:00:00;GM0603;Rijswijk;Zuid-Holland;9;7;0
2020-03-24 10:00:00;GM0606;Schiedam;Zuid-Holland;10;7;0
2020-03-24 10:00:00;GM0610;Sliedrecht;Zuid-Holland;4;0;0
2020-03-24 10:00:00;GM0613;Albrandswaard;Zuid-Holland;18;2;0
2020-03-24 10:00:00;GM0614;Westvoorne;Zuid-Holland;8;1;0
2020-03-24 10:00:00;GM0622;Vlaardingen;Zuid-Holland;18;4;0
2020-03-24 10:00:00;GM0626;Voorschoten;Zuid-Holland;3;1;0
2020-03-24 10:00:00;GM0627;Waddinxveen;Zuid-Holland;4;1;0
2020-03-24 10:00:00;GM0629;Wassenaar;Zuid-Holland;5;2;0
2020-03-24 10:00:00;GM0632;Woerden;Utrecht;19;8;0
2020-03-24 10:00:00;GM0637;Zoetermeer;Zuid-Holland;9;7;2
2020-03-24 10:00:00;GM0638;Zoeterwoude;Zuid-Holland;1;0;0
2020-03-24 10:00:00;GM0642;Zwijndrecht;Zuid-Holland;8;1;1
2020-03-24 10:00:00;GM0654;Borsele;Zeeland;4;2;0
2020-03-24 10:00:00;GM0664;Goes;Zeeland;4;0;0
2020-03-24 10:00:00;GM0668;West Maas en Waal;Gelderland;8;3;0
2020-03-24 10:00:00;GM0677;Hulst;Zeeland;0;0;0
2020-03-24 10:00:00;GM0678;Kapelle;Zeeland;2;1;0
2020-03-24 10:00:00;GM0687;Middelburg;Zeeland;6;5;0
2020-03-24 10:00:00;GM0703;Reimerswaal;Zeeland;6;4;0
2020-03-24 10:00:00;GM0715;Terneuzen;Zeeland;6;3;1
2020-03-24 10:00:00;GM0716;Tholen;Zeeland;11;7;1
2020-03-24 10:00:00;GM0717;Veere;Zeeland;6;2;0
2020-03-24 10:00:00;GM0718;Vlissingen;Zeeland;8;2;0
2020-03-24 10:00:00;GM0736;De Ronde Venen;Utrecht;8;3;0
2020-03-24 10:00:00;GM0737;Tytsjerksteradiel;Friesland;1;0;0
2020-03-24 10:00:00;GM0743;Asten;Noord-Brabant;6;3;1
2020-03-24 10:00:00;GM0744;Baarle-Nassau;Noord-Brabant;3;0;0
2020-03-24 10:00:00;GM0748;Bergen op Zoom;Noord-Brabant;12;7;2
2020-03-24 10:00:00;GM0753;Best;Noord-Brabant;17;3;0
2020-03-24 10:00:00;GM0755;Boekel;Noord-Brabant;42;9;3
2020-03-24 10:00:00;GM0756;Boxmeer;Noord-Brabant;9;1;0
2020-03-24 10:00:00;GM0757;Boxtel;Noord-Brabant;16;0;2
2020-03-24 10:00:00;GM0758;Breda;Noord-Brabant;168;66;14
2020-03-24 10:00:00;GM0762;Deurne;Noord-Brabant;25;8;4
2020-03-24 10:00:00;GM0765;Pekela;Groningen;2;2;0
2020-03-24 10:00:00;GM0766;Dongen;Noord-Brabant;7;0;0
2020-03-24 10:00:00;GM0770;Eersel;Noord-Brabant;13;2;0
2020-03-24 10:00:00;GM0772;Eindhoven;Noord-Brabant;70;4;1
2020-03-24 10:00:00;GM0777;Etten-Leur;Noord-Brabant;24;7;2
2020-03-24 10:00:00;GM0779;Geertruidenberg;Noord-Brabant;10;5;0
2020-03-24 10:00:00;GM0784;Gilze en Rijen;Noord-Brabant;16;1;0
2020-03-24 10:00:00;GM0785;Goirle;Noord-Brabant;16;2;3
2020-03-24 10:00:00;GM0786;Grave;Noord-Brabant;11;1;0
2020-03-24 10:00:00;GM0788;Haaren;Noord-Brabant;12;6;2
2020-03-24 10:00:00;GM0794;Helmond;Noord-Brabant;55;9;5
2020-03-24 10:00:00;GM0796;'s-Hertogenbosch;Noord-Brabant;67;11;5
2020-03-24 10:00:00;GM0797;Heusden;Noord-Brabant;19;2;0
2020-03-24 10:00:00;GM0798;Hilvarenbeek;Noord-Brabant;8;0;0
2020-03-24 10:00:00;GM0809;Loon op Zand;Noord-Brabant;20;3;2
2020-03-24 10:00:00;GM0815;Mill en Sint Hubert;Noord-Brabant;5;0;0
2020-03-24 10:00:00;GM0820;Nuenen, Gerwen en Nederwetten;Noord-Brabant;4;1;1
2020-03-24 10:00:00;GM0823;Oirschot;Noord-Brabant;4;0;0
2020-03-24 10:00:00;GM0824;Oisterwijk;Noord-Brabant;17;0;0
2020-03-24 10:00:00;GM0826;Oosterhout;Noord-Brabant;23;11;1
2020-03-24 10:00:00;GM0828;Oss;Noord-Brabant;73;8;5
2020-03-24 10:00:00;GM0840;Rucphen;Noord-Brabant;6;1;0
2020-03-24 10:00:00;GM0845;Sint-Michielsgestel;Noord-Brabant;17;3;0
2020-03-24 10:00:00;GM0847;Someren;Noord-Brabant;7;3;1
2020-03-24 10:00:00;GM0848;Son en Breugel;Noord-Brabant;13;4;2
2020-03-24 10:00:00;GM0851;Steenbergen;Noord-Brabant;9;4;1
2020-03-24 10:00:00;GM0852;Waterland;Noord-Holland;10;4;0
2020-03-24 10:00:00;GM0855;Tilburg;Noord-Brabant;211;25;20
2020-03-24 10:00:00;GM0856;Uden;Noord-Brabant;92;18;8
2020-03-24 10:00:00;GM0858;Valkenswaard;Noord-Brabant;8;1;0
2020-03-24 10:00:00;GM0861;Veldhoven;Noord-Brabant;14;1;0
2020-03-24 10:00:00;GM0865;Vught;Noord-Brabant;19;5;1
2020-03-24 10:00:00;GM0866;Waalre;Noord-Brabant;3;0;0
2020-03-24 10:00:00;GM0867;Waalwijk;Noord-Brabant;29;3;1
2020-03-24 10:00:00;GM0873;Woensdrecht;Noord-Brabant;4;2;0
2020-03-24 10:00:00;GM0879;Zundert;Noord-Brabant;11;8;1
2020-03-24 10:00:00;GM0880;Wormerland;Noord-Holland;2;1;0
2020-03-24 10:00:00;GM0882;Landgraaf;Limburg;18;4;1
2020-03-24 10:00:00;GM0888;Beek;Limburg;9;0;0
2020-03-24 10:00:00;GM0889;Beesel;Limburg;6;3;0
2020-03-24 10:00:00;GM0893;Bergen (L.);Limburg;1;0;0
2020-03-24 10:00:00;GM0899;Brunssum;Limburg;17;4;2
2020-03-24 10:00:00;GM0907;Gennep;Limburg;7;2;1
2020-03-24 10:00:00;GM0917;Heerlen;Limburg;46;17;8
2020-03-24 10:00:00;GM0928;Kerkrade;Limburg;17;4;2
2020-03-24 10:00:00;GM0935;Maastricht;Limburg;94;17;4
2020-03-24 10:00:00;GM0938;Meerssen;Limburg;8;1;2
2020-03-24 10:00:00;GM0944;Mook en Middelaar;Limburg;5;0;0
2020-03-24 10:00:00;GM0946;Nederweert;Limburg;11;9;0
2020-03-24 10:00:00;GM0957;Roermond;Limburg;26;14;3
2020-03-24 10:00:00;GM0965;Simpelveld;Limburg;7;1;0
2020-03-24 10:00:00;GM0971;Stein;Limburg;24;6;0
2020-03-24 10:00:00;GM0981;Vaals;Limburg;3;0;0
2020-03-24 10:00:00;GM0983;Venlo;Limburg;40;23;2
2020-03-24 10:00:00;GM0984;Venray;Limburg;13;5;1
2020-03-24 10:00:00;GM0986;Voerendaal;Limburg;5;1;1
2020-03-24 10:00:00;GM0988;Weert;Limburg;17;9;2
2020-03-24 10:00:00;GM0994;Valkenburg aan de Geul;Limburg;8;0;0
2020-03-24 10:00:00;GM0995;Lelystad;Flevoland;24;17;2
2020-03-24 10:00:00;GM1507;Horst aan de Maas;Limburg;17;10;2
2020-03-24 10:00:00;GM1509;Oude IJsselstreek;Gelderland;4;1;0
2020-03-24 10:00:00;GM1525;Teylingen;Zuid-Holland;7;2;0
2020-03-24 10:00:00;GM1581;Utrechtse Heuvelrug;Utrecht;14;1;0
2020-03-24 10:00:00;GM1586;Oost Gelre;Gelderland;7;2;0
2020-03-24 10:00:00;GM1598;Koggenland;Noord-Holland;4;1;0
2020-03-24 10:00:00;GM1621;Lansingerland;Zuid-Holland;24;8;0
2020-03-24 10:00:00;GM1640;Leudal;Limburg;26;16;1
2020-03-24 10:00:00;GM1641;Maasgouw;Limburg;9;5;2
2020-03-24 10:00:00;GM1652;Gemert-Bakel;Noord-Brabant;64;13;1
2020-03-24 10:00:00;GM1655;Halderberge;Noord-Brabant;8;6;1
2020-03-24 10:00:00;GM1658;Heeze-Leende;Noord-Brabant;8;2;0
2020-03-24 10:00:00;GM1659;Laarbeek;Noord-Brabant;17;4;1
2020-03-24 10:00:00;GM1667;Reusel-De Mierden;Noord-Brabant;1;0;0
2020-03-24 10:00:00;GM1669;Roerdalen;Limburg;10;6;0
2020-03-24 10:00:00;GM1674;Roosendaal;Noord-Brabant;18;7;0
2020-03-24 10:00:00;GM1676;Schouwen-Duiveland;Zeeland;3;0;0
2020-03-24 10:00:00;GM1680;Aa en Hunze;Drenthe;1;0;0
2020-03-24 10:00:00;GM1681;Borger-Odoorn;Drenthe;0;0;0
2020-03-24 10:00:00;GM1684;Cuijk;Noord-Brabant;6;0;0
2020-03-24 10:00:00;GM1685;Landerd;Noord-Brabant;25;7;2
2020-03-24 10:00:00;GM1690;De Wolden;Drenthe;3;1;0
2020-03-24 10:00:00;GM1695;Noord-Beveland;Zeeland;1;0;0
2020-03-24 10:00:00;GM1696;Wijdemeren;Noord-Holland;1;1;0
2020-03-24 10:00:00;GM1699;Noordenveld;Drenthe;1;1;1
2020-03-24 10:00:00;GM1700;Twenterand;Overijssel;3;2;0
2020-03-24 10:00:00;GM1701;Westerveld;Drenthe;2;1;1
2020-03-24 10:00:00;GM1702;Sint Anthonis;Noord-Brabant;13;3;1
2020-03-24 10:00:00;GM1705;Lingewaard;Gelderland;11;5;0
2020-03-24 10:00:00;GM1706;Cranendonck;Noord-Brabant;23;0;2
2020-03-24 10:00:00;GM1708;Steenwijkerland;Overijssel;5;3;0
2020-03-24 10:00:00;GM1709;Moerdijk;Noord-Brabant;4;2;0
2020-03-24 10:00:00;GM1711;Echt-Susteren;Limburg;17;12;4
2020-03-24 10:00:00;GM1714;Sluis;Zeeland;5;3;2
2020-03-24 10:00:00;GM1719;Drimmelen;Noord-Brabant;17;7;0
2020-03-24 10:00:00;GM1721;Bernheze;Noord-Brabant;67;12;3
2020-03-24 10:00:00;GM1723;Alphen-Chaam;Noord-Brabant;16;6;0
2020-03-24 10:00:00;GM1724;Bergeijk;Noord-Brabant;5;0;0
2020-03-24 10:00:00;GM1728;Bladel;Noord-Brabant;14;4;2
2020-03-24 10:00:00;GM1729;Gulpen-Wittem;Limburg;4;0;0
2020-03-24 10:00:00;GM1730;Tynaarlo;Drenthe;11;2;0
2020-03-24 10:00:00;GM1731;Midden-Drenthe;Drenthe;1;0;0
2020-03-24 10:00:00;GM1734;Overbetuwe;Gelderland;33;17;2
2020-03-24 10:00:00;GM1735;Hof van Twente;Overijssel;5;1;1
2020-03-24 10:00:00;GM1740;Neder-Betuwe;Gelderland;11;8;1
2020-03-24 10:00:00;GM1742;Rijssen-Holten;Overijssel;4;1;0
2020-03-24 10:00:00;GM1771;Geldrop-Mierlo;Noord-Brabant;9;2;1
2020-03-24 10:00:00;GM1773;Olst-Wijhe;Overijssel;4;1;0
2020-03-24 10:00:00;GM1774;Dinkelland;Overijssel;17;4;1
2020-03-24 10:00:00;GM1783;Westland;Zuid-Holland;25;11;0
2020-03-24 10:00:00;GM1842;Midden-Delfland;Zuid-Holland;2;0;0
2020-03-24 10:00:00;GM1859;Berkelland;Gelderland;3;1;0
2020-03-24 10:00:00;GM1876;Bronckhorst;Gelderland;7;1;0
2020-03-24 10:00:00;GM1883;Sittard-Geleen;Limburg;85;15;10
2020-03-24 10:00:00;GM1884;Kaag en Braassem;Zuid-Holland;4;1;0
2020-03-24 10:00:00;GM1891;Dantumadiel;Friesland;0;0;0
2020-03-24 10:00:00;GM1892;Zuidplas;Zuid-Holland;3;1;0
2020-03-24 10:00:00;GM1894;Peel en Maas;Limburg;80;49;8
2020-03-24 10:00:00;GM1895;Oldambt;Groningen;0;0;0
2020-03-24 10:00:00;GM1896;Zwartewaterland;Overijssel;22;6;3
2020-03-24 10:00:00;GM1900;Súdwest-Fryslân;Friesland;6;4;0
2020-03-24 10:00:00;GM1901;Bodegraven-Reeuwijk;Zuid-Holland;5;1;0
2020-03-24 10:00:00;GM1903;Eijsden-Margraten;Limburg;15;1;0
2020-03-24 10:00:00;GM1904;Stichtse Vecht;Utrecht;16;3;1
2020-03-24 10:00:00;GM1911;Hollands Kroon;Noord-Holland;10;6;0
2020-03-24 10:00:00;GM1916;Leidschendam-Voorburg;Zuid-Holland;13;4;0
2020-03-24 10:00:00;GM1924;Goeree-Overflakkee;Zuid-Holland;43;6;0
2020-03-24 10:00:00;GM1926;Pijnacker-Nootdorp;Zuid-Holland;14;3;0
2020-03-24 10:00:00;GM1930;Nissewaard;Zuid-Holland;17;6;3
2020-03-24 10:00:00;GM1931;Krimpenerwaard;Zuid-Holland;12;8;0
2020-03-24 10:00:00;GM1940;De Fryske Marren;Friesland;8;3;0
2020-03-24 10:00:00;GM1942;Gooise Meren;Noord-Holland;12;2;0
2020-03-24 10:00:00;GM1945;Berg en Dal;Gelderland;29;3;1
2020-03-24 10:00:00;GM1948;Meierijstad;Noord-Brabant;139;30;23
2020-03-24 10:00:00;GM1949;Waadhoeke;Friesland;0;0;0
2020-03-24 10:00:00;GM1950;Westerwolde;Groningen;0;0;0
2020-03-24 10:00:00;GM1952;Midden-Groningen;Groningen;2;0;0
2020-03-24 10:00:00;GM1954;Beekdaelen;Limburg;29;11;4
2020-03-24 10:00:00;GM1955;Montferland;Gelderland;3;1;0
2020-03-24 10:00:00;GM1959;Altena;Noord-Brabant;29;9;0
2020-03-24 10:00:00;GM1960;West Betuwe;Gelderland;17;3;0
2020-03-24 10:00:00;GM1961;Vijfheerenlanden;Utrecht;18;4;0
2020-03-24 10:00:00;GM1963;Hoeksche Waard;Zuid-Holland;34;7;2
2020-03-24 10:00:00;GM1966;Het Hogeland;Groningen;1;0;0
2020-03-24 10:00:00;GM1969;Westerkwartier;Groningen;9;2;0
2020-03-24 10:00:00;GM1970;Noardeast-Fryslân;Friesland;3;2;0
2020-03-24 10:00:00;GM1978;Molenlanden;Zuid-Holland;14;1;0
2020-03-24 10:00:00;;;Groningen;1;0;0
2020-03-24 10:00:00;;;Friesland;1;1;0
2020-03-24 10:00:00;;;Drenthe;1;0;0
2020-03-24 10:00:00;;;Overijssel;4;1;1
2020-03-24 10:00:00;;;Flevoland;1;0;0
2020-03-24 10:00:00;;;Gelderland;10;1;0
2020-03-24 10:00:00;;;Utrecht;17;3;0
2020-03-24 10:00:00;;;Noord-Holland;29;4;1
2020-03-24 10:00:00;;;Zuid-Holland;18;2;1
2020-03-24 10:00:00;;;Zeeland;1;1;0
2020-03-24 10:00:00;;;Noord-Brabant;41;4;2
2020-03-24 10:00:00;;;Limburg;13;3;0
2020-03-25 10:00:00;GM0003;Appingedam;Groningen;0;0;0
2020-03-25 10:00:00;GM0010;Delfzijl;Groningen;1;0;0
2020-03-25 10:00:00;GM0014;Groningen;Groningen;59;1;0
2020-03-25 10:00:00;GM0024;Loppersum;Groningen;0;0;0
2020-03-25 10:00:00;GM0034;Almere;Flevoland;29;18;0
2020-03-25 10:00:00;GM0037;Stadskanaal;Groningen;0;0;0
2020-03-25 10:00:00;GM0047;Veendam;Groningen;1;0;0
2020-03-25 10:00:00;GM0050;Zeewolde;Flevoland;5;2;0
2020-03-25 10:00:00;GM0059;Achtkarspelen;Friesland;1;0;0
2020-03-25 10:00:00;GM0060;Ameland;Friesland;0;0;0
2020-03-25 10:00:00;GM0072;Harlingen;Friesland;3;1;0
2020-03-25 10:00:00;GM0074;Heerenveen;Friesland;3;2;0
2020-03-25 10:00:00;GM0080;Leeuwarden;Friesland;12;6;1
2020-03-25 10:00:00;GM0085;Ooststellingwerf;Friesland;1;1;0
2020-03-25 10:00:00;GM0086;Opsterland;Friesland;4;2;0
2020-03-25 10:00:00;GM0088;Schiermonnikoog;Friesland;0;0;0
2020-03-25 10:00:00;GM0090;Smallingerland;Friesland;4;1;0
2020-03-25 10:00:00;GM0093;Terschelling;Friesland;0;0;0
2020-03-25 10:00:00;GM0096;Vlieland;Friesland;0;0;0
2020-03-25 10:00:00;GM0098;Weststellingwerf;Friesland;1;1;0
2020-03-25 10:00:00;GM0106;Assen;Drenthe;5;1;0
2020-03-25 10:00:00;GM0109;Coevorden;Drenthe;15;2;0
2020-03-25 10:00:00;GM0114;Emmen;Drenthe;8;4;0
2020-03-25 10:00:00;GM0118;Hoogeveen;Drenthe;7;2;0
2020-03-25 10:00:00;GM0119;Meppel;Drenthe;3;0;0
2020-03-25 10:00:00;GM0141;Almelo;Overijssel;10;3;0
2020-03-25 10:00:00;GM0147;Borne;Overijssel;11;3;1
2020-03-25 10:00:00;GM0148;Dalfsen;Overijssel;12;3;0
2020-03-25 10:00:00;GM0150;Deventer;Overijssel;26;4;3
2020-03-25 10:00:00;GM0153;Enschede;Overijssel;26;8;1
2020-03-25 10:00:00;GM0158;Haaksbergen;Overijssel;3;0;0
2020-03-25 10:00:00;GM0160;Hardenberg;Overijssel;7;2;0
2020-03-25 10:00:00;GM0163;Hellendoorn;Overijssel;7;2;0
2020-03-25 10:00:00;GM0164;Hengelo;Overijssel;17;3;0
2020-03-25 10:00:00;GM0166;Kampen;Overijssel;30;2;0
2020-03-25 10:00:00;GM0168;Losser;Overijssel;1;0;0
2020-03-25 10:00:00;GM0171;Noordoostpolder;Flevoland;5;3;1
2020-03-25 10:00:00;GM0173;Oldenzaal;Overijssel;13;4;0
2020-03-25 10:00:00;GM0175;Ommen;Overijssel;7;2;0
2020-03-25 10:00:00;GM0177;Raalte;Overijssel;10;5;0
2020-03-25 10:00:00;GM0180;Staphorst;Overijssel;4;1;0
2020-03-25 10:00:00;GM0183;Tubbergen;Overijssel;4;1;0
2020-03-25 10:00:00;GM0184;Urk;Flevoland;7;6;0
2020-03-25 10:00:00;GM0189;Wierden;Overijssel;2;0;0
2020-03-25 10:00:00;GM0193;Zwolle;Overijssel;47;9;3
2020-03-25 10:00:00;GM0197;Aalten;Gelderland;2;0;0
2020-03-25 10:00:00;GM0200;Apeldoorn;Gelderland;35;12;2
2020-03-25 10:00:00;GM0202;Arnhem;Gelderland;25;7;1
2020-03-25 10:00:00;GM0203;Barneveld;Gelderland;13;2;1
2020-03-25 10:00:00;GM0209;Beuningen;Gelderland;15;4;1
2020-03-25 10:00:00;GM0213;Brummen;Gelderland;4;2;1
2020-03-25 10:00:00;GM0214;Buren;Gelderland;7;2;0
2020-03-25 10:00:00;GM0216;Culemborg;Gelderland;8;4;0
2020-03-25 10:00:00;GM0221;Doesburg;Gelderland;5;2;1
2020-03-25 10:00:00;GM0222;Doetinchem;Gelderland;10;3;2
2020-03-25 10:00:00;GM0225;Druten;Gelderland;7;4;0
2020-03-25 10:00:00;GM0226;Duiven;Gelderland;2;0;0
2020-03-25 10:00:00;GM0228;Ede;Gelderland;27;8;0
2020-03-25 10:00:00;GM0230;Elburg;Gelderland;5;1;0
2020-03-25 10:00:00;GM0232;Epe;Gelderland;16;4;0
2020-03-25 10:00:00;GM0233;Ermelo;Gelderland;17;4;1
2020-03-25 10:00:00;GM0243;Harderwijk;Gelderland;14;4;2
2020-03-25 10:00:00;GM0244;Hattem;Gelderland;3;0;0
2020-03-25 10:00:00;GM0246;Heerde;Gelderland;19;13;2
2020-03-25 10:00:00;GM0252;Heumen;Gelderland;12;2;1
2020-03-25 10:00:00;GM0262;Lochem;Gelderland;6;0;0
2020-03-25 10:00:00;GM0263;Maasdriel;Gelderland;3;2;1
2020-03-25 10:00:00;GM0267;Nijkerk;Gelderland;9;3;1
2020-03-25 10:00:00;GM0268;Nijmegen;Gelderland;114;30;4
2020-03-25 10:00:00;GM0269;Oldebroek;Gelderland;13;3;1
2020-03-25 10:00:00;GM0273;Putten;Gelderland;5;1;0
2020-03-25 10:00:00;GM0274;Renkum;Gelderland;12;3;0
2020-03-25 10:00:00;GM0275;Rheden;Gelderland;18;6;1
2020-03-25 10:00:00;GM0277;Rozendaal;Gelderland;2;1;0
2020-03-25 10:00:00;GM0279;Scherpenzeel;Gelderland;3;0;0
2020-03-25 10:00:00;GM0281;Tiel;Gelderland;14;6;1
2020-03-25 10:00:00;GM0285;Voorst;Gelderland;6;1;0
2020-03-25 10:00:00;GM0289;Wageningen;Gelderland;3;2;0
2020-03-25 10:00:00;GM0293;Westervoort;Gelderland;2;0;0
2020-03-25 10:00:00;GM0294;Winterswijk;Gelderland;2;1;0
2020-03-25 10:00:00;GM0296;Wijchen;Gelderland;25;16;0
2020-03-25 10:00:00;GM0297;Zaltbommel;Gelderland;7;3;0
2020-03-25 10:00:00;GM0299;Zevenaar;Gelderland;10;5;1
2020-03-25 10:00:00;GM0301;Zutphen;Gelderland;9;4;2
2020-03-25 10:00:00;GM0302;Nunspeet;Gelderland;30;9;2
2020-03-25 10:00:00;GM0303;Dronten;Flevoland;11;6;1
2020-03-25 10:00:00;GM0307;Amersfoort;Utrecht;47;13;2
2020-03-25 10:00:00;GM0308;Baarn;Utrecht;4;1;0
2020-03-25 10:00:00;GM0310;De Bilt;Utrecht;34;6;1
2020-03-25 10:00:00;GM0312;Bunnik;Utrecht;8;2;0
2020-03-25 10:00:00;GM0313;Bunschoten;Utrecht;3;0;0
2020-03-25 10:00:00;GM0317;Eemnes;Utrecht;1;0;0
2020-03-25 10:00:00;GM0321;Houten;Utrecht;37;1;0
2020-03-25 10:00:00;GM0327;Leusden;Utrecht;13;3;2
2020-03-25 10:00:00;GM0331;Lopik;Utrecht;11;6;0
2020-03-25 10:00:00;GM0335;Montfoort;Utrecht;5;1;0
2020-03-25 10:00:00;GM0339;Renswoude;Utrecht;0;0;0
2020-03-25 10:00:00;GM0340;Rhenen;Utrecht;1;0;0
2020-03-25 10:00:00;GM0342;Soest;Utrecht;21;3;0
2020-03-25 10:00:00;GM0344;Utrecht;Utrecht;193;27;3
2020-03-25 10:00:00;GM0345;Veenendaal;Utrecht;7;3;1
2020-03-25 10:00:00;GM0351;Woudenberg;Utrecht;6;1;0
2020-03-25 10:00:00;GM0352;Wijk bij Duurstede;Utrecht;6;3;0
2020-03-25 10:00:00;GM0353;IJsselstein;Utrecht;18;6;2
2020-03-25 10:00:00;GM0355;Zeist;Utrecht;25;1;0
2020-03-25 10:00:00;GM0356;Nieuwegein;Utrecht;12;3;0
2020-03-25 10:00:00;GM0358;Aalsmeer;Noord-Holland;10;0;0
2020-03-25 10:00:00;GM0361;Alkmaar;Noord-Holland;24;8;0
2020-03-25 10:00:00;GM0362;Amstelveen;Noord-Holland;36;5;0
2020-03-25 10:00:00;GM0363;Amsterdam;Noord-Holland;299;85;5
2020-03-25 10:00:00;GM0370;Beemster;Noord-Holland;2;1;0
2020-03-25 10:00:00;GM0373;Bergen (NH.);Noord-Holland;12;2;0
2020-03-25 10:00:00;GM0375;Beverwijk;Noord-Holland;11;3;0
2020-03-25 10:00:00;GM0376;Blaricum;Noord-Holland;5;1;0
2020-03-25 10:00:00;GM0377;Bloemendaal;Noord-Holland;13;2;0
2020-03-25 10:00:00;GM0383;Castricum;Noord-Holland;10;3;0
2020-03-25 10:00:00;GM0384;Diemen;Noord-Holland;9;3;0
2020-03-25 10:00:00;GM0385;Edam-Volendam;Noord-Holland;9;4;0
2020-03-25 10:00:00;GM0388;Enkhuizen;Noord-Holland;13;5;1
2020-03-25 10:00:00;GM0392;Haarlem;Noord-Holland;46;10;3
2020-03-25 10:00:00;GM0394;Haarlemmermeer;Noord-Holland;23;9;2
2020-03-25 10:00:00;GM0396;Heemskerk;Noord-Holland;9;5;0
2020-03-25 10:00:00;GM0397;Heemstede;Noord-Holland;17;2;1
2020-03-25 10:00:00;GM0398;Heerhugowaard;Noord-Holland;16;6;2
2020-03-25 10:00:00;GM0399;Heiloo;Noord-Holland;9;1;1
