dep,jour,p,t,cl_age90
85,2020-05-28,1,67,39
85,2020-05-28,2,76,49
85,2020-05-28,1,85,59
85,2020-05-28,1,43,69
85,2020-05-28,1,41,79
85,2020-05-28,0,42,89
85,2020-05-28,2,27,90
86,2020-05-28,4,394,0
86,2020-05-28,1,51,09
86,2020-05-28,0,38,19
86,2020-05-28,0,53,29
86,2020-05-28,1,57,39
86,2020-05-28,1,44,49
86,2020-05-28,0,68,59
86,2020-05-28,0,33,69
86,2020-05-28,0,16,79
86,2020-05-28,1,22,89
86,2020-05-28,0,12,90
87,2020-05-28,0,267,0
87,2020-05-28,0,45,09
87,2020-05-28,0,9,19
87,2020-05-28,0,35,29
87,2020-05-28,0,29,39
87,2020-05-28,0,33,49
87,2020-05-28,0,56,59
87,2020-05-28,0,23,69
87,2020-05-28,0,18,79
87,2020-05-28,0,14,89
87,2020-05-28,0,5,90
88,2020-05-28,5,244,0
88,2020-05-28,0,20,09
88,2020-05-28,0,14,19
88,2020-05-28,1,16,29
88,2020-05-28,0,25,39
88,2020-05-28,1,31,49
88,2020-05-28,1,45,59
88,2020-05-28,1,38,69
88,2020-05-28,1,26,79
88,2020-05-28,0,22,89
88,2020-05-28,0,7,90
89,2020-05-28,0,275,0
89,2020-05-28,0,13,09
89,2020-05-28,0,15,19
89,2020-05-28,0,30,29
89,2020-05-28,0,34,39
89,2020-05-28,0,43,49
89,2020-05-28,0,26,59
89,2020-05-28,0,34,69
89,2020-05-28,0,40,79
89,2020-05-28,0,22,89
89,2020-05-28,0,18,90
90,2020-05-28,4,80,0
90,2020-05-28,0,6,09
90,2020-05-28,0,3,19
90,2020-05-28,2,17,29
90,2020-05-28,2,11,39
90,2020-05-28,0,11,49
90,2020-05-28,0,12,59
90,2020-05-28,0,6,69
90,2020-05-28,0,6,79
90,2020-05-28,0,4,89
90,2020-05-28,0,4,90
91,2020-05-28,15,810,0
91,2020-05-28,0,42,09
91,2020-05-28,0,50,19
91,2020-05-28,2,93,29
91,2020-05-28,1,127,39
91,2020-05-28,0,123,49
91,2020-05-28,1,129,59
91,2020-05-28,4,90,69
91,2020-05-28,2,73,79
91,2020-05-28,4,49,89
91,2020-05-28,1,34,90
92,2020-05-28,21,1192,0
92,2020-05-28,0,63,09
92,2020-05-28,7,153,19
92,2020-05-28,5,204,29
92,2020-05-28,3,165,39
92,2020-05-28,3,151,49
92,2020-05-28,0,145,59
92,2020-05-28,1,110,69
92,2020-05-28,0,89,79
92,2020-05-28,1,64,89
92,2020-05-28,1,47,90
93,2020-05-28,19,924,0
93,2020-05-28,0,41,09
93,2020-05-28,3,72,19
93,2020-05-28,4,139,29
93,2020-05-28,3,141,39
93,2020-05-28,6,120,49
93,2020-05-28,3,143,59
93,2020-05-28,0,116,69
93,2020-05-28,0,82,79
93,2020-05-28,0,54,89
93,2020-05-28,0,15,90
94,2020-05-28,28,1016,0
94,2020-05-28,4,80,09
94,2020-05-28,2,57,19
94,2020-05-28,2,119,29
94,2020-05-28,2,169,39
94,2020-05-28,3,143,49
94,2020-05-28,5,135,59
94,2020-05-28,2,114,69
94,2020-05-28,2,98,79
94,2020-05-28,3,73,89
94,2020-05-28,3,26,90
95,2020-05-28,28,741,0
95,2020-05-28,2,39,09
95,2020-05-28,4,51,19
95,2020-05-28,5,92,29
95,2020-05-28,5,126,39
95,2020-05-28,5,111,49
95,2020-05-28,3,111,59
95,2020-05-28,2,87,69
95,2020-05-28,0,48,79
95,2020-05-28,1,46,89
95,2020-05-28,1,30,90
971,2020-05-28,1,176,0
971,2020-05-28,0,3,09
971,2020-05-28,0,9,19
971,2020-05-28,0,45,29
971,2020-05-28,0,23,39
971,2020-05-28,1,33,49
971,2020-05-28,0,30,59
971,2020-05-28,0,20,69
971,2020-05-28,0,9,79
971,2020-05-28,0,4,89
971,2020-05-28,0,0,90
972,2020-05-28,1,104,0
972,2020-05-28,0,4,09
972,2020-05-28,0,9,19
972,2020-05-28,0,25,29
972,2020-05-28,0,17,39
972,2020-05-28,0,12,49
972,2020-05-28,1,16,59
972,2020-05-28,0,11,69
972,2020-05-28,0,6,79
972,2020-05-28,0,4,89
972,2020-05-28,0,0,90
973,2020-05-28,4,103,0
973,2020-05-28,0,1,09
973,2020-05-28,0,14,19
973,2020-05-28,0,28,29
973,2020-05-28,1,21,39
973,2020-05-28,1,16,49
973,2020-05-28,0,9,59
973,2020-05-28,1,11,69
973,2020-05-28,1,3,79
973,2020-05-28,0,0,89
973,2020-05-28,0,0,90
974,2020-05-28,5,380,0
974,2020-05-28,1,5,09
974,2020-05-28,2,34,19
974,2020-05-28,0,75,29
974,2020-05-28,1,57,39
974,2020-05-28,0,43,49
974,2020-05-28,0,66,59
974,2020-05-28,1,49,69
974,2020-05-28,0,32,79
974,2020-05-28,0,15,89
974,2020-05-28,0,4,90
975,2020-05-28,0,0,0
975,2020-05-28,0,0,09
975,2020-05-28,0,0,19
975,2020-05-28,0,0,29
975,2020-05-28,0,0,39
975,2020-05-28,0,0,49
975,2020-05-28,0,0,59
975,2020-05-28,0,0,69
975,2020-05-28,0,0,79
975,2020-05-28,0,0,89
975,2020-05-28,0,0,90
976,2020-05-28,50,153,0
976,2020-05-28,0,6,09
976,2020-05-28,4,9,19
976,2020-05-28,23,43,29
976,2020-05-28,12,34,39
976,2020-05-28,6,27,49
976,2020-05-28,3,22,59
976,2020-05-28,2,9,69
976,2020-05-28,0,3,79
976,2020-05-28,0,0,89
976,2020-05-28,0,0,90
977,2020-05-28,0,2,0
977,2020-05-28,0,0,09
977,2020-05-28,0,0,19
977,2020-05-28,0,1,29
977,2020-05-28,0,1,39
977,2020-05-28,0,0,49
977,2020-05-28,0,0,59
977,2020-05-28,0,0,69
977,2020-05-28,0,0,79
977,2020-05-28,0,0,89
977,2020-05-28,0,0,90
978,2020-05-28,0,17,0
978,2020-05-28,0,0,09
978,2020-05-28,0,0,19
978,2020-05-28,0,1,29
978,2020-05-28,0,7,39
978,2020-05-28,0,6,49
978,2020-05-28,0,3,59
978,2020-05-28,0,0,69
978,2020-05-28,0,0,79
978,2020-05-28,0,0,89
978,2020-05-28,0,0,90
01,2020-05-29,6,314,0
01,2020-05-29,0,33,09
01,2020-05-29,2,26,19
01,2020-05-29,0,33,29
01,2020-05-29,0,42,39
01,2020-05-29,0,33,49
01,2020-05-29,0,39,59
01,2020-05-29,0,37,69
01,2020-05-29,0,38,79
01,2020-05-29,2,20,89
01,2020-05-29,2,13,90
02,2020-05-29,1,288,0
02,2020-05-29,0,4,09
02,2020-05-29,0,18,19
02,2020-05-29,0,45,29
02,2020-05-29,0,44,39
02,2020-05-29,0,38,49
02,2020-05-29,0,36,59
02,2020-05-29,0,41,69
02,2020-05-29,1,41,79
02,2020-05-29,0,16,89
02,2020-05-29,0,5,90
03,2020-05-29,2,189,0
03,2020-05-29,0,9,09
03,2020-05-29,0,16,19
03,2020-05-29,0,16,29
03,2020-05-29,0,23,39
03,2020-05-29,1,32,49
03,2020-05-29,1,22,59
03,2020-05-29,0,35,69
03,2020-05-29,0,17,79
03,2020-05-29,0,14,89
03,2020-05-29,0,4,90
04,2020-05-29,0,114,0
04,2020-05-29,0,6,09
04,2020-05-29,0,8,19
04,2020-05-29,0,9,29
04,2020-05-29,0,11,39
04,2020-05-29,0,10,49
04,2020-05-29,0,12,59
04,2020-05-29,0,14,69
04,2020-05-29,0,24,79
04,2020-05-29,0,16,89
04,2020-05-29,0,4,90
05,2020-05-29,0,47,0
05,2020-05-29,0,4,09
05,2020-05-29,0,7,19
05,2020-05-29,0,6,29
05,2020-05-29,0,4,39
05,2020-05-29,0,4,49
05,2020-05-29,0,5,59
05,2020-05-29,0,4,69
05,2020-05-29,0,7,79
05,2020-05-29,0,6,89
05,2020-05-29,0,0,90
06,2020-05-29,3,1086,0
06,2020-05-29,0,43,09
06,2020-05-29,1,60,19
06,2020-05-29,0,106,29
06,2020-05-29,0,114,39
06,2020-05-29,0,134,49
06,2020-05-29,0,147,59
06,2020-05-29,0,125,69
06,2020-05-29,0,159,79
06,2020-05-29,0,111,89
06,2020-05-29,2,87,90
07,2020-05-29,6,88,0
07,2020-05-29,0,3,09
07,2020-05-29,0,5,19
07,2020-05-29,0,8,29
07,2020-05-29,1,9,39
07,2020-05-29,0,9,49
07,2020-05-29,0,6,59
07,2020-05-29,0,18,69
07,2020-05-29,2,13,79
07,2020-05-29,3,12,89
07,2020-05-29,0,5,90
08,2020-05-29,0,77,0
08,2020-05-29,0,3,09
08,2020-05-29,0,6,19
08,2020-05-29,0,11,29
08,2020-05-29,0,11,39
08,2020-05-29,0,7,49
08,2020-05-29,0,20,59
08,2020-05-29,0,11,69
08,2020-05-29,0,3,79
08,2020-05-29,0,5,89
08,2020-05-29,0,0,90
09,2020-05-29,0,43,0
09,2020-05-29,0,2,09
09,2020-05-29,0,3,19
09,2020-05-29,0,5,29
09,2020-05-29,0,6,39
09,2020-05-29,0,4,49
09,2020-05-29,0,8,59
09,2020-05-29,0,7,69
09,2020-05-29,0,4,79
09,2020-05-29,0,2,89
09,2020-05-29,0,2,90
10,2020-05-29,4,180,0
10,2020-05-29,0,8,09
10,2020-05-29,0,14,19
10,2020-05-29,2,23,29
10,2020-05-29,0,28,39
10,2020-05-29,1,32,49
10,2020-05-29,1,26,59
10,2020-05-29,0,17,69
10,2020-05-29,0,13,79
10,2020-05-29,0,14,89
10,2020-05-29,0,5,90
11,2020-05-29,1,222,0
11,2020-05-29,0,18,09
11,2020-05-29,0,16,19
11,2020-05-29,1,17,29
11,2020-05-29,0,30,39
11,2020-05-29,0,30,49
11,2020-05-29,0,22,59
11,2020-05-29,0,24,69
11,2020-05-29,0,28,79
11,2020-05-29,0,29,89
11,2020-05-29,0,8,90
12,2020-05-29,0,107,0
12,2020-05-29,0,14,09
12,2020-05-29,0,10,19
12,2020-05-29,0,9,29
12,2020-05-29,0,13,39
12,2020-05-29,0,12,49
12,2020-05-29,0,11,59
12,2020-05-29,0,15,69
12,2020-05-29,0,11,79
12,2020-05-29,0,9,89
12,2020-05-29,0,3,90
13,2020-05-29,11,2514,0
13,2020-05-29,0,101,09
13,2020-05-29,0,148,19
13,2020-05-29,1,293,29
13,2020-05-29,1,336,39
13,2020-05-29,1,316,49
13,2020-05-29,1,397,59
13,2020-05-29,3,349,69
13,2020-05-29,1,292,79
13,2020-05-29,2,183,89
13,2020-05-29,1,99,90
14,2020-05-29,2,442,0
14,2020-05-29,0,19,09
14,2020-05-29,0,31,19
14,2020-05-29,0,38,29
14,2020-05-29,0,45,39
14,2020-05-29,0,52,49
14,2020-05-29,1,51,59
14,2020-05-29,0,75,69
14,2020-05-29,1,70,79
14,2020-05-29,0,45,89
14,2020-05-29,0,16,90
15,2020-05-29,0,88,0
15,2020-05-29,0,2,09
15,2020-05-29,0,1,19
15,2020-05-29,0,7,29
15,2020-05-29,0,11,39
15,2020-05-29,0,21,49
15,2020-05-29,0,17,59
15,2020-05-29,0,10,69
15,2020-05-29,0,5,79
15,2020-05-29,0,8,89
15,2020-05-29,0,6,90
16,2020-05-29,0,140,0
16,2020-05-29,0,11,09
16,2020-05-29,0,4,19
16,2020-05-29,0,17,29
16,2020-05-29,0,28,39
16,2020-05-29,0,18,49
16,2020-05-29,0,15,59
16,2020-05-29,0,17,69
16,2020-05-29,0,10,79
16,2020-05-29,0,15,89
16,2020-05-29,0,5,90
17,2020-05-29,0,134,0
17,2020-05-29,0,10,09
17,2020-05-29,0,10,19
17,2020-05-29,0,10,29
17,2020-05-29,0,18,39
17,2020-05-29,0,16,49
17,2020-05-29,0,17,59
17,2020-05-29,0,19,69
17,2020-05-29,0,14,79
17,2020-05-29,0,12,89
17,2020-05-29,0,8,90
18,2020-05-29,1,135,0
18,2020-05-29,0,9,09
18,2020-05-29,0,8,19
18,2020-05-29,0,15,29
18,2020-05-29,0,13,39
18,2020-05-29,0,12,49
18,2020-05-29,0,21,59
18,2020-05-29,1,16,69
18,2020-05-29,0,19,79
18,2020-05-29,0,15,89
18,2020-05-29,0,7,90
19,2020-05-29,1,167,0
19,2020-05-29,0,6,09
19,2020-05-29,0,17,19
19,2020-05-29,0,14,29
19,2020-05-29,0,16,39
19,2020-05-29,0,26,49
19,2020-05-29,0,19,59
19,2020-05-29,0,22,69
19,2020-05-29,0,19,79
19,2020-05-29,0,21,89
19,2020-05-29,1,7,90
21,2020-05-29,2,274,0
21,2020-05-29,0,20,09
21,2020-05-29,0,13,19
21,2020-05-29,0,28,29
21,2020-05-29,0,32,39
21,2020-05-29,1,47,49
21,2020-05-29,0,26,59
21,2020-05-29,1,38,69
21,2020-05-29,0,31,79
21,2020-05-29,0,27,89
21,2020-05-29,0,12,90
22,2020-05-29,4,319,0
22,2020-05-29,0,16,09
22,2020-05-29,1,20,19
22,2020-05-29,0,35,29
22,2020-05-29,1,41,39
22,2020-05-29,0,52,49
22,2020-05-29,1,46,59
22,2020-05-29,0,31,69
22,2020-05-29,0,30,79
22,2020-05-29,0,33,89
22,2020-05-29,1,15,90
23,2020-05-29,1,102,0
23,2020-05-29,0,18,09
23,2020-05-29,0,3,19
23,2020-05-29,0,16,29
23,2020-05-29,0,9,39
23,2020-05-29,0,13,49
23,2020-05-29,1,16,59
23,2020-05-29,0,11,69
23,2020-05-29,0,8,79
23,2020-05-29,0,6,89
23,2020-05-29,0,2,90
24,2020-05-29,0,149,0
24,2020-05-29,0,8,09
24,2020-05-29,0,8,19
24,2020-05-29,0,13,29
24,2020-05-29,0,14,39
24,2020-05-29,0,19,49
24,2020-05-29,0,20,59
24,2020-05-29,0,25,69
24,2020-05-29,0,20,79
24,2020-05-29,0,16,89
24,2020-05-29,0,6,90
25,2020-05-29,1,316,0
25,2020-05-29,0,20,09
25,2020-05-29,0,17,19
25,2020-05-29,0,29,29
25,2020-05-29,0,54,39
25,2020-05-29,0,58,49
25,2020-05-29,0,46,59
25,2020-05-29,0,31,69
25,2020-05-29,0,32,79
25,2020-05-29,1,22,89
25,2020-05-29,0,7,90
26,2020-05-29,0,181,0
26,2020-05-29,0,12,09
26,2020-05-29,0,14,19
26,2020-05-29,0,21,29
26,2020-05-29,0,24,39
26,2020-05-29,0,27,49
26,2020-05-29,0,33,59
26,2020-05-29,0,21,69
26,2020-05-29,0,19,79
26,2020-05-29,0,7,89
26,2020-05-29,0,3,90
27,2020-05-29,1,194,0
27,2020-05-29,1,17,09
27,2020-05-29,0,13,19
27,2020-05-29,0,16,29
27,2020-05-29,0,18,39
27,2020-05-29,0,34,49
27,2020-05-29,0,29,59
27,2020-05-29,0,27,69
27,2020-05-29,0,19,79
27,2020-05-29,0,16,89
27,2020-05-29,0,5,90
28,2020-05-29,7,239,0
28,2020-05-29,0,6,09
28,2020-05-29,0,11,19
28,2020-05-29,1,25,29
28,2020-05-29,1,21,39
28,2020-05-29,1,45,49
28,2020-05-29,0,31,59
28,2020-05-29,0,30,69
28,2020-05-29,0,25,79
28,2020-05-29,1,30,89
28,2020-05-29,3,15,90
29,2020-05-29,0,273,0
29,2020-05-29,0,30,09
29,2020-05-29,0,17,19
29,2020-05-29,0,40,29
29,2020-05-29,0,33,39
29,2020-05-29,0,29,49
29,2020-05-29,0,26,59
29,2020-05-29,0,31,69
29,2020-05-29,0,23,79
29,2020-05-29,0,32,89
29,2020-05-29,0,12,90
2A,2020-05-29,1,141,0
2A,2020-05-29,0,1,09
2A,2020-05-29,0,7,19
2A,2020-05-29,0,9,29
2A,2020-05-29,0,13,39
2A,2020-05-29,0,14,49
2A,2020-05-29,0,25,59
2A,2020-05-29,0,23,69
2A,2020-05-29,0,25,79
2A,2020-05-29,1,16,89
2A,2020-05-29,0,8,90
2B,2020-05-29,0,103,0
2B,2020-05-29,0,0,09
2B,2020-05-29,0,3,19
2B,2020-05-29,0,10,29
2B,2020-05-29,0,27,39
2B,2020-05-29,0,16,49
2B,2020-05-29,0,14,59
2B,2020-05-29,0,8,69
2B,2020-05-29,0,17,79
2B,2020-05-29,0,4,89
2B,2020-05-29,0,4,90
30,2020-05-29,11,488,0
30,2020-05-29,0,21,09
30,2020-05-29,0,26,19
30,2020-05-29,0,51,29
30,2020-05-29,1,61,39
30,2020-05-29,2,50,49
30,2020-05-29,2,64,59
30,2020-05-29,2,80,69
30,2020-05-29,0,74,79
30,2020-05-29,3,44,89
30,2020-05-29,1,17,90
31,2020-05-29,4,892,0
31,2020-05-29,0,74,09
31,2020-05-29,0,65,19
31,2020-05-29,1,144,29
31,2020-05-29,0,117,39
31,2020-05-29,0,133,49
31,2020-05-29,3,106,59
31,2020-05-29,0,83,69
31,2020-05-29,0,59,79
31,2020-05-29,0,66,89
31,2020-05-29,0,44,90
32,2020-05-29,9,265,0
32,2020-05-29,0,4,09
32,2020-05-29,0,8,19
32,2020-05-29,1,33,29
32,2020-05-29,3,24,39
32,2020-05-29,0,26,49
32,2020-05-29,3,29,59
32,2020-05-29,0,18,69
32,2020-05-29,0,19,79
32,2020-05-29,1,54,89
32,2020-05-29,1,50,90
33,2020-05-29,3,1111,0
33,2020-05-29,1,65,09
33,2020-05-29,0,58,19
33,2020-05-29,2,138,29
33,2020-05-29,0,146,39
33,2020-05-29,0,189,49
33,2020-05-29,0,282,59
33,2020-05-29,0,94,69
33,2020-05-29,0,60,79
33,2020-05-29,0,54,89
33,2020-05-29,0,25,90
34,2020-05-29,0,1366,0
34,2020-05-29,0,53,09
34,2020-05-29,0,79,19
34,2020-05-29,0,134,29
34,2020-05-29,0,171,39
34,2020-05-29,0,171,49
34,2020-05-29,0,194,59
34,2020-05-29,0,192,69
34,2020-05-29,0,230,79
34,2020-05-29,0,111,89
34,2020-05-29,0,30,90
35,2020-05-29,0,374,0
35,2020-05-29,0,50,09
35,2020-05-29,0,45,19
35,2020-05-29,0,61,29
35,2020-05-29,0,45,39
35,2020-05-29,0,37,49
35,2020-05-29,0,35,59
35,2020-05-29,0,27,69
35,2020-05-29,0,32,79
35,2020-05-29,0,34,89
35,2020-05-29,0,8,90
36,2020-05-29,1,51,0
36,2020-05-29,0,2,09
36,2020-05-29,0,5,19
36,2020-05-29,0,8,29
36,2020-05-29,0,1,39
36,2020-05-29,1,4,49
36,2020-05-29,0,11,59
36,2020-05-29,0,9,69
36,2020-05-29,0,8,79
36,2020-05-29,0,3,89
36,2020-05-29,0,0,90
37,2020-05-29,2,478,0
37,2020-05-29,0,19,09
37,2020-05-29,1,30,19
37,2020-05-29,0,50,29
37,2020-05-29,0,49,39
37,2020-05-29,0,57,49
37,2020-05-29,0,67,59
37,2020-05-29,0,70,69
37,2020-05-29,1,66,79
37,2020-05-29,0,56,89
37,2020-05-29,0,14,90
38,2020-05-29,22,648,0
38,2020-05-29,0,51,09
38,2020-05-29,0,54,19
38,2020-05-29,1,83,29
38,2020-05-29,0,101,39
38,2020-05-29,2,69,49
38,2020-05-29,1,89,59
38,2020-05-29,0,65,69
38,2020-05-29,0,56,79
38,2020-05-29,0,41,89
38,2020-05-29,0,19,90
39,2020-05-29,0,98,0
39,2020-05-29,0,13,09
39,2020-05-29,0,4,19
39,2020-05-29,0,8,29
39,2020-05-29,0,14,39
39,2020-05-29,0,8,49
39,2020-05-29,0,12,59
39,2020-05-29,0,10,69
39,2020-05-29,0,17,79
39,2020-05-29,0,9,89
39,2020-05-29,0,3,90
40,2020-05-29,1,153,0
40,2020-05-29,0,6,09
40,2020-05-29,0,13,19
40,2020-05-29,0,19,29
40,2020-05-29,0,21,39
40,2020-05-29,0,21,49
40,2020-05-29,0,20,59
40,2020-05-29,0,22,69
40,2020-05-29,0,14,79
40,2020-05-29,1,11,89
40,2020-05-29,0,6,90
41,2020-05-29,0,133,0
41,2020-05-29,0,2,09
41,2020-05-29,0,4,19
41,2020-05-29,0,18,29
41,2020-05-29,0,11,39
41,2020-05-29,0,18,49
41,2020-05-29,0,21,59
41,2020-05-29,0,23,69
41,2020-05-29,0,15,79
41,2020-05-29,0,15,89
41,2020-05-29,0,6,90
42,2020-05-29,1,469,0
42,2020-05-29,0,42,09
42,2020-05-29,0,39,19
42,2020-05-29,0,52,29
42,2020-05-29,0,50,39
42,2020-05-29,0,46,49
42,2020-05-29,1,60,59
42,2020-05-29,0,48,69
42,2020-05-29,0,58,79
42,2020-05-29,0,61,89
42,2020-05-29,0,13,90
43,2020-05-29,1,78,0
43,2020-05-29,0,10,09
43,2020-05-29,0,7,19
43,2020-05-29,0,7,29
43,2020-05-29,0,8,39
43,2020-05-29,0,4,49
43,2020-05-29,1,11,59
43,2020-05-29,0,10,69
43,2020-05-29,0,11,79
43,2020-05-29,0,8,89
43,2020-05-29,0,2,90
44,2020-05-29,27,1074,0
44,2020-05-29,2,91,09
44,2020-05-29,5,60,19
44,2020-05-29,4,127,29
44,2020-05-29,6,145,39
44,2020-05-29,3,141,49
44,2020-05-29,4,104,59
44,2020-05-29,0,67,69
44,2020-05-29,2,88,79
44,2020-05-29,0,130,89
44,2020-05-29,1,121,90
45,2020-05-29,17,544,0
45,2020-05-29,0,28,09
45,2020-05-29,0,44,19
45,2020-05-29,4,69,29
45,2020-05-29,2,77,39
45,2020-05-29,4,66,49
45,2020-05-29,2,73,59
45,2020-05-29,3,51,69
45,2020-05-29,1,74,79
45,2020-05-29,1,47,89
45,2020-05-29,0,15,90
46,2020-05-29,0,78,0
46,2020-05-29,0,2,09
46,2020-05-29,0,3,19
46,2020-05-29,0,8,29
46,2020-05-29,0,6,39
46,2020-05-29,0,5,49
46,2020-05-29,0,13,59
46,2020-05-29,0,14,69
46,2020-05-29,0,9,79
46,2020-05-29,0,13,89
46,2020-05-29,0,5,90
47,2020-05-29,1,100,0
47,2020-05-29,0,3,09
47,2020-05-29,0,8,19
47,2020-05-29,0,10,29
47,2020-05-29,0,16,39
47,2020-05-29,0,12,49
47,2020-05-29,0,15,59
47,2020-05-29,0,10,69
47,2020-05-29,1,13,79
47,2020-05-29,0,11,89
47,2020-05-29,0,2,90
48,2020-05-29,0,67,0
48,2020-05-29,0,2,09
48,2020-05-29,0,2,19
48,2020-05-29,0,3,29
48,2020-05-29,0,5,39
48,2020-05-29,0,14,49
48,2020-05-29,0,12,59
48,2020-05-29,0,10,69
48,2020-05-29,0,11,79
48,2020-05-29,0,6,89
48,2020-05-29,0,2,90
49,2020-05-29,4,559,0
49,2020-05-29,0,31,09
49,2020-05-29,0,40,19
49,2020-05-29,1,58,29
49,2020-05-29,1,61,39
49,2020-05-29,1,66,49
49,2020-05-29,1,75,59
49,2020-05-29,0,48,69
49,2020-05-29,0,48,79
49,2020-05-29,0,75,89
49,2020-05-29,0,57,90
50,2020-05-29,1,234,0
50,2020-05-29,0,14,09
50,2020-05-29,0,15,19
50,2020-05-29,0,25,29
50,2020-05-29,1,18,39
50,2020-05-29,0,22,49
50,2020-05-29,0,32,59
50,2020-05-29,0,28,69
50,2020-05-29,0,32,79
50,2020-05-29,0,36,89
50,2020-05-29,0,12,90
51,2020-05-29,12,291,0
51,2020-05-29,0,6,09
51,2020-05-29,0,12,19
51,2020-05-29,2,38,29
51,2020-05-29,0,45,39
51,2020-05-29,3,38,49
51,2020-05-29,2,53,59
51,2020-05-29,0,29,69
51,2020-05-29,2,31,79
51,2020-05-29,1,22,89
51,2020-05-29,2,17,90
52,2020-05-29,1,89,0
52,2020-05-29,0,2,09
52,2020-05-29,0,6,19
52,2020-05-29,0,11,29
52,2020-05-29,0,19,39
52,2020-05-29,0,9,49
52,2020-05-29,0,13,59
52,2020-05-29,0,15,69
52,2020-05-29,1,8,79
52,2020-05-29,0,5,89
52,2020-05-29,0,1,90
53,2020-05-29,2,118,0
53,2020-05-29,0,4,09
53,2020-05-29,0,10,19
53,2020-05-29,0,14,29
53,2020-05-29,0,17,39
53,2020-05-29,0,21,49
53,2020-05-29,1,17,59
53,2020-05-29,0,6,69
53,2020-05-29,0,13,79
53,2020-05-29,0,7,89
53,2020-05-29,1,9,90
54,2020-05-29,7,740,0
54,2020-05-29,0,28,09
54,2020-05-29,1,40,19
54,2020-05-29,0,88,29
54,2020-05-29,0,92,39
54,2020-05-29,0,96,49
54,2020-05-29,2,105,59
54,2020-05-29,2,93,69
54,2020-05-29,0,94,79
54,2020-05-29,0,75,89
54,2020-05-29,2,28,90
55,2020-05-29,6,246,0
55,2020-05-29,0,11,09
55,2020-05-29,0,25,19
55,2020-05-29,0,29,29
55,2020-05-29,0,29,39
55,2020-05-29,1,33,49
55,2020-05-29,2,42,59
55,2020-05-29,0,33,69
55,2020-05-29,0,11,79
55,2020-05-29,1,24,89
55,2020-05-29,2,9,90
56,2020-05-29,2,217,0
56,2020-05-29,0,16,09
56,2020-05-29,1,22,19
56,2020-05-29,0,26,29
56,2020-05-29,0,25,39
56,2020-05-29,0,18,49
56,2020-05-29,0,42,59
56,2020-05-29,0,21,69
56,2020-05-29,0,16,79
56,2020-05-29,1,19,89
56,2020-05-29,0,12,90
57,2020-05-29,18,905,0
57,2020-05-29,2,32,09
57,2020-05-29,0,49,19
57,2020-05-29,5,116,29
57,2020-05-29,2,127,39
57,2020-05-29,3,120,49
57,2020-05-29,3,142,59
57,2020-05-29,1,124,69
57,2020-05-29,1,95,79
57,2020-05-29,1,77,89
57,2020-05-29,0,23,90
58,2020-05-29,1,82,0
58,2020-05-29,0,1,09
58,2020-05-29,0,3,19
58,2020-05-29,0,4,29
58,2020-05-29,0,5,39
58,2020-05-29,0,8,49
58,2020-05-29,0,3,59
58,2020-05-29,0,12,69
58,2020-05-29,0,16,79
58,2020-05-29,0,23,89
58,2020-05-29,0,6,90
59,2020-05-29,64,2309,0
59,2020-05-29,4,187,09
59,2020-05-29,13,154,19
59,2020-05-29,7,322,29
59,2020-05-29,8,347,39
59,2020-05-29,1,302,49
59,2020-05-29,4,289,59
59,2020-05-29,7,247,69
59,2020-05-29,6,196,79
59,2020-05-29,4,171,89
59,2020-05-29,10,94,90
60,2020-05-29,7,308,0
60,2020-05-29,0,15,09
60,2020-05-29,0,15,19
60,2020-05-29,1,25,29
60,2020-05-29,2,44,39
60,2020-05-29,0,52,49
60,2020-05-29,0,49,59
60,2020-05-29,0,36,69
60,2020-05-29,2,37,79
60,2020-05-29,2,29,89
60,2020-05-29,0,6,90
61,2020-05-29,2,153,0
61,2020-05-29,0,3,09
61,2020-05-29,1,9,19
61,2020-05-29,0,17,29
61,2020-05-29,0,12,39
61,2020-05-29,0,11,49
61,2020-05-29,0,23,59
61,2020-05-29,0,24,69
61,2020-05-29,0,25,79
61,2020-05-29,1,25,89
61,2020-05-29,0,4,90
62,2020-05-29,10,879,0
62,2020-05-29,3,39,09
62,2020-05-29,0,45,19
62,2020-05-29,0,106,29
62,2020-05-29,1,118,39
62,2020-05-29,3,144,49
62,2020-05-29,1,134,59
62,2020-05-29,1,127,69
62,2020-05-29,1,85,79
62,2020-05-29,0,57,89
62,2020-05-29,0,24,90
63,2020-05-29,1,418,0
63,2020-05-29,0,17,09
63,2020-05-29,0,23,19
63,2020-05-29,0,55,29
63,2020-05-29,0,50,39
63,2020-05-29,0,48,49
63,2020-05-29,0,69,59
63,2020-05-29,0,57,69
63,2020-05-29,0,55,79
63,2020-05-29,0,33,89
63,2020-05-29,1,11,90
64,2020-05-29,1,522,0
64,2020-05-29,0,20,09
64,2020-05-29,0,40,19
64,2020-05-29,0,81,29
64,2020-05-29,0,84,39
64,2020-05-29,0,102,49
64,2020-05-29,0,81,59
64,2020-05-29,0,42,69
64,2020-05-29,0,36,79
64,2020-05-29,1,23,89
64,2020-05-29,0,13,90
65,2020-05-29,1,178,0
65,2020-05-29,0,2,09
65,2020-05-29,1,11,19
65,2020-05-29,0,9,29
65,2020-05-29,0,15,39
65,2020-05-29,0,16,49
65,2020-05-29,0,31,59
65,2020-05-29,0,35,69
65,2020-05-29,0,34,79
65,2020-05-29,0,15,89
