Datum,Gemeentecode,Gemeentenaam,Provincienaam,Provinciecode,Aantal
2020-05-10,1702,Sint Anthonis,Noord-Brabant,30,11
2020-05-10,1705,Lingewaard,Gelderland,25,10
2020-05-10,1706,Cranendonck,Noord-Brabant,30,36
2020-05-10,1708,Steenwijkerland,Overijssel,23,5
2020-05-10,1709,Moerdijk,Noord-Brabant,30,8
2020-05-10,1711,Echt-Susteren,Limburg,31,15
2020-05-10,1714,Sluis,Zeeland,29,4
2020-05-10,1719,Drimmelen,Noord-Brabant,30,7
2020-05-10,1721,Bernheze,Noord-Brabant,30,63
2020-05-10,1723,Alphen-Chaam,Noord-Brabant,30,5
2020-05-10,1724,Bergeijk,Noord-Brabant,30,4
2020-05-10,1728,Bladel,Noord-Brabant,30,8
2020-05-10,1729,Gulpen-Wittem,Limburg,31,13
2020-05-10,1730,Tynaarlo,Drenthe,22,0
2020-05-10,1731,Midden-Drenthe,Drenthe,22,0
2020-05-10,1734,Overbetuwe,Gelderland,25,15
2020-05-10,1735,Hof van Twente,Overijssel,23,4
2020-05-10,1740,Neder-Betuwe,Gelderland,25,20
2020-05-10,1742,Rijssen-Holten,Overijssel,23,13
2020-05-10,1771,Geldrop-Mierlo,Noord-Brabant,30,16
2020-05-10,1773,Olst-Wijhe,Overijssel,23,8
2020-05-10,1774,Dinkelland,Overijssel,23,9
2020-05-10,1783,Westland,Zuid-Holland,28,26
2020-05-10,1842,Midden-Delfland,Zuid-Holland,28,0
2020-05-10,1859,Berkelland,Gelderland,25,7
2020-05-10,1876,Bronckhorst,Gelderland,25,6
2020-05-10,1883,Sittard-Geleen,Limburg,31,57
2020-05-10,1884,Kaag en Braassem,Zuid-Holland,28,2
2020-05-10,1891,Dantumadiel,Friesland,21,0
2020-05-10,1892,Zuidplas,Zuid-Holland,28,19
2020-05-10,1894,Peel en Maas,Limburg,31,60
2020-05-10,1895,Oldambt,Groningen,20,0
2020-05-10,1896,Zwartewaterland,Overijssel,23,18
2020-05-10,1900,Súdwest-Fryslân,Friesland,21,3
2020-05-10,1901,Bodegraven-Reeuwijk,Zuid-Holland,28,1
2020-05-10,1903,Eijsden-Margraten,Limburg,31,26
2020-05-10,1904,Stichtse Vecht,Utrecht,26,10
2020-05-10,1911,Hollands Kroon,Noord-Holland,27,6
2020-05-10,1916,Leidschendam-Voorburg,Zuid-Holland,28,13
2020-05-10,1924,Goeree-Overflakkee,Zuid-Holland,28,33
2020-05-10,1926,Pijnacker-Nootdorp,Zuid-Holland,28,15
2020-05-10,1930,Nissewaard,Zuid-Holland,28,16
2020-05-10,1931,Krimpenerwaard,Zuid-Holland,28,21
2020-05-10,1940,De Fryske Marren,Friesland,21,5
2020-05-10,1942,Gooise Meren,Noord-Holland,27,8
2020-05-10,1945,Berg en Dal,Gelderland,25,15
2020-05-10,1948,Meierijstad,Noord-Brabant,30,126
2020-05-10,1949,Waadhoeke,Friesland,21,11
2020-05-10,1950,Westerwolde,Groningen,20,0
2020-05-10,1952,Midden-Groningen,Groningen,20,3
2020-05-10,1954,Beekdaelen,Limburg,31,21
2020-05-10,1955,Montferland,Gelderland,25,8
2020-05-10,1959,Altena,Noord-Brabant,30,11
2020-05-10,1960,West Betuwe,Gelderland,25,25
2020-05-10,1961,Vijfheerenlanden,Utrecht,26,36
2020-05-10,1963,Hoeksche Waard,Zuid-Holland,28,20
2020-05-10,1966,Het Hogeland,Groningen,20,3
2020-05-10,1969,Westerkwartier,Groningen,20,4
2020-05-10,1970,Noardeast-Fryslân,Friesland,21,4
2020-05-10,1978,Molenlanden,Zuid-Holland,28,8
2020-05-11,-1,,,,16
2020-05-11,3,Appingedam,Groningen,20,0
2020-05-11,10,Delfzijl,Groningen,20,0
2020-05-11,14,Groningen,Groningen,20,3
2020-05-11,24,Loppersum,Groningen,20,0
2020-05-11,34,Almere,Flevoland,24,17
2020-05-11,37,Stadskanaal,Groningen,20,1
2020-05-11,47,Veendam,Groningen,20,0
2020-05-11,50,Zeewolde,Flevoland,24,4
2020-05-11,59,Achtkarspelen,Friesland,21,0
2020-05-11,60,Ameland,Friesland,21,0
2020-05-11,72,Harlingen,Friesland,21,1
2020-05-11,74,Heerenveen,Friesland,21,19
2020-05-11,80,Leeuwarden,Friesland,21,6
2020-05-11,85,Ooststellingwerf,Friesland,21,0
2020-05-11,86,Opsterland,Friesland,21,0
2020-05-11,88,Schiermonnikoog,Friesland,21,0
2020-05-11,90,Smallingerland,Friesland,21,5
2020-05-11,93,Terschelling,Friesland,21,0
2020-05-11,96,Vlieland,Friesland,21,0
2020-05-11,98,Weststellingwerf,Friesland,21,4
2020-05-11,106,Assen,Drenthe,22,2
2020-05-11,109,Coevorden,Drenthe,22,2
2020-05-11,114,Emmen,Drenthe,22,11
2020-05-11,118,Hoogeveen,Drenthe,22,7
2020-05-11,119,Meppel,Drenthe,22,4
2020-05-11,141,Almelo,Overijssel,23,9
2020-05-11,147,Borne,Overijssel,23,6
2020-05-11,148,Dalfsen,Overijssel,23,6
2020-05-11,150,Deventer,Overijssel,23,31
2020-05-11,153,Enschede,Overijssel,23,19
2020-05-11,158,Haaksbergen,Overijssel,23,6
2020-05-11,160,Hardenberg,Overijssel,23,8
2020-05-11,163,Hellendoorn,Overijssel,23,9
2020-05-11,164,Hengelo,Overijssel,23,18
2020-05-11,166,Kampen,Overijssel,23,26
2020-05-11,168,Losser,Overijssel,23,0
2020-05-11,171,Noordoostpolder,Flevoland,24,9
2020-05-11,173,Oldenzaal,Overijssel,23,7
2020-05-11,175,Ommen,Overijssel,23,2
2020-05-11,177,Raalte,Overijssel,23,18
2020-05-11,180,Staphorst,Overijssel,23,4
2020-05-11,183,Tubbergen,Overijssel,23,5
2020-05-11,184,Urk,Flevoland,24,4
2020-05-11,189,Wierden,Overijssel,23,5
2020-05-11,193,Zwolle,Overijssel,23,46
2020-05-11,197,Aalten,Gelderland,25,6
2020-05-11,200,Apeldoorn,Gelderland,25,48
2020-05-11,202,Arnhem,Gelderland,25,23
2020-05-11,203,Barneveld,Gelderland,25,6
2020-05-11,209,Beuningen,Gelderland,25,5
2020-05-11,213,Brummen,Gelderland,25,5
2020-05-11,214,Buren,Gelderland,25,7
2020-05-11,216,Culemborg,Gelderland,25,7
2020-05-11,221,Doesburg,Gelderland,25,6
2020-05-11,222,Doetinchem,Gelderland,25,15
2020-05-11,225,Druten,Gelderland,25,8
2020-05-11,226,Duiven,Gelderland,25,6
2020-05-11,228,Ede,Gelderland,25,20
2020-05-11,230,Elburg,Gelderland,25,8
2020-05-11,232,Epe,Gelderland,25,21
2020-05-11,233,Ermelo,Gelderland,25,16
2020-05-11,243,Harderwijk,Gelderland,25,16
2020-05-11,244,Hattem,Gelderland,25,5
2020-05-11,246,Heerde,Gelderland,25,28
2020-05-11,252,Heumen,Gelderland,25,8
2020-05-11,262,Lochem,Gelderland,25,12
2020-05-11,263,Maasdriel,Gelderland,25,8
2020-05-11,267,Nijkerk,Gelderland,25,3
2020-05-11,268,Nijmegen,Gelderland,25,59
2020-05-11,269,Oldebroek,Gelderland,25,19
2020-05-11,273,Putten,Gelderland,25,0
2020-05-11,274,Renkum,Gelderland,25,5
2020-05-11,275,Rheden,Gelderland,25,14
2020-05-11,277,Rozendaal,Gelderland,25,1
2020-05-11,279,Scherpenzeel,Gelderland,25,2
2020-05-11,281,Tiel,Gelderland,25,18
2020-05-11,285,Voorst,Gelderland,25,11
2020-05-11,289,Wageningen,Gelderland,25,9
2020-05-11,293,Westervoort,Gelderland,25,5
2020-05-11,294,Winterswijk,Gelderland,25,3
2020-05-11,296,Wijchen,Gelderland,25,11
2020-05-11,297,Zaltbommel,Gelderland,25,9
2020-05-11,299,Zevenaar,Gelderland,25,14
2020-05-11,301,Zutphen,Gelderland,25,12
2020-05-11,302,Nunspeet,Gelderland,25,20
2020-05-11,303,Dronten,Flevoland,24,11
2020-05-11,307,Amersfoort,Utrecht,26,23
2020-05-11,308,Baarn,Utrecht,26,8
2020-05-11,310,De Bilt,Utrecht,26,18
2020-05-11,312,Bunnik,Utrecht,26,1
2020-05-11,313,Bunschoten,Utrecht,26,7
2020-05-11,317,Eemnes,Utrecht,26,1
2020-05-11,321,Houten,Utrecht,26,13
2020-05-11,327,Leusden,Utrecht,26,4
2020-05-11,331,Lopik,Utrecht,26,7
2020-05-11,335,Montfoort,Utrecht,26,5
2020-05-11,339,Renswoude,Utrecht,26,5
2020-05-11,340,Rhenen,Utrecht,26,6
2020-05-11,342,Soest,Utrecht,26,11
2020-05-11,344,Utrecht,Utrecht,26,94
2020-05-11,345,Veenendaal,Utrecht,26,10
2020-05-11,351,Woudenberg,Utrecht,26,2
2020-05-11,352,Wijk bij Duurstede,Utrecht,26,1
2020-05-11,353,IJsselstein,Utrecht,26,32
2020-05-11,355,Zeist,Utrecht,26,17
2020-05-11,356,Nieuwegein,Utrecht,26,13
2020-05-11,358,Aalsmeer,Noord-Holland,27,2
2020-05-11,361,Alkmaar,Noord-Holland,27,25
2020-05-11,362,Amstelveen,Noord-Holland,27,34
2020-05-11,363,Amsterdam,Noord-Holland,27,230
2020-05-11,370,Beemster,Noord-Holland,27,1
2020-05-11,373,Bergen (NH.),Noord-Holland,27,3
2020-05-11,375,Beverwijk,Noord-Holland,27,9
2020-05-11,376,Blaricum,Noord-Holland,27,2
2020-05-11,377,Bloemendaal,Noord-Holland,27,5
2020-05-11,383,Castricum,Noord-Holland,27,9
2020-05-11,384,Diemen,Noord-Holland,27,14
2020-05-11,385,Edam-Volendam,Noord-Holland,27,3
2020-05-11,388,Enkhuizen,Noord-Holland,27,4
2020-05-11,392,Haarlem,Noord-Holland,27,50
2020-05-11,394,Haarlemmermeer,Noord-Holland,27,24
2020-05-11,396,Heemskerk,Noord-Holland,27,10
2020-05-11,397,Heemstede,Noord-Holland,27,32
2020-05-11,398,Heerhugowaard,Noord-Holland,27,8
2020-05-11,399,Heiloo,Noord-Holland,27,8
2020-05-11,400,Den Helder,Noord-Holland,27,1
2020-05-11,402,Hilversum,Noord-Holland,27,24
2020-05-11,405,Hoorn,Noord-Holland,27,12
2020-05-11,406,Huizen,Noord-Holland,27,9
2020-05-11,415,Landsmeer,Noord-Holland,27,3
2020-05-11,416,Langedijk,Noord-Holland,27,2
2020-05-11,417,Laren,Noord-Holland,27,2
2020-05-11,420,Medemblik,Noord-Holland,27,6
2020-05-11,431,Oostzaan,Noord-Holland,27,2
2020-05-11,432,Opmeer,Noord-Holland,27,1
2020-05-11,437,Ouder-Amstel,Noord-Holland,27,0
2020-05-11,439,Purmerend,Noord-Holland,27,32
2020-05-11,441,Schagen,Noord-Holland,27,9
2020-05-11,448,Texel,Noord-Holland,27,1
2020-05-11,450,Uitgeest,Noord-Holland,27,1
2020-05-11,451,Uithoorn,Noord-Holland,27,2
2020-05-11,453,Velsen,Noord-Holland,27,38
2020-05-11,457,Weesp,Noord-Holland,27,11
2020-05-11,473,Zandvoort,Noord-Holland,27,8
2020-05-11,479,Zaanstad,Noord-Holland,27,41
2020-05-11,482,Alblasserdam,Zuid-Holland,28,3
2020-05-11,484,Alphen aan den Rijn,Zuid-Holland,28,24
2020-05-11,489,Barendrecht,Zuid-Holland,28,12
2020-05-11,498,Drechterland,Noord-Holland,27,8
2020-05-11,501,Brielle,Zuid-Holland,28,0
2020-05-11,502,Capelle aan den IJssel,Zuid-Holland,28,51
2020-05-11,503,Delft,Zuid-Holland,28,12
2020-05-11,505,Dordrecht,Zuid-Holland,28,26
2020-05-11,512,Gorinchem,Zuid-Holland,28,14
2020-05-11,513,Gouda,Zuid-Holland,28,39
2020-05-11,518,'s-Gravenhage,Zuid-Holland,28,189
2020-05-11,523,Hardinxveld-Giessendam,Zuid-Holland,28,2
2020-05-11,530,Hellevoetsluis,Zuid-Holland,28,2
2020-05-11,531,Hendrik-Ido-Ambacht,Zuid-Holland,28,4
2020-05-11,532,Stede Broec,Noord-Holland,27,5
2020-05-11,534,Hillegom,Zuid-Holland,28,2
2020-05-11,537,Katwijk,Zuid-Holland,28,12
2020-05-11,542,Krimpen aan den IJssel,Zuid-Holland,28,7
2020-05-11,546,Leiden,Zuid-Holland,28,18
2020-05-11,547,Leiderdorp,Zuid-Holland,28,6
2020-05-11,553,Lisse,Zuid-Holland,28,2
2020-05-11,556,Maassluis,Zuid-Holland,28,3
2020-05-11,569,Nieuwkoop,Zuid-Holland,28,4
2020-05-11,575,Noordwijk,Zuid-Holland,28,2
2020-05-11,579,Oegstgeest,Zuid-Holland,28,3
2020-05-11,589,Oudewater,Utrecht,26,8
2020-05-11,590,Papendrecht,Zuid-Holland,28,6
2020-05-11,597,Ridderkerk,Zuid-Holland,28,12
2020-05-11,599,Rotterdam,Zuid-Holland,28,279
2020-05-11,603,Rijswijk,Zuid-Holland,28,18
2020-05-11,606,Schiedam,Zuid-Holland,28,20
2020-05-11,610,Sliedrecht,Zuid-Holland,28,5
2020-05-11,613,Albrandswaard,Zuid-Holland,28,7
2020-05-11,614,Westvoorne,Zuid-Holland,28,0
2020-05-11,622,Vlaardingen,Zuid-Holland,28,25
2020-05-11,626,Voorschoten,Zuid-Holland,28,9
2020-05-11,627,Waddinxveen,Zuid-Holland,28,6
2020-05-11,629,Wassenaar,Zuid-Holland,28,12
2020-05-11,632,Woerden,Utrecht,26,18
2020-05-11,637,Zoetermeer,Zuid-Holland,28,12
2020-05-11,638,Zoeterwoude,Zuid-Holland,28,0
2020-05-11,642,Zwijndrecht,Zuid-Holland,28,15
2020-05-11,654,Borsele,Zeeland,29,0
2020-05-11,664,Goes,Zeeland,29,10
2020-05-11,668,West Maas en Waal,Gelderland,25,9
2020-05-11,677,Hulst,Zeeland,29,4
2020-05-11,678,Kapelle,Zeeland,29,1
2020-05-11,687,Middelburg,Zeeland,29,9
2020-05-11,703,Reimerswaal,Zeeland,29,2
2020-05-11,715,Terneuzen,Zeeland,29,3
2020-05-11,716,Tholen,Zeeland,29,15
2020-05-11,717,Veere,Zeeland,29,2
2020-05-11,718,Vlissingen,Zeeland,29,5
2020-05-11,736,De Ronde Venen,Utrecht,26,11
2020-05-11,737,Tytsjerksteradiel,Friesland,21,1
2020-05-11,743,Asten,Noord-Brabant,30,11
2020-05-11,744,Baarle-Nassau,Noord-Brabant,30,2
2020-05-11,748,Bergen op Zoom,Noord-Brabant,30,9
2020-05-11,753,Best,Noord-Brabant,30,10
2020-05-11,755,Boekel,Noord-Brabant,30,21
2020-05-11,756,Boxmeer,Noord-Brabant,30,26
2020-05-11,757,Boxtel,Noord-Brabant,30,13
2020-05-11,758,Breda,Noord-Brabant,30,60
2020-05-11,762,Deurne,Noord-Brabant,30,21
2020-05-11,765,Pekela,Groningen,20,0
2020-05-11,766,Dongen,Noord-Brabant,30,11
2020-05-11,770,Eersel,Noord-Brabant,30,9
2020-05-11,772,Eindhoven,Noord-Brabant,30,80
2020-05-11,777,Etten-Leur,Noord-Brabant,30,27
2020-05-11,779,Geertruidenberg,Noord-Brabant,30,6
2020-05-11,784,Gilze en Rijen,Noord-Brabant,30,15
2020-05-11,785,Goirle,Noord-Brabant,30,17
2020-05-11,786,Grave,Noord-Brabant,30,10
2020-05-11,788,Haaren,Noord-Brabant,30,7
2020-05-11,794,Helmond,Noord-Brabant,30,40
2020-05-11,796,'s-Hertogenbosch,Noord-Brabant,30,74
2020-05-11,797,Heusden,Noord-Brabant,30,21
2020-05-11,798,Hilvarenbeek,Noord-Brabant,30,5
2020-05-11,809,Loon op Zand,Noord-Brabant,30,6
2020-05-11,815,Mill en Sint Hubert,Noord-Brabant,30,5
2020-05-11,820,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,30,9
2020-05-11,823,Oirschot,Noord-Brabant,30,9
2020-05-11,824,Oisterwijk,Noord-Brabant,30,11
2020-05-11,826,Oosterhout,Noord-Brabant,30,14
2020-05-11,828,Oss,Noord-Brabant,30,85
2020-05-11,840,Rucphen,Noord-Brabant,30,9
2020-05-11,845,Sint-Michielsgestel,Noord-Brabant,30,15
2020-05-11,847,Someren,Noord-Brabant,30,8
2020-05-11,848,Son en Breugel,Noord-Brabant,30,14
2020-05-11,851,Steenbergen,Noord-Brabant,30,12
2020-05-11,852,Waterland,Noord-Holland,27,4
2020-05-11,855,Tilburg,Noord-Brabant,30,154
2020-05-11,856,Uden,Noord-Brabant,30,63
2020-05-11,858,Valkenswaard,Noord-Brabant,30,37
2020-05-11,861,Veldhoven,Noord-Brabant,30,16
2020-05-11,865,Vught,Noord-Brabant,30,17
2020-05-11,866,Waalre,Noord-Brabant,30,5
2020-05-11,867,Waalwijk,Noord-Brabant,30,31
2020-05-11,873,Woensdrecht,Noord-Brabant,30,7
2020-05-11,879,Zundert,Noord-Brabant,30,10
2020-05-11,880,Wormerland,Noord-Holland,27,6
2020-05-11,882,Landgraaf,Limburg,31,12
2020-05-11,888,Beek,Limburg,31,5
2020-05-11,889,Beesel,Limburg,31,8
2020-05-11,893,Bergen (L.),Limburg,31,2
2020-05-11,899,Brunssum,Limburg,31,13
2020-05-11,907,Gennep,Limburg,31,10
2020-05-11,917,Heerlen,Limburg,31,50
2020-05-11,928,Kerkrade,Limburg,31,32
2020-05-11,935,Maastricht,Limburg,31,117
2020-05-11,938,Meerssen,Limburg,31,11
2020-05-11,944,Mook en Middelaar,Limburg,31,5
2020-05-11,946,Nederweert,Limburg,31,7
2020-05-11,957,Roermond,Limburg,31,21
2020-05-11,965,Simpelveld,Limburg,31,5
2020-05-11,971,Stein,Limburg,31,15
2020-05-11,981,Vaals,Limburg,31,1
2020-05-11,983,Venlo,Limburg,31,61
2020-05-11,984,Venray,Limburg,31,17
2020-05-11,986,Voerendaal,Limburg,31,7
2020-05-11,988,Weert,Limburg,31,12
2020-05-11,994,Valkenburg aan de Geul,Limburg,31,7
2020-05-11,995,Lelystad,Flevoland,24,26
2020-05-11,1507,Horst aan de Maas,Limburg,31,23
2020-05-11,1509,Oude IJsselstreek,Gelderland,25,9
2020-05-11,1525,Teylingen,Zuid-Holland,28,2
2020-05-11,1581,Utrechtse Heuvelrug,Utrecht,26,14
2020-05-11,1586,Oost Gelre,Gelderland,25,6
2020-05-11,1598,Koggenland,Noord-Holland,27,6
2020-05-11,1621,Lansingerland,Zuid-Holland,28,19
2020-05-11,1640,Leudal,Limburg,31,31
2020-05-11,1641,Maasgouw,Limburg,31,12
2020-05-11,1652,Gemert-Bakel,Noord-Brabant,30,30
2020-05-11,1655,Halderberge,Noord-Brabant,30,6
2020-05-11,1658,Heeze-Leende,Noord-Brabant,30,8
2020-05-11,1659,Laarbeek,Noord-Brabant,30,26
2020-05-11,1667,Reusel-De Mierden,Noord-Brabant,30,2
2020-05-11,1669,Roerdalen,Limburg,31,7
2020-05-11,1674,Roosendaal,Noord-Brabant,30,19
2020-05-11,1676,Schouwen-Duiveland,Zeeland,29,3
2020-05-11,1680,Aa en Hunze,Drenthe,22,0
2020-05-11,1681,Borger-Odoorn,Drenthe,22,3
2020-05-11,1684,Cuijk,Noord-Brabant,30,9
2020-05-11,1685,Landerd,Noord-Brabant,30,21
2020-05-11,1690,De Wolden,Drenthe,22,4
2020-05-11,1695,Noord-Beveland,Zeeland,29,0
2020-05-11,1696,Wijdemeren,Noord-Holland,27,0
2020-05-11,1699,Noordenveld,Drenthe,22,1
2020-05-11,1700,Twenterand,Overijssel,23,2
2020-05-11,1701,Westerveld,Drenthe,22,4
2020-05-11,1702,Sint Anthonis,Noord-Brabant,30,11
2020-05-11,1705,Lingewaard,Gelderland,25,10
2020-05-11,1706,Cranendonck,Noord-Brabant,30,36
2020-05-11,1708,Steenwijkerland,Overijssel,23,5
2020-05-11,1709,Moerdijk,Noord-Brabant,30,8
2020-05-11,1711,Echt-Susteren,Limburg,31,15
2020-05-11,1714,Sluis,Zeeland,29,4
2020-05-11,1719,Drimmelen,Noord-Brabant,30,7
2020-05-11,1721,Bernheze,Noord-Brabant,30,63
2020-05-11,1723,Alphen-Chaam,Noord-Brabant,30,5
2020-05-11,1724,Bergeijk,Noord-Brabant,30,4
2020-05-11,1728,Bladel,Noord-Brabant,30,8
2020-05-11,1729,Gulpen-Wittem,Limburg,31,13
2020-05-11,1730,Tynaarlo,Drenthe,22,0
2020-05-11,1731,Midden-Drenthe,Drenthe,22,0
2020-05-11,1734,Overbetuwe,Gelderland,25,15
2020-05-11,1735,Hof van Twente,Overijssel,23,4
2020-05-11,1740,Neder-Betuwe,Gelderland,25,20
2020-05-11,1742,Rijssen-Holten,Overijssel,23,14
2020-05-11,1771,Geldrop-Mierlo,Noord-Brabant,30,16
2020-05-11,1773,Olst-Wijhe,Overijssel,23,8
2020-05-11,1774,Dinkelland,Overijssel,23,9
2020-05-11,1783,Westland,Zuid-Holland,28,26
2020-05-11,1842,Midden-Delfland,Zuid-Holland,28,0
2020-05-11,1859,Berkelland,Gelderland,25,7
2020-05-11,1876,Bronckhorst,Gelderland,25,6
2020-05-11,1883,Sittard-Geleen,Limburg,31,57
2020-05-11,1884,Kaag en Braassem,Zuid-Holland,28,2
2020-05-11,1891,Dantumadiel,Friesland,21,0
2020-05-11,1892,Zuidplas,Zuid-Holland,28,19
2020-05-11,1894,Peel en Maas,Limburg,31,60
2020-05-11,1895,Oldambt,Groningen,20,0
2020-05-11,1896,Zwartewaterland,Overijssel,23,18
2020-05-11,1900,Súdwest-Fryslân,Friesland,21,3
2020-05-11,1901,Bodegraven-Reeuwijk,Zuid-Holland,28,1
2020-05-11,1903,Eijsden-Margraten,Limburg,31,26
2020-05-11,1904,Stichtse Vecht,Utrecht,26,10
2020-05-11,1911,Hollands Kroon,Noord-Holland,27,6
2020-05-11,1916,Leidschendam-Voorburg,Zuid-Holland,28,13
2020-05-11,1924,Goeree-Overflakkee,Zuid-Holland,28,33
2020-05-11,1926,Pijnacker-Nootdorp,Zuid-Holland,28,15
2020-05-11,1930,Nissewaard,Zuid-Holland,28,16
2020-05-11,1931,Krimpenerwaard,Zuid-Holland,28,21
2020-05-11,1940,De Fryske Marren,Friesland,21,5
2020-05-11,1942,Gooise Meren,Noord-Holland,27,8
2020-05-11,1945,Berg en Dal,Gelderland,25,15
2020-05-11,1948,Meierijstad,Noord-Brabant,30,126
2020-05-11,1949,Waadhoeke,Friesland,21,11
2020-05-11,1950,Westerwolde,Groningen,20,0
2020-05-11,1952,Midden-Groningen,Groningen,20,3
2020-05-11,1954,Beekdaelen,Limburg,31,21
2020-05-11,1955,Montferland,Gelderland,25,8
2020-05-11,1959,Altena,Noord-Brabant,30,11
2020-05-11,1960,West Betuwe,Gelderland,25,25
2020-05-11,1961,Vijfheerenlanden,Utrecht,26,37
2020-05-11,1963,Hoeksche Waard,Zuid-Holland,28,20
2020-05-11,1966,Het Hogeland,Groningen,20,3
2020-05-11,1969,Westerkwartier,Groningen,20,4
2020-05-11,1970,Noardeast-Fryslân,Friesland,21,4
2020-05-11,1978,Molenlanden,Zuid-Holland,28,8
2020-05-12,-1,,,,17
2020-05-12,3,Appingedam,Groningen,20,0
2020-05-12,10,Delfzijl,Groningen,20,0
2020-05-12,14,Groningen,Groningen,20,3
2020-05-12,24,Loppersum,Groningen,20,0
2020-05-12,34,Almere,Flevoland,24,18
2020-05-12,37,Stadskanaal,Groningen,20,1
2020-05-12,47,Veendam,Groningen,20,0
2020-05-12,50,Zeewolde,Flevoland,24,4
2020-05-12,59,Achtkarspelen,Friesland,21,0
2020-05-12,60,Ameland,Friesland,21,0
2020-05-12,72,Harlingen,Friesland,21,1
2020-05-12,74,Heerenveen,Friesland,21,19
2020-05-12,80,Leeuwarden,Friesland,21,6
2020-05-12,85,Ooststellingwerf,Friesland,21,0
2020-05-12,86,Opsterland,Friesland,21,0
2020-05-12,88,Schiermonnikoog,Friesland,21,0
2020-05-12,90,Smallingerland,Friesland,21,5
2020-05-12,93,Terschelling,Friesland,21,0
2020-05-12,96,Vlieland,Friesland,21,0
2020-05-12,98,Weststellingwerf,Friesland,21,4
2020-05-12,106,Assen,Drenthe,22,2
2020-05-12,109,Coevorden,Drenthe,22,2
2020-05-12,114,Emmen,Drenthe,22,11
2020-05-12,118,Hoogeveen,Drenthe,22,7
2020-05-12,119,Meppel,Drenthe,22,4
2020-05-12,141,Almelo,Overijssel,23,9
2020-05-12,147,Borne,Overijssel,23,6
2020-05-12,148,Dalfsen,Overijssel,23,6
2020-05-12,150,Deventer,Overijssel,23,32
2020-05-12,153,Enschede,Overijssel,23,20
2020-05-12,158,Haaksbergen,Overijssel,23,6
2020-05-12,160,Hardenberg,Overijssel,23,8
2020-05-12,163,Hellendoorn,Overijssel,23,9
2020-05-12,164,Hengelo,Overijssel,23,18
2020-05-12,166,Kampen,Overijssel,23,26
2020-05-12,168,Losser,Overijssel,23,0
2020-05-12,171,Noordoostpolder,Flevoland,24,9
2020-05-12,173,Oldenzaal,Overijssel,23,7
2020-05-12,175,Ommen,Overijssel,23,2
2020-05-12,177,Raalte,Overijssel,23,18
2020-05-12,180,Staphorst,Overijssel,23,4
2020-05-12,183,Tubbergen,Overijssel,23,5
2020-05-12,184,Urk,Flevoland,24,4
2020-05-12,189,Wierden,Overijssel,23,5
2020-05-12,193,Zwolle,Overijssel,23,46
2020-05-12,197,Aalten,Gelderland,25,6
2020-05-12,200,Apeldoorn,Gelderland,25,48
2020-05-12,202,Arnhem,Gelderland,25,24
2020-05-12,203,Barneveld,Gelderland,25,6
2020-05-12,209,Beuningen,Gelderland,25,5
2020-05-12,213,Brummen,Gelderland,25,5
2020-05-12,214,Buren,Gelderland,25,7
2020-05-12,216,Culemborg,Gelderland,25,7
2020-05-12,221,Doesburg,Gelderland,25,6
2020-05-12,222,Doetinchem,Gelderland,25,15
2020-05-12,225,Druten,Gelderland,25,8
2020-05-12,226,Duiven,Gelderland,25,6
2020-05-12,228,Ede,Gelderland,25,20
2020-05-12,230,Elburg,Gelderland,25,8
2020-05-12,232,Epe,Gelderland,25,21
2020-05-12,233,Ermelo,Gelderland,25,17
2020-05-12,243,Harderwijk,Gelderland,25,16
2020-05-12,244,Hattem,Gelderland,25,5
2020-05-12,246,Heerde,Gelderland,25,28
2020-05-12,252,Heumen,Gelderland,25,8
2020-05-12,262,Lochem,Gelderland,25,12
2020-05-12,263,Maasdriel,Gelderland,25,8
2020-05-12,267,Nijkerk,Gelderland,25,3
2020-05-12,268,Nijmegen,Gelderland,25,60
2020-05-12,269,Oldebroek,Gelderland,25,19
2020-05-12,273,Putten,Gelderland,25,0
2020-05-12,274,Renkum,Gelderland,25,5
2020-05-12,275,Rheden,Gelderland,25,14
2020-05-12,277,Rozendaal,Gelderland,25,0
2020-05-12,279,Scherpenzeel,Gelderland,25,2
2020-05-12,281,Tiel,Gelderland,25,18
2020-05-12,285,Voorst,Gelderland,25,11
2020-05-12,289,Wageningen,Gelderland,25,9
2020-05-12,293,Westervoort,Gelderland,25,5
2020-05-12,294,Winterswijk,Gelderland,25,3
2020-05-12,296,Wijchen,Gelderland,25,11
2020-05-12,297,Zaltbommel,Gelderland,25,9
2020-05-12,299,Zevenaar,Gelderland,25,14
2020-05-12,301,Zutphen,Gelderland,25,13
2020-05-12,302,Nunspeet,Gelderland,25,20
2020-05-12,303,Dronten,Flevoland,24,11
2020-05-12,307,Amersfoort,Utrecht,26,23
2020-05-12,308,Baarn,Utrecht,26,8
2020-05-12,310,De Bilt,Utrecht,26,18
2020-05-12,312,Bunnik,Utrecht,26,1
2020-05-12,313,Bunschoten,Utrecht,26,7
2020-05-12,317,Eemnes,Utrecht,26,1
2020-05-12,321,Houten,Utrecht,26,13
2020-05-12,327,Leusden,Utrecht,26,4
2020-05-12,331,Lopik,Utrecht,26,7
2020-05-12,335,Montfoort,Utrecht,26,5
2020-05-12,339,Renswoude,Utrecht,26,5
2020-05-12,340,Rhenen,Utrecht,26,6
