country,nuts_3,cases,datetime
CZ,Karlovarský kraj,430,2020-05-12T08:25:00
CZ,Jihomoravský kraj,493,2020-05-12T08:25:00
CZ,Ústecký kraj,506,2020-05-12T08:25:00
CZ,Plzeňský kraj,634,2020-05-12T08:25:00
CZ,Olomoucký kraj,719,2020-05-12T08:25:00
CZ,Středočeský kraj,954,2020-05-12T08:25:00
CZ,Moravskoslezský kraj,1149,2020-05-12T08:25:00
CZ,Hlavní město Praha,1847,2020-05-12T08:25:00
CZ,Nezjištěno,76,2020-05-12T17:30:00
CZ,Kraj Vysočina,178,2020-05-12T17:30:00
CZ,Jihočeský kraj,182,2020-05-12T17:30:00
CZ,Královéhradecký kraj,191,2020-05-12T17:30:00
CZ,Liberecký kraj,198,2020-05-12T17:30:00
CZ,Pardubický kraj,279,2020-05-12T17:30:00
CZ,Zlínský kraj,338,2020-05-12T17:30:00
CZ,Karlovarský kraj,431,2020-05-12T17:30:00
CZ,Jihomoravský kraj,494,2020-05-12T17:30:00
CZ,Ústecký kraj,507,2020-05-12T17:30:00
CZ,Plzeňský kraj,635,2020-05-12T17:30:00
CZ,Olomoucký kraj,724,2020-05-12T17:30:00
CZ,Středočeský kraj,957,2020-05-12T17:30:00
CZ,Moravskoslezský kraj,1154,2020-05-12T17:30:00
CZ,Hlavní město Praha,1854,2020-05-12T17:30:00
CZ,Nezjištěno,85,2020-05-13T00:30:00
CZ,Kraj Vysočina,178,2020-05-13T00:30:00
CZ,Jihočeský kraj,182,2020-05-13T00:30:00
CZ,Královéhradecký kraj,191,2020-05-13T00:30:00
CZ,Liberecký kraj,198,2020-05-13T00:30:00
CZ,Pardubický kraj,279,2020-05-13T00:30:00
CZ,Zlínský kraj,338,2020-05-13T00:30:00
CZ,Karlovarský kraj,431,2020-05-13T00:30:00
CZ,Jihomoravský kraj,494,2020-05-13T00:30:00
CZ,Ústecký kraj,510,2020-05-13T00:30:00
CZ,Plzeňský kraj,635,2020-05-13T00:30:00
CZ,Olomoucký kraj,724,2020-05-13T00:30:00
CZ,Středočeský kraj,959,2020-05-13T00:30:00
CZ,Moravskoslezský kraj,1156,2020-05-13T00:30:00
CZ,Hlavní město Praha,1861,2020-05-13T00:30:00
CZ,Nezjištěno,49,2020-05-13T09:00:00
CZ,Kraj Vysočina,178,2020-05-13T09:00:00
CZ,Jihočeský kraj,181,2020-05-13T09:00:00
CZ,Královéhradecký kraj,192,2020-05-13T09:00:00
CZ,Liberecký kraj,199,2020-05-13T09:00:00
CZ,Pardubický kraj,280,2020-05-13T09:00:00
CZ,Zlínský kraj,342,2020-05-13T09:00:00
CZ,Karlovarský kraj,435,2020-05-13T09:00:00
CZ,Jihomoravský kraj,494,2020-05-13T09:00:00
CZ,Ústecký kraj,511,2020-05-13T09:00:00
CZ,Plzeňský kraj,641,2020-05-13T09:00:00
CZ,Olomoucký kraj,721,2020-05-13T09:00:00
CZ,Středočeský kraj,963,2020-05-13T09:00:00
CZ,Moravskoslezský kraj,1150,2020-05-13T09:00:00
CZ,Hlavní město Praha,1887,2020-05-13T09:00:00
CZ,Nezjištěno,47,2020-05-13T17:30:00
CZ,Kraj Vysočina,179,2020-05-13T17:30:00
CZ,Jihočeský kraj,181,2020-05-13T17:30:00
CZ,Královéhradecký kraj,193,2020-05-13T17:30:00
CZ,Liberecký kraj,198,2020-05-13T17:30:00
CZ,Pardubický kraj,280,2020-05-13T17:30:00
CZ,Zlínský kraj,343,2020-05-13T17:30:00
CZ,Karlovarský kraj,435,2020-05-13T17:30:00
CZ,Jihomoravský kraj,496,2020-05-13T17:30:00
CZ,Ústecký kraj,510,2020-05-13T17:30:00
CZ,Plzeňský kraj,641,2020-05-13T17:30:00
CZ,Olomoucký kraj,723,2020-05-13T17:30:00
CZ,Středočeský kraj,970,2020-05-13T17:30:00
CZ,Moravskoslezský kraj,1153,2020-05-13T17:30:00
CZ,Hlavní město Praha,1891,2020-05-13T17:30:00
CZ,Nezjištěno,47,2020-05-14T00:30:00
CZ,Kraj Vysočina,179,2020-05-14T00:30:00
CZ,Jihočeský kraj,181,2020-05-14T00:30:00
CZ,Královéhradecký kraj,193,2020-05-14T00:30:00
CZ,Liberecký kraj,198,2020-05-14T00:30:00
CZ,Pardubický kraj,280,2020-05-14T00:30:00
CZ,Zlínský kraj,343,2020-05-14T00:30:00
CZ,Karlovarský kraj,436,2020-05-14T00:30:00
CZ,Jihomoravský kraj,497,2020-05-14T00:30:00
CZ,Ústecký kraj,513,2020-05-14T00:30:00
CZ,Plzeňský kraj,644,2020-05-14T00:30:00
CZ,Olomoucký kraj,725,2020-05-14T00:30:00
CZ,Středočeský kraj,974,2020-05-14T00:30:00
CZ,Moravskoslezský kraj,1167,2020-05-14T00:30:00
CZ,Hlavní město Praha,1892,2020-05-14T00:30:00
CZ,Nezjištěno,43,2020-05-14T09:00:00
CZ,Kraj Vysočina,180,2020-05-14T09:00:00
CZ,Jihočeský kraj,181,2020-05-14T09:00:00
CZ,Královéhradecký kraj,193,2020-05-14T09:00:00
CZ,Liberecký kraj,198,2020-05-14T09:00:00
CZ,Pardubický kraj,280,2020-05-14T09:00:00
CZ,Zlínský kraj,343,2020-05-14T09:00:00
CZ,Karlovarský kraj,436,2020-05-14T09:00:00
CZ,Jihomoravský kraj,501,2020-05-14T09:00:00
CZ,Ústecký kraj,512,2020-05-14T09:00:00
CZ,Plzeňský kraj,644,2020-05-14T09:00:00
CZ,Olomoucký kraj,726,2020-05-14T09:00:00
CZ,Středočeský kraj,975,2020-05-14T09:00:00
CZ,Moravskoslezský kraj,1168,2020-05-14T09:00:00
CZ,Hlavní město Praha,1895,2020-05-14T09:00:00
CZ,Nezjištěno,46,2020-05-14T17:30:00
CZ,Kraj Vysočina,180,2020-05-14T17:30:00
CZ,Jihočeský kraj,181,2020-05-14T17:30:00
CZ,Královéhradecký kraj,193,2020-05-14T17:30:00
CZ,Liberecký kraj,198,2020-05-14T17:30:00
CZ,Pardubický kraj,281,2020-05-14T17:30:00
CZ,Zlínský kraj,344,2020-05-14T17:30:00
CZ,Karlovarský kraj,436,2020-05-14T17:30:00
CZ,Jihomoravský kraj,504,2020-05-14T17:30:00
CZ,Ústecký kraj,516,2020-05-14T17:30:00
CZ,Plzeňský kraj,646,2020-05-14T17:30:00
CZ,Olomoucký kraj,729,2020-05-14T17:30:00
CZ,Středočeský kraj,997,2020-05-14T17:30:00
CZ,Moravskoslezský kraj,1174,2020-05-14T17:30:00
CZ,Hlavní město Praha,1905,2020-05-14T17:30:00
CZ,Nezjištěno,47,2020-05-15T00:30:00
CZ,Kraj Vysočina,179,2020-05-15T00:30:00
CZ,Jihočeský kraj,181,2020-05-15T00:30:00
CZ,Královéhradecký kraj,194,2020-05-15T00:30:00
CZ,Liberecký kraj,198,2020-05-15T00:30:00
CZ,Pardubický kraj,281,2020-05-15T00:30:00
CZ,Zlínský kraj,344,2020-05-15T00:30:00
CZ,Karlovarský kraj,437,2020-05-15T00:30:00
CZ,Jihomoravský kraj,504,2020-05-15T00:30:00
CZ,Ústecký kraj,517,2020-05-15T00:30:00
CZ,Plzeňský kraj,646,2020-05-15T00:30:00
CZ,Olomoucký kraj,729,2020-05-15T00:30:00
CZ,Středočeský kraj,1000,2020-05-15T00:30:00
CZ,Moravskoslezský kraj,1180,2020-05-15T00:30:00
CZ,Hlavní město Praha,1914,2020-05-15T00:30:00
CZ,Nezjištěno,46,2020-05-15T09:00:00
CZ,Kraj Vysočina,180,2020-05-15T09:00:00
CZ,Jihočeský kraj,181,2020-05-15T09:00:00
CZ,Královéhradecký kraj,194,2020-05-15T09:00:00
CZ,Liberecký kraj,198,2020-05-15T09:00:00
CZ,Pardubický kraj,281,2020-05-15T09:00:00
CZ,Zlínský kraj,344,2020-05-15T09:00:00
CZ,Karlovarský kraj,436,2020-05-15T09:00:00
CZ,Jihomoravský kraj,505,2020-05-15T09:00:00
CZ,Ústecký kraj,517,2020-05-15T09:00:00
CZ,Plzeňský kraj,646,2020-05-15T09:00:00
CZ,Olomoucký kraj,729,2020-05-15T09:00:00
CZ,Středočeský kraj,1000,2020-05-15T09:00:00
CZ,Moravskoslezský kraj,1180,2020-05-15T09:00:00
CZ,Hlavní město Praha,1915,2020-05-15T09:00:00
CZ,Nezjištěno,46,2020-05-15T17:30:00
CZ,Jihočeský kraj,180,2020-05-15T17:30:00
CZ,Kraj Vysočina,180,2020-05-15T17:30:00
CZ,Královéhradecký kraj,194,2020-05-15T17:30:00
CZ,Liberecký kraj,198,2020-05-15T17:30:00
CZ,Pardubický kraj,281,2020-05-15T17:30:00
CZ,Zlínský kraj,344,2020-05-15T17:30:00
CZ,Karlovarský kraj,435,2020-05-15T17:30:00
CZ,Jihomoravský kraj,507,2020-05-15T17:30:00
CZ,Ústecký kraj,518,2020-05-15T17:30:00
CZ,Plzeňský kraj,651,2020-05-15T17:30:00
CZ,Olomoucký kraj,730,2020-05-15T17:30:00
CZ,Středočeský kraj,1006,2020-05-15T17:30:00
CZ,Moravskoslezský kraj,1183,2020-05-15T17:30:00
CZ,Hlavní město Praha,1921,2020-05-15T17:30:00
CZ,Nezjištěno,56,2020-05-16T00:30:00
CZ,Jihočeský kraj,180,2020-05-16T00:30:00
CZ,Kraj Vysočina,181,2020-05-16T00:30:00
CZ,Královéhradecký kraj,194,2020-05-16T00:30:00
CZ,Liberecký kraj,199,2020-05-16T00:30:00
CZ,Pardubický kraj,282,2020-05-16T00:30:00
CZ,Zlínský kraj,344,2020-05-16T00:30:00
CZ,Karlovarský kraj,435,2020-05-16T00:30:00
CZ,Jihomoravský kraj,507,2020-05-16T00:30:00
CZ,Ústecký kraj,518,2020-05-16T00:30:00
CZ,Plzeňský kraj,651,2020-05-16T00:30:00
CZ,Olomoucký kraj,731,2020-05-16T00:30:00
CZ,Středočeský kraj,1011,2020-05-16T00:30:00
CZ,Moravskoslezský kraj,1190,2020-05-16T00:30:00
CZ,Hlavní město Praha,1927,2020-05-16T00:30:00
CZ,Nezjištěno,56,2020-05-16T09:00:00
CZ,Jihočeský kraj,180,2020-05-16T09:00:00
CZ,Kraj Vysočina,181,2020-05-16T09:00:00
CZ,Královéhradecký kraj,194,2020-05-16T09:00:00
CZ,Liberecký kraj,199,2020-05-16T09:00:00
CZ,Pardubický kraj,282,2020-05-16T09:00:00
CZ,Zlínský kraj,344,2020-05-16T09:00:00
CZ,Karlovarský kraj,435,2020-05-16T09:00:00
CZ,Jihomoravský kraj,507,2020-05-16T09:00:00
CZ,Ústecký kraj,518,2020-05-16T09:00:00
CZ,Plzeňský kraj,651,2020-05-16T09:00:00
CZ,Olomoucký kraj,731,2020-05-16T09:00:00
CZ,Středočeský kraj,1012,2020-05-16T09:00:00
CZ,Moravskoslezský kraj,1189,2020-05-16T09:00:00
CZ,Hlavní město Praha,1926,2020-05-16T09:00:00
CZ,Nezjištěno,52,2020-05-16T17:30:00
CZ,Jihočeský kraj,180,2020-05-16T17:30:00
CZ,Kraj Vysočina,181,2020-05-16T17:30:00
CZ,Královéhradecký kraj,194,2020-05-16T17:30:00
CZ,Liberecký kraj,199,2020-05-16T17:30:00
CZ,Pardubický kraj,283,2020-05-16T17:30:00
CZ,Zlínský kraj,345,2020-05-16T17:30:00
CZ,Karlovarský kraj,435,2020-05-16T17:30:00
CZ,Jihomoravský kraj,509,2020-05-16T17:30:00
CZ,Ústecký kraj,520,2020-05-16T17:30:00
CZ,Plzeňský kraj,652,2020-05-16T17:30:00
CZ,Olomoucký kraj,731,2020-05-16T17:30:00
CZ,Středočeský kraj,1015,2020-05-16T17:30:00
CZ,Moravskoslezský kraj,1193,2020-05-16T17:30:00
CZ,Hlavní město Praha,1947,2020-05-16T17:30:00
CZ,Nezjištěno,51,2020-05-17T00:30:00
CZ,Jihočeský kraj,180,2020-05-17T00:30:00
CZ,Kraj Vysočina,181,2020-05-17T00:30:00
CZ,Královéhradecký kraj,194,2020-05-17T00:30:00
CZ,Liberecký kraj,200,2020-05-17T00:30:00
CZ,Pardubický kraj,283,2020-05-17T00:30:00
CZ,Zlínský kraj,345,2020-05-17T00:30:00
CZ,Karlovarský kraj,435,2020-05-17T00:30:00
CZ,Jihomoravský kraj,509,2020-05-17T00:30:00
CZ,Ústecký kraj,520,2020-05-17T00:30:00
CZ,Plzeňský kraj,653,2020-05-17T00:30:00
CZ,Olomoucký kraj,731,2020-05-17T00:30:00
CZ,Středočeský kraj,1014,2020-05-17T00:30:00
CZ,Moravskoslezský kraj,1201,2020-05-17T00:30:00
CZ,Hlavní město Praha,1958,2020-05-17T00:30:00
CZ,Nezjištěno,51,2020-05-17T09:00:00
CZ,Jihočeský kraj,180,2020-05-17T09:00:00
CZ,Kraj Vysočina,181,2020-05-17T09:00:00
CZ,Královéhradecký kraj,194,2020-05-17T09:00:00
CZ,Liberecký kraj,200,2020-05-17T09:00:00
CZ,Pardubický kraj,284,2020-05-17T09:00:00
CZ,Zlínský kraj,345,2020-05-17T09:00:00
CZ,Karlovarský kraj,435,2020-05-17T09:00:00
CZ,Jihomoravský kraj,509,2020-05-17T09:00:00
CZ,Ústecký kraj,520,2020-05-17T09:00:00
CZ,Plzeňský kraj,653,2020-05-17T09:00:00
CZ,Olomoucký kraj,731,2020-05-17T09:00:00
CZ,Středočeský kraj,1014,2020-05-17T09:00:00
CZ,Moravskoslezský kraj,1201,2020-05-17T09:00:00
CZ,Hlavní město Praha,1959,2020-05-17T09:00:00
CZ,Nezjištěno,51,2020-05-17T17:30:00
CZ,Jihočeský kraj,180,2020-05-17T17:30:00
CZ,Kraj Vysočina,181,2020-05-17T17:30:00
CZ,Královéhradecký kraj,194,2020-05-17T17:30:00
CZ,Liberecký kraj,200,2020-05-17T17:30:00
CZ,Pardubický kraj,284,2020-05-17T17:30:00
CZ,Zlínský kraj,346,2020-05-17T17:30:00
CZ,Karlovarský kraj,435,2020-05-17T17:30:00
CZ,Jihomoravský kraj,509,2020-05-17T17:30:00
CZ,Ústecký kraj,523,2020-05-17T17:30:00
CZ,Plzeňský kraj,653,2020-05-17T17:30:00
CZ,Olomoucký kraj,731,2020-05-17T17:30:00
CZ,Středočeský kraj,1015,2020-05-17T17:30:00
CZ,Moravskoslezský kraj,1201,2020-05-17T17:30:00
CZ,Hlavní město Praha,1957,2020-05-17T17:30:00
CZ,Nezjištěno,55,2020-05-18T00:30:00
CZ,Jihočeský kraj,180,2020-05-18T00:30:00
CZ,Kraj Vysočina,181,2020-05-18T00:30:00
CZ,Královéhradecký kraj,194,2020-05-18T00:30:00
CZ,Liberecký kraj,200,2020-05-18T00:30:00
CZ,Pardubický kraj,283,2020-05-18T00:30:00
CZ,Zlínský kraj,346,2020-05-18T00:30:00
CZ,Karlovarský kraj,437,2020-05-18T00:30:00
CZ,Jihomoravský kraj,509,2020-05-18T00:30:00
CZ,Ústecký kraj,524,2020-05-18T00:30:00
CZ,Plzeňský kraj,653,2020-05-18T00:30:00
CZ,Olomoucký kraj,731,2020-05-18T00:30:00
CZ,Středočeský kraj,1015,2020-05-18T00:30:00
CZ,Moravskoslezský kraj,1202,2020-05-18T00:30:00
CZ,Hlavní město Praha,1965,2020-05-18T00:30:00
CZ,Nezjištěno,54,2020-05-18T09:00:00
CZ,Jihočeský kraj,180,2020-05-18T09:00:00
CZ,Kraj Vysočina,181,2020-05-18T09:00:00
CZ,Královéhradecký kraj,194,2020-05-18T09:00:00
CZ,Liberecký kraj,200,2020-05-18T09:00:00
CZ,Pardubický kraj,284,2020-05-18T09:00:00
CZ,Zlínský kraj,346,2020-05-18T09:00:00
CZ,Karlovarský kraj,437,2020-05-18T09:00:00
CZ,Jihomoravský kraj,509,2020-05-18T09:00:00
CZ,Ústecký kraj,528,2020-05-18T09:00:00
CZ,Plzeňský kraj,653,2020-05-18T09:00:00
CZ,Olomoucký kraj,731,2020-05-18T09:00:00
CZ,Středočeský kraj,1017,2020-05-18T09:00:00
CZ,Moravskoslezský kraj,1202,2020-05-18T09:00:00
CZ,Hlavní město Praha,1964,2020-05-18T09:00:00
CZ,Nezjištěno,74,2020-05-18T17:30:00
CZ,Jihočeský kraj,180,2020-05-18T17:30:00
CZ,Kraj Vysočina,181,2020-05-18T17:30:00
CZ,Královéhradecký kraj,194,2020-05-18T17:30:00
CZ,Liberecký kraj,200,2020-05-18T17:30:00
CZ,Pardubický kraj,284,2020-05-18T17:30:00
CZ,Zlínský kraj,346,2020-05-18T17:30:00
CZ,Karlovarský kraj,439,2020-05-18T17:30:00
CZ,Jihomoravský kraj,513,2020-05-18T17:30:00
CZ,Ústecký kraj,530,2020-05-18T17:30:00
CZ,Plzeňský kraj,653,2020-05-18T17:30:00
CZ,Olomoucký kraj,731,2020-05-18T17:30:00
CZ,Středočeský kraj,1018,2020-05-18T17:30:00
CZ,Moravskoslezský kraj,1209,2020-05-18T17:30:00
CZ,Hlavní město Praha,1975,2020-05-18T17:30:00
CZ,Nezjištěno,85,2020-05-19T00:30:00
CZ,Jihočeský kraj,180,2020-05-19T00:30:00
CZ,Kraj Vysočina,181,2020-05-19T00:30:00
CZ,Královéhradecký kraj,195,2020-05-19T00:30:00
CZ,Liberecký kraj,200,2020-05-19T00:30:00
CZ,Pardubický kraj,284,2020-05-19T00:30:00
CZ,Zlínský kraj,346,2020-05-19T00:30:00
CZ,Karlovarský kraj,439,2020-05-19T00:30:00
CZ,Jihomoravský kraj,513,2020-05-19T00:30:00
CZ,Ústecký kraj,530,2020-05-19T00:30:00
CZ,Plzeňský kraj,655,2020-05-19T00:30:00
CZ,Olomoucký kraj,731,2020-05-19T00:30:00
CZ,Středočeský kraj,1018,2020-05-19T00:30:00
CZ,Moravskoslezský kraj,1248,2020-05-19T00:30:00
CZ,Hlavní město Praha,1981,2020-05-19T00:30:00
CZ,Nezjištěno,79,2020-05-19T09:00:00
CZ,Jihočeský kraj,180,2020-05-19T09:00:00
CZ,Kraj Vysočina,181,2020-05-19T09:00:00
CZ,Královéhradecký kraj,195,2020-05-19T09:00:00
CZ,Liberecký kraj,200,2020-05-19T09:00:00
CZ,Pardubický kraj,284,2020-05-19T09:00:00
CZ,Zlínský kraj,346,2020-05-19T09:00:00
CZ,Karlovarský kraj,440,2020-05-19T09:00:00
CZ,Jihomoravský kraj,513,2020-05-19T09:00:00
CZ,Ústecký kraj,530,2020-05-19T09:00:00
CZ,Plzeňský kraj,654,2020-05-19T09:00:00
CZ,Olomoucký kraj,731,2020-05-19T09:00:00
CZ,Středočeský kraj,1022,2020-05-19T09:00:00
CZ,Moravskoslezský kraj,1256,2020-05-19T09:00:00
CZ,Hlavní město Praha,1983,2020-05-19T09:00:00
CZ,Nezjištěno,73,2020-05-19T13:40:00
CZ,Jihočeský kraj,180,2020-05-19T13:40:00
CZ,Kraj Vysočina,181,2020-05-19T13:40:00
CZ,Královéhradecký kraj,195,2020-05-19T13:40:00
CZ,Liberecký kraj,200,2020-05-19T13:40:00
CZ,Pardubický kraj,284,2020-05-19T13:40:00
CZ,Zlínský kraj,346,2020-05-19T13:40:00
CZ,Karlovarský kraj,440,2020-05-19T13:40:00
CZ,Jihomoravský kraj,513,2020-05-19T13:40:00
CZ,Ústecký kraj,530,2020-05-19T13:40:00
CZ,Plzeňský kraj,655,2020-05-19T13:40:00
CZ,Olomoucký kraj,731,2020-05-19T13:40:00
CZ,Středočeský kraj,1027,2020-05-19T13:40:00
CZ,Moravskoslezský kraj,1263,2020-05-19T13:40:00
CZ,Hlavní město Praha,1986,2020-05-19T13:40:00
CZ,Nezjištěno,73,2020-05-19T17:30:00
CZ,Jihočeský kraj,180,2020-05-19T17:30:00
CZ,Kraj Vysočina,181,2020-05-19T17:30:00
CZ,Královéhradecký kraj,196,2020-05-19T17:30:00
CZ,Liberecký kraj,200,2020-05-19T17:30:00
CZ,Pardubický kraj,284,2020-05-19T17:30:00
CZ,Zlínský kraj,346,2020-05-19T17:30:00
CZ,Karlovarský kraj,440,2020-05-19T17:30:00
CZ,Jihomoravský kraj,513,2020-05-19T17:30:00
CZ,Ústecký kraj,530,2020-05-19T17:30:00
CZ,Plzeňský kraj,655,2020-05-19T17:30:00
CZ,Olomoucký kraj,731,2020-05-19T17:30:00
CZ,Středočeský kraj,1028,2020-05-19T17:30:00
CZ,Moravskoslezský kraj,1282,2020-05-19T17:30:00
CZ,Hlavní město Praha,1991,2020-05-19T17:30:00
CZ,Nezjištěno,71,2020-05-20T00:30:00
CZ,Jihočeský kraj,181,2020-05-20T00:30:00
CZ,Kraj Vysočina,181,2020-05-20T00:30:00
CZ,Královéhradecký kraj,196,2020-05-20T00:30:00
CZ,Liberecký kraj,200,2020-05-20T00:30:00
CZ,Pardubický kraj,284,2020-05-20T00:30:00
CZ,Zlínský kraj,346,2020-05-20T00:30:00
CZ,Karlovarský kraj,439,2020-05-20T00:30:00
CZ,Jihomoravský kraj,513,2020-05-20T00:30:00
CZ,Ústecký kraj,530,2020-05-20T00:30:00
CZ,Plzeňský kraj,657,2020-05-20T00:30:00
CZ,Olomoucký kraj,732,2020-05-20T00:30:00
CZ,Středočeský kraj,1030,2020-05-20T00:30:00
CZ,Moravskoslezský kraj,1291,2020-05-20T00:30:00
CZ,Hlavní město Praha,1996,2020-05-20T00:30:00
CZ,Nezjištěno,77,2020-05-20T09:00:00
CZ,Jihočeský kraj,181,2020-05-20T09:00:00
CZ,Kraj Vysočina,181,2020-05-20T09:00:00
CZ,Královéhradecký kraj,196,2020-05-20T09:00:00
CZ,Liberecký kraj,200,2020-05-20T09:00:00
CZ,Pardubický kraj,284,2020-05-20T09:00:00
CZ,Zlínský kraj,346,2020-05-20T09:00:00
CZ,Karlovarský kraj,445,2020-05-20T09:00:00
CZ,Jihomoravský kraj,515,2020-05-20T09:00:00
CZ,Ústecký kraj,530,2020-05-20T09:00:00
CZ,Plzeňský kraj,657,2020-05-20T09:00:00
CZ,Olomoucký kraj,732,2020-05-20T09:00:00
CZ,Středočeský kraj,1033,2020-05-20T09:00:00
CZ,Moravskoslezský kraj,1307,2020-05-20T09:00:00
CZ,Hlavní město Praha,1999,2020-05-20T09:00:00
CZ,Nezjištěno,69,2020-05-20T17:30:00
CZ,Jihočeský kraj,181,2020-05-20T17:30:00
CZ,Kraj Vysočina,182,2020-05-20T17:30:00
CZ,Královéhradecký kraj,196,2020-05-20T17:30:00
CZ,Liberecký kraj,200,2020-05-20T17:30:00
CZ,Pardubický kraj,285,2020-05-20T17:30:00
CZ,Zlínský kraj,346,2020-05-20T17:30:00
CZ,Karlovarský kraj,446,2020-05-20T17:30:00
CZ,Jihomoravský kraj,515,2020-05-20T17:30:00
CZ,Ústecký kraj,531,2020-05-20T17:30:00
CZ,Plzeňský kraj,657,2020-05-20T17:30:00
CZ,Olomoucký kraj,732,2020-05-20T17:30:00
CZ,Středočeský kraj,1036,2020-05-20T17:30:00
CZ,Moravskoslezský kraj,1318,2020-05-20T17:30:00
CZ,Hlavní město Praha,2004,2020-05-20T17:30:00
CZ,Nezjištěno,69,2020-05-21T00:30:00
CZ,Jihočeský kraj,182,2020-05-21T00:30:00
CZ,Kraj Vysočina,182,2020-05-21T00:30:00
CZ,Královéhradecký kraj,196,2020-05-21T00:30:00
CZ,Liberecký kraj,200,2020-05-21T00:30:00
CZ,Pardubický kraj,285,2020-05-21T00:30:00
CZ,Zlínský kraj,354,2020-05-21T00:30:00
CZ,Karlovarský kraj,445,2020-05-21T00:30:00
CZ,Jihomoravský kraj,515,2020-05-21T00:30:00
CZ,Ústecký kraj,531,2020-05-21T00:30:00
CZ,Plzeňský kraj,659,2020-05-21T00:30:00
CZ,Olomoucký kraj,732,2020-05-21T00:30:00
CZ,Středočeský kraj,1037,2020-05-21T00:30:00
CZ,Moravskoslezský kraj,1328,2020-05-21T00:30:00
CZ,Hlavní město Praha,2006,2020-05-21T00:30:00
CZ,Nezjištěno,69,2020-05-21T09:00:00
CZ,Jihočeský kraj,182,2020-05-21T09:00:00
CZ,Kraj Vysočina,182,2020-05-21T09:00:00
CZ,Královéhradecký kraj,196,2020-05-21T09:00:00
CZ,Liberecký kraj,200,2020-05-21T09:00:00
CZ,Pardubický kraj,285,2020-05-21T09:00:00
CZ,Zlínský kraj,354,2020-05-21T09:00:00
CZ,Karlovarský kraj,446,2020-05-21T09:00:00
CZ,Jihomoravský kraj,515,2020-05-21T09:00:00
CZ,Ústecký kraj,532,2020-05-21T09:00:00
CZ,Plzeňský kraj,659,2020-05-21T09:00:00
CZ,Olomoucký kraj,732,2020-05-21T09:00:00
CZ,Středočeský kraj,1038,2020-05-21T09:00:00
CZ,Moravskoslezský kraj,1330,2020-05-21T09:00:00
CZ,Hlavní město Praha,2005,2020-05-21T09:00:00
CZ,Nezjištěno,67,2020-05-21T17:30:00
CZ,Jihočeský kraj,181,2020-05-21T17:30:00
CZ,Kraj Vysočina,184,2020-05-21T17:30:00
CZ,Královéhradecký kraj,196,2020-05-21T17:30:00
CZ,Liberecký kraj,200,2020-05-21T17:30:00
CZ,Pardubický kraj,287,2020-05-21T17:30:00
CZ,Zlínský kraj,354,2020-05-21T17:30:00
CZ,Karlovarský kraj,446,2020-05-21T17:30:00
CZ,Jihomoravský kraj,516,2020-05-21T17:30:00
CZ,Ústecký kraj,532,2020-05-21T17:30:00
CZ,Plzeňský kraj,660,2020-05-21T17:30:00
CZ,Olomoucký kraj,732,2020-05-21T17:30:00
CZ,Středočeský kraj,1040,2020-05-21T17:30:00
CZ,Moravskoslezský kraj,1335,2020-05-21T17:30:00
CZ,Hlavní město Praha,2013,2020-05-21T17:30:00
CZ,Nezjištěno,68,2020-05-22T00:30:00
CZ,Jihočeský kraj,181,2020-05-22T00:30:00
CZ,Kraj Vysočina,184,2020-05-22T00:30:00
CZ,Královéhradecký kraj,196,2020-05-22T00:30:00
CZ,Liberecký kraj,200,2020-05-22T00:30:00
CZ,Pardubický kraj,287,2020-05-22T00:30:00
CZ,Zlínský kraj,354,2020-05-22T00:30:00
CZ,Karlovarský kraj,447,2020-05-22T00:30:00
CZ,Jihomoravský kraj,517,2020-05-22T00:30:00
CZ,Ústecký kraj,531,2020-05-22T00:30:00
CZ,Plzeňský kraj,660,2020-05-22T00:30:00
CZ,Olomoucký kraj,732,2020-05-22T00:30:00
CZ,Středočeský kraj,1040,2020-05-22T00:30:00
CZ,Moravskoslezský kraj,1341,2020-05-22T00:30:00
CZ,Hlavní město Praha,2016,2020-05-22T00:30:00
CZ,Nezjištěno,68,2020-05-22T09:00:00
CZ,Jihočeský kraj,181,2020-05-22T09:00:00
CZ,Kraj Vysočina,184,2020-05-22T09:00:00
CZ,Královéhradecký kraj,196,2020-05-22T09:00:00
CZ,Liberecký kraj,200,2020-05-22T09:00:00
CZ,Pardubický kraj,287,2020-05-22T09:00:00
CZ,Zlínský kraj,354,2020-05-22T09:00:00
CZ,Karlovarský kraj,448,2020-05-22T09:00:00
CZ,Jihomoravský kraj,517,2020-05-22T09:00:00
CZ,Ústecký kraj,532,2020-05-22T09:00:00
CZ,Plzeňský kraj,660,2020-05-22T09:00:00
CZ,Olomoucký kraj,732,2020-05-22T09:00:00
CZ,Středočeský kraj,1041,2020-05-22T09:00:00
CZ,Moravskoslezský kraj,1342,2020-05-22T09:00:00
CZ,Hlavní město Praha,2015,2020-05-22T09:00:00
CZ,Nezjištěno,67,2020-05-22T17:30:00
CZ,Jihočeský kraj,181,2020-05-22T17:30:00
CZ,Kraj Vysočina,185,2020-05-22T17:30:00
CZ,Královéhradecký kraj,196,2020-05-22T17:30:00
CZ,Liberecký kraj,200,2020-05-22T17:30:00
CZ,Pardubický kraj,287,2020-05-22T17:30:00
CZ,Zlínský kraj,354,2020-05-22T17:30:00
CZ,Karlovarský kraj,448,2020-05-22T17:30:00
CZ,Jihomoravský kraj,518,2020-05-22T17:30:00
