Key,Date,CountryCode,CountryName,RegionCode,RegionName,aggregation_level,Confirmed,Deaths,Population,Latitude,Longitude
JP_07,2020-04-12,JP,Japan,07,Fukushima,1,38,,1844173,37.4,140.466667
JP_08,2020-04-12,JP,Japan,08,Ibaraki,1,109,,2868041,36.3,140.316667
JP_10,2020-04-12,JP,Japan,10,Gunma,1,90,,1937626,36.366667,139.116667
JP_11,2020-04-12,JP,Japan,11,Saitama,1,414,,7337330,35.95,139.55
JP_12,2020-04-12,JP,Japan,12,Chiba,1,468,2,6279026,35.605,140.123333
JP_13,2020-04-12,JP,Japan,13,Tokyo,1,2070,3,13942856,35.689722,139.692222
JP_14,2020-04-12,JP,Japan,14,Kanagawa,1,542,1,9200166,35.447508,139.642344
JP_16,2020-04-12,JP,Japan,16,Toyama,1,44,,1042998,36.716667,137.15
JP_17,2020-04-12,JP,Japan,17,Ishikawa,1,113,,1137181,36.633333,136.65
JP_18,2020-04-12,JP,Japan,18,Fukui,1,88,,767742,35.983333,136.183333
JP_19,2020-04-12,JP,Japan,19,Yamanashi,1,35,,812056,35.616667,138.616667
JP_20,2020-04-12,JP,Japan,20,Nagano,1,29,,2049653,36.25,138.1
JP_21,2020-04-12,JP,Japan,21,Gifu,1,112,,1991390,35.483333,136.9
JP_22,2020-04-12,JP,Japan,22,Shizuoka,1,41,,3639226,34.916389,138.316389
JP_23,2020-04-12,JP,Japan,23,Aichi,1,325,2,7549594,35.180167,136.906667
JP_26,2020-04-12,JP,Japan,26,Kyoto,1,192,1,2583140,35.021667,135.755611
JP_27,2020-04-12,JP,Japan,27,Osaka,1,811,,8823453,34.686389,135.52
JP_28,2020-04-12,JP,Japan,28,Hyōgo,1,375,,5463609,34.690817,135.183078
JP_29,2020-04-12,JP,Japan,29,Nara,1,38,,1331330,34.685194,135.832944
JP_30,2020-04-12,JP,Japan,30,Wakayama,1,39,,923721,34.226028,135.1675
JP_32,2020-04-12,JP,Japan,32,Shimane,1,7,,673891,35.466667,133.05
JP_34,2020-04-12,JP,Japan,34,Hiroshima,1,62,,2811410,34.396472,132.45975
JP_35,2020-04-12,JP,Japan,35,Yamaguchi,1,23,,1355495,34.186111,131.4705
JP_37,2020-04-12,JP,Japan,37,Kagawa,1,8,,956069,34.34011,134.04328
JP_39,2020-04-12,JP,Japan,39,Kōchi,1,60,,697674,33.559694,133.531028
JP_40,2020-04-12,JP,Japan,40,Fukuoka,1,362,,5110113,33.6,130.583333
JP_43,2020-04-12,JP,Japan,43,Kumamoto,1,27,,1746740,32.716667,130.666667
JP_47,2020-04-12,JP,Japan,47.0,Okinawa,1,66,,1457162,26.5,127.933333
JP_01,2020-04-13,JP,Japan,01,Hokkaido,1,271,1,5273681,43,142
JP_04,2020-04-13,JP,Japan,04,Miyagi,1,54,,2303160,38.35,140.966667
JP_06,2020-04-13,JP,Japan,06,Yamagata,1,39,,1077057,38.433333,140.133333
JP_08,2020-04-13,JP,Japan,08,Ibaraki,1,110,,2868041,36.3,140.316667
JP_09,2020-04-13,JP,Japan,09,Tochigi,1,36,,1942312,36.516667,139.816667
JP_11,2020-04-13,JP,Japan,11,Saitama,1,429,,7337330,35.95,139.55
JP_12,2020-04-13,JP,Japan,12,Chiba,1,487,2,6279026,35.605,140.123333
JP_13,2020-04-13,JP,Japan,13,Tokyo,1,2161,3,13942856,35.689722,139.692222
JP_14,2020-04-13,JP,Japan,14,Kanagawa,1,557,1,9200166,35.447508,139.642344
JP_16,2020-04-13,JP,Japan,16,Toyama,1,49,,1042998,36.716667,137.15
JP_17,2020-04-13,JP,Japan,17,Ishikawa,1,121,,1137181,36.633333,136.65
JP_18,2020-04-13,JP,Japan,18,Fukui,1,92,,767742,35.983333,136.183333
JP_19,2020-04-13,JP,Japan,19,Yamanashi,1,36,,812056,35.616667,138.616667
JP_20,2020-04-13,JP,Japan,20,Nagano,1,36,,2049653,36.25,138.1
JP_21,2020-04-13,JP,Japan,21,Gifu,1,119,,1991390,35.483333,136.9
JP_22,2020-04-13,JP,Japan,22,Shizuoka,1,46,,3639226,34.916389,138.316389
JP_23,2020-04-13,JP,Japan,23,Aichi,1,334,2,7549594,35.180167,136.906667
JP_25,2020-04-13,JP,Japan,25,Shiga,1,39,,1413959,35.004361,135.8685
JP_26,2020-04-13,JP,Japan,26,Kyoto,1,204,1,2583140,35.021667,135.755611
JP_27,2020-04-13,JP,Japan,27,Osaka,1,835,,8823453,34.686389,135.52
JP_28,2020-04-13,JP,Japan,28,Hyōgo,1,384,,5463609,34.690817,135.183078
JP_29,2020-04-13,JP,Japan,29,Nara,1,41,,1331330,34.685194,135.832944
JP_32,2020-04-13,JP,Japan,32,Shimane,1,8,,673891,35.466667,133.05
JP_34,2020-04-13,JP,Japan,34,Hiroshima,1,65,,2811410,34.396472,132.45975
JP_35,2020-04-13,JP,Japan,35,Yamaguchi,1,24,,1355495,34.186111,131.4705
JP_37,2020-04-13,JP,Japan,37,Kagawa,1,19,,956069,34.34011,134.04328
JP_38,2020-04-13,JP,Japan,38,Ehime,1,36,,1338811,33.841611,132.765667
JP_40,2020-04-13,JP,Japan,40,Fukuoka,1,373,,5110113,33.6,130.583333
JP_43,2020-04-13,JP,Japan,43,Kumamoto,1,28,,1746740,32.716667,130.666667
JP_44,2020-04-13,JP,Japan,44,Ōita,1,43,,1134431,33.238186,131.612606
JP_47,2020-04-13,JP,Japan,47.0,Okinawa,1,73,,1457162,26.5,127.933333
JP_01,2020-04-14,JP,Japan,01,Hokkaido,1,289,1,5273681,43,142
JP_04,2020-04-14,JP,Japan,04,Miyagi,1,64,,2303160,38.35,140.966667
JP_05,2020-04-14,JP,Japan,05,Akita,1,14,,965927,39.718611,140.1025
JP_06,2020-04-14,JP,Japan,06,Yamagata,1,43,,1077057,38.433333,140.133333
JP_07,2020-04-14,JP,Japan,07,Fukushima,1,39,,1844173,37.4,140.466667
JP_08,2020-04-14,JP,Japan,08,Ibaraki,1,116,,2868041,36.3,140.316667
JP_09,2020-04-14,JP,Japan,09,Tochigi,1,37,,1942312,36.516667,139.816667
JP_10,2020-04-14,JP,Japan,10,Gunma,1,96,,1937626,36.366667,139.116667
JP_11,2020-04-14,JP,Japan,11,Saitama,1,451,,7337330,35.95,139.55
JP_12,2020-04-14,JP,Japan,12,Chiba,1,503,2,6279026,35.605,140.123333
JP_13,2020-04-14,JP,Japan,13,Tokyo,1,2322,3,13942856,35.689722,139.692222
JP_14,2020-04-14,JP,Japan,14,Kanagawa,1,577,1,9200166,35.447508,139.642344
JP_15,2020-04-14,JP,Japan,15,Niigata,1,45,,2222004,37.616667,138.866667
JP_16,2020-04-14,JP,Japan,16,Toyama,1,55,,1042998,36.716667,137.15
JP_17,2020-04-14,JP,Japan,17,Ishikawa,1,131,,1137181,36.633333,136.65
JP_19,2020-04-14,JP,Japan,19,Yamanashi,1,37,,812056,35.616667,138.616667
JP_20,2020-04-14,JP,Japan,20,Nagano,1,37,,2049653,36.25,138.1
JP_21,2020-04-14,JP,Japan,21,Gifu,1,127,,1991390,35.483333,136.9
JP_22,2020-04-14,JP,Japan,22,Shizuoka,1,47,,3639226,34.916389,138.316389
JP_23,2020-04-14,JP,Japan,23,Aichi,1,344,2,7549594,35.180167,136.906667
JP_24,2020-04-14,JP,Japan,24,Mie,1,18,1,1781948,34.73025,136.508667
JP_25,2020-04-14,JP,Japan,25,Shiga,1,50,,1413959,35.004361,135.8685
JP_26,2020-04-14,JP,Japan,26,Kyoto,1,209,1,2583140,35.021667,135.755611
JP_27,2020-04-14,JP,Japan,27,Osaka,1,894,,8823453,34.686389,135.52
JP_28,2020-04-14,JP,Japan,28,Hyōgo,1,403,,5463609,34.690817,135.183078
JP_29,2020-04-14,JP,Japan,29,Nara,1,44,,1331330,34.685194,135.832944
JP_30,2020-04-14,JP,Japan,30,Wakayama,1,40,,923721,34.226028,135.1675
JP_32,2020-04-14,JP,Japan,32,Shimane,1,10,,673891,35.466667,133.05
JP_33,2020-04-14,JP,Japan,33,Okayama,1,16,,1891346,34.66175,133.934722
JP_34,2020-04-14,JP,Japan,34,Hiroshima,1,90,,2811410,34.396472,132.45975
JP_35,2020-04-14,JP,Japan,35,Yamaguchi,1,25,,1355495,34.186111,131.4705
JP_37,2020-04-14,JP,Japan,37,Kagawa,1,20,,956069,34.34011,134.04328
JP_38,2020-04-14,JP,Japan,38,Ehime,1,38,,1338811,33.841611,132.765667
JP_40,2020-04-14,JP,Japan,40,Fukuoka,1,406,,5110113,33.6,130.583333
JP_41,2020-04-14,JP,Japan,41,Saga,1,15,,814211,33.283333,130.166667
JP_43,2020-04-14,JP,Japan,43,Kumamoto,1,31,,1746740,32.716667,130.666667
JP_44,2020-04-14,JP,Japan,44,Ōita,1,45,,1134431,33.238186,131.612606
JP_47,2020-04-14,JP,Japan,47.0,Okinawa,1,77,,1457162,26.5,127.933333
JP_01,2020-04-15,JP,Japan,01,Hokkaido,1,312,1,5273681,43,142
JP_04,2020-04-15,JP,Japan,04,Miyagi,1,65,,2303160,38.35,140.966667
JP_06,2020-04-15,JP,Japan,06,Yamagata,1,49,,1077057,38.433333,140.133333
JP_07,2020-04-15,JP,Japan,07,Fukushima,1,40,,1844173,37.4,140.466667
JP_08,2020-04-15,JP,Japan,08,Ibaraki,1,119,,2868041,36.3,140.316667
JP_09,2020-04-15,JP,Japan,09,Tochigi,1,40,,1942312,36.516667,139.816667
JP_10,2020-04-15,JP,Japan,10,Gunma,1,106,,1937626,36.366667,139.116667
JP_11,2020-04-15,JP,Japan,11,Saitama,1,512,,7337330,35.95,139.55
JP_12,2020-04-15,JP,Japan,12,Chiba,1,538,2,6279026,35.605,140.123333
JP_13,2020-04-15,JP,Japan,13,Tokyo,1,2449,3,13942856,35.689722,139.692222
JP_14,2020-04-15,JP,Japan,14,Kanagawa,1,617,1,9200166,35.447508,139.642344
JP_15,2020-04-15,JP,Japan,15,Niigata,1,46,,2222004,37.616667,138.866667
JP_16,2020-04-15,JP,Japan,16,Toyama,1,61,,1042998,36.716667,137.15
JP_17,2020-04-15,JP,Japan,17,Ishikawa,1,140,,1137181,36.633333,136.65
JP_18,2020-04-15,JP,Japan,18,Fukui,1,100,,767742,35.983333,136.183333
JP_19,2020-04-15,JP,Japan,19,Yamanashi,1,40,,812056,35.616667,138.616667
JP_20,2020-04-15,JP,Japan,20,Nagano,1,39,,2049653,36.25,138.1
JP_21,2020-04-15,JP,Japan,21,Gifu,1,130,,1991390,35.483333,136.9
JP_22,2020-04-15,JP,Japan,22,Shizuoka,1,48,,3639226,34.916389,138.316389
JP_23,2020-04-15,JP,Japan,23,Aichi,1,355,2,7549594,35.180167,136.906667
JP_24,2020-04-15,JP,Japan,24,Mie,1,19,1,1781948,34.73025,136.508667
JP_25,2020-04-15,JP,Japan,25,Shiga,1,51,,1413959,35.004361,135.8685
JP_26,2020-04-15,JP,Japan,26,Kyoto,1,214,1,2583140,35.021667,135.755611
JP_27,2020-04-15,JP,Japan,27,Osaka,1,968,,8823453,34.686389,135.52
JP_28,2020-04-15,JP,Japan,28,Hyōgo,1,423,,5463609,34.690817,135.183078
JP_29,2020-04-15,JP,Japan,29,Nara,1,50,,1331330,34.685194,135.832944
JP_30,2020-04-15,JP,Japan,30,Wakayama,1,42,,923721,34.226028,135.1675
JP_32,2020-04-15,JP,Japan,32,Shimane,1,13,,673891,35.466667,133.05
JP_34,2020-04-15,JP,Japan,34,Hiroshima,1,113,,2811410,34.396472,132.45975
JP_35,2020-04-15,JP,Japan,35,Yamaguchi,1,28,,1355495,34.186111,131.4705
JP_38,2020-04-15,JP,Japan,38,Ehime,1,39,,1338811,33.841611,132.765667
JP_39,2020-04-15,JP,Japan,39,Kōchi,1,62,,697674,33.559694,133.531028
JP_40,2020-04-15,JP,Japan,40,Fukuoka,1,436,,5110113,33.6,130.583333
JP_42,2020-04-15,JP,Japan,42,Nagasaki,1,16,,1325205,32.966667,129.8
JP_43,2020-04-15,JP,Japan,43,Kumamoto,1,33,,1746740,32.716667,130.666667
JP_44,2020-04-15,JP,Japan,44,Ōita,1,50,,1134431,33.238186,131.612606
JP_47,2020-04-15,JP,Japan,47.0,Okinawa,1,87,,1457162,26.5,127.933333
JP_01,2020-04-16,JP,Japan,01,Hokkaido,1,335,1,5273681,43,142
JP_04,2020-04-16,JP,Japan,04,Miyagi,1,78,,2303160,38.35,140.966667
JP_06,2020-04-16,JP,Japan,06,Yamagata,1,54,,1077057,38.433333,140.133333
JP_07,2020-04-16,JP,Japan,07,Fukushima,1,49,,1844173,37.4,140.466667
JP_08,2020-04-16,JP,Japan,08,Ibaraki,1,123,,2868041,36.3,140.316667
JP_09,2020-04-16,JP,Japan,09,Tochigi,1,42,,1942312,36.516667,139.816667
JP_10,2020-04-16,JP,Japan,10,Gunma,1,112,,1937626,36.366667,139.116667
JP_11,2020-04-16,JP,Japan,11,Saitama,1,563,,7337330,35.95,139.55
JP_12,2020-04-16,JP,Japan,12,Chiba,1,596,2,6279026,35.605,140.123333
JP_13,2020-04-16,JP,Japan,13,Tokyo,1,2598,3,13942856,35.689722,139.692222
JP_14,2020-04-16,JP,Japan,14,Kanagawa,1,673,1,9200166,35.447508,139.642344
JP_15,2020-04-16,JP,Japan,15,Niigata,1,47,,2222004,37.616667,138.866667
JP_16,2020-04-16,JP,Japan,16,Toyama,1,68,,1042998,36.716667,137.15
JP_17,2020-04-16,JP,Japan,17,Ishikawa,1,146,,1137181,36.633333,136.65
JP_18,2020-04-16,JP,Japan,18,Fukui,1,103,,767742,35.983333,136.183333
JP_19,2020-04-16,JP,Japan,19,Yamanashi,1,43,,812056,35.616667,138.616667
JP_20,2020-04-16,JP,Japan,20,Nagano,1,45,,2049653,36.25,138.1
JP_21,2020-04-16,JP,Japan,21,Gifu,1,135,,1991390,35.483333,136.9
JP_22,2020-04-16,JP,Japan,22,Shizuoka,1,49,,3639226,34.916389,138.316389
JP_23,2020-04-16,JP,Japan,23,Aichi,1,369,2,7549594,35.180167,136.906667
JP_24,2020-04-16,JP,Japan,24,Mie,1,25,1,1781948,34.73025,136.508667
JP_25,2020-04-16,JP,Japan,25,Shiga,1,56,,1413959,35.004361,135.8685
JP_26,2020-04-16,JP,Japan,26,Kyoto,1,224,1,2583140,35.021667,135.755611
JP_27,2020-04-16,JP,Japan,27,Osaka,1,1020,,8823453,34.686389,135.52
JP_28,2020-04-16,JP,Japan,28,Hyōgo,1,454,,5463609,34.690817,135.183078
JP_29,2020-04-16,JP,Japan,29,Nara,1,51,,1331330,34.685194,135.832944
JP_30,2020-04-16,JP,Japan,30,Wakayama,1,43,,923721,34.226028,135.1675
JP_32,2020-04-16,JP,Japan,32,Shimane,1,14,,673891,35.466667,133.05
JP_33,2020-04-16,JP,Japan,33,Okayama,1,17,,1891346,34.66175,133.934722
JP_34,2020-04-16,JP,Japan,34,Hiroshima,1,118,,2811410,34.396472,132.45975
JP_35,2020-04-16,JP,Japan,35,Yamaguchi,1,29,,1355495,34.186111,131.4705
JP_37,2020-04-16,JP,Japan,37,Kagawa,1,22,,956069,34.34011,134.04328
JP_38,2020-04-16,JP,Japan,38,Ehime,1,40,,1338811,33.841611,132.765667
JP_40,2020-04-16,JP,Japan,40,Fukuoka,1,462,,5110113,33.6,130.583333
JP_42,2020-04-16,JP,Japan,42,Nagasaki,1,17,,1325205,32.966667,129.8
JP_44,2020-04-16,JP,Japan,44,Ōita,1,54,,1134431,33.238186,131.612606
JP_47,2020-04-16,JP,Japan,47.0,Okinawa,1,95,,1457162,26.5,127.933333
JP_01,2020-04-17,JP,Japan,01,Hokkaido,1,368,1,5273681,43,142
JP_04,2020-04-17,JP,Japan,04,Miyagi,1,79,,2303160,38.35,140.966667
JP_06,2020-04-17,JP,Japan,06,Yamagata,1,58,,1077057,38.433333,140.133333
JP_07,2020-04-17,JP,Japan,07,Fukushima,1,52,,1844173,37.4,140.466667
JP_08,2020-04-17,JP,Japan,08,Ibaraki,1,131,,2868041,36.3,140.316667
JP_09,2020-04-17,JP,Japan,09,Tochigi,1,44,,1942312,36.516667,139.816667
JP_10,2020-04-17,JP,Japan,10,Gunma,1,114,,1937626,36.366667,139.116667
JP_11,2020-04-17,JP,Japan,11,Saitama,1,590,,7337330,35.95,139.55
JP_12,2020-04-17,JP,Japan,12,Chiba,1,631,2,6279026,35.605,140.123333
JP_13,2020-04-17,JP,Japan,13,Tokyo,1,2799,3,13942856,35.689722,139.692222
JP_14,2020-04-17,JP,Japan,14,Kanagawa,1,706,1,9200166,35.447508,139.642344
JP_15,2020-04-17,JP,Japan,15,Niigata,1,53,,2222004,37.616667,138.866667
JP_16,2020-04-17,JP,Japan,16,Toyama,1,79,,1042998,36.716667,137.15
JP_17,2020-04-17,JP,Japan,17,Ishikawa,1,160,,1137181,36.633333,136.65
JP_18,2020-04-17,JP,Japan,18,Fukui,1,104,,767742,35.983333,136.183333
JP_19,2020-04-17,JP,Japan,19,Yamanashi,1,46,,812056,35.616667,138.616667
JP_20,2020-04-17,JP,Japan,20,Nagano,1,47,,2049653,36.25,138.1
JP_21,2020-04-17,JP,Japan,21,Gifu,1,136,,1991390,35.483333,136.9
JP_22,2020-04-17,JP,Japan,22,Shizuoka,1,50,,3639226,34.916389,138.316389
JP_23,2020-04-17,JP,Japan,23,Aichi,1,379,2,7549594,35.180167,136.906667
JP_24,2020-04-17,JP,Japan,24,Mie,1,31,1,1781948,34.73025,136.508667
JP_25,2020-04-17,JP,Japan,25,Shiga,1,67,,1413959,35.004361,135.8685
JP_26,2020-04-17,JP,Japan,26,Kyoto,1,234,1,2583140,35.021667,135.755611
JP_27,2020-04-17,JP,Japan,27,Osaka,1,1075,,8823453,34.686389,135.52
JP_28,2020-04-17,JP,Japan,28,Hyōgo,1,481,,5463609,34.690817,135.183078
JP_29,2020-04-17,JP,Japan,29,Nara,1,53,,1331330,34.685194,135.832944
JP_30,2020-04-17,JP,Japan,30,Wakayama,1,44,,923721,34.226028,135.1675
JP_32,2020-04-17,JP,Japan,32,Shimane,1,15,,673891,35.466667,133.05
JP_33,2020-04-17,JP,Japan,33,Okayama,1,18,,1891346,34.66175,133.934722
JP_34,2020-04-17,JP,Japan,34,Hiroshima,1,124,,2811410,34.396472,132.45975
JP_35,2020-04-17,JP,Japan,35,Yamaguchi,1,30,,1355495,34.186111,131.4705
JP_37,2020-04-17,JP,Japan,37,Kagawa,1,24,,956069,34.34011,134.04328
JP_39,2020-04-17,JP,Japan,39,Kōchi,1,63,,697674,33.559694,133.531028
JP_40,2020-04-17,JP,Japan,40,Fukuoka,1,479,,5110113,33.6,130.583333
JP_41,2020-04-17,JP,Japan,41,Saga,1,16,,814211,33.283333,130.166667
JP_42,2020-04-17,JP,Japan,42,Nagasaki,1,18,,1325205,32.966667,129.8
JP_43,2020-04-17,JP,Japan,43,Kumamoto,1,35,,1746740,32.716667,130.666667
JP_46,2020-04-17,JP,Japan,46,Kagoshima,1,6,,1601711,31.4,130.516667
JP_47,2020-04-17,JP,Japan,47.0,Okinawa,1,102,,1457162,26.5,127.933333
JP_01,2020-04-18,JP,Japan,01,Hokkaido,1,406,1,5273681,43,142
JP_04,2020-04-18,JP,Japan,04,Miyagi,1,83,,2303160,38.35,140.966667
JP_06,2020-04-18,JP,Japan,06,Yamagata,1,60,,1077057,38.433333,140.133333
JP_07,2020-04-18,JP,Japan,07,Fukushima,1,60,,1844173,37.4,140.466667
JP_08,2020-04-18,JP,Japan,08,Ibaraki,1,135,,2868041,36.3,140.316667
JP_10,2020-04-18,JP,Japan,10,Gunma,1,120,,1937626,36.366667,139.116667
JP_11,2020-04-18,JP,Japan,11,Saitama,1,626,,7337330,35.95,139.55
JP_12,2020-04-18,JP,Japan,12,Chiba,1,665,2,6279026,35.605,140.123333
JP_13,2020-04-18,JP,Japan,13,Tokyo,1,2980,3,13942856,35.689722,139.692222
JP_14,2020-04-18,JP,Japan,14,Kanagawa,1,750,1,9200166,35.447508,139.642344
JP_15,2020-04-18,JP,Japan,15,Niigata,1,56,,2222004,37.616667,138.866667
JP_16,2020-04-18,JP,Japan,16,Toyama,1,91,,1042998,36.716667,137.15
JP_17,2020-04-18,JP,Japan,17,Ishikawa,1,173,,1137181,36.633333,136.65
JP_18,2020-04-18,JP,Japan,18,Fukui,1,106,,767742,35.983333,136.183333
JP_19,2020-04-18,JP,Japan,19,Yamanashi,1,48,,812056,35.616667,138.616667
JP_21,2020-04-18,JP,Japan,21,Gifu,1,137,,1991390,35.483333,136.9
JP_23,2020-04-18,JP,Japan,23,Aichi,1,394,2,7549594,35.180167,136.906667
JP_24,2020-04-18,JP,Japan,24,Mie,1,34,1,1781948,34.73025,136.508667
JP_25,2020-04-18,JP,Japan,25,Shiga,1,69,,1413959,35.004361,135.8685
JP_26,2020-04-18,JP,Japan,26,Kyoto,1,241,1,2583140,35.021667,135.755611
JP_27,2020-04-18,JP,Japan,27,Osaka,1,1163,,8823453,34.686389,135.52
JP_28,2020-04-18,JP,Japan,28,Hyōgo,1,502,,5463609,34.690817,135.183078
JP_29,2020-04-18,JP,Japan,29,Nara,1,56,,1331330,34.685194,135.832944
JP_30,2020-04-18,JP,Japan,30,Wakayama,1,45,,923721,34.226028,135.1675
JP_31,2020-04-18,JP,Japan,31,Tottori,1,2,,555663,35.503889,134.237722
JP_34,2020-04-18,JP,Japan,34,Hiroshima,1,130,,2811410,34.396472,132.45975
JP_37,2020-04-18,JP,Japan,37,Kagawa,1,25,,956069,34.34011,134.04328
JP_38,2020-04-18,JP,Japan,38,Ehime,1,43,,1338811,33.841611,132.765667
JP_39,2020-04-18,JP,Japan,39,Kōchi,1,64,,697674,33.559694,133.531028
JP_40,2020-04-18,JP,Japan,40,Fukuoka,1,503,,5110113,33.6,130.583333
JP_43,2020-04-18,JP,Japan,43,Kumamoto,1,37,,1746740,32.716667,130.666667
JP_46,2020-04-18,JP,Japan,46,Kagoshima,1,7,,1601711,31.4,130.516667
JP_47,2020-04-18,JP,Japan,47.0,Okinawa,1,111,,1457162,26.5,127.933333
JP_01,2020-04-19,JP,Japan,01,Hokkaido,1,433,1,5273681,43,142
JP_06,2020-04-19,JP,Japan,06,Yamagata,1,61,,1077057,38.433333,140.133333
JP_07,2020-04-19,JP,Japan,07,Fukushima,1,62,,1844173,37.4,140.466667
JP_08,2020-04-19,JP,Japan,08,Ibaraki,1,139,,2868041,36.3,140.316667
JP_09,2020-04-19,JP,Japan,09,Tochigi,1,46,,1942312,36.516667,139.816667
JP_10,2020-04-19,JP,Japan,10,Gunma,1,122,,1937626,36.366667,139.116667
JP_11,2020-04-19,JP,Japan,11,Saitama,1,663,,7337330,35.95,139.55
JP_12,2020-04-19,JP,Japan,12,Chiba,1,683,2,6279026,35.605,140.123333
JP_13,2020-04-19,JP,Japan,13,Tokyo,1,3087,3,13942856,35.689722,139.692222
JP_14,2020-04-19,JP,Japan,14,Kanagawa,1,780,1,9200166,35.447508,139.642344
JP_16,2020-04-19,JP,Japan,16,Toyama,1,95,,1042998,36.716667,137.15
JP_17,2020-04-19,JP,Japan,17,Ishikawa,1,178,,1137181,36.633333,136.65
JP_18,2020-04-19,JP,Japan,18,Fukui,1,112,,767742,35.983333,136.183333
JP_19,2020-04-19,JP,Japan,19,Yamanashi,1,49,,812056,35.616667,138.616667
JP_20,2020-04-19,JP,Japan,20,Nagano,1,52,,2049653,36.25,138.1
JP_21,2020-04-19,JP,Japan,21,Gifu,1,139,,1991390,35.483333,136.9
JP_22,2020-04-19,JP,Japan,22,Shizuoka,1,52,,3639226,34.916389,138.316389
JP_23,2020-04-19,JP,Japan,23,Aichi,1,404,2,7549594,35.180167,136.906667
JP_24,2020-04-19,JP,Japan,24,Mie,1,35,1,1781948,34.73025,136.508667
JP_25,2020-04-19,JP,Japan,25,Shiga,1,70,,1413959,35.004361,135.8685
JP_26,2020-04-19,JP,Japan,26,Kyoto,1,250,1,2583140,35.021667,135.755611
JP_27,2020-04-19,JP,Japan,27,Osaka,1,1211,,8823453,34.686389,135.52
JP_28,2020-04-19,JP,Japan,28,Hyōgo,1,513,,5463609,34.690817,135.183078
JP_29,2020-04-19,JP,Japan,29,Nara,1,58,,1331330,34.685194,135.832944
JP_32,2020-04-19,JP,Japan,32,Shimane,1,16,,673891,35.466667,133.05
JP_33,2020-04-19,JP,Japan,33,Okayama,1,19,,1891346,34.66175,133.934722
JP_34,2020-04-19,JP,Japan,34,Hiroshima,1,132,,2811410,34.396472,132.45975
JP_37,2020-04-19,JP,Japan,37,Kagawa,1,26,,956069,34.34011,134.04328
JP_38,2020-04-19,JP,Japan,38,Ehime,1,44,,1338811,33.841611,132.765667
JP_39,2020-04-19,JP,Japan,39,Kōchi,1,68,,697674,33.559694,133.531028
JP_40,2020-04-19,JP,Japan,40,Fukuoka,1,519,,5110113,33.6,130.583333
JP_41,2020-04-19,JP,Japan,41,Saga,1,17,,814211,33.283333,130.166667
JP_43,2020-04-19,JP,Japan,43,Kumamoto,1,40,,1746740,32.716667,130.666667
JP_46,2020-04-19,JP,Japan,46,Kagoshima,1,8,,1601711,31.4,130.516667
JP_47,2020-04-19,JP,Japan,47.0,Okinawa,1,116,,1457162,26.5,127.933333
JP_01,2020-04-20,JP,Japan,01,Hokkaido,1,450,1,5273681,43,142
JP_04,2020-04-20,JP,Japan,04,Miyagi,1,84,,2303160,38.35,140.966667
JP_06,2020-04-20,JP,Japan,06,Yamagata,1,64,,1077057,38.433333,140.133333
JP_07,2020-04-20,JP,Japan,07,Fukushima,1,64,,1844173,37.4,140.466667
JP_08,2020-04-20,JP,Japan,08,Ibaraki,1,143,,2868041,36.3,140.316667
JP_09,2020-04-20,JP,Japan,09,Tochigi,1,49,,1942312,36.516667,139.816667
JP_10,2020-04-20,JP,Japan,10,Gunma,1,124,,1937626,36.366667,139.116667
JP_11,2020-04-20,JP,Japan,11,Saitama,1,675,,7337330,35.95,139.55
JP_12,2020-04-20,JP,Japan,12,Chiba,1,705,2,6279026,35.605,140.123333
JP_13,2020-04-20,JP,Japan,13,Tokyo,1,3189,3,13942856,35.689722,139.692222
JP_14,2020-04-20,JP,Japan,14,Kanagawa,1,797,1,9200166,35.447508,139.642344
JP_16,2020-04-20,JP,Japan,16,Toyama,1,114,,1042998,36.716667,137.15
JP_17,2020-04-20,JP,Japan,17,Ishikawa,1,181,,1137181,36.633333,136.65
JP_18,2020-04-20,JP,Japan,18,Fukui,1,113,,767742,35.983333,136.183333
JP_23,2020-04-20,JP,Japan,23,Aichi,1,409,2,7549594,35.180167,136.906667
JP_24,2020-04-20,JP,Japan,24,Mie,1,38,1,1781948,34.73025,136.508667
JP_25,2020-04-20,JP,Japan,25,Shiga,1,71,,1413959,35.004361,135.8685
JP_26,2020-04-20,JP,Japan,26,Kyoto,1,258,1,2583140,35.021667,135.755611
JP_27,2020-04-20,JP,Japan,27,Osaka,1,1295,,8823453,34.686389,135.52
JP_28,2020-04-20,JP,Japan,28,Hyōgo,1,524,,5463609,34.690817,135.183078
JP_29,2020-04-20,JP,Japan,29,Nara,1,60,,1331330,34.685194,135.832944
JP_34,2020-04-20,JP,Japan,34,Hiroshima,1,137,,2811410,34.396472,132.45975
JP_37,2020-04-20,JP,Japan,37,Kagawa,1,28,,956069,34.34011,134.04328
JP_38,2020-04-20,JP,Japan,38,Ehime,1,45,,1338811,33.841611,132.765667
JP_39,2020-04-20,JP,Japan,39,Kōchi,1,69,,697674,33.559694,133.531028
JP_40,2020-04-20,JP,Japan,40,Fukuoka,1,521,,5110113,33.6,130.583333
JP_43,2020-04-20,JP,Japan,43,Kumamoto,1,41,,1746740,32.716667,130.666667
JP_44,2020-04-20,JP,Japan,44,Ōita,1,55,,1134431,33.238186,131.612606
JP_46,2020-04-20,JP,Japan,46,Kagoshima,1,10,,1601711,31.4,130.516667
