Date,Country,Region,Event,Value
2020-02-07,CN,Shaanxi,Deaths,0
2020-02-07,CN,Shandong,Confirmed,386
2020-02-07,CN,Shandong,Deaths,0
2020-02-07,CN,Shanghai,Confirmed,277
2020-02-07,CN,Shanghai,Deaths,1
2020-02-07,CN,Shanxi,Confirmed,104
2020-02-07,CN,Shanxi,Deaths,0
2020-02-07,CN,Sichuan,Confirmed,344
2020-02-07,CN,Sichuan,Deaths,1
2020-02-07,CN,Tianjin,Confirmed,81
2020-02-07,CN,Tianjin,Deaths,1
2020-02-07,CN,Tibet,Confirmed,1
2020-02-07,CN,Tibet,Deaths,0
2020-02-07,CN,Xinjiang,Confirmed,39
2020-02-07,CN,Xinjiang,Deaths,0
2020-02-07,CN,Yunnan,Confirmed,138
2020-02-07,CN,Yunnan,Deaths,0
2020-02-07,CN,Zhejiang,Confirmed,1006
2020-02-07,CN,Zhejiang,Deaths,0
2020-02-07,CO,,Confirmed,0
2020-02-07,CO,,Deaths,0
2020-02-07,CR,,Confirmed,0
2020-02-07,CR,,Deaths,0
2020-02-07,CU,,Confirmed,0
2020-02-07,CU,,Deaths,0
2020-02-07,CY,,Confirmed,0
2020-02-07,CY,,Deaths,0
2020-02-07,CZ,,Confirmed,0
2020-02-07,CZ,,Deaths,0
2020-02-07,DE,,Confirmed,13
2020-02-07,DE,,Deaths,0
2020-02-07,DK,,Confirmed,0
2020-02-07,DK,,Deaths,0
2020-02-07,DO,,Confirmed,0
2020-02-07,DO,,Deaths,0
2020-02-07,DZ,,Confirmed,0
2020-02-07,DZ,,Deaths,0
2020-02-07,EC,,Confirmed,0
2020-02-07,EC,,Deaths,0
2020-02-07,EE,,Confirmed,0
2020-02-07,EE,,Deaths,0
2020-02-07,EG,,Confirmed,0
2020-02-07,EG,,Deaths,0
2020-02-07,ES,,Confirmed,1
2020-02-07,ES,,Deaths,0
2020-02-07,ET,,Confirmed,0
2020-02-07,ET,,Deaths,0
2020-02-07,FI,,Confirmed,1
2020-02-07,FI,,Deaths,0
2020-02-07,FR,,Confirmed,6
2020-02-07,FR,,Deaths,0
2020-02-07,GE,,Confirmed,0
2020-02-07,GE,,Deaths,0
2020-02-07,GF,,Confirmed,0
2020-02-07,GF,,Deaths,0
2020-02-07,GN,,Confirmed,0
2020-02-07,GN,,Deaths,0
2020-02-07,GP,,Confirmed,0
2020-02-07,GP,,Deaths,0
2020-02-07,GR,,Confirmed,0
2020-02-07,GR,,Deaths,0
2020-02-07,GY,,Confirmed,0
2020-02-07,GY,,Deaths,0
2020-02-07,HN,,Confirmed,0
2020-02-07,HN,,Deaths,0
2020-02-07,HR,,Confirmed,0
2020-02-07,HR,,Deaths,0
2020-02-07,HU,,Confirmed,0
2020-02-07,HU,,Deaths,0
2020-02-07,ID,,Confirmed,0
2020-02-07,ID,,Deaths,0
2020-02-07,IE,,Confirmed,0
2020-02-07,IE,,Deaths,0
2020-02-07,IL,,Confirmed,0
2020-02-07,IL,,Deaths,0
2020-02-07,IN,,Confirmed,3
2020-02-07,IN,,Deaths,0
2020-02-07,IQ,,Confirmed,0
2020-02-07,IQ,,Deaths,0
2020-02-07,IR,,Confirmed,0
2020-02-07,IR,,Deaths,0
2020-02-07,IS,,Confirmed,0
2020-02-07,IS,,Deaths,0
2020-02-07,IT,,Confirmed,3
2020-02-07,IT,,Deaths,0
2020-02-07,JM,,Confirmed,0
2020-02-07,JM,,Deaths,0
2020-02-07,JO,,Confirmed,0
2020-02-07,JO,,Deaths,0
2020-02-07,JP,,Confirmed,25
2020-02-07,JP,,Deaths,0
2020-02-07,KE,,Confirmed,0
2020-02-07,KE,,Deaths,0
2020-02-07,KH,,Confirmed,1
2020-02-07,KH,,Deaths,0
2020-02-07,KR,,Confirmed,24
2020-02-07,KR,,Deaths,0
2020-02-07,KW,,Confirmed,0
2020-02-07,KW,,Deaths,0
2020-02-07,KY,,Confirmed,0
2020-02-07,KY,,Deaths,0
2020-02-07,KZ,,Confirmed,0
2020-02-07,KZ,,Deaths,0
2020-02-07,LB,,Confirmed,0
2020-02-07,LB,,Deaths,0
2020-02-07,LI,,Confirmed,0
2020-02-07,LI,,Deaths,0
2020-02-07,LK,,Confirmed,1
2020-02-07,LK,,Deaths,0
2020-02-07,LT,,Confirmed,0
2020-02-07,LT,,Deaths,0
2020-02-07,LU,,Confirmed,0
2020-02-07,LU,,Deaths,0
2020-02-07,LV,,Confirmed,0
2020-02-07,LV,,Deaths,0
2020-02-07,MA,,Confirmed,0
2020-02-07,MA,,Deaths,0
2020-02-07,MC,,Confirmed,0
2020-02-07,MC,,Deaths,0
2020-02-07,MD,,Confirmed,0
2020-02-07,MD,,Deaths,0
2020-02-07,MK,,Confirmed,0
2020-02-07,MK,,Deaths,0
2020-02-07,MN,,Confirmed,0
2020-02-07,MN,,Deaths,0
2020-02-07,MQ,,Confirmed,0
2020-02-07,MQ,,Deaths,0
2020-02-07,MT,,Confirmed,0
2020-02-07,MT,,Deaths,0
2020-02-07,MV,,Confirmed,0
2020-02-07,MV,,Deaths,0
2020-02-07,MX,,Confirmed,0
2020-02-07,MX,,Deaths,0
2020-02-07,MY,,Confirmed,12
2020-02-07,MY,,Deaths,0
2020-02-07,NG,,Confirmed,0
2020-02-07,NG,,Deaths,0
2020-02-07,NL,,Confirmed,0
2020-02-07,NL,,Deaths,0
2020-02-07,NO,,Confirmed,0
2020-02-07,NO,,Deaths,0
2020-02-07,NP,,Confirmed,1
2020-02-07,NP,,Deaths,0
2020-02-07,NZ,,Confirmed,0
2020-02-07,NZ,,Deaths,0
2020-02-07,OM,,Confirmed,0
2020-02-07,OM,,Deaths,0
2020-02-07,PA,,Confirmed,0
2020-02-07,PA,,Deaths,0
2020-02-07,PE,,Confirmed,0
2020-02-07,PE,,Deaths,0
2020-02-07,PH,,Confirmed,3
2020-02-07,PH,,Deaths,1
2020-02-07,PK,,Confirmed,0
2020-02-07,PK,,Deaths,0
2020-02-07,PL,,Confirmed,0
2020-02-07,PL,,Deaths,0
2020-02-07,PT,,Confirmed,0
2020-02-07,PT,,Deaths,0
2020-02-07,PY,,Confirmed,0
2020-02-07,PY,,Deaths,0
2020-02-07,QA,,Confirmed,0
2020-02-07,QA,,Deaths,0
2020-02-07,RE,,Confirmed,0
2020-02-07,RE,,Deaths,0
2020-02-07,RO,,Confirmed,0
2020-02-07,RO,,Deaths,0
2020-02-07,RS,,Confirmed,0
2020-02-07,RS,,Deaths,0
2020-02-07,RU,,Confirmed,2
2020-02-07,RU,,Deaths,0
2020-02-07,SA,,Confirmed,0
2020-02-07,SA,,Deaths,0
2020-02-07,SD,,Confirmed,0
2020-02-07,SD,,Deaths,0
2020-02-07,SE,,Confirmed,1
2020-02-07,SE,,Deaths,0
2020-02-07,SG,,Confirmed,30
2020-02-07,SG,,Deaths,0
2020-02-07,SI,,Confirmed,0
2020-02-07,SI,,Deaths,0
2020-02-07,SK,,Confirmed,0
2020-02-07,SK,,Deaths,0
2020-02-07,SM,,Confirmed,0
2020-02-07,SM,,Deaths,0
2020-02-07,SN,,Confirmed,0
2020-02-07,SN,,Deaths,0
2020-02-07,TG,,Confirmed,0
2020-02-07,TG,,Deaths,0
2020-02-07,TH,,Confirmed,25
2020-02-07,TH,,Deaths,0
2020-02-07,TN,,Confirmed,0
2020-02-07,TN,,Deaths,0
2020-02-07,TR,,Confirmed,0
2020-02-07,TR,,Deaths,0
2020-02-07,TW,,Confirmed,16
2020-02-07,TW,,Deaths,0
2020-02-07,UA,,Confirmed,0
2020-02-07,UA,,Deaths,0
2020-02-07,UK,,Confirmed,3
2020-02-07,UK,,Deaths,0
2020-02-07,US,AK,Confirmed,0
2020-02-07,US,AK,Deaths,0
2020-02-07,US,AL,Confirmed,0
2020-02-07,US,AL,Deaths,0
2020-02-07,US,AR,Confirmed,0
2020-02-07,US,AR,Deaths,0
2020-02-07,US,AZ,Confirmed,1
2020-02-07,US,AZ,Deaths,0
2020-02-07,US,CA,Confirmed,6
2020-02-07,US,CA,Deaths,0
2020-02-07,US,CO,Confirmed,0
2020-02-07,US,CO,Deaths,0
2020-02-07,US,CT,Confirmed,0
2020-02-07,US,CT,Deaths,0
2020-02-07,US,DC,Confirmed,0
2020-02-07,US,DC,Deaths,0
2020-02-07,US,DE,Confirmed,0
2020-02-07,US,DE,Deaths,0
2020-02-07,US,Diamond Princess,Confirmed,0
2020-02-07,US,Diamond Princess,Deaths,0
2020-02-07,US,FL,Confirmed,0
2020-02-07,US,FL,Deaths,0
2020-02-07,US,GA,Confirmed,0
2020-02-07,US,GA,Deaths,0
2020-02-07,US,Grand Princess,Confirmed,0
2020-02-07,US,Grand Princess,Deaths,0
2020-02-07,US,HI,Confirmed,0
2020-02-07,US,HI,Deaths,0
2020-02-07,US,IA,Confirmed,0
2020-02-07,US,IA,Deaths,0
2020-02-07,US,ID,Confirmed,0
2020-02-07,US,ID,Deaths,0
2020-02-07,US,IL,Confirmed,2
2020-02-07,US,IL,Deaths,0
2020-02-07,US,IN,Confirmed,0
2020-02-07,US,IN,Deaths,0
2020-02-07,US,KS,Confirmed,0
2020-02-07,US,KS,Deaths,0
2020-02-07,US,KY,Confirmed,0
2020-02-07,US,KY,Deaths,0
2020-02-07,US,LA,Confirmed,0
2020-02-07,US,LA,Deaths,0
2020-02-07,US,MA,Confirmed,1
2020-02-07,US,MA,Deaths,0
2020-02-07,US,MD,Confirmed,0
2020-02-07,US,MD,Deaths,0
2020-02-07,US,ME,Confirmed,0
2020-02-07,US,ME,Deaths,0
2020-02-07,US,MI,Confirmed,0
2020-02-07,US,MI,Deaths,0
2020-02-07,US,MN,Confirmed,0
2020-02-07,US,MN,Deaths,0
2020-02-07,US,MO,Confirmed,0
2020-02-07,US,MO,Deaths,0
2020-02-07,US,MS,Confirmed,0
2020-02-07,US,MS,Deaths,0
2020-02-07,US,MT,Confirmed,0
2020-02-07,US,MT,Deaths,0
2020-02-07,US,NC,Confirmed,0
2020-02-07,US,NC,Deaths,0
2020-02-07,US,ND,Confirmed,0
2020-02-07,US,ND,Deaths,0
2020-02-07,US,NE,Confirmed,0
2020-02-07,US,NE,Deaths,0
2020-02-07,US,NH,Confirmed,0
2020-02-07,US,NH,Deaths,0
2020-02-07,US,NJ,Confirmed,0
2020-02-07,US,NJ,Deaths,0
2020-02-07,US,NM,Confirmed,0
2020-02-07,US,NM,Deaths,0
2020-02-07,US,NV,Confirmed,0
2020-02-07,US,NV,Deaths,0
2020-02-07,US,NY,Confirmed,0
2020-02-07,US,NY,Deaths,0
2020-02-07,US,OH,Confirmed,0
2020-02-07,US,OH,Deaths,0
2020-02-07,US,OK,Confirmed,0
2020-02-07,US,OK,Deaths,0
2020-02-07,US,OR,Confirmed,0
2020-02-07,US,OR,Deaths,0
2020-02-07,US,OR ,Confirmed,0
2020-02-07,US,OR ,Deaths,0
2020-02-07,US,PA,Confirmed,0
2020-02-07,US,PA,Deaths,0
2020-02-07,US,RI,Confirmed,0
2020-02-07,US,RI,Deaths,0
2020-02-07,US,SC,Confirmed,0
2020-02-07,US,SC,Deaths,0
2020-02-07,US,SD,Confirmed,0
2020-02-07,US,SD,Deaths,0
2020-02-07,US,TN,Confirmed,0
2020-02-07,US,TN,Deaths,0
2020-02-07,US,TX,Confirmed,0
2020-02-07,US,TX,Deaths,0
2020-02-07,US,UT,Confirmed,0
2020-02-07,US,UT,Deaths,0
2020-02-07,US,VA,Confirmed,0
2020-02-07,US,VA,Deaths,0
2020-02-07,US,VT,Confirmed,0
2020-02-07,US,VT,Deaths,0
2020-02-07,US,WA,Confirmed,1
2020-02-07,US,WA,Deaths,0
2020-02-07,US,WI,Confirmed,0
2020-02-07,US,WI,Deaths,0
2020-02-07,US,WV,Confirmed,0
2020-02-07,US,WV,Deaths,0
2020-02-07,US,WY,Confirmed,0
2020-02-07,US,WY,Deaths,0
2020-02-07,VA,,Confirmed,0
2020-02-07,VA,,Deaths,0
2020-02-07,VN,,Confirmed,10
2020-02-07,VN,,Deaths,0
2020-02-07,ZA,,Confirmed,0
2020-02-07,ZA,,Deaths,0
2020-02-08,??,Diamond Princess,Confirmed,61
2020-02-08,??,Diamond Princess,Deaths,0
2020-02-08,AD,,Confirmed,0
2020-02-08,AD,,Deaths,0
2020-02-08,AE,,Confirmed,7
2020-02-08,AE,,Deaths,0
2020-02-08,AF,,Confirmed,0
2020-02-08,AF,,Deaths,0
2020-02-08,AG,,Confirmed,0
2020-02-08,AG,,Deaths,0
2020-02-08,AL,,Confirmed,0
2020-02-08,AL,,Deaths,0
2020-02-08,AM,,Confirmed,0
2020-02-08,AM,,Deaths,0
2020-02-08,AR,,Confirmed,0
2020-02-08,AR,,Deaths,0
2020-02-08,AT,,Confirmed,0
2020-02-08,AT,,Deaths,0
2020-02-08,AU,,Confirmed,15
2020-02-08,AU,,Deaths,0
2020-02-08,AW,,Confirmed,0
2020-02-08,AW,,Deaths,0
2020-02-08,AZ,,Confirmed,0
2020-02-08,AZ,,Deaths,0
2020-02-08,BA,,Confirmed,0
2020-02-08,BA,,Deaths,0
2020-02-08,BD,,Confirmed,0
2020-02-08,BD,,Deaths,0
2020-02-08,BE,,Confirmed,1
2020-02-08,BE,,Deaths,0
2020-02-08,BF,,Confirmed,0
2020-02-08,BF,,Deaths,0
2020-02-08,BG,,Confirmed,0
2020-02-08,BG,,Deaths,0
2020-02-08,BH,,Confirmed,0
2020-02-08,BH,,Deaths,0
2020-02-08,BN,,Confirmed,0
2020-02-08,BN,,Deaths,0
2020-02-08,BO,,Confirmed,0
2020-02-08,BO,,Deaths,0
2020-02-08,BR,,Confirmed,0
2020-02-08,BR,,Deaths,0
2020-02-08,BT,,Confirmed,0
2020-02-08,BT,,Deaths,0
2020-02-08,BY,,Confirmed,0
2020-02-08,BY,,Deaths,0
2020-02-08,CA,,Confirmed,7
2020-02-08,CA,,Deaths,0
2020-02-08,CD,,Confirmed,0
2020-02-08,CD,,Deaths,0
2020-02-08,CH,,Confirmed,0
2020-02-08,CH,,Deaths,0
2020-02-08,CI,,Confirmed,0
2020-02-08,CI,,Deaths,0
2020-02-08,CL,,Confirmed,0
2020-02-08,CL,,Deaths,0
2020-02-08,CM,,Confirmed,0
2020-02-08,CM,,Deaths,0
2020-02-08,CN,Anhui,Confirmed,733
2020-02-08,CN,Anhui,Deaths,0
2020-02-08,CN,Beijing,Confirmed,315
2020-02-08,CN,Beijing,Deaths,2
2020-02-08,CN,Chongqing,Confirmed,428
2020-02-08,CN,Chongqing,Deaths,2
2020-02-08,CN,Fujian,Confirmed,239
2020-02-08,CN,Fujian,Deaths,0
2020-02-08,CN,Gansu,Confirmed,79
2020-02-08,CN,Gansu,Deaths,1
2020-02-08,CN,Guangdong,Confirmed,1095
2020-02-08,CN,Guangdong,Deaths,1
2020-02-08,CN,Guangxi,Confirmed,183
2020-02-08,CN,Guangxi,Deaths,0
2020-02-08,CN,Guizhou,Confirmed,89
2020-02-08,CN,Guizhou,Deaths,1
2020-02-08,CN,Hainan,Confirmed,124
2020-02-08,CN,Hainan,Deaths,2
2020-02-08,CN,Hebei,Confirmed,195
2020-02-08,CN,Hebei,Deaths,1
2020-02-08,CN,Heilongjiang,Confirmed,295
2020-02-08,CN,Heilongjiang,Deaths,5
2020-02-08,CN,Henan,Confirmed,981
2020-02-08,CN,Henan,Deaths,4
2020-02-08,CN,Hong Kong,Confirmed,26
2020-02-08,CN,Hong Kong,Deaths,1
2020-02-08,CN,Hubei,Confirmed,27100
2020-02-08,CN,Hubei,Deaths,780
2020-02-08,CN,Hunan,Confirmed,803
2020-02-08,CN,Hunan,Deaths,1
2020-02-08,CN,Inner Mongolia,Confirmed,52
2020-02-08,CN,Inner Mongolia,Deaths,0
2020-02-08,CN,Jiangsu,Confirmed,439
2020-02-08,CN,Jiangsu,Deaths,0
2020-02-08,CN,Jiangxi,Confirmed,698
2020-02-08,CN,Jiangxi,Deaths,0
2020-02-08,CN,Jilin,Confirmed,69
2020-02-08,CN,Jilin,Deaths,1
2020-02-08,CN,Liaoning,Confirmed,105
2020-02-08,CN,Liaoning,Deaths,0
2020-02-08,CN,Macau,Confirmed,10
2020-02-08,CN,Macau,Deaths,0
2020-02-08,CN,Ningxia,Confirmed,45
2020-02-08,CN,Ningxia,Deaths,0
2020-02-08,CN,Qinghai,Confirmed,18
2020-02-08,CN,Qinghai,Deaths,0
2020-02-08,CN,Shaanxi,Confirmed,195
2020-02-08,CN,Shaanxi,Deaths,0
2020-02-08,CN,Shandong,Confirmed,416
2020-02-08,CN,Shandong,Deaths,0
2020-02-08,CN,Shanghai,Confirmed,286
2020-02-08,CN,Shanghai,Deaths,1
2020-02-08,CN,Shanxi,Confirmed,115
2020-02-08,CN,Shanxi,Deaths,0
2020-02-08,CN,Sichuan,Confirmed,364
2020-02-08,CN,Sichuan,Deaths,1
2020-02-08,CN,Tianjin,Confirmed,88
2020-02-08,CN,Tianjin,Deaths,1
2020-02-08,CN,Tibet,Confirmed,1
2020-02-08,CN,Tibet,Deaths,0
2020-02-08,CN,Xinjiang,Confirmed,42
2020-02-08,CN,Xinjiang,Deaths,0
2020-02-08,CN,Yunnan,Confirmed,138
2020-02-08,CN,Yunnan,Deaths,0
2020-02-08,CN,Zhejiang,Confirmed,1048
2020-02-08,CN,Zhejiang,Deaths,0
2020-02-08,CO,,Confirmed,0
2020-02-08,CO,,Deaths,0
2020-02-08,CR,,Confirmed,0
2020-02-08,CR,,Deaths,0
2020-02-08,CU,,Confirmed,0
2020-02-08,CU,,Deaths,0
2020-02-08,CY,,Confirmed,0
2020-02-08,CY,,Deaths,0
2020-02-08,CZ,,Confirmed,0
2020-02-08,CZ,,Deaths,0
2020-02-08,DE,,Confirmed,13
2020-02-08,DE,,Deaths,0
2020-02-08,DK,,Confirmed,0
2020-02-08,DK,,Deaths,0
2020-02-08,DO,,Confirmed,0
2020-02-08,DO,,Deaths,0
2020-02-08,DZ,,Confirmed,0
2020-02-08,DZ,,Deaths,0
2020-02-08,EC,,Confirmed,0
2020-02-08,EC,,Deaths,0
2020-02-08,EE,,Confirmed,0
2020-02-08,EE,,Deaths,0
2020-02-08,EG,,Confirmed,0
2020-02-08,EG,,Deaths,0
2020-02-08,ES,,Confirmed,1
2020-02-08,ES,,Deaths,0
2020-02-08,ET,,Confirmed,0
2020-02-08,ET,,Deaths,0
2020-02-08,FI,,Confirmed,1
2020-02-08,FI,,Deaths,0
2020-02-08,FR,,Confirmed,11
2020-02-08,FR,,Deaths,0
2020-02-08,GE,,Confirmed,0
2020-02-08,GE,,Deaths,0
2020-02-08,GF,,Confirmed,0
2020-02-08,GF,,Deaths,0
2020-02-08,GN,,Confirmed,0
2020-02-08,GN,,Deaths,0
2020-02-08,GP,,Confirmed,0
2020-02-08,GP,,Deaths,0
2020-02-08,GR,,Confirmed,0
2020-02-08,GR,,Deaths,0
2020-02-08,GY,,Confirmed,0
2020-02-08,GY,,Deaths,0
2020-02-08,HN,,Confirmed,0
2020-02-08,HN,,Deaths,0
2020-02-08,HR,,Confirmed,0
2020-02-08,HR,,Deaths,0
2020-02-08,HU,,Confirmed,0
2020-02-08,HU,,Deaths,0
2020-02-08,ID,,Confirmed,0
2020-02-08,ID,,Deaths,0
2020-02-08,IE,,Confirmed,0
2020-02-08,IE,,Deaths,0
2020-02-08,IL,,Confirmed,0
2020-02-08,IL,,Deaths,0
2020-02-08,IN,,Confirmed,3
2020-02-08,IN,,Deaths,0
2020-02-08,IQ,,Confirmed,0
2020-02-08,IQ,,Deaths,0
2020-02-08,IR,,Confirmed,0
2020-02-08,IR,,Deaths,0
2020-02-08,IS,,Confirmed,0
2020-02-08,IS,,Deaths,0
2020-02-08,IT,,Confirmed,3
2020-02-08,IT,,Deaths,0
2020-02-08,JM,,Confirmed,0
2020-02-08,JM,,Deaths,0
2020-02-08,JO,,Confirmed,0
2020-02-08,JO,,Deaths,0
2020-02-08,JP,,Confirmed,25
2020-02-08,JP,,Deaths,0
2020-02-08,KE,,Confirmed,0
2020-02-08,KE,,Deaths,0
2020-02-08,KH,,Confirmed,1
2020-02-08,KH,,Deaths,0
2020-02-08,KR,,Confirmed,24
2020-02-08,KR,,Deaths,0
2020-02-08,KW,,Confirmed,0
2020-02-08,KW,,Deaths,0
2020-02-08,KY,,Confirmed,0
2020-02-08,KY,,Deaths,0
2020-02-08,KZ,,Confirmed,0
2020-02-08,KZ,,Deaths,0
2020-02-08,LB,,Confirmed,0
2020-02-08,LB,,Deaths,0
2020-02-08,LI,,Confirmed,0
2020-02-08,LI,,Deaths,0
2020-02-08,LK,,Confirmed,1
2020-02-08,LK,,Deaths,0
2020-02-08,LT,,Confirmed,0
2020-02-08,LT,,Deaths,0
2020-02-08,LU,,Confirmed,0
2020-02-08,LU,,Deaths,0
2020-02-08,LV,,Confirmed,0
2020-02-08,LV,,Deaths,0
2020-02-08,MA,,Confirmed,0
2020-02-08,MA,,Deaths,0
2020-02-08,MC,,Confirmed,0
2020-02-08,MC,,Deaths,0
2020-02-08,MD,,Confirmed,0
2020-02-08,MD,,Deaths,0
2020-02-08,MK,,Confirmed,0
2020-02-08,MK,,Deaths,0
2020-02-08,MN,,Confirmed,0
2020-02-08,MN,,Deaths,0
2020-02-08,MQ,,Confirmed,0
2020-02-08,MQ,,Deaths,0
2020-02-08,MT,,Confirmed,0
2020-02-08,MT,,Deaths,0
2020-02-08,MV,,Confirmed,0
2020-02-08,MV,,Deaths,0
2020-02-08,MX,,Confirmed,0
2020-02-08,MX,,Deaths,0
2020-02-08,MY,,Confirmed,16
2020-02-08,MY,,Deaths,0
2020-02-08,NG,,Confirmed,0
2020-02-08,NG,,Deaths,0
2020-02-08,NL,,Confirmed,0
2020-02-08,NL,,Deaths,0
2020-02-08,NO,,Confirmed,0
2020-02-08,NO,,Deaths,0
2020-02-08,NP,,Confirmed,1
2020-02-08,NP,,Deaths,0
2020-02-08,NZ,,Confirmed,0
2020-02-08,NZ,,Deaths,0
2020-02-08,OM,,Confirmed,0
2020-02-08,OM,,Deaths,0
2020-02-08,PA,,Confirmed,0
2020-02-08,PA,,Deaths,0
2020-02-08,PE,,Confirmed,0
2020-02-08,PE,,Deaths,0
2020-02-08,PH,,Confirmed,3
2020-02-08,PH,,Deaths,1
2020-02-08,PK,,Confirmed,0
2020-02-08,PK,,Deaths,0
2020-02-08,PL,,Confirmed,0
2020-02-08,PL,,Deaths,0
2020-02-08,PT,,Confirmed,0
2020-02-08,PT,,Deaths,0
2020-02-08,PY,,Confirmed,0
2020-02-08,PY,,Deaths,0
2020-02-08,QA,,Confirmed,0
2020-02-08,QA,,Deaths,0
2020-02-08,RE,,Confirmed,0
2020-02-08,RE,,Deaths,0
2020-02-08,RO,,Confirmed,0
2020-02-08,RO,,Deaths,0
2020-02-08,RS,,Confirmed,0
2020-02-08,RS,,Deaths,0
2020-02-08,RU,,Confirmed,2
2020-02-08,RU,,Deaths,0
2020-02-08,SA,,Confirmed,0
2020-02-08,SA,,Deaths,0
2020-02-08,SD,,Confirmed,0
2020-02-08,SD,,Deaths,0
2020-02-08,SE,,Confirmed,1
2020-02-08,SE,,Deaths,0
2020-02-08,SG,,Confirmed,33
2020-02-08,SG,,Deaths,0
2020-02-08,SI,,Confirmed,0
2020-02-08,SI,,Deaths,0
2020-02-08,SK,,Confirmed,0
2020-02-08,SK,,Deaths,0
2020-02-08,SM,,Confirmed,0
2020-02-08,SM,,Deaths,0
2020-02-08,SN,,Confirmed,0
2020-02-08,SN,,Deaths,0
2020-02-08,TG,,Confirmed,0
2020-02-08,TG,,Deaths,0
2020-02-08,TH,,Confirmed,32
2020-02-08,TH,,Deaths,0
2020-02-08,TN,,Confirmed,0
2020-02-08,TN,,Deaths,0
2020-02-08,TR,,Confirmed,0
2020-02-08,TR,,Deaths,0
2020-02-08,TW,,Confirmed,17
2020-02-08,TW,,Deaths,0
2020-02-08,UA,,Confirmed,0
2020-02-08,UA,,Deaths,0
2020-02-08,UK,,Confirmed,3
2020-02-08,UK,,Deaths,0
2020-02-08,US,AK,Confirmed,0
2020-02-08,US,AK,Deaths,0
2020-02-08,US,AL,Confirmed,0
2020-02-08,US,AL,Deaths,0
2020-02-08,US,AR,Confirmed,0
2020-02-08,US,AR,Deaths,0
2020-02-08,US,AZ,Confirmed,1
2020-02-08,US,AZ,Deaths,0
2020-02-08,US,CA,Confirmed,6
2020-02-08,US,CA,Deaths,0
2020-02-08,US,CO,Confirmed,0
2020-02-08,US,CO,Deaths,0
2020-02-08,US,CT,Confirmed,0
2020-02-08,US,CT,Deaths,0
2020-02-08,US,DC,Confirmed,0
2020-02-08,US,DC,Deaths,0
2020-02-08,US,DE,Confirmed,0
2020-02-08,US,DE,Deaths,0
2020-02-08,US,Diamond Princess,Confirmed,0
2020-02-08,US,Diamond Princess,Deaths,0
2020-02-08,US,FL,Confirmed,0
2020-02-08,US,FL,Deaths,0
2020-02-08,US,GA,Confirmed,0
2020-02-08,US,GA,Deaths,0
2020-02-08,US,Grand Princess,Confirmed,0
2020-02-08,US,Grand Princess,Deaths,0
2020-02-08,US,HI,Confirmed,0
2020-02-08,US,HI,Deaths,0
2020-02-08,US,IA,Confirmed,0
2020-02-08,US,IA,Deaths,0
2020-02-08,US,ID,Confirmed,0
2020-02-08,US,ID,Deaths,0
2020-02-08,US,IL,Confirmed,2
2020-02-08,US,IL,Deaths,0
2020-02-08,US,IN,Confirmed,0
2020-02-08,US,IN,Deaths,0
2020-02-08,US,KS,Confirmed,0
2020-02-08,US,KS,Deaths,0
2020-02-08,US,KY,Confirmed,0
2020-02-08,US,KY,Deaths,0
2020-02-08,US,LA,Confirmed,0
2020-02-08,US,LA,Deaths,0
2020-02-08,US,MA,Confirmed,1
2020-02-08,US,MA,Deaths,0
2020-02-08,US,MD,Confirmed,0
2020-02-08,US,MD,Deaths,0
2020-02-08,US,ME,Confirmed,0
2020-02-08,US,ME,Deaths,0
2020-02-08,US,MI,Confirmed,0
2020-02-08,US,MI,Deaths,0
2020-02-08,US,MN,Confirmed,0
2020-02-08,US,MN,Deaths,0
2020-02-08,US,MO,Confirmed,0
2020-02-08,US,MO,Deaths,0
2020-02-08,US,MS,Confirmed,0
2020-02-08,US,MS,Deaths,0
2020-02-08,US,MT,Confirmed,0
2020-02-08,US,MT,Deaths,0
2020-02-08,US,NC,Confirmed,0
2020-02-08,US,NC,Deaths,0
2020-02-08,US,ND,Confirmed,0
2020-02-08,US,ND,Deaths,0
2020-02-08,US,NE,Confirmed,0
2020-02-08,US,NE,Deaths,0
2020-02-08,US,NH,Confirmed,0
2020-02-08,US,NH,Deaths,0
2020-02-08,US,NJ,Confirmed,0
2020-02-08,US,NJ,Deaths,0
2020-02-08,US,NM,Confirmed,0
2020-02-08,US,NM,Deaths,0
2020-02-08,US,NV,Confirmed,0
2020-02-08,US,NV,Deaths,0
2020-02-08,US,NY,Confirmed,0
2020-02-08,US,NY,Deaths,0
2020-02-08,US,OH,Confirmed,0
2020-02-08,US,OH,Deaths,0
2020-02-08,US,OK,Confirmed,0
2020-02-08,US,OK,Deaths,0
2020-02-08,US,OR,Confirmed,0
2020-02-08,US,OR,Deaths,0
2020-02-08,US,OR ,Confirmed,0
2020-02-08,US,OR ,Deaths,0
2020-02-08,US,PA,Confirmed,0
2020-02-08,US,PA,Deaths,0
2020-02-08,US,RI,Confirmed,0
2020-02-08,US,RI,Deaths,0
2020-02-08,US,SC,Confirmed,0
2020-02-08,US,SC,Deaths,0
2020-02-08,US,SD,Confirmed,0
2020-02-08,US,SD,Deaths,0
2020-02-08,US,TN,Confirmed,0
2020-02-08,US,TN,Deaths,0
2020-02-08,US,TX,Confirmed,0
2020-02-08,US,TX,Deaths,0
2020-02-08,US,UT,Confirmed,0
2020-02-08,US,UT,Deaths,0
