key,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
US_ND_38085,2020-05-31,0,0,,,2,0,,
US_ND_38087,2020-05-31,0,0,,,3,0,,
US_ND_38089,2020-05-31,1,0,,,62,2,,
US_ND_38091,2020-05-31,0,0,,,1,0,,
US_ND_38093,2020-05-31,0,0,,,23,0,,
US_ND_38097,2020-05-31,1,0,,,13,0,,
US_ND_38099,2020-05-31,0,0,,,13,0,,
US_ND_38101,2020-05-31,0,0,,,37,1,,
US_ND_38103,2020-05-31,0,0,,,3,0,,
US_ND_38105,2020-05-31,0,0,,,25,0,,
US_NE,2020-05-31,196,1,,2134,14101,178,,101142
US_NE_31001,2020-05-31,0,0,,,270,11,,
US_NE_31003,2020-05-31,0,0,,,8,0,,
US_NE_31011,2020-05-31,0,0,,,6,0,,
US_NE_31013,2020-05-31,0,0,,,2,0,,
US_NE_31019,2020-05-31,1,0,,,157,1,,
US_NE_31021,2020-05-31,0,0,,,9,0,,
US_NE_31023,2020-05-31,0,0,,,48,0,,
US_NE_31025,2020-05-31,3,0,,,50,0,,
US_NE_31027,2020-05-31,0,0,,,8,0,,
US_NE_31029,2020-05-31,0,0,,,1,0,,
US_NE_31031,2020-05-31,0,0,,,1,0,,
US_NE_31033,2020-05-31,0,0,,,9,0,,
US_NE_31035,2020-05-31,0,0,,,24,0,,
US_NE_31037,2020-05-31,5,0,,,617,4,,
US_NE_31039,2020-05-31,0,0,,,31,0,,
US_NE_31041,2020-05-31,0,0,,,36,4,,
US_NE_31043,2020-05-31,6,0,,,1669,25,,
US_NE_31045,2020-05-31,0,0,,,1,0,,
US_NE_31047,2020-05-31,3,0,,,838,7,,
US_NE_31051,2020-05-31,0,0,,,27,0,,
US_NE_31053,2020-05-31,2,0,,,465,1,,
US_NE_31055,2020-05-31,127,0,,,4314,37,,
US_NE_31059,2020-05-31,0,0,,,6,0,,
US_NE_31061,2020-05-31,0,0,,,6,0,,
US_NE_31063,2020-05-31,0,0,,,1,0,,
US_NE_31065,2020-05-31,0,0,,,9,0,,
US_NE_31067,2020-05-31,0,0,,,45,4,,
US_NE_31071,2020-05-28,,,,,1,0,,
US_NE_31073,2020-05-31,0,0,,,13,0,,
US_NE_31077,2020-05-31,0,0,,,2,0,,
US_NE_31079,2020-05-31,0,0,,,1507,42,,
US_NE_31081,2020-05-31,0,0,,,60,13,,
US_NE_31083,2020-05-27,0,0,,,1,0,,
US_NE_31087,2020-05-31,0,0,,,1,0,,
US_NE_31089,2020-05-31,0,0,,,1,0,,
US_NE_31093,2020-05-31,0,0,,,42,4,,
US_NE_31095,2020-05-31,0,0,,,6,0,,
US_NE_31097,2020-05-31,0,0,,,6,0,,
US_NE_31099,2020-05-31,0,0,,,11,0,,
US_NE_31101,2020-05-31,0,0,,,2,0,,
US_NE_31105,2020-05-31,0,0,,,10,0,,
US_NE_31107,2020-05-31,0,0,,,9,0,,
US_NE_31109,2020-05-31,17,0,,,1212,9,,
US_NE_31111,2020-05-31,1,0,,,48,2,,
US_NE_31119,2020-05-31,0,0,,,316,4,,
US_NE_31121,2020-05-31,0,0,,,33,0,,
US_NE_31123,2020-05-31,0,0,,,11,0,,
US_NE_31125,2020-05-31,0,0,,,4,0,,
US_NE_31127,2020-05-31,0,0,,,3,0,,
US_NE_31129,2020-05-31,0,0,,,1,0,,
US_NE_31131,2020-05-31,0,0,,,7,0,,
US_NE_31137,2020-05-31,0,0,,,20,0,,
US_NE_31139,2020-05-31,0,0,,,6,0,,
US_NE_31141,2020-05-31,6,0,,,577,1,,
US_NE_31143,2020-05-31,0,0,,,11,0,,
US_NE_31145,2020-05-31,0,0,,,5,0,,
US_NE_31147,2020-05-31,0,0,,,1,0,,
US_NE_31151,2020-05-31,0,0,,,497,2,,
US_NE_31153,2020-05-31,24,1,,,620,4,,
US_NE_31155,2020-05-31,0,0,,,36,1,,
US_NE_31157,2020-05-31,0,0,,,102,0,,
US_NE_31159,2020-05-31,0,0,,,28,1,,
US_NE_31163,2020-05-31,0,0,,,4,0,,
US_NE_31167,2020-05-31,0,0,,,20,0,,
US_NE_31169,2020-05-31,0,0,,,1,0,,
US_NE_31171,2020-05-31,0,0,,,1,0,,
US_NE_31173,2020-05-31,2,0,,,46,0,,
US_NE_31175,2020-05-31,0,0,,,4,0,,
US_NE_31177,2020-05-31,1,0,,,30,1,,
US_NE_31179,2020-05-31,0,0,,,15,0,,
US_NE_31181,2020-05-31,0,0,,,5,0,,
US_NE_31185,2020-05-31,0,0,,,36,0,,
US_NH,2020-05-31,106,3,138,1568,4651,245,2940,71488
US_NH_33001,2020-05-31,1,0,,,60,0,,
US_NH_33003,2020-05-31,0,0,,,47,0,,
US_NH_33005,2020-05-31,0,0,,,57,2,,
US_NH_33007,2020-05-31,0,0,,,5,0,,
US_NH_33009,2020-05-31,1,0,,,76,1,,
US_NH_33011,2020-05-31,86,1,,,2464,139,,
US_NH_33013,2020-05-31,2,0,,,342,14,,
US_NH_33015,2020-05-31,13,2,,,1306,75,,
US_NH_33017,2020-05-31,1,0,,,269,13,,
US_NH_33019,2020-05-31,0,0,,,19,1,,
US_NJ,2020-05-31,837,64,259,837,160445,11698,26560,746145
US_NJ_34001,2020-05-31,31,0,,,2214,159,,
US_NJ_34003,2020-05-31,61,6,,,18272,1579,,
US_NJ_34005,2020-05-31,60,1,,,4627,291,,
US_NJ_34007,2020-05-31,85,4,,,6510,338,,
US_NJ_34009,2020-05-31,2,0,,,617,49,,
US_NJ_34011,2020-05-31,39,1,,,2298,73,,
US_NJ_34013,2020-05-31,35,7,,,17629,1664,,
US_NJ_34015,2020-05-31,17,0,,,2234,147,,
US_NJ_34017,2020-05-31,76,10,,,18419,1183,,
US_NJ_34019,2020-05-31,8,0,,,993,60,,
US_NJ_34021,2020-05-31,83,2,,,6933,472,,
US_NJ_34023,2020-05-31,97,5,,,15921,994,,
US_NJ_34025,2020-05-31,60,1,,,8219,597,,
US_NJ_34027,2020-05-31,80,2,,,6463,615,,
US_NJ_34029,2020-05-31,48,13,,,8748,739,,
US_NJ_34031,2020-05-31,71,3,,,16170,928,,
US_NJ_34033,2020-05-31,13,1,,,634,38,,
US_NJ_34035,2020-05-31,16,2,,,4583,419,,
US_NJ_34037,2020-05-31,0,0,,,1110,149,,
US_NJ_34039,2020-05-31,57,6,,,15821,1073,,
US_NJ_34041,2020-05-31,-2,0,,,1160,131,,
US_NM,2020-05-31,65,5,107,6186,7689,356,2835,194447
US_NM_35001,2020-05-31,12,0,,,1476,71,,
US_NM_35003,2020-05-31,0,0,,,2,1,,
US_NM_35005,2020-05-31,2,0,,,47,2,,
US_NM_35006,2020-05-31,2,0,,,145,5,,
US_NM_35007,2020-05-31,0,0,,,5,0,,
US_NM_35009,2020-05-31,1,0,,,52,0,,
US_NM_35013,2020-05-31,6,0,,,477,3,,
US_NM_35015,2020-05-31,2,0,,,22,1,,
US_NM_35017,2020-05-31,0,0,,,15,0,,
US_NM_35019,2020-05-31,0,0,,,20,0,,
US_NM_35021,2020-05-31,0,0,,,1,0,,
US_NM_35023,2020-05-31,0,0,,,1,0,,
US_NM_35025,2020-05-31,0,0,,,26,0,,
US_NM_35027,2020-05-31,0,0,,,2,0,,
US_NM_35028,2020-05-31,0,0,,,6,0,,
US_NM_35029,2020-05-31,0,0,,,8,1,,
US_NM_35031,2020-05-31,9,1,,,2415,110,,
US_NM_35035,2020-05-31,4,0,,,215,2,,
US_NM_35037,2020-05-31,0,0,,,5,1,,
US_NM_35039,2020-05-31,3,0,,,47,1,,
US_NM_35041,2020-05-31,2,0,,,40,0,,
US_NM_35043,2020-05-31,2,0,,,568,27,,
US_NM_35045,2020-05-31,18,4,,,1733,121,,
US_NM_35047,2020-05-31,0,0,,,15,0,,
US_NM_35049,2020-05-31,2,0,,,142,3,,
US_NM_35051,2020-05-31,0,0,,,1,0,,
US_NM_35053,2020-05-31,0,0,,,50,4,,
US_NM_35055,2020-05-31,-1,0,,,24,0,,
US_NM_35057,2020-05-31,0,0,,,50,1,,
US_NM_35059,2020-05-31,0,0,,,4,0,,
US_NM_35061,2020-05-31,1,0,,,75,2,,
US_NV,2020-05-31,109,4,0,4028,8628,421,428,142560
US_NV_32001,2020-05-31,0,0,,,7,1,,
US_NV_32003,2020-05-31,78,4,,,6657,348,,
US_NV_32005,2020-05-31,1,0,,,31,0,,
US_NV_32007,2020-05-31,0,0,,,24,1,,
US_NV_32013,2020-05-31,0,0,,,78,4,,
US_NV_32015,2020-05-31,0,0,,,22,0,,
US_NV_32017,2020-05-31,0,0,,,2,0,,
US_NV_32019,2020-05-31,1,0,,,62,1,,
US_NV_32021,2020-05-31,0,0,,,4,0,,
US_NV_32023,2020-05-31,0,0,,,63,2,,
US_NV_32027,2020-05-31,0,0,,,2,0,,
US_NV_32029,2020-05-31,0,0,,,1,0,,
US_NV_32031,2020-05-31,29,0,,,1577,60,,
US_NV_32033,2020-05-31,0,0,,,3,0,,
US_NV_32510,2020-05-31,0,0,,,95,4,,
US_NY,2020-05-31,1104,87,325,58444,375575,29699,65934,2063825
US_NY_36001,2020-05-31,17,0,,,1860,142,,
US_NY_36003,2020-05-31,0,0,,,45,0,,
US_NY_36007,2020-05-31,5,1,,,566,51,,
US_NY_36009,2020-05-31,1,1,,,88,3,,
US_NY_36011,2020-05-31,1,0,,,91,1,,
US_NY_36013,2020-05-31,1,0,,,84,3,,
US_NY_36015,2020-05-31,0,0,,,137,5,,
US_NY_36017,2020-05-31,1,0,,,133,2,,
US_NY_36019,2020-05-31,0,0,,,95,4,,
US_NY_36021,2020-05-31,4,1,,,387,38,,
US_NY_36023,2020-05-31,0,0,,,41,0,,
US_NY_36025,2020-05-31,0,0,,,79,0,,
US_NY_36027,2020-05-31,10,0,,,3909,150,,
US_NY_36029,2020-05-31,56,0,,,6070,521,,
US_NY_36031,2020-05-31,1,0,,,45,0,,
US_NY_36033,2020-05-31,0,0,,,22,0,,
US_NY_36035,2020-05-31,1,1,,,208,13,,
US_NY_36037,2020-05-31,2,0,,,202,5,,
US_NY_36039,2020-05-31,0,0,,,238,5,,
US_NY_36041,2020-05-31,0,0,,,5,0,,
US_NY_36043,2020-05-31,1,0,,,108,1,,
US_NY_36045,2020-05-31,0,0,,,74,0,,
US_NY_36049,2020-05-31,0,0,,,20,0,,
US_NY_36051,2020-05-31,1,0,,,119,4,,
US_NY_36053,2020-05-31,5,0,,,316,4,,
US_NY_36055,2020-05-31,33,0,,,2943,218,,
US_NY_36057,2020-05-31,2,1,,,91,5,,
US_NY_36059,2020-05-31,89,0,,,40396,2615,,
US_NY_36063,2020-05-31,17,0,,,1037,51,,
US_NY_36065,2020-05-31,21,2,,,1027,56,,
US_NY_36067,2020-05-31,37,2,,,2170,130,,
US_NY_36069,2020-05-31,1,0,,,207,17,,
US_NY_36071,2020-05-31,17,1,,,10421,375,,
US_NY_36073,2020-05-31,1,0,,,229,26,,
US_NY_36075,2020-05-31,1,0,,,109,0,,
US_NY_36077,2020-05-31,1,0,,,72,6,,
US_NY_36079,2020-05-31,4,0,,,1252,60,,
US_NY_36083,2020-05-31,5,0,,,491,32,,
US_NY_36087,2020-05-31,23,1,,,13151,458,,
US_NY_36089,2020-05-31,2,0,,,204,2,,
US_NY_36091,2020-05-31,3,0,,,480,4,,
US_NY_36093,2020-05-31,3,0,,,689,30,,
US_NY_36095,2020-05-31,0,0,,,50,0,,
US_NY_36097,2020-05-31,0,0,,,11,0,,
US_NY_36099,2020-05-31,0,0,,,58,0,,
US_NY_36101,2020-05-31,0,0,,,241,18,,
US_NY_36103,2020-05-31,111,8,,,39643,1949,,
US_NY_36105,2020-05-31,12,1,,,1387,29,,
US_NY_36107,2020-05-31,2,0,,,130,17,,
US_NY_36109,2020-05-31,3,0,,,164,2,,
US_NY_36111,2020-05-31,7,0,,,1685,47,,
US_NY_36113,2020-05-31,0,1,,,255,30,,
US_NY_36115,2020-05-31,0,0,,,235,11,,
US_NY_36117,2020-05-31,2,0,,,115,1,,
US_NY_36119,2020-05-31,52,7,,,33480,1499,,
US_NY_36121,2020-05-31,2,0,,,86,3,,
US_NY_36123,2020-05-31,0,0,,,39,6,,
US_OH,2020-05-31,479,6,,8961,35513,2155,,390908
US_OH_39001,2020-05-31,1,0,,,10,1,,
US_OH_39003,2020-05-31,1,0,,,212,32,,
US_OH_39005,2020-05-31,0,0,,,20,0,,
US_OH_39007,2020-05-31,1,0,,,339,34,,
US_OH_39009,2020-05-31,0,0,,,18,1,,
US_OH_39011,2020-05-31,0,0,,,73,3,,
US_OH_39013,2020-05-31,1,0,,,429,12,,
US_OH_39015,2020-05-31,1,0,,,29,1,,
US_OH_39017,2020-05-31,19,0,,,893,29,,
US_OH_39019,2020-05-31,1,0,,,31,3,,
US_OH_39021,2020-05-31,1,0,,,28,1,,
US_OH_39023,2020-05-31,8,0,,,285,6,,
US_OH_39025,2020-05-31,5,0,,,211,5,,
US_OH_39027,2020-05-31,0,0,,,43,1,,
US_OH_39029,2020-05-31,50,1,,,793,53,,
US_OH_39031,2020-05-31,2,0,,,40,0,,
US_OH_39033,2020-05-31,0,0,,,114,4,,
US_OH_39035,2020-05-31,75,0,,,4444,226,,
US_OH_39037,2020-05-31,3,0,,,170,21,,
US_OH_39039,2020-05-31,1,0,,,34,2,,
US_OH_39041,2020-05-31,6,0,,,337,13,,
US_OH_39043,2020-05-31,1,0,,,172,14,,
US_OH_39045,2020-05-31,8,0,,,267,6,,
US_OH_39047,2020-05-31,0,0,,,40,0,,
US_OH_39049,2020-05-31,89,2,,,5862,262,,
US_OH_39051,2020-05-31,1,0,,,41,0,,
US_OH_39053,2020-05-31,-1,0,,,8,1,,
US_OH_39055,2020-05-31,2,0,,,284,32,,
US_OH_39057,2020-05-31,0,0,,,101,5,,
US_OH_39059,2020-05-31,0,0,,,35,1,,
US_OH_39061,2020-05-31,30,2,,,2672,150,,
US_OH_39063,2020-05-31,0,0,,,50,1,,
US_OH_39065,2020-05-31,1,0,,,61,0,,
US_OH_39067,2020-05-31,0,0,,,10,0,,
US_OH_39069,2020-05-31,0,0,,,15,0,,
US_OH_39071,2020-05-31,2,0,,,25,1,,
US_OH_39073,2020-05-31,0,0,,,69,4,,
US_OH_39075,2020-05-31,5,0,,,39,1,,
US_OH_39077,2020-05-31,1,0,,,58,1,,
US_OH_39079,2020-05-31,0,0,,,14,0,,
US_OH_39081,2020-05-31,0,0,,,67,2,,
US_OH_39083,2020-05-31,0,0,,,25,1,,
US_OH_39085,2020-05-31,2,0,,,308,12,,
US_OH_39087,2020-05-31,0,0,,,30,0,,
US_OH_39089,2020-05-31,5,0,,,248,10,,
US_OH_39091,2020-05-31,1,0,,,39,0,,
US_OH_39093,2020-05-31,9,0,,,687,59,,
US_OH_39095,2020-05-31,26,0,,,2267,242,,
US_OH_39097,2020-05-31,4,0,,,156,7,,
US_OH_39099,2020-05-31,3,0,,,1431,174,,
US_OH_39101,2020-05-31,6,0,,,2666,28,,
US_OH_39103,2020-05-31,0,-1,,,337,22,,
US_OH_39105,2020-05-31,0,0,,,6,0,,
US_OH_39107,2020-05-31,1,0,,,211,7,,
US_OH_39109,2020-05-31,2,0,,,357,30,,
US_OH_39111,2020-05-31,0,0,,,78,12,,
US_OH_39113,2020-05-31,7,0,,,663,16,,
US_OH_39115,2020-05-31,0,0,,,5,0,,
US_OH_39117,2020-05-31,0,0,,,107,1,,
US_OH_39119,2020-05-31,2,0,,,52,0,,
US_OH_39121,2020-05-31,0,0,,,6,0,,
US_OH_39123,2020-05-31,0,0,,,99,16,,
US_OH_39125,2020-05-31,0,0,,,14,0,,
US_OH_39127,2020-05-31,0,0,,,18,1,,
US_OH_39129,2020-05-31,24,0,,,2074,37,,
US_OH_39131,2020-05-31,0,0,,,6,0,,
US_OH_39133,2020-05-31,2,0,,,325,57,,
US_OH_39135,2020-05-31,2,0,,,37,1,,
US_OH_39137,2020-05-31,1,0,,,92,14,,
US_OH_39139,2020-05-31,1,0,,,200,3,,
US_OH_39141,2020-05-31,0,0,,,71,2,,
US_OH_39143,2020-05-31,6,0,,,79,11,,
US_OH_39145,2020-05-31,1,0,,,16,0,,
US_OH_39147,2020-05-31,0,0,,,20,2,,
US_OH_39149,2020-05-31,2,0,,,43,3,,
US_OH_39151,2020-05-31,4,0,,,727,91,,
US_OH_39153,2020-05-31,30,1,,,1420,173,,
US_OH_39155,2020-05-31,4,0,,,573,48,,
US_OH_39157,2020-05-31,1,1,,,343,4,,
US_OH_39159,2020-05-31,1,0,,,52,1,,
US_OH_39161,2020-05-31,0,0,,,6,0,,
US_OH_39163,2020-05-31,0,0,,,21,2,,
US_OH_39165,2020-05-31,7,0,,,373,21,,
US_OH_39167,2020-05-31,0,0,,,118,19,,
US_OH_39169,2020-05-31,2,0,,,274,50,,
US_OH_39171,2020-05-31,1,0,,,55,1,,
US_OH_39173,2020-05-31,7,0,,,294,46,,
US_OH_39175,2020-05-31,1,0,,,41,2,,
US_OK,2020-05-31,88,0,57,88,6506,334,5492,193206
US_OK_40001,2020-05-31,0,0,,,87,3,,
US_OK_40003,2020-05-31,0,0,,,1,0,,
US_OK_40005,2020-05-31,0,0,,,3,0,,
US_OK_40007,2020-05-31,0,0,,,24,0,,
US_OK_40009,2020-05-31,3,0,,,9,0,,
US_OK_40011,2020-05-31,0,0,,,6,0,,
US_OK_40013,2020-05-31,0,0,,,26,1,,
US_OK_40015,2020-05-31,2,0,,,160,10,,
US_OK_40017,2020-05-31,1,0,,,133,3,,
US_OK_40019,2020-05-31,3,0,,,44,1,,
US_OK_40021,2020-05-31,0,0,,,29,1,,
US_OK_40023,2020-05-31,9,0,,,48,1,,
US_OK_40025,2020-05-31,0,0,,,1,0,,
US_OK_40027,2020-05-31,1,0,,,501,37,,
US_OK_40029,2020-05-31,0,0,,,1,0,,
US_OK_40031,2020-05-31,2,0,,,281,3,,
US_OK_40033,2020-05-31,0,0,,,5,2,,
US_OK_40035,2020-05-31,0,0,,,15,0,,
US_OK_40037,2020-05-31,0,0,,,94,7,,
US_OK_40039,2020-05-31,4,0,,,20,0,,
US_OK_40041,2020-05-31,0,0,,,100,16,,
US_OK_40043,2020-05-31,0,0,,,2,0,,
US_OK_40047,2020-05-31,1,0,,,28,1,,
US_OK_40049,2020-05-31,1,0,,,18,1,,
US_OK_40051,2020-05-31,5,0,,,97,3,,
US_OK_40053,2020-05-31,0,0,,,2,0,,
US_OK_40055,2020-05-31,0,0,,,66,7,,
US_OK_40059,2020-05-31,0,0,,,1,0,,
US_OK_40061,2020-05-31,0,0,,,6,0,,
US_OK_40063,2020-05-31,0,0,,,1,0,,
US_OK_40065,2020-05-31,0,0,,,27,3,,
US_OK_40067,2020-05-31,1,0,,,4,0,,
US_OK_40069,2020-05-31,0,0,,,3,0,,
US_OK_40071,2020-05-31,0,0,,,53,7,,
US_OK_40073,2020-05-31,0,0,,,11,0,,
US_OK_40075,2020-05-31,0,0,,,6,0,,
US_OK_40077,2020-05-31,0,0,,,5,1,,
US_OK_40079,2020-05-31,0,0,,,14,1,,
US_OK_40081,2020-05-31,0,0,,,22,2,,
US_OK_40083,2020-05-31,0,0,,,19,1,,
US_OK_40085,2020-05-31,1,0,,,16,0,,
US_OK_40087,2020-05-31,1,0,,,105,3,,
US_OK_40089,2020-05-31,6,0,,,41,1,,
US_OK_40091,2020-05-31,0,0,,,11,1,,
US_OK_40093,2020-05-31,0,0,,,6,1,,
US_OK_40095,2020-05-31,0,0,,,8,0,,
US_OK_40097,2020-05-31,0,0,,,30,4,,
US_OK_40099,2020-05-31,0,0,,,4,0,,
US_OK_40101,2020-05-31,0,0,,,48,6,,
US_OK_40103,2020-05-31,0,0,,,7,0,,
US_OK_40105,2020-05-31,0,0,,,23,0,,
US_OK_40107,2020-05-31,1,0,,,5,0,,
US_OK_40109,2020-05-31,18,0,,,1281,61,,
US_OK_40111,2020-05-31,0,0,,,26,0,,
US_OK_40113,2020-05-31,0,0,,,95,8,,
US_OK_40115,2020-05-31,0,0,,,35,2,,
US_OK_40117,2020-05-31,0,0,,,31,2,,
US_OK_40119,2020-05-31,0,0,,,45,1,,
US_OK_40121,2020-05-31,0,0,,,41,3,,
US_OK_40123,2020-05-31,0,0,,,13,2,,
US_OK_40125,2020-05-31,1,0,,,60,4,,
US_OK_40127,2020-05-31,1,0,,,3,0,,
US_OK_40131,2020-05-31,0,0,,,81,5,,
US_OK_40133,2020-05-31,0,0,,,26,2,,
US_OK_40135,2020-05-31,0,0,,,15,3,,
US_OK_40137,2020-05-31,0,0,,,38,1,,
US_OK_40139,2020-05-31,8,0,,,925,5,,
US_OK_40141,2020-05-31,0,0,,,23,1,,
US_OK_40143,2020-05-31,16,0,,,1014,54,,
US_OK_40145,2020-05-31,1,0,,,150,17,,
US_OK_40147,2020-05-31,1,0,,,317,35,,
US_OK_40149,2020-05-31,0,0,,,2,0,,
US_OK_40151,2020-05-31,0,0,,,3,0,,
US_OK_40153,2020-05-31,0,0,,,5,0,,
US_OR,2020-05-31,58,0,15,2406,4243,153,2152,129201
US_OR_41001,2020-05-31,0,0,,,1,0,,
US_OR_41003,2020-05-31,0,0,,,55,5,,
US_OR_41005,2020-05-31,6,0,,,312,11,,
US_OR_41007,2020-05-31,0,0,,,45,0,,
US_OR_41009,2020-05-31,0,0,,,16,0,,
US_OR_41011,2020-05-31,0,0,,,31,0,,
US_OR_41013,2020-05-31,0,0,,,6,0,,
US_OR_41015,2020-05-31,0,0,,,7,0,,
US_OR_41017,2020-05-31,1,0,,,125,0,,
US_OR_41019,2020-05-31,0,0,,,27,0,,
US_OR_41023,2020-05-31,0,0,,,1,0,,
US_OR_41025,2020-05-31,0,0,,,1,0,,
US_OR_41027,2020-05-31,2,0,,,18,0,,
US_OR_41029,2020-05-31,1,0,,,66,0,,
US_OR_41031,2020-05-31,3,0,,,33,0,,
US_OR_41033,2020-05-31,0,0,,,23,1,,
US_OR_41035,2020-05-31,0,0,,,44,0,,
US_OR_41037,2020-05-31,0,0,,,2,0,,
US_OR_41039,2020-05-31,4,0,,,73,3,,
US_OR_41041,2020-05-31,0,0,,,12,0,,
US_OR_41043,2020-05-31,0,0,,,115,9,,
US_OR_41045,2020-05-31,0,0,,,32,0,,
US_OR_41047,2020-05-31,11,0,,,960,25,,
US_OR_41049,2020-05-31,0,0,,,11,0,,
US_OR_41051,2020-05-31,23,0,,,1165,59,,
US_OR_41053,2020-05-31,0,0,,,98,12,,
US_OR_41055,2020-05-31,0,0,,,1,0,,
US_OR_41057,2020-05-31,0,0,,,6,0,,
US_OR_41059,2020-05-31,0,0,,,116,3,,
US_OR_41061,2020-05-31,0,0,,,6,0,,
US_OR_41063,2020-05-31,0,0,,,2,0,,
US_OR_41065,2020-05-31,1,0,,,24,1,,
US_OR_41067,2020-05-31,5,0,,,739,17,,
US_OR_41071,2020-05-31,1,0,,,70,7,,
US_PA,2020-05-31,429,18,1057,7885,76218,5555,48190,455657
US_PA_42001,2020-05-31,6,0,,,251,8,,
US_PA_42003,2020-05-31,14,0,,,1911,163,,
US_PA_42005,2020-05-31,0,0,,,62,4,,
US_PA_42007,2020-05-31,1,0,,,590,73,,
US_PA_42009,2020-05-31,0,0,,,39,2,,
US_PA_42011,2020-05-31,59,1,,,4061,317,,
US_PA_42013,2020-05-31,0,0,,,50,1,,
US_PA_42015,2020-05-31,0,0,,,46,3,,
US_PA_42017,2020-05-31,32,2,,,5082,503,,
US_PA_42019,2020-05-31,1,0,,,230,12,,
US_PA_42021,2020-05-31,0,0,,,57,2,,
US_PA_42023,2020-05-31,0,0,,,2,0,,
US_PA_42025,2020-05-31,0,0,,,235,24,,
US_PA_42027,2020-05-31,1,0,,,153,7,,
US_PA_42029,2020-05-31,61,1,,,2769,281,,
US_PA_42031,2020-05-31,0,0,,,27,2,,
US_PA_42033,2020-05-31,0,0,,,39,0,,
US_PA_42035,2020-05-31,0,0,,,56,3,,
US_PA_42037,2020-05-31,2,0,,,348,31,,
US_PA_42039,2020-05-31,0,0,,,29,0,,
US_PA_42041,2020-05-31,3,0,,,629,50,,
US_PA_42043,2020-05-31,19,0,,,1277,73,,
US_PA_42045,2020-05-31,37,0,,,6510,558,,
US_PA_42047,2020-05-31,0,0,,,6,0,,
US_PA_42049,2020-05-31,5,0,,,279,4,,
US_PA_42051,2020-05-31,0,0,,,95,4,,
US_PA_42053,2020-05-31,0,0,,,7,0,,
US_PA_42055,2020-05-31,7,0,,,774,35,,
US_PA_42057,2020-05-31,0,0,,,15,1,,
US_PA_42059,2020-05-31,0,0,,,27,0,,
US_PA_42061,2020-05-31,0,0,,,230,2,,
US_PA_42063,2020-05-31,0,0,,,91,5,,
US_PA_42065,2020-05-31,0,0,,,9,0,,
US_PA_42067,2020-05-31,0,0,,,95,4,,
US_PA_42069,2020-05-31,4,0,,,1547,170,,
US_PA_42071,2020-05-31,30,2,,,3161,297,,
US_PA_42073,2020-05-31,1,0,,,80,8,,
US_PA_42075,2020-05-31,11,0,,,969,33,,
US_PA_42077,2020-05-31,18,0,,,3765,228,,
US_PA_42079,2020-05-31,14,2,,,2736,149,,
US_PA_42081,2020-05-31,0,0,,,164,17,,
US_PA_42083,2020-05-31,0,0,,,12,1,,
US_PA_42085,2020-05-31,0,0,,,107,5,,
US_PA_42087,2020-05-31,0,0,,,59,1,,
US_PA_42089,2020-05-31,1,0,,,1319,101,,
US_PA_42091,2020-05-31,55,2,,,7061,684,,
US_PA_42093,2020-05-31,2,0,,,52,0,,
US_PA_42095,2020-05-31,21,0,,,3083,210,,
US_PA_42097,2020-05-31,2,0,,,192,3,,
US_PA_42099,2020-05-31,2,0,,,59,3,,
US_PA_42101,2020-05-31,0,8,,,22629,1316,,
US_PA_42103,2020-05-31,0,0,,,476,19,,
US_PA_42105,2020-05-31,0,0,,,4,0,,
US_PA_42107,2020-05-31,8,0,,,631,34,,
US_PA_42109,2020-05-31,3,0,,,45,1,,
US_PA_42111,2020-05-31,0,0,,,38,1,,
US_PA_42113,2020-05-31,0,0,,,3,0,,
US_PA_42115,2020-05-31,0,0,,,109,15,,
US_PA_42117,2020-05-31,0,0,,,17,2,,
US_PA_42119,2020-05-31,0,0,,,59,1,,
US_PA_42121,2020-05-31,0,0,,,9,0,,
US_PA_42123,2020-05-31,0,0,,,3,0,,
US_PA_42125,2020-05-31,0,0,,,139,5,,
US_PA_42127,2020-05-31,0,0,,,119,8,,
US_PA_42129,2020-05-31,2,0,,,449,38,,
US_PA_42131,2020-05-31,0,0,,,34,7,,
US_PA_42133,2020-05-31,7,0,,,1007,26,,
US_PR,2020-05-31,58,3,,58,3776,136,,3776
US_RI,2020-05-31,109,7,27,4176,14928,718,1252,154493
US_RI_44001,2020-05-31,0,0,,,224,11,,
US_RI_44003,2020-05-31,0,0,,,1052,68,,
US_RI_44005,2020-05-31,0,0,,,244,4,,
US_RI_44007,2020-05-31,0,0,,,11052,518,,
US_RI_44009,2020-05-31,0,0,,,499,51,,
US_SC,2020-05-31,467,7,0,10697,11861,494,6459,200216
US_SC_45001,2020-05-31,3,0,,,42,0,,
US_SC_45003,2020-05-31,3,0,,,197,7,,
US_SC_45005,2020-05-31,1,0,,,35,3,,
US_SC_45007,2020-05-31,5,1,,,239,9,,
US_SC_45009,2020-05-31,0,0,,,22,0,,
US_SC_45011,2020-05-31,1,0,,,46,1,,
US_SC_45013,2020-05-31,9,0,,,385,14,,
US_SC_45015,2020-05-31,3,0,,,233,16,,
US_SC_45017,2020-05-31,1,0,,,15,1,,
US_SC_45019,2020-05-31,8,0,,,617,12,,
US_SC_45021,2020-05-31,5,0,,,39,2,,
US_SC_45023,2020-05-31,6,1,,,80,1,,
US_SC_45025,2020-05-31,16,0,,,196,4,,
